,QUARTER,TIME_REMAINING,BOSTON_ACTION,NEW YORK_ACTION,BOSTON_SCORE,NEW YORK_SCORE
32,1,7:01.0,,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by R. Lopez),14,16
33,1,7:00.0,Boston full timeout,,14,16
34,1,7:00.0,J. Sullinger enters the game for K. Olynyk,,14,16
35,1,6:48.0,Turnover by A. Bradley (bad pass),,14,16
36,1,6:27.0,,C. Anthony makes 2-pt dunk at rim,14,18
37,1,6:15.0,J. Sullinger makes 2-pt jump shot from 16 ft (assist by I. Thomas),,16,18
38,1,5:58.0,,A. Afflalo misses 2-pt jump shot from 7 ft,16,18
39,1,5:58.0,Defensive rebound by J. Crowder,,16,18
40,1,5:52.0,Turnover by A. Bradley (lost ball; steal by J. Calderón),,16,18
41,1,5:47.0,,Turnover by J. Calderón (lost ball),16,18
42,1,5:38.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by I. Thomas),,19,18
43,1,5:23.0,,K. Porziņģis makes 3-pt jump shot from 27 ft (assist by J. Calderón),19,21
44,1,5:09.0,J. Crowder misses 3-pt jump shot from 25 ft,,19,21
45,1,5:09.0,,Defensive rebound by K. Porziņģis,19,21
46,1,5:04.0,Violation by J. Crowder (kicked ball),,19,21
47,1,4:52.0,,C. Anthony makes 2-pt jump shot from 19 ft (assist by K. Porziņģis),19,23
48,1,4:36.0,I. Thomas misses 3-pt jump shot from 25 ft,,19,23
49,1,4:35.0,,Defensive rebound by K. Porziņģis,19,23
50,1,4:23.0,,C. Anthony makes 3-pt jump shot from 25 ft (assist by J. Calderón),19,26
51,1,4:09.0,Shooting foul by C. Anthony (drawn by J. Crowder),,19,26
52,1,4:09.0,J. Crowder makes free throw 1 of 2,,20,26
53,1,4:09.0,E. Turner enters the game for A. Bradley,,20,26
54,1,4:09.0,J. Crowder makes free throw 2 of 2,,21,26
55,1,3:51.0,,C. Anthony misses 2-pt jump shot from 8 ft,21,26
56,1,3:50.0,,Offensive rebound by K. Porziņģis,21,26
57,1,3:50.0,,K. Porziņģis makes 2-pt layup from 1 ft,21,28
58,1,3:39.0,A. Johnson misses 3-pt jump shot from 25 ft,,21,28
59,1,3:39.0,,Defensive rebound by A. Afflalo,21,28
60,1,3:26.0,,R. Lopez makes 2-pt hook shot from 5 ft,21,30
61,1,3:05.0,Shooting foul by R. Lopez (drawn by I. Thomas),,21,30
62,1,3:05.0,I. Thomas makes free throw 1 of 2,,22,30
63,1,3:05.0,,L. Thomas enters the game for R. Lopez,22,30
64,1,3:05.0,J. Jerebko enters the game for A. Johnson,,22,30
65,1,3:05.0,I. Thomas makes free throw 2 of 2,,23,30
66,1,2:57.0,,Turnover by L. Thomas (bad pass; steal by J. Jerebko),23,30
67,1,2:50.0,Turnover by I. Thomas (bad pass; steal by L. Thomas),,23,30
68,1,2:45.0,,J. Calderón misses 3-pt jump shot from 25 ft,23,30
69,1,2:44.0,Defensive rebound by J. Sullinger,,23,30
70,1,2:37.0,I. Thomas makes 2-pt layup from 1 ft,,25,30
71,1,2:21.0,,C. Anthony makes 2-pt layup from 2 ft,25,32
72,1,2:19.0,Personal foul by J. Calderón (drawn by I. Thomas),,25,32
73,1,2:19.0,,New York full timeout,25,32
74,1,2:19.0,M. Smart enters the game for J. Crowder,,25,32
75,1,2:19.0,,J. Grant enters the game for J. Calderón,25,32
76,1,2:04.0,J. Sullinger misses 2-pt jump shot from 11 ft,,25,32
77,1,2:03.0,,Defensive rebound by C. Anthony,25,32
78,1,1:45.0,,K. Porziņģis misses 2-pt jump shot from 10 ft,25,32
79,1,1:44.0,Defensive rebound by M. Smart,,25,32
80,1,1:35.0,E. Turner makes 2-pt layup from 1 ft,,27,32
81,1,1:17.0,,A. Afflalo makes 2-pt jump shot from 10 ft (assist by C. Anthony),27,34
82,1,0:59.0,I. Thomas misses 2-pt jump shot from 6 ft (block by J. Grant),,27,34
83,1,0:58.0,,Defensive rebound by K. Porziņģis,27,34
84,1,0:51.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,27,34
85,1,0:51.0,Defensive rebound by J. Jerebko,,27,34
86,1,0:46.0,Turnover by E. Turner (bad pass; steal by K. Porziņģis),,27,34
87,1,0:35.0,,L. Thomas misses 3-pt jump shot from 25 ft,27,34
88,1,0:35.0,Defensive rebound by I. Thomas,,27,34
89,1,0:29.0,Turnover by I. Thomas (lost ball; steal by J. Grant),,27,34
90,1,0:23.0,,K. Porziņģis makes 2-pt hook shot from 7 ft,27,36
91,1,0:01.0,E. Turner misses 2-pt jump shot from 19 ft,,27,36
92,1,0:00.0,,Defensive rebound by A. Afflalo,27,36
93,2,11:41.0,,J. Grant makes 2-pt layup from 2 ft (assist by K. O'Quinn),27,38
94,2,11:26.0,A. Bradley misses 2-pt jump shot from 14 ft (block by L. Galloway),,27,38
95,2,11:23.0,,Defensive rebound by K. O'Quinn,27,38
96,2,11:02.0,,D. Williams misses 3-pt jump shot from 26 ft,27,38
97,2,11:01.0,Defensive rebound by A. Bradley,,27,38
98,2,10:55.0,J. Jerebko makes 3-pt jump shot from 23 ft (assist by M. Smart),,30,38
99,2,10:29.0,,J. Grant makes 2-pt jump shot from 19 ft,30,40
100,2,10:17.0,J. Sullinger misses 2-pt jump shot from 20 ft,,30,40
101,2,10:17.0,,Defensive rebound by D. Williams,30,40
102,2,10:00.0,,D. Williams makes 2-pt layup at rim (assist by J. Grant),30,42
103,2,9:59.0,Boston full timeout,,30,42
104,2,9:59.0,K. Olynyk enters the game for J. Sullinger,,30,42
105,2,9:59.0,,L. Amundson enters the game for K. O'Quinn,30,42
106,2,9:41.0,Turnover by A. Bradley (bad pass),,30,42
107,2,9:17.0,,D. Williams misses 3-pt jump shot from 23 ft,30,42
108,2,9:15.0,Defensive rebound by K. Olynyk,,30,42
109,2,9:08.0,A. Bradley misses 3-pt jump shot from 23 ft,,30,42
110,2,9:07.0,Offensive rebound by A. Bradley,,30,42
111,2,9:03.0,M. Smart makes 3-pt jump shot from 25 ft,,33,42
112,2,8:48.0,,L. Amundson misses 2-pt jump shot from 14 ft,33,42
113,2,8:47.0,Defensive rebound by E. Turner,,33,42
114,2,8:37.0,K. Olynyk misses 2-pt layup from 2 ft,,33,42
115,2,8:37.0,,Defensive rebound by D. Williams,33,42
116,2,8:32.0,,Shooting foul by E. Turner (drawn by D. Williams),33,42
117,2,8:32.0,,D. Williams makes free throw 1 of 2,33,43
118,2,8:32.0,,D. Williams makes free throw 2 of 2,33,44
119,2,8:19.0,M. Smart misses 3-pt jump shot from 24 ft,,33,44
120,2,8:19.0,,Defensive rebound by D. Williams,33,44
121,2,8:10.0,,Turnover by L. Thomas (bad pass; steal by J. Jerebko),33,44
122,2,7:57.0,E. Turner makes 3-pt jump shot from 24 ft (assist by K. Olynyk),,36,44
123,2,7:33.0,,L. Thomas makes 2-pt jump shot from 16 ft (assist by L. Galloway),36,46
124,2,7:12.0,K. Olynyk misses 2-pt jump shot from 4 ft,,36,46
125,2,7:11.0,,Defensive rebound by L. Amundson,36,46
126,2,7:04.0,,Turnover by L. Amundson (offensive foul),36,46
127,2,7:04.0,,Offensive foul by L. Amundson (drawn by M. Smart),36,46
128,2,6:49.0,A. Bradley makes 2-pt dunk at rim (assist by K. Olynyk),,38,46
129,2,6:49.0,,New York full timeout,38,46
130,2,6:49.0,,C. Anthony enters the game for L. Thomas,38,46
131,2,6:49.0,,A. Afflalo enters the game for J. Grant,38,46
132,2,6:49.0,,J. Calderón enters the game for L. Galloway,38,46
133,2,6:49.0,,K. Porziņģis enters the game for L. Amundson,38,46
134,2,6:33.0,,Personal foul by K. Olynyk (drawn by D. Williams),38,46
135,2,6:25.0,,A. Afflalo misses 2-pt jump shot from 19 ft,38,46
136,2,6:24.0,Defensive rebound by E. Turner,,38,46
137,2,6:11.0,M. Smart misses 2-pt jump shot from 14 ft,,38,46
138,2,6:10.0,,Defensive rebound by D. Williams,38,46
139,2,6:05.0,,Shooting foul by K. Olynyk (drawn by D. Williams),38,46
140,2,6:05.0,,D. Williams makes free throw 1 of 2,38,47
141,2,6:05.0,,D. Williams makes free throw 2 of 2,38,48
142,2,5:54.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by A. Bradley),,41,48
143,2,5:40.0,,Def 3 sec tech foul by A. Bradley,41,48
144,2,5:40.0,,C. Anthony makes technical free throw,41,49
145,2,5:40.0,J. Crowder enters the game for M. Smart,,41,49
146,2,5:32.0,,C. Anthony misses 2-pt jump shot from 12 ft,41,49
147,2,5:32.0,Defensive rebound by K. Olynyk,,41,49
148,2,5:25.0,A. Bradley misses 2-pt layup from 1 ft,,41,49
149,2,5:25.0,,Defensive rebound by Team,41,49
150,2,5:12.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,41,49
151,2,5:11.0,,Offensive rebound by D. Williams,41,49
152,2,5:03.0,,D. Williams misses 2-pt layup at rim (block by A. Bradley),41,49
153,2,5:02.0,Defensive rebound by J. Jerebko,,41,49
154,2,4:53.0,E. Turner misses 2-pt jump shot from 15 ft,,41,49
155,2,4:53.0,,Defensive rebound by D. Williams,41,49
156,2,4:42.0,,K. Porziņģis makes 2-pt dunk at rim (assist by C. Anthony),41,51
157,2,4:42.0,Boston full timeout,,41,51
158,2,4:42.0,I. Thomas enters the game for J. Jerebko,,41,51
159,2,4:31.0,K. Olynyk misses 3-pt jump shot from 25 ft,,41,51
160,2,4:30.0,,Defensive rebound by J. Calderón,41,51
161,2,4:13.0,,D. Williams makes 2-pt layup at rim (assist by A. Afflalo),41,53
162,2,4:05.0,Turnover by K. Olynyk (traveling),,41,53
163,2,3:46.0,,C. Anthony makes 2-pt jump shot from 16 ft,41,55
164,2,3:36.0,I. Thomas makes 2-pt layup at rim,,43,55
165,2,3:36.0,Shooting foul by K. Porziņģis (drawn by I. Thomas),,43,55
166,2,3:36.0,A. Johnson enters the game for K. Olynyk,,43,55
167,2,3:36.0,I. Thomas makes free throw 1 of 1,,44,55
168,2,3:21.0,,C. Anthony misses 2-pt jump shot from 15 ft,44,55
169,2,3:20.0,Defensive rebound by A. Johnson,,44,55
170,2,3:09.0,I. Thomas misses 3-pt jump shot from 24 ft,,44,55
171,2,3:08.0,,Defensive rebound by D. Williams,44,55
172,2,2:56.0,,C. Anthony makes 2-pt jump shot from 16 ft,44,57
173,2,2:35.0,E. Turner misses 3-pt jump shot from 23 ft,,44,57
174,2,2:34.0,,Defensive rebound by C. Anthony,44,57
175,2,2:26.0,Official timeout,,44,57
176,2,2:26.0,M. Smart enters the game for E. Turner,,44,57
177,2,2:09.0,,D. Williams misses 2-pt jump shot from 13 ft,44,57
178,2,2:08.0,Defensive rebound by J. Crowder,,44,57
179,2,1:55.0,A. Bradley misses 3-pt jump shot from 23 ft,,44,57
180,2,1:54.0,Offensive rebound by A. Johnson,,44,57
181,2,1:54.0,Shooting foul by A. Afflalo (drawn by A. Johnson),,44,57
182,2,1:54.0,A. Johnson misses free throw 1 of 2,,44,57
183,2,1:54.0,Offensive rebound by Team,,44,57
184,2,1:54.0,,L. Thomas enters the game for D. Williams,44,57
185,2,1:54.0,A. Johnson makes free throw 2 of 2,,45,57
186,2,1:42.0,,L. Thomas misses 2-pt layup from 2 ft,45,57
187,2,1:41.0,Defensive rebound by M. Smart,,45,57
188,2,1:36.0,I. Thomas misses 3-pt jump shot from 23 ft,,45,57
189,2,1:36.0,,Defensive rebound by C. Anthony,45,57
190,2,1:20.0,,K. Porziņģis misses 3-pt jump shot from 24 ft,45,57
191,2,1:19.0,Defensive rebound by J. Crowder,,45,57
192,2,1:16.0,Shooting foul by K. Porziņģis (drawn by I. Thomas),,45,57
193,2,1:16.0,,New York full timeout,45,57
194,2,1:16.0,,D. Williams enters the game for C. Anthony,45,57
195,2,1:16.0,I. Thomas makes free throw 1 of 2,,46,57
196,2,1:16.0,I. Thomas makes free throw 2 of 2,,47,57
197,2,0:54.0,,K. Porziņģis misses 3-pt jump shot from 24 ft,47,57
198,2,0:50.0,,Offensive rebound by J. Calderón,47,57
199,2,0:48.0,,A. Afflalo misses 2-pt layup at rim (block by A. Johnson),47,57
200,2,0:44.0,Defensive rebound by J. Crowder,,47,57
201,2,0:43.0,A. Bradley misses 3-pt jump shot from 24 ft,,47,57
202,2,0:39.0,,Defensive rebound by K. Porziņģis,47,57
203,2,0:30.0,,Shooting block foul by M. Smart (drawn by K. Porziņģis),47,57
204,2,0:30.0,,K. Porziņģis makes free throw 1 of 2,47,58
205,2,0:30.0,,K. Porziņģis makes free throw 2 of 2,47,59
206,2,0:09.0,I. Thomas makes 2-pt layup from 1 ft,,49,59
207,2,0:02.0,,A. Afflalo misses 2-pt jump shot from 15 ft (block by I. Thomas),49,59
208,2,0:00.0,Defensive rebound by A. Johnson,,49,59
209,2,0:00.0,,Technical foul by A. Afflalo,49,59
210,3,12:00.0,I. Thomas makes technical free throw,,50,59
211,3,11:41.0,,Turnover by R. Lopez (dbl dribble),50,59
212,3,11:41.0,,New York full timeout,50,59
213,3,11:41.0,,L. Thomas enters the game for C. Anthony,50,59
214,3,11:35.0,Shooting foul by L. Thomas (drawn by M. Smart),,50,59
215,3,11:35.0,M. Smart makes free throw 1 of 2,,51,59
216,3,11:35.0,M. Smart misses free throw 2 of 2,,51,59
217,3,11:34.0,,Defensive rebound by L. Thomas,51,59
218,3,11:24.0,,Personal foul by A. Bradley (drawn by A. Afflalo),51,59
219,3,11:09.0,,L. Thomas misses 2-pt jump shot from 20 ft,51,59
220,3,11:08.0,Defensive rebound by I. Thomas,,51,59
221,3,11:03.0,J. Crowder makes 2-pt layup at rim (assist by I. Thomas),,53,59
222,3,10:46.0,,Shooting foul by A. Johnson (drawn by L. Thomas),53,59
223,3,10:46.0,,L. Thomas makes free throw 1 of 2,53,60
224,3,10:46.0,,L. Thomas makes free throw 2 of 2,53,61
225,3,10:30.0,J. Crowder misses 3-pt jump shot from 24 ft,,53,61
226,3,10:29.0,,Defensive rebound by L. Thomas,53,61
227,3,10:20.0,,Personal foul by M. Smart (drawn by K. Porziņģis),53,61
228,3,10:11.0,,A. Afflalo misses 2-pt jump shot from 11 ft,53,61
229,3,10:10.0,Defensive rebound by J. Crowder,,53,61
230,3,9:49.0,I. Thomas makes 2-pt jump shot from 12 ft (assist by M. Smart),,55,61
231,3,9:35.0,,K. Porziņģis misses 2-pt layup from 1 ft,55,61
232,3,9:34.0,Defensive rebound by M. Smart,,55,61
233,3,9:34.0,Personal foul by K. Porziņģis (drawn by M. Smart),,55,61
234,3,9:20.0,A. Johnson makes 2-pt layup from 1 ft (assist by I. Thomas),,57,61
235,3,9:03.0,,K. Porziņģis makes 2-pt jump shot from 10 ft (assist by L. Thomas),57,63
236,3,8:49.0,Shooting block foul by K. Porziņģis (drawn by J. Crowder),,57,63
237,3,8:49.0,J. Crowder makes free throw 1 of 2,,58,63
238,3,8:49.0,,D. Williams enters the game for K. Porziņģis,58,63
239,3,8:49.0,J. Crowder makes free throw 2 of 2,,59,63
240,3,8:30.0,,A. Afflalo misses 2-pt jump shot from 4 ft,59,63
241,3,8:29.0,,Offensive rebound by R. Lopez,59,63
242,3,8:29.0,,R. Lopez makes 2-pt layup from 1 ft,59,65
243,3,8:19.0,I. Thomas misses 2-pt layup from 1 ft,,59,65
244,3,8:18.0,,Defensive rebound by R. Lopez,59,65
245,3,8:03.0,,L. Thomas misses 2-pt jump shot from 3 ft (block by J. Crowder),59,65
246,3,8:02.0,Defensive rebound by M. Smart,,59,65
247,3,7:59.0,A. Bradley makes 2-pt layup at rim (assist by M. Smart),,61,65
248,3,7:43.0,,Shooting foul by M. Smart (drawn by L. Thomas),61,65
249,3,7:43.0,,L. Thomas makes free throw 1 of 3,61,66
250,3,7:43.0,,L. Thomas makes free throw 2 of 3,61,67
251,3,7:43.0,,L. Thomas makes free throw 3 of 3,61,68
252,3,7:31.0,J. Crowder misses 2-pt jump shot from 3 ft,,61,68
253,3,7:29.0,Offensive rebound by A. Johnson,,61,68
254,3,7:29.0,A. Johnson makes 2-pt dunk at rim,,63,68
255,3,7:14.0,,Personal foul by A. Johnson (drawn by R. Lopez),63,68
256,3,7:14.0,,R. Lopez makes free throw 1 of 2,63,69
257,3,7:14.0,,R. Lopez misses free throw 2 of 2,63,69
258,3,7:13.0,Defensive rebound by J. Crowder,,63,69
259,3,6:53.0,J. Crowder makes 2-pt layup from 1 ft (assist by A. Johnson),,65,69
260,3,6:27.0,,D. Williams misses 2-pt jump shot from 20 ft,65,69
261,3,6:27.0,,Offensive rebound by R. Lopez,65,69
262,3,6:21.0,,R. Lopez makes 2-pt hook shot from 3 ft,65,71
263,3,6:01.0,I. Thomas makes 2-pt jump shot from 21 ft,,67,71
264,3,5:46.0,,A. Afflalo makes 2-pt layup from 1 ft,67,73
265,3,5:46.0,,Shooting foul by A. Bradley (drawn by A. Afflalo),67,73
266,3,5:46.0,,New York full timeout,67,73
267,3,5:46.0,,A. Afflalo makes free throw 1 of 1,67,74
268,3,5:46.0,,Violation by Team (delay of game),67,74
269,3,5:30.0,A. Bradley misses 2-pt jump shot from 19 ft,,67,74
270,3,5:30.0,,Defensive rebound by Team,67,74
271,3,5:30.0,Loose ball foul by A. Johnson (drawn by R. Lopez),,67,74
272,3,5:30.0,,R. Lopez makes free throw 1 of 2,67,75
273,3,5:30.0,E. Turner enters the game for A. Bradley,,67,75
274,3,5:30.0,J. Jerebko enters the game for M. Smart,,67,75
275,3,5:30.0,,L. Galloway enters the game for L. Thomas,67,75
276,3,5:30.0,,R. Lopez makes free throw 2 of 2,67,76
277,3,5:16.0,E. Turner misses 3-pt jump shot from 23 ft,,67,76
278,3,5:15.0,,Defensive rebound by J. Calderón,67,76
279,3,5:07.0,,J. Calderón misses 3-pt jump shot from 24 ft,67,76
280,3,5:06.0,Defensive rebound by J. Crowder,,67,76
281,3,4:56.0,Shooting foul by R. Lopez (drawn by I. Thomas),,67,76
282,3,4:56.0,I. Thomas makes free throw 1 of 2,,68,76
283,3,4:56.0,I. Thomas makes free throw 2 of 2,,69,76
284,3,4:42.0,,A. Afflalo makes 2-pt jump shot from 2 ft,69,78
285,3,4:32.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by I. Thomas),,72,78
286,3,4:21.0,,Turnover by D. Williams (bad pass; steal by I. Thomas),72,78
287,3,4:18.0,I. Thomas makes 2-pt layup from 2 ft,,74,78
288,3,3:58.0,,A. Afflalo misses 2-pt jump shot from 16 ft,74,78
289,3,3:58.0,Defensive rebound by A. Johnson,,74,78
290,3,3:54.0,,J. Grant enters the game for J. Calderón,74,78
291,3,3:48.0,I. Thomas misses 3-pt jump shot from 25 ft,,74,78
292,3,3:47.0,,Defensive rebound by Team,74,78
293,3,3:21.0,,A. Afflalo makes 3-pt jump shot from 25 ft,74,81
294,3,3:00.0,I. Thomas makes 2-pt jump shot from 10 ft,,76,81
295,3,2:41.0,,R. Lopez misses 2-pt hook shot from 6 ft,76,81
296,3,2:39.0,Defensive rebound by J. Crowder,,76,81
297,3,2:32.0,J. Crowder misses 3-pt jump shot from 25 ft,,76,81
298,3,2:31.0,,Defensive rebound by R. Lopez,76,81
299,3,2:23.0,,A. Afflalo makes 2-pt layup from 2 ft (assist by J. Grant),76,83
300,3,2:15.0,Personal foul by J. Grant (drawn by I. Thomas),,76,83
301,3,2:15.0,Boston full timeout,,76,83
302,3,2:15.0,M. Smart enters the game for J. Crowder,,76,83
303,3,2:15.0,J. Sullinger enters the game for A. Johnson,,76,83
304,3,2:15.0,,L. Thomas enters the game for R. Lopez,76,83
305,3,2:15.0,,K. Séraphin enters the game for A. Afflalo,76,83
306,3,2:15.0,I. Thomas makes free throw 1 of 2,,77,83
307,3,2:15.0,I. Thomas makes free throw 2 of 2,,78,83
308,3,2:05.0,,Turnover by L. Thomas (traveling),78,83
309,3,1:50.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by E. Turner),,81,83
310,3,1:35.0,,L. Thomas misses 2-pt jump shot from 17 ft,81,83
311,3,1:34.0,,Offensive rebound by K. Séraphin,81,83
312,3,1:30.0,,K. Séraphin misses 2-pt hook shot from 5 ft,81,83
313,3,1:28.0,Defensive rebound by J. Sullinger,,81,83
314,3,1:15.0,I. Thomas misses 3-pt jump shot from 25 ft,,81,83
315,3,1:14.0,,Defensive rebound by L. Thomas,81,83
316,3,0:54.0,,D. Williams misses 2-pt jump shot from 22 ft,81,83
317,3,0:50.0,Defensive rebound by M. Smart,,81,83
318,3,0:37.0,I. Thomas misses 3-pt jump shot from 25 ft,,81,83
319,3,0:36.0,Offensive rebound by J. Jerebko,,81,83
320,3,0:28.0,Boston full timeout,,81,83
321,3,0:22.0,M. Smart misses 2-pt jump shot from 3 ft,,81,83
322,3,0:21.0,,Defensive rebound by L. Thomas,81,83
323,3,0:00.0,,J. Grant makes 2-pt jump shot from 12 ft,81,85
324,4,11:41.0,M. Smart misses 2-pt layup from 2 ft,,81,85
325,4,11:40.0,,Defensive rebound by K. Porziņģis,81,85
326,4,11:35.0,,J. Grant misses 2-pt layup from 2 ft,81,85
327,4,11:34.0,Defensive rebound by J. Sullinger,,81,85
328,4,11:26.0,J. Jerebko makes 3-pt jump shot from 24 ft (assist by M. Smart),,84,85
329,4,10:59.0,,K. Porziņģis misses 3-pt jump shot from 25 ft,84,85
330,4,10:58.0,Defensive rebound by M. Smart,,84,85
331,4,10:55.0,M. Smart misses 2-pt layup at rim,,84,85
332,4,10:53.0,Offensive rebound by J. Sullinger,,84,85
333,4,10:52.0,J. Sullinger misses 2-pt layup from 1 ft (block by K. Porziņģis),,84,85
334,4,10:51.0,Offensive rebound by J. Jerebko,,84,85
335,4,10:50.0,J. Jerebko misses 2-pt layup at rim (block by K. Porziņģis),,84,85
336,4,10:44.0,,Defensive rebound by Team,84,85
337,4,10:44.0,Loose ball foul by M. Smart (drawn by A. Afflalo),,84,85
338,4,10:30.0,,Personal foul by E. Turner (drawn by L. Thomas),84,85
339,4,10:19.0,,A. Afflalo makes 2-pt layup at rim (assist by K. Porziņģis),84,87
340,4,10:07.0,M. Smart makes 2-pt layup at rim,,86,87
341,4,10:00.0,,Shooting foul by M. Smart (drawn by J. Grant),86,87
342,4,10:00.0,,J. Grant makes free throw 1 of 2,86,88
343,4,10:00.0,,J. Grant misses free throw 2 of 2,86,88
344,4,9:59.0,Defensive rebound by J. Sullinger,,86,88
345,4,9:45.0,J. Sullinger makes 2-pt jump shot from 20 ft (assist by J. Jerebko),,88,88
346,4,9:25.0,,J. Grant makes 3-pt jump shot from 26 ft (assist by L. Thomas),88,91
347,4,9:09.0,J. Sullinger makes 2-pt layup from 1 ft (assist by J. Jerebko),,90,91
348,4,8:51.0,,K. Porziņģis makes 2-pt jump shot from 9 ft,90,93
349,4,8:26.0,Shooting foul by K. Porziņģis (drawn by J. Sullinger),,90,93
350,4,8:26.0,Official timeout,,90,93
351,4,8:26.0,J. Crowder enters the game for M. Smart,,90,93
352,4,8:26.0,,D. Williams enters the game for L. Thomas,90,93
353,4,8:26.0,,R. Lopez enters the game for K. Porziņģis,90,93
354,4,8:26.0,J. Sullinger makes free throw 2 of 2,,91,93
355,4,8:26.0,J. Sullinger misses free throw 1 of 2,,91,93
356,4,8:26.0,Offensive rebound by Team,,91,93
357,4,8:08.0,,L. Galloway misses 3-pt jump shot from 25 ft,91,93
358,4,8:07.0,Defensive rebound by J. Sullinger,,91,93
359,4,7:54.0,J. Sullinger makes 2-pt dunk at rim (assist by E. Turner),,93,93
360,4,7:34.0,,A. Afflalo misses 3-pt jump shot from 23 ft,93,93
361,4,7:33.0,Defensive rebound by J. Sullinger,,93,93
362,4,7:14.0,E. Turner makes 2-pt jump shot from 5 ft,,95,93
363,4,7:01.0,,R. Lopez makes 2-pt jump shot from 5 ft (assist by J. Grant),95,95
364,4,6:37.0,E. Turner misses 2-pt jump shot from 4 ft,,95,95
365,4,6:35.0,,Defensive rebound by D. Williams,95,95
366,4,6:29.0,,Turnover by D. Williams (lost ball; steal by E. Turner),95,95
367,4,6:23.0,A. Bradley makes 2-pt layup at rim (assist by E. Turner),,97,95
368,4,6:03.0,,Shooting foul by J. Crowder (drawn by A. Afflalo),97,95
369,4,6:03.0,,A. Afflalo makes free throw 1 of 2,97,96
370,4,6:03.0,,J. Calderón enters the game for L. Galloway,97,96
371,4,6:03.0,I. Thomas enters the game for E. Turner,,97,96
372,4,6:03.0,,A. Afflalo makes free throw 2 of 2,97,97
373,4,5:52.0,J. Sullinger makes 2-pt jump shot from 20 ft (assist by J. Jerebko),,99,97
374,4,5:28.0,,A. Afflalo makes 2-pt jump shot from 8 ft,99,99
375,4,5:12.0,J. Sullinger makes 2-pt layup at rim (assist by I. Thomas),,101,99
376,4,5:12.0,Shooting foul by R. Lopez (drawn by J. Sullinger),,101,99
377,4,5:12.0,,New York full timeout,101,99
378,4,5:12.0,J. Sullinger makes free throw 1 of 1,,102,99
379,4,4:50.0,,A. Afflalo makes 2-pt jump shot from 8 ft (assist by J. Calderón),102,101
380,4,4:28.0,I. Thomas misses 3-pt jump shot from 25 ft,,102,101
381,4,4:27.0,,Defensive rebound by D. Williams,102,101
382,4,4:19.0,,D. Williams makes 2-pt layup from 1 ft (assist by J. Grant),102,103
