,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SAN ANTONIO_ACTION,HOUSTON_SCORE,SAN ANTONIO_SCORE
386,4,4:34.0,Shooting foul by J. Simmons (drawn by M. Harrell),,91,111
387,4,4:34.0,M. Harrell misses free throw 1 of 2,,91,111
388,4,4:34.0,Offensive rebound by Team,,91,111
389,4,4:34.0,M. Harrell misses free throw 2 of 2,,91,111
390,4,4:34.0,,Defensive rebound by K. Leonard,91,111
391,4,4:09.0,,J. Simmons misses 3-pt jump shot from 24 ft,91,111
392,4,4:07.0,,Offensive rebound by L. Aldridge,91,111
393,4,3:57.0,,B. Marjanović enters the game for L. Aldridge,91,111
394,4,3:53.0,,K. Leonard misses 2-pt jump shot from 18 ft,91,111
395,4,3:50.0,Defensive rebound by M. Harrell,,91,111
396,4,3:43.0,M. Harrell makes 2-pt jump shot from 18 ft (assist by P. Beverley),,93,111
397,4,3:19.0,,B. Marjanović misses 2-pt jump shot from 7 ft,93,111
398,4,3:17.0,Defensive rebound by D. Howard,,93,111
399,4,3:12.0,P. Beverley makes 3-pt jump shot from 25 ft,,96,111
400,4,2:52.0,,J. Simmons makes 2-pt dunk at rim (assist by B. Marjanović),96,113
401,4,2:26.0,M. Harrell misses 2-pt jump shot from 16 ft,,96,113
402,4,2:23.0,,Defensive rebound by T. Parker,96,113
403,4,2:11.0,,K. Leonard makes 2-pt hook shot from 4 ft (assist by T. Parker),96,115
404,4,2:07.0,Personal take foul by T. Parker (drawn by P. Beverley),,96,115
405,4,2:07.0,Official timeout,,96,115
406,4,2:07.0,,K. Anderson enters the game for K. Leonard,96,115
407,4,2:07.0,,M. Bonner enters the game for T. Parker,96,115
408,4,2:07.0,,B. Diaw enters the game for D. West,96,115
409,4,2:07.0,P. Beverley misses free throw 1 of 2,,96,115
410,4,2:07.0,Offensive rebound by Team,,96,115
411,4,2:07.0,P. Beverley makes free throw 2 of 2,,97,115
412,4,1:56.0,,J. Simmons makes 2-pt layup from 1 ft,97,117
413,4,1:46.0,J. Terry misses 3-pt jump shot from 26 ft,,97,117
414,4,1:45.0,,Defensive rebound by J. Simmons,97,117
415,4,1:38.0,,Shooting foul by J. Terry (drawn by K. Anderson),97,117
416,4,1:38.0,,K. Anderson makes free throw 1 of 2,97,118
417,4,1:38.0,,K. Anderson makes free throw 2 of 2,97,119
418,4,1:30.0,P. Beverley misses 2-pt jump shot from 11 ft (block by J. Simmons),,97,119
419,4,1:30.0,Offensive rebound by Team,,97,119
420,4,1:18.0,Personal foul by J. Simmons (drawn by D. Howard),,97,119
421,4,1:18.0,D. Howard misses free throw 1 of 2,,97,119
422,4,1:18.0,Offensive rebound by Team,,97,119
423,4,1:18.0,D. Howard misses free throw 2 of 2,,97,119
424,4,1:17.0,Offensive rebound by P. Beverley,,97,119
425,4,1:14.0,Personal block foul by M. Bonner (drawn by P. Beverley),,97,119
426,4,1:14.0,P. Beverley misses free throw 1 of 2,,97,119
427,4,1:14.0,Offensive rebound by Team,,97,119
428,4,1:14.0,P. Beverley makes free throw 2 of 2,,98,119
429,4,0:56.0,,B. Marjanović misses 2-pt jump shot from 15 ft,98,119
430,4,0:55.0,Defensive rebound by D. Howard,,98,119
431,4,0:50.0,P. Beverley makes 2-pt layup from 3 ft,,100,119
432,4,0:32.0,,J. Simmons makes 2-pt jump shot from 6 ft,100,121
433,4,0:26.0,J. Terry makes 3-pt jump shot from 24 ft (assist by P. Beverley),,103,121
434,4,0:04.0,,Turnover by B. Marjanović (bad pass; steal by K. McDaniels),103,121
435,4,0:00.0,K. McDaniels misses 2-pt layup from 2 ft,,103,121
436,4,0:00.0,Offensive rebound by Team,,103,121
