,QUARTER,TIME_REMAINING,CHICAGO_ACTION,PHILADELPHIA_ACTION,CHICAGO_SCORE,PHILADELPHIA_SCORE
391,4,8:54.0,T. Snell enters the game for B. Portis,,81,90
392,4,8:45.0,D. McDermott makes 2-pt jump shot from 4 ft (assist by J. Butler),,83,90
393,4,8:31.0,,H. Thompson makes 2-pt layup at rim,83,92
394,4,8:15.0,J. Butler makes 2-pt dunk at rim,,85,92
395,4,8:02.0,,N. Stauskas misses 2-pt jump shot from 5 ft,85,92
396,4,8:00.0,Defensive rebound by T. Gibson,,85,92
397,4,7:47.0,J. Butler makes 2-pt jump shot from 6 ft,,87,92
398,4,7:41.0,,Philadelphia full timeout,87,92
399,4,7:41.0,,I. Smith enters the game for T. McConnell,87,92
400,4,7:41.0,K. Hinrich enters the game for T. Snell,,87,92
401,4,7:25.0,,R. Covington makes 3-pt jump shot from 26 ft (assist by I. Smith),87,95
402,4,7:07.0,J. Butler misses 2-pt jump shot from 3 ft,,87,95
403,4,7:04.0,,Defensive rebound by R. Covington,87,95
404,4,6:49.0,,Turnover by J. Okafor (traveling),87,95
405,4,6:30.0,J. Butler makes 2-pt jump shot from 10 ft,,89,95
406,4,6:03.0,,I. Smith misses 2-pt jump shot from 11 ft,89,95
407,4,6:01.0,Defensive rebound by D. McDermott,,89,95
408,4,5:42.0,D. McDermott makes 3-pt jump shot from 24 ft (assist by J. Butler),,92,95
409,4,5:21.0,,I. Smith makes 2-pt jump shot from 15 ft (assist by N. Stauskas),92,97
410,4,4:56.0,J. Butler makes 2-pt jump shot from 16 ft,,94,97
411,4,4:50.0,,I. Smith misses 2-pt jump shot from 6 ft,94,97
412,4,4:48.0,,Offensive rebound by J. Okafor,94,97
413,4,4:47.0,,J. Okafor misses 2-pt dunk at rim,94,97
414,4,4:44.0,Defensive rebound by E. Moore,,94,97
415,4,4:25.0,D. McDermott misses 2-pt jump shot from 3 ft,,94,97
416,4,4:25.0,Offensive rebound by Team,,94,97
417,4,4:25.0,J. Noah enters the game for T. Gibson,,94,97
418,4,4:25.0,,N. Noel enters the game for J. Okafor,94,97
419,4,4:22.0,Turnover by J. Butler (traveling),,94,97
420,4,4:22.0,,J. Sampson enters the game for H. Thompson,94,97
421,4,4:07.0,,I. Smith misses 2-pt jump shot from 19 ft,94,97
422,4,4:05.0,,Offensive rebound by R. Covington,94,97
423,4,4:05.0,,R. Covington misses 2-pt layup from 1 ft,94,97
424,4,4:04.0,Defensive rebound by Team,,94,97
425,4,3:42.0,Personal foul by R. Covington (drawn by J. Butler),,94,97
426,4,3:36.0,D. McDermott makes 2-pt dunk at rim,,96,97
427,4,3:06.0,,Turnover by Team (shot clock),96,97
428,4,2:44.0,J. Butler misses 3-pt jump shot from 25 ft,,96,97
429,4,2:42.0,,Defensive rebound by J. Sampson,96,97
430,4,2:38.0,,Philadelphia full timeout,96,97
431,4,2:38.0,Official timeout,,96,97
432,4,2:34.0,,R. Covington misses 2-pt jump shot from 18 ft,96,97
433,4,2:33.0,Defensive rebound by J. Butler,,96,97
434,4,2:24.0,J. Butler makes 2-pt layup from 1 ft (assist by J. Noah),,98,97
435,4,2:24.0,Shooting foul by R. Covington (drawn by J. Butler),,98,97
436,4,2:24.0,,H. Thompson enters the game for R. Covington,98,97
437,4,2:24.0,,J. Okafor enters the game for N. Noel,98,97
438,4,2:24.0,J. Butler misses free throw 1 of 1,,98,97
439,4,2:23.0,,Defensive rebound by J. Okafor,98,97
440,4,2:02.0,,I. Smith makes 2-pt jump shot from 17 ft,98,99
441,4,1:51.0,J. Butler makes 2-pt jump shot from 16 ft,,100,99
442,4,1:51.0,Shooting foul by J. Sampson (drawn by J. Butler),,100,99
443,4,1:51.0,J. Butler makes free throw 1 of 1,,101,99
444,4,1:36.0,,I. Smith makes 2-pt layup from 1 ft,101,101
445,4,1:17.0,E. Moore makes 3-pt jump shot from 25 ft (assist by J. Noah),,104,101
446,4,1:17.0,,Philadelphia full timeout,104,101
447,4,0:55.0,,I. Smith misses 3-pt jump shot from 26 ft,104,101
448,4,0:53.0,Defensive rebound by J. Noah,,104,101
449,4,0:37.0,J. Butler misses 2-pt jump shot from 4 ft,,104,101
450,4,0:35.0,,Defensive rebound by H. Thompson,104,101
451,4,0:18.0,,I. Smith makes 3-pt jump shot from 25 ft,104,104
452,4,0:18.0,Chicago full timeout,,104,104
453,4,0:18.0,,T. McConnell enters the game for N. Stauskas,104,104
454,4,0:18.0,,N. Noel enters the game for J. Okafor,104,104
455,4,0:00.0,Turnover by J. Butler (bad pass; steal by I. Smith),,104,104
456,1OT,4:59.0,,Turnover by N. Noel (lost ball; steal by J. Noah),104,104
457,1OT,4:50.0,Offensive foul by J. Butler (drawn by N. Stauskas),,104,104
458,1OT,4:50.0,Turnover by J. Butler (offensive foul),,104,104
459,1OT,4:50.0,,I. Canaan enters the game for N. Stauskas,104,104
460,1OT,4:36.0,,N. Noel misses 2-pt jump shot from 3 ft,104,104
461,1OT,4:34.0,,Offensive rebound by J. Sampson,104,104
462,1OT,4:34.0,,J. Sampson makes 2-pt layup from 2 ft,104,106
463,1OT,4:21.0,Turnover by J. Noah (bad pass),,104,106
464,1OT,4:01.0,,I. Smith misses 2-pt jump shot from 7 ft,104,106
465,1OT,3:59.0,,Offensive rebound by N. Noel,104,106
466,1OT,3:59.0,,N. Noel makes 2-pt layup from 1 ft,104,108
467,1OT,3:40.0,E. Moore makes 3-pt jump shot from 24 ft (assist by J. Butler),,107,108
468,1OT,3:35.0,,Personal foul by E. Moore (drawn by I. Smith),107,108
469,1OT,3:27.0,,Turnover by I. Smith (lost ball; steal by K. Hinrich),107,108
470,1OT,3:27.0,Personal foul by I. Smith (drawn by K. Hinrich),,107,108
471,1OT,3:16.0,E. Moore makes 2-pt jump shot from 7 ft,,109,108
472,1OT,2:58.0,,Turnover by J. Sampson (bad pass; steal by E. Moore),109,108
473,1OT,2:37.0,E. Moore makes 2-pt jump shot from 14 ft,,111,108
474,1OT,2:35.0,,Philadelphia full timeout,111,108
475,1OT,2:19.0,,I. Smith misses 3-pt jump shot from 23 ft,111,108
476,1OT,2:19.0,,Offensive rebound by Team,111,108
477,1OT,2:19.0,Loose ball foul by J. Noah (drawn by N. Noel),,111,108
478,1OT,1:57.0,,J. Sampson misses 2-pt jump shot from 10 ft,111,108
479,1OT,1:55.0,Defensive rebound by K. Hinrich,,111,108
480,1OT,1:32.0,J. Butler misses 2-pt jump shot from 16 ft,,111,108
481,1OT,1:31.0,,Defensive rebound by I. Smith,111,108
482,1OT,1:26.0,,I. Smith misses 2-pt jump shot from 4 ft,111,108
483,1OT,1:25.0,,Offensive rebound by N. Noel,111,108
484,1OT,1:24.0,,N. Noel misses 2-pt dunk at rim,111,108
485,1OT,1:23.0,Defensive rebound by J. Butler,,111,108
486,1OT,1:20.0,J. Butler makes 2-pt layup from 2 ft,,113,108
487,1OT,1:20.0,,Philadelphia full timeout,113,108
488,1OT,1:20.0,T. Gibson enters the game for D. McDermott,,113,108
489,1OT,1:20.0,,J. Okafor enters the game for N. Noel,113,108
490,1OT,1:04.0,,I. Smith makes 3-pt jump shot from 25 ft,113,111
491,1OT,0:48.0,E. Moore misses 2-pt jump shot from 14 ft,,113,111
492,1OT,0:46.0,,Defensive rebound by J. Sampson,113,111
493,1OT,0:26.0,,I. Smith misses 2-pt layup at rim,113,111
494,1OT,0:24.0,Defensive rebound by J. Noah,,113,111
495,1OT,0:14.0,Chicago full timeout,,113,111
496,1OT,0:14.0,D. McDermott enters the game for J. Noah,,113,111
497,1OT,0:14.0,,T. McConnell enters the game for I. Canaan,113,111
498,1OT,0:14.0,,N. Noel enters the game for J. Okafor,113,111
499,1OT,0:12.0,Personal foul by J. Sampson (drawn by D. McDermott),,113,111
500,1OT,0:10.0,Personal foul by I. Smith (drawn by D. McDermott),,113,111
501,1OT,0:10.0,D. McDermott makes free throw 1 of 2,,114,111
502,1OT,0:10.0,D. McDermott makes free throw 2 of 2,,115,111
503,1OT,0:10.0,,Philadelphia full timeout,115,111
504,1OT,0:10.0,,I. Canaan enters the game for J. Sampson,115,111
505,1OT,0:02.0,,I. Smith misses 3-pt jump shot from 26 ft,115,111
506,1OT,0:00.0,,Offensive rebound by I. Smith,115,111
