,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,BOSTON_ACTION,OKLAHOMA CITY_SCORE,BOSTON_SCORE
59,1,4:47.0,,K. Olynyk enters the game for M. Smart,23,15
60,1,4:47.0,,E. Turner enters the game for J. Sullinger,23,15
61,1,4:47.0,E. Freedom enters the game for S. Adams,,23,15
62,1,4:47.0,,A. Johnson makes free throw 1 of 1,23,16
63,1,4:37.0,,Offensive charge foul by R. Westbrook (drawn by I. Thomas),23,16
64,1,4:37.0,Turnover by R. Westbrook (offensive foul),,23,16
65,1,4:37.0,R. Foye enters the game for A. Roberson,,23,16
66,1,4:23.0,,I. Thomas makes 2-pt layup at rim,23,18
67,1,4:14.0,Personal foul by A. Bradley,,23,18
68,1,4:05.0,E. Freedom makes 2-pt jump shot from 13 ft (assist by R. Westbrook),,25,18
69,1,3:49.0,,A. Bradley makes 2-pt layup from 1 ft (assist by A. Johnson),25,20
70,1,3:37.0,R. Westbrook makes 3-pt jump shot from 25 ft,,28,20
71,1,3:31.0,,I. Thomas makes 2-pt layup from 1 ft,28,22
72,1,3:24.0,Oklahoma City full timeout,,28,22
73,1,3:13.0,E. Freedom misses 2-pt layup from 2 ft (block by A. Johnson),,28,22
74,1,3:12.0,,Defensive rebound by A. Johnson,28,22
75,1,3:01.0,,A. Johnson makes 2-pt dunk at rim (assist by K. Olynyk),28,24
76,1,2:42.0,Turnover by S. Ibaka (lost ball; steal by A. Bradley),,28,24
77,1,2:24.0,,A. Bradley makes 2-pt layup from 2 ft,28,26
78,1,2:00.0,R. Westbrook misses 3-pt jump shot from 24 ft,,28,26
79,1,1:59.0,Offensive rebound by E. Freedom,,28,26
80,1,1:58.0,K. Durant enters the game for R. Westbrook,,28,26
81,1,1:58.0,C. Payne enters the game for S. Ibaka,,28,26
82,1,1:58.0,,J. Young enters the game for I. Thomas,28,26
83,1,1:40.0,C. Payne misses 2-pt jump shot from 8 ft,,28,26
84,1,1:40.0,Offensive rebound by Team,,28,26
85,1,1:40.0,,Loose ball foul by A. Johnson,28,26
86,1,1:40.0,,T. Zeller enters the game for A. Johnson,28,26
87,1,1:31.0,K. Singler makes 2-pt hook shot from 3 ft (assist by C. Payne),,30,26
88,1,1:21.0,,Shooting foul by C. Payne (drawn by A. Bradley),30,26
89,1,1:21.0,,A. Bradley makes free throw 1 of 2,30,27
90,1,1:21.0,,A. Bradley misses free throw 2 of 2,30,27
91,1,1:21.0,Defensive rebound by K. Durant,,30,27
92,1,1:04.0,R. Foye makes 3-pt jump shot from 24 ft (assist by K. Durant),,33,27
93,1,0:49.0,,K. Olynyk misses 3-pt jump shot from 24 ft (block by K. Durant),33,27
94,1,0:47.0,,Offensive rebound by K. Olynyk,33,27
95,1,0:46.0,,K. Olynyk misses 2-pt layup from 2 ft (block by E. Freedom),33,27
96,1,0:45.0,,Offensive rebound by A. Bradley,33,27
97,1,0:43.0,,A. Bradley makes 2-pt layup from 2 ft,33,29
98,1,0:29.0,Personal foul by J. Young,,33,29
99,1,0:29.0,K. Durant makes free throw 1 of 2,,34,29
100,1,0:29.0,K. Durant makes free throw 2 of 2,,35,29
101,1,0:19.0,,Personal foul by K. Durant,35,29
102,1,0:19.0,,K. Olynyk misses free throw 1 of 2,35,29
103,1,0:19.0,,Offensive rebound by Team,35,29
104,1,0:19.0,,K. Olynyk makes free throw 2 of 2,35,30
105,1,0:03.0,K. Durant misses 3-pt jump shot from 25 ft,,35,30
106,1,0:02.0,Offensive rebound by Team,,35,30
107,1,0:00.0,K. Durant misses 2-pt jump shot from 19 ft,,35,30
108,1,0:00.0,Offensive rebound by Team,,35,30
109,2,11:52.0,,Turnover by K. Olynyk (bad pass; steal by K. Singler),35,30
110,2,11:43.0,C. Payne misses 3-pt jump shot from 24 ft,,35,30
111,2,11:42.0,,Defensive rebound by M. Smart,35,30
112,2,11:28.0,,Shooting foul by R. Foye (drawn by K. Olynyk),35,30
113,2,11:28.0,,K. Olynyk makes free throw 1 of 2,35,31
114,2,11:28.0,D. Waiters enters the game for R. Foye,,35,31
115,2,11:28.0,,K. Olynyk makes free throw 2 of 2,35,32
116,2,11:11.0,K. Durant makes 2-pt dunk at rim (assist by E. Freedom),,37,32
117,2,10:58.0,,E. Turner makes 2-pt jump shot from 19 ft,37,34
118,2,10:35.0,Shooting foul by T. Zeller (drawn by E. Freedom),,37,34
119,2,10:35.0,E. Freedom makes free throw 1 of 2,,38,34
120,2,10:35.0,E. Freedom makes free throw 2 of 2,,39,34
121,2,10:21.0,,E. Turner misses 2-pt jump shot from 14 ft,39,34
122,2,10:21.0,Defensive rebound by E. Freedom,,39,34
123,2,10:06.0,K. Singler misses 3-pt jump shot from 23 ft,,39,34
124,2,10:06.0,,Defensive rebound by E. Turner,39,34
125,2,9:59.0,,M. Smart misses 3-pt jump shot from 23 ft,39,34
126,2,9:56.0,,Offensive rebound by M. Smart,39,34
127,2,9:52.0,,M. Smart misses 2-pt layup from 1 ft (block by C. Payne),39,34
128,2,9:51.0,,Offensive rebound by J. Young,39,34
129,2,9:40.0,,E. Turner makes 2-pt jump shot from 13 ft,39,36
130,2,9:28.0,E. Freedom makes 2-pt layup at rim (assist by C. Payne),,41,36
131,2,9:28.0,Shooting foul by E. Turner (drawn by E. Freedom),,41,36
132,2,9:28.0,R. Foye enters the game for K. Singler,,41,36
133,2,9:28.0,E. Freedom makes free throw 1 of 1,,42,36
134,2,9:15.0,,T. Zeller misses 2-pt layup from 1 ft,42,36
135,2,9:14.0,Defensive rebound by R. Foye,,42,36
136,2,9:07.0,Shooting foul by E. Turner (drawn by D. Waiters),,42,36
137,2,9:07.0,D. Waiters makes free throw 1 of 2,,43,36
138,2,9:07.0,,J. Sullinger enters the game for T. Zeller,43,36
139,2,9:07.0,D. Waiters makes free throw 2 of 2,,44,36
140,2,8:52.0,,J. Sullinger makes 2-pt layup from 1 ft (assist by M. Smart),44,38
141,2,8:35.0,E. Freedom makes 2-pt layup from 2 ft (assist by K. Durant),,46,38
142,2,8:23.0,,K. Olynyk makes 2-pt layup from 1 ft,46,40
143,2,7:56.0,D. Waiters makes 3-pt jump shot from 26 ft (assist by C. Payne),,49,40
144,2,7:39.0,,E. Turner misses 2-pt jump shot from 5 ft,49,40
145,2,7:38.0,Defensive rebound by K. Durant,,49,40
146,2,7:30.0,D. Waiters misses 3-pt jump shot from 24 ft,,49,40
147,2,7:29.0,,Defensive rebound by K. Olynyk,49,40
148,2,7:20.0,,M. Smart misses 2-pt layup from 2 ft,49,40
149,2,7:20.0,Defensive rebound by E. Freedom,,49,40
150,2,7:00.0,R. Foye makes 3-pt jump shot from 23 ft (assist by K. Durant),,52,40
151,2,6:59.0,,Boston full timeout,52,40
152,2,6:59.0,R. Westbrook enters the game for K. Durant,,52,40
153,2,6:59.0,S. Ibaka enters the game for E. Freedom,,52,40
154,2,6:59.0,S. Adams enters the game for C. Payne,,52,40
155,2,6:59.0,,I. Thomas enters the game for K. Olynyk,52,40
156,2,6:59.0,,A. Johnson enters the game for J. Young,52,40
157,2,6:46.0,,J. Sullinger makes 2-pt jump shot from 20 ft (assist by I. Thomas),52,42
158,2,6:30.0,S. Adams misses 2-pt hook shot from 3 ft,,52,42
159,2,6:29.0,,Defensive rebound by Team,52,42
160,2,6:16.0,,I. Thomas makes 2-pt layup from 2 ft,52,44
161,2,5:54.0,Turnover by R. Foye (lost ball; steal by M. Smart),,52,44
162,2,5:46.0,,I. Thomas misses 2-pt layup from 2 ft,52,44
163,2,5:46.0,Defensive rebound by R. Foye,,52,44
164,2,5:42.0,Shooting block foul by M. Smart (drawn by R. Westbrook),,52,44
165,2,5:42.0,Official timeout,,52,44
166,2,5:42.0,R. Westbrook makes free throw 1 of 2,,53,44
167,2,5:42.0,R. Westbrook misses free throw 2 of 2,,53,44
168,2,5:42.0,Offensive rebound by S. Adams,,53,44
169,2,5:38.0,S. Adams makes 2-pt hook shot from 2 ft,,55,44
170,2,5:15.0,,J. Sullinger misses 2-pt hook shot from 4 ft,55,44
171,2,5:14.0,Defensive rebound by S. Adams,,55,44
172,2,5:00.0,D. Waiters misses 2-pt layup from 1 ft,,55,44
173,2,4:59.0,Offensive rebound by D. Waiters,,55,44
174,2,4:55.0,R. Foye misses 3-pt jump shot from 25 ft,,55,44
175,2,4:55.0,,Defensive rebound by Team,55,44
176,2,4:55.0,,Personal foul by S. Ibaka,55,44
177,2,4:55.0,K. Durant enters the game for D. Waiters,,55,44
178,2,4:55.0,,A. Bradley enters the game for E. Turner,55,44
179,2,4:41.0,,M. Smart misses 3-pt jump shot from 24 ft,55,44
180,2,4:40.0,Defensive rebound by S. Adams,,55,44
181,2,4:34.0,R. Westbrook misses 2-pt jump shot from 18 ft,,55,44
182,2,4:33.0,,Defensive rebound by A. Johnson,55,44
183,2,4:20.0,,J. Sullinger misses 2-pt jump shot from 18 ft,55,44
184,2,4:19.0,Defensive rebound by R. Foye,,55,44
185,2,3:58.0,R. Westbrook makes 3-pt jump shot from 27 ft (assist by S. Adams),,58,44
186,2,3:47.0,,I. Thomas makes 3-pt jump shot from 23 ft (assist by A. Johnson),58,47
187,2,3:20.0,R. Westbrook misses 2-pt layup from 2 ft,,58,47
188,2,3:19.0,,Defensive rebound by A. Johnson,58,47
189,2,3:09.0,,M. Smart misses 3-pt jump shot from 23 ft,58,47
190,2,3:08.0,,Offensive rebound by A. Johnson,58,47
191,2,3:04.0,,A. Johnson makes 2-pt hook shot from 4 ft,58,49
192,2,2:40.0,K. Durant misses 2-pt jump shot from 17 ft,,58,49
193,2,2:39.0,,Defensive rebound by J. Sullinger,58,49
194,2,2:31.0,,I. Thomas makes 2-pt layup from 2 ft,58,51
195,2,2:31.0,Oklahoma City full timeout,,58,51
196,2,2:31.0,,K. Olynyk enters the game for M. Smart,58,51
197,2,2:31.0,,E. Turner enters the game for J. Sullinger,58,51
198,2,2:31.0,D. Waiters enters the game for S. Ibaka,,58,51
199,2,2:11.0,K. Durant misses 2-pt jump shot from 12 ft,,58,51
200,2,2:10.0,,Defensive rebound by K. Olynyk,58,51
201,2,2:01.0,,Personal foul by D. Waiters,58,51
202,2,1:51.0,,I. Thomas misses 2-pt jump shot from 23 ft,58,51
203,2,1:51.0,Defensive rebound by K. Durant,,58,51
204,2,1:43.0,K. Durant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,61,51
205,2,1:25.0,,Shooting foul by R. Foye (drawn by A. Bradley),61,51
206,2,1:25.0,,A. Bradley makes free throw 1 of 2,61,52
207,2,1:25.0,K. Singler enters the game for R. Foye,,61,52
208,2,1:25.0,,A. Bradley makes free throw 2 of 2,61,53
209,2,1:07.0,K. Singler makes 2-pt jump shot from 6 ft (assist by K. Durant),,63,53
210,2,0:54.0,,A. Bradley misses 3-pt jump shot from 25 ft,63,53
211,2,0:53.0,Defensive rebound by S. Adams,,63,53
212,2,0:49.0,Shooting foul by E. Turner (drawn by R. Westbrook),,63,53
213,2,0:49.0,R. Westbrook makes free throw 1 of 2,,64,53
214,2,0:49.0,A. Roberson enters the game for K. Durant,,64,53
215,2,0:49.0,,J. Young enters the game for E. Turner,64,53
216,2,0:49.0,R. Westbrook makes free throw 2 of 2,,65,53
217,2,0:33.0,,Turnover by I. Thomas (bad pass; steal by R. Westbrook),65,53
218,2,0:11.0,K. Singler misses 2-pt jump shot from 8 ft,,65,53
219,2,0:10.0,,Defensive rebound by A. Johnson,65,53
220,2,0:06.0,,A. Bradley makes 2-pt layup from 1 ft (assist by A. Johnson),65,55
221,2,0:02.0,Shooting foul by K. Olynyk (drawn by S. Adams),,65,55
222,2,0:02.0,S. Adams misses free throw 1 of 2,,65,55
223,2,0:02.0,Offensive rebound by Team,,65,55
224,2,0:02.0,,J. Sullinger enters the game for K. Olynyk,65,55
225,2,0:02.0,,E. Turner enters the game for J. Young,65,55
226,2,0:02.0,S. Adams makes free throw 2 of 2,,66,55
227,2,0:02.0,,Boston full timeout,66,55
228,2,0:02.0,,C. Clarke enters the game for A. Johnson,66,55
229,2,0:02.0,Oklahoma City full timeout,,66,55
230,2,0:02.0,S. Ibaka enters the game for K. Singler,,66,55
231,2,0:01.0,,Turnover by C. Clarke (bad pass; steal by R. Westbrook),66,55
232,2,0:00.0,R. Westbrook misses 3-pt jump shot from 25 ft,,66,55
233,2,0:00.0,Offensive rebound by Team,,66,55
234,3,11:42.0,,J. Sullinger misses 2-pt jump shot from 4 ft,66,55
235,3,11:41.0,,Offensive rebound by A. Johnson,66,55
236,3,11:40.0,,A. Johnson misses 2-pt jump shot from 3 ft,66,55
237,3,11:39.0,,Offensive rebound by J. Sullinger,66,55
238,3,11:39.0,,J. Sullinger makes 2-pt layup from 2 ft,66,57
239,3,11:17.0,S. Ibaka makes 2-pt jump shot from 19 ft (assist by K. Durant),,68,57
240,3,10:52.0,,M. Smart misses 3-pt jump shot from 25 ft,68,57
241,3,10:51.0,Defensive rebound by S. Adams,,68,57
242,3,10:46.0,Shooting block foul by M. Smart (drawn by R. Westbrook),,68,57
243,3,10:46.0,R. Westbrook misses free throw 1 of 2,,68,57
244,3,10:46.0,Offensive rebound by Team,,68,57
245,3,10:46.0,R. Westbrook misses free throw 2 of 2,,68,57
246,3,10:46.0,Offensive rebound by S. Adams,,68,57
247,3,10:45.0,Personal foul by J. Sullinger,,68,57
248,3,10:41.0,S. Ibaka makes 3-pt jump shot from 24 ft (assist by K. Durant),,71,57
249,3,10:31.0,,A. Bradley misses 2-pt jump shot from 17 ft,71,57
250,3,10:30.0,Defensive rebound by S. Adams,,71,57
251,3,10:16.0,S. Ibaka misses 2-pt jump shot from 17 ft,,71,57
252,3,10:14.0,,Defensive rebound by M. Smart,71,57
253,3,10:05.0,,J. Sullinger misses 2-pt jump shot from 11 ft,71,57
254,3,10:03.0,Defensive rebound by A. Roberson,,71,57
255,3,9:59.0,K. Durant misses 3-pt jump shot from 25 ft,,71,57
256,3,9:57.0,,Defensive rebound by A. Johnson,71,57
257,3,9:49.0,,Turnover by M. Smart (bad pass; steal by R. Westbrook),71,57
258,3,9:48.0,Personal foul by J. Sullinger,,71,57
259,3,9:37.0,S. Adams makes 2-pt layup from 1 ft (assist by K. Durant),,73,57
260,3,9:19.0,,I. Thomas misses 2-pt jump shot from 12 ft,73,57
261,3,9:18.0,Defensive rebound by K. Durant,,73,57
262,3,9:15.0,Shooting foul by A. Johnson (drawn by S. Ibaka),,73,57
263,3,9:15.0,S. Ibaka makes free throw 1 of 2,,74,57
264,3,9:15.0,S. Ibaka makes free throw 2 of 2,,75,57
265,3,9:04.0,,Turnover by A. Johnson (bad pass),75,57
266,3,8:55.0,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),,77,57
267,3,8:55.0,,Boston full timeout,77,57
268,3,8:45.0,,Turnover by J. Sullinger (traveling),77,57
269,3,8:33.0,K. Durant misses 3-pt jump shot from 24 ft,,77,57
270,3,8:32.0,,Defensive rebound by Team,77,57
271,3,8:18.0,,I. Thomas makes 2-pt jump shot from 8 ft,77,59
272,3,8:00.0,S. Ibaka misses 2-pt jump shot from 8 ft,,77,59
273,3,7:59.0,,Defensive rebound by J. Sullinger,77,59
274,3,7:50.0,,I. Thomas misses 2-pt layup from 1 ft,77,59
275,3,7:48.0,,Offensive rebound by A. Johnson,77,59
276,3,7:48.0,,A. Johnson makes 2-pt layup from 2 ft,77,61
277,3,7:34.0,R. Westbrook misses 2-pt jump shot from 5 ft,,77,61
278,3,7:33.0,,Defensive rebound by A. Johnson,77,61
279,3,7:27.0,,M. Smart misses 2-pt layup from 2 ft (block by K. Durant),77,61
280,3,7:25.0,Defensive rebound by A. Roberson,,77,61
281,3,7:23.0,R. Westbrook misses 3-pt jump shot from 23 ft,,77,61
282,3,7:22.0,,Defensive rebound by M. Smart,77,61
283,3,7:22.0,,Personal foul by A. Roberson,77,61
284,3,7:13.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by A. Johnson),77,64
285,3,7:13.0,Oklahoma City full timeout,,77,64
286,3,7:04.0,Personal foul by M. Smart,,77,64
287,3,7:04.0,K. Durant makes free throw 1 of 2,,78,64
288,3,7:04.0,K. Durant makes free throw 2 of 2,,79,64
289,3,6:53.0,,A. Bradley misses 2-pt jump shot from 18 ft,79,64
290,3,6:52.0,Defensive rebound by Team,,79,64
291,3,6:43.0,K. Durant misses 2-pt jump shot from 17 ft,,79,64
292,3,6:42.0,Offensive rebound by S. Ibaka,,79,64
293,3,6:40.0,S. Ibaka makes 2-pt dunk at rim,,81,64
294,3,6:15.0,,J. Sullinger makes 2-pt layup from 2 ft,81,66
295,3,5:57.0,Personal foul by A. Bradley,,81,66
296,3,5:57.0,K. Durant makes free throw 1 of 2,,82,66
297,3,5:57.0,,K. Olynyk enters the game for M. Smart,82,66
298,3,5:57.0,,E. Turner enters the game for J. Sullinger,82,66
299,3,5:57.0,E. Freedom enters the game for S. Adams,,82,66
300,3,5:57.0,K. Durant makes free throw 2 of 2,,83,66
301,3,5:47.0,,Turnover by I. Thomas (lost ball; steal by S. Ibaka),83,66
302,3,5:31.0,R. Westbrook misses 2-pt layup from 1 ft,,83,66
303,3,5:31.0,Offensive rebound by E. Freedom,,83,66
304,3,5:31.0,E. Freedom makes 2-pt layup at rim,,85,66
305,3,5:22.0,,K. Olynyk misses 3-pt jump shot from 25 ft,85,66
306,3,5:22.0,Defensive rebound by E. Freedom,,85,66
307,3,5:15.0,S. Ibaka misses 2-pt layup from 2 ft,,85,66
308,3,5:14.0,Offensive rebound by R. Westbrook,,85,66
309,3,5:13.0,R. Westbrook misses 2-pt layup from 2 ft,,85,66
310,3,5:10.0,,Defensive rebound by I. Thomas,85,66
311,3,5:10.0,,Shooting foul by E. Freedom (drawn by I. Thomas),85,66
312,3,5:10.0,,I. Thomas makes free throw 1 of 2,85,67
313,3,5:10.0,K. Singler enters the game for K. Durant,,85,67
314,3,5:10.0,,I. Thomas makes free throw 2 of 2,85,68
315,3,4:59.0,Personal foul by A. Bradley,,85,68
316,3,4:59.0,R. Westbrook makes free throw 1 of 2,,86,68
317,3,4:59.0,R. Westbrook misses free throw 2 of 2,,86,68
318,3,4:59.0,Offensive rebound by E. Freedom,,86,68
319,3,4:57.0,E. Freedom misses 2-pt layup from 1 ft,,86,68
320,3,4:54.0,Offensive rebound by E. Freedom,,86,68
321,3,4:51.0,E. Freedom makes 2-pt hook shot from 2 ft,,88,68
322,3,4:36.0,,T. Zeller enters the game for A. Johnson,88,68
323,3,4:25.0,,A. Bradley makes 2-pt jump shot from 8 ft,88,70
324,3,4:25.0,,Shooting foul by A. Roberson (drawn by A. Bradley),88,70
325,3,4:25.0,,A. Bradley makes free throw 1 of 1,88,71
326,3,4:11.0,E. Freedom misses 3-pt jump shot from 23 ft,,88,71
327,3,4:10.0,Offensive rebound by A. Roberson,,88,71
328,3,4:09.0,A. Roberson makes 2-pt layup from 2 ft,,90,71
329,3,3:59.0,,E. Turner misses 3-pt jump shot from 24 ft,90,71
330,3,3:58.0,Defensive rebound by R. Westbrook,,90,71
331,3,3:52.0,R. Westbrook makes 3-pt jump shot from 25 ft,,93,71
332,3,3:41.0,,T. Zeller misses 2-pt jump shot from 18 ft,93,71
333,3,3:40.0,Defensive rebound by R. Westbrook,,93,71
334,3,3:32.0,S. Ibaka misses 3-pt jump shot from 25 ft,,93,71
335,3,3:32.0,Offensive rebound by E. Freedom,,93,71
336,3,3:29.0,E. Freedom makes 2-pt layup from 1 ft,,95,71
337,3,3:29.0,,Boston full timeout,95,71
338,3,3:12.0,,K. Olynyk misses 2-pt jump shot from 21 ft,95,71
339,3,3:11.0,Defensive rebound by S. Ibaka,,95,71
340,3,3:00.0,R. Westbrook makes 3-pt jump shot from 25 ft,,98,71
341,3,2:52.0,,I. Thomas makes 2-pt layup from 1 ft,98,73
342,3,2:52.0,,Shooting foul by E. Freedom (drawn by I. Thomas),98,73
343,3,2:52.0,K. Durant enters the game for R. Westbrook,,98,73
344,3,2:52.0,R. Foye enters the game for S. Ibaka,,98,73
345,3,2:52.0,,I. Thomas misses free throw 1 of 1,98,73
346,3,2:51.0,Defensive rebound by K. Durant,,98,73
347,3,2:41.0,E. Freedom misses 2-pt jump shot from 13 ft,,98,73
348,3,2:40.0,,Defensive rebound by Team,98,73
349,3,2:40.0,C. Payne enters the game for A. Roberson,,98,73
350,3,2:40.0,,J. Young enters the game for K. Olynyk,98,73
351,3,2:40.0,,T. Rozier enters the game for A. Bradley,98,73
352,3,2:29.0,,I. Thomas misses 2-pt layup from 1 ft,98,73
353,3,2:28.0,Defensive rebound by E. Freedom,,98,73
354,3,2:25.0,K. Durant makes 2-pt layup from 1 ft,,100,73
355,3,2:25.0,Shooting foul by T. Rozier (drawn by K. Durant),,100,73
356,3,2:25.0,K. Durant makes free throw 1 of 1,,101,73
357,3,2:13.0,,Shooting foul by C. Payne (drawn by T. Zeller),101,73
358,3,2:13.0,,T. Zeller makes free throw 1 of 2,101,74
359,3,2:13.0,,T. Zeller makes free throw 2 of 2,101,75
360,3,1:57.0,Turnover by K. Durant (bad pass; steal by J. Young),,101,75
361,3,1:56.0,,Turnover by J. Young (bad pass),101,75
362,3,1:33.0,K. Durant misses 2-pt jump shot from 21 ft,,101,75
363,3,1:32.0,Offensive rebound by E. Freedom,,101,75
364,3,1:12.0,K. Durant makes 2-pt layup from 1 ft (assist by C. Payne),,103,75
365,3,0:58.0,,Shooting foul by R. Foye (drawn by I. Thomas),103,75
366,3,0:58.0,,I. Thomas makes free throw 1 of 2,103,76
367,3,0:58.0,,I. Thomas makes free throw 2 of 2,103,77
368,3,0:49.0,Shooting foul by J. Young (drawn by C. Payne),,103,77
369,3,0:49.0,C. Payne makes free throw 1 of 2,,104,77
370,3,0:49.0,C. Payne makes free throw 2 of 2,,105,77
371,3,0:36.0,,I. Thomas makes 2-pt layup from 1 ft (assist by T. Rozier),105,79
372,3,0:19.0,R. Foye makes 3-pt jump shot from 24 ft (assist by K. Durant),,108,79
373,3,0:01.0,,T. Zeller makes 2-pt layup from 2 ft (assist by E. Turner),108,81
374,4,11:45.0,R. Foye misses 3-pt jump shot from 24 ft,,108,81
375,4,11:44.0,,Defensive rebound by T. Zeller,108,81
376,4,11:31.0,,E. Turner misses 2-pt jump shot from 7 ft,108,81
377,4,11:30.0,Defensive rebound by E. Freedom,,108,81
378,4,11:23.0,C. Payne makes 2-pt jump shot from 17 ft,,110,81
379,4,11:08.0,,K. Olynyk misses 2-pt jump shot from 5 ft,110,81
380,4,11:07.0,Defensive rebound by K. Singler,,110,81
381,4,10:48.0,E. Freedom misses 2-pt jump shot from 12 ft,,110,81
382,4,10:47.0,,Defensive rebound by J. Young,110,81
383,4,10:42.0,,Personal foul by C. Payne,110,81
384,4,10:42.0,,R. Hunter enters the game for E. Turner,110,81
385,4,10:31.0,,Shooting foul by K. Durant (drawn by K. Olynyk),110,81
386,4,10:31.0,,K. Olynyk makes free throw 1 of 2,110,82
387,4,10:31.0,Technical foul by K. Durant,,110,82
388,4,10:31.0,,K. Olynyk makes technical free throw,110,83
389,4,10:31.0,,K. Olynyk makes free throw 2 of 2,110,84
390,4,10:20.0,C. Payne misses 2-pt jump shot from 11 ft,,110,84
391,4,10:19.0,,Defensive rebound by R. Hunter,110,84
392,4,10:13.0,,T. Zeller misses 2-pt layup from 2 ft,110,84
393,4,10:11.0,Defensive rebound by C. Payne,,110,84
