,QUARTER,TIME_REMAINING,DENVER_ACTION,MEMPHIS_ACTION,DENVER_SCORE,MEMPHIS_SCORE
63,1,3:41.0,,L. Stephenson misses 2-pt jump shot from 18 ft,22,13
64,1,3:40.0,Defensive rebound by N. Jokić,,22,13
65,1,3:24.0,W. Barton misses 3-pt jump shot from 24 ft,,22,13
66,1,3:22.0,,Defensive rebound by Z. Randolph,22,13
67,1,3:11.0,,Z. Randolph misses 2-pt jump shot from 5 ft,22,13
68,1,3:09.0,Defensive rebound by W. Barton,,22,13
69,1,3:04.0,W. Barton misses 2-pt layup from 2 ft (block by L. Stephenson),,22,13
70,1,3:01.0,,Defensive rebound by R. Hollins,22,13
71,1,2:54.0,,Personal foul by J. Sampson,22,13
72,1,2:54.0,Denver full timeout,,22,13
73,1,2:54.0,,J. Green enters the game for Z. Randolph,22,13
74,1,2:54.0,D. Augustin enters the game for N. Jokić,,22,13
75,1,2:54.0,J. Lauvergne enters the game for E. Mudiay,,22,13
76,1,2:54.0,,L. Stephenson makes free throw 1 of 2,22,14
77,1,2:54.0,,L. Stephenson makes free throw 2 of 2,22,15
78,1,2:39.0,D. Arthur misses 2-pt jump shot from 18 ft,,22,15
79,1,2:39.0,,Defensive rebound by M. Barnes,22,15
80,1,2:23.0,,R. Hollins makes 2-pt hook shot from 1 ft (assist by R. McCallum),22,17
81,1,2:04.0,J. Sampson makes 2-pt dunk at rim (assist by D. Augustin),,24,17
82,1,1:51.0,,Turnover by L. Stephenson (bad pass; steal by J. Sampson),24,17
83,1,1:35.0,J. Sampson misses 3-pt jump shot from 24 ft,,24,17
84,1,1:33.0,,Defensive rebound by M. Barnes,24,17
85,1,1:24.0,,R. McCallum misses 3-pt jump shot from 24 ft,24,17
86,1,1:23.0,Defensive rebound by D. Arthur,,24,17
87,1,1:09.0,J. Lauvergne misses 2-pt hook shot from 3 ft,,24,17
88,1,1:07.0,,Defensive rebound by M. Barnes,24,17
89,1,1:04.0,,J. Green makes 2-pt dunk at rim (assist by M. Barnes),24,19
90,1,0:51.0,Personal foul by J. Green,,24,19
91,1,0:51.0,,V. Carter enters the game for M. Barnes,24,19
92,1,0:51.0,,J. Martin enters the game for R. Hollins,24,19
93,1,0:40.0,W. Barton misses 3-pt jump shot from 24 ft,,24,19
94,1,0:39.0,,Defensive rebound by R. McCallum,24,19
95,1,0:33.0,,Shooting foul by D. Arthur (drawn by R. McCallum),24,19
96,1,0:33.0,,R. McCallum misses free throw 1 of 2,24,19
97,1,0:33.0,,Offensive rebound by Team,24,19
98,1,0:33.0,,R. McCallum makes free throw 2 of 2,24,20
99,1,0:14.0,D. Augustin misses 3-pt jump shot from 24 ft,,24,20
100,1,0:13.0,,Defensive rebound by J. Green,24,20
101,1,0:07.0,,R. McCallum misses 2-pt layup from 1 ft (block by W. Barton),24,20
102,1,0:04.0,Defensive rebound by D. Arthur,,24,20
103,1,0:02.0,J. Lauvergne makes 2-pt dunk at rim (assist by D. Arthur),,26,20
104,1,0:00.0,,V. Carter misses 3-pt jump shot from 49 ft,26,20
105,1,0:00.0,,Offensive rebound by Team,26,20
106,2,11:40.0,,Def 3 sec tech foul by J. Lauvergne,26,20
107,2,11:40.0,,V. Carter makes technical free throw,26,21
108,2,11:34.0,,Turnover by J. Green (bad pass; steal by D. Arthur),26,21
109,2,11:15.0,D. Arthur makes 2-pt jump shot from 15 ft (assist by D. Augustin),,28,21
110,2,10:57.0,,J. Green misses 2-pt layup from 2 ft,28,21
111,2,10:56.0,Defensive rebound by W. Barton,,28,21
112,2,10:33.0,D. Augustin makes 2-pt layup from 3 ft,,30,21
113,2,10:22.0,,J. Martin makes 2-pt jump shot from 12 ft (assist by R. McCallum),30,23
114,2,10:07.0,J. Lauvergne makes 2-pt layup from 4 ft (assist by A. Toupane),,32,23
115,2,10:03.0,,Memphis full timeout,32,23
116,2,10:03.0,,M. Barnes enters the game for R. McCallum,32,23
117,2,10:03.0,,X. Munford enters the game for J. Martin,32,23
118,2,9:48.0,,J. Green misses 2-pt layup from 2 ft,32,23
119,2,9:47.0,,Offensive rebound by J. Green,32,23
120,2,9:47.0,,J. Green makes 2-pt layup from 2 ft,32,25
121,2,9:31.0,Personal foul by J. Green,,32,25
122,2,9:23.0,D. Augustin makes 2-pt layup from 2 ft,,34,25
123,2,9:07.0,,J. Green misses 2-pt jump shot from 4 ft,34,25
124,2,9:04.0,,Offensive rebound by M. Barnes,34,25
125,2,8:57.0,,L. Stephenson misses 2-pt jump shot from 14 ft,34,25
126,2,8:55.0,Defensive rebound by J. Lauvergne,,34,25
127,2,8:49.0,Shooting foul by M. Barnes (drawn by W. Barton),,34,25
128,2,8:49.0,W. Barton misses free throw 1 of 2,,34,25
129,2,8:49.0,Offensive rebound by Team,,34,25
130,2,8:49.0,W. Barton makes free throw 2 of 2,,35,25
131,2,8:37.0,,L. Stephenson misses 3-pt jump shot from 22 ft,35,25
132,2,8:35.0,,Offensive rebound by J. Green,35,25
133,2,8:35.0,,J. Green misses 2-pt layup from 1 ft,35,25
134,2,8:35.0,,Offensive rebound by J. Green,35,25
135,2,8:35.0,,Shooting foul by D. Arthur (drawn by J. Green),35,25
136,2,8:35.0,,J. Green misses free throw 1 of 2,35,25
137,2,8:35.0,,Offensive rebound by Team,35,25
138,2,8:35.0,,J. Green makes free throw 2 of 2,35,26
139,2,8:19.0,J. Lauvergne makes 2-pt hook shot from 6 ft,,37,26
140,2,8:08.0,,X. Munford misses 2-pt jump shot from 18 ft,37,26
141,2,8:06.0,,Offensive rebound by M. Barnes,37,26
142,2,8:04.0,,M. Barnes misses 2-pt jump shot from 3 ft (block by J. Lauvergne),37,26
143,2,8:01.0,Defensive rebound by D. Augustin,,37,26
144,2,8:00.0,Turnover by D. Augustin (bad pass; steal by M. Barnes),,37,26
145,2,7:56.0,,J. Green makes 2-pt dunk at rim (assist by M. Barnes),37,28
146,2,7:38.0,Offensive foul by J. Lauvergne (drawn by J. Green),,37,28
147,2,7:38.0,Turnover by J. Lauvergne (offensive foul),,37,28
148,2,7:20.0,,J. Green misses 2-pt hook shot from 4 ft,37,28
149,2,7:17.0,Defensive rebound by J. Lauvergne,,37,28
150,2,7:06.0,Shooting foul by V. Carter (drawn by D. Arthur),,37,28
151,2,7:06.0,D. Arthur makes free throw 1 of 2,,38,28
152,2,7:06.0,D. Arthur makes free throw 2 of 2,,39,28
153,2,6:55.0,,X. Munford makes 2-pt layup from 2 ft,39,30
154,2,6:54.0,Denver full timeout,,39,30
155,2,6:54.0,,T. Allen enters the game for L. Stephenson,39,30
156,2,6:31.0,J. Lauvergne makes 2-pt layup from 2 ft (assist by D. Arthur),,41,30
157,2,6:11.0,,Turnover by X. Munford (bad pass; steal by J. Lauvergne),41,30
158,2,6:08.0,Shooting foul by V. Carter (drawn by W. Barton),,41,30
159,2,6:08.0,W. Barton makes free throw 1 of 2,,42,30
160,2,6:08.0,J. Sampson enters the game for D. Arthur,,42,30
161,2,6:08.0,,J. Farmar enters the game for X. Munford,42,30
162,2,6:08.0,W. Barton makes free throw 2 of 2,,43,30
163,2,5:50.0,,M. Barnes misses 3-pt jump shot from 24 ft,43,30
164,2,5:49.0,Defensive rebound by W. Barton,,43,30
165,2,5:39.0,W. Barton makes 3-pt jump shot from 25 ft,,46,30
166,2,5:36.0,,Turnover by M. Barnes (bad pass),46,30
167,2,5:14.0,Turnover by D. Augustin (bad pass),,46,30
168,2,5:14.0,,Z. Randolph enters the game for V. Carter,46,30
169,2,5:04.0,,Personal foul by J. Sampson,46,30
170,2,5:04.0,K. Faried enters the game for A. Toupane,,46,30
171,2,5:04.0,E. Mudiay enters the game for D. Augustin,,46,30
172,2,4:53.0,,Z. Randolph makes 2-pt layup from 3 ft (assist by M. Barnes),46,32
173,2,4:42.0,Shooting foul by T. Allen (drawn by W. Barton),,46,32
174,2,4:42.0,W. Barton makes free throw 1 of 2,,47,32
175,2,4:42.0,W. Barton makes free throw 2 of 2,,48,32
176,2,4:28.0,,J. Farmar makes 3-pt jump shot from 23 ft (assist by Z. Randolph),48,35
177,2,4:12.0,E. Mudiay misses 2-pt layup from 2 ft,,48,35
178,2,4:12.0,,Defensive rebound by Z. Randolph,48,35
179,2,4:12.0,,Personal foul by K. Faried,48,35
180,2,4:03.0,,J. Farmar makes 3-pt jump shot from 22 ft,48,38
181,2,4:02.0,Denver full timeout,,48,38
182,2,4:02.0,N. Jokić enters the game for J. Lauvergne,,48,38
183,2,3:42.0,W. Barton makes 2-pt jump shot from 12 ft (assist by K. Faried),,50,38
184,2,3:25.0,,Shooting foul by W. Barton (drawn by M. Barnes),50,38
185,2,3:25.0,,M. Barnes makes free throw 1 of 2,50,39
186,2,3:25.0,,C. Andersen enters the game for J. Green,50,39
187,2,3:25.0,,M. Barnes misses free throw 2 of 2,50,39
188,2,3:24.0,Defensive rebound by N. Jokić,,50,39
189,2,3:09.0,,Violation by C. Andersen (kicked ball),50,39
190,2,3:01.0,W. Barton misses 2-pt jump shot from 13 ft,,50,39
191,2,3:00.0,,Defensive rebound by C. Andersen,50,39
192,2,2:52.0,,T. Allen makes 2-pt layup from 1 ft (assist by J. Farmar),50,41
193,2,2:34.0,E. Mudiay misses 3-pt jump shot from 24 ft,,50,41
194,2,2:32.0,Offensive rebound by K. Faried,,50,41
195,2,2:29.0,K. Faried misses 2-pt layup from 2 ft,,50,41
196,2,2:28.0,,Defensive rebound by C. Andersen,50,41
197,2,2:24.0,,T. Allen misses 2-pt layup from 2 ft (block by E. Mudiay),50,41
198,2,2:24.0,,Offensive rebound by Team,50,41
199,2,2:06.0,,J. Farmar misses 2-pt jump shot from 15 ft,50,41
200,2,2:04.0,,Offensive rebound by Z. Randolph,50,41
201,2,1:59.0,,M. Barnes misses 3-pt jump shot from 23 ft,50,41
202,2,1:57.0,Defensive rebound by Team,,50,41
203,2,1:37.0,E. Mudiay makes 2-pt jump shot from 19 ft,,52,41
204,2,1:24.0,,Shooting foul by N. Jokić (drawn by Z. Randolph),52,41
205,2,1:24.0,,Z. Randolph makes free throw 1 of 2,52,42
206,2,1:24.0,,Z. Randolph makes free throw 2 of 2,52,43
207,2,1:10.0,W. Barton makes 3-pt jump shot from 24 ft (assist by N. Jokić),,55,43
208,2,0:56.0,,T. Allen misses 2-pt jump shot from 5 ft,55,43
209,2,0:55.0,Defensive rebound by W. Barton,,55,43
210,2,0:52.0,J. Sampson makes 2-pt dunk at rim (assist by W. Barton),,57,43
211,2,0:52.0,,Memphis full timeout,57,43
212,2,0:52.0,A. Toupane enters the game for J. Sampson,,57,43
213,2,0:52.0,J. Lauvergne enters the game for K. Faried,,57,43
214,2,0:36.0,,Z. Randolph makes 2-pt jump shot from 4 ft,57,45
215,2,0:20.0,J. Lauvergne makes 2-pt layup at rim (assist by E. Mudiay),,59,45
216,2,0:00.0,,J. Farmar makes 2-pt jump shot from 19 ft,59,47
217,3,11:41.0,,M. Barnes misses 3-pt jump shot from 26 ft,59,47
218,3,11:39.0,Defensive rebound by J. Sampson,,59,47
219,3,11:28.0,Offensive foul by K. Faried (drawn by J. Farmar),,59,47
220,3,11:28.0,Turnover by K. Faried (offensive foul),,59,47
221,3,11:09.0,,Z. Randolph misses 2-pt jump shot from 3 ft (block by N. Jokić),59,47
222,3,11:07.0,,Offensive rebound by C. Andersen,59,47
223,3,11:07.0,,C. Andersen misses 2-pt layup from 2 ft,59,47
224,3,11:07.0,,Offensive rebound by Team,59,47
225,3,10:54.0,,Z. Randolph misses 2-pt hook shot from 5 ft,59,47
226,3,10:53.0,Defensive rebound by N. Jokić,,59,47
227,3,10:50.0,Personal foul by T. Allen,,59,47
228,3,10:47.0,E. Mudiay makes 2-pt jump shot from 18 ft (assist by G. Harris),,61,47
229,3,10:27.0,,Z. Randolph misses 2-pt jump shot from 5 ft,61,47
230,3,10:26.0,Defensive rebound by K. Faried,,61,47
231,3,10:21.0,G. Harris misses 3-pt jump shot from 25 ft,,61,47
232,3,10:17.0,Offensive rebound by N. Jokić,,61,47
233,3,10:17.0,N. Jokić misses 2-pt layup from 2 ft,,61,47
234,3,10:15.0,,Defensive rebound by M. Barnes,61,47
235,3,10:08.0,,Z. Randolph makes 2-pt hook shot from 2 ft,61,49
236,3,9:47.0,E. Mudiay misses 2-pt jump shot from 12 ft,,61,49
237,3,9:44.0,,Defensive rebound by C. Andersen,61,49
238,3,9:32.0,,Z. Randolph makes 2-pt hook shot from 6 ft,61,51
239,3,9:22.0,Offensive foul by J. Sampson (drawn by C. Andersen),,61,51
240,3,9:22.0,Turnover by J. Sampson (offensive foul),,61,51
241,3,9:11.0,Violation by J. Sampson (def goaltending),,61,51
242,3,9:11.0,,J. Farmar makes 2-pt layup from 2 ft,61,53
243,3,8:56.0,N. Jokić misses 2-pt jump shot from 4 ft,,61,53
244,3,8:55.0,,Defensive rebound by M. Barnes,61,53
245,3,8:43.0,,C. Andersen makes 2-pt layup from 1 ft (assist by J. Farmar),61,55
246,3,8:27.0,Shooting foul by T. Allen (drawn by E. Mudiay),,61,55
247,3,8:27.0,E. Mudiay makes free throw 1 of 2,,62,55
248,3,8:27.0,E. Mudiay makes free throw 2 of 2,,63,55
249,3,8:15.0,,J. Farmar misses 3-pt jump shot from 23 ft,63,55
250,3,8:14.0,Defensive rebound by G. Harris,,63,55
251,3,8:06.0,G. Harris misses 2-pt layup from 2 ft (block by C. Andersen),,63,55
252,3,8:04.0,Offensive rebound by N. Jokić,,63,55
253,3,8:00.0,Turnover by J. Sampson (lost ball; steal by T. Allen),,63,55
254,3,7:44.0,,Turnover by Z. Randolph (bad pass; steal by G. Harris),63,55
255,3,7:37.0,G. Harris makes 2-pt layup from 2 ft,,65,55
256,3,7:35.0,,Personal take foul by N. Jokić,65,55
257,3,7:26.0,,C. Andersen makes 2-pt layup from 1 ft (assist by J. Farmar),65,57
258,3,7:26.0,Denver full timeout,,65,57
259,3,7:06.0,Turnover by K. Faried (bad pass; steal by M. Barnes),,65,57
260,3,6:43.0,,Z. Randolph misses 2-pt jump shot from 14 ft,65,57
261,3,6:40.0,Defensive rebound by N. Jokić,,65,57
262,3,6:28.0,E. Mudiay makes 3-pt jump shot from 23 ft (assist by G. Harris),,68,57
263,3,6:14.0,,Personal foul by G. Harris,68,57
264,3,6:02.0,,M. Barnes misses 3-pt jump shot from 24 ft,68,57
265,3,6:01.0,Defensive rebound by E. Mudiay,,68,57
266,3,5:55.0,K. Faried misses 2-pt layup from 1 ft (block by C. Andersen),,68,57
267,3,5:55.0,Offensive rebound by J. Sampson,,68,57
268,3,5:55.0,Shooting foul by J. Farmar (drawn by J. Sampson),,68,57
269,3,5:55.0,J. Sampson makes free throw 1 of 2,,69,57
270,3,5:55.0,J. Sampson misses free throw 2 of 2,,69,57
271,3,5:54.0,,Defensive rebound by C. Andersen,69,57
272,3,5:36.0,,J. Farmar misses 3-pt jump shot from 24 ft,69,57
273,3,5:35.0,,Offensive rebound by M. Barnes,69,57
274,3,5:26.0,,C. Andersen misses 2-pt jump shot from 19 ft,69,57
275,3,5:25.0,Defensive rebound by K. Faried,,69,57
276,3,5:09.0,E. Mudiay makes 3-pt jump shot from 24 ft (assist by G. Harris),,72,57
277,3,4:52.0,,M. Barnes misses 2-pt layup from 4 ft,72,57
278,3,4:49.0,Defensive rebound by N. Jokić,,72,57
279,3,4:42.0,E. Mudiay makes 3-pt jump shot from 25 ft,,75,57
280,3,4:41.0,,Memphis full timeout,75,57
281,3,4:41.0,,J. Green enters the game for C. Andersen,75,57
282,3,4:41.0,,L. Stephenson enters the game for T. Allen,75,57
283,3,4:34.0,,J. Green misses 2-pt jump shot from 7 ft,75,57
284,3,4:33.0,Defensive rebound by Team,,75,57
285,3,4:24.0,K. Faried makes 2-pt dunk at rim (assist by E. Mudiay),,77,57
286,3,4:05.0,,Z. Randolph makes 2-pt hook shot from 2 ft,77,59
287,3,3:35.0,Offensive foul by E. Mudiay (drawn by J. Farmar),,77,59
288,3,3:35.0,Turnover by E. Mudiay (offensive foul),,77,59
289,3,3:35.0,,V. Carter enters the game for J. Farmar,77,59
290,3,3:19.0,,L. Stephenson misses 2-pt jump shot from 5 ft,77,59
291,3,3:18.0,Defensive rebound by E. Mudiay,,77,59
292,3,3:13.0,Turnover by E. Mudiay (bad pass),,77,59
293,3,3:13.0,D. Arthur enters the game for K. Faried,,77,59
294,3,3:01.0,,J. Green misses 2-pt jump shot from 4 ft,77,59
295,3,2:59.0,,Offensive rebound by L. Stephenson,77,59
296,3,2:59.0,,L. Stephenson makes 2-pt layup from 2 ft,77,61
297,3,2:48.0,J. Sampson makes 2-pt jump shot from 4 ft,,79,61
298,3,2:26.0,,L. Stephenson makes 2-pt layup from 1 ft,79,63
299,3,2:13.0,Offensive foul by N. Jokić (drawn by V. Carter),,79,63
300,3,2:13.0,Turnover by N. Jokić (offensive foul),,79,63
301,3,2:13.0,W. Barton enters the game for J. Sampson,,79,63
302,3,2:13.0,J. Lauvergne enters the game for N. Jokić,,79,63
303,3,2:03.0,,Turnover by J. Green (lost ball),79,63
304,3,1:47.0,,Violation by V. Carter (kicked ball),79,63
305,3,1:34.0,E. Mudiay misses 3-pt jump shot from 23 ft,,79,63
306,3,1:33.0,Offensive rebound by D. Arthur,,79,63
307,3,1:29.0,G. Harris misses 3-pt jump shot from 24 ft,,79,63
308,3,1:28.0,,Defensive rebound by M. Barnes,79,63
309,3,1:21.0,,M. Barnes misses 2-pt layup from 1 ft,79,63
310,3,1:18.0,,Offensive rebound by Z. Randolph,79,63
311,3,1:18.0,,Z. Randolph makes 2-pt layup from 1 ft,79,65
312,3,1:14.0,Personal foul by V. Carter,,79,65
313,3,1:14.0,D. Augustin enters the game for E. Mudiay,,79,65
314,3,1:08.0,W. Barton makes 3-pt jump shot from 24 ft,,82,65
315,3,0:58.0,,Personal foul by G. Harris,82,65
316,3,0:58.0,A. Toupane enters the game for G. Harris,,82,65
317,3,0:54.0,,Shooting foul by D. Arthur (drawn by L. Stephenson),82,65
318,3,0:54.0,,L. Stephenson misses free throw 1 of 2,82,65
319,3,0:54.0,,Offensive rebound by Team,82,65
320,3,0:54.0,,L. Stephenson makes free throw 2 of 2,82,66
321,3,0:40.0,Shooting foul by V. Carter (drawn by J. Lauvergne),,82,66
322,3,0:40.0,J. Lauvergne makes free throw 1 of 2,,83,66
323,3,0:40.0,J. Lauvergne makes free throw 2 of 2,,84,66
324,3,0:35.0,,Z. Randolph misses 2-pt layup from 1 ft,84,66
325,3,0:34.0,,Offensive rebound by J. Green,84,66
326,3,0:34.0,,J. Green misses 2-pt layup from 1 ft,84,66
327,3,0:31.0,Defensive rebound by D. Arthur,,84,66
328,3,0:27.0,J. Lauvergne misses 2-pt jump shot from 14 ft,,84,66
329,3,0:24.0,,Defensive rebound by V. Carter,84,66
330,3,0:08.0,,M. Barnes misses 3-pt jump shot from 22 ft,84,66
331,3,0:07.0,,Offensive rebound by J. Green,84,66
332,3,0:07.0,,J. Green makes 2-pt layup from 2 ft,84,68
333,3,0:00.0,D. Arthur misses 3-pt jump shot from 25 ft,,84,68
334,3,0:00.0,Offensive rebound by Team,,84,68
335,4,11:36.0,D. Arthur misses 2-pt layup from 2 ft (block by J. Green),,84,68
336,4,11:36.0,Offensive rebound by J. Lauvergne,,84,68
337,4,11:36.0,Turnover by Team (shot clock),,84,68
338,4,11:19.0,,V. Carter makes 2-pt dunk at rim (assist by X. Munford),84,70
339,4,10:58.0,A. Toupane misses 3-pt jump shot from 22 ft,,84,70
340,4,10:57.0,,Defensive rebound by J. Green,84,70
341,4,10:49.0,,M. Barnes misses 3-pt jump shot from 23 ft,84,70
342,4,10:46.0,Defensive rebound by D. Arthur,,84,70
343,4,10:28.0,D. Arthur makes 3-pt jump shot from 25 ft (assist by A. Toupane),,87,70
344,4,10:11.0,,X. Munford makes 2-pt jump shot from 9 ft,87,72
345,4,9:52.0,W. Barton misses 2-pt jump shot from 4 ft,,87,72
346,4,9:48.0,,Defensive rebound by J. Green,87,72
347,4,9:39.0,,Personal foul by W. Barton,87,72
348,4,9:39.0,G. Harris enters the game for D. Arthur,,87,72
349,4,9:33.0,,X. Munford makes 2-pt layup from 3 ft,87,74
350,4,9:33.0,,Shooting foul by D. Augustin (drawn by X. Munford),87,74
351,4,9:33.0,,X. Munford misses free throw 1 of 1,87,74
352,4,9:31.0,,Offensive rebound by J. Green,87,74
353,4,9:28.0,,X. Munford misses 2-pt jump shot from 3 ft,87,74
354,4,9:28.0,,Offensive rebound by M. Barnes,87,74
355,4,9:28.0,,M. Barnes makes 2-pt layup from 2 ft,87,76
356,4,9:27.0,Denver full timeout,,87,76
357,4,9:27.0,K. Faried enters the game for J. Lauvergne,,87,76
358,4,9:14.0,Shooting foul by X. Munford (drawn by D. Augustin),,87,76
359,4,9:14.0,D. Augustin makes free throw 1 of 2,,88,76
360,4,9:14.0,D. Augustin makes free throw 2 of 2,,89,76
361,4,9:00.0,,J. Green makes 2-pt dunk at rim (assist by L. Stephenson),89,78
362,4,8:38.0,D. Augustin misses 2-pt jump shot from 15 ft,,89,78
363,4,8:36.0,Offensive rebound by K. Faried,,89,78
364,4,8:36.0,K. Faried misses 2-pt layup from 2 ft,,89,78
365,4,8:34.0,,Defensive rebound by X. Munford,89,78
366,4,8:25.0,,X. Munford misses 3-pt jump shot from 25 ft,89,78
367,4,8:24.0,Defensive rebound by W. Barton,,89,78
368,4,8:16.0,W. Barton makes 3-pt jump shot from 24 ft,,92,78
369,4,8:03.0,,Shooting foul by K. Faried (drawn by V. Carter),92,78
370,4,8:03.0,,V. Carter misses free throw 1 of 2,92,78
371,4,8:03.0,,Offensive rebound by Team,92,78
372,4,8:03.0,,V. Carter makes free throw 2 of 2,92,79
373,4,7:42.0,D. Augustin makes 3-pt jump shot from 23 ft (assist by W. Barton),,95,79
374,4,7:19.0,,Personal foul by K. Faried,95,79
375,4,7:19.0,D. Arthur enters the game for K. Faried,,95,79
376,4,7:13.0,,L. Stephenson makes 2-pt layup from 1 ft (assist by J. Green),95,81
377,4,7:13.0,,Shooting foul by A. Toupane (drawn by L. Stephenson),95,81
378,4,7:13.0,,Z. Randolph enters the game for M. Barnes,95,81
379,4,7:13.0,J. Sampson enters the game for A. Toupane,,95,81
380,4,7:13.0,,L. Stephenson misses free throw 1 of 1,95,81
381,4,7:12.0,Defensive rebound by W. Barton,,95,81
382,4,6:55.0,D. Arthur makes 2-pt jump shot from 14 ft (assist by W. Barton),,97,81
383,4,6:54.0,,Memphis full timeout,97,81
384,4,6:54.0,N. Jokić enters the game for J. Sampson,,97,81
385,4,6:37.0,,V. Carter misses 2-pt layup from 3 ft,97,81
386,4,6:36.0,,Offensive rebound by J. Green,97,81
387,4,6:36.0,,J. Green misses 2-pt layup from 1 ft,97,81
388,4,6:33.0,,Offensive rebound by Z. Randolph,97,81
389,4,6:33.0,,Z. Randolph makes 2-pt layup from 1 ft,97,83
390,4,6:16.0,G. Harris misses 3-pt jump shot from 23 ft,,97,83
391,4,6:15.0,,Defensive rebound by L. Stephenson,97,83
392,4,6:10.0,,L. Stephenson misses 2-pt layup from 2 ft,97,83
393,4,6:07.0,,Offensive rebound by J. Green,97,83
394,4,6:07.0,,J. Green makes 2-pt dunk at rim,97,85
