,QUARTER,TIME_REMAINING,CHICAGO_ACTION,WASHINGTON_ACTION,CHICAGO_SCORE,WASHINGTON_SCORE
58,1,5:15.0,,Defensive rebound by O. Porter,13,18
59,1,5:03.0,,J. Wall misses 2-pt jump shot from 21 ft,13,18
60,1,5:02.0,Defensive rebound by B. Portis,,13,18
61,1,4:50.0,J. Butler makes 2-pt layup from 1 ft (assist by N. Mirotić),,15,18
62,1,4:40.0,,M. Morris makes 2-pt layup from 1 ft (assist by J. Wall),15,20
63,1,4:36.0,Shooting foul by B. Beal (drawn by J. Butler),,15,20
64,1,4:36.0,J. Butler makes free throw 1 of 2,,16,20
65,1,4:36.0,,J. Hickson enters the game for N. Hilário,16,20
66,1,4:36.0,,G. Temple enters the game for B. Beal,16,20
67,1,4:36.0,D. McDermott enters the game for M. Dunleavy,,16,20
68,1,4:36.0,E. Moore enters the game for D. Rose,,16,20
69,1,4:36.0,J. Butler misses free throw 2 of 2,,16,20
70,1,4:35.0,,Defensive rebound by M. Morris,16,20
71,1,4:16.0,,G. Temple makes 3-pt jump shot from 25 ft (assist by J. Wall),16,23
72,1,4:03.0,Def 3 sec tech foul by J. Hickson,,16,23
73,1,4:03.0,J. Butler misses technical free throw,,16,23
74,1,4:03.0,Offensive rebound by Team,,16,23
75,1,4:03.0,,J. Dudley enters the game for M. Morris,16,23
76,1,4:03.0,J. Holiday enters the game for J. Butler,,16,23
77,1,3:57.0,E. Moore misses 2-pt jump shot from 7 ft,,16,23
78,1,3:57.0,,Defensive rebound by J. Wall,16,23
79,1,3:51.0,,J. Wall makes 2-pt jump shot from 16 ft,16,25
80,1,3:34.0,B. Portis misses 2-pt jump shot from 20 ft,,16,25
81,1,3:33.0,,Defensive rebound by G. Temple,16,25
82,1,3:24.0,,J. Wall makes 2-pt jump shot from 14 ft (assist by G. Temple),16,27
83,1,3:14.0,Personal foul by J. Dudley,,16,27
84,1,3:08.0,E. Moore misses 2-pt jump shot from 3 ft,,16,27
85,1,3:08.0,,Defensive rebound by Team,16,27
86,1,3:08.0,Loose ball foul by B. Portis,,16,27
87,1,3:08.0,,Washington full timeout,16,27
88,1,2:44.0,,J. Hickson misses 2-pt jump shot from 14 ft,16,27
89,1,2:43.0,Defensive rebound by J. Holiday,,16,27
90,1,2:40.0,Turnover by E. Moore (lost ball; steal by J. Wall),,16,27
91,1,2:34.0,,G. Temple makes 3-pt jump shot from 22 ft (assist by J. Wall),16,30
92,1,2:14.0,B. Portis misses 2-pt jump shot from 19 ft,,16,30
93,1,2:13.0,,Defensive rebound by G. Temple,16,30
94,1,1:52.0,,J. Hickson misses 2-pt jump shot from 7 ft,16,30
95,1,1:51.0,Defensive rebound by B. Portis,,16,30
96,1,1:36.0,J. Holiday makes 2-pt jump shot from 19 ft (assist by B. Portis),,18,30
97,1,1:21.0,,J. Hickson misses 2-pt jump shot from 19 ft,18,30
98,1,1:21.0,Defensive rebound by J. Holiday,,18,30
99,1,1:01.0,B. Portis makes 2-pt jump shot from 17 ft (assist by E. Moore),,20,30
100,1,0:48.0,,J. Dudley misses 3-pt jump shot from 25 ft,20,30
101,1,0:47.0,Defensive rebound by J. Holiday,,20,30
102,1,0:40.0,D. McDermott makes 2-pt layup from 1 ft (assist by J. Holiday),,22,30
103,1,0:34.0,,O. Porter makes 2-pt layup at rim (assist by G. Temple),22,32
104,1,0:24.0,D. McDermott makes 3-pt jump shot from 24 ft (assist by B. Portis),,25,32
105,1,0:01.0,,J. Wall misses 2-pt jump shot from 18 ft,25,32
106,1,0:00.0,,Offensive rebound by Team,25,32
107,2,11:48.0,Shooting foul by B. Beal (drawn by D. McDermott),,25,32
108,2,11:48.0,D. McDermott makes free throw 1 of 3,,26,32
109,2,11:48.0,D. McDermott makes free throw 2 of 3,,27,32
110,2,11:48.0,D. McDermott makes free throw 3 of 3,,28,32
111,2,11:31.0,,Turnover by B. Beal (bad pass),28,32
112,2,11:18.0,J. Holiday makes 2-pt layup from 2 ft (assist by D. Rose),,30,32
113,2,11:08.0,,M. Gortat misses 2-pt jump shot from 9 ft,30,32
114,2,11:08.0,Defensive rebound by B. Portis,,30,32
115,2,11:01.0,D. Rose makes 2-pt layup from 1 ft,,32,32
116,2,10:54.0,,M. Morris enters the game for J. Dudley,32,32
117,2,10:39.0,,R. Sessions misses 2-pt layup at rim,32,32
118,2,10:38.0,Defensive rebound by D. Rose,,32,32
119,2,10:33.0,Shooting foul by M. Morris (drawn by D. McDermott),,32,32
120,2,10:33.0,D. McDermott makes free throw 1 of 2,,33,32
121,2,10:33.0,D. McDermott makes free throw 2 of 2,,34,32
122,2,10:18.0,,M. Morris makes 2-pt hook shot from 9 ft,34,34
123,2,10:08.0,D. Rose misses 2-pt jump shot from 18 ft,,34,34
124,2,10:07.0,,Defensive rebound by M. Gortat,34,34
125,2,9:52.0,,B. Beal makes 2-pt jump shot from 6 ft,34,36
126,2,9:45.0,E. Moore makes 2-pt layup at rim,,36,36
127,2,9:29.0,,M. Gortat misses 2-pt jump shot from 16 ft,36,36
128,2,9:28.0,,Offensive rebound by M. Gortat,36,36
129,2,9:22.0,,M. Gortat misses 2-pt layup from 2 ft,36,36
130,2,9:21.0,,Offensive rebound by B. Beal,36,36
131,2,9:14.0,,B. Beal makes 2-pt layup from 1 ft,36,38
132,2,9:02.0,D. McDermott makes 3-pt jump shot from 27 ft (assist by B. Portis),,39,38
133,2,8:43.0,,M. Morris misses 2-pt layup from 1 ft,39,38
134,2,8:42.0,Defensive rebound by E. Moore,,39,38
135,2,8:38.0,Personal foul by M. Morris,,39,38
136,2,8:38.0,Official timeout,,39,38
137,2,8:38.0,,O. Porter enters the game for M. Morris,39,38
138,2,8:26.0,D. Rose makes 2-pt jump shot from 3 ft,,41,38
139,2,8:11.0,,B. Beal misses 2-pt jump shot from 6 ft,41,38
140,2,8:10.0,Defensive rebound by D. Rose,,41,38
141,2,8:04.0,J. Holiday makes 2-pt layup at rim,,43,38
142,2,7:52.0,,R. Sessions misses 2-pt layup from 1 ft,43,38
143,2,7:52.0,,Offensive rebound by Team,43,38
144,2,7:52.0,Loose ball foul by D. McDermott,,43,38
145,2,7:52.0,J. Butler enters the game for E. Moore,,43,38
146,2,7:52.0,,J. Wall enters the game for G. Temple,43,38
147,2,7:47.0,,R. Sessions misses 2-pt jump shot from 4 ft,43,38
148,2,7:47.0,Defensive rebound by Team,,43,38
149,2,7:47.0,,Loose ball foul by M. Gortat,43,38
150,2,7:47.0,,N. Hilário enters the game for M. Gortat,43,38
151,2,7:34.0,D. McDermott misses 3-pt jump shot from 24 ft,,43,38
152,2,7:33.0,,Defensive rebound by J. Wall,43,38
153,2,7:27.0,,Turnover by J. Wall (lost ball; steal by D. Rose),43,38
154,2,7:24.0,Turnover by D. Rose (bad pass; steal by N. Hilário),,43,38
155,2,7:21.0,,Shooting foul by B. Portis (drawn by N. Hilário),43,38
156,2,7:21.0,,N. Hilário misses free throw 1 of 2,43,38
157,2,7:21.0,,Offensive rebound by Team,43,38
158,2,7:21.0,M. Dunleavy enters the game for J. Holiday,,43,38
159,2,7:21.0,C. Felício enters the game for B. Portis,,43,38
160,2,7:21.0,,N. Hilário makes free throw 2 of 2,43,39
161,2,7:10.0,Turnover by D. Rose (bad pass),,43,39
162,2,7:03.0,,Shooting foul by M. Dunleavy (drawn by N. Hilário),43,39
163,2,7:03.0,,N. Hilário makes free throw 1 of 2,43,40
164,2,7:03.0,,N. Hilário misses free throw 2 of 2,43,40
165,2,7:02.0,Defensive rebound by C. Felício,,43,40
166,2,6:46.0,D. Rose misses 2-pt jump shot from 17 ft,,43,40
167,2,6:46.0,,Defensive rebound by J. Wall,43,40
168,2,6:35.0,,N. Hilário makes 2-pt layup from 2 ft (assist by R. Sessions),43,42
169,2,6:11.0,J. Butler misses 2-pt jump shot from 14 ft,,43,42
170,2,6:10.0,,Defensive rebound by O. Porter,43,42
171,2,6:03.0,,R. Sessions misses 2-pt layup from 2 ft (block by M. Dunleavy),43,42
172,2,6:03.0,Defensive rebound by Team,,43,42
173,2,6:03.0,,G. Temple enters the game for B. Beal,43,42
174,2,5:44.0,D. Rose makes 2-pt jump shot from 8 ft,,45,42
175,2,5:24.0,,G. Temple makes 3-pt jump shot from 26 ft (assist by J. Wall),45,45
176,2,5:09.0,M. Dunleavy misses 3-pt jump shot from 24 ft,,45,45
177,2,5:08.0,,Defensive rebound by G. Temple,45,45
178,2,4:56.0,,Shooting foul by C. Felício (drawn by N. Hilário),45,45
179,2,4:56.0,,Washington full timeout,45,45
180,2,4:56.0,,M. Thornton enters the game for R. Sessions,45,45
181,2,4:56.0,T. Gibson enters the game for D. Rose,,45,45
182,2,4:56.0,B. Portis enters the game for C. Felício,,45,45
183,2,4:56.0,,N. Hilário makes free throw 1 of 2,45,46
184,2,4:56.0,,N. Hilário misses free throw 2 of 2,45,46
185,2,4:55.0,Defensive rebound by J. Butler,,45,46
186,2,4:44.0,J. Butler misses 2-pt jump shot from 9 ft (block by M. Thornton),,45,46
187,2,4:42.0,,Defensive rebound by J. Wall,45,46
188,2,4:38.0,,J. Wall makes 2-pt jump shot from 4 ft,45,48
189,2,4:19.0,Turnover by T. Gibson (bad pass; steal by O. Porter),,45,48
190,2,4:05.0,,O. Porter makes 3-pt jump shot from 25 ft (assist by J. Wall),45,51
191,2,4:04.0,Chicago full timeout,,45,51
192,2,4:04.0,E. Moore enters the game for D. McDermott,,45,51
193,2,4:04.0,J. Holiday enters the game for B. Portis,,45,51
194,2,3:45.0,T. Gibson misses 2-pt jump shot from 18 ft,,45,51
195,2,3:44.0,,Defensive rebound by M. Thornton,45,51
196,2,3:32.0,,N. Hilário misses 2-pt layup at rim,45,51
197,2,3:31.0,Defensive rebound by T. Gibson,,45,51
198,2,3:26.0,Turnover by M. Dunleavy (lost ball; steal by G. Temple),,45,51
199,2,3:21.0,,Turnover by J. Wall (bad pass; steal by T. Gibson),45,51
200,2,3:13.0,M. Dunleavy misses 3-pt jump shot from 23 ft,,45,51
201,2,3:12.0,,Defensive rebound by G. Temple,45,51
202,2,3:06.0,,J. Wall makes 2-pt layup at rim (assist by G. Temple),45,53
203,2,2:55.0,T. Gibson misses 2-pt layup from 1 ft (block by O. Porter),,45,53
204,2,2:54.0,Offensive rebound by T. Gibson,,45,53
205,2,2:54.0,T. Gibson makes 2-pt layup from 1 ft,,47,53
206,2,2:54.0,Shooting foul by G. Temple (drawn by T. Gibson),,47,53
207,2,2:54.0,N. Mirotić enters the game for M. Dunleavy,,47,53
208,2,2:54.0,T. Gibson makes free throw 1 of 1,,48,53
209,2,2:39.0,,J. Wall makes 2-pt jump shot from 18 ft,48,55
210,2,2:14.0,J. Butler misses 2-pt jump shot from 19 ft,,48,55
211,2,2:13.0,,Defensive rebound by J. Wall,48,55
212,2,2:10.0,,Personal foul by E. Moore,48,55
213,2,2:10.0,,J. Wall makes free throw 1 of 2,48,56
214,2,2:10.0,B. Portis enters the game for T. Gibson,,48,56
215,2,2:10.0,D. Rose enters the game for E. Moore,,48,56
216,2,2:10.0,,J. Wall makes free throw 2 of 2,48,57
217,2,2:00.0,J. Holiday misses 3-pt jump shot from 25 ft,,48,57
218,2,2:00.0,,Defensive rebound by N. Hilário,48,57
219,2,1:49.0,,J. Wall misses 2-pt layup at rim,48,57
220,2,1:48.0,Defensive rebound by J. Butler,,48,57
221,2,1:38.0,D. Rose misses 2-pt jump shot from 19 ft,,48,57
222,2,1:37.0,,Defensive rebound by G. Temple,48,57
223,2,1:27.0,,G. Temple makes 3-pt jump shot from 23 ft (assist by J. Wall),48,60
224,2,1:27.0,Chicago full timeout,,48,60
225,2,1:08.0,J. Holiday misses 2-pt layup from 2 ft (block by N. Hilário),,48,60
226,2,1:06.0,Offensive rebound by B. Portis,,48,60
227,2,1:05.0,B. Portis makes 2-pt layup from 1 ft,,50,60
228,2,0:45.0,,O. Porter misses 2-pt jump shot from 18 ft,50,60
229,2,0:44.0,Defensive rebound by J. Butler,,50,60
230,2,0:39.0,,Offensive charge foul by J. Holiday (drawn by O. Porter),50,60
231,2,0:39.0,Turnover by J. Holiday (offensive foul),,50,60
232,2,0:34.0,,G. Temple makes 3-pt jump shot from 23 ft (assist by J. Wall),50,63
233,2,0:26.0,D. Rose makes 2-pt layup at rim,,52,63
234,2,0:19.0,,Washington full timeout,52,63
235,2,0:19.0,E. Moore enters the game for D. Rose,,52,63
236,2,0:04.0,,J. Wall misses 2-pt layup at rim,52,63
237,2,0:03.0,Defensive rebound by B. Portis,,52,63
238,2,0:01.0,B. Portis misses 3-pt jump shot from 37 ft,,52,63
239,2,0:00.0,Offensive rebound by Team,,52,63
240,3,11:39.0,N. Mirotić misses 3-pt jump shot from 26 ft,,52,63
241,3,11:37.0,,Defensive rebound by J. Wall,52,63
242,3,11:24.0,,J. Wall makes 2-pt layup at rim (assist by M. Morris),52,65
243,3,11:06.0,Shooting foul by M. Gortat (drawn by B. Portis),,52,65
244,3,11:06.0,B. Portis makes free throw 1 of 2,,53,65
245,3,11:06.0,B. Portis makes free throw 2 of 2,,54,65
246,3,10:44.0,,B. Beal misses 3-pt jump shot from 27 ft,54,65
247,3,10:43.0,,Offensive rebound by M. Morris,54,65
248,3,10:32.0,,B. Beal makes 2-pt layup from 1 ft,54,67
249,3,10:32.0,,Shooting foul by M. Dunleavy (drawn by B. Beal),54,67
250,3,10:32.0,,B. Beal makes free throw 1 of 1,54,68
251,3,10:21.0,B. Portis misses 2-pt jump shot from 19 ft,,54,68
252,3,10:21.0,,Defensive rebound by M. Morris,54,68
253,3,10:14.0,,M. Gortat misses 2-pt layup from 1 ft (block by B. Portis),54,68
254,3,10:11.0,Defensive rebound by N. Mirotić,,54,68
255,3,10:03.0,B. Portis misses 2-pt layup from 1 ft (block by M. Gortat),,54,68
256,3,10:02.0,,Defensive rebound by J. Wall,54,68
257,3,9:56.0,,O. Porter makes 3-pt jump shot from 26 ft (assist by J. Wall),54,71
258,3,9:55.0,Chicago full timeout,,54,71
259,3,9:40.0,J. Butler misses 2-pt layup from 2 ft,,54,71
260,3,9:39.0,Offensive rebound by J. Butler,,54,71
261,3,9:38.0,J. Butler makes 2-pt layup from 1 ft,,56,71
262,3,9:19.0,,M. Morris misses 3-pt jump shot from 26 ft,56,71
263,3,9:18.0,Defensive rebound by D. Rose,,56,71
264,3,9:11.0,J. Butler misses 3-pt jump shot from 25 ft,,56,71
265,3,9:10.0,,Defensive rebound by M. Gortat,56,71
266,3,8:59.0,,Turnover by J. Wall (bad pass),56,71
267,3,8:41.0,D. Rose misses 2-pt jump shot from 17 ft,,56,71
268,3,8:40.0,,Defensive rebound by B. Beal,56,71
269,3,8:29.0,,Turnover by J. Wall (bad pass; steal by J. Butler),56,71
270,3,8:25.0,Flagrant foul type 1 by B. Beal,,56,71
271,3,8:25.0,J. Butler makes flagrant free throw 1 of 2,,57,71
272,3,8:25.0,J. Butler makes flagrant free throw 2 of 2,,58,71
273,3,8:24.0,Turnover by D. Rose (step out of bounds),,58,71
274,3,8:24.0,Violation by Team (delay of game),,58,71
275,3,8:13.0,,Offensive foul by M. Morris (drawn by J. Butler),58,71
276,3,8:13.0,,Turnover by M. Morris (offensive foul),58,71
277,3,8:13.0,,J. Dudley enters the game for M. Morris,58,71
278,3,7:58.0,M. Dunleavy misses 3-pt jump shot from 27 ft,,58,71
279,3,7:57.0,,Defensive rebound by B. Beal,58,71
280,3,7:50.0,,Shooting foul by N. Mirotić (drawn by M. Gortat),58,71
281,3,7:50.0,,M. Gortat makes 2-pt layup at rim (assist by J. Wall),58,73
282,3,7:50.0,,M. Gortat makes free throw 1 of 1,58,74
283,3,7:42.0,Personal foul by O. Porter,,58,74
284,3,7:35.0,J. Butler makes 2-pt jump shot from 19 ft,,60,74
285,3,7:18.0,,B. Beal misses 2-pt jump shot from 7 ft,60,74
286,3,7:17.0,,Offensive rebound by J. Dudley,60,74
287,3,7:12.0,,Turnover by J. Wall (bad pass; steal by J. Butler),60,74
288,3,6:55.0,Turnover by N. Mirotić (lost ball; steal by M. Gortat),,60,74
289,3,6:49.0,,J. Dudley makes 2-pt jump shot from 14 ft (assist by B. Beal),60,76
290,3,6:34.0,D. Rose misses 2-pt jump shot from 6 ft,,60,76
291,3,6:34.0,,Defensive rebound by Team,60,76
292,3,6:34.0,Loose ball foul by B. Portis,,60,76
293,3,6:12.0,,Turnover by J. Dudley (bad pass; steal by J. Butler),60,76
294,3,5:59.0,Shooting foul by O. Porter (drawn by J. Butler),,60,76
295,3,5:59.0,J. Butler makes free throw 1 of 2,,61,76
296,3,5:59.0,E. Moore enters the game for D. Rose,,61,76
297,3,5:59.0,D. McDermott enters the game for M. Dunleavy,,61,76
298,3,5:59.0,J. Butler makes free throw 2 of 2,,62,76
299,3,5:45.0,,B. Beal misses 2-pt jump shot from 11 ft,62,76
300,3,5:45.0,Defensive rebound by Team,,62,76
301,3,5:45.0,,Loose ball foul by M. Gortat,62,76
302,3,5:45.0,J. Butler makes free throw 1 of 2,,63,76
303,3,5:45.0,J. Butler makes free throw 2 of 2,,64,76
304,3,5:32.0,,Turnover by J. Wall (bad pass; steal by B. Portis),64,76
305,3,5:14.0,Turnover by J. Butler (lost ball; steal by B. Beal),,64,76
306,3,5:01.0,,J. Dudley misses 3-pt jump shot from 27 ft,64,76
307,3,4:59.0,Defensive rebound by J. Butler,,64,76
308,3,4:56.0,J. Butler misses 2-pt layup at rim (block by J. Wall),,64,76
309,3,4:56.0,Offensive rebound by Team,,64,76
310,3,4:56.0,J. Holiday enters the game for J. Butler,,64,76
311,3,4:55.0,Turnover by E. Moore (bad pass),,64,76
312,3,4:30.0,,B. Beal makes 2-pt layup at rim,64,78
313,3,4:08.0,B. Portis makes 2-pt dunk from 1 ft,,66,78
314,3,3:40.0,,M. Gortat makes 2-pt hook shot from 8 ft,66,80
315,3,3:22.0,N. Mirotić makes 2-pt jump shot from 3 ft,,68,80
316,3,3:13.0,,Shooting foul by E. Moore (drawn by J. Wall),68,80
317,3,3:13.0,,J. Wall makes free throw 1 of 2,68,81
318,3,3:13.0,,G. Temple enters the game for B. Beal,68,81
319,3,3:13.0,,N. Hilário enters the game for M. Gortat,68,81
320,3,3:13.0,A. Brooks enters the game for N. Mirotić,,68,81
321,3,3:13.0,,J. Wall makes free throw 2 of 2,68,82
322,3,2:57.0,J. Holiday misses 2-pt layup from 1 ft,,68,82
323,3,2:56.0,,Defensive rebound by O. Porter,68,82
324,3,2:45.0,,J. Wall makes 3-pt jump shot from 23 ft,68,85
325,3,2:32.0,Turnover by J. Holiday (bad pass; steal by J. Wall),,68,85
326,3,2:28.0,,J. Wall makes 2-pt layup from 2 ft,68,87
327,3,2:27.0,Chicago full timeout,,68,87
328,3,2:27.0,,Washington full timeout,68,87
329,3,2:27.0,C. Felício enters the game for B. Portis,,68,87
330,3,2:13.0,J. Holiday makes 3-pt jump shot from 26 ft (assist by A. Brooks),,71,87
331,3,1:51.0,,J. Wall makes 3-pt jump shot from 26 ft (assist by G. Temple),71,90
332,3,1:35.0,A. Brooks misses 2-pt layup from 1 ft,,71,90
333,3,1:34.0,,Defensive rebound by N. Hilário,71,90
334,3,1:28.0,,J. Wall misses 3-pt jump shot from 27 ft,71,90
335,3,1:24.0,Defensive rebound by J. Holiday,,71,90
336,3,1:13.0,A. Brooks makes 2-pt jump shot from 8 ft,,73,90
337,3,0:49.0,,N. Hilário makes 2-pt jump shot from 19 ft,73,92
338,3,0:36.0,,Offensive charge foul by E. Moore (drawn by J. Wall),73,92
339,3,0:36.0,Turnover by E. Moore (offensive foul),,73,92
340,3,0:36.0,,R. Sessions enters the game for J. Wall,73,92
341,3,0:20.0,,Turnover by N. Hilário (bad pass; steal by D. McDermott),73,92
342,3,0:01.0,Shooting foul by N. Hilário (drawn by A. Brooks),,73,92
343,3,0:01.0,A. Brooks misses free throw 1 of 2,,73,92
344,3,0:01.0,Offensive rebound by Team,,73,92
345,3,0:01.0,A. Brooks makes free throw 2 of 2,,74,92
346,4,11:46.0,,B. Beal misses 3-pt jump shot from 25 ft,74,92
347,4,11:45.0,Defensive rebound by E. Moore,,74,92
348,4,11:33.0,A. Brooks misses 3-pt jump shot from 26 ft,,74,92
349,4,11:32.0,,Defensive rebound by B. Beal,74,92
350,4,11:23.0,,G. Temple misses 2-pt jump shot from 3 ft,74,92
351,4,11:22.0,Defensive rebound by E. Moore,,74,92
352,4,11:03.0,A. Brooks makes 2-pt layup from 1 ft,,76,92
353,4,10:42.0,,N. Hilário misses 2-pt jump shot from 4 ft,76,92
354,4,10:41.0,Defensive rebound by C. Felício,,76,92
355,4,10:34.0,D. McDermott misses 3-pt jump shot from 27 ft,,76,92
356,4,10:33.0,Offensive rebound by E. Moore,,76,92
357,4,10:20.0,J. Holiday makes 2-pt jump shot from 15 ft (assist by E. Moore),,78,92
358,4,10:00.0,,G. Temple misses 2-pt jump shot from 20 ft,78,92
359,4,9:58.0,Defensive rebound by J. Holiday,,78,92
360,4,9:46.0,E. Moore misses 2-pt jump shot from 13 ft,,78,92
361,4,9:45.0,Offensive rebound by J. Holiday,,78,92
362,4,9:42.0,J. Holiday misses 2-pt jump shot from 12 ft,,78,92
363,4,9:41.0,,Defensive rebound by J. Dudley,78,92
364,4,9:30.0,,B. Beal misses 2-pt jump shot from 4 ft (block by J. Holiday),78,92
365,4,9:30.0,,Offensive rebound by Team,78,92
366,4,9:30.0,,M. Morris enters the game for J. Dudley,78,92
367,4,9:24.0,,N. Hilário misses 2-pt layup at rim,78,92
368,4,9:24.0,Defensive rebound by Team,,78,92
369,4,9:24.0,,Loose ball foul by M. Morris,78,92
370,4,9:24.0,,J. Wall enters the game for M. Morris,78,92
371,4,9:07.0,Turnover by A. Brooks (bad pass; steal by B. Beal),,78,92
372,4,9:04.0,,Shooting foul by J. Holiday (drawn by B. Beal),78,92
373,4,9:04.0,,B. Beal makes free throw 1 of 2,78,93
374,4,9:04.0,D. Rose enters the game for E. Moore,,78,93
375,4,9:04.0,,B. Beal makes free throw 2 of 2,78,94
376,4,8:53.0,A. Brooks misses 2-pt layup at rim,,78,94
377,4,8:52.0,Offensive rebound by A. Brooks,,78,94
378,4,8:47.0,D. McDermott makes 2-pt jump shot from 4 ft (assist by A. Brooks),,80,94
379,4,8:29.0,,N. Hilário makes 2-pt dunk at rim (assist by J. Wall),80,96
380,4,8:11.0,D. Rose misses 2-pt layup from 1 ft,,80,96
381,4,8:10.0,Offensive rebound by Team,,80,96
382,4,8:09.0,Official timeout,,80,96
383,4,8:09.0,J. Butler enters the game for A. Brooks,,80,96
384,4,8:04.0,J. Butler makes 2-pt layup at rim (assist by D. Rose),,82,96
385,4,7:44.0,,Shooting foul by J. Holiday (drawn by B. Beal),82,96
386,4,7:44.0,,B. Beal makes free throw 1 of 2,82,97
387,4,7:44.0,,B. Beal makes free throw 2 of 2,82,98
388,4,7:29.0,D. Rose misses 2-pt jump shot from 16 ft,,82,98
389,4,7:27.0,,Defensive rebound by G. Temple,82,98
390,4,7:20.0,,Offensive foul by N. Hilário (drawn by J. Holiday),82,98
391,4,7:20.0,,Turnover by N. Hilário (offensive foul),82,98
392,4,7:02.0,Turnover by J. Holiday (bad pass; steal by B. Beal),,82,98
393,4,6:56.0,,J. Wall misses 2-pt layup from 1 ft,82,98
394,4,6:56.0,,Offensive rebound by J. Wall,82,98
395,4,6:56.0,,Shooting foul by J. Butler (drawn by J. Wall),82,98
396,4,6:56.0,,J. Wall makes free throw 1 of 2,82,99
397,4,6:56.0,,M. Gortat enters the game for N. Hilário,82,99
