,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DALLAS_ACTION,MINNESOTA_SCORE,DALLAS_SCORE
27,1,7:41.0,Turnover by N. Peković (lost ball; steal by Z. Pachulia),,11,8
28,1,7:31.0,,Z. Pachulia makes 2-pt jump shot from 4 ft (assist by D. Williams),11,10
29,1,7:21.0,Minnesota full timeout,,11,10
30,1,7:21.0,Violation by Team (delay of game),,11,10
31,1,7:15.0,K. Towns misses 2-pt hook shot from 9 ft,,11,10
32,1,7:14.0,,Defensive rebound by C. Parsons,11,10
33,1,7:00.0,,D. Williams makes 2-pt jump shot from 13 ft,11,12
34,1,6:44.0,A. Wiggins misses 2-pt jump shot from 17 ft,,11,12
35,1,6:43.0,,Defensive rebound by C. Parsons,11,12
36,1,6:19.0,,Z. Pachulia misses 2-pt jump shot from 12 ft,11,12
37,1,6:18.0,Defensive rebound by K. Towns,,11,12
38,1,6:09.0,Turnover by K. Towns (bad pass; steal by C. Villanueva),,11,12
39,1,6:06.0,,Shooting foul by T. Prince (drawn by C. Villanueva),11,12
40,1,6:06.0,,C. Villanueva makes free throw 1 of 2,11,13
41,1,6:06.0,N. Bjelica enters the game for N. Peković,,11,13
42,1,6:06.0,,C. Villanueva makes free throw 2 of 2,11,14
43,1,5:46.0,T. Prince misses 2-pt hook shot from 4 ft,,11,14
44,1,5:45.0,Offensive rebound by K. Towns,,11,14
45,1,5:45.0,K. Towns makes 2-pt layup at rim,,13,14
46,1,5:36.0,,C. Villanueva makes 2-pt layup from 1 ft (assist by C. Parsons),13,16
47,1,5:19.0,A. Wiggins makes 2-pt jump shot from 15 ft,,15,16
48,1,5:09.0,,Shooting block foul by K. Towns (drawn by C. Parsons),15,16
49,1,5:09.0,,C. Parsons misses free throw 1 of 2,15,16
50,1,5:09.0,,Offensive rebound by Team,15,16
51,1,5:09.0,,D. Harris enters the game for W. Matthews,15,16
52,1,5:09.0,,C. Parsons makes free throw 2 of 2,15,17
53,1,4:55.0,K. Towns makes 2-pt hook shot from 5 ft (assist by R. Rubio),,17,17
54,1,4:55.0,Shooting foul by Z. Pachulia (drawn by K. Towns),,17,17
55,1,4:55.0,,W. Matthews enters the game for C. Parsons,17,17
56,1,4:55.0,,D. Powell enters the game for Z. Pachulia,17,17
57,1,4:55.0,K. Towns makes free throw 1 of 1,,18,17
58,1,4:35.0,,D. Harris misses 3-pt jump shot from 22 ft,18,17
59,1,4:34.0,Defensive rebound by K. Towns,,18,17
60,1,4:26.0,K. Towns makes 2-pt jump shot from 22 ft (assist by R. Rubio),,20,17
61,1,4:10.0,,D. Williams makes 2-pt jump shot from 15 ft,20,19
62,1,3:42.0,K. Towns misses 2-pt jump shot from 8 ft,,20,19
63,1,3:41.0,,Defensive rebound by D. Williams,20,19
64,1,3:33.0,,W. Matthews misses 3-pt jump shot from 24 ft,20,19
65,1,3:32.0,Defensive rebound by K. Towns,,20,19
66,1,3:29.0,Shooting foul by W. Matthews (drawn by A. Wiggins),,20,19
67,1,3:29.0,,Dallas full timeout,20,19
68,1,3:29.0,S. Muhammad enters the game for T. Prince,,20,19
69,1,3:29.0,G. Dieng enters the game for K. Towns,,20,19
70,1,3:29.0,A. Wiggins makes free throw 1 of 2,,21,19
71,1,3:29.0,A. Wiggins makes free throw 2 of 2,,22,19
72,1,3:21.0,,Offensive foul by W. Matthews (drawn by R. Rubio),22,19
73,1,3:21.0,,Turnover by W. Matthews (offensive foul),22,19
74,1,3:21.0,,J. Barea enters the game for W. Matthews,22,19
75,1,3:14.0,Offensive foul by G. Dieng (drawn by D. Powell),,22,19
76,1,3:14.0,Turnover by G. Dieng (offensive foul),,22,19
77,1,3:04.0,,D. Powell misses 2-pt jump shot from 17 ft,22,19
78,1,3:03.0,Defensive rebound by A. Wiggins,,22,19
79,1,2:51.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by R. Rubio),,25,19
80,1,2:30.0,,C. Villanueva misses 3-pt jump shot from 23 ft,25,19
81,1,2:29.0,,Offensive rebound by D. Powell,25,19
82,1,2:21.0,,D. Williams misses 3-pt jump shot from 24 ft,25,19
83,1,2:20.0,,Offensive rebound by C. Villanueva,25,19
84,1,2:17.0,,C. Villanueva misses 2-pt layup from 2 ft,25,19
85,1,2:15.0,Defensive rebound by G. Dieng,,25,19
86,1,2:05.0,N. Bjelica makes 2-pt hook shot from 9 ft (assist by R. Rubio),,27,19
87,1,2:04.0,,Dallas full timeout,27,19
88,1,2:04.0,,J. McGee enters the game for C. Villanueva,27,19
89,1,2:04.0,,C. Parsons enters the game for D. Williams,27,19
90,1,2:04.0,,J. Anderson enters the game for D. Powell,27,19
91,1,2:04.0,Z. LaVine enters the game for R. Rubio,,27,19
92,1,1:53.0,,D. Harris makes 2-pt layup from 1 ft,27,21
93,1,1:27.0,Turnover by S. Muhammad (lost ball; steal by C. Parsons),,27,21
94,1,1:22.0,,D. Harris misses 2-pt layup from 1 ft,27,21
95,1,1:21.0,Defensive rebound by G. Dieng,,27,21
96,1,1:15.0,,Violation by J. McGee (def goaltending),27,21
97,1,1:15.0,S. Muhammad makes 2-pt layup from 1 ft (assist by A. Wiggins),,29,21
98,1,1:00.0,,C. Parsons makes 2-pt layup from 2 ft,29,23
99,1,0:44.0,A. Wiggins makes 2-pt jump shot from 13 ft,,31,23
100,1,0:25.0,,J. Anderson misses 2-pt hook shot from 6 ft,31,23
101,1,0:24.0,Defensive rebound by G. Dieng,,31,23
102,1,0:01.0,A. Wiggins makes 2-pt jump shot from 19 ft (assist by Z. LaVine),,33,23
103,2,11:39.0,Personal block foul by D. Harris (drawn by K. Martin),,33,23
104,2,11:26.0,G. Dieng misses 2-pt jump shot from 10 ft,,33,23
105,2,11:25.0,,Defensive rebound by J. McGee,33,23
106,2,11:05.0,,C. Parsons misses 3-pt jump shot from 25 ft,33,23
107,2,11:04.0,Defensive rebound by S. Muhammad,,33,23
108,2,10:56.0,S. Muhammad misses 2-pt jump shot from 18 ft,,33,23
109,2,10:55.0,Offensive rebound by Team,,33,23
110,2,10:43.0,G. Dieng misses 2-pt jump shot from 6 ft (block by J. McGee),,33,23
111,2,10:42.0,,Defensive rebound by C. Parsons,33,23
112,2,10:33.0,,C. Parsons makes 2-pt layup at rim (assist by J. Barea),33,25
113,2,10:12.0,Turnover by N. Bjelica (lost ball),,33,25
114,2,9:54.0,,J. Barea misses 3-pt jump shot from 24 ft,33,25
115,2,9:53.0,Defensive rebound by G. Dieng,,33,25
116,2,9:34.0,Z. LaVine misses 3-pt jump shot from 24 ft,,33,25
117,2,9:33.0,,Defensive rebound by J. McGee,33,25
118,2,9:24.0,,J. McGee makes 2-pt dunk at rim (assist by J. Barea),33,27
119,2,8:59.0,S. Muhammad makes 3-pt jump shot from 24 ft (assist by Z. LaVine),,36,27
120,2,8:38.0,,C. Parsons makes 2-pt layup at rim,36,29
121,2,8:22.0,K. Martin misses 2-pt jump shot from 14 ft,,36,29
122,2,8:21.0,,Defensive rebound by J. McGee,36,29
123,2,8:10.0,,J. McGee misses 2-pt hook shot from 4 ft,36,29
124,2,8:08.0,,Offensive rebound by J. McGee,36,29
125,2,8:08.0,,J. McGee misses 2-pt layup from 1 ft,36,29
126,2,8:07.0,,Offensive rebound by J. McGee,36,29
127,2,8:07.0,,J. McGee makes 2-pt layup from 1 ft,36,31
128,2,7:53.0,Z. LaVine makes 2-pt layup from 1 ft,,38,31
129,2,7:50.0,Technical foul by Team,,38,31
130,2,7:50.0,Official timeout,,38,31
131,2,7:50.0,,D. Harris makes technical free throw,38,32
132,2,7:37.0,,Turnover by D. Harris (bad pass),38,32
133,2,7:25.0,Turnover by Z. LaVine (lost ball; steal by D. Harris),,38,32
134,2,7:22.0,,Shooting foul by K. Martin (drawn by J. Anderson),38,32
135,2,7:22.0,,J. Anderson makes free throw 1 of 2,38,33
136,2,7:22.0,,D. Williams enters the game for D. Harris,38,33
137,2,7:22.0,,J. Anderson makes free throw 2 of 2,38,34
138,2,7:03.0,S. Muhammad misses 2-pt jump shot from 7 ft,,38,34
139,2,7:02.0,Offensive rebound by S. Muhammad,,38,34
140,2,7:00.0,S. Muhammad makes 2-pt hook shot from 4 ft,,40,34
141,2,6:40.0,,Shooting foul by G. Dieng (drawn by J. McGee),40,34
142,2,6:40.0,,Technical foul by Team,40,34
143,2,6:40.0,K. Martin makes technical free throw,,41,34
144,2,6:40.0,,J. McGee misses free throw 1 of 2,41,34
145,2,6:40.0,,Offensive rebound by Team,41,34
146,2,6:40.0,,W. Matthews enters the game for C. Parsons,41,34
147,2,6:40.0,,C. Villanueva enters the game for J. Anderson,41,34
148,2,6:40.0,,J. McGee misses free throw 2 of 2,41,34
149,2,6:40.0,Defensive rebound by G. Dieng,,41,34
150,2,6:26.0,K. Martin makes 2-pt jump shot from 16 ft,,43,34
151,2,6:15.0,,C. Villanueva makes 2-pt dunk at rim (assist by D. Williams),43,36
152,2,6:04.0,Minnesota full timeout,,43,36
153,2,6:04.0,,Z. Pachulia enters the game for J. McGee,43,36
154,2,6:04.0,K. Towns enters the game for G. Dieng,,43,36
155,2,6:04.0,R. Rubio enters the game for Z. LaVine,,43,36
156,2,5:57.0,Shooting foul by C. Villanueva (drawn by K. Martin),,43,36
157,2,5:57.0,K. Martin makes free throw 1 of 2,,44,36
158,2,5:57.0,K. Martin makes free throw 2 of 2,,45,36
159,2,5:42.0,,Z. Pachulia makes 2-pt jump shot from 15 ft (assist by C. Villanueva),45,38
160,2,5:30.0,R. Rubio misses 3-pt jump shot from 23 ft,,45,38
161,2,5:29.0,,Defensive rebound by C. Villanueva,45,38
162,2,5:24.0,,Turnover by J. Barea (lost ball),45,38
163,2,5:24.0,A. Wiggins enters the game for K. Martin,,45,38
164,2,5:07.0,S. Muhammad misses 2-pt jump shot from 22 ft,,45,38
165,2,5:06.0,,Defensive rebound by D. Williams,45,38
166,2,4:48.0,,D. Williams makes 2-pt layup from 1 ft,45,40
167,2,4:34.0,Turnover by K. Towns (bad pass; steal by J. Barea),,45,40
168,2,4:24.0,,C. Villanueva misses 3-pt jump shot from 24 ft,45,40
169,2,4:23.0,Defensive rebound by K. Towns,,45,40
170,2,4:08.0,N. Bjelica misses 3-pt jump shot from 24 ft,,45,40
171,2,4:07.0,,Defensive rebound by Team,45,40
172,2,4:06.0,,C. Parsons enters the game for J. Barea,45,40
173,2,4:06.0,N. Peković enters the game for N. Bjelica,,45,40
174,2,3:54.0,,C. Villanueva makes 2-pt layup from 1 ft (assist by W. Matthews),45,42
175,2,3:36.0,R. Rubio misses 3-pt jump shot from 24 ft,,45,42
176,2,3:35.0,,Defensive rebound by W. Matthews,45,42
177,2,3:11.0,,W. Matthews misses 3-pt jump shot from 24 ft,45,42
178,2,3:10.0,Defensive rebound by S. Muhammad,,45,42
179,2,3:00.0,N. Peković misses 2-pt hook shot from 7 ft,,45,42
180,2,2:59.0,,Defensive rebound by C. Villanueva,45,42
181,2,2:40.0,,Z. Pachulia misses 2-pt jump shot from 14 ft,45,42
182,2,2:39.0,Defensive rebound by K. Towns,,45,42
183,2,2:22.0,Personal foul by D. Williams (drawn by A. Wiggins),,45,42
184,2,2:22.0,,Dallas full timeout,45,42
185,2,2:22.0,K. Martin enters the game for S. Muhammad,,45,42
186,2,2:12.0,A. Wiggins misses 2-pt jump shot from 10 ft,,45,42
187,2,2:11.0,,Defensive rebound by W. Matthews,45,42
188,2,1:56.0,,W. Matthews makes 2-pt jump shot from 8 ft,45,44
189,2,1:34.0,K. Martin makes 2-pt dunk at rim (assist by R. Rubio),,47,44
190,2,1:19.0,,C. Villanueva misses 2-pt jump shot from 10 ft,47,44
191,2,1:18.0,,Offensive rebound by Team,47,44
192,2,1:09.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Williams),47,47
193,2,0:43.0,K. Towns makes 2-pt jump shot from 16 ft (assist by A. Wiggins),,49,47
194,2,0:32.0,,D. Williams makes 2-pt jump shot from 15 ft,49,49
195,2,0:11.0,Turnover by A. Wiggins (lost ball),,49,49
196,2,0:08.0,,Personal foul by R. Rubio (drawn by D. Williams),49,49
197,2,0:08.0,T. Prince enters the game for N. Peković,,49,49
198,2,0:02.0,,D. Williams misses 3-pt jump shot from 25 ft,49,49
199,2,0:00.0,Defensive rebound by K. Martin,,49,49
200,3,11:44.0,K. Towns misses 2-pt jump shot from 7 ft,,49,49
201,3,11:43.0,Offensive rebound by A. Wiggins,,49,49
202,3,11:43.0,A. Wiggins misses 2-pt dunk at rim,,49,49
203,3,11:42.0,Offensive rebound by K. Towns,,49,49
204,3,11:40.0,K. Towns misses 2-pt layup from 1 ft,,49,49
205,3,11:39.0,,Defensive rebound by C. Villanueva,49,49
206,3,11:33.0,,C. Parsons makes 3-pt jump shot from 24 ft (assist by D. Williams),49,52
207,3,11:10.0,K. Towns makes 2-pt hook shot from 5 ft (assist by N. Peković),,51,52
208,3,10:47.0,,D. Williams misses 2-pt jump shot from 18 ft,51,52
209,3,10:46.0,Defensive rebound by K. Towns,,51,52
210,3,10:36.0,N. Peković misses 2-pt layup from 1 ft,,51,52
211,3,10:35.0,,Defensive rebound by C. Villanueva,51,52
212,3,10:22.0,,W. Matthews misses 2-pt jump shot from 4 ft,51,52
213,3,10:21.0,Defensive rebound by K. Towns,,51,52
214,3,10:09.0,K. Towns misses 2-pt layup at rim,,51,52
215,3,10:08.0,,Defensive rebound by Z. Pachulia,51,52
216,3,10:00.0,,C. Villanueva misses 2-pt jump shot from 8 ft,51,52
217,3,9:59.0,Defensive rebound by K. Towns,,51,52
218,3,9:45.0,A. Wiggins misses 3-pt jump shot from 23 ft,,51,52
219,3,9:44.0,,Defensive rebound by C. Parsons,51,52
220,3,9:30.0,,Offensive foul by Z. Pachulia (drawn by T. Prince),51,52
221,3,9:30.0,,Turnover by Z. Pachulia (offensive foul),51,52
222,3,9:14.0,K. Towns makes 2-pt jump shot from 3 ft,,53,52
223,3,9:01.0,,Turnover by Z. Pachulia (bad pass; steal by T. Prince),53,52
224,3,8:57.0,A. Wiggins makes 2-pt layup at rim (assist by T. Prince),,55,52
225,3,8:41.0,,Personal foul by N. Peković (drawn by Z. Pachulia),55,52
226,3,8:34.0,,Z. Pachulia misses 2-pt jump shot from 4 ft (block by K. Towns),55,52
227,3,8:33.0,Defensive rebound by R. Rubio,,55,52
228,3,8:27.0,R. Rubio misses 2-pt jump shot from 18 ft,,55,52
229,3,8:27.0,,Defensive rebound by D. Williams,55,52
230,3,8:18.0,,W. Matthews misses 2-pt jump shot from 4 ft (block by A. Wiggins),55,52
231,3,8:18.0,,Offensive rebound by Team,55,52
232,3,8:18.0,,Personal foul by N. Peković (drawn by W. Matthews),55,52
233,3,8:07.0,,C. Villanueva misses 3-pt jump shot from 24 ft,55,52
234,3,8:06.0,Defensive rebound by T. Prince,,55,52
235,3,7:55.0,R. Rubio makes 2-pt jump shot from 7 ft (assist by K. Towns),,57,52
236,3,7:48.0,,Dallas full timeout,57,52
237,3,7:33.0,,Shooting foul by R. Rubio (drawn by Z. Pachulia),57,52
238,3,7:33.0,,Z. Pachulia makes free throw 1 of 2,57,53
239,3,7:33.0,,D. Harris enters the game for C. Villanueva,57,53
240,3,7:33.0,N. Bjelica enters the game for N. Peković,,57,53
241,3,7:33.0,,Z. Pachulia makes free throw 2 of 2,57,54
242,3,7:20.0,R. Rubio misses 2-pt layup from 2 ft,,57,54
243,3,7:19.0,Offensive rebound by K. Towns,,57,54
244,3,7:14.0,K. Towns makes 2-pt dunk at rim (assist by R. Rubio),,59,54
245,3,6:59.0,,Personal block foul by N. Bjelica (drawn by D. Williams),59,54
246,3,6:51.0,,C. Parsons misses 3-pt jump shot from 25 ft,59,54
247,3,6:50.0,Defensive rebound by K. Towns,,59,54
248,3,6:42.0,Turnover by R. Rubio (bad pass; steal by Z. Pachulia),,59,54
249,3,6:34.0,,D. Williams misses 2-pt layup from 2 ft (block by K. Towns),59,54
250,3,6:34.0,,Offensive rebound by Team,59,54
251,3,6:25.0,,D. Harris misses 2-pt layup from 2 ft (block by K. Towns),59,54
252,3,6:25.0,,Offensive rebound by Team,59,54
253,3,6:22.0,,D. Williams misses 2-pt jump shot from 11 ft,59,54
254,3,6:21.0,Defensive rebound by A. Wiggins,,59,54
255,3,6:05.0,Personal foul by D. Williams (drawn by N. Bjelica),,59,54
256,3,6:05.0,Minnesota full timeout,,59,54
257,3,6:05.0,,J. McGee enters the game for Z. Pachulia,59,54
258,3,5:52.0,R. Rubio misses 3-pt jump shot from 25 ft,,59,54
259,3,5:51.0,,Defensive rebound by D. Harris,59,54
260,3,5:36.0,,C. Parsons makes 2-pt layup at rim (assist by D. Harris),59,56
261,3,5:21.0,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),,61,56
262,3,4:57.0,,Offensive foul by C. Parsons (drawn by N. Bjelica),61,56
263,3,4:57.0,,Turnover by C. Parsons (offensive foul),61,56
264,3,4:57.0,S. Muhammad enters the game for N. Bjelica,,61,56
265,3,4:47.0,T. Prince misses 3-pt jump shot from 22 ft,,61,56
266,3,4:46.0,,Defensive rebound by D. Harris,61,56
267,3,4:37.0,,J. McGee makes 2-pt dunk at rim,61,58
268,3,4:08.0,A. Wiggins misses 2-pt jump shot from 15 ft,,61,58
269,3,4:07.0,,Defensive rebound by D. Williams,61,58
270,3,3:53.0,,J. McGee misses 2-pt jump shot from 5 ft (block by K. Towns),61,58
271,3,3:53.0,,Offensive rebound by J. McGee,61,58
272,3,3:47.0,,D. Harris misses 3-pt jump shot from 24 ft,61,58
273,3,3:46.0,Defensive rebound by K. Towns,,61,58
274,3,3:33.0,Turnover by R. Rubio (bad pass; steal by W. Matthews),,61,58
275,3,3:28.0,,W. Matthews misses 2-pt layup from 2 ft (block by T. Prince),61,58
276,3,3:27.0,,Offensive rebound by Team,61,58
277,3,3:27.0,Z. LaVine enters the game for R. Rubio,,61,58
278,3,3:20.0,,D. Harris makes 2-pt jump shot from 19 ft,61,60
279,3,3:04.0,Shooting foul by D. Harris (drawn by K. Towns),,61,60
280,3,3:04.0,K. Towns misses free throw 1 of 2,,61,60
281,3,3:04.0,Offensive rebound by Team,,61,60
282,3,3:04.0,K. Towns makes free throw 2 of 2,,62,60
283,3,2:50.0,,D. Williams misses 2-pt layup from 3 ft,62,60
284,3,2:49.0,Defensive rebound by K. Towns,,62,60
285,3,2:43.0,K. Towns makes 2-pt dunk at rim (assist by Z. LaVine),,64,60
286,3,2:19.0,,Turnover by D. Williams (lost ball),64,60
287,3,2:19.0,G. Dieng enters the game for K. Towns,,64,60
288,3,2:04.0,Z. LaVine misses 3-pt jump shot from 24 ft,,64,60
289,3,2:03.0,,Defensive rebound by D. Harris,64,60
290,3,1:54.0,,J. McGee misses 2-pt jump shot from 14 ft,64,60
291,3,1:53.0,Defensive rebound by G. Dieng,,64,60
292,3,1:38.0,A. Wiggins misses 2-pt jump shot from 18 ft,,64,60
293,3,1:37.0,Offensive rebound by G. Dieng,,64,60
294,3,1:32.0,S. Muhammad makes 3-pt jump shot from 23 ft (assist by G. Dieng),,67,60
295,3,1:30.0,,Dallas full timeout,67,60
296,3,1:30.0,,C. Villanueva enters the game for C. Parsons,67,60
297,3,1:30.0,,J. Barea enters the game for D. Williams,67,60
298,3,1:30.0,K. Martin enters the game for A. Wiggins,,67,60
299,3,1:19.0,,D. Harris makes 2-pt layup from 1 ft,67,62
300,3,0:57.0,G. Dieng misses 2-pt jump shot from 3 ft (block by C. Villanueva),,67,62
301,3,0:57.0,,Defensive rebound by Team,67,62
302,3,0:57.0,D. Rudež enters the game for T. Prince,,67,62
303,3,0:57.0,Loose ball foul by G. Dieng (drawn by C. Villanueva),,67,62
304,3,0:57.0,,C. Villanueva makes free throw 1 of 2,67,63
305,3,0:57.0,,C. Villanueva makes free throw 2 of 2,67,64
306,3,0:41.0,D. Rudež misses 3-pt jump shot from 22 ft,,67,64
307,3,0:39.0,,Defensive rebound by W. Matthews,67,64
308,3,0:33.0,,W. Matthews misses 3-pt jump shot from 23 ft,67,64
309,3,0:32.0,,Offensive rebound by J. McGee,67,64
310,3,0:32.0,,J. McGee misses 2-pt layup at rim,67,64
311,3,0:31.0,Defensive rebound by G. Dieng,,67,64
312,3,0:10.0,S. Muhammad misses 3-pt jump shot from 23 ft,,67,64
313,3,0:09.0,,Defensive rebound by J. Barea,67,64
314,3,0:02.0,,J. Barea misses 2-pt jump shot from 5 ft,67,64
315,3,0:00.0,Defensive rebound by G. Dieng,,67,64
316,4,11:50.0,,Personal foul by K. Martin (drawn by D. Harris),67,64
317,4,11:39.0,,J. Barea misses 2-pt jump shot from 16 ft,67,64
318,4,11:38.0,,Offensive rebound by J. McGee,67,64
319,4,11:38.0,,J. McGee misses 2-pt layup at rim,67,64
320,4,11:37.0,Defensive rebound by G. Dieng,,67,64
321,4,11:22.0,Turnover by Z. LaVine (lost ball; steal by J. Barea),,67,64
322,4,11:17.0,,J. Barea misses 2-pt jump shot from 6 ft (block by S. Muhammad),67,64
323,4,11:14.0,Defensive rebound by S. Muhammad,,67,64
324,4,11:08.0,G. Dieng makes 2-pt jump shot from 11 ft (assist by K. Martin),,69,64
325,4,10:49.0,,Shooting foul by Z. LaVine (drawn by D. Harris),69,64
326,4,10:49.0,,D. Harris makes free throw 1 of 2,69,65
327,4,10:49.0,,D. Harris makes free throw 2 of 2,69,66
328,4,10:37.0,D. Rudež misses 3-pt jump shot from 22 ft,,69,66
329,4,10:36.0,,Defensive rebound by J. Barea,69,66
330,4,10:32.0,,C. Villanueva makes 2-pt layup from 1 ft (assist by D. Harris),69,68
331,4,10:16.0,K. Martin misses 3-pt jump shot from 24 ft,,69,68
332,4,10:14.0,Offensive rebound by G. Dieng,,69,68
333,4,10:12.0,G. Dieng makes 2-pt layup from 1 ft,,71,68
334,4,10:00.0,,Turnover by J. Barea (bad pass; steal by G. Dieng),71,68
335,4,9:57.0,K. Martin makes 2-pt dunk at rim (assist by Z. LaVine),,73,68
336,4,9:56.0,,Dallas full timeout,73,68
337,4,9:56.0,,Z. Pachulia enters the game for J. McGee,73,68
338,4,9:46.0,,Turnover by C. Villanueva (bad pass; steal by G. Dieng),73,68
339,4,9:43.0,G. Dieng makes 2-pt dunk at rim,,75,68
340,4,9:29.0,,J. Barea misses 3-pt jump shot from 23 ft,75,68
341,4,9:28.0,Defensive rebound by Team,,75,68
342,4,9:16.0,Personal foul by Z. Pachulia (drawn by G. Dieng),,75,68
343,4,9:06.0,D. Rudež misses 3-pt jump shot from 24 ft,,75,68
344,4,9:05.0,,Defensive rebound by Team,75,68
345,4,8:50.0,,C. Parsons makes 2-pt jump shot from 6 ft,75,70
346,4,8:37.0,K. Martin misses 2-pt jump shot from 20 ft,,75,70
347,4,8:37.0,,Defensive rebound by Team,75,70
348,4,8:23.0,,C. Parsons makes 2-pt jump shot from 16 ft,75,72
349,4,8:12.0,Minnesota full timeout,,75,72
350,4,8:12.0,K. Towns enters the game for G. Dieng,,75,72
351,4,8:12.0,A. Wiggins enters the game for K. Martin,,75,72
352,4,8:12.0,,W. Matthews enters the game for D. Harris,75,72
353,4,8:03.0,Z. LaVine makes 2-pt jump shot from 17 ft (assist by K. Towns),,77,72
354,4,7:48.0,,C. Parsons misses 2-pt jump shot from 2 ft,77,72
355,4,7:47.0,,Offensive rebound by Z. Pachulia,77,72
356,4,7:47.0,,Z. Pachulia makes 2-pt layup at rim,77,74
357,4,7:38.0,K. Towns makes 2-pt jump shot from 1 ft,,79,74
358,4,7:22.0,,C. Parsons misses 2-pt layup from 2 ft (block by K. Towns),79,74
359,4,7:21.0,Defensive rebound by A. Wiggins,,79,74
360,4,7:06.0,S. Muhammad makes 2-pt hook shot from 5 ft,,81,74
361,4,6:51.0,,C. Villanueva misses 2-pt jump shot from 3 ft,81,74
362,4,6:50.0,Defensive rebound by Z. LaVine,,81,74
363,4,6:46.0,A. Wiggins makes 2-pt layup from 2 ft (assist by S. Muhammad),,83,74
364,4,6:46.0,Shooting foul by C. Parsons (drawn by A. Wiggins),,83,74
365,4,6:46.0,,Dallas full timeout,83,74
366,4,6:46.0,,D. Harris enters the game for C. Villanueva,83,74
367,4,6:46.0,,D. Williams enters the game for J. Barea,83,74
368,4,6:46.0,R. Rubio enters the game for Z. LaVine,,83,74
369,4,6:46.0,A. Wiggins makes free throw 1 of 1,,84,74
370,4,6:34.0,,C. Parsons makes 2-pt layup from 1 ft (assist by W. Matthews),84,76
371,4,6:17.0,Turnover by R. Rubio (bad pass; steal by W. Matthews),,84,76
372,4,6:03.0,,W. Matthews misses 3-pt jump shot from 24 ft,84,76
373,4,6:02.0,Defensive rebound by K. Towns,,84,76
374,4,5:41.0,Turnover by R. Rubio (bad pass; steal by Z. Pachulia),,84,76
375,4,5:38.0,,W. Matthews makes 2-pt layup at rim (assist by D. Harris),84,78
376,4,5:38.0,,Shooting foul by A. Wiggins (drawn by W. Matthews),84,78
377,4,5:38.0,,W. Matthews makes free throw 1 of 1,84,79
378,4,5:19.0,,Offensive charge foul by K. Towns (drawn by Z. Pachulia),84,79
379,4,5:19.0,Turnover by K. Towns (offensive foul),,84,79
380,4,5:03.0,,D. Harris makes 2-pt jump shot from 15 ft,84,81
381,4,5:03.0,Minnesota full timeout,,84,81
382,4,5:03.0,T. Prince enters the game for D. Rudež,,84,81
383,4,4:50.0,A. Wiggins makes 2-pt jump shot from 10 ft,,86,81
384,4,4:39.0,,Personal foul by R. Rubio (drawn by D. Williams),86,81
385,4,4:32.0,,D. Harris misses 2-pt layup from 1 ft (block by K. Towns),86,81
386,4,4:31.0,Defensive rebound by R. Rubio,,86,81
