,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PORTLAND_ACTION,MEMPHIS_SCORE,PORTLAND_SCORE
104,1,0:00.0,,Turnover by E. Davis (lost ball; steal by J. Green),23,18
105,2,11:36.0,J. Green misses 2-pt jump shot from 3 ft (block by N. Vonleh),,23,18
106,2,11:36.0,Offensive rebound by Team,,23,18
107,2,11:35.0,Turnover by Team (shot clock),,23,18
108,2,11:21.0,,E. Davis makes 2-pt layup from 2 ft (assist by A. Crabbe),23,20
109,2,11:06.0,J. Green misses 3-pt jump shot from 23 ft,,23,20
110,2,11:06.0,,Defensive rebound by E. Davis,23,20
111,2,10:59.0,,C. McCollum misses 2-pt jump shot from 21 ft,23,20
112,2,10:58.0,Defensive rebound by J. Green,,23,20
113,2,10:43.0,J. Green misses 2-pt jump shot from 17 ft,,23,20
114,2,10:43.0,,Defensive rebound by E. Davis,23,20
115,2,10:30.0,,A. Crabbe makes 2-pt jump shot from 22 ft (assist by C. McCollum),23,22
116,2,10:05.0,B. Udrih makes 3-pt jump shot from 23 ft (assist by M. Barnes),,26,22
117,2,9:55.0,,M. Leonard enters the game for N. Vonleh,26,22
118,2,9:49.0,,C. McCollum misses 3-pt jump shot from 25 ft,26,22
119,2,9:48.0,,Offensive rebound by M. Leonard,26,22
120,2,9:47.0,,M. Leonard makes 2-pt dunk at rim,26,24
121,2,9:28.0,J. Green makes 2-pt jump shot from 17 ft,,28,24
122,2,9:07.0,,Shooting foul by B. Udrih (drawn by C. McCollum),28,24
123,2,9:07.0,,C. McCollum makes free throw 1 of 2,28,25
124,2,9:07.0,,C. McCollum misses free throw 2 of 2,28,25
125,2,9:05.0,Defensive rebound by B. Wright,,28,25
126,2,8:51.0,J. Green misses 3-pt jump shot from 24 ft,,28,25
127,2,8:50.0,,Defensive rebound by M. Leonard,28,25
128,2,8:37.0,,C. McCollum makes 3-pt jump shot from 23 ft (assist by M. Harkless),28,28
129,2,8:22.0,M. Barnes misses 3-pt jump shot from 25 ft,,28,28
130,2,8:21.0,,Defensive rebound by M. Leonard,28,28
131,2,8:04.0,,M. Harkless makes 2-pt dunk at rim (assist by C. McCollum),28,30
132,2,8:04.0,,Shooting foul by J. Green (drawn by M. Harkless),28,30
133,2,8:04.0,Official timeout,,28,30
134,2,8:04.0,,A. Aminu enters the game for A. Crabbe,28,30
135,2,8:04.0,,M. Harkless makes free throw 1 of 1,28,31
136,2,7:55.0,Personal foul by A. Aminu (drawn by J. Green),,28,31
137,2,7:39.0,B. Wright makes 2-pt jump shot from 20 ft (assist by B. Udrih),,30,31
138,2,7:16.0,,C. McCollum misses 3-pt jump shot from 25 ft,30,31
139,2,7:14.0,,Offensive rebound by A. Aminu,30,31
140,2,7:09.0,,Shooting foul by B. Wright (drawn by M. Harkless),30,31
141,2,7:09.0,,M. Harkless makes free throw 1 of 2,30,32
142,2,7:09.0,,M. Plumlee enters the game for E. Davis,30,32
143,2,7:09.0,,D. Lillard enters the game for C. McCollum,30,32
144,2,7:09.0,C. Lee enters the game for J. Green,,30,32
145,2,7:09.0,,M. Harkless misses free throw 2 of 2,30,32
146,2,7:08.0,Defensive rebound by M. Barnes,,30,32
147,2,6:54.0,B. Udrih makes 2-pt jump shot from 14 ft,,32,32
148,2,6:31.0,,A. Aminu misses 3-pt jump shot from 24 ft,32,32
149,2,6:30.0,,Offensive rebound by M. Plumlee,32,32
150,2,6:20.0,,D. Lillard misses 2-pt layup from 2 ft,32,32
151,2,6:19.0,Defensive rebound by M. Barnes,,32,32
152,2,6:11.0,C. Lee makes 3-pt jump shot from 22 ft (assist by B. Udrih),,35,32
153,2,5:52.0,,M. Leonard makes 3-pt jump shot from 25 ft (assist by D. Lillard),35,35
154,2,5:27.0,J. Green makes 2-pt layup from 3 ft,,37,35
155,2,5:04.0,,M. Harkless misses 3-pt jump shot from 25 ft,37,35
156,2,5:01.0,Defensive rebound by B. Wright,,37,35
157,2,4:43.0,C. Lee makes 2-pt layup from 1 ft (assist by B. Udrih),,39,35
158,2,4:35.0,,Portland full timeout,39,35
159,2,4:35.0,,C. McCollum enters the game for M. Leonard,39,35
160,2,4:35.0,M. Conley enters the game for B. Udrih,,39,35
161,2,4:35.0,M. Gasol enters the game for B. Wright,,39,35
162,2,4:22.0,,D. Lillard makes 2-pt layup from 1 ft (assist by M. Plumlee),39,37
163,2,3:55.0,M. Gasol misses 2-pt jump shot from 17 ft,,39,37
164,2,3:54.0,,Defensive rebound by A. Aminu,39,37
165,2,3:46.0,,M. Harkless misses 2-pt jump shot from 5 ft (block by M. Barnes),39,37
166,2,3:44.0,,Offensive rebound by M. Plumlee,39,37
167,2,3:38.0,Z. Randolph enters the game for M. Barnes,,39,37
168,2,3:32.0,,A. Aminu makes 2-pt jump shot from 7 ft (assist by M. Harkless),39,39
169,2,3:14.0,Shooting foul by C. McCollum (drawn by C. Lee),,39,39
170,2,3:14.0,C. Lee makes free throw 1 of 2,,40,39
171,2,3:14.0,,M. Leonard enters the game for M. Harkless,40,39
172,2,3:14.0,C. Lee misses free throw 2 of 2,,40,39
173,2,3:13.0,,Defensive rebound by M. Leonard,40,39
174,2,2:56.0,,C. McCollum makes 3-pt jump shot from 23 ft (assist by A. Aminu),40,42
175,2,2:36.0,J. Green misses 2-pt jump shot from 7 ft,,40,42
176,2,2:34.0,Offensive rebound by Z. Randolph,,40,42
177,2,2:34.0,Z. Randolph makes 2-pt layup from 2 ft,,42,42
178,2,2:05.0,,A. Aminu misses 2-pt jump shot from 11 ft,42,42
179,2,2:03.0,Defensive rebound by Z. Randolph,,42,42
180,2,1:55.0,Memphis full timeout,,42,42
181,2,1:46.0,M. Conley makes 2-pt jump shot from 10 ft,,44,42
182,2,1:27.0,,D. Lillard makes 3-pt jump shot from 24 ft (assist by M. Plumlee),44,45
183,2,1:10.0,M. Conley misses 3-pt jump shot from 24 ft,,44,45
184,2,1:09.0,,Defensive rebound by A. Aminu,44,45
185,2,1:00.0,,C. McCollum misses 2-pt jump shot from 18 ft,44,45
186,2,1:00.0,Defensive rebound by Team,,44,45
187,2,1:00.0,,Loose ball foul by M. Plumlee (drawn by J. Green),44,45
188,2,0:45.0,Turnover by Z. Randolph (traveling),,44,45
189,2,0:33.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by M. Leonard),44,48
190,2,0:27.0,M. Gasol misses 2-pt layup from 2 ft,,44,48
191,2,0:25.0,,Defensive rebound by A. Aminu,44,48
192,2,0:20.0,,A. Aminu misses 2-pt layup from 1 ft,44,48
193,2,0:20.0,,Offensive rebound by M. Plumlee,44,48
194,2,0:20.0,,M. Plumlee makes 2-pt dunk at rim,44,50
195,2,0:01.0,Shooting foul by M. Plumlee (drawn by M. Conley),,44,50
196,2,0:01.0,M. Conley makes free throw 1 of 2,,45,50
197,2,0:01.0,M. Conley makes free throw 2 of 2,,46,50
198,2,0:01.0,,Portland full timeout,46,50
199,2,0:01.0,,P. Connaughton enters the game for M. Plumlee,46,50
200,2,0:00.0,,Turnover by P. Connaughton (bad pass; steal by J. Green),46,50
201,3,11:45.0,Z. Randolph misses 2-pt jump shot from 17 ft,,46,50
202,3,11:44.0,,Defensive rebound by M. Plumlee,46,50
203,3,11:32.0,,D. Lillard misses 3-pt jump shot from 25 ft,46,50
204,3,11:30.0,Defensive rebound by Team,,46,50
205,3,11:18.0,C. Lee misses 3-pt jump shot from 24 ft,,46,50
206,3,11:17.0,Offensive rebound by C. Lee,,46,50
207,3,11:15.0,C. Lee makes 2-pt jump shot from 21 ft,,48,50
208,3,11:00.0,,Shooting foul by T. Allen (drawn by M. Leonard),48,50
209,3,11:00.0,,M. Leonard makes free throw 1 of 3,48,51
210,3,11:00.0,,M. Leonard makes free throw 2 of 3,48,52
211,3,11:00.0,,M. Leonard makes free throw 3 of 3,48,53
212,3,10:44.0,T. Allen makes 2-pt jump shot from 21 ft (assist by M. Conley),,50,53
213,3,10:27.0,,Turnover by C. McCollum (back court),50,53
214,3,10:09.0,M. Gasol misses 2-pt jump shot from 12 ft,,50,53
215,3,10:08.0,,Defensive rebound by M. Plumlee,50,53
216,3,10:00.0,,C. McCollum makes 2-pt jump shot from 3 ft,50,55
217,3,10:00.0,,Shooting foul by T. Allen (drawn by C. McCollum),50,55
218,3,10:00.0,,C. McCollum makes free throw 1 of 1,50,56
219,3,9:45.0,Z. Randolph makes 2-pt jump shot from 18 ft (assist by T. Allen),,52,56
220,3,9:25.0,,M. Leonard makes 2-pt jump shot from 18 ft (assist by A. Aminu),52,58
221,3,9:10.0,T. Allen makes 2-pt layup from 1 ft,,54,58
222,3,8:50.0,,M. Plumlee misses 2-pt layup from 2 ft,54,58
223,3,8:50.0,Defensive rebound by M. Gasol,,54,58
224,3,8:47.0,Personal foul by M. Leonard (drawn by Z. Randolph),,54,58
225,3,8:36.0,Z. Randolph makes 2-pt hook shot from 5 ft,,56,58
226,3,8:28.0,,C. McCollum makes 2-pt jump shot from 10 ft,56,60
227,3,8:07.0,Z. Randolph makes 2-pt hook shot from 5 ft,,58,60
228,3,7:52.0,,C. McCollum misses 2-pt jump shot from 16 ft,58,60
229,3,7:51.0,Defensive rebound by Z. Randolph,,58,60
230,3,7:42.0,M. Gasol misses 2-pt jump shot from 1 ft,,58,60
231,3,7:41.0,Offensive rebound by M. Gasol,,58,60
232,3,7:41.0,M. Gasol makes 2-pt layup from 1 ft,,60,60
233,3,7:26.0,,M. Plumlee makes 2-pt layup at rim (assist by D. Lillard),60,62
234,3,7:04.0,Shooting foul by A. Aminu (drawn by M. Gasol),,60,62
235,3,7:04.0,M. Gasol makes free throw 1 of 2,,61,62
236,3,7:04.0,M. Gasol makes free throw 2 of 2,,62,62
237,3,6:43.0,,D. Lillard makes 3-pt jump shot from 24 ft (assist by M. Leonard),62,65
238,3,6:25.0,M. Gasol misses 2-pt jump shot from 19 ft,,62,65
239,3,6:25.0,,Defensive rebound by A. Aminu,62,65
240,3,6:18.0,,Shooting foul by Z. Randolph (drawn by A. Aminu),62,65
241,3,6:18.0,,A. Aminu makes free throw 1 of 2,62,66
242,3,6:18.0,,A. Aminu makes free throw 2 of 2,62,67
243,3,6:00.0,Shooting foul by M. Plumlee (drawn by M. Gasol),,62,67
244,3,6:00.0,,Portland full timeout,62,67
245,3,6:00.0,J. Green enters the game for Z. Randolph,,62,67
246,3,6:00.0,,A. Crabbe enters the game for A. Aminu,62,67
247,3,6:00.0,,M. Harkless enters the game for M. Plumlee,62,67
248,3,6:00.0,,E. Davis enters the game for C. McCollum,62,67
249,3,6:00.0,,A. Aminu enters the game for M. Leonard,62,67
250,3,6:00.0,M. Gasol misses free throw 1 of 2,,62,67
251,3,6:00.0,Offensive rebound by Team,,62,67
252,3,6:00.0,M. Gasol makes free throw 2 of 2,,63,67
253,3,5:42.0,,D. Lillard misses 3-pt jump shot from 24 ft,63,67
254,3,5:39.0,,Offensive rebound by M. Harkless,63,67
255,3,5:28.0,,A. Crabbe makes 2-pt jump shot from 17 ft,63,69
256,3,5:10.0,Personal foul by A. Crabbe (drawn by M. Conley),,63,69
257,3,4:55.0,M. Gasol misses 2-pt jump shot from 13 ft,,63,69
258,3,4:54.0,,Defensive rebound by A. Aminu,63,69
259,3,4:43.0,,M. Harkless makes 2-pt dunk at rim (assist by A. Aminu),63,71
260,3,4:43.0,Memphis full timeout,,63,71
261,3,4:43.0,M. Barnes enters the game for T. Allen,,63,71
262,3,4:21.0,Turnover by M. Conley (bad pass; steal by A. Aminu),,63,71
263,3,4:11.0,,D. Lillard misses 2-pt layup from 1 ft (block by M. Gasol),63,71
264,3,4:08.0,Defensive rebound by M. Barnes,,63,71
265,3,4:03.0,C. Lee misses 3-pt jump shot from 23 ft,,63,71
266,3,4:03.0,,Defensive rebound by A. Aminu,63,71
267,3,4:03.0,,Personal foul by M. Barnes (drawn by A. Aminu),63,71
268,3,3:47.0,,D. Lillard makes 3-pt jump shot from 24 ft (assist by M. Harkless),63,74
269,3,3:23.0,J. Green misses 3-pt jump shot from 23 ft,,63,74
270,3,3:21.0,Offensive rebound by M. Barnes,,63,74
271,3,3:17.0,M. Barnes makes 2-pt layup from 3 ft,,65,74
272,3,3:02.0,,A. Aminu makes 3-pt jump shot from 24 ft (assist by D. Lillard),65,77
273,3,2:45.0,C. Lee makes 2-pt layup from 2 ft (assist by M. Gasol),,67,77
274,3,2:28.0,,Shooting foul by M. Barnes (drawn by E. Davis),67,77
275,3,2:28.0,,E. Davis misses free throw 1 of 2,67,77
276,3,2:28.0,,Offensive rebound by Team,67,77
277,3,2:28.0,B. Udrih enters the game for M. Conley,,67,77
278,3,2:28.0,Z. Randolph enters the game for C. Lee,,67,77
279,3,2:28.0,,E. Davis makes free throw 2 of 2,67,78
280,3,2:09.0,M. Gasol misses 2-pt jump shot from 10 ft,,67,78
281,3,2:08.0,,Defensive rebound by A. Aminu,67,78
282,3,2:00.0,,A. Aminu makes 2-pt jump shot from 3 ft (assist by A. Crabbe),67,80
283,3,1:46.0,B. Udrih makes 2-pt jump shot from 18 ft (assist by M. Gasol),,69,80
284,3,1:38.0,,Shooting foul by B. Udrih (drawn by D. Lillard),69,80
285,3,1:38.0,,D. Lillard makes free throw 1 of 2,69,81
286,3,1:38.0,B. Wright enters the game for M. Gasol,,69,81
287,3,1:38.0,T. Allen enters the game for J. Green,,69,81
288,3,1:38.0,,M. Leonard enters the game for A. Aminu,69,81
289,3,1:38.0,,D. Lillard makes free throw 2 of 2,69,82
290,3,1:22.0,B. Wright misses 2-pt hook shot from 6 ft,,69,82
291,3,1:21.0,,Defensive rebound by E. Davis,69,82
292,3,1:09.0,,D. Lillard makes 3-pt jump shot from 27 ft,69,85
293,3,0:51.0,Z. Randolph makes 2-pt layup from 2 ft,,71,85
294,3,0:34.0,,D. Lillard makes 3-pt jump shot from 24 ft,71,88
295,3,0:11.0,M. Barnes misses 3-pt jump shot from 24 ft,,71,88
296,3,0:11.0,Offensive rebound by B. Wright,,71,88
297,3,0:03.0,Turnover by Z. Randolph (3 sec),,71,88
298,3,0:00.0,,E. Davis makes 2-pt jump shot from 5 ft (assist by M. Harkless),71,90
299,4,11:42.0,,M. Harkless makes 2-pt dunk at rim (assist by D. Lillard),71,92
300,4,11:23.0,M. Barnes misses 2-pt jump shot from 18 ft,,71,92
301,4,11:22.0,,Defensive rebound by E. Davis,71,92
302,4,11:05.0,,D. Lillard makes 3-pt jump shot from 24 ft (assist by A. Crabbe),71,95
303,4,10:50.0,Z. Randolph misses 2-pt jump shot from 19 ft,,71,95
304,4,10:49.0,,Defensive rebound by M. Harkless,71,95
305,4,10:37.0,,M. Leonard misses 3-pt jump shot from 25 ft,71,95
306,4,10:37.0,Defensive rebound by M. Barnes,,71,95
307,4,10:27.0,Shooting foul by M. Leonard (drawn by B. Wright),,71,95
308,4,10:27.0,B. Wright makes 2-pt layup from 2 ft (assist by M. Barnes),,73,95
309,4,10:27.0,B. Wright makes free throw 1 of 1,,74,95
310,4,10:05.0,,M. Leonard misses 3-pt jump shot from 24 ft,74,95
311,4,10:04.0,,Offensive rebound by M. Harkless,74,95
312,4,10:02.0,,M. Harkless makes 2-pt layup at rim,74,97
313,4,9:42.0,Shooting foul by M. Leonard (drawn by B. Wright),,74,97
314,4,9:42.0,B. Wright misses free throw 1 of 2,,74,97
315,4,9:42.0,Offensive rebound by Team,,74,97
316,4,9:42.0,,A. Aminu enters the game for M. Leonard,74,97
317,4,9:42.0,,C. McCollum enters the game for D. Lillard,74,97
318,4,9:42.0,B. Wright makes free throw 2 of 2,,75,97
319,4,9:24.0,,C. McCollum makes 2-pt jump shot from 18 ft (assist by E. Davis),75,99
320,4,9:09.0,Shooting foul by A. Aminu (drawn by M. Conley),,75,99
321,4,9:09.0,M. Conley makes free throw 1 of 2,,76,99
322,4,9:09.0,M. Conley misses free throw 2 of 2,,76,99
323,4,9:08.0,,Defensive rebound by A. Crabbe,76,99
324,4,8:45.0,,A. Crabbe makes 2-pt jump shot from 21 ft (assist by E. Davis),76,101
325,4,8:31.0,M. Conley misses 3-pt jump shot from 23 ft,,76,101
326,4,8:31.0,Offensive rebound by Team,,76,101
327,4,8:31.0,Official timeout,,76,101
328,4,8:20.0,Personal foul by C. McCollum (drawn by M. Conley),,76,101
329,4,8:12.0,M. Conley makes 2-pt jump shot from 13 ft,,78,101
330,4,7:46.0,,C. McCollum misses 2-pt jump shot from 18 ft,78,101
331,4,7:45.0,,Offensive rebound by C. McCollum,78,101
332,4,7:41.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by A. Aminu),78,104
333,4,7:24.0,M. Barnes makes 3-pt jump shot from 23 ft (assist by M. Conley),,81,104
334,4,7:04.0,,E. Davis misses 2-pt layup from 2 ft,81,104
335,4,7:04.0,Defensive rebound by Z. Randolph,,81,104
336,4,6:59.0,,Violation by A. Aminu (def goaltending),81,104
337,4,6:59.0,T. Allen makes 2-pt layup from 1 ft (assist by M. Barnes),,83,104
338,4,6:38.0,,A. Aminu misses 2-pt layup from 2 ft,83,104
339,4,6:37.0,Defensive rebound by B. Wright,,83,104
340,4,6:24.0,T. Allen misses 3-pt jump shot from 22 ft,,83,104
341,4,6:24.0,,Defensive rebound by E. Davis,83,104
342,4,6:07.0,,C. McCollum misses 2-pt jump shot from 3 ft,83,104
343,4,6:06.0,,Offensive rebound by E. Davis,83,104
344,4,6:02.0,,A. Aminu misses 3-pt jump shot from 24 ft,83,104
345,4,6:01.0,,Offensive rebound by C. McCollum,83,104
346,4,5:59.0,,C. McCollum misses 2-pt layup from 1 ft (block by T. Allen),83,104
347,4,5:59.0,,Offensive rebound by Team,83,104
348,4,5:59.0,,Portland full timeout,83,104
349,4,5:59.0,C. Lee enters the game for T. Allen,,83,104
350,4,5:59.0,M. Gasol enters the game for B. Wright,,83,104
351,4,5:59.0,,M. Leonard enters the game for A. Crabbe,83,104
352,4,5:52.0,,E. Davis makes 2-pt layup from 1 ft (assist by A. Aminu),83,106
353,4,5:52.0,,Shooting foul by M. Gasol (drawn by E. Davis),83,106
354,4,5:52.0,,E. Davis misses free throw 1 of 1,83,106
355,4,5:51.0,Defensive rebound by Z. Randolph,,83,106
356,4,5:34.0,C. Lee misses 3-pt jump shot from 23 ft,,83,106
357,4,5:33.0,,Defensive rebound by A. Aminu,83,106
358,4,5:30.0,,Offensive foul by A. Aminu (drawn by M. Conley),83,106
359,4,5:30.0,,Turnover by A. Aminu (offensive foul),83,106
360,4,5:30.0,,Violation by Team (delay of game),83,106
361,4,5:19.0,Z. Randolph misses 2-pt hook shot from 6 ft,,83,106
362,4,5:18.0,,Defensive rebound by E. Davis,83,106
363,4,5:04.0,,M. Harkless misses 3-pt jump shot from 23 ft,83,106
364,4,5:03.0,Defensive rebound by Z. Randolph,,83,106
365,4,4:53.0,Shooting foul by M. Harkless (drawn by C. Lee),,83,106
366,4,4:53.0,C. Lee makes free throw 1 of 2,,84,106
367,4,4:53.0,C. Lee makes free throw 2 of 2,,85,106
368,4,4:41.0,,Personal foul by M. Barnes (drawn by A. Aminu),85,106
369,4,4:41.0,,D. Lillard enters the game for M. Harkless,85,106
370,4,4:28.0,,C. McCollum makes 3-pt jump shot from 24 ft,85,109
371,4,4:11.0,M. Gasol makes 2-pt layup from 1 ft (assist by Z. Randolph),,87,109
372,4,3:53.0,,D. Lillard makes 3-pt jump shot from 26 ft,87,112
373,4,3:34.0,Personal foul by E. Davis (drawn by M. Gasol),,87,112
374,4,3:34.0,M. Gasol makes free throw 1 of 2,,88,112
375,4,3:34.0,,P. Connaughton enters the game for A. Aminu,88,112
376,4,3:34.0,J. Green enters the game for Z. Randolph,,88,112
377,4,3:34.0,R. Smith enters the game for M. Conley,,88,112
378,4,3:34.0,,C. Kaman enters the game for M. Leonard,88,112
379,4,3:34.0,,L. Montero enters the game for C. McCollum,88,112
380,4,3:34.0,,N. Vonleh enters the game for D. Lillard,88,112
381,4,3:34.0,,T. Frazier enters the game for E. Davis,88,112
382,4,3:34.0,M. Gasol misses free throw 2 of 2,,88,112
383,4,3:33.0,,Defensive rebound by N. Vonleh,88,112
384,4,3:18.0,,Personal foul by J. Green (drawn by T. Frazier),88,112
385,4,3:18.0,J. Stokes enters the game for M. Gasol,,88,112
