,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MEMPHIS_ACTION,SAN ANTONIO_SCORE,MEMPHIS_SCORE
55,1,4:55.0,,Offensive rebound by L. Stephenson,17,9
56,1,4:49.0,,J. Farmar misses 3-pt jump shot from 24 ft,17,9
57,1,4:48.0,Defensive rebound by K. Anderson,,17,9
58,1,4:33.0,B. Diaw makes 2-pt hook shot from 5 ft,,19,9
59,1,4:20.0,,L. Stephenson misses 2-pt jump shot from 17 ft,19,9
60,1,4:19.0,Defensive rebound by L. Aldridge,,19,9
61,1,4:10.0,B. Diaw makes 2-pt layup at rim (assist by L. Aldridge),,21,9
62,1,3:53.0,,V. Carter makes 2-pt layup from 1 ft,21,11
63,1,3:40.0,L. Aldridge makes 2-pt jump shot from 12 ft (assist by P. Mills),,23,11
64,1,3:27.0,,Turnover by L. Stephenson (lost ball),23,11
65,1,3:27.0,,C. Andersen enters the game for R. Hollins,23,11
66,1,3:27.0,,J. Martin enters the game for J. Green,23,11
67,1,3:13.0,B. Diaw misses 2-pt jump shot from 7 ft,,23,11
68,1,3:12.0,,Defensive rebound by J. Martin,23,11
69,1,3:02.0,,Turnover by L. Stephenson (bad pass; steal by K. Anderson),23,11
70,1,2:55.0,P. Mills makes 2-pt layup from 1 ft (assist by K. Anderson),,25,11
71,1,2:55.0,,Memphis full timeout,25,11
72,1,2:55.0,San Antonio full timeout,,25,11
73,1,2:55.0,K. Martin enters the game for D. Green,,25,11
74,1,2:36.0,,L. Stephenson makes 2-pt jump shot from 17 ft,25,13
75,1,2:23.0,L. Aldridge makes 2-pt jump shot from 9 ft (assist by P. Mills),,27,13
76,1,2:01.0,,J. Martin makes 2-pt jump shot from 14 ft (assist by L. Stephenson),27,15
77,1,1:42.0,B. Diaw misses 2-pt layup from 1 ft (block by J. Martin),,27,15
78,1,1:40.0,,Defensive rebound by J. Martin,27,15
79,1,1:33.0,,Turnover by L. Stephenson (lost ball; steal by K. Anderson),27,15
80,1,1:26.0,L. Aldridge makes 2-pt layup at rim (assist by K. Anderson),,29,15
81,1,1:11.0,,Personal foul by K. Martin,29,15
82,1,1:11.0,B. Marjanović enters the game for L. Aldridge,,29,15
83,1,1:11.0,J. Simmons enters the game for K. Anderson,,29,15
84,1,1:11.0,,T. Allen enters the game for J. Farmar,29,15
85,1,1:03.0,,Shooting foul by B. Marjanović (drawn by V. Carter),29,15
86,1,1:03.0,,V. Carter misses free throw 1 of 2,29,15
87,1,1:03.0,,Offensive rebound by Team,29,15
88,1,1:03.0,,V. Carter makes free throw 2 of 2,29,16
89,1,0:52.0,P. Mills makes 3-pt jump shot from 26 ft (assist by B. Diaw),,32,16
90,1,0:31.0,,V. Carter misses 2-pt jump shot from 12 ft,32,16
91,1,0:30.0,,Offensive rebound by L. Stephenson,32,16
92,1,0:30.0,Loose ball foul by J. Simmons,,32,16
93,1,0:30.0,,C. Andersen makes free throw 1 of 2,32,17
94,1,0:30.0,,R. McCallum enters the game for L. Stephenson,32,17
95,1,0:30.0,,C. Andersen makes free throw 2 of 2,32,18
96,1,0:08.0,Turnover by B. Diaw (bad pass; steal by C. Andersen),,32,18
97,1,0:03.0,,V. Carter misses 3-pt jump shot from 25 ft,32,18
98,1,0:00.0,Defensive rebound by B. Diaw,,32,18
99,2,11:43.0,,V. Carter misses 2-pt layup from 1 ft (block by B. Marjanović),32,18
100,2,11:43.0,,Offensive rebound by C. Andersen,32,18
101,2,11:43.0,,Shooting foul by J. Simmons (drawn by C. Andersen),32,18
102,2,11:43.0,,C. Andersen misses free throw 1 of 2,32,18
103,2,11:43.0,,Offensive rebound by Team,32,18
104,2,11:43.0,,C. Andersen makes free throw 2 of 2,32,19
105,2,11:28.0,B. Marjanović misses 2-pt jump shot from 3 ft (block by C. Andersen),,32,19
106,2,11:25.0,,Defensive rebound by V. Carter,32,19
107,2,11:21.0,,Shooting foul by J. Simmons (drawn by V. Carter),32,19
108,2,11:21.0,,V. Carter makes free throw 1 of 2,32,20
109,2,11:21.0,,V. Carter makes free throw 2 of 2,32,21
110,2,11:02.0,P. Mills makes 2-pt jump shot from 17 ft,,34,21
111,2,10:47.0,,Offensive foul by J. Martin (drawn by B. Diaw),34,21
112,2,10:47.0,,Turnover by J. Martin (offensive foul),34,21
113,2,10:47.0,A. Miller enters the game for J. Simmons,,34,21
114,2,10:34.0,Turnover by K. Martin (traveling),,34,21
115,2,10:14.0,,T. Allen misses 3-pt jump shot from 23 ft,34,21
116,2,10:13.0,,Offensive rebound by C. Andersen,34,21
117,2,10:10.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by C. Andersen),34,24
118,2,10:09.0,San Antonio full timeout,,34,24
119,2,10:09.0,,J. Green enters the game for J. Martin,34,24
120,2,9:49.0,Shooting foul by C. Andersen (drawn by B. Marjanović),,34,24
121,2,9:49.0,B. Marjanović makes free throw 1 of 2,,35,24
122,2,9:49.0,B. Marjanović misses free throw 2 of 2,,35,24
123,2,9:48.0,,Defensive rebound by J. Green,35,24
124,2,9:35.0,,Personal foul by B. Diaw,35,24
125,2,9:27.0,,R. McCallum misses 2-pt jump shot from 19 ft,35,24
126,2,9:26.0,,Offensive rebound by C. Andersen,35,24
127,2,9:22.0,,Turnover by T. Allen (traveling),35,24
128,2,9:10.0,A. Miller makes 2-pt jump shot from 21 ft (assist by B. Marjanović),,37,24
129,2,8:56.0,,R. McCallum misses 2-pt jump shot from 19 ft,37,24
130,2,8:55.0,Defensive rebound by B. Diaw,,37,24
131,2,8:52.0,Turnover by B. Diaw (lost ball; steal by T. Allen),,37,24
132,2,8:49.0,,T. Allen makes 2-pt layup at rim,37,26
133,2,8:35.0,Turnover by B. Diaw (bad pass),,37,26
134,2,8:35.0,K. Anderson enters the game for P. Mills,,37,26
135,2,8:22.0,,J. Green makes 2-pt jump shot from 8 ft,37,28
136,2,8:07.0,B. Diaw misses 3-pt jump shot from 25 ft,,37,28
137,2,8:07.0,,Defensive rebound by V. Carter,37,28
138,2,7:58.0,,V. Carter misses 2-pt jump shot from 11 ft,37,28
139,2,7:57.0,,Offensive rebound by Team,37,28
140,2,7:57.0,,R. Hollins enters the game for C. Andersen,37,28
141,2,7:57.0,L. Aldridge enters the game for B. Marjanović,,37,28
142,2,7:51.0,,J. Green makes 2-pt jump shot from 21 ft (assist by R. McCallum),37,30
143,2,7:32.0,Personal foul by J. Green,,37,30
144,2,7:32.0,M. Bonner enters the game for B. Diaw,,37,30
145,2,7:20.0,A. Miller makes 2-pt layup from 1 ft,,39,30
146,2,7:09.0,,V. Carter misses 2-pt jump shot from 18 ft,39,30
147,2,7:08.0,,Offensive rebound by Team,39,30
148,2,7:08.0,Loose ball foul by M. Bonner,,39,30
149,2,7:08.0,D. Green enters the game for K. Martin,,39,30
150,2,7:03.0,Violation by M. Bonner (kicked ball),,39,30
151,2,7:03.0,,L. Stephenson enters the game for V. Carter,39,30
152,2,7:03.0,,M. Barnes enters the game for T. Allen,39,30
153,2,6:46.0,,L. Stephenson misses 2-pt jump shot from 4 ft,39,30
154,2,6:46.0,Defensive rebound by Team,,39,30
155,2,6:46.0,,Loose ball foul by R. Hollins,39,30
156,2,6:28.0,L. Aldridge makes 2-pt jump shot from 9 ft,,41,30
157,2,6:16.0,,L. Stephenson makes 2-pt layup from 2 ft,41,32
158,2,5:54.0,Turnover by K. Anderson (lost ball; steal by M. Barnes),,41,32
159,2,5:49.0,,R. McCallum makes 2-pt layup at rim (assist by J. Green),41,34
160,2,5:26.0,L. Aldridge misses 2-pt jump shot from 10 ft,,41,34
161,2,5:24.0,Offensive rebound by A. Miller,,41,34
162,2,5:14.0,Turnover by A. Miller (bad pass; steal by R. Hollins),,41,34
163,2,5:06.0,,R. McCallum makes 2-pt jump shot from 6 ft (assist by M. Barnes),41,36
164,2,5:06.0,San Antonio full timeout,,41,36
165,2,5:06.0,San Antonio full timeout,,41,36
166,2,4:44.0,A. Miller makes 2-pt layup from 1 ft,,43,36
167,2,4:29.0,,R. McCallum misses 2-pt jump shot from 13 ft,43,36
168,2,4:28.0,,Offensive rebound by L. Stephenson,43,36
169,2,4:23.0,,L. Stephenson misses 2-pt layup at rim,43,36
170,2,4:23.0,Defensive rebound by D. Green,,43,36
171,2,4:15.0,D. Green makes 2-pt layup from 1 ft (assist by A. Miller),,45,36
172,2,3:50.0,,L. Stephenson misses 2-pt jump shot from 8 ft,45,36
173,2,3:48.0,Defensive rebound by L. Aldridge,,45,36
174,2,3:25.0,M. Bonner misses 3-pt jump shot from 23 ft,,45,36
175,2,3:24.0,,Defensive rebound by J. Green,45,36
176,2,3:18.0,,M. Barnes misses 3-pt jump shot from 25 ft,45,36
177,2,3:15.0,Defensive rebound by L. Aldridge,,45,36
178,2,2:55.0,M. Bonner makes 2-pt jump shot from 6 ft,,47,36
179,2,2:55.0,,Memphis full timeout,47,36
180,2,2:55.0,,J. Farmar enters the game for J. Green,47,36
181,2,2:55.0,,C. Andersen enters the game for R. Hollins,47,36
182,2,2:55.0,,V. Carter enters the game for R. McCallum,47,36
183,2,2:55.0,P. Mills enters the game for A. Miller,,47,36
184,2,2:55.0,K. Martin enters the game for M. Bonner,,47,36
185,2,2:39.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by L. Stephenson),47,39
186,2,2:15.0,D. Green misses 3-pt jump shot from 24 ft,,47,39
187,2,2:14.0,,Defensive rebound by M. Barnes,47,39
188,2,2:04.0,,J. Farmar makes 2-pt jump shot from 9 ft,47,41
189,2,1:49.0,P. Mills makes 3-pt jump shot from 26 ft,,50,41
190,2,1:30.0,,C. Andersen makes 2-pt layup from 1 ft (assist by M. Barnes),50,43
191,2,1:22.0,Personal foul by J. Farmar,,50,43
192,2,1:17.0,P. Mills makes 2-pt layup at rim (assist by K. Anderson),,52,43
193,2,1:05.0,,M. Barnes misses 2-pt jump shot from 5 ft,52,43
194,2,1:05.0,Defensive rebound by D. Green,,52,43
195,2,0:57.0,L. Aldridge misses 2-pt jump shot from 19 ft,,52,43
196,2,0:56.0,,Defensive rebound by C. Andersen,52,43
197,2,0:49.0,,J. Green enters the game for L. Stephenson,52,43
198,2,0:49.0,B. Diaw enters the game for K. Martin,,52,43
199,2,0:38.0,,C. Andersen misses 2-pt layup from 1 ft (block by L. Aldridge),52,43
200,2,0:37.0,Defensive rebound by P. Mills,,52,43
201,2,0:33.0,Turnover by P. Mills (lost ball; steal by M. Barnes),,52,43
202,2,0:28.0,,J. Farmar makes 2-pt layup from 1 ft (assist by V. Carter),52,45
203,2,0:09.0,Personal foul by M. Barnes,,52,45
204,2,0:09.0,L. Aldridge misses free throw 1 of 2,,52,45
205,2,0:09.0,Offensive rebound by Team,,52,45
206,2,0:09.0,A. Miller enters the game for P. Mills,,52,45
207,2,0:09.0,L. Aldridge makes free throw 2 of 2,,53,45
208,2,0:02.0,,J. Farmar misses 3-pt jump shot from 26 ft,53,45
209,2,0:01.0,,Offensive rebound by M. Barnes,53,45
210,3,11:47.0,,T. Allen misses 2-pt layup from 2 ft (block by L. Aldridge),53,45
211,3,11:45.0,Defensive rebound by L. Aldridge,,53,45
212,3,11:21.0,D. Green misses 2-pt jump shot from 9 ft,,53,45
213,3,11:20.0,,Defensive rebound by J. Green,53,45
214,3,11:17.0,,T. Allen makes 2-pt layup at rim (assist by J. Green),53,47
215,3,10:54.0,K. Anderson makes 2-pt layup from 1 ft,,55,47
216,3,10:34.0,,J. Green makes 2-pt jump shot from 11 ft (assist by T. Allen),55,49
217,3,10:13.0,A. Miller misses 2-pt jump shot from 7 ft,,55,49
218,3,10:12.0,Offensive rebound by B. Marjanović,,55,49
219,3,10:12.0,Shooting foul by M. Barnes (drawn by B. Marjanović),,55,49
220,3,10:12.0,B. Marjanović makes free throw 1 of 2,,56,49
221,3,10:12.0,B. Marjanović makes free throw 2 of 2,,57,49
222,3,9:53.0,,J. Farmar misses 2-pt jump shot from 7 ft,57,49
223,3,9:51.0,Defensive rebound by L. Aldridge,,57,49
224,3,9:27.0,A. Miller misses 3-pt jump shot from 24 ft,,57,49
225,3,9:26.0,Offensive rebound by L. Aldridge,,57,49
226,3,9:26.0,L. Aldridge misses 2-pt layup at rim,,57,49
227,3,9:23.0,,Defensive rebound by C. Andersen,57,49
228,3,9:09.0,,T. Allen misses 3-pt jump shot from 24 ft,57,49
229,3,9:09.0,Defensive rebound by L. Aldridge,,57,49
230,3,9:03.0,Personal foul by C. Andersen,,57,49
231,3,8:55.0,L. Aldridge makes 2-pt jump shot from 7 ft (assist by A. Miller),,59,49
232,3,8:55.0,Shooting foul by J. Green (drawn by L. Aldridge),,59,49
233,3,8:55.0,L. Aldridge misses free throw 1 of 1,,59,49
234,3,8:55.0,,Defensive rebound by M. Barnes,59,49
235,3,8:43.0,,J. Green misses 2-pt jump shot from 20 ft,59,49
236,3,8:43.0,,Offensive rebound by M. Barnes,59,49
237,3,8:43.0,Loose ball foul by K. Anderson,,59,49
238,3,8:43.0,,M. Barnes makes free throw 1 of 2,59,50
239,3,8:43.0,,M. Barnes makes free throw 2 of 2,59,51
240,3,8:23.0,Personal foul by J. Farmar,,59,51
241,3,8:13.0,A. Miller misses 2-pt jump shot from 5 ft,,59,51
242,3,8:11.0,Offensive rebound by B. Marjanović,,59,51
243,3,7:55.0,L. Aldridge makes 2-pt dunk at rim (assist by K. Anderson),,61,51
244,3,7:36.0,,C. Andersen misses 3-pt jump shot from 25 ft,61,51
245,3,7:35.0,Defensive rebound by L. Aldridge,,61,51
246,3,7:23.0,Turnover by L. Aldridge (bad pass; steal by T. Allen),,61,51
247,3,7:19.0,,Turnover by T. Allen (lost ball; steal by D. Green),61,51
248,3,7:13.0,B. Marjanović misses 2-pt layup from 1 ft,,61,51
249,3,7:10.0,Offensive rebound by L. Aldridge,,61,51
250,3,7:08.0,L. Aldridge makes 2-pt layup at rim,,63,51
251,3,7:04.0,,Memphis full timeout,63,51
252,3,7:04.0,P. Mills enters the game for B. Marjanović,,63,51
253,3,7:04.0,B. Diaw enters the game for A. Miller,,63,51
254,3,6:55.0,,J. Green misses 2-pt layup from 1 ft,63,51
255,3,6:54.0,Defensive rebound by B. Diaw,,63,51
256,3,6:44.0,,J. Martin enters the game for C. Andersen,63,51
257,3,6:32.0,L. Aldridge makes 2-pt jump shot from 7 ft,,65,51
258,3,6:17.0,,T. Allen misses 2-pt layup from 2 ft (block by D. Green),65,51
259,3,6:15.0,Defensive rebound by D. Green,,65,51
260,3,6:08.0,Shooting foul by J. Martin (drawn by L. Aldridge),,65,51
261,3,6:08.0,L. Aldridge makes free throw 1 of 2,,66,51
262,3,6:08.0,,V. Carter enters the game for J. Farmar,66,51
263,3,6:08.0,,R. McCallum enters the game for T. Allen,66,51
264,3,6:08.0,K. Martin enters the game for D. Green,,66,51
265,3,6:08.0,L. Aldridge makes free throw 2 of 2,,67,51
266,3,5:46.0,,M. Barnes makes 2-pt jump shot from 14 ft,67,53
267,3,5:29.0,P. Mills makes 2-pt layup from 2 ft (assist by L. Aldridge),,69,53
268,3,5:19.0,,Shooting foul by B. Diaw (drawn by J. Green),69,53
269,3,5:19.0,,J. Green misses free throw 1 of 2,69,53
270,3,5:19.0,,Offensive rebound by Team,69,53
271,3,5:19.0,,J. Green makes free throw 2 of 2,69,54
272,3,5:08.0,Turnover by P. Mills (step out of bounds),,69,54
273,3,4:54.0,,J. Green makes 3-pt jump shot from 23 ft (assist by R. McCallum),69,57
274,3,4:53.0,San Antonio full timeout,,69,57
275,3,4:41.0,L. Aldridge misses 2-pt jump shot from 21 ft,,69,57
276,3,4:40.0,,Defensive rebound by M. Barnes,69,57
277,3,4:24.0,,Shooting foul by B. Diaw (drawn by J. Martin),69,57
278,3,4:24.0,,J. Martin makes free throw 1 of 2,69,58
279,3,4:24.0,,J. Martin misses free throw 2 of 2,69,58
280,3,4:20.0,,Offensive rebound by M. Barnes,69,58
281,3,4:20.0,,M. Barnes misses 2-pt layup at rim,69,58
282,3,4:19.0,Defensive rebound by B. Diaw,,69,58
283,3,4:10.0,Personal foul by J. Green,,69,58
284,3,4:10.0,B. Diaw misses free throw 1 of 2,,69,58
285,3,4:10.0,Offensive rebound by Team,,69,58
286,3,4:10.0,,R. Hollins enters the game for J. Green,69,58
287,3,4:10.0,B. Marjanović enters the game for L. Aldridge,,69,58
288,3,4:10.0,B. Diaw makes free throw 2 of 2,,70,58
289,3,3:55.0,,J. Martin misses 2-pt dunk at rim (block by K. Anderson),70,58
290,3,3:53.0,Defensive rebound by K. Anderson,,70,58
291,3,3:36.0,K. Anderson makes 2-pt jump shot from 17 ft,,72,58
292,3,3:26.0,,Shooting foul by K. Anderson (drawn by V. Carter),72,58
293,3,3:26.0,,V. Carter makes free throw 1 of 3,72,59
294,3,3:26.0,,V. Carter makes free throw 2 of 3,72,60
295,3,3:26.0,D. Green enters the game for K. Anderson,,72,60
296,3,3:26.0,,V. Carter makes free throw 3 of 3,72,61
297,3,3:14.0,B. Diaw makes 2-pt layup from 2 ft (assist by P. Mills),,74,61
298,3,2:54.0,,M. Barnes misses 3-pt jump shot from 24 ft,74,61
299,3,2:53.0,,Offensive rebound by R. Hollins,74,61
300,3,2:32.0,,J. Martin misses 2-pt jump shot from 5 ft,74,61
301,3,2:29.0,Defensive rebound by B. Diaw,,74,61
302,3,2:23.0,Turnover by B. Diaw (bad pass),,74,61
303,3,2:10.0,,R. McCallum misses 2-pt jump shot from 18 ft,74,61
304,3,2:10.0,,Offensive rebound by Team,74,61
305,3,2:10.0,Loose ball foul by B. Marjanović,,74,61
306,3,2:10.0,,R. Hollins misses free throw 1 of 2,74,61
307,3,2:10.0,,Offensive rebound by Team,74,61
308,3,2:10.0,,L. Stephenson enters the game for M. Barnes,74,61
309,3,2:10.0,,R. Hollins makes free throw 2 of 2,74,62
310,3,1:54.0,B. Diaw misses 2-pt layup at rim,,74,62
311,3,1:52.0,,Defensive rebound by R. McCallum,74,62
312,3,1:42.0,,J. Martin makes 2-pt jump shot from 15 ft (assist by L. Stephenson),74,64
313,3,1:24.0,B. Diaw makes 2-pt layup at rim,,76,64
314,3,1:06.0,,J. Martin makes 2-pt jump shot from 18 ft (assist by R. McCallum),76,66
315,3,0:57.0,Personal foul by J. Martin,,76,66
316,3,0:57.0,B. Diaw makes free throw 1 of 2,,77,66
317,3,0:57.0,B. Diaw makes free throw 2 of 2,,78,66
318,3,0:43.0,,Turnover by R. Hollins (bad pass; steal by D. Green),78,66
319,3,0:40.0,D. Green makes 2-pt dunk at rim,,80,66
320,3,0:27.0,,V. Carter misses 2-pt layup from 1 ft,80,66
321,3,0:27.0,,Offensive rebound by Team,80,66
322,3,0:27.0,,M. Barnes enters the game for R. Hollins,80,66
323,3,0:27.0,A. Miller enters the game for B. Marjanović,,80,66
324,3,0:06.0,,R. McCallum makes 2-pt layup from 1 ft,80,68
325,3,0:00.0,Shooting foul by V. Carter (drawn by A. Miller),,80,68
326,3,0:00.0,A. Miller makes free throw 1 of 2,,81,68
327,3,0:00.0,A. Miller misses free throw 2 of 2,,81,68
328,3,0:00.0,,Defensive rebound by M. Barnes,81,68
329,4,11:35.0,K. Martin misses 2-pt jump shot from 20 ft,,81,68
330,4,11:34.0,,Defensive rebound by L. Stephenson,81,68
331,4,11:16.0,,Personal foul by B. Diaw,81,68
332,4,11:10.0,,R. McCallum misses 2-pt layup from 1 ft (block by B. Diaw),81,68
333,4,11:10.0,,Offensive rebound by Team,81,68
334,4,11:09.0,,Turnover by M. Barnes (bad pass; steal by K. Martin),81,68
335,4,10:51.0,P. Mills misses 3-pt jump shot from 25 ft,,81,68
336,4,10:51.0,,Defensive rebound by V. Carter,81,68
337,4,10:45.0,,R. McCallum makes 2-pt layup at rim,81,70
338,4,10:30.0,B. Diaw makes 2-pt hook shot from 3 ft (assist by P. Mills),,83,70
339,4,10:21.0,,J. Martin misses 2-pt layup at rim,83,70
340,4,10:19.0,,Offensive rebound by J. Martin,83,70
341,4,10:14.0,,R. McCallum misses 3-pt jump shot from 23 ft,83,70
342,4,10:14.0,Defensive rebound by K. Anderson,,83,70
343,4,10:03.0,Shooting foul by R. McCallum (drawn by K. Anderson),,83,70
344,4,10:03.0,K. Anderson makes free throw 1 of 2,,84,70
345,4,10:03.0,,C. Andersen enters the game for J. Martin,84,70
346,4,10:03.0,K. Anderson makes free throw 2 of 2,,85,70
347,4,9:56.0,,Personal foul by K. Martin,85,70
348,4,9:56.0,,J. Green enters the game for V. Carter,85,70
349,4,9:56.0,B. Marjanović enters the game for K. Martin,,85,70
350,4,9:46.0,,C. Andersen misses 2-pt layup from 1 ft,85,70
351,4,9:44.0,Defensive rebound by B. Marjanović,,85,70
352,4,9:34.0,P. Mills misses 2-pt jump shot from 3 ft,,85,70
353,4,9:32.0,Offensive rebound by B. Diaw,,85,70
354,4,9:20.0,Turnover by B. Diaw (bad pass; steal by C. Andersen),,85,70
355,4,9:15.0,,M. Barnes makes 2-pt layup at rim,85,72
356,4,9:02.0,P. Mills misses 2-pt jump shot from 16 ft,,85,72
357,4,9:00.0,Offensive rebound by B. Marjanović,,85,72
358,4,8:45.0,D. Green misses 3-pt jump shot from 25 ft,,85,72
359,4,8:45.0,,Defensive rebound by J. Green,85,72
360,4,8:37.0,,L. Stephenson misses 2-pt jump shot from 18 ft,85,72
361,4,8:36.0,Defensive rebound by D. Green,,85,72
362,4,8:25.0,P. Mills makes 3-pt jump shot from 24 ft (assist by D. Green),,88,72
363,4,8:23.0,,Memphis full timeout,88,72
364,4,8:23.0,L. Aldridge enters the game for B. Diaw,,88,72
365,4,8:23.0,A. Miller enters the game for P. Mills,,88,72
366,4,8:09.0,,M. Barnes misses 2-pt layup from 1 ft,88,72
367,4,8:06.0,Defensive rebound by D. Green,,88,72
368,4,7:43.0,K. Anderson misses 2-pt jump shot from 19 ft,,88,72
369,4,7:41.0,Offensive rebound by L. Aldridge,,88,72
370,4,7:30.0,Shooting foul by J. Green (drawn by L. Aldridge),,88,72
371,4,7:30.0,L. Aldridge makes free throw 1 of 2,,89,72
372,4,7:30.0,J. Simmons enters the game for D. Green,,89,72
373,4,7:30.0,L. Aldridge makes free throw 2 of 2,,90,72
374,4,7:15.0,,Turnover by L. Stephenson (lost ball; steal by J. Simmons),90,72
375,4,7:14.0,Personal take foul by L. Stephenson,,90,72
376,4,7:14.0,,R. Hollins enters the game for J. Green,90,72
377,4,6:53.0,J. Simmons makes 2-pt layup from 1 ft (assist by L. Aldridge),,92,72
378,4,6:35.0,,M. Barnes makes 3-pt jump shot from 25 ft (assist by R. Hollins),92,75
379,4,6:22.0,,X. Munford enters the game for R. McCallum,92,75
380,4,6:18.0,Shooting foul by M. Barnes (drawn by K. Anderson),,92,75
381,4,6:18.0,K. Anderson makes free throw 1 of 2,,93,75
382,4,6:18.0,,J. Martin enters the game for C. Andersen,93,75
383,4,6:18.0,,J. Farmar enters the game for M. Barnes,93,75
384,4,6:18.0,K. Anderson makes free throw 2 of 2,,94,75
385,4,6:03.0,,Turnover by L. Stephenson (traveling),94,75
386,4,5:56.0,Offensive foul by K. Anderson (drawn by L. Stephenson),,94,75
387,4,5:56.0,Turnover by K. Anderson (offensive foul),,94,75
388,4,5:56.0,,Memphis full timeout,94,75
389,4,5:56.0,,R. McCallum enters the game for L. Stephenson,94,75
390,4,5:36.0,,X. Munford makes 3-pt jump shot from 26 ft (assist by J. Farmar),94,78
391,4,5:11.0,B. Marjanović misses 2-pt jump shot from 5 ft,,94,78
392,4,5:10.0,,Defensive rebound by J. Martin,94,78
393,4,5:01.0,,R. McCallum makes 2-pt layup at rim,94,80
394,4,4:39.0,L. Aldridge makes 2-pt jump shot from 19 ft (assist by K. Anderson),,96,80
