,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,INDIANA_ACTION,MINNESOTA_SCORE,INDIANA_SCORE
31,1,7:18.0,K. Towns makes 2-pt jump shot from 18 ft (assist by Z. LaVine),,8,8
32,1,7:06.0,,I. Mahinmi makes 2-pt hook shot from 5 ft,8,10
33,1,6:45.0,K. Towns misses 2-pt jump shot at rim (block by C. Miles),,8,10
34,1,6:44.0,,Defensive rebound by I. Mahinmi,8,10
35,1,6:37.0,,G. Hill misses 2-pt jump shot from 16 ft,8,10
36,1,6:37.0,Defensive rebound by K. Towns,,8,10
37,1,6:23.0,K. Garnett makes 2-pt jump shot from 7 ft (assist by K. Towns),,10,10
38,1,5:57.0,,C. Miles misses 2-pt layup from 2 ft,10,10
39,1,5:57.0,Defensive rebound by K. Towns,,10,10
40,1,5:50.0,Z. LaVine makes 2-pt jump shot from 3 ft,,12,10
41,1,5:50.0,,Indiana full timeout,12,10
42,1,5:50.0,N. Bjelica enters the game for K. Garnett,,12,10
43,1,5:39.0,,Turnover by M. Ellis (lost ball),12,10
44,1,5:21.0,T. Prince makes 2-pt hook shot from 7 ft,,14,10
45,1,5:08.0,,P. George misses 3-pt jump shot from 23 ft,14,10
46,1,5:08.0,Defensive rebound by K. Towns,,14,10
47,1,4:59.0,A. Wiggins makes 2-pt layup from 3 ft,,16,10
48,1,4:46.0,,P. George makes 3-pt jump shot from 25 ft (assist by C. Miles),16,13
49,1,4:31.0,Z. LaVine makes 2-pt jump shot from 18 ft,,18,13
50,1,4:10.0,,G. Hill misses 3-pt jump shot from 22 ft,18,13
51,1,4:09.0,Defensive rebound by K. Towns,,18,13
52,1,3:57.0,A. Wiggins makes 2-pt jump shot from 11 ft,,20,13
53,1,3:40.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by M. Ellis),20,16
54,1,3:31.0,Minnesota full timeout,,20,16
55,1,3:31.0,,L. Allen enters the game for C. Miles,20,16
56,1,3:31.0,,C. Budinger enters the game for I. Mahinmi,20,16
57,1,3:31.0,,J. Hill enters the game for G. Hill,20,16
58,1,3:31.0,G. Dieng enters the game for T. Prince,,20,16
59,1,3:31.0,K. Martin enters the game for K. Towns,,20,16
60,1,3:24.0,Turnover by A. Wiggins (lost ball),,20,16
61,1,3:09.0,,M. Ellis makes 2-pt jump shot from 13 ft,20,18
62,1,2:51.0,K. Martin misses 2-pt jump shot from 22 ft,,20,18
63,1,2:51.0,,Defensive rebound by Team,20,18
64,1,2:33.0,,J. Hill makes 2-pt jump shot from 1 ft (assist by C. Budinger),20,20
65,1,2:12.0,Z. LaVine makes 3-pt jump shot from 25 ft,,23,20
66,1,1:58.0,,C. Budinger misses 2-pt layup from 1 ft,23,20
67,1,1:57.0,,Offensive rebound by L. Allen,23,20
68,1,1:48.0,,L. Allen misses 2-pt jump shot at rim,23,20
69,1,1:47.0,Defensive rebound by G. Dieng,,23,20
70,1,1:36.0,Z. LaVine misses 2-pt jump shot from 16 ft,,23,20
71,1,1:35.0,Offensive rebound by G. Dieng,,23,20
72,1,1:19.0,Shooting foul by C. Budinger (drawn by K. Martin),,23,20
73,1,1:19.0,K. Martin makes free throw 1 of 2,,24,20
74,1,1:19.0,A. Miller enters the game for A. Wiggins,,24,20
75,1,1:19.0,S. Muhammad enters the game for Z. LaVine,,24,20
76,1,1:19.0,K. Martin makes free throw 2 of 2,,25,20
77,1,1:04.0,,Shooting foul by N. Bjelica (drawn by P. George),25,20
78,1,1:04.0,,P. George makes free throw 1 of 2,25,21
79,1,1:04.0,,P. George makes free throw 2 of 2,25,22
80,1,0:54.0,K. Martin misses 2-pt jump shot from 13 ft,,25,22
81,1,0:53.0,,Defensive rebound by J. Hill,25,22
82,1,0:49.0,Violation by G. Dieng (def goaltending),,25,22
83,1,0:49.0,,M. Ellis makes 2-pt jump shot from 2 ft (assist by C. Budinger),25,24
84,1,0:25.0,N. Bjelica misses 3-pt jump shot from 24 ft,,25,24
85,1,0:24.0,Offensive rebound by S. Muhammad,,25,24
86,1,0:23.0,S. Muhammad makes 2-pt dunk from 2 ft,,27,24
87,1,0:05.0,,P. George misses 2-pt layup from 1 ft,27,24
88,1,0:04.0,Defensive rebound by K. Martin,,27,24
89,1,0:00.0,S. Muhammad misses 3-pt jump shot from 25 ft,,27,24
90,1,0:00.0,Offensive rebound by Team,,27,24
91,2,11:42.0,,Turnover by J. Hill (lost ball; steal by G. Dieng),27,24
92,2,11:38.0,Turnover by K. Martin (lost ball; steal by G. Hill),,27,24
93,2,11:31.0,,J. Hill misses 2-pt jump shot from 1 ft,27,24
94,2,11:30.0,Defensive rebound by G. Dieng,,27,24
95,2,11:16.0,N. Bjelica makes 2-pt layup from 2 ft (assist by A. Miller),,29,24
96,2,10:58.0,,G. Hill makes 3-pt jump shot from 25 ft (assist by C. Budinger),29,27
97,2,10:36.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by A. Miller),,32,27
98,2,10:23.0,,Personal foul by A. Miller (drawn by G. Hill),32,27
99,2,10:14.0,,C. Budinger makes 3-pt jump shot from 22 ft (assist by J. Hill),32,30
100,2,9:51.0,K. Martin misses 3-pt jump shot from 26 ft,,32,30
101,2,9:51.0,,Defensive rebound by G. Robinson,32,30
102,2,9:44.0,,G. Robinson misses 2-pt jump shot from 9 ft,32,30
103,2,9:43.0,Defensive rebound by G. Dieng,,32,30
104,2,9:34.0,S. Muhammad makes 2-pt jump shot at rim (assist by A. Miller),,34,30
105,2,9:18.0,Violation by A. Miller (kicked ball),,34,30
106,2,9:04.0,,C. Budinger misses 2-pt jump shot from 12 ft,34,30
107,2,9:04.0,,Offensive rebound by J. Hill,34,30
108,2,9:02.0,,J. Hill makes 2-pt layup from 1 ft,34,32
109,2,9:02.0,,Shooting foul by A. Miller (drawn by J. Hill),34,32
110,2,9:02.0,,J. Hill makes free throw 1 of 1,34,33
111,2,8:47.0,N. Bjelica misses 3-pt jump shot from 24 ft,,34,33
112,2,8:45.0,,Defensive rebound by J. Hill,34,33
113,2,8:40.0,,C. Budinger makes 2-pt jump shot from 11 ft,34,35
114,2,8:40.0,,Shooting block foul by K. Martin (drawn by C. Budinger),34,35
115,2,8:40.0,Official timeout,,34,35
116,2,8:40.0,,C. Budinger makes free throw 1 of 1,34,36
117,2,8:16.0,N. Bjelica makes 2-pt layup from 3 ft,,36,36
118,2,8:01.0,,Shooting foul by S. Muhammad (drawn by G. Robinson),36,36
119,2,8:01.0,,G. Robinson misses free throw 1 of 3,36,36
120,2,8:01.0,,Offensive rebound by Team,36,36
121,2,8:01.0,,G. Robinson makes free throw 2 of 3,36,37
122,2,8:01.0,,G. Robinson makes free throw 3 of 3,36,38
123,2,7:44.0,Turnover by A. Miller (bad pass; steal by C. Budinger),,36,38
124,2,7:26.0,,J. Hill misses 2-pt jump shot from 19 ft,36,38
125,2,7:26.0,Defensive rebound by A. Miller,,36,38
126,2,7:10.0,A. Miller makes 2-pt layup from 1 ft (assist by K. Martin),,38,38
127,2,6:55.0,,Turnover by J. Hill (bad pass),38,38
128,2,6:55.0,A. Wiggins enters the game for K. Martin,,38,38
129,2,6:38.0,Turnover by G. Dieng (traveling),,38,38
130,2,6:25.0,,L. Allen misses 2-pt jump shot from 15 ft,38,38
131,2,6:24.0,Defensive rebound by G. Dieng,,38,38
132,2,6:13.0,G. Dieng makes 2-pt jump shot from 5 ft,,40,38
133,2,5:55.0,,G. Hill makes 3-pt jump shot from 23 ft (assist by G. Robinson),40,41
134,2,5:46.0,Minnesota full timeout,,40,41
135,2,5:46.0,Z. LaVine enters the game for G. Dieng,,40,41
136,2,5:46.0,K. Towns enters the game for A. Miller,,40,41
137,2,5:46.0,,M. Ellis enters the game for G. Hill,40,41
138,2,5:46.0,,P. George enters the game for C. Budinger,40,41
139,2,5:46.0,,I. Mahinmi enters the game for J. Hill,40,41
140,2,5:40.0,A. Wiggins misses 2-pt jump shot from 16 ft,,40,41
141,2,5:39.0,,Defensive rebound by I. Mahinmi,40,41
142,2,5:24.0,,I. Mahinmi misses 2-pt layup from 1 ft,40,41
143,2,5:23.0,Defensive rebound by N. Bjelica,,40,41
144,2,5:12.0,S. Muhammad misses 2-pt jump shot from 16 ft,,40,41
145,2,5:11.0,,Defensive rebound by G. Robinson,40,41
146,2,5:06.0,,M. Ellis makes 2-pt jump shot from 3 ft (assist by P. George),40,43
147,2,4:47.0,Shooting foul by I. Mahinmi (drawn by A. Wiggins),,40,43
148,2,4:47.0,A. Wiggins makes free throw 1 of 2,,41,43
149,2,4:47.0,K. Garnett enters the game for N. Bjelica,,41,43
150,2,4:47.0,T. Prince enters the game for S. Muhammad,,41,43
151,2,4:47.0,,C. Miles enters the game for L. Allen,41,43
152,2,4:47.0,A. Wiggins makes free throw 2 of 2,,42,43
153,2,4:29.0,,P. George makes 2-pt layup from 1 ft,42,45
154,2,4:11.0,,Offensive charge foul by Z. LaVine (drawn by C. Miles),42,45
155,2,4:11.0,Turnover by Z. LaVine (offensive foul),,42,45
156,2,3:55.0,,Indiana full timeout,42,45
157,2,3:55.0,,L. Allen enters the game for C. Miles,42,45
158,2,3:48.0,,P. George makes 3-pt jump shot from 25 ft (assist by M. Ellis),42,48
159,2,3:28.0,A. Wiggins misses 2-pt hook shot from 7 ft,,42,48
160,2,3:27.0,,Defensive rebound by G. Robinson,42,48
161,2,3:17.0,,L. Allen misses 2-pt layup from 2 ft,42,48
162,2,3:16.0,,Offensive rebound by I. Mahinmi,42,48
163,2,3:15.0,,I. Mahinmi makes 2-pt layup from 1 ft,42,50
164,2,3:00.0,Z. LaVine misses 2-pt jump shot from 21 ft,,42,50
165,2,2:59.0,,Defensive rebound by G. Robinson,42,50
166,2,2:53.0,,G. Robinson makes 2-pt dunk from 1 ft,42,52
167,2,2:34.0,K. Garnett misses 2-pt jump shot from 20 ft,,42,52
168,2,2:34.0,,Defensive rebound by P. George,42,52
169,2,2:25.0,,P. George makes 3-pt jump shot from 25 ft,42,55
170,2,2:07.0,A. Wiggins makes 2-pt jump shot from 22 ft,,44,55
171,2,1:51.0,,G. Robinson makes 2-pt layup from 5 ft,44,57
172,2,1:40.0,A. Wiggins makes 2-pt jump shot from 10 ft,,46,57
173,2,1:14.0,,I. Mahinmi misses 2-pt hook shot from 10 ft,46,57
174,2,1:13.0,Defensive rebound by K. Garnett,,46,57
175,2,1:00.0,Z. LaVine makes 2-pt jump shot from 12 ft,,48,57
176,2,0:47.0,,M. Ellis makes 2-pt layup from 2 ft,48,59
177,2,0:31.0,Z. LaVine misses 2-pt jump shot from 17 ft,,48,59
178,2,0:31.0,,Defensive rebound by G. Robinson,48,59
179,2,0:09.0,,M. Ellis makes 2-pt jump shot from 14 ft,48,61
180,2,0:02.0,Z. LaVine misses 2-pt jump shot from 11 ft,,48,61
181,2,0:02.0,Offensive rebound by K. Towns,,48,61
182,2,0:01.0,Shooting foul by L. Allen (drawn by K. Towns),,48,61
183,2,0:01.0,K. Towns makes free throw 1 of 2,,49,61
184,2,0:01.0,K. Towns makes free throw 2 of 2,,50,61
185,3,11:46.0,,P. George makes 2-pt jump shot from 16 ft (assist by G. Hill),50,63
186,3,11:20.0,Turnover by Team (shot clock),,50,63
187,3,11:07.0,,Turnover by G. Hill (bad pass; steal by K. Towns),50,63
188,3,10:58.0,K. Towns makes 2-pt layup from 3 ft (assist by T. Prince),,52,63
189,3,10:40.0,,M. Ellis makes 3-pt jump shot from 22 ft (assist by I. Mahinmi),52,66
190,3,10:21.0,Shooting foul by P. George (drawn by A. Wiggins),,52,66
191,3,10:21.0,A. Wiggins makes free throw 1 of 2,,53,66
192,3,10:21.0,A. Wiggins makes free throw 2 of 2,,54,66
193,3,10:05.0,,L. Allen makes 2-pt jump shot from 15 ft (assist by P. George),54,68
194,3,9:53.0,Turnover by K. Garnett (bad pass; steal by L. Allen),,54,68
195,3,9:48.0,,M. Ellis makes 2-pt layup from 1 ft (assist by G. Hill),54,70
196,3,9:47.0,Minnesota full timeout,,54,70
197,3,9:40.0,Turnover by K. Garnett (bad pass; steal by I. Mahinmi),,54,70
198,3,9:18.0,,L. Allen makes 2-pt jump shot from 11 ft (assist by G. Hill),54,72
199,3,9:01.0,A. Wiggins makes 3-pt jump shot from 25 ft,,57,72
200,3,8:46.0,,G. Hill misses 3-pt jump shot from 24 ft,57,72
201,3,8:45.0,,Offensive rebound by G. Hill,57,72
202,3,8:35.0,,I. Mahinmi makes 2-pt layup from 1 ft (assist by L. Allen),57,74
203,3,8:08.0,K. Garnett misses 2-pt jump shot from 11 ft,,57,74
204,3,8:07.0,,Defensive rebound by P. George,57,74
205,3,8:03.0,,Turnover by P. George (lost ball),57,74
206,3,8:03.0,N. Bjelica enters the game for K. Garnett,,57,74
207,3,7:46.0,A. Wiggins misses 3-pt jump shot from 25 ft,,57,74
208,3,7:45.0,,Defensive rebound by L. Allen,57,74
209,3,7:30.0,,I. Mahinmi makes 2-pt layup from 2 ft,57,76
210,3,7:15.0,T. Prince makes 2-pt jump shot from 10 ft,,59,76
211,3,6:56.0,,P. George misses 2-pt jump shot from 15 ft,59,76
212,3,6:55.0,Defensive rebound by Team,,59,76
213,3,6:55.0,K. Martin enters the game for T. Prince,,59,76
214,3,6:48.0,Z. LaVine misses 2-pt jump shot from 13 ft,,59,76
215,3,6:47.0,,Defensive rebound by L. Allen,59,76
216,3,6:44.0,,Personal foul by K. Martin (drawn by G. Hill),59,76
217,3,6:35.0,,M. Ellis misses 3-pt jump shot from 25 ft,59,76
218,3,6:35.0,,Offensive rebound by L. Allen,59,76
219,3,6:35.0,Loose ball foul by N. Bjelica (drawn by L. Allen),,59,76
220,3,6:23.0,,P. George misses 2-pt jump shot from 19 ft,59,76
221,3,6:20.0,Defensive rebound by Z. LaVine,,59,76
222,3,6:11.0,Turnover by N. Bjelica (lost ball),,59,76
223,3,5:57.0,,L. Allen makes 2-pt jump shot from 7 ft (assist by M. Ellis),59,78
224,3,5:41.0,K. Martin misses 3-pt jump shot from 26 ft,,59,78
225,3,5:40.0,,Defensive rebound by P. George,59,78
226,3,5:35.0,,I. Mahinmi makes 2-pt jump shot at rim (assist by M. Ellis),59,80
227,3,5:35.0,Minnesota full timeout,,59,80
228,3,5:35.0,S. Muhammad enters the game for K. Towns,,59,80
229,3,5:20.0,Shooting block foul by M. Ellis (drawn by A. Wiggins),,59,80
230,3,5:20.0,A. Wiggins makes free throw 1 of 2,,60,80
231,3,5:20.0,,C. Miles enters the game for L. Allen,60,80
232,3,5:20.0,A. Wiggins misses free throw 2 of 2,,60,80
233,3,5:20.0,,Defensive rebound by P. George,60,80
234,3,5:03.0,,P. George makes 3-pt jump shot from 25 ft (assist by M. Ellis),60,83
235,3,4:42.0,N. Bjelica misses 3-pt jump shot from 29 ft,,60,83
236,3,4:42.0,,Defensive rebound by Team,60,83
237,3,4:20.0,,G. Hill misses 3-pt jump shot from 24 ft,60,83
238,3,4:20.0,,Offensive rebound by Team,60,83
239,3,4:12.0,,Shooting foul by S. Muhammad (drawn by P. George),60,83
240,3,4:12.0,,P. George makes free throw 1 of 2,60,84
241,3,4:12.0,,P. George makes free throw 2 of 2,60,85
242,3,4:06.0,Turnover by Z. LaVine (lost ball; steal by M. Ellis),,60,85
243,3,4:01.0,,M. Ellis makes 2-pt layup from 2 ft,60,87
244,3,3:49.0,Z. LaVine makes 2-pt layup from 2 ft,,62,87
245,3,3:35.0,,I. Mahinmi misses 2-pt jump shot from 9 ft,62,87
246,3,3:34.0,Defensive rebound by S. Muhammad,,62,87
247,3,3:22.0,S. Muhammad misses 3-pt jump shot from 24 ft,,62,87
248,3,3:22.0,,Defensive rebound by P. George,62,87
249,3,3:14.0,,P. George misses 3-pt jump shot from 24 ft,62,87
250,3,3:13.0,Defensive rebound by S. Muhammad,,62,87
251,3,3:09.0,S. Muhammad makes 2-pt layup from 2 ft (assist by Z. LaVine),,64,87
252,3,3:09.0,Shooting foul by M. Ellis (drawn by S. Muhammad),,64,87
253,3,3:09.0,,Indiana full timeout,64,87
254,3,3:09.0,K. Towns enters the game for Z. LaVine,,64,87
255,3,3:09.0,A. Miller enters the game for N. Bjelica,,64,87
256,3,3:09.0,S. Muhammad makes free throw 1 of 1,,65,87
257,3,2:53.0,,C. Miles misses 3-pt jump shot from 24 ft,65,87
258,3,2:52.0,Defensive rebound by K. Towns,,65,87
259,3,2:47.0,Shooting foul by P. George (drawn by A. Miller),,65,87
260,3,2:47.0,A. Miller makes free throw 1 of 2,,66,87
261,3,2:47.0,Z. LaVine enters the game for S. Muhammad,,66,87
262,3,2:47.0,A. Miller makes free throw 2 of 2,,67,87
263,3,2:41.0,,Turnover by G. Hill (lost ball; steal by A. Miller),67,87
264,3,2:35.0,Z. LaVine makes 2-pt dunk from 1 ft (assist by A. Wiggins),,69,87
265,3,2:35.0,,Indiana full timeout,69,87
266,3,2:35.0,S. Muhammad enters the game for K. Martin,,69,87
267,3,2:21.0,,M. Ellis misses 3-pt jump shot from 24 ft,69,87
268,3,2:20.0,Defensive rebound by A. Miller,,69,87
269,3,2:08.0,Turnover by S. Muhammad (lost ball; steal by G. Hill),,69,87
270,3,1:52.0,,Turnover by C. Miles (traveling),69,87
271,3,1:52.0,,C. Budinger enters the game for G. Hill,69,87
272,3,1:52.0,,J. Hill enters the game for I. Mahinmi,69,87
273,3,1:40.0,A. Miller makes 2-pt jump shot from 15 ft,,71,87
274,3,1:23.0,,Personal foul by A. Wiggins (drawn by J. Hill),71,87
275,3,1:20.0,,P. George makes 2-pt jump shot from 2 ft (assist by C. Budinger),71,89
276,3,1:03.0,Z. LaVine misses 2-pt jump shot from 17 ft,,71,89
277,3,1:02.0,,Defensive rebound by P. George,71,89
278,3,0:44.0,,Shooting foul by A. Miller (drawn by P. George),71,89
279,3,0:44.0,,P. George misses free throw 1 of 2,71,89
280,3,0:44.0,,Offensive rebound by Team,71,89
281,3,0:44.0,,P. George makes free throw 2 of 2,71,90
282,3,0:31.0,S. Muhammad makes 2-pt jump shot from 10 ft,,73,90
283,3,0:10.0,,M. Ellis misses 3-pt jump shot from 25 ft,73,90
284,3,0:09.0,,Offensive rebound by J. Hill,73,90
285,3,0:04.0,,Turnover by J. Hill (bad pass),73,90
286,3,0:00.0,Z. LaVine misses 3-pt jump shot from 25 ft,,73,90
287,3,0:00.0,Offensive rebound by Team,,73,90
288,4,11:46.0,A. Wiggins misses 2-pt jump shot from 10 ft,,73,90
289,4,11:45.0,Offensive rebound by K. Towns,,73,90
290,4,11:45.0,K. Towns makes 2-pt layup from 1 ft,,75,90
291,4,11:26.0,,C. Miles misses 3-pt jump shot from 25 ft,75,90
292,4,11:26.0,Defensive rebound by A. Wiggins,,75,90
293,4,11:16.0,A. Wiggins misses 2-pt layup from 2 ft (block by G. Robinson),,75,90
294,4,11:16.0,Offensive rebound by Team,,75,90
295,4,11:11.0,K. Towns misses 2-pt jump shot from 8 ft,,75,90
296,4,11:10.0,Offensive rebound by A. Miller,,75,90
297,4,11:04.0,A. Wiggins makes 2-pt jump shot from 1 ft (assist by S. Muhammad),,77,90
298,4,10:40.0,,G. Hill misses 2-pt jump shot from 15 ft,77,90
299,4,10:39.0,Defensive rebound by A. Miller,,77,90
300,4,10:16.0,Turnover by S. Muhammad (3 sec),,77,90
301,4,9:59.0,,J. Hill misses 2-pt layup from 2 ft,77,90
302,4,9:58.0,,Offensive rebound by J. Hill,77,90
303,4,9:52.0,,G. Robinson misses 3-pt jump shot from 25 ft,77,90
304,4,9:51.0,Defensive rebound by A. Wiggins,,77,90
305,4,9:44.0,S. Muhammad misses 2-pt jump shot from 6 ft (block by C. Budinger),,77,90
306,4,9:42.0,,Defensive rebound by J. Hill,77,90
307,4,9:37.0,,C. Miles makes 2-pt layup from 1 ft (assist by C. Budinger),77,92
308,4,9:37.0,Minnesota full timeout,,77,92
309,4,9:37.0,D. Rudež enters the game for S. Muhammad,,77,92
310,4,9:26.0,A. Wiggins makes 2-pt jump shot from 16 ft,,79,92
311,4,9:02.0,,C. Miles misses 2-pt jump shot from 21 ft,79,92
312,4,9:00.0,,Offensive rebound by J. Hill,79,92
313,4,8:44.0,G. Dieng enters the game for K. Towns,,79,92
314,4,8:44.0,,P. George enters the game for C. Budinger,79,92
315,4,8:44.0,,L. Allen enters the game for C. Miles,79,92
316,4,8:40.0,,P. George misses 2-pt jump shot from 17 ft,79,92
317,4,8:40.0,Defensive rebound by G. Dieng,,79,92
318,4,8:29.0,Z. LaVine makes 3-pt jump shot from 22 ft (assist by A. Wiggins),,82,92
319,4,8:06.0,,G. Robinson makes 2-pt layup from 1 ft,82,94
320,4,7:38.0,Z. LaVine misses 3-pt jump shot from 26 ft,,82,94
321,4,7:37.0,Offensive rebound by G. Dieng,,82,94
322,4,7:33.0,G. Dieng misses 2-pt layup from 1 ft,,82,94
323,4,7:32.0,,Defensive rebound by P. George,82,94
324,4,7:26.0,,Personal foul by G. Dieng (drawn by P. George),82,94
325,4,7:26.0,,I. Mahinmi enters the game for J. Hill,82,94
326,4,7:24.0,,Shooting foul by G. Dieng (drawn by I. Mahinmi),82,94
327,4,7:24.0,,I. Mahinmi misses free throw 1 of 2,82,94
328,4,7:24.0,,Offensive rebound by Team,82,94
329,4,7:24.0,,I. Mahinmi misses free throw 2 of 2,82,94
330,4,7:23.0,Defensive rebound by Team,,82,94
331,4,7:06.0,A. Miller makes 2-pt jump shot from 14 ft,,84,94
332,4,7:05.0,,Indiana full timeout,84,94
333,4,7:05.0,,M. Ellis enters the game for G. Hill,84,94
334,4,7:05.0,N. Bjelica enters the game for G. Dieng,,84,94
335,4,6:57.0,,Personal foul by A. Miller (drawn by L. Allen),84,94
336,4,6:42.0,,M. Ellis misses 2-pt jump shot from 21 ft,84,94
337,4,6:41.0,,Offensive rebound by I. Mahinmi,84,94
338,4,6:40.0,,I. Mahinmi misses 2-pt layup from 1 ft,84,94
339,4,6:39.0,Defensive rebound by Team,,84,94
340,4,6:27.0,A. Wiggins misses 2-pt layup from 2 ft,,84,94
341,4,6:26.0,,Defensive rebound by P. George,84,94
342,4,6:22.0,,Turnover by G. Robinson (lost ball; steal by Z. LaVine),84,94
343,4,6:06.0,A. Miller makes 2-pt layup from 1 ft,,86,94
344,4,5:44.0,,G. Robinson misses 2-pt jump shot from 19 ft,86,94
345,4,5:44.0,Defensive rebound by N. Bjelica,,86,94
346,4,5:33.0,Z. LaVine misses 2-pt layup from 3 ft,,86,94
347,4,5:32.0,,Defensive rebound by L. Allen,86,94
348,4,5:23.0,,P. George misses 2-pt jump shot from 17 ft,86,94
349,4,5:23.0,Defensive rebound by Z. LaVine,,86,94
350,4,5:03.0,A. Wiggins makes 2-pt dunk from 2 ft,,88,94
351,4,4:40.0,,L. Allen misses 2-pt jump shot from 5 ft,88,94
352,4,4:39.0,,Offensive rebound by M. Ellis,88,94
353,4,4:38.0,,M. Ellis misses 2-pt jump shot from 2 ft,88,94
354,4,4:37.0,Defensive rebound by D. Rudež,,88,94
355,4,4:31.0,Z. LaVine makes 2-pt layup from 2 ft (assist by A. Miller),,90,94
356,4,4:12.0,,G. Robinson makes 3-pt jump shot from 26 ft (assist by P. George),90,97
357,4,3:50.0,Turnover by A. Miller (lost ball; steal by L. Allen),,90,97
358,4,3:43.0,,G. Robinson misses 3-pt jump shot from 23 ft,90,97
359,4,3:42.0,,Offensive rebound by I. Mahinmi,90,97
360,4,3:27.0,,P. George misses 2-pt jump shot from 22 ft,90,97
361,4,3:27.0,Defensive rebound by Z. LaVine,,90,97
362,4,3:16.0,Z. LaVine makes 2-pt layup at rim,,92,97
363,4,2:59.0,,M. Ellis makes 2-pt jump shot from 10 ft,92,99
364,4,2:47.0,N. Bjelica misses 2-pt jump shot from 5 ft,,92,99
365,4,2:46.0,,Defensive rebound by I. Mahinmi,92,99
366,4,2:40.0,,Shooting block foul by A. Wiggins (drawn by P. George),92,99
367,4,2:40.0,Official timeout,,92,99
368,4,2:40.0,,G. Hill enters the game for L. Allen,92,99
369,4,2:40.0,,C. Miles enters the game for G. Robinson,92,99
370,4,2:40.0,S. Muhammad enters the game for D. Rudež,,92,99
371,4,2:40.0,,P. George makes free throw 1 of 2,92,100
372,4,2:40.0,,P. George makes free throw 2 of 2,92,101
373,4,2:28.0,A. Wiggins misses 3-pt jump shot from 26 ft,,92,101
374,4,2:27.0,Offensive rebound by S. Muhammad,,92,101
375,4,2:26.0,Personal foul by G. Hill (drawn by S. Muhammad),,92,101
376,4,2:18.0,Z. LaVine makes 3-pt jump shot from 24 ft (assist by N. Bjelica),,95,101
377,4,2:12.0,,Personal take foul by N. Bjelica (drawn by I. Mahinmi),95,101
378,4,2:12.0,,I. Mahinmi misses free throw 1 of 2,95,101
379,4,2:12.0,,Offensive rebound by Team,95,101
380,4,2:12.0,,I. Mahinmi misses free throw 2 of 2,95,101
381,4,2:11.0,Defensive rebound by Z. LaVine,,95,101
382,4,1:59.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by A. Miller),,98,101
383,4,1:59.0,,Indiana full timeout,98,101
384,4,1:38.0,,C. Miles misses 3-pt jump shot from 23 ft,98,101
385,4,1:37.0,Defensive rebound by Z. LaVine,,98,101
386,4,1:18.0,A. Wiggins makes 2-pt layup from 3 ft,,100,101
387,4,1:00.0,,Turnover by M. Ellis (lost ball; steal by N. Bjelica),100,101
388,4,0:55.0,Turnover by A. Miller (bad pass),,100,101
