,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,GOLDEN STATE_ACTION,OKLAHOMA CITY_SCORE,GOLDEN STATE_SCORE
186,2,4:11.0,K. Durant makes 2-pt jump shot from 16 ft,,48,50
187,2,4:01.0,,S. Curry makes 2-pt layup from 1 ft (assist by A. Bogut),48,52
188,2,3:45.0,Shooting foul by A. Bogut (drawn by R. Westbrook),,48,52
189,2,3:45.0,R. Westbrook makes free throw 1 of 2,,49,52
190,2,3:45.0,,H. Barnes enters the game for A. Bogut,49,52
191,2,3:45.0,R. Westbrook makes free throw 2 of 2,,50,52
192,2,3:36.0,,D. Green misses 2-pt layup from 1 ft,50,52
193,2,3:35.0,Defensive rebound by S. Ibaka,,50,52
194,2,3:27.0,K. Durant misses 2-pt jump shot from 18 ft,,50,52
195,2,3:26.0,,Defensive rebound by H. Barnes,50,52
196,2,3:18.0,,K. Thompson misses 2-pt layup from 1 ft,50,52
197,2,3:17.0,Defensive rebound by S. Ibaka,,50,52
198,2,3:09.0,K. Singler makes 2-pt dunk at rim (assist by R. Westbrook),,52,52
199,2,3:02.0,,S. Curry misses 3-pt jump shot from 25 ft,52,52
200,2,2:59.0,Defensive rebound by A. Roberson,,52,52
201,2,2:52.0,Turnover by K. Durant (lost ball; steal by D. Green),,52,52
202,2,2:44.0,,D. Green makes 2-pt layup from 2 ft (assist by K. Thompson),52,54
203,2,2:41.0,Oklahoma City full timeout,,52,54
204,2,2:25.0,Shooting foul by B. Rush (drawn by S. Ibaka),,52,54
205,2,2:25.0,S. Ibaka makes free throw 1 of 2,,53,54
206,2,2:25.0,S. Ibaka makes free throw 2 of 2,,54,54
207,2,2:12.0,,B. Rush misses 3-pt jump shot from 26 ft,54,54
208,2,2:12.0,Defensive rebound by S. Ibaka,,54,54
209,2,2:03.0,K. Singler makes 2-pt jump shot from 3 ft (assist by K. Durant),,56,54
210,2,1:47.0,,K. Thompson makes 2-pt layup from 2 ft (assist by H. Barnes),56,56
211,2,1:33.0,S. Ibaka makes 2-pt jump shot from 13 ft (assist by K. Durant),,58,56
212,2,1:20.0,,S. Curry makes 2-pt layup from 2 ft,58,58
213,2,1:04.0,R. Westbrook makes 2-pt jump shot from 18 ft,,60,58
214,2,0:41.0,,S. Curry makes 3-pt jump shot from 32 ft (assist by K. Thompson),60,61
215,2,0:33.0,Shooting foul by K. Thompson (drawn by K. Durant),,60,61
216,2,0:33.0,K. Durant makes free throw 1 of 2,,61,61
217,2,0:33.0,D. Waiters enters the game for K. Singler,,61,61
218,2,0:33.0,,Golden State full timeout,61,61
219,2,0:33.0,K. Durant misses free throw 2 of 2,,61,61
220,2,0:32.0,,Defensive rebound by D. Green,61,61
221,2,0:17.0,,S. Curry makes 2-pt jump shot from 10 ft (assist by H. Barnes),61,63
222,3,11:44.0,R. Westbrook misses 3-pt jump shot from 27 ft,,61,63
223,3,11:43.0,,Defensive rebound by D. Green,61,63
224,3,11:22.0,,H. Barnes misses 3-pt jump shot from 22 ft,61,63
225,3,11:21.0,Defensive rebound by S. Adams,,61,63
226,3,11:09.0,K. Durant makes 2-pt jump shot from 17 ft (assist by S. Adams),,63,63
227,3,10:53.0,,Turnover by S. Curry (step out of bounds),63,63
228,3,10:46.0,R. Westbrook misses 2-pt jump shot from 15 ft,,63,63
229,3,10:45.0,,Defensive rebound by K. Thompson,63,63
230,3,10:30.0,,H. Barnes misses 3-pt jump shot from 25 ft,63,63
231,3,10:29.0,Defensive rebound by K. Durant,,63,63
232,3,10:20.0,Turnover by K. Durant (bad pass; steal by K. Thompson),,63,63
233,3,10:13.0,,K. Thompson misses 3-pt jump shot from 26 ft,63,63
234,3,10:13.0,Defensive rebound by A. Roberson,,63,63
235,3,9:54.0,S. Ibaka makes 2-pt layup from 2 ft (assist by R. Westbrook),,65,63
236,3,9:46.0,,Personal foul by R. Westbrook (drawn by S. Curry),65,63
237,3,9:38.0,,S. Curry misses 2-pt layup from 1 ft,65,63
238,3,9:38.0,Defensive rebound by K. Durant,,65,63
239,3,9:31.0,S. Ibaka makes 2-pt jump shot from 5 ft (assist by R. Westbrook),,67,63
240,3,9:31.0,,Golden State full timeout,67,63
241,3,9:18.0,,S. Curry misses 3-pt jump shot from 28 ft,67,63
242,3,9:18.0,Defensive rebound by A. Roberson,,67,63
243,3,9:00.0,Shooting foul by D. Green (drawn by S. Adams),,67,63
244,3,9:00.0,S. Adams misses free throw 1 of 2,,67,63
245,3,9:00.0,Offensive rebound by Team,,67,63
246,3,9:00.0,S. Adams makes free throw 2 of 2,,68,63
247,3,8:46.0,,H. Barnes makes 2-pt jump shot from 12 ft,68,65
248,3,8:21.0,R. Westbrook misses 3-pt jump shot from 25 ft,,68,65
249,3,8:20.0,,Defensive rebound by H. Barnes,68,65
250,3,8:11.0,,Personal foul by R. Westbrook (drawn by S. Curry),68,65
251,3,7:54.0,,S. Curry misses 3-pt jump shot from 24 ft,68,65
252,3,7:53.0,Defensive rebound by R. Westbrook,,68,65
253,3,7:48.0,K. Durant makes 2-pt layup from 1 ft (assist by R. Westbrook),,70,65
254,3,7:30.0,,H. Barnes makes 3-pt jump shot from 22 ft (assist by A. Bogut),70,68
255,3,7:15.0,Turnover by K. Durant (bad pass; steal by S. Curry),,70,68
256,3,7:09.0,,K. Thompson misses 2-pt layup from 1 ft (block by S. Ibaka),70,68
257,3,7:08.0,Defensive rebound by S. Ibaka,,70,68
258,3,7:01.0,R. Westbrook misses 2-pt layup from 1 ft,,70,68
259,3,6:59.0,,Defensive rebound by A. Bogut,70,68
260,3,6:56.0,,Shooting foul by A. Roberson (drawn by D. Green),70,68
261,3,6:56.0,,D. Green makes free throw 2 of 2,70,69
262,3,6:56.0,,D. Green misses free throw 1 of 2,70,69
263,3,6:56.0,,Offensive rebound by Team,70,69
264,3,6:35.0,R. Westbrook makes 3-pt jump shot from 26 ft (assist by S. Adams),,73,69
265,3,6:17.0,,K. Thompson misses 3-pt jump shot from 24 ft,73,69
266,3,6:15.0,Defensive rebound by K. Durant,,73,69
267,3,6:08.0,Personal foul by D. Green (drawn by S. Adams),,73,69
268,3,5:54.0,S. Adams makes 2-pt hook shot from 4 ft (assist by K. Durant),,75,69
269,3,5:40.0,,K. Thompson makes 2-pt layup from 2 ft (assist by D. Green),75,71
270,3,5:28.0,K. Durant makes 2-pt jump shot from 12 ft,,77,71
271,3,5:01.0,,K. Thompson misses 3-pt jump shot from 25 ft,77,71
272,3,4:59.0,Defensive rebound by K. Durant,,77,71
273,3,4:53.0,S. Ibaka makes 3-pt jump shot from 23 ft (assist by K. Durant),,80,71
274,3,4:38.0,,B. Rush enters the game for H. Barnes,80,71
275,3,4:38.0,K. Singler enters the game for K. Durant,,80,71
276,3,4:30.0,,S. Curry misses 3-pt jump shot from 26 ft,80,71
277,3,4:29.0,Defensive rebound by A. Roberson,,80,71
278,3,4:12.0,R. Westbrook misses 2-pt jump shot from 13 ft,,80,71
279,3,4:11.0,,Defensive rebound by B. Rush,80,71
280,3,4:03.0,,K. Thompson makes 2-pt layup from 1 ft (assist by S. Curry),80,73
281,3,3:41.0,Turnover by S. Ibaka (bad pass; steal by A. Bogut),,80,73
282,3,3:34.0,,Turnover by K. Thompson (bad pass),80,73
283,3,3:34.0,,M. Speights enters the game for A. Bogut,80,73
284,3,3:34.0,,L. Barbosa enters the game for K. Thompson,80,73
285,3,3:34.0,Oklahoma City full timeout,,80,73
286,3,3:09.0,S. Ibaka misses 3-pt jump shot from 26 ft,,80,73
287,3,3:08.0,,Defensive rebound by M. Speights,80,73
288,3,3:05.0,,D. Green makes 2-pt dunk at rim (assist by M. Speights),80,75
289,3,2:51.0,Shooting foul by S. Curry (drawn by R. Westbrook),,80,75
290,3,2:51.0,R. Westbrook makes free throw 1 of 2,,81,75
291,3,2:51.0,D. Waiters enters the game for A. Roberson,,81,75
292,3,2:51.0,R. Westbrook misses free throw 2 of 2,,81,75
293,3,2:50.0,,Defensive rebound by D. Green,81,75
294,3,2:35.0,,M. Speights makes 2-pt jump shot from 18 ft (assist by D. Green),81,77
295,3,2:21.0,Personal foul by D. Green (drawn by S. Ibaka),,81,77
296,3,2:21.0,,H. Barnes enters the game for D. Green,81,77
297,3,2:13.0,R. Westbrook misses 3-pt jump shot from 25 ft,,81,77
298,3,2:11.0,,Defensive rebound by B. Rush,81,77
299,3,2:04.0,,S. Curry misses 3-pt jump shot from 29 ft,81,77
300,3,2:03.0,Defensive rebound by S. Adams,,81,77
301,3,1:44.0,R. Westbrook misses 3-pt jump shot from 25 ft,,81,77
302,3,1:43.0,,Defensive rebound by H. Barnes,81,77
303,3,1:38.0,,Shooting foul by S. Ibaka (drawn by S. Curry),81,77
304,3,1:38.0,,S. Curry misses free throw 1 of 2,81,77
305,3,1:38.0,,Offensive rebound by Team,81,77
306,3,1:38.0,,A. Iguodala enters the game for B. Rush,81,77
307,3,1:38.0,R. Foye enters the game for R. Westbrook,,81,77
308,3,1:38.0,K. Durant enters the game for S. Ibaka,,81,77
309,3,1:38.0,,S. Curry makes free throw 2 of 2,81,78
310,3,1:21.0,R. Foye misses 2-pt jump shot from 20 ft,,81,78
311,3,1:20.0,,Defensive rebound by M. Speights,81,78
312,3,1:09.0,,H. Barnes makes 2-pt dunk at rim (assist by A. Iguodala),81,80
313,3,0:56.0,K. Durant makes 2-pt jump shot from 16 ft,,83,80
314,3,0:50.0,,S. Curry makes 2-pt layup from 1 ft,83,82
315,3,0:32.0,D. Waiters misses 2-pt jump shot from 19 ft,,83,82
316,3,0:31.0,,Defensive rebound by H. Barnes,83,82
317,3,0:08.0,,S. Curry misses 3-pt jump shot from 31 ft,83,82
318,3,0:07.0,,Offensive rebound by L. Barbosa,83,82
319,3,0:03.0,,S. Curry misses 2-pt jump shot from 10 ft,83,82
320,3,0:02.0,Defensive rebound by D. Waiters,,83,82
321,4,11:45.0,,Shooting foul by K. Singler (drawn by S. Livingston),83,82
322,4,11:45.0,,S. Livingston makes free throw 1 of 2,83,83
323,4,11:45.0,,S. Livingston makes free throw 2 of 2,83,84
324,4,11:33.0,E. Freedom misses 2-pt jump shot from 3 ft (block by M. Speights),,83,84
325,4,11:33.0,Offensive rebound by Team,,83,84
326,4,11:25.0,D. Waiters misses 2-pt layup from 2 ft,,83,84
327,4,11:24.0,,Defensive rebound by M. Speights,83,84
328,4,11:15.0,,M. Speights makes 3-pt jump shot from 25 ft (assist by S. Livingston),83,87
329,4,10:57.0,K. Durant misses 2-pt layup from 2 ft,,83,87
330,4,10:57.0,,Defensive rebound by S. Livingston,83,87
331,4,10:52.0,,L. Barbosa makes 2-pt layup from 1 ft (assist by S. Livingston),83,89
332,4,10:51.0,Oklahoma City full timeout,,83,89
333,4,10:40.0,K. Durant makes 2-pt dunk at rim (assist by R. Foye),,85,89
334,4,10:25.0,,H. Barnes makes 2-pt dunk at rim (assist by S. Livingston),85,91
335,4,10:02.0,Turnover by K. Durant (bad pass; steal by A. Iguodala),,85,91
336,4,9:59.0,,A. Iguodala makes 2-pt dunk at rim,85,93
337,4,9:43.0,R. Foye makes 2-pt layup from 2 ft,,87,93
338,4,9:23.0,,Shooting foul by R. Foye (drawn by L. Barbosa),87,93
339,4,9:23.0,,L. Barbosa makes free throw 1 of 2,87,94
340,4,9:23.0,S. Ibaka enters the game for E. Freedom,,87,94
341,4,9:23.0,,L. Barbosa makes free throw 2 of 2,87,95
342,4,9:07.0,Turnover by K. Durant (lost ball; steal by S. Livingston),,87,95
343,4,9:01.0,,Turnover by H. Barnes (bad pass; steal by S. Ibaka),87,95
344,4,8:55.0,K. Durant makes 2-pt layup from 2 ft (assist by R. Foye),,89,95
345,4,8:55.0,Shooting foul by M. Speights (drawn by K. Durant),,89,95
346,4,8:55.0,R. Westbrook enters the game for K. Singler,,89,95
347,4,8:55.0,K. Durant makes free throw 1 of 1,,90,95
348,4,8:33.0,,S. Livingston misses 2-pt jump shot from 13 ft,90,95
349,4,8:33.0,Defensive rebound by K. Durant,,90,95
350,4,8:22.0,S. Ibaka makes 2-pt hook shot from 5 ft (assist by K. Durant),,92,95
351,4,8:02.0,,L. Barbosa misses 2-pt jump shot from 17 ft,92,95
352,4,8:02.0,,Offensive rebound by Team,92,95
353,4,8:02.0,Loose ball foul by S. Ibaka (drawn by M. Speights),,92,95
354,4,8:02.0,,A. Bogut enters the game for M. Speights,92,95
355,4,8:02.0,,K. Thompson enters the game for L. Barbosa,92,95
356,4,7:58.0,,A. Bogut makes 2-pt dunk at rim (assist by S. Livingston),92,97
357,4,7:42.0,R. Westbrook misses 2-pt jump shot from 16 ft,,92,97
358,4,7:42.0,,Defensive rebound by A. Bogut,92,97
359,4,7:19.0,,A. Iguodala misses 2-pt jump shot from 17 ft (block by K. Durant),92,97
360,4,7:18.0,,Offensive rebound by Team,92,97
361,4,7:18.0,,Turnover by Team (shot clock),92,97
362,4,7:11.0,Turnover by K. Durant (step out of bounds),,92,97
363,4,7:11.0,,D. Green enters the game for H. Barnes,92,97
364,4,7:11.0,A. Roberson enters the game for K. Durant,,92,97
365,4,6:59.0,,A. Bogut makes 2-pt jump shot from 8 ft (assist by K. Thompson),92,99
366,4,6:32.0,D. Waiters misses 2-pt jump shot from 3 ft,,92,99
367,4,6:32.0,Offensive rebound by A. Roberson,,92,99
368,4,6:32.0,Shooting foul by A. Iguodala (drawn by A. Roberson),,92,99
369,4,6:32.0,A. Roberson misses 2-pt layup from 1 ft,,92,99
370,4,6:32.0,Offensive rebound by A. Roberson,,92,99
371,4,6:32.0,A. Roberson makes free throw 1 of 2,,93,99
372,4,6:32.0,,S. Curry enters the game for A. Iguodala,93,99
373,4,6:32.0,A. Roberson makes free throw 2 of 2,,94,99
374,4,6:07.0,,S. Livingston misses 2-pt jump shot from 17 ft,94,99
375,4,6:07.0,Defensive rebound by R. Westbrook,,94,99
376,4,6:02.0,R. Westbrook makes 2-pt jump shot from 11 ft,,96,99
377,4,6:02.0,Shooting foul by S. Livingston (drawn by R. Westbrook),,96,99
378,4,6:02.0,R. Westbrook makes free throw 1 of 1,,97,99
379,4,5:48.0,,D. Green makes 2-pt jump shot from 3 ft,97,101
380,4,5:22.0,R. Foye misses 2-pt jump shot from 3 ft,,97,101
381,4,5:21.0,,Defensive rebound by S. Livingston,97,101
