,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SAN ANTONIO_ACTION,LA CLIPPERS_SCORE,SAN ANTONIO_SCORE
54,1,3:59.0,,Defensive rebound by K. Leonard,18,19
55,1,3:47.0,,L. Aldridge makes 2-pt jump shot from 19 ft (assist by P. Mills),18,21
56,1,3:37.0,B. Griffin misses 2-pt jump shot from 17 ft,,18,21
57,1,3:36.0,Offensive rebound by D. Jordan,,18,21
58,1,3:36.0,D. Jordan misses 2-pt layup from 1 ft,,18,21
59,1,3:34.0,,Defensive rebound by L. Aldridge,18,21
60,1,3:25.0,,L. Aldridge misses 2-pt jump shot from 21 ft,18,21
61,1,3:24.0,Defensive rebound by B. Griffin,,18,21
62,1,3:13.0,Def 3 sec tech foul by D. West,,18,21
63,1,3:13.0,C. Paul makes technical free throw,,19,21
64,1,3:13.0,J. Crawford enters the game for J. Redick,,19,21
65,1,3:13.0,J. Smith enters the game for D. Jordan,,19,21
66,1,3:13.0,,B. Diaw enters the game for L. Aldridge,19,21
67,1,3:03.0,J. Smith misses 3-pt jump shot from 24 ft,,19,21
68,1,3:01.0,,Defensive rebound by K. Leonard,19,21
69,1,2:52.0,,Def 3 sec tech foul by B. Griffin,19,21
70,1,2:52.0,,K. Leonard misses technical free throw,19,21
71,1,2:52.0,,Offensive rebound by Team,19,21
72,1,2:52.0,A. Rivers enters the game for C. Paul,,19,21
73,1,2:47.0,,Personal foul by W. Johnson (drawn by K. Leonard),19,21
74,1,2:43.0,,M. Ginóbili misses 2-pt jump shot from 19 ft,19,21
75,1,2:42.0,Defensive rebound by W. Johnson,,19,21
76,1,2:31.0,J. Smith makes 2-pt layup from 2 ft (assist by J. Crawford),,21,21
77,1,2:12.0,,M. Ginóbili misses 2-pt jump shot from 4 ft (block by J. Crawford),21,21
78,1,2:11.0,Defensive rebound by J. Smith,,21,21
79,1,2:08.0,Shooting foul by D. West (drawn by B. Griffin),,21,21
80,1,2:08.0,B. Griffin makes free throw 1 of 2,,22,21
81,1,2:08.0,B. Griffin makes free throw 2 of 2,,23,21
82,1,1:47.0,,K. Leonard makes 2-pt jump shot from 12 ft (assist by B. Diaw),23,23
83,1,1:31.0,Personal foul by M. Ginóbili (drawn by B. Griffin),,23,23
84,1,1:25.0,B. Griffin makes 2-pt jump shot from 19 ft (assist by A. Rivers),,25,23
85,1,1:18.0,,Personal foul by J. Crawford (drawn by M. Ginóbili),25,23
86,1,1:18.0,,D. Green enters the game for K. Leonard,25,23
87,1,1:05.0,,D. West misses 2-pt jump shot from 6 ft,25,23
88,1,1:04.0,Defensive rebound by J. Crawford,,25,23
89,1,0:57.0,W. Johnson makes 3-pt jump shot from 23 ft (assist by J. Crawford),,28,23
90,1,0:38.0,,M. Ginóbili misses 2-pt layup from 2 ft (block by W. Johnson),28,23
91,1,0:37.0,Defensive rebound by Team,,28,23
92,1,0:37.0,P. Pierce enters the game for B. Griffin,,28,23
93,1,0:30.0,A. Rivers makes 2-pt layup from 2 ft,,30,23
94,1,0:09.0,,D. Green misses 3-pt jump shot from 25 ft,30,23
95,1,0:08.0,,Offensive rebound by M. Ginóbili,30,23
96,1,0:06.0,,P. Mills makes 3-pt jump shot from 22 ft (assist by M. Ginóbili),30,26
97,1,0:00.0,Turnover by W. Johnson (lost ball),,30,26
98,2,11:47.0,,Turnover by D. West (bad pass),30,26
99,2,11:37.0,Turnover by L. Stephenson (bad pass; steal by M. Ginóbili),,30,26
100,2,11:31.0,,P. Mills misses 2-pt layup from 1 ft (block by P. Pierce),30,26
101,2,11:29.0,,Offensive rebound by D. Green,30,26
102,2,11:29.0,,D. Green makes 2-pt layup at rim,30,28
103,2,11:13.0,A. Rivers makes 2-pt jump shot from 11 ft,,32,28
104,2,10:51.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by B. Diaw),32,31
105,2,10:38.0,Personal foul by M. Ginóbili (drawn by A. Rivers),,32,31
106,2,10:31.0,P. Pierce makes 3-pt jump shot from 24 ft (assist by A. Rivers),,35,31
107,2,10:15.0,,D. West misses 2-pt layup from 2 ft (block by J. Smith),35,31
108,2,10:13.0,Defensive rebound by A. Rivers,,35,31
109,2,10:08.0,Turnover by A. Rivers (bad pass; steal by B. Diaw),,35,31
110,2,10:01.0,,D. West misses 2-pt layup from 1 ft (block by J. Smith),35,31
111,2,10:00.0,Defensive rebound by A. Rivers,,35,31
112,2,9:51.0,Turnover by J. Smith (bad pass),,35,31
113,2,9:39.0,,Shooting foul by P. Pierce (drawn by B. Diaw),35,31
114,2,9:39.0,,B. Diaw makes 2-pt layup from 2 ft,35,33
115,2,9:39.0,,J. Simmons enters the game for M. Ginóbili,35,33
116,2,9:39.0,,B. Diaw makes free throw 1 of 1,35,34
117,2,9:24.0,A. Rivers misses 2-pt jump shot from 5 ft,,35,34
118,2,9:22.0,,Defensive rebound by D. West,35,34
119,2,9:11.0,,D. Green makes 3-pt jump shot from 22 ft (assist by P. Mills),35,37
120,2,8:48.0,J. Smith makes 2-pt layup from 2 ft (assist by A. Rivers),,37,37
121,2,8:40.0,,Turnover by P. Mills (bad pass; steal by J. Smith),37,37
122,2,8:36.0,Turnover by J. Smith (bad pass; steal by J. Simmons),,37,37
123,2,8:29.0,,San Antonio full timeout,37,37
124,2,8:29.0,,T. Duncan enters the game for D. West,37,37
125,2,8:29.0,D. Jordan enters the game for J. Smith,,37,37
126,2,8:16.0,,P. Mills misses 3-pt jump shot from 24 ft,37,37
127,2,8:14.0,,Offensive rebound by B. Diaw,37,37
128,2,8:09.0,,D. Green makes 3-pt jump shot from 25 ft (assist by B. Diaw),37,40
129,2,7:53.0,P. Pierce misses 2-pt jump shot from 18 ft,,37,40
130,2,7:52.0,,Defensive rebound by J. Simmons,37,40
131,2,7:41.0,,P. Mills misses 2-pt layup from 2 ft,37,40
132,2,7:40.0,,Offensive rebound by T. Duncan,37,40
133,2,7:40.0,,T. Duncan makes 2-pt layup from 1 ft,37,42
134,2,7:40.0,,Shooting foul by J. Crawford (drawn by T. Duncan),37,42
135,2,7:40.0,B. Griffin enters the game for P. Pierce,,37,42
136,2,7:40.0,,T. Duncan misses free throw 1 of 1,37,42
137,2,7:38.0,Defensive rebound by D. Jordan,,37,42
138,2,7:13.0,B. Griffin misses 2-pt jump shot from 17 ft,,37,42
139,2,7:12.0,Offensive rebound by D. Jordan,,37,42
140,2,7:08.0,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),,39,42
141,2,6:52.0,,Turnover by B. Diaw (bad pass),39,42
142,2,6:52.0,,T. Parker enters the game for P. Mills,39,42
143,2,6:52.0,,K. Leonard enters the game for J. Simmons,39,42
144,2,6:52.0,J. Redick enters the game for L. Stephenson,,39,42
145,2,6:52.0,C. Paul enters the game for A. Rivers,,39,42
146,2,6:37.0,L. Mbah a Moute enters the game for J. Crawford,,39,42
147,2,6:37.0,,L. Aldridge enters the game for B. Diaw,39,42
148,2,6:27.0,Turnover by Team (shot clock),,39,42
149,2,6:18.0,,Turnover by T. Parker (bad pass; steal by C. Paul),39,42
150,2,6:08.0,C. Paul makes 2-pt jump shot from 18 ft,,41,42
151,2,5:48.0,,T. Parker makes 2-pt jump shot from 20 ft (assist by T. Duncan),41,44
152,2,5:36.0,Shooting foul by T. Parker (drawn by C. Paul),,41,44
153,2,5:36.0,Official timeout,,41,44
154,2,5:36.0,C. Paul makes free throw 1 of 2,,42,44
155,2,5:36.0,C. Paul makes free throw 2 of 2,,43,44
156,2,5:18.0,,T. Duncan misses 2-pt jump shot from 4 ft (block by D. Jordan),43,44
157,2,5:16.0,Defensive rebound by B. Griffin,,43,44
158,2,4:49.0,B. Griffin makes 3-pt jump shot from 24 ft (assist by C. Paul),,46,44
159,2,4:24.0,,K. Leonard misses 2-pt jump shot from 16 ft,46,44
160,2,4:24.0,,Offensive rebound by Team,46,44
161,2,4:24.0,,Turnover by Team (shot clock),46,44
162,2,4:13.0,J. Redick makes 2-pt jump shot from 16 ft (assist by C. Paul),,48,44
163,2,3:50.0,,K. Leonard makes 2-pt jump shot from 15 ft,48,46
164,2,3:38.0,Turnover by C. Paul (bad pass; steal by T. Parker),,48,46
165,2,3:25.0,,L. Aldridge misses 2-pt jump shot from 13 ft,48,46
166,2,3:24.0,Defensive rebound by D. Jordan,,48,46
167,2,3:11.0,C. Paul makes 2-pt jump shot from 18 ft,,50,46
168,2,2:53.0,,L. Aldridge makes 2-pt dunk at rim (assist by T. Duncan),50,48
169,2,2:34.0,B. Griffin misses 2-pt jump shot from 19 ft,,50,48
170,2,2:33.0,,Defensive rebound by T. Duncan,50,48
171,2,2:23.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by T. Duncan),50,50
172,2,2:11.0,LA Clippers full timeout,,50,50
173,2,2:03.0,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Griffin),,53,50
174,2,1:46.0,,T. Duncan misses 2-pt hook shot from 4 ft,53,50
175,2,1:44.0,Defensive rebound by B. Griffin,,53,50
176,2,1:34.0,C. Paul misses 3-pt jump shot from 26 ft,,53,50
177,2,1:33.0,,Defensive rebound by L. Aldridge,53,50
178,2,1:13.0,,Turnover by T. Duncan (lost ball; steal by C. Paul),53,50
179,2,1:02.0,B. Griffin misses 2-pt layup from 1 ft,,53,50
180,2,1:01.0,,Defensive rebound by D. Green,53,50
181,2,0:59.0,,Personal foul by C. Paul (drawn by K. Leonard),53,50
182,2,0:59.0,,M. Ginóbili enters the game for D. Green,53,50
183,2,0:49.0,,K. Leonard makes 2-pt hook shot from 7 ft,53,52
184,2,0:41.0,Personal block foul by K. Leonard (drawn by J. Redick),,53,52
185,2,0:41.0,W. Johnson enters the game for L. Mbah a Moute,,53,52
186,2,0:41.0,LA Clippers full timeout,,53,52
187,2,0:39.0,Personal take foul by K. Leonard (drawn by J. Redick),,53,52
188,2,0:39.0,D. Jordan misses free throw 1 of 2,,53,52
189,2,0:39.0,Offensive rebound by Team,,53,52
190,2,0:39.0,D. Jordan misses free throw 2 of 2,,53,52
191,2,0:39.0,,Defensive rebound by T. Duncan,53,52
192,2,0:30.0,,T. Duncan makes 2-pt layup from 1 ft (assist by T. Parker),53,54
193,2,0:30.0,,Shooting foul by D. Jordan (drawn by T. Duncan),53,54
194,2,0:30.0,P. Pierce enters the game for D. Jordan,,53,54
195,2,0:30.0,J. Crawford enters the game for W. Johnson,,53,54
196,2,0:30.0,,D. Green enters the game for L. Aldridge,53,54
197,2,0:30.0,,T. Duncan makes free throw 1 of 1,53,55
198,2,0:12.0,C. Paul misses 3-pt jump shot from 23 ft,,53,55
199,2,0:11.0,Offensive rebound by P. Pierce,,53,55
200,2,0:04.0,Personal foul by K. Leonard (drawn by C. Paul),,53,55
201,2,0:04.0,C. Paul makes free throw 1 of 2,,54,55
202,2,0:04.0,D. Jordan enters the game for P. Pierce,,54,55
203,2,0:04.0,L. Mbah a Moute enters the game for J. Redick,,54,55
204,2,0:04.0,A. Rivers enters the game for J. Crawford,,54,55
205,2,0:04.0,C. Paul makes free throw 2 of 2,,55,55
206,2,0:04.0,,San Antonio full timeout,55,55
207,2,0:04.0,,P. Mills enters the game for T. Parker,55,55
208,2,0:00.0,,P. Mills misses 2-pt layup from 1 ft,55,55
209,2,0:00.0,,Offensive rebound by Team,55,55
210,3,11:46.0,,Shooting foul by D. Jordan (drawn by T. Duncan),55,55
211,3,11:46.0,,T. Duncan makes free throw 1 of 2,55,56
212,3,11:46.0,,T. Duncan makes free throw 2 of 2,55,57
213,3,11:40.0,Personal foul by L. Aldridge (drawn by B. Griffin),,55,57
214,3,11:30.0,J. Redick makes 3-pt jump shot from 24 ft (assist by B. Griffin),,58,57
215,3,11:08.0,,T. Parker makes 2-pt jump shot from 20 ft,58,59
216,3,10:58.0,Def 3 sec tech foul by T. Duncan,,58,59
217,3,10:58.0,C. Paul makes technical free throw,,59,59
218,3,10:52.0,C. Paul makes 2-pt jump shot from 15 ft,,61,59
219,3,10:37.0,,L. Aldridge makes 2-pt jump shot from 17 ft,61,61
220,3,10:21.0,Shooting foul by D. Green (drawn by J. Redick),,61,61
221,3,10:21.0,J. Redick makes free throw 1 of 2,,62,61
222,3,10:21.0,J. Redick misses free throw 2 of 2,,62,61
223,3,10:21.0,,Defensive rebound by L. Aldridge,62,61
224,3,9:59.0,,K. Leonard makes 2-pt jump shot from 13 ft,62,63
225,3,9:40.0,B. Griffin makes 2-pt jump shot from 18 ft (assist by C. Paul),,64,63
226,3,9:15.0,,T. Parker misses 2-pt layup from 2 ft,64,63
227,3,9:13.0,Defensive rebound by J. Redick,,64,63
228,3,9:10.0,C. Paul misses 2-pt layup from 1 ft (block by D. Green),,64,63
229,3,9:09.0,,Defensive rebound by L. Aldridge,64,63
230,3,9:01.0,,Shooting foul by J. Redick (drawn by T. Parker),64,63
231,3,9:01.0,,T. Parker makes free throw 1 of 2,64,64
232,3,9:01.0,,T. Parker makes free throw 2 of 2,64,65
233,3,8:44.0,B. Griffin makes 2-pt jump shot from 18 ft (assist by C. Paul),,66,65
234,3,8:27.0,,K. Leonard misses 2-pt jump shot from 19 ft,66,65
235,3,8:26.0,Defensive rebound by D. Jordan,,66,65
236,3,8:21.0,Personal foul by L. Aldridge (drawn by B. Griffin),,66,65
237,3,8:21.0,,P. Mills enters the game for D. Green,66,65
238,3,8:02.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,68,65
239,3,7:46.0,,T. Parker makes 2-pt jump shot from 10 ft,68,67
240,3,7:31.0,C. Paul makes 2-pt jump shot from 10 ft,,70,67
241,3,7:22.0,,Personal foul by C. Paul (drawn by T. Parker),70,67
242,3,7:17.0,,Personal foul by B. Griffin (drawn by L. Aldridge),70,67
243,3,7:04.0,,T. Parker misses 2-pt jump shot from 19 ft,70,67
244,3,7:03.0,,Offensive rebound by L. Aldridge,70,67
245,3,7:03.0,,L. Aldridge makes 2-pt layup at rim,70,69
246,3,6:43.0,J. Redick makes 2-pt jump shot from 18 ft (assist by C. Paul),,72,69
247,3,6:20.0,,Shooting foul by L. Mbah a Moute (drawn by K. Leonard),72,69
248,3,6:20.0,,K. Leonard makes 2-pt jump shot from 15 ft,72,71
249,3,6:20.0,,K. Leonard makes free throw 1 of 1,72,72
250,3,6:07.0,C. Paul makes 3-pt jump shot from 24 ft (assist by B. Griffin),,75,72
251,3,5:48.0,,Turnover by T. Duncan (lost ball; steal by C. Paul),75,72
252,3,5:31.0,B. Griffin misses 2-pt jump shot from 19 ft,,75,72
253,3,5:30.0,,Defensive rebound by K. Leonard,75,72
254,3,5:20.0,,P. Mills misses 3-pt jump shot from 22 ft,75,72
255,3,5:19.0,,Offensive rebound by T. Duncan,75,72
256,3,5:19.0,,Personal foul by C. Paul (drawn by T. Duncan),75,72
257,3,5:19.0,,San Antonio full timeout,75,72
258,3,5:19.0,,M. Ginóbili enters the game for T. Parker,75,72
259,3,5:19.0,,T. Duncan makes free throw 1 of 2,75,73
260,3,5:19.0,,T. Duncan misses free throw 2 of 2,75,73
261,3,5:19.0,Defensive rebound by D. Jordan,,75,73
262,3,4:54.0,C. Paul misses 3-pt jump shot from 25 ft,,75,73
263,3,4:53.0,,Defensive rebound by K. Leonard,75,73
264,3,4:39.0,,K. Leonard misses 2-pt jump shot from 15 ft,75,73
265,3,4:38.0,Defensive rebound by B. Griffin,,75,73
266,3,4:32.0,C. Paul makes 3-pt jump shot from 25 ft (assist by J. Redick),,78,73
267,3,4:12.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),78,76
268,3,3:57.0,J. Redick misses 3-pt jump shot from 24 ft (block by P. Mills),,78,76
269,3,3:57.0,Offensive rebound by Team,,78,76
270,3,3:57.0,J. Crawford enters the game for J. Redick,,78,76
271,3,3:57.0,W. Johnson enters the game for L. Mbah a Moute,,78,76
272,3,3:57.0,,B. Diaw enters the game for T. Duncan,78,76
273,3,3:46.0,B. Griffin misses 2-pt jump shot from 16 ft,,78,76
274,3,3:45.0,,Defensive rebound by B. Diaw,78,76
275,3,3:37.0,,L. Aldridge misses 2-pt jump shot from 20 ft,78,76
276,3,3:36.0,Defensive rebound by D. Jordan,,78,76
277,3,3:12.0,B. Griffin makes 2-pt hook shot from 6 ft (assist by C. Paul),,80,76
278,3,3:00.0,,Turnover by B. Diaw (bad pass; steal by B. Griffin),80,76
279,3,2:53.0,C. Paul misses 2-pt jump shot from 7 ft,,80,76
280,3,2:52.0,Offensive rebound by C. Paul,,80,76
281,3,2:38.0,Personal foul by B. Diaw (drawn by B. Griffin),,80,76
282,3,2:38.0,LA Clippers full timeout,,80,76
283,3,2:38.0,A. Rivers enters the game for C. Paul,,80,76
284,3,2:38.0,Personal take foul by B. Diaw (drawn by B. Griffin),,80,76
285,3,2:38.0,D. Jordan makes free throw 1 of 2,,81,76
286,3,2:38.0,,J. Simmons enters the game for K. Leonard,81,76
287,3,2:38.0,D. Jordan misses free throw 2 of 2,,81,76
288,3,2:38.0,,Defensive rebound by P. Mills,81,76
289,3,2:17.0,,B. Diaw misses 3-pt jump shot from 22 ft,81,76
290,3,2:16.0,Defensive rebound by W. Johnson,,81,76
291,3,2:12.0,Personal take foul by B. Diaw (drawn by D. Jordan),,81,76
292,3,2:12.0,D. Jordan misses free throw 1 of 2,,81,76
293,3,2:12.0,Offensive rebound by Team,,81,76
294,3,2:12.0,D. Jordan makes free throw 2 of 2,,82,76
295,3,1:51.0,,L. Aldridge makes 2-pt jump shot from 16 ft,82,78
296,3,1:45.0,Personal take foul by P. Mills (drawn by D. Jordan),,82,78
297,3,1:45.0,D. Jordan misses free throw 1 of 2,,82,78
298,3,1:45.0,Offensive rebound by Team,,82,78
299,3,1:45.0,D. Jordan makes free throw 2 of 2,,83,78
300,3,1:23.0,,L. Aldridge makes 2-pt jump shot from 15 ft (assist by M. Ginóbili),83,80
301,3,1:17.0,Personal take foul by P. Mills (drawn by D. Jordan),,83,80
302,3,1:17.0,D. Jordan misses free throw 1 of 2,,83,80
303,3,1:17.0,Offensive rebound by Team,,83,80
304,3,1:17.0,D. Jordan makes free throw 2 of 2,,84,80
305,3,1:04.0,,J. Simmons makes 3-pt jump shot from 23 ft (assist by L. Aldridge),84,83
306,3,0:59.0,Personal take foul by J. Simmons (drawn by D. Jordan),,84,83
307,3,0:59.0,D. Jordan misses free throw 1 of 2,,84,83
308,3,0:59.0,Offensive rebound by Team,,84,83
309,3,0:59.0,P. Pierce enters the game for B. Griffin,,84,83
310,3,0:59.0,D. Jordan misses free throw 2 of 2,,84,83
311,3,0:59.0,,Defensive rebound by L. Aldridge,84,83
312,3,0:46.0,,L. Aldridge misses 2-pt jump shot from 20 ft,84,83
313,3,0:45.0,Defensive rebound by D. Jordan,,84,83
314,3,0:42.0,Personal take foul by M. Ginóbili (drawn by D. Jordan),,84,83
315,3,0:42.0,D. Jordan makes free throw 1 of 2,,85,83
316,3,0:42.0,D. Jordan makes free throw 2 of 2,,86,83
317,3,0:35.0,,Shooting block foul by P. Pierce (drawn by M. Ginóbili),86,83
318,3,0:35.0,,M. Ginóbili makes free throw 1 of 2,86,84
319,3,0:35.0,J. Smith enters the game for D. Jordan,,86,84
320,3,0:35.0,,M. Ginóbili makes free throw 2 of 2,86,85
321,3,0:22.0,W. Johnson makes 2-pt dunk at rim (assist by J. Smith),,88,85
322,3,0:09.0,,Personal foul by J. Smith (drawn by L. Aldridge),88,85
323,3,0:09.0,,L. Aldridge misses free throw 1 of 2,88,85
324,3,0:09.0,,Offensive rebound by Team,88,85
325,3,0:09.0,,L. Aldridge misses free throw 2 of 2,88,85
326,3,0:09.0,Defensive rebound by P. Pierce,,88,85
327,3,0:01.0,P. Pierce misses 2-pt jump shot from 16 ft,,88,85
328,3,0:00.0,,Defensive rebound by L. Aldridge,88,85
329,4,11:44.0,J. Crawford misses 2-pt jump shot from 6 ft,,88,85
330,4,11:43.0,,Defensive rebound by D. West,88,85
331,4,11:24.0,,P. Mills makes 2-pt layup from 1 ft (assist by D. West),88,87
332,4,11:11.0,Turnover by J. Smith (bad pass; steal by D. West),,88,87
333,4,11:06.0,,J. Simmons makes 2-pt dunk at rim (assist by M. Ginóbili),88,89
334,4,10:41.0,J. Smith misses 3-pt jump shot from 24 ft,,88,89
335,4,10:40.0,,Defensive rebound by P. Mills,88,89
336,4,10:33.0,,D. West makes 2-pt jump shot from 16 ft (assist by B. Diaw),88,91
337,4,10:33.0,LA Clippers full timeout,,88,91
338,4,10:33.0,L. Stephenson enters the game for W. Johnson,,88,91
339,4,10:17.0,J. Crawford misses 2-pt jump shot from 18 ft,,88,91
340,4,10:16.0,,Defensive rebound by B. Diaw,88,91
341,4,10:04.0,,D. West makes 2-pt jump shot from 5 ft (assist by B. Diaw),88,93
342,4,9:54.0,Personal foul by J. Simmons (drawn by J. Crawford),,88,93
343,4,9:54.0,B. Griffin enters the game for P. Pierce,,88,93
344,4,9:54.0,D. Jordan enters the game for J. Smith,,88,93
345,4,9:54.0,,T. Parker enters the game for P. Mills,88,93
346,4,9:39.0,J. Crawford misses 3-pt jump shot from 28 ft,,88,93
347,4,9:38.0,,Defensive rebound by B. Diaw,88,93
348,4,9:29.0,,Personal foul by L. Stephenson (drawn by M. Ginóbili),88,93
349,4,9:17.0,,T. Parker makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),88,96
350,4,9:01.0,A. Rivers misses 3-pt jump shot from 24 ft,,88,96
351,4,9:00.0,Offensive rebound by D. Jordan,,88,96
352,4,9:00.0,,Loose ball foul by D. West (drawn by D. Jordan),88,96
353,4,9:00.0,C. Paul enters the game for A. Rivers,,88,96
354,4,8:58.0,Personal foul by J. Simmons (drawn by J. Crawford),,88,96
355,4,8:58.0,,K. Leonard enters the game for J. Simmons,88,96
356,4,8:57.0,Personal take foul by D. West (drawn by D. Jordan),,88,96
357,4,8:57.0,Personal take foul by D. West (drawn by D. Jordan),,88,96
358,4,8:57.0,D. Jordan misses free throw 1 of 2,,88,96
359,4,8:57.0,Offensive rebound by Team,,88,96
360,4,8:57.0,J. Redick enters the game for J. Crawford,,88,96
361,4,8:57.0,D. Jordan makes free throw 2 of 2,,89,96
362,4,8:44.0,,B. Diaw misses 2-pt layup from 2 ft (block by D. Jordan),89,96
363,4,8:43.0,Defensive rebound by C. Paul,,89,96
364,4,8:42.0,Personal take foul by T. Parker (drawn by D. Jordan),,89,96
365,4,8:42.0,D. Jordan misses free throw 1 of 2,,89,96
366,4,8:42.0,Offensive rebound by Team,,89,96
367,4,8:42.0,D. Jordan makes free throw 2 of 2,,90,96
368,4,8:24.0,,M. Ginóbili misses 2-pt jump shot from 6 ft,90,96
369,4,8:23.0,Defensive rebound by D. Jordan,,90,96
370,4,8:19.0,Personal foul by B. Diaw (drawn by B. Griffin),,90,96
371,4,8:19.0,B. Griffin makes free throw 1 of 2,,91,96
372,4,8:19.0,,San Antonio full timeout,91,96
373,4,8:19.0,B. Griffin misses free throw 2 of 2,,91,96
374,4,8:19.0,,Defensive rebound by K. Leonard,91,96
375,4,8:00.0,,K. Leonard misses 3-pt jump shot from 24 ft,91,96
376,4,7:59.0,Defensive rebound by D. Jordan,,91,96
377,4,7:39.0,L. Stephenson misses 3-pt jump shot from 24 ft,,91,96
378,4,7:38.0,,Defensive rebound by D. West,91,96
379,4,7:24.0,,T. Parker misses 2-pt jump shot from 14 ft,91,96
380,4,7:23.0,Defensive rebound by D. Jordan,,91,96
381,4,7:09.0,D. Jordan misses 2-pt dunk at rim,,91,96
382,4,7:08.0,,Defensive rebound by D. West,91,96
