,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,SAN ANTONIO_ACTION,SACRAMENTO_SCORE,SAN ANTONIO_SCORE
386,4,6:49.0,,Turnover by K. Leonard (bad pass; steal by M. Belinelli),76,91
387,4,6:45.0,M. Belinelli makes 2-pt dunk at rim,,78,91
388,4,6:43.0,,San Antonio full timeout,78,91
389,4,6:43.0,,K. Anderson enters the game for B. Marjanović,78,91
390,4,6:43.0,,D. West enters the game for B. Diaw,78,91
391,4,6:27.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by K. Leonard),78,94
392,4,6:09.0,D. Cousins makes 2-pt layup from 1 ft (assist by D. Collison),,80,94
393,4,5:54.0,,D. West misses 2-pt jump shot from 12 ft,80,94
394,4,5:53.0,Defensive rebound by Q. Acy,,80,94
395,4,5:49.0,Shooting foul by D. West (drawn by D. Cousins),,80,94
396,4,5:49.0,D. Cousins makes free throw 1 of 2,,81,94
397,4,5:49.0,R. Rondo enters the game for Q. Acy,,81,94
398,4,5:49.0,,T. Parker enters the game for A. Miller,81,94
399,4,5:49.0,D. Cousins makes free throw 2 of 2,,82,94
400,4,5:33.0,,K. Leonard misses 2-pt layup from 1 ft,82,94
401,4,5:32.0,Defensive rebound by D. Cousins,,82,94
402,4,5:17.0,D. Collison misses 2-pt jump shot from 20 ft,,82,94
403,4,5:16.0,,Defensive rebound by K. Anderson,82,94
404,4,5:03.0,,K. Leonard misses 2-pt jump shot from 11 ft,82,94
405,4,5:01.0,Defensive rebound by R. Rondo,,82,94
406,4,4:45.0,R. Gay makes 3-pt jump shot from 26 ft (assist by M. Belinelli),,85,94
407,4,4:19.0,,K. Leonard misses 2-pt layup at rim,85,94
408,4,4:18.0,Defensive rebound by D. Collison,,85,94
409,4,4:09.0,D. Cousins misses 2-pt layup from 2 ft (block by K. Anderson),,85,94
410,4,4:07.0,,Defensive rebound by K. Leonard,85,94
411,4,3:50.0,,T. Parker misses 2-pt jump shot from 16 ft (block by D. Collison),85,94
412,4,3:49.0,,Offensive rebound by Team,85,94
413,4,3:45.0,,P. Mills misses 3-pt jump shot from 26 ft,85,94
414,4,3:44.0,,Offensive rebound by Team,85,94
415,4,3:44.0,,Turnover by Team (shot clock),85,94
416,4,3:36.0,D. Cousins misses 2-pt hook shot from 5 ft,,85,94
417,4,3:35.0,,Defensive rebound by D. West,85,94
418,4,3:21.0,,K. Leonard makes 2-pt jump shot from 7 ft (assist by P. Mills),85,96
419,4,3:20.0,Sacramento full timeout,,85,96
420,4,3:20.0,Sacramento full timeout,,85,96
421,4,3:07.0,Personal foul by D. West (drawn by D. Cousins),,85,96
422,4,2:57.0,D. Cousins makes 2-pt layup from 2 ft (assist by R. Rondo),,87,96
423,4,2:57.0,Shooting foul by D. West (drawn by D. Cousins),,87,96
424,4,2:57.0,,B. Diaw enters the game for D. West,87,96
425,4,2:57.0,D. Cousins makes free throw 1 of 1,,88,96
426,4,2:39.0,,K. Leonard makes 2-pt dunk at rim (assist by B. Diaw),88,98
427,4,2:28.0,M. Belinelli misses 3-pt jump shot from 25 ft,,88,98
428,4,2:27.0,,Defensive rebound by T. Parker,88,98
429,4,2:10.0,,Turnover by B. Diaw (bad pass),88,98
430,4,1:58.0,D. Cousins makes 2-pt jump shot from 5 ft,,90,98
431,4,1:58.0,Shooting foul by B. Diaw (drawn by D. Cousins),,90,98
432,4,1:58.0,D. Cousins misses free throw 1 of 1,,90,98
433,4,1:56.0,,Defensive rebound by K. Anderson,90,98
434,4,1:43.0,,K. Anderson makes 2-pt layup from 1 ft (assist by T. Parker),90,100
435,4,1:39.0,Shooting foul by P. Mills (drawn by D. Collison),,90,100
436,4,1:39.0,D. Collison makes free throw 1 of 2,,91,100
437,4,1:39.0,D. Collison makes free throw 2 of 2,,92,100
438,4,1:20.0,,B. Diaw makes 2-pt layup from 1 ft (assist by T. Parker),92,102
439,4,1:08.0,Offensive foul by D. Cousins (drawn by B. Diaw),,92,102
440,4,1:08.0,Turnover by D. Cousins (offensive foul),,92,102
441,4,1:08.0,,A. Miller enters the game for T. Parker,92,102
442,4,1:08.0,,J. Simmons enters the game for K. Leonard,92,102
443,4,1:08.0,,R. Butler enters the game for P. Mills,92,102
444,4,0:49.0,,A. Miller makes 2-pt jump shot from 8 ft,92,104
445,4,0:35.0,D. Collison misses 2-pt jump shot from 23 ft,,92,104
446,4,0:33.0,,Defensive rebound by B. Diaw,92,104
447,4,0:20.0,,Turnover by A. Miller (lost ball; steal by D. Collison),92,104
448,4,0:15.0,D. Collison makes 2-pt layup at rim,,94,104
