,QUARTER,TIME_REMAINING,ORLANDO_ACTION,WASHINGTON_ACTION,ORLANDO_SCORE,WASHINGTON_SCORE
38,1,6:11.0,N. Vučević makes 2-pt dunk at rim (assist by E. Fournier),,17,10
39,1,6:01.0,,Shooting foul by E. Payton (drawn by M. Gortat),17,10
40,1,6:01.0,,M. Gortat makes free throw 1 of 2,17,11
41,1,6:01.0,,M. Gortat misses free throw 2 of 2,17,11
42,1,6:00.0,Defensive rebound by N. Vučević,,17,11
43,1,5:35.0,N. Vučević makes 2-pt layup at rim (assist by E. Fournier),,19,11
44,1,5:17.0,,O. Porter makes 3-pt jump shot from 25 ft (assist by J. Wall),19,14
45,1,4:57.0,E. Fournier makes 2-pt jump shot from 5 ft,,21,14
46,1,4:47.0,,M. Gortat makes 2-pt jump shot from 5 ft (assist by J. Wall),21,16
47,1,4:33.0,T. Harris misses 2-pt layup from 1 ft (block by M. Gortat),,21,16
48,1,4:32.0,,Defensive rebound by J. Dudley,21,16
49,1,4:29.0,,Personal take foul by C. Frye (drawn by J. Wall),21,16
50,1,4:29.0,,N. Hilário enters the game for M. Gortat,21,16
51,1,4:29.0,M. Hezonja enters the game for T. Harris,,21,16
52,1,4:29.0,,G. Neal enters the game for G. Temple,21,16
53,1,4:29.0,A. Gordon enters the game for C. Frye,,21,16
54,1,4:21.0,,J. Wall makes 3-pt jump shot from 24 ft (assist by G. Neal),21,19
55,1,4:07.0,E. Payton misses 2-pt jump shot from 5 ft,,21,19
56,1,4:06.0,,Defensive rebound by N. Hilário,21,19
57,1,3:59.0,,O. Porter misses 3-pt jump shot from 23 ft,21,19
58,1,3:57.0,Defensive rebound by A. Gordon,,21,19
59,1,3:45.0,E. Fournier misses 3-pt jump shot from 23 ft,,21,19
60,1,3:44.0,,Defensive rebound by N. Hilário,21,19
61,1,3:35.0,,G. Neal makes 2-pt layup from 2 ft (assist by N. Hilário),21,21
62,1,3:28.0,Orlando full timeout,,21,21
63,1,3:28.0,,R. Sessions enters the game for J. Wall,21,21
64,1,3:28.0,S. Napier enters the game for E. Payton,,21,21
65,1,3:19.0,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Fournier),,23,21
66,1,2:53.0,,J. Dudley makes 3-pt jump shot from 23 ft (assist by R. Sessions),23,24
67,1,2:31.0,N. Vučević misses 2-pt jump shot from 19 ft,,23,24
68,1,2:30.0,,Defensive rebound by R. Sessions,23,24
69,1,2:27.0,,Turnover by R. Sessions (lost ball; steal by E. Fournier),23,24
70,1,2:11.0,M. Hezonja makes 3-pt jump shot from 24 ft (assist by N. Vučević),,26,24
71,1,2:01.0,,R. Sessions makes 2-pt layup from 1 ft (assist by N. Hilário),26,26
72,1,2:01.0,,Shooting foul by M. Hezonja (drawn by R. Sessions),26,26
73,1,2:01.0,,R. Sessions misses free throw 1 of 1,26,26
74,1,2:00.0,Defensive rebound by A. Gordon,,26,26
75,1,1:46.0,E. Fournier misses 2-pt jump shot from 18 ft,,26,26
76,1,1:45.0,,Defensive rebound by O. Porter,26,26
77,1,1:34.0,,N. Hilário makes 2-pt layup at rim,26,28
78,1,1:18.0,M. Hezonja misses 3-pt jump shot from 25 ft,,26,28
79,1,1:17.0,,Defensive rebound by J. Dudley,26,28
80,1,1:13.0,,Shooting foul by E. Fournier (drawn by R. Sessions),26,28
81,1,1:13.0,,R. Sessions misses free throw 1 of 2,26,28
82,1,1:13.0,,Offensive rebound by Team,26,28
83,1,1:13.0,,K. Oubre enters the game for O. Porter,26,28
84,1,1:13.0,E. Payton enters the game for N. Vučević,,26,28
85,1,1:13.0,T. Harris enters the game for E. Fournier,,26,28
86,1,1:13.0,D. Dedmon enters the game for M. Hezonja,,26,28
87,1,1:13.0,,R. Sessions makes free throw 2 of 2,26,29
88,1,1:05.0,Personal foul by K. Oubre (drawn by T. Harris),,26,29
89,1,0:59.0,Turnover by S. Napier (lost ball),,26,29
90,1,0:42.0,,G. Neal misses 2-pt jump shot from 11 ft,26,29
91,1,0:41.0,Defensive rebound by A. Gordon,,26,29
92,1,0:26.0,Shooting foul by N. Hilário (drawn by D. Dedmon),,26,29
93,1,0:26.0,D. Dedmon misses free throw 1 of 2,,26,29
94,1,0:26.0,Offensive rebound by Team,,26,29
95,1,0:26.0,,J. Wall enters the game for K. Oubre,26,29
96,1,0:26.0,,Violation by J. Dudley (lane),26,29
97,1,0:26.0,D. Dedmon makes free throw 2 of 2,,27,29
98,1,0:07.0,,Turnover by J. Wall (bad pass; steal by S. Napier),27,29
99,1,0:05.0,Turnover by S. Napier (bad pass),,27,29
100,2,11:46.0,,G. Neal makes 2-pt jump shot from 13 ft (assist by N. Hilário),27,31
101,2,11:31.0,S. Napier misses 2-pt jump shot from 17 ft,,27,31
102,2,11:30.0,Offensive rebound by A. Gordon,,27,31
103,2,11:29.0,A. Gordon makes 2-pt layup from 1 ft,,29,31
104,2,11:23.0,,Personal foul by D. Dedmon (drawn by N. Hilário),29,31
105,2,11:15.0,,N. Hilário misses 2-pt layup from 1 ft,29,31
106,2,11:14.0,Defensive rebound by D. Dedmon,,29,31
107,2,11:02.0,Personal foul by G. Neal (drawn by S. Napier),,29,31
108,2,10:47.0,A. Gordon misses 3-pt jump shot from 25 ft,,29,31
109,2,10:46.0,Offensive rebound by T. Harris,,29,31
110,2,10:43.0,T. Harris makes 2-pt jump shot from 5 ft,,31,31
111,2,10:28.0,,Shooting foul by A. Gordon (drawn by J. Dudley),31,31
112,2,10:28.0,,J. Dudley makes free throw 1 of 2,31,32
113,2,10:28.0,M. Hezonja enters the game for S. Napier,,31,32
114,2,10:28.0,,J. Dudley makes free throw 2 of 2,31,33
115,2,10:11.0,A. Gordon makes 2-pt layup at rim (assist by E. Payton),,33,33
116,2,10:11.0,Shooting foul by G. Neal (drawn by A. Gordon),,33,33
117,2,10:11.0,,K. Humphries enters the game for J. Dudley,33,33
118,2,10:11.0,A. Gordon misses free throw 1 of 1,,33,33
119,2,10:11.0,Offensive rebound by Team,,33,33
120,2,9:50.0,T. Harris misses 2-pt jump shot from 9 ft,,33,33
121,2,9:48.0,,Defensive rebound by K. Humphries,33,33
122,2,9:43.0,,Offensive foul by N. Hilário (drawn by D. Dedmon),33,33
123,2,9:43.0,,Turnover by N. Hilário (offensive foul),33,33
124,2,9:43.0,,M. Gortat enters the game for N. Hilário,33,33
125,2,9:28.0,T. Harris misses 2-pt jump shot from 6 ft,,33,33
126,2,9:27.0,,Defensive rebound by K. Oubre,33,33
127,2,9:19.0,,K. Oubre makes 2-pt layup at rim,33,35
128,2,9:09.0,A. Gordon misses 2-pt jump shot from 16 ft,,33,35
129,2,9:08.0,,Defensive rebound by R. Sessions,33,35
130,2,9:00.0,,Turnover by R. Sessions (bad pass; steal by A. Gordon),33,35
131,2,8:58.0,Shooting foul by K. Oubre (drawn by A. Gordon),,33,35
132,2,8:58.0,Official timeout,,33,35
133,2,8:58.0,,J. Wall enters the game for R. Sessions,33,35
134,2,8:58.0,A. Gordon makes free throw 1 of 2,,34,35
135,2,8:58.0,A. Gordon makes free throw 2 of 2,,35,35
136,2,8:40.0,,K. Humphries misses 2-pt jump shot from 16 ft,35,35
137,2,8:39.0,Defensive rebound by E. Payton,,35,35
138,2,8:35.0,Shooting foul by K. Oubre (drawn by E. Payton),,35,35
139,2,8:35.0,E. Payton makes free throw 1 of 2,,36,35
140,2,8:35.0,,O. Porter enters the game for K. Oubre,36,35
141,2,8:35.0,E. Payton makes free throw 2 of 2,,37,35
142,2,8:18.0,,K. Humphries makes 2-pt dunk at rim (assist by G. Neal),37,37
143,2,7:55.0,E. Payton misses 2-pt jump shot from 19 ft,,37,37
144,2,7:53.0,,Defensive rebound by O. Porter,37,37
145,2,7:47.0,,J. Wall misses 2-pt layup from 2 ft,37,37
146,2,7:45.0,Defensive rebound by M. Hezonja,,37,37
147,2,7:44.0,,Violation by O. Porter (kicked ball),37,37
148,2,7:44.0,,G. Temple enters the game for G. Neal,37,37
149,2,7:44.0,C. Frye enters the game for A. Gordon,,37,37
150,2,7:44.0,N. Vučević enters the game for D. Dedmon,,37,37
151,2,7:38.0,N. Vučević misses 2-pt jump shot from 18 ft,,37,37
152,2,7:37.0,,Defensive rebound by O. Porter,37,37
153,2,7:30.0,,Turnover by J. Wall (bad pass),37,37
154,2,7:17.0,M. Hezonja misses 2-pt jump shot from 15 ft,,37,37
155,2,7:16.0,,Defensive rebound by K. Humphries,37,37
156,2,7:11.0,,Shooting foul by C. Frye (drawn by G. Temple),37,37
157,2,7:11.0,,G. Temple misses free throw 1 of 2,37,37
158,2,7:11.0,,Offensive rebound by Team,37,37
159,2,7:11.0,,G. Temple makes free throw 2 of 2,37,38
160,2,7:01.0,T. Harris makes 2-pt dunk at rim (assist by C. Frye),,39,38
161,2,6:46.0,,O. Porter misses 2-pt jump shot from 11 ft,39,38
162,2,6:45.0,Defensive rebound by N. Vučević,,39,38
163,2,6:39.0,E. Payton makes 2-pt layup from 1 ft,,41,38
164,2,6:24.0,,Personal foul by C. Frye (drawn by K. Humphries),41,38
165,2,6:24.0,E. Fournier enters the game for M. Hezonja,,41,38
166,2,6:24.0,A. Gordon enters the game for C. Frye,,41,38
167,2,6:15.0,,Shooting foul by T. Harris (drawn by M. Gortat),41,38
168,2,6:15.0,,M. Gortat makes free throw 1 of 2,41,39
169,2,6:15.0,,M. Gortat makes free throw 2 of 2,41,40
170,2,5:55.0,T. Harris misses 3-pt jump shot from 29 ft,,41,40
171,2,5:54.0,,Defensive rebound by M. Gortat,41,40
172,2,5:47.0,,J. Wall misses 3-pt jump shot from 24 ft,41,40
173,2,5:45.0,Defensive rebound by N. Vučević,,41,40
174,2,5:27.0,A. Gordon makes 2-pt layup at rim,,43,40
175,2,5:27.0,Shooting foul by O. Porter (drawn by A. Gordon),,43,40
176,2,5:27.0,,Washington full timeout,43,40
177,2,5:27.0,A. Gordon makes free throw 1 of 1,,44,40
178,2,5:19.0,Violation by N. Vučević (kicked ball),,44,40
179,2,5:06.0,,M. Gortat misses 2-pt jump shot from 10 ft,44,40
180,2,5:05.0,Defensive rebound by E. Payton,,44,40
181,2,5:02.0,Shooting foul by G. Temple (drawn by E. Payton),,44,40
182,2,5:02.0,E. Payton makes free throw 1 of 2,,45,40
183,2,5:02.0,E. Payton makes free throw 2 of 2,,46,40
184,2,4:51.0,,O. Porter misses 3-pt jump shot from 27 ft,46,40
185,2,4:50.0,,Offensive rebound by M. Gortat,46,40
186,2,4:50.0,,Personal foul by E. Payton (drawn by M. Gortat),46,40
187,2,4:50.0,,M. Gortat makes free throw 1 of 2,46,41
188,2,4:50.0,,M. Gortat misses free throw 2 of 2,46,41
189,2,4:49.0,Defensive rebound by T. Harris,,46,41
190,2,4:30.0,N. Vučević makes 2-pt jump shot from 15 ft,,48,41
191,2,4:21.0,,M. Gortat makes 2-pt layup from 2 ft (assist by O. Porter),48,43
192,2,4:10.0,E. Payton misses 2-pt jump shot from 10 ft,,48,43
193,2,4:09.0,,Defensive rebound by G. Temple,48,43
194,2,4:06.0,,Turnover by J. Wall (bad pass; steal by A. Gordon),48,43
195,2,3:59.0,E. Payton misses 2-pt layup from 1 ft,,48,43
196,2,3:57.0,Offensive rebound by T. Harris,,48,43
197,2,3:54.0,T. Harris makes 2-pt layup from 2 ft,,50,43
198,2,3:34.0,,N. Hilário enters the game for M. Gortat,50,43
199,2,3:31.0,,O. Porter misses 2-pt jump shot from 16 ft,50,43
200,2,3:30.0,Defensive rebound by E. Fournier,,50,43
201,2,3:23.0,Orlando full timeout,,50,43
202,2,3:12.0,N. Vučević misses 2-pt layup from 1 ft,,50,43
203,2,3:11.0,Offensive rebound by N. Vučević,,50,43
204,2,3:09.0,N. Vučević misses 2-pt layup from 2 ft (block by O. Porter),,50,43
205,2,3:08.0,Offensive rebound by N. Vučević,,50,43
206,2,3:06.0,N. Vučević misses 2-pt layup from 1 ft,,50,43
207,2,3:05.0,,Defensive rebound by K. Humphries,50,43
208,2,2:54.0,,O. Porter misses 2-pt jump shot from 21 ft,50,43
209,2,2:53.0,Defensive rebound by N. Vučević,,50,43
210,2,2:30.0,N. Vučević makes 2-pt jump shot from 16 ft (assist by E. Fournier),,52,43
211,2,2:06.0,,G. Temple makes 3-pt jump shot from 24 ft (assist by J. Wall),52,46
212,2,1:45.0,N. Vučević misses 2-pt jump shot from 5 ft,,52,46
213,2,1:44.0,,Defensive rebound by N. Hilário,52,46
214,2,1:39.0,,Shooting foul by A. Gordon (drawn by G. Temple),52,46
215,2,1:39.0,,G. Temple makes free throw 1 of 2,52,47
216,2,1:39.0,,J. Dudley enters the game for O. Porter,52,47
217,2,1:39.0,S. Napier enters the game for E. Payton,,52,47
218,2,1:39.0,,G. Temple makes free throw 2 of 2,52,48
219,2,1:21.0,Turnover by T. Harris (lost ball; steal by G. Temple),,52,48
220,2,1:12.0,,N. Hilário makes 2-pt layup from 1 ft (assist by J. Wall),52,50
221,2,0:58.0,A. Gordon misses 3-pt jump shot from 24 ft,,52,50
222,2,0:57.0,,Defensive rebound by K. Humphries,52,50
223,2,0:45.0,,G. Temple misses 2-pt jump shot from 18 ft,52,50
224,2,0:44.0,Defensive rebound by N. Vučević,,52,50
225,2,0:31.0,E. Fournier makes 2-pt jump shot from 7 ft,,54,50
226,2,0:06.0,,N. Hilário misses 2-pt jump shot from 13 ft (block by N. Vučević),54,50
227,2,0:05.0,Defensive rebound by E. Fournier,,54,50
228,2,0:04.0,Personal foul by K. Humphries (drawn by E. Fournier),,54,50
229,2,0:04.0,E. Fournier makes free throw 1 of 2,,55,50
230,2,0:04.0,D. Dedmon enters the game for N. Vučević,,55,50
231,2,0:04.0,,G. Neal enters the game for G. Temple,55,50
232,2,0:04.0,E. Fournier makes free throw 2 of 2,,56,50
233,2,0:04.0,,Turnover by K. Humphries (bad pass; steal by D. Dedmon),56,50
234,2,0:01.0,E. Fournier misses 3-pt jump shot from 27 ft,,56,50
235,2,0:00.0,,Defensive rebound by Team,56,50
236,3,11:43.0,,Shooting foul by N. Vučević (drawn by J. Wall),56,50
237,3,11:43.0,,J. Wall makes free throw 1 of 2,56,51
238,3,11:43.0,,J. Wall makes free throw 2 of 2,56,52
239,3,11:29.0,Offensive foul by N. Vučević (drawn by M. Gortat),,56,52
240,3,11:29.0,Turnover by N. Vučević (offensive foul),,56,52
241,3,11:05.0,,J. Wall misses 3-pt jump shot from 26 ft,56,52
242,3,11:04.0,Defensive rebound by N. Vučević,,56,52
243,3,10:51.0,Turnover by E. Payton (bad pass; steal by O. Porter),,56,52
244,3,10:46.0,,G. Temple makes 2-pt dunk at rim (assist by J. Wall),56,54
245,3,10:30.0,N. Vučević makes 2-pt hook shot from 6 ft (assist by E. Fournier),,58,54
246,3,10:24.0,,G. Temple makes 2-pt layup at rim (assist by J. Wall),58,56
247,3,10:13.0,C. Frye misses 3-pt jump shot from 22 ft,,58,56
248,3,10:12.0,,Defensive rebound by M. Gortat,58,56
249,3,9:56.0,,K. Humphries makes 2-pt dunk at rim (assist by O. Porter),58,58
250,3,9:38.0,E. Fournier misses 2-pt jump shot from 6 ft,,58,58
251,3,9:37.0,,Defensive rebound by M. Gortat,58,58
252,3,9:30.0,,J. Wall makes 2-pt jump shot from 17 ft,58,60
253,3,9:05.0,E. Payton misses 3-pt jump shot from 25 ft,,58,60
254,3,9:04.0,,Defensive rebound by G. Temple,58,60
255,3,8:58.0,,J. Wall misses 3-pt jump shot from 26 ft,58,60
256,3,8:55.0,Defensive rebound by C. Frye,,58,60
257,3,8:46.0,T. Harris misses 2-pt jump shot from 5 ft (block by K. Humphries),,58,60
258,3,8:44.0,Offensive rebound by E. Payton,,58,60
259,3,8:41.0,E. Payton makes 2-pt layup from 2 ft,,60,60
260,3,8:32.0,,K. Humphries makes 3-pt jump shot from 24 ft (assist by M. Gortat),60,63
261,3,8:11.0,E. Payton misses 2-pt jump shot from 21 ft,,60,63
262,3,8:10.0,,Defensive rebound by G. Temple,60,63
263,3,8:02.0,,Turnover by J. Wall (lost ball; steal by E. Payton),60,63
264,3,7:54.0,Personal foul by M. Gortat (drawn by N. Vučević),,60,63
265,3,7:38.0,E. Fournier makes 3-pt jump shot from 24 ft (assist by E. Payton),,63,63
266,3,7:12.0,,K. Humphries misses 2-pt jump shot from 8 ft,63,63
267,3,7:11.0,Defensive rebound by N. Vučević,,63,63
268,3,7:05.0,E. Payton makes 2-pt layup from 2 ft,,65,63
269,3,7:05.0,Shooting foul by K. Humphries (drawn by E. Payton),,65,63
270,3,7:05.0,,Washington full timeout,65,63
271,3,7:05.0,E. Payton makes free throw 1 of 1,,66,63
272,3,6:49.0,,K. Humphries makes 2-pt jump shot from 16 ft (assist by G. Temple),66,65
273,3,6:23.0,E. Payton makes 2-pt layup at rim,,68,65
274,3,6:03.0,,K. Humphries misses 3-pt jump shot from 25 ft,68,65
275,3,6:02.0,,Offensive rebound by M. Gortat,68,65
276,3,5:57.0,,O. Porter misses 3-pt jump shot from 25 ft,68,65
277,3,5:56.0,Defensive rebound by E. Fournier,,68,65
278,3,5:43.0,C. Frye misses 3-pt jump shot from 27 ft,,68,65
279,3,5:42.0,,Defensive rebound by O. Porter,68,65
280,3,5:33.0,,J. Wall misses 2-pt jump shot from 16 ft,68,65
281,3,5:33.0,Defensive rebound by E. Payton,,68,65
282,3,5:23.0,N. Vučević misses 2-pt jump shot from 16 ft,,68,65
283,3,5:23.0,,Defensive rebound by O. Porter,68,65
284,3,5:17.0,,O. Porter makes 2-pt layup at rim (assist by J. Wall),68,67
285,3,4:52.0,E. Fournier misses 2-pt jump shot from 6 ft,,68,67
286,3,4:51.0,,Defensive rebound by O. Porter,68,67
287,3,4:45.0,,J. Wall makes 2-pt layup at rim,68,69
288,3,4:33.0,E. Payton misses 2-pt layup from 1 ft (block by J. Wall),,68,69
289,3,4:33.0,Offensive rebound by Team,,68,69
290,3,4:33.0,,J. Dudley enters the game for K. Humphries,68,69
291,3,4:33.0,,N. Hilário enters the game for M. Gortat,68,69
292,3,4:33.0,,R. Sessions enters the game for J. Wall,68,69
293,3,4:33.0,M. Hezonja enters the game for C. Frye,,68,69
294,3,4:33.0,A. Gordon enters the game for E. Fournier,,68,69
295,3,4:19.0,N. Vučević misses 2-pt jump shot from 17 ft,,68,69
296,3,4:18.0,,Defensive rebound by J. Dudley,68,69
297,3,4:08.0,,G. Temple makes 3-pt jump shot from 27 ft (assist by R. Sessions),68,72
298,3,3:52.0,Shooting foul by G. Temple (drawn by N. Vučević),,68,72
299,3,3:52.0,N. Vučević makes free throw 1 of 2,,69,72
300,3,3:52.0,,G. Neal enters the game for G. Temple,69,72
301,3,3:52.0,S. Napier enters the game for T. Harris,,69,72
302,3,3:52.0,N. Vučević makes free throw 2 of 2,,70,72
303,3,3:34.0,,O. Porter makes 2-pt layup from 1 ft (assist by R. Sessions),70,74
304,3,3:19.0,Turnover by M. Hezonja (lost ball; steal by O. Porter),,70,74
305,3,3:02.0,,N. Hilário makes 2-pt layup from 2 ft (assist by R. Sessions),70,76
306,3,2:50.0,A. Gordon misses 2-pt layup from 2 ft (block by N. Hilário),,70,76
307,3,2:48.0,,Defensive rebound by J. Dudley,70,76
308,3,2:43.0,,R. Sessions makes 2-pt layup from 1 ft (assist by J. Dudley),70,78
309,3,2:22.0,N. Vučević misses 2-pt jump shot from 16 ft,,70,78
310,3,2:21.0,,Defensive rebound by G. Neal,70,78
311,3,2:06.0,,J. Dudley misses 3-pt jump shot from 23 ft,70,78
312,3,2:05.0,Defensive rebound by M. Hezonja,,70,78
313,3,1:59.0,S. Napier makes 2-pt jump shot from 4 ft (assist by M. Hezonja),,72,78
314,3,1:31.0,,R. Sessions misses 2-pt layup from 1 ft,72,78
315,3,1:30.0,Defensive rebound by E. Payton,,72,78
316,3,1:25.0,E. Payton makes 2-pt layup at rim,,74,78
317,3,1:25.0,Shooting foul by G. Neal (drawn by E. Payton),,74,78
318,3,1:25.0,Orlando full timeout,,74,78
319,3,1:25.0,,K. Oubre enters the game for O. Porter,74,78
320,3,1:25.0,D. Dedmon enters the game for N. Vučević,,74,78
321,3,1:25.0,E. Payton misses free throw 1 of 1,,74,78
322,3,1:23.0,,Defensive rebound by N. Hilário,74,78
323,3,1:01.0,,N. Hilário misses 2-pt jump shot from 19 ft,74,78
324,3,1:00.0,Defensive rebound by A. Gordon,,74,78
325,3,0:48.0,M. Hezonja makes 2-pt jump shot from 21 ft (assist by E. Payton),,76,78
326,3,0:37.0,,R. Sessions misses 2-pt jump shot from 3 ft,76,78
327,3,0:36.0,Defensive rebound by D. Dedmon,,76,78
328,3,0:30.0,E. Payton misses 2-pt jump shot from 19 ft,,76,78
329,3,0:29.0,,Defensive rebound by Team,76,78
330,3,0:29.0,Loose ball foul by M. Hezonja (drawn by K. Oubre),,76,78
331,3,0:09.0,,Shooting foul by D. Dedmon (drawn by N. Hilário),76,78
332,3,0:09.0,,N. Hilário misses free throw 1 of 2,76,78
333,3,0:09.0,,Offensive rebound by Team,76,78
334,3,0:09.0,,N. Hilário makes free throw 2 of 2,76,79
335,3,0:01.0,E. Payton misses 2-pt jump shot from 19 ft,,76,79
336,3,0:00.0,,Defensive rebound by R. Sessions,76,79
337,4,11:51.0,Personal foul by R. Sessions (drawn by S. Napier),,76,79
338,4,11:42.0,A. Gordon misses 2-pt layup from 1 ft,,76,79
339,4,11:41.0,,Defensive rebound by N. Hilário,76,79
340,4,11:32.0,,K. Oubre misses 3-pt jump shot from 27 ft,76,79
341,4,11:30.0,Defensive rebound by E. Fournier,,76,79
342,4,11:19.0,E. Fournier misses 3-pt jump shot from 23 ft,,76,79
343,4,11:18.0,,Defensive rebound by G. Neal,76,79
344,4,11:05.0,,R. Sessions misses 2-pt jump shot from 3 ft (block by D. Dedmon),76,79
345,4,11:03.0,,Offensive rebound by N. Hilário,76,79
346,4,10:58.0,,G. Neal misses 3-pt jump shot from 27 ft,76,79
347,4,10:57.0,Defensive rebound by D. Dedmon,,76,79
348,4,10:44.0,S. Napier makes 2-pt jump shot from 18 ft,,78,79
349,4,10:25.0,,K. Oubre makes 2-pt layup at rim,78,81
350,4,10:02.0,S. Napier makes 2-pt jump shot from 20 ft,,80,81
351,4,9:50.0,,Turnover by R. Sessions (lost ball),80,81
352,4,9:42.0,S. Napier misses 3-pt jump shot from 28 ft,,80,81
353,4,9:41.0,,Defensive rebound by R. Sessions,80,81
354,4,9:36.0,,G. Neal makes 3-pt jump shot from 27 ft (assist by R. Sessions),80,84
355,4,9:21.0,M. Hezonja makes 3-pt jump shot from 24 ft,,83,84
356,4,9:08.0,,J. Wall enters the game for R. Sessions,83,84
357,4,8:59.0,,J. Wall misses 2-pt jump shot from 4 ft,83,84
358,4,8:58.0,Defensive rebound by E. Fournier,,83,84
359,4,8:50.0,M. Hezonja misses 3-pt jump shot from 26 ft,,83,84
360,4,8:49.0,,Defensive rebound by J. Dudley,83,84
361,4,8:35.0,,Turnover by G. Neal (bad pass; steal by A. Gordon),83,84
362,4,8:35.0,Personal take foul by J. Wall (drawn by S. Napier),,83,84
363,4,8:35.0,Official timeout,,83,84
364,4,8:26.0,D. Dedmon makes 2-pt layup from 1 ft (assist by E. Fournier),,85,84
365,4,8:26.0,Shooting foul by J. Dudley (drawn by D. Dedmon),,85,84
366,4,8:26.0,D. Dedmon makes free throw 1 of 1,,86,84
367,4,8:06.0,,N. Hilário makes 2-pt dunk at rim (assist by J. Wall),86,86
368,4,7:51.0,Personal foul by N. Hilário (drawn by M. Hezonja),,86,86
369,4,7:51.0,,O. Porter enters the game for K. Oubre,86,86
370,4,7:51.0,,G. Temple enters the game for G. Neal,86,86
371,4,7:44.0,A. Gordon makes 2-pt layup at rim (assist by S. Napier),,88,86
372,4,7:27.0,,Personal foul by A. Gordon (drawn by J. Dudley),88,86
373,4,7:21.0,,N. Hilário misses 2-pt jump shot from 17 ft,88,86
374,4,7:20.0,Defensive rebound by A. Gordon,,88,86
375,4,7:11.0,E. Fournier misses 2-pt jump shot from 12 ft,,88,86
376,4,7:10.0,,Defensive rebound by O. Porter,88,86
377,4,6:50.0,,J. Wall misses 3-pt jump shot from 25 ft,88,86
378,4,6:49.0,Defensive rebound by D. Dedmon,,88,86
379,4,6:42.0,,Offensive charge foul by S. Napier (drawn by J. Dudley),88,86
380,4,6:42.0,Turnover by S. Napier (offensive foul),,88,86
381,4,6:42.0,,K. Humphries enters the game for J. Dudley,88,86
382,4,6:42.0,N. Vučević enters the game for M. Hezonja,,88,86
383,4,6:42.0,T. Harris enters the game for S. Napier,,88,86
384,4,6:42.0,E. Payton enters the game for D. Dedmon,,88,86
385,4,6:42.0,,M. Gortat enters the game for N. Hilário,88,86
386,4,6:26.0,,Personal foul by A. Gordon (drawn by J. Wall),88,86
387,4,6:17.0,,G. Temple misses 3-pt jump shot from 24 ft,88,86
388,4,6:16.0,Defensive rebound by T. Harris,,88,86
389,4,5:55.0,A. Gordon misses 2-pt jump shot from 5 ft,,88,86
