,QUARTER,TIME_REMAINING,DENVER_ACTION,OKLAHOMA CITY_ACTION,DENVER_SCORE,OKLAHOMA CITY_SCORE
106,1,0:43.0,,Defensive rebound by E. Freedom,22,29
107,1,0:39.0,,Offensive foul by E. Freedom (drawn by J. Nelson),22,29
108,1,0:39.0,,Turnover by E. Freedom (offensive foul),22,29
109,1,0:31.0,R. Foye misses 3-pt jump shot from 25 ft,,22,29
110,1,0:31.0,Offensive rebound by N. Jokić,,22,29
111,1,0:29.0,N. Jokić misses 2-pt layup from 1 ft (block by K. Singler),,22,29
112,1,0:27.0,Offensive rebound by Team,,22,29
113,1,0:12.0,Turnover by N. Jokić (3 sec),,22,29
114,1,0:03.0,,D. Augustin misses 3-pt jump shot from 24 ft,22,29
115,1,0:03.0,Defensive rebound by W. Barton,,22,29
116,1,0:00.0,W. Barton misses 3-pt jump shot from 57 ft,,22,29
117,1,0:00.0,Offensive rebound by Team,,22,29
118,2,11:37.0,,K. Singler misses 2-pt jump shot from 12 ft,22,29
119,2,11:37.0,Defensive rebound by Team,,22,29
120,2,11:12.0,R. Foye misses 2-pt jump shot from 21 ft,,22,29
121,2,11:11.0,,Defensive rebound by E. Freedom,22,29
122,2,11:01.0,,E. Freedom misses 2-pt jump shot from 16 ft,22,29
123,2,11:01.0,Defensive rebound by W. Barton,,22,29
124,2,10:49.0,Personal foul by K. Singler (drawn by W. Barton),,22,29
125,2,10:35.0,W. Barton misses 2-pt jump shot from 12 ft (block by K. Singler),,22,29
126,2,10:34.0,,Defensive rebound by K. Singler,22,29
127,2,10:25.0,,D. Waiters misses 2-pt jump shot from 14 ft,22,29
128,2,10:22.0,Defensive rebound by W. Barton,,22,29
129,2,10:21.0,W. Barton misses 2-pt jump shot from 6 ft,,22,29
130,2,10:19.0,,Defensive rebound by N. Collison,22,29
131,2,10:09.0,,K. Singler makes 3-pt jump shot from 25 ft (assist by D. Augustin),22,32
132,2,9:43.0,W. Barton makes 2-pt jump shot from 11 ft,,24,32
133,2,9:24.0,,D. Waiters misses 3-pt jump shot from 22 ft,24,32
134,2,9:23.0,,Offensive rebound by N. Collison,24,32
135,2,9:19.0,,K. Singler misses 2-pt jump shot from 23 ft,24,32
136,2,9:17.0,,Offensive rebound by E. Freedom,24,32
137,2,9:17.0,,E. Freedom misses 2-pt layup at rim,24,32
138,2,9:16.0,Defensive rebound by D. Arthur,,24,32
139,2,9:12.0,J. Nelson makes 2-pt jump shot from 8 ft,,26,32
140,2,9:12.0,Shooting foul by K. Singler (drawn by J. Nelson),,26,32
141,2,9:12.0,,S. Adams enters the game for E. Freedom,26,32
142,2,9:12.0,J. Nelson makes free throw 1 of 1,,27,32
143,2,8:54.0,,Offensive foul by S. Adams (drawn by J. Nelson),27,32
144,2,8:54.0,,Turnover by S. Adams (offensive foul),27,32
145,2,8:54.0,Official timeout,,27,32
146,2,8:54.0,,S. Ibaka enters the game for S. Adams,27,32
147,2,8:54.0,,K. Durant enters the game for N. Collison,27,32
148,2,8:42.0,J. Nelson misses 2-pt jump shot from 13 ft,,27,32
149,2,8:40.0,Offensive rebound by N. Jokić,,27,32
150,2,8:31.0,Personal foul by K. Singler (drawn by N. Jokić),,27,32
151,2,8:31.0,,A. Morrow enters the game for K. Singler,27,32
152,2,8:26.0,N. Jokić misses 2-pt layup from 2 ft (block by S. Ibaka),,27,32
153,2,8:26.0,Offensive rebound by Team,,27,32
154,2,8:21.0,J. Nelson makes 3-pt jump shot from 24 ft (assist by D. Arthur),,30,32
155,2,8:05.0,,D. Augustin makes 3-pt jump shot from 24 ft,30,35
156,2,7:52.0,J. Nelson makes 2-pt layup from 1 ft,,32,35
157,2,7:38.0,,S. Ibaka makes 2-pt dunk at rim (assist by D. Augustin),32,37
158,2,7:25.0,R. Foye makes 3-pt jump shot from 25 ft (assist by J. Nelson),,35,37
159,2,7:10.0,,D. Augustin makes 2-pt layup from 1 ft,35,39
160,2,6:58.0,N. Jokić makes 2-pt hook shot from 2 ft (assist by J. Nelson),,37,39
161,2,6:31.0,,D. Augustin makes 3-pt jump shot from 24 ft (assist by S. Ibaka),37,42
162,2,6:17.0,W. Barton misses 3-pt jump shot from 25 ft,,37,42
163,2,6:16.0,Offensive rebound by D. Arthur,,37,42
164,2,6:07.0,Offensive foul by J. Nelson (drawn by A. Morrow),,37,42
165,2,6:07.0,Turnover by J. Nelson (offensive foul),,37,42
166,2,6:07.0,J. Lauvergne enters the game for N. Jokić,,37,42
167,2,6:07.0,E. Mudiay enters the game for R. Foye,,37,42
168,2,6:07.0,D. Gallinari enters the game for W. Barton,,37,42
169,2,6:07.0,,R. Westbrook enters the game for D. Augustin,37,42
170,2,5:57.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),37,45
171,2,5:55.0,Denver full timeout,,37,45
172,2,5:55.0,G. Harris enters the game for D. Arthur,,37,45
173,2,5:40.0,,A. Roberson enters the game for D. Waiters,37,45
174,2,5:34.0,E. Mudiay misses 2-pt jump shot from 3 ft (block by S. Ibaka),,37,45
175,2,5:33.0,,Defensive rebound by A. Morrow,37,45
176,2,5:24.0,,A. Morrow makes 3-pt jump shot from 22 ft (assist by K. Durant),37,48
177,2,5:07.0,D. Gallinari misses 2-pt layup from 3 ft,,37,48
178,2,5:06.0,Offensive rebound by E. Mudiay,,37,48
179,2,5:03.0,E. Mudiay makes 2-pt layup at rim,,39,48
180,2,4:53.0,,K. Durant misses 3-pt jump shot from 24 ft,39,48
181,2,4:52.0,Defensive rebound by G. Harris,,39,48
182,2,4:44.0,G. Harris misses 2-pt layup from 2 ft,,39,48
183,2,4:44.0,Offensive rebound by D. Gallinari,,39,48
184,2,4:39.0,J. Nelson misses 3-pt jump shot from 25 ft,,39,48
185,2,4:39.0,,Defensive rebound by S. Ibaka,39,48
186,2,4:30.0,,Turnover by R. Westbrook (bad pass; steal by J. Nelson),39,48
187,2,4:10.0,J. Lauvergne makes 3-pt jump shot from 22 ft (assist by J. Nelson),,42,48
188,2,3:46.0,,K. Durant makes 2-pt jump shot from 13 ft (assist by R. Westbrook),42,50
189,2,3:26.0,Turnover by J. Nelson (bad pass; steal by R. Westbrook),,42,50
190,2,3:20.0,,A. Roberson makes 2-pt layup from 1 ft (assist by S. Ibaka),42,52
191,2,2:59.0,D. Gallinari misses 2-pt jump shot from 8 ft,,42,52
192,2,2:59.0,Offensive rebound by J. Lauvergne,,42,52
193,2,2:57.0,J. Lauvergne makes 2-pt layup from 1 ft,,44,52
194,2,2:57.0,Shooting foul by S. Ibaka (drawn by J. Lauvergne),,44,52
195,2,2:57.0,,Oklahoma City full timeout,44,52
196,2,2:57.0,J. Lauvergne makes free throw 1 of 1,,45,52
197,2,2:42.0,,S. Ibaka makes 2-pt layup from 2 ft (assist by K. Durant),45,54
198,2,2:23.0,E. Mudiay misses 3-pt jump shot from 24 ft,,45,54
199,2,2:23.0,,Defensive rebound by R. Westbrook,45,54
200,2,2:16.0,,Shooting foul by J. Nelson (drawn by S. Ibaka),45,54
201,2,2:16.0,,S. Ibaka makes free throw 1 of 2,45,55
202,2,2:16.0,,S. Ibaka misses free throw 2 of 2,45,55
203,2,2:15.0,Defensive rebound by J. Lauvergne,,45,55
204,2,2:01.0,Turnover by E. Mudiay (lost ball; steal by A. Morrow),,45,55
205,2,1:55.0,,R. Westbrook misses 3-pt jump shot from 26 ft,45,55
206,2,1:54.0,Defensive rebound by G. Harris,,45,55
207,2,1:42.0,J. Lauvergne makes 3-pt jump shot from 24 ft (assist by E. Mudiay),,48,55
208,2,1:25.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by A. Roberson),48,58
209,2,1:07.0,D. Gallinari misses 2-pt layup from 2 ft (block by S. Ibaka),,48,58
210,2,1:06.0,Offensive rebound by J. Lauvergne,,48,58
211,2,1:06.0,,Violation by S. Ibaka (def goaltending),48,58
212,2,1:06.0,J. Lauvergne makes 2-pt hook shot from 3 ft,,50,58
213,2,0:53.0,,A. Morrow misses 3-pt jump shot from 24 ft,50,58
214,2,0:52.0,,Offensive rebound by R. Westbrook,50,58
215,2,0:52.0,,R. Westbrook misses 2-pt layup from 1 ft,50,58
216,2,0:52.0,Defensive rebound by J. Lauvergne,,50,58
217,2,0:44.0,E. Mudiay misses 2-pt layup from 1 ft (block by S. Ibaka),,50,58
218,2,0:43.0,Offensive rebound by Team,,50,58
219,2,0:43.0,W. Barton enters the game for J. Nelson,,50,58
220,2,0:43.0,,D. Waiters enters the game for K. Durant,50,58
221,2,0:35.0,D. Gallinari misses 3-pt jump shot from 24 ft,,50,58
222,2,0:34.0,,Defensive rebound by A. Roberson,50,58
223,2,0:22.0,,A. Morrow misses 2-pt jump shot from 12 ft,50,58
224,2,0:21.0,Defensive rebound by E. Mudiay,,50,58
225,2,0:03.0,E. Mudiay misses 2-pt jump shot from 6 ft,,50,58
226,2,0:02.0,Offensive rebound by Team,,50,58
227,2,0:01.0,Denver full timeout,,50,58
228,2,0:01.0,,S. Adams enters the game for A. Morrow,50,58
229,3,11:48.0,,S. Ibaka misses 2-pt jump shot from 16 ft,50,58
230,3,11:48.0,,Offensive rebound by Team,50,58
231,3,11:48.0,Loose ball foul by J. Lauvergne (drawn by S. Adams),,50,58
232,3,11:41.0,,R. Westbrook misses 2-pt jump shot from 3 ft,50,58
233,3,11:41.0,Defensive rebound by D. Gallinari,,50,58
234,3,11:22.0,Turnover by G. Harris (lost ball; steal by R. Westbrook),,50,58
235,3,11:17.0,,R. Westbrook makes 2-pt layup at rim,50,60
236,3,11:05.0,Shooting foul by S. Adams (drawn by D. Gallinari),,50,60
237,3,11:05.0,D. Gallinari makes free throw 1 of 2,,51,60
238,3,11:05.0,D. Gallinari makes free throw 2 of 2,,52,60
239,3,10:59.0,,Shooting foul by D. Gallinari (drawn by K. Durant),52,60
240,3,10:59.0,,K. Durant makes free throw 1 of 2,52,61
241,3,10:59.0,,K. Durant makes free throw 2 of 2,52,62
242,3,10:39.0,E. Mudiay misses 2-pt jump shot from 17 ft (block by S. Adams),,52,62
243,3,10:38.0,,Defensive rebound by R. Westbrook,52,62
244,3,10:30.0,,A. Roberson misses 2-pt layup from 1 ft,52,62
245,3,10:29.0,,Offensive rebound by S. Adams,52,62
246,3,10:29.0,,S. Adams misses 2-pt layup at rim,52,62
247,3,10:28.0,,Offensive rebound by A. Roberson,52,62
248,3,10:17.0,,R. Westbrook makes 2-pt jump shot from 9 ft,52,64
249,3,10:06.0,Offensive foul by J. Lauvergne (drawn by K. Durant),,52,64
250,3,10:06.0,Turnover by J. Lauvergne (offensive foul),,52,64
251,3,9:44.0,,S. Ibaka misses 2-pt jump shot from 4 ft (block by K. Faried),52,64
252,3,9:44.0,,Offensive rebound by Team,52,64
253,3,9:41.0,,S. Ibaka makes 2-pt jump shot from 18 ft (assist by R. Westbrook),52,66
254,3,9:41.0,Denver full timeout,,52,66
255,3,9:23.0,G. Harris misses 3-pt jump shot from 22 ft,,52,66
256,3,9:22.0,Offensive rebound by D. Gallinari,,52,66
257,3,9:19.0,D. Gallinari misses 2-pt jump shot from 17 ft,,52,66
258,3,9:18.0,Offensive rebound by G. Harris,,52,66
259,3,9:15.0,Turnover by G. Harris (lost ball; steal by A. Roberson),,52,66
260,3,9:11.0,,R. Westbrook makes 2-pt dunk at rim (assist by K. Durant),52,68
261,3,8:56.0,Personal foul by S. Ibaka (drawn by D. Gallinari),,52,68
262,3,8:50.0,K. Faried makes 2-pt dunk at rim (assist by E. Mudiay),,54,68
263,3,8:30.0,,Def 3 sec tech foul by J. Lauvergne,54,68
264,3,8:30.0,,K. Durant makes technical free throw,54,69
265,3,8:30.0,D. Arthur enters the game for J. Lauvergne,,54,69
266,3,8:14.0,,S. Adams misses 2-pt jump shot from 14 ft,54,69
267,3,8:13.0,,Offensive rebound by R. Westbrook,54,69
268,3,8:13.0,,R. Westbrook makes 2-pt dunk at rim,54,71
269,3,7:55.0,G. Harris misses 2-pt jump shot from 20 ft,,54,71
270,3,7:54.0,,Defensive rebound by R. Westbrook,54,71
271,3,7:49.0,,K. Durant makes 2-pt jump shot from 7 ft,54,73
272,3,7:49.0,,Shooting foul by K. Faried (drawn by K. Durant),54,73
273,3,7:49.0,,K. Durant makes free throw 1 of 1,54,74
274,3,7:41.0,Personal foul by A. Roberson (drawn by G. Harris),,54,74
275,3,7:34.0,E. Mudiay misses 2-pt layup from 1 ft,,54,74
276,3,7:34.0,,Defensive rebound by S. Ibaka,54,74
277,3,7:29.0,,A. Roberson makes 2-pt jump shot from 3 ft (assist by K. Durant),54,76
278,3,7:29.0,Denver full timeout,,54,76
279,3,7:29.0,,D. Augustin enters the game for R. Westbrook,54,76
280,3,7:29.0,R. Foye enters the game for G. Harris,,54,76
281,3,7:29.0,J. Nelson enters the game for E. Mudiay,,54,76
282,3,7:12.0,J. Nelson misses 2-pt layup from 3 ft,,54,76
283,3,7:07.0,Offensive rebound by K. Faried,,54,76
284,3,7:07.0,K. Faried makes 2-pt dunk at rim,,56,76
285,3,6:47.0,,D. Augustin makes 3-pt jump shot from 24 ft (assist by S. Ibaka),56,79
286,3,6:31.0,,Violation by A. Roberson (kicked ball),56,79
287,3,6:31.0,,R. Westbrook enters the game for D. Augustin,56,79
288,3,6:31.0,N. Jokić enters the game for K. Faried,,56,79
289,3,6:16.0,D. Gallinari misses 3-pt jump shot from 24 ft,,56,79
290,3,6:16.0,Offensive rebound by N. Jokić,,56,79
291,3,6:08.0,N. Jokić makes 2-pt layup from 2 ft,,58,79
292,3,5:43.0,,A. Roberson makes 3-pt jump shot from 22 ft (assist by R. Westbrook),58,82
293,3,5:26.0,J. Nelson misses 2-pt jump shot from 6 ft,,58,82
294,3,5:26.0,Offensive rebound by J. Nelson,,58,82
295,3,5:19.0,J. Nelson misses 3-pt jump shot from 22 ft,,58,82
296,3,5:19.0,,Defensive rebound by S. Ibaka,58,82
297,3,5:12.0,,K. Durant misses 3-pt jump shot from 24 ft,58,82
298,3,5:12.0,Defensive rebound by Team,,58,82
299,3,5:12.0,,Loose ball foul by S. Adams (drawn by N. Jokić),58,82
300,3,4:50.0,D. Gallinari makes 2-pt jump shot from 17 ft,,60,82
301,3,4:38.0,,S. Ibaka misses 2-pt jump shot from 17 ft,60,82
302,3,4:38.0,,Offensive rebound by Team,60,82
303,3,4:38.0,Loose ball foul by N. Jokić (drawn by S. Adams),,60,82
304,3,4:29.0,,K. Durant misses 2-pt jump shot from 16 ft,60,82
305,3,4:28.0,,Offensive rebound by Team,60,82
306,3,4:25.0,,Personal foul by D. Gallinari (drawn by K. Durant),60,82
307,3,4:25.0,,K. Durant makes free throw 1 of 2,60,83
308,3,4:25.0,,K. Durant makes free throw 2 of 2,60,84
309,3,4:08.0,D. Gallinari misses 2-pt jump shot from 16 ft,,60,84
310,3,4:07.0,,Defensive rebound by S. Ibaka,60,84
311,3,3:57.0,,A. Roberson makes 2-pt jump shot from 8 ft (assist by R. Westbrook),60,86
312,3,3:36.0,R. Foye misses 3-pt jump shot from 26 ft,,60,86
313,3,3:35.0,,Defensive rebound by Team,60,86
314,3,3:35.0,Loose ball foul by D. Arthur (drawn by A. Roberson),,60,86
315,3,3:35.0,,A. Roberson misses free throw 1 of 2,60,86
316,3,3:35.0,,Offensive rebound by Team,60,86
317,3,3:35.0,W. Barton enters the game for D. Gallinari,,60,86
318,3,3:35.0,,A. Roberson makes free throw 2 of 2,60,87
319,3,3:21.0,R. Foye misses 3-pt jump shot from 24 ft,,60,87
320,3,3:21.0,,Defensive rebound by A. Roberson,60,87
321,3,3:11.0,,Turnover by K. Durant (lost ball; steal by D. Arthur),60,87
322,3,3:07.0,W. Barton makes 2-pt layup from 1 ft,,62,87
323,3,3:07.0,Shooting foul by A. Roberson (drawn by W. Barton),,62,87
324,3,3:07.0,,D. Waiters enters the game for A. Roberson,62,87
325,3,3:07.0,W. Barton makes free throw 1 of 1,,63,87
326,3,3:03.0,,Oklahoma City full timeout,63,87
327,3,2:54.0,,Offensive foul by S. Ibaka (drawn by R. Foye),63,87
328,3,2:54.0,,Turnover by S. Ibaka (offensive foul),63,87
329,3,2:41.0,N. Jokić makes 2-pt layup from 1 ft (assist by W. Barton),,65,87
330,3,2:30.0,,Turnover by R. Westbrook (lost ball),65,87
331,3,2:13.0,J. Nelson misses 2-pt jump shot from 18 ft,,65,87
332,3,2:12.0,,Defensive rebound by S. Ibaka,65,87
333,3,2:02.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by S. Adams),65,90
334,3,1:33.0,J. Nelson makes 3-pt jump shot from 24 ft (assist by R. Foye),,68,90
335,3,1:16.0,,D. Waiters makes 2-pt jump shot from 16 ft (assist by R. Westbrook),68,92
336,3,0:52.0,J. Nelson makes 2-pt layup from 2 ft,,70,92
337,3,0:34.0,,K. Durant makes 3-pt jump shot from 23 ft,70,95
338,3,0:21.0,N. Jokić misses 2-pt jump shot from 5 ft,,70,95
339,3,0:20.0,,Defensive rebound by R. Westbrook,70,95
340,3,0:01.0,,R. Westbrook misses 3-pt jump shot from 24 ft,70,95
341,3,0:01.0,,Offensive rebound by S. Adams,70,95
342,3,0:01.0,Loose ball foul by D. Arthur (drawn by S. Adams),,70,95
343,3,0:01.0,,Technical foul by R. Westbrook,70,95
344,3,0:01.0,Technical foul by J. Nelson,,70,95
345,3,0:01.0,,S. Adams misses free throw 1 of 2,70,95
346,3,0:01.0,,Offensive rebound by Team,70,95
347,3,0:01.0,,S. Adams misses free throw 2 of 2,70,95
348,3,0:00.0,,Offensive rebound by Team,70,95
349,4,11:41.0,Turnover by E. Mudiay (bad pass),,70,95
350,4,11:26.0,,E. Freedom misses 2-pt jump shot from 16 ft,70,95
351,4,11:25.0,Defensive rebound by E. Mudiay,,70,95
352,4,11:09.0,N. Jokić makes 2-pt hook shot from 7 ft,,72,95
353,4,10:57.0,,Personal foul by D. Arthur (drawn by K. Singler),72,95
354,4,10:48.0,,D. Waiters makes 3-pt jump shot from 23 ft,72,98
355,4,10:37.0,Shooting foul by K. Singler (drawn by W. Barton),,72,98
356,4,10:37.0,W. Barton makes free throw 1 of 2,,73,98
357,4,10:37.0,W. Barton misses free throw 2 of 2,,73,98
358,4,10:37.0,,Defensive rebound by N. Collison,73,98
359,4,10:19.0,,E. Freedom makes 2-pt jump shot from 4 ft (assist by N. Collison),73,100
360,4,10:08.0,D. Arthur makes 2-pt jump shot from 16 ft (assist by J. Nelson),,75,100
361,4,9:55.0,,Personal foul by N. Jokić (drawn by E. Freedom),75,100
362,4,9:44.0,,Turnover by K. Singler (bad pass),75,100
363,4,9:36.0,Turnover by E. Mudiay (bad pass; steal by N. Collison),,75,100
364,4,9:30.0,,D. Augustin misses 2-pt layup at rim (block by D. Arthur),75,100
365,4,9:29.0,Defensive rebound by E. Mudiay,,75,100
366,4,9:23.0,W. Barton makes 2-pt layup from 1 ft (assist by E. Mudiay),,77,100
367,4,9:05.0,,E. Freedom makes 2-pt layup from 2 ft (assist by D. Waiters),77,102
368,4,8:50.0,D. Arthur makes 2-pt jump shot from 19 ft (assist by J. Nelson),,79,102
369,4,8:41.0,,Oklahoma City full timeout,79,102
370,4,8:41.0,D. Gallinari enters the game for D. Arthur,,79,102
371,4,8:30.0,,K. Singler misses 3-pt jump shot from 22 ft,79,102
372,4,8:30.0,Defensive rebound by N. Jokić,,79,102
373,4,8:14.0,N. Jokić misses 2-pt jump shot from 7 ft,,79,102
374,4,8:14.0,,Defensive rebound by N. Collison,79,102
375,4,8:00.0,,D. Waiters makes 2-pt jump shot from 18 ft,79,104
376,4,7:46.0,E. Mudiay misses 2-pt jump shot from 14 ft,,79,104
377,4,7:46.0,,Defensive rebound by E. Freedom,79,104
378,4,7:43.0,,Turnover by E. Freedom (bad pass; steal by W. Barton),79,104
379,4,7:39.0,W. Barton makes 2-pt jump shot from 14 ft,,81,104
