,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,OKLAHOMA CITY_ACTION,SACRAMENTO_SCORE,OKLAHOMA CITY_SCORE
392,4,8:24.0,,D. Waiters misses 3-pt jump shot from 22 ft,73,82
393,4,8:23.0,Defensive rebound by R. Rondo,,73,82
394,4,7:58.0,O. Casspi makes 3-pt jump shot from 24 ft (assist by D. Collison),,76,82
395,4,7:44.0,,R. Westbrook misses 3-pt jump shot from 24 ft,76,82
396,4,7:43.0,Defensive rebound by R. Rondo,,76,82
397,4,7:29.0,D. Cousins misses 3-pt jump shot from 24 ft,,76,82
398,4,7:29.0,,Defensive rebound by R. Westbrook,76,82
399,4,7:14.0,,E. Freedom makes 2-pt layup from 1 ft,76,84
400,4,7:14.0,,Shooting foul by D. Cousins (drawn by E. Freedom),76,84
401,4,7:14.0,,K. Durant enters the game for D. Waiters,76,84
402,4,7:14.0,R. Gay enters the game for O. Casspi,,76,84
403,4,7:14.0,,E. Freedom misses free throw 1 of 1,76,84
404,4,7:14.0,Defensive rebound by R. Rondo,,76,84
405,4,6:58.0,M. Belinelli makes 2-pt jump shot from 16 ft (assist by R. Rondo),,78,84
406,4,6:47.0,,K. Durant misses 3-pt jump shot from 24 ft,78,84
407,4,6:47.0,Defensive rebound by M. Belinelli,,78,84
408,4,6:39.0,D. Collison makes 3-pt jump shot from 25 ft (assist by R. Rondo),,81,84
409,4,6:38.0,,Oklahoma City full timeout,81,84
410,4,6:38.0,,S. Adams enters the game for E. Freedom,81,84
411,4,6:26.0,,Turnover by K. Durant (lost ball; steal by R. Rondo),81,84
412,4,6:20.0,D. Collison misses 3-pt jump shot from 22 ft,,81,84
413,4,6:19.0,Offensive rebound by R. Gay,,81,84
414,4,6:08.0,D. Cousins misses 2-pt jump shot from 2 ft (block by S. Ibaka),,81,84
415,4,6:08.0,Offensive rebound by Team,,81,84
416,4,6:08.0,,D. Waiters enters the game for A. Roberson,81,84
417,4,6:03.0,D. Cousins misses 2-pt jump shot from 1 ft (block by S. Ibaka),,81,84
418,4,6:03.0,Offensive rebound by D. Cousins,,81,84
419,4,6:03.0,D. Cousins makes 2-pt layup from 1 ft,,83,84
420,4,6:03.0,Shooting foul by S. Ibaka (drawn by D. Cousins),,83,84
421,4,6:03.0,,K. Singler enters the game for S. Ibaka,83,84
422,4,6:03.0,D. Cousins misses free throw 1 of 1,,83,84
423,4,6:03.0,,Defensive rebound by S. Adams,83,84
424,4,5:39.0,,K. Singler misses 3-pt jump shot from 22 ft,83,84
425,4,5:38.0,Defensive rebound by R. Gay,,83,84
426,4,5:28.0,R. Gay makes 2-pt jump shot from 15 ft (assist by R. Rondo),,85,84
427,4,5:03.0,,K. Durant misses 2-pt jump shot from 5 ft,85,84
428,4,5:03.0,Defensive rebound by D. Cousins,,85,84
429,4,4:45.0,Turnover by D. Cousins (lost ball; steal by R. Westbrook),,85,84
430,4,4:28.0,,D. Waiters misses 2-pt layup from 1 ft,85,84
431,4,4:27.0,,Offensive rebound by S. Adams,85,84
432,4,4:27.0,,S. Adams misses 2-pt layup at rim,85,84
433,4,4:26.0,Defensive rebound by R. Rondo,,85,84
434,4,4:17.0,D. Collison makes 3-pt jump shot from 24 ft (assist by M. Belinelli),,88,84
435,4,4:15.0,,Oklahoma City full timeout,88,84
436,4,4:15.0,,S. Ibaka enters the game for K. Singler,88,84
437,4,4:04.0,,Turnover by K. Durant (bad pass; steal by R. Gay),88,84
438,4,3:58.0,M. Belinelli misses 3-pt jump shot from 24 ft,,88,84
439,4,3:57.0,Offensive rebound by R. Gay,,88,84
440,4,3:54.0,R. Gay misses 2-pt layup from 1 ft,,88,84
441,4,3:54.0,Offensive rebound by M. Belinelli,,88,84
442,4,3:54.0,,Violation by S. Ibaka (def goaltending),88,84
443,4,3:54.0,M. Belinelli makes 2-pt layup from 1 ft,,90,84
444,4,3:39.0,,R. Westbrook misses 2-pt layup at rim,90,84
445,4,3:38.0,,Offensive rebound by S. Ibaka,90,84
446,4,3:38.0,,S. Ibaka makes 2-pt layup from 1 ft,90,86
447,4,3:09.0,R. Gay misses 3-pt jump shot from 22 ft,,90,86
448,4,3:09.0,Offensive rebound by R. Rondo,,90,86
449,4,3:05.0,M. Belinelli makes 3-pt jump shot from 24 ft (assist by R. Rondo),,93,86
450,4,2:48.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by K. Durant),93,89
451,4,2:46.0,Sacramento full timeout,,93,89
452,4,2:32.0,R. Rondo makes 2-pt layup at rim (assist by R. Gay),,95,89
453,4,2:27.0,,Turnover by K. Durant (lost ball; steal by R. Rondo),95,89
454,4,2:22.0,Turnover by M. Belinelli (bad pass),,95,89
455,4,2:12.0,,S. Adams misses 2-pt layup from 2 ft,95,89
456,4,2:11.0,Defensive rebound by D. Cousins,,95,89
457,4,1:56.0,D. Cousins misses 2-pt layup at rim,,95,89
458,4,1:55.0,,Defensive rebound by K. Durant,95,89
459,4,1:53.0,,Shooting foul by M. Belinelli (drawn by D. Waiters),95,89
460,4,1:53.0,,D. Waiters makes free throw 1 of 2,95,90
461,4,1:53.0,,D. Waiters makes free throw 2 of 2,95,91
462,4,1:38.0,R. Gay misses 2-pt dunk at rim,,95,91
463,4,1:36.0,,Defensive rebound by R. Westbrook,95,91
464,4,1:30.0,,K. Durant misses 3-pt jump shot from 25 ft,95,91
465,4,1:28.0,,Offensive rebound by S. Adams,95,91
466,4,1:28.0,,S. Adams misses 2-pt layup from 2 ft,95,91
467,4,1:27.0,,Offensive rebound by S. Adams,95,91
468,4,1:27.0,,S. Adams misses 2-pt layup from 2 ft,95,91
469,4,1:27.0,,Offensive rebound by S. Adams,95,91
470,4,1:21.0,,Oklahoma City full timeout,95,91
471,4,1:18.0,,K. Durant makes 2-pt jump shot from 10 ft (assist by D. Waiters),95,93
472,4,1:18.0,,Shooting foul by R. Rondo (drawn by K. Durant),95,93
473,4,1:18.0,,K. Durant misses free throw 1 of 1,95,93
474,4,1:17.0,Defensive rebound by R. Gay,,95,93
475,4,1:01.0,M. Belinelli misses 2-pt jump shot from 21 ft,,95,93
476,4,1:00.0,,Defensive rebound by K. Durant,95,93
477,4,0:58.0,,Personal foul by D. Collison (drawn by R. Westbrook),95,93
478,4,0:58.0,,R. Westbrook misses free throw 1 of 2,95,93
479,4,0:58.0,,Offensive rebound by Team,95,93
480,4,0:58.0,,R. Westbrook makes free throw 2 of 2,95,94
481,4,0:44.0,Shooting foul by S. Adams (drawn by D. Cousins),,95,94
482,4,0:44.0,D. Cousins misses free throw 1 of 2,,95,94
483,4,0:44.0,Offensive rebound by Team,,95,94
484,4,0:44.0,K. Koufos enters the game for M. Belinelli,,95,94
485,4,0:44.0,D. Cousins misses free throw 2 of 2,,95,94
486,4,0:44.0,,Defensive rebound by K. Durant,95,94
487,4,0:23.0,,K. Durant makes 2-pt jump shot from 19 ft,95,96
488,4,0:23.0,Sacramento full timeout,,95,96
489,4,0:23.0,M. Belinelli enters the game for K. Koufos,,95,96
490,4,0:07.0,Turnover by R. Gay (bad pass; steal by S. Adams),,95,96
491,4,0:05.0,,Oklahoma City full timeout,95,96
492,4,0:05.0,,A. Morrow enters the game for S. Adams,95,96
493,4,0:05.0,K. Koufos enters the game for D. Cousins,,95,96
494,4,0:05.0,B. McLemore enters the game for M. Belinelli,,95,96
495,4,0:04.0,,Personal take foul by R. Gay (drawn by K. Durant),95,96
496,4,0:04.0,,K. Durant makes free throw 1 of 2,95,97
497,4,0:04.0,,S. Adams enters the game for A. Morrow,95,97
498,4,0:04.0,D. Cousins enters the game for B. McLemore,,95,97
499,4,0:04.0,,K. Durant makes free throw 2 of 2,95,98
500,4,0:04.0,Sacramento full timeout,,95,98
501,4,0:04.0,M. Belinelli enters the game for K. Koufos,,95,98
502,4,0:02.0,M. Belinelli misses 3-pt jump shot from 22 ft,,95,98
503,4,0:01.0,,Defensive rebound by K. Durant,95,98
