,QUARTER,TIME_REMAINING,BOSTON_ACTION,DETROIT_ACTION,BOSTON_SCORE,DETROIT_SCORE
158,2,5:54.0,Shooting foul by M. Morris (drawn by J. Crowder),,33,35
159,2,5:54.0,,Detroit full timeout,33,35
160,2,5:54.0,,E. İlyasova enters the game for A. Tolliver,33,35
161,2,5:54.0,A. Johnson enters the game for E. Turner,,33,35
162,2,5:54.0,A. Bradley enters the game for D. Lee,,33,35
163,2,5:54.0,J. Crowder makes free throw 1 of 2,,34,35
164,2,5:54.0,,K. Caldwell-Pope enters the game for S. Johnson,34,35
165,2,5:54.0,J. Crowder makes free throw 2 of 2,,35,35
166,2,5:41.0,,R. Jackson makes 2-pt jump shot from 6 ft,35,37
167,2,5:41.0,,Shooting foul by I. Thomas (drawn by R. Jackson),35,37
168,2,5:41.0,,R. Jackson makes free throw 1 of 1,35,38
169,2,5:28.0,J. Crowder misses 2-pt jump shot from 4 ft,,35,38
170,2,5:27.0,Offensive rebound by J. Crowder,,35,38
171,2,5:25.0,J. Crowder makes 2-pt layup at rim,,37,38
172,2,5:11.0,,R. Jackson misses 2-pt jump shot from 15 ft,37,38
173,2,5:11.0,Defensive rebound by J. Sullinger,,37,38
174,2,5:03.0,A. Johnson makes 2-pt dunk at rim (assist by I. Thomas),,39,38
175,2,4:47.0,,R. Jackson misses 2-pt jump shot from 12 ft,39,38
176,2,4:47.0,Defensive rebound by A. Bradley,,39,38
177,2,4:47.0,Shooting foul by R. Jackson (drawn by I. Thomas),,39,38
178,2,4:47.0,I. Thomas makes free throw 1 of 2,,40,38
179,2,4:47.0,I. Thomas makes free throw 2 of 2,,41,38
180,2,4:34.0,,Turnover by E. İlyasova (traveling),41,38
181,2,4:23.0,I. Thomas makes 2-pt jump shot from 16 ft,,43,38
182,2,4:08.0,,R. Jackson misses 2-pt layup at rim,43,38
183,2,4:07.0,Defensive rebound by J. Sullinger,,43,38
184,2,4:02.0,I. Thomas makes 3-pt jump shot from 26 ft,,46,38
185,2,4:02.0,,Detroit full timeout,46,38
186,2,4:02.0,,S. Blake enters the game for R. Jackson,46,38
187,2,3:42.0,,K. Caldwell-Pope makes 2-pt jump shot from 11 ft,46,40
188,2,3:32.0,Offensive foul by A. Johnson (drawn by K. Caldwell-Pope),,46,40
189,2,3:32.0,Turnover by A. Johnson (offensive foul),,46,40
190,2,3:32.0,E. Turner enters the game for A. Johnson,,46,40
191,2,3:21.0,,Turnover by M. Morris (bad pass; steal by A. Bradley),46,40
192,2,3:15.0,Turnover by I. Thomas (lost ball),,46,40
193,2,2:57.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft,46,43
194,2,2:38.0,I. Thomas makes 2-pt jump shot from 13 ft,,48,43
195,2,2:21.0,,K. Caldwell-Pope makes 2-pt jump shot from 15 ft,48,45
196,2,2:04.0,J. Sullinger makes 2-pt jump shot from 19 ft (assist by I. Thomas),,50,45
197,2,1:47.0,,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by M. Morris),50,48
198,2,1:32.0,J. Sullinger misses 3-pt jump shot from 24 ft,,50,48
199,2,1:32.0,,Defensive rebound by S. Blake,50,48
200,2,1:17.0,,M. Morris misses 2-pt jump shot from 19 ft,50,48
201,2,1:16.0,,Offensive rebound by E. İlyasova,50,48
202,2,1:16.0,,Shooting foul by J. Crowder (drawn by E. İlyasova),50,48
203,2,1:16.0,,E. İlyasova makes free throw 1 of 2,50,49
204,2,1:16.0,K. Olynyk enters the game for J. Crowder,,50,49
205,2,1:16.0,,S. Johnson enters the game for M. Morris,50,49
206,2,1:16.0,,E. İlyasova makes free throw 2 of 2,50,50
207,2,1:16.0,Boston full timeout,,50,50
208,2,0:59.0,J. Sullinger makes 2-pt jump shot from 6 ft,,52,50
209,2,0:43.0,,A. Drummond misses 2-pt jump shot from 4 ft,52,50
210,2,0:42.0,,Offensive rebound by S. Johnson,52,50
211,2,0:42.0,,S. Johnson makes 2-pt layup at rim,52,52
212,2,0:32.0,I. Thomas misses 2-pt layup at rim,,52,52
213,2,0:32.0,,Defensive rebound by E. İlyasova,52,52
214,2,0:28.0,,Turnover by S. Johnson (traveling),52,52
215,2,0:12.0,Personal foul by S. Blake (drawn by I. Thomas),,52,52
216,2,0:04.0,K. Olynyk misses 3-pt jump shot from 27 ft,,52,52
217,2,0:04.0,,Defensive rebound by A. Drummond,52,52
218,2,0:00.0,,A. Drummond makes 3-pt jump shot from 37 ft,52,55
219,3,11:50.0,,Personal foul by I. Thomas (drawn by R. Jackson),52,55
220,3,11:45.0,,Turnover by K. Caldwell-Pope (lost ball),52,55
221,3,11:33.0,J. Crowder misses 3-pt jump shot from 26 ft,,52,55
222,3,11:32.0,Offensive rebound by Team,,52,55
223,3,11:32.0,,Loose ball foul by E. İlyasova (drawn by J. Sullinger),52,55
224,3,11:23.0,Shooting foul by E. İlyasova (drawn by J. Sullinger),,52,55
225,3,11:23.0,J. Sullinger makes free throw 1 of 2,,53,55
226,3,11:23.0,J. Sullinger misses free throw 2 of 2,,53,55
227,3,11:22.0,,Defensive rebound by A. Drummond,53,55
228,3,11:00.0,,R. Jackson misses 3-pt jump shot from 27 ft,53,55
229,3,10:59.0,Defensive rebound by J. Crowder,,53,55
230,3,10:39.0,J. Sullinger makes 2-pt layup at rim,,55,55
231,3,10:10.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft,55,58
232,3,9:56.0,I. Thomas makes 2-pt jump shot from 4 ft,,57,58
233,3,9:35.0,,Personal foul by A. Bradley (drawn by K. Caldwell-Pope),57,58
234,3,9:26.0,,M. Morris misses 3-pt jump shot from 26 ft,57,58
235,3,9:25.0,,Offensive rebound by A. Drummond,57,58
236,3,9:22.0,,A. Drummond makes 2-pt layup at rim,57,60
237,3,9:15.0,Offensive foul by J. Sullinger (drawn by E. İlyasova),,57,60
238,3,9:15.0,Turnover by J. Sullinger (offensive foul),,57,60
239,3,8:59.0,,R. Jackson makes 2-pt layup at rim,57,62
240,3,8:37.0,J. Sullinger misses 2-pt jump shot from 3 ft,,57,62
241,3,8:37.0,Offensive rebound by J. Sullinger,,57,62
242,3,8:32.0,J. Sullinger misses 2-pt layup at rim,,57,62
243,3,8:32.0,Offensive rebound by J. Sullinger,,57,62
244,3,8:29.0,J. Sullinger makes 2-pt layup at rim,,59,62
245,3,8:20.0,,E. İlyasova makes 3-pt jump shot from 24 ft (assist by R. Jackson),59,65
246,3,8:00.0,Shooting foul by K. Caldwell-Pope (drawn by I. Thomas),,59,65
247,3,8:00.0,I. Thomas makes free throw 1 of 2,,60,65
248,3,8:00.0,I. Thomas makes free throw 2 of 2,,61,65
249,3,7:50.0,,R. Jackson misses 2-pt jump shot from 3 ft,61,65
250,3,7:50.0,,Offensive rebound by Team,61,65
251,3,7:46.0,,R. Jackson misses 3-pt jump shot from 25 ft,61,65
252,3,7:46.0,,Offensive rebound by A. Drummond,61,65
253,3,7:43.0,,A. Drummond makes 2-pt layup at rim,61,67
254,3,7:24.0,Turnover by A. Johnson (lost ball; steal by E. İlyasova),,61,67
255,3,7:21.0,,Shooting foul by J. Crowder (drawn by E. İlyasova),61,67
256,3,7:21.0,,E. İlyasova makes free throw 1 of 2,61,68
257,3,7:21.0,E. Turner enters the game for J. Crowder,,61,68
258,3,7:21.0,J. Jerebko enters the game for A. Johnson,,61,68
259,3,7:21.0,,E. İlyasova makes free throw 2 of 2,61,69
260,3,7:10.0,I. Thomas misses 3-pt jump shot from 25 ft,,61,69
261,3,7:09.0,,Defensive rebound by A. Drummond,61,69
262,3,7:05.0,,Turnover by R. Jackson (lost ball),61,69
263,3,6:58.0,Personal foul by K. Caldwell-Pope (drawn by I. Thomas),,61,69
264,3,6:56.0,Turnover by I. Thomas (lost ball),,61,69
265,3,6:42.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),61,71
266,3,6:42.0,Boston full timeout,,61,71
267,3,6:42.0,T. Zeller enters the game for J. Sullinger,,61,71
268,3,6:27.0,Turnover by I. Thomas (lost ball; steal by A. Drummond),,61,71
269,3,6:10.0,,Shooting foul by E. Turner (drawn by E. İlyasova),61,71
270,3,6:10.0,,E. İlyasova misses free throw 1 of 2,61,71
271,3,6:10.0,,Offensive rebound by Team,61,71
272,3,6:10.0,,E. İlyasova makes free throw 2 of 2,61,72
273,3,5:55.0,A. Bradley makes 2-pt jump shot from 20 ft (assist by T. Zeller),,63,72
274,3,5:42.0,,M. Morris misses 2-pt jump shot from 6 ft,63,72
275,3,5:41.0,Defensive rebound by Team,,63,72
276,3,5:41.0,,Loose ball foul by A. Drummond (drawn by T. Zeller),63,72
277,3,5:41.0,T. Zeller misses free throw 1 of 2,,63,72
278,3,5:41.0,Offensive rebound by Team,,63,72
279,3,5:41.0,T. Zeller misses free throw 2 of 2,,63,72
280,3,5:40.0,,Defensive rebound by A. Drummond,63,72
281,3,5:37.0,,Personal take foul by T. Zeller (drawn by A. Drummond),63,72
282,3,5:37.0,,A. Drummond makes free throw 1 of 2,63,73
283,3,5:37.0,,A. Drummond misses free throw 2 of 2,63,73
284,3,5:34.0,Defensive rebound by E. Turner,,63,73
285,3,5:16.0,I. Thomas makes 2-pt jump shot from 21 ft,,65,73
286,3,5:14.0,,Personal take foul by J. Jerebko (drawn by A. Drummond),65,73
287,3,5:14.0,,A. Drummond makes free throw 1 of 2,65,74
288,3,5:14.0,Violation by T. Zeller (lane),,65,74
289,3,5:14.0,,A. Drummond misses free throw 2 of 2,65,74
290,3,5:13.0,Defensive rebound by E. Turner,,65,74
291,3,4:56.0,T. Zeller misses 2-pt jump shot at rim,,65,74
292,3,4:56.0,Offensive rebound by Team,,65,74
293,3,4:56.0,T. Zeller makes 2-pt layup at rim (assist by I. Thomas),,67,74
294,3,4:56.0,,Personal take foul by J. Jerebko (drawn by A. Drummond),67,74
295,3,4:56.0,,A. Drummond makes free throw 1 of 2,67,75
296,3,4:56.0,,A. Baynes enters the game for A. Drummond,67,75
297,3,4:56.0,,A. Drummond misses free throw 2 of 2,67,75
298,3,4:56.0,Defensive rebound by Team,,67,75
299,3,4:32.0,A. Bradley misses 2-pt jump shot from 18 ft,,67,75
300,3,4:32.0,Offensive rebound by Team,,67,75
301,3,4:19.0,T. Zeller makes 2-pt hook shot from 6 ft (assist by E. Turner),,69,75
302,3,4:05.0,,R. Jackson misses 2-pt jump shot from 5 ft,69,75
303,3,4:04.0,Defensive rebound by E. Turner,,69,75
304,3,4:01.0,,S. Johnson enters the game for M. Morris,69,75
305,3,3:55.0,T. Zeller misses 2-pt jump shot from 8 ft,,69,75
306,3,3:54.0,,Defensive rebound by Team,69,75
307,3,3:31.0,,S. Johnson makes 2-pt jump shot from 3 ft,69,77
308,3,3:02.0,I. Thomas makes 2-pt layup at rim,,71,77
309,3,2:49.0,,Personal foul by A. Bradley (drawn by K. Caldwell-Pope),71,77
310,3,2:49.0,,Detroit full timeout,71,77
311,3,2:49.0,K. Olynyk enters the game for A. Bradley,,71,77
312,3,2:49.0,,S. Blake enters the game for R. Jackson,71,77
313,3,2:49.0,,K. Caldwell-Pope makes free throw 1 of 2,71,78
314,3,2:49.0,,K. Caldwell-Pope makes free throw 2 of 2,71,79
315,3,2:30.0,T. Zeller makes 2-pt hook shot from 4 ft,,73,79
316,3,2:10.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,73,79
317,3,2:10.0,Defensive rebound by J. Jerebko,,73,79
318,3,1:58.0,E. Turner misses 2-pt jump shot from 6 ft,,73,79
319,3,1:58.0,,Defensive rebound by E. İlyasova,73,79
320,3,1:50.0,,S. Blake misses 2-pt jump shot from 20 ft,73,79
321,3,1:50.0,Defensive rebound by Team,,73,79
322,3,1:50.0,,J. Anthony enters the game for A. Baynes,73,79
323,3,1:39.0,I. Thomas makes 2-pt layup at rim,,75,79
324,3,1:35.0,,Personal take foul by T. Zeller (drawn by J. Anthony),75,79
325,3,1:35.0,,J. Anthony makes free throw 1 of 2,75,80
326,3,1:35.0,,J. Anthony misses free throw 2 of 2,75,80
327,3,1:34.0,Defensive rebound by T. Zeller,,75,80
328,3,1:20.0,Shooting foul by E. İlyasova (drawn by T. Zeller),,75,80
329,3,1:20.0,T. Zeller makes free throw 1 of 2,,76,80
330,3,1:20.0,,A. Tolliver enters the game for E. İlyasova,76,80
331,3,1:20.0,,A. Baynes enters the game for J. Anthony,76,80
332,3,1:20.0,T. Zeller makes free throw 2 of 2,,77,80
333,3,1:06.0,,K. Caldwell-Pope makes 2-pt jump shot from 18 ft,77,82
334,3,0:51.0,I. Thomas misses 2-pt jump shot from 13 ft,,77,82
335,3,0:50.0,Offensive rebound by T. Zeller,,77,82
336,3,0:50.0,T. Zeller makes 2-pt layup at rim,,79,82
337,3,0:37.0,,A. Baynes makes 2-pt hook shot from 3 ft (assist by S. Blake),79,84
338,3,0:37.0,,Shooting foul by T. Zeller (drawn by A. Baynes),79,84
339,3,0:37.0,,A. Baynes makes free throw 1 of 1,79,85
340,3,0:31.0,Shooting foul by A. Baynes (drawn by I. Thomas),,79,85
341,3,0:31.0,I. Thomas makes free throw 1 of 2,,80,85
342,3,0:31.0,I. Thomas makes free throw 2 of 2,,81,85
343,3,0:12.0,,S. Blake misses 2-pt jump shot from 18 ft,81,85
344,3,0:12.0,Defensive rebound by T. Zeller,,81,85
345,3,0:05.0,I. Thomas makes 2-pt jump shot from 14 ft,,83,85
346,3,0:00.0,,S. Blake misses 2-pt jump shot from 15 ft (block by K. Olynyk),83,85
347,3,0:00.0,,Offensive rebound by Team,83,85
348,4,11:46.0,T. Zeller makes 2-pt layup at rim (assist by K. Olynyk),,85,85
349,4,11:33.0,,A. Drummond misses 2-pt hook shot from 6 ft,85,85
350,4,11:32.0,Defensive rebound by Team,,85,85
351,4,11:32.0,,Loose ball foul by A. Drummond (drawn by T. Zeller),85,85
352,4,11:32.0,,Violation by Team (delay of game),85,85
353,4,11:19.0,I. Thomas misses 2-pt jump shot from 6 ft (block by K. Caldwell-Pope),,85,85
354,4,11:17.0,Offensive rebound by I. Thomas,,85,85
355,4,11:12.0,E. Turner misses 2-pt jump shot from 10 ft,,85,85
356,4,11:12.0,,Defensive rebound by A. Drummond,85,85
357,4,10:56.0,,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,85,85
358,4,10:56.0,Defensive rebound by E. Turner,,85,85
359,4,10:48.0,Personal foul by A. Tolliver (drawn by E. Turner),,85,85
360,4,10:45.0,Offensive foul by T. Zeller (drawn by K. Caldwell-Pope),,85,85
361,4,10:45.0,Turnover by T. Zeller (offensive foul),,85,85
362,4,10:45.0,A. Bradley enters the game for I. Thomas,,85,85
363,4,10:31.0,,K. Caldwell-Pope makes 2-pt jump shot from 18 ft,85,87
364,4,10:14.0,Turnover by J. Jerebko (lost ball; steal by K. Caldwell-Pope),,85,87
365,4,10:08.0,,K. Caldwell-Pope makes 2-pt dunk at rim,85,89
366,4,10:01.0,,Offensive charge foul by E. Turner (drawn by K. Caldwell-Pope),85,89
367,4,10:01.0,Turnover by E. Turner (offensive foul),,85,89
368,4,9:44.0,,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,85,89
369,4,9:43.0,Defensive rebound by J. Jerebko,,85,89
370,4,9:35.0,Turnover by T. Zeller (lost ball; steal by A. Drummond),,85,89
371,4,9:28.0,,A. Tolliver misses 2-pt layup from 1 ft,85,89
372,4,9:28.0,,Offensive rebound by A. Drummond,85,89
373,4,9:28.0,,A. Drummond makes 2-pt layup at rim,85,91
374,4,9:12.0,K. Olynyk misses 3-pt jump shot from 25 ft,,85,91
375,4,9:12.0,Offensive rebound by Team,,85,91
376,4,9:12.0,,Loose ball foul by S. Blake (drawn by E. Turner),85,91
377,4,9:12.0,J. Crowder enters the game for J. Jerebko,,85,91
378,4,9:12.0,Violation by Team (delay of game),,85,91
379,4,9:12.0,A. Johnson enters the game for T. Zeller,,85,91
380,4,8:59.0,A. Bradley misses 2-pt jump shot from 20 ft,,85,91
381,4,8:58.0,,Defensive rebound by S. Johnson,85,91
382,4,8:42.0,,A. Tolliver makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),85,94
383,4,8:41.0,Boston full timeout,,85,94
384,4,8:41.0,I. Thomas enters the game for E. Turner,,85,94
385,4,8:41.0,J. Sullinger enters the game for K. Olynyk,,85,94
386,4,8:23.0,A. Johnson misses 3-pt jump shot from 23 ft,,85,94
387,4,8:23.0,,Defensive rebound by K. Caldwell-Pope,85,94
