,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BOSTON_ACTION,PHILADELPHIA_SCORE,BOSTON_SCORE
388,4,7:56.0,Shooting foul by J. Sullinger (drawn by J. Okafor),,73,86
389,4,7:56.0,J. Okafor makes free throw 1 of 2,,74,86
390,4,7:56.0,,D. Lee enters the game for J. Sullinger,74,86
391,4,7:56.0,J. Okafor makes free throw 2 of 2,,75,86
392,4,7:46.0,,Turnover by I. Thomas (bad pass; steal by J. Okafor),75,86
393,4,7:31.0,J. Okafor misses 2-pt jump shot from 3 ft,,75,86
394,4,7:30.0,,Defensive rebound by J. Jerebko,75,86
395,4,7:23.0,,I. Thomas makes 2-pt layup from 1 ft (assist by D. Lee),75,88
396,4,7:09.0,Turnover by I. Canaan (lost ball),,75,88
397,4,6:48.0,,J. Jerebko misses 2-pt hook shot from 4 ft,75,88
398,4,6:46.0,Defensive rebound by J. Okafor,,75,88
399,4,6:38.0,H. Thompson makes 3-pt jump shot from 26 ft (assist by T. McConnell),,78,88
400,4,6:38.0,,Boston full timeout,78,88
401,4,6:38.0,,A. Bradley enters the game for J. Jerebko,78,88
402,4,6:26.0,,Shooting foul by T. McConnell (drawn by M. Smart),78,88
403,4,6:26.0,,M. Smart makes free throw 1 of 2,78,89
404,4,6:26.0,,M. Smart makes free throw 2 of 2,78,90
405,4,6:02.0,H. Thompson misses 3-pt jump shot from 25 ft,,78,90
406,4,6:01.0,,Defensive rebound by D. Lee,78,90
407,4,5:56.0,,M. Smart makes 3-pt jump shot from 26 ft (assist by D. Lee),78,93
408,4,5:55.0,Philadelphia full timeout,,78,93
409,4,5:55.0,,J. Crowder enters the game for I. Thomas,78,93
410,4,5:46.0,N. Noel makes 2-pt layup from 1 ft,,80,93
411,4,5:46.0,Shooting foul by D. Lee (drawn by N. Noel),,80,93
412,4,5:46.0,N. Noel misses free throw 1 of 1,,80,93
413,4,5:44.0,,Defensive rebound by E. Turner,80,93
414,4,5:34.0,,Turnover by D. Lee (bad pass),80,93
415,4,5:34.0,,A. Johnson enters the game for E. Turner,80,93
416,4,5:27.0,Turnover by T. McConnell (bad pass; steal by J. Crowder),,80,93
417,4,5:24.0,,Shooting foul by H. Thompson (drawn by J. Crowder),80,93
418,4,5:24.0,,J. Crowder makes free throw 1 of 2,80,94
419,4,5:24.0,,J. Crowder makes free throw 2 of 2,80,95
420,4,5:07.0,J. Okafor makes 2-pt layup at rim (assist by H. Thompson),,82,95
421,4,4:56.0,,M. Smart misses 3-pt jump shot from 25 ft,82,95
422,4,4:55.0,,Offensive rebound by J. Crowder,82,95
423,4,4:51.0,,Shooting foul by H. Thompson (drawn by D. Lee),82,95
424,4,4:51.0,J. Sampson enters the game for H. Thompson,,82,95
425,4,4:51.0,,D. Lee makes free throw 1 of 2,82,96
426,4,4:51.0,,D. Lee makes free throw 2 of 2,82,97
427,4,4:39.0,J. Okafor misses 2-pt jump shot from 8 ft,,82,97
428,4,4:37.0,,Defensive rebound by A. Johnson,82,97
429,4,4:30.0,,A. Johnson makes 2-pt layup from 2 ft (assist by M. Smart),82,99
430,4,4:10.0,Turnover by J. Okafor (bad pass),,82,99
431,4,3:59.0,,D. Lee misses 2-pt layup from 2 ft,82,99
432,4,3:58.0,,Offensive rebound by A. Johnson,82,99
433,4,3:58.0,,A. Johnson makes 2-pt layup at rim,82,101
434,4,3:58.0,Philadelphia full timeout,,82,101
435,4,3:58.0,,T. Zeller enters the game for D. Lee,82,101
436,4,3:58.0,,I. Thomas enters the game for M. Smart,82,101
437,4,3:41.0,J. Okafor makes 2-pt jump shot from 10 ft (assist by I. Canaan),,84,101
438,4,3:30.0,,Personal foul by J. Okafor (drawn by T. Zeller),84,101
439,4,3:30.0,,T. Zeller makes free throw 1 of 2,84,102
440,4,3:30.0,J. Grant enters the game for J. Sampson,,84,102
441,4,3:30.0,,T. Zeller makes free throw 2 of 2,84,103
442,4,3:10.0,Shooting foul by A. Bradley (drawn by I. Canaan),,84,103
443,4,3:10.0,I. Canaan makes free throw 1 of 2,,85,103
444,4,3:10.0,I. Canaan makes free throw 2 of 2,,86,103
445,4,2:59.0,,I. Thomas makes 2-pt jump shot from 12 ft,86,105
446,4,2:31.0,N. Noel misses 2-pt jump shot from 5 ft,,86,105
447,4,2:30.0,,Defensive rebound by I. Thomas,86,105
448,4,2:18.0,,Turnover by A. Johnson (lost ball; steal by T. McConnell),86,105
449,4,2:10.0,J. Okafor makes 2-pt jump shot from 2 ft (assist by T. McConnell),,88,105
450,4,1:58.0,,Turnover by A. Bradley (lost ball),88,105
451,4,1:58.0,C. Wood enters the game for N. Noel,,88,105
452,4,1:58.0,J. Sampson enters the game for J. Okafor,,88,105
453,4,1:58.0,R. Holmes enters the game for I. Canaan,,88,105
454,4,1:58.0,,T. Rozier enters the game for I. Thomas,88,105
455,4,1:58.0,,J. Mickey enters the game for A. Johnson,88,105
456,4,1:38.0,R. Holmes misses 2-pt jump shot from 5 ft,,88,105
457,4,1:35.0,Offensive rebound by C. Wood,,88,105
458,4,1:35.0,C. Wood misses 2-pt layup at rim,,88,105
459,4,1:33.0,,Defensive rebound by J. Mickey,88,105
460,4,1:28.0,,T. Rozier misses 2-pt jump shot from 1 ft,88,105
461,4,1:27.0,,Offensive rebound by T. Rozier,88,105
462,4,1:27.0,,T. Rozier misses 2-pt layup from 1 ft,88,105
463,4,1:26.0,,Offensive rebound by J. Mickey,88,105
464,4,1:26.0,,Shooting foul by J. Sampson (drawn by J. Mickey),88,105
465,4,1:26.0,,J. Mickey makes free throw 1 of 2,88,106
466,4,1:26.0,,J. Mickey makes free throw 2 of 2,88,107
467,4,1:15.0,Personal foul by J. Mickey (drawn by J. Grant),,88,107
468,4,1:15.0,J. Grant makes free throw 1 of 2,,89,107
469,4,1:15.0,J. Grant makes free throw 2 of 2,,90,107
470,4,1:00.0,,J. Crowder makes 3-pt jump shot from 26 ft (assist by J. Mickey),90,110
471,4,0:51.0,J. Grant makes 2-pt layup from 1 ft,,92,110
472,4,0:51.0,Shooting foul by T. Zeller (drawn by J. Grant),,92,110
473,4,0:51.0,J. Grant makes free throw 1 of 1,,93,110
474,4,0:36.0,,T. Zeller makes 2-pt jump shot from 16 ft (assist by A. Bradley),93,112
475,4,0:18.0,J. Sampson makes 2-pt jump shot from 5 ft,,95,112
