,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA CLIPPERS_ACTION,MEMPHIS_SCORE,LA CLIPPERS_SCORE
63,1,4:22.0,,C. Paul misses 2-pt jump shot from 17 ft,11,16
64,1,4:20.0,,Offensive rebound by L. Mbah a Moute,11,16
65,1,4:14.0,,B. Griffin makes 2-pt layup from 2 ft (assist by C. Paul),11,18
66,1,4:14.0,,Shooting foul by J. Martin (drawn by B. Griffin),11,18
67,1,4:14.0,,W. Johnson enters the game for L. Mbah a Moute,11,18
68,1,4:14.0,L. Stephenson enters the game for V. Carter,,11,18
69,1,4:14.0,,B. Griffin makes free throw 1 of 1,11,19
70,1,3:58.0,J. Farmar misses 2-pt jump shot from 18 ft,,11,19
71,1,3:56.0,,Defensive rebound by D. Jordan,11,19
72,1,3:42.0,,C. Paul makes 2-pt jump shot from 7 ft,11,21
73,1,3:25.0,X. Munford misses 2-pt jump shot from 18 ft,,11,21
74,1,3:23.0,Offensive rebound by J. Martin,,11,21
75,1,3:23.0,Shooting foul by B. Griffin (drawn by J. Martin),,11,21
76,1,3:23.0,J. Martin makes free throw 1 of 2,,12,21
77,1,3:23.0,P. Hairston enters the game for J. Farmar,,12,21
78,1,3:23.0,,J. Green enters the game for B. Griffin,12,21
79,1,3:23.0,J. Martin makes free throw 2 of 2,,13,21
80,1,3:08.0,,Shooting foul by X. Munford (drawn by C. Paul),13,21
81,1,3:08.0,,C. Paul makes free throw 1 of 2,13,22
82,1,3:08.0,,C. Paul makes free throw 2 of 2,13,23
83,1,2:56.0,Shooting foul by D. Jordan (drawn by J. Martin),,13,23
84,1,2:56.0,,LA Clippers full timeout,13,23
85,1,2:56.0,J. Martin misses free throw 1 of 2,,13,23
86,1,2:56.0,Offensive rebound by Team,,13,23
87,1,2:56.0,J. Martin makes free throw 2 of 2,,14,23
88,1,2:35.0,,D. Jordan misses 2-pt dunk at rim,14,23
89,1,2:33.0,,Offensive rebound by J. Green,14,23
90,1,2:31.0,,C. Paul makes 3-pt jump shot from 27 ft (assist by A. Rivers),14,26
91,1,2:16.0,J. Green misses 2-pt jump shot from 4 ft,,14,26
92,1,2:14.0,,Defensive rebound by D. Jordan,14,26
93,1,2:11.0,,Personal foul by J. Green,14,26
94,1,2:11.0,,J. Green misses free throw 1 of 2,14,26
95,1,2:11.0,,Offensive rebound by Team,14,26
96,1,2:11.0,,P. Pierce enters the game for C. Paul,14,26
97,1,2:11.0,,J. Green misses free throw 2 of 2,14,26
98,1,2:10.0,Defensive rebound by J. Martin,,14,26
99,1,1:56.0,Personal foul by A. Rivers,,14,26
100,1,1:56.0,,C. Aldrich enters the game for D. Jordan,14,26
101,1,1:45.0,L. Stephenson makes 3-pt jump shot from 25 ft,,17,26
102,1,1:32.0,,Shooting foul by J. Martin (drawn by A. Rivers),17,26
103,1,1:32.0,,A. Rivers misses free throw 1 of 2,17,26
104,1,1:32.0,,Offensive rebound by Team,17,26
105,1,1:32.0,,A. Rivers makes free throw 2 of 2,17,27
106,1,1:16.0,Turnover by X. Munford (bad pass),,17,27
107,1,1:02.0,,Personal foul by X. Munford,17,27
108,1,1:02.0,,P. Pierce makes free throw 1 of 2,17,28
109,1,1:02.0,,P. Pierce makes free throw 2 of 2,17,29
110,1,0:46.0,J. Martin makes 2-pt jump shot from 17 ft (assist by L. Stephenson),,19,29
111,1,0:38.0,,P. Pierce misses 3-pt jump shot from 25 ft,19,29
112,1,0:37.0,Defensive rebound by L. Stephenson,,19,29
113,1,0:28.0,J. Martin makes 2-pt layup from 1 ft (assist by L. Stephenson),,21,29
114,1,0:28.0,Shooting foul by C. Aldrich (drawn by J. Martin),,21,29
115,1,0:28.0,J. Martin makes free throw 1 of 1,,22,29
116,1,0:05.0,,J. Green misses 2-pt layup from 3 ft,22,29
117,1,0:04.0,Defensive rebound by P. Hairston,,22,29
118,1,0:02.0,Turnover by P. Hairston (lost ball; steal by W. Johnson),,22,29
119,2,11:39.0,L. Stephenson makes 3-pt jump shot from 26 ft,,25,29
120,2,11:19.0,,Personal foul by L. Stephenson,25,29
121,2,11:13.0,,A. Rivers makes 3-pt jump shot from 27 ft,25,32
122,2,10:58.0,Shooting foul by C. Aldrich (drawn by L. Stephenson),,25,32
123,2,10:58.0,L. Stephenson makes free throw 1 of 2,,26,32
124,2,10:58.0,L. Stephenson misses free throw 2 of 2,,26,32
125,2,10:57.0,,Defensive rebound by C. Aldrich,26,32
126,2,10:36.0,,A. Rivers makes 2-pt jump shot from 2 ft,26,34
127,2,10:13.0,X. Munford misses 3-pt jump shot from 26 ft,,26,34
128,2,10:12.0,Offensive rebound by J. Green,,26,34
129,2,10:09.0,J. Martin makes 2-pt dunk at rim (assist by J. Green),,28,34
130,2,9:46.0,,Shooting block foul by J. Martin (drawn by P. Pierce),28,34
131,2,9:46.0,,P. Pierce makes free throw 1 of 2,28,35
132,2,9:46.0,Z. Randolph enters the game for J. Martin,,28,35
133,2,9:46.0,,P. Pierce makes free throw 2 of 2,28,36
134,2,9:34.0,X. Munford makes 2-pt layup from 2 ft,,30,36
135,2,9:08.0,,J. Green makes 2-pt hook shot from 4 ft,30,38
136,2,8:48.0,Z. Randolph makes 2-pt jump shot from 16 ft (assist by X. Munford),,32,38
137,2,8:26.0,,C. Aldrich makes 2-pt dunk at rim (assist by P. Prigioni),32,40
138,2,8:20.0,Memphis full timeout,,32,40
139,2,8:02.0,Z. Randolph misses 2-pt hook shot from 3 ft,,32,40
140,2,8:00.0,,Defensive rebound by P. Pierce,32,40
141,2,7:46.0,,J. Green makes 2-pt hook shot from 6 ft (assist by C. Aldrich),32,42
142,2,7:26.0,X. Munford misses 3-pt jump shot from 25 ft,,32,42
143,2,7:24.0,,Defensive rebound by P. Prigioni,32,42
144,2,7:18.0,,A. Rivers makes 3-pt jump shot from 28 ft,32,45
145,2,7:03.0,M. Barnes enters the game for P. Hairston,,32,45
146,2,7:03.0,J. Farmar enters the game for J. Green,,32,45
147,2,6:50.0,L. Stephenson misses 2-pt jump shot from 19 ft,,32,45
148,2,6:48.0,,Defensive rebound by C. Aldrich,32,45
149,2,6:24.0,,J. Green makes 2-pt jump shot from 10 ft,32,47
150,2,6:08.0,M. Barnes makes 2-pt hook shot from 3 ft,,34,47
151,2,6:01.0,,LA Clippers full timeout,34,47
152,2,6:01.0,,B. Griffin enters the game for P. Pierce,34,47
153,2,6:01.0,,D. Jordan enters the game for C. Aldrich,34,47
154,2,6:01.0,,C. Paul enters the game for P. Prigioni,34,47
155,2,6:01.0,C. Andersen enters the game for L. Stephenson,,34,47
156,2,5:52.0,,J. Green misses 2-pt hook shot from 7 ft,34,47
157,2,5:49.0,Defensive rebound by X. Munford,,34,47
158,2,5:32.0,Z. Randolph misses 2-pt jump shot from 18 ft,,34,47
159,2,5:30.0,,Defensive rebound by B. Griffin,34,47
160,2,5:22.0,,Turnover by B. Griffin (offensive foul),34,47
161,2,5:22.0,,Offensive foul by B. Griffin (drawn by X. Munford),34,47
162,2,5:22.0,,J. Redick enters the game for A. Rivers,34,47
163,2,5:11.0,X. Munford misses 3-pt jump shot from 23 ft,,34,47
164,2,5:10.0,,Defensive rebound by B. Griffin,34,47
165,2,4:59.0,,J. Redick makes 3-pt jump shot from 22 ft (assist by B. Griffin),34,50
166,2,4:39.0,Shooting foul by J. Green (drawn by M. Barnes),,34,50
167,2,4:39.0,M. Barnes makes free throw 1 of 3,,35,50
168,2,4:39.0,M. Barnes misses free throw 2 of 3,,35,50
169,2,4:39.0,Offensive rebound by Team,,35,50
170,2,4:39.0,M. Barnes misses free throw 3 of 3,,35,50
171,2,4:37.0,,Defensive rebound by D. Jordan,35,50
172,2,4:14.0,,Turnover by Team (shot clock),35,50
173,2,4:05.0,Z. Randolph misses 2-pt jump shot from 22 ft,,35,50
174,2,4:03.0,,Defensive rebound by C. Paul,35,50
175,2,3:53.0,,B. Griffin makes 2-pt layup from 2 ft (assist by C. Paul),35,52
176,2,3:42.0,J. Farmar misses 2-pt layup from 4 ft (block by D. Jordan),,35,52
177,2,3:39.0,,Defensive rebound by D. Jordan,35,52
178,2,3:32.0,,J. Green misses 2-pt layup from 1 ft,35,52
179,2,3:27.0,,Offensive rebound by J. Green,35,52
180,2,3:27.0,,J. Green makes 2-pt layup from 2 ft,35,54
181,2,3:09.0,Z. Randolph misses 2-pt layup from 3 ft,,35,54
182,2,3:08.0,,Defensive rebound by B. Griffin,35,54
183,2,3:00.0,Offensive charge foul by D. Jordan (drawn by C. Andersen),,35,54
184,2,3:00.0,,Turnover by D. Jordan (offensive foul),35,54
185,2,3:00.0,,Technical foul by D. Jordan,35,54
186,2,3:00.0,Z. Randolph misses technical free throw,,35,54
187,2,3:00.0,Offensive rebound by Team,,35,54
188,2,3:00.0,,A. Rivers enters the game for J. Green,35,54
189,2,3:00.0,J. Green enters the game for Z. Randolph,,35,54
190,2,2:50.0,Official timeout,,35,54
191,2,2:41.0,C. Andersen makes 2-pt layup from 2 ft (assist by X. Munford),,37,54
192,2,2:30.0,,Turnover by C. Paul (bad pass; steal by C. Andersen),37,54
193,2,2:26.0,C. Andersen makes 2-pt dunk at rim,,39,54
194,2,2:08.0,,B. Griffin misses 2-pt layup from 3 ft,39,54
195,2,2:07.0,Defensive rebound by J. Farmar,,39,54
196,2,2:03.0,Turnover by X. Munford (offensive foul),,39,54
197,2,2:03.0,,Offensive charge foul by X. Munford (drawn by J. Redick),39,54
198,2,2:03.0,,W. Johnson enters the game for B. Griffin,39,54
199,2,2:03.0,P. Hairston enters the game for X. Munford,,39,54
200,2,1:53.0,,C. Paul misses 2-pt jump shot from 13 ft,39,54
201,2,1:51.0,Defensive rebound by J. Green,,39,54
202,2,1:45.0,M. Barnes misses 2-pt jump shot from 6 ft,,39,54
203,2,1:41.0,,Defensive rebound by W. Johnson,39,54
204,2,1:32.0,,J. Redick misses 3-pt jump shot from 26 ft,39,54
205,2,1:31.0,Defensive rebound by J. Farmar,,39,54
206,2,1:22.0,C. Andersen misses 3-pt jump shot from 27 ft,,39,54
207,2,1:21.0,,Defensive rebound by J. Redick,39,54
208,2,1:16.0,,J. Redick makes 2-pt layup from 1 ft,39,56
209,2,1:01.0,P. Hairston misses 3-pt jump shot from 25 ft,,39,56
210,2,1:00.0,Offensive rebound by J. Farmar,,39,56
211,2,0:51.0,C. Andersen misses 2-pt layup from 2 ft,,39,56
212,2,0:50.0,Offensive rebound by J. Green,,39,56
213,2,0:50.0,J. Green misses 2-pt layup from 2 ft,,39,56
214,2,0:50.0,Offensive rebound by J. Green,,39,56
215,2,0:50.0,J. Green makes 2-pt layup from 2 ft,,41,56
216,2,0:36.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),41,58
217,2,0:28.0,J. Farmar misses 3-pt jump shot from 23 ft,,41,58
218,2,0:28.0,Offensive rebound by C. Andersen,,41,58
219,2,0:28.0,C. Andersen makes 2-pt layup from 2 ft,,43,58
220,2,0:07.0,,C. Paul makes 3-pt jump shot from 25 ft,43,61
221,2,0:03.0,M. Barnes misses 3-pt jump shot from 27 ft,,43,61
222,2,0:02.0,Offensive rebound by J. Green,,43,61
223,2,0:01.0,J. Green misses 2-pt jump shot from 15 ft,,43,61
224,2,0:00.0,Offensive rebound by Team,,43,61
225,3,11:45.0,Turnover by M. Barnes (bad pass; steal by D. Jordan),,43,61
226,3,11:39.0,,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by C. Paul),43,63
227,3,11:19.0,M. Barnes makes 2-pt jump shot from 19 ft (assist by Z. Randolph),,45,63
228,3,10:58.0,,Turnover by C. Paul (bad pass; steal by J. Farmar),45,63
229,3,10:49.0,Z. Randolph makes 2-pt jump shot from 14 ft (assist by V. Carter),,47,63
230,3,10:31.0,,Personal foul by M. Barnes,47,63
231,3,10:23.0,,A. Rivers makes 3-pt jump shot from 25 ft (assist by C. Paul),47,66
232,3,10:00.0,V. Carter misses 2-pt jump shot from 15 ft,,47,66
233,3,9:57.0,,Defensive rebound by D. Jordan,47,66
234,3,9:49.0,,C. Paul misses 3-pt jump shot from 25 ft,47,66
235,3,9:47.0,Defensive rebound by V. Carter,,47,66
236,3,9:34.0,M. Barnes misses 3-pt jump shot from 26 ft,,47,66
237,3,9:32.0,,Defensive rebound by B. Griffin,47,66
238,3,9:18.0,,B. Griffin makes 2-pt jump shot from 15 ft (assist by C. Paul),47,68
239,3,8:58.0,Z. Randolph makes 2-pt layup from 2 ft,,49,68
240,3,8:38.0,,A. Rivers misses 3-pt jump shot from 26 ft,49,68
241,3,8:37.0,Defensive rebound by C. Andersen,,49,68
242,3,8:19.0,Z. Randolph misses 2-pt layup from 3 ft,,49,68
243,3,8:15.0,,Defensive rebound by B. Griffin,49,68
244,3,8:12.0,Violation by Z. Randolph (kicked ball),,49,68
245,3,8:02.0,,B. Griffin makes 2-pt jump shot from 17 ft (assist by C. Paul),49,70
246,3,7:51.0,C. Andersen misses 3-pt jump shot from 27 ft,,49,70
247,3,7:50.0,,Defensive rebound by B. Griffin,49,70
248,3,7:31.0,,A. Rivers misses 3-pt jump shot from 27 ft,49,70
249,3,7:30.0,Defensive rebound by M. Barnes,,49,70
250,3,7:18.0,Z. Randolph makes 2-pt jump shot from 21 ft (assist by J. Farmar),,51,70
251,3,7:06.0,,Turnover by C. Paul (bad pass; steal by Z. Randolph),51,70
252,3,7:03.0,Personal foul by C. Paul,,51,70
253,3,7:01.0,Personal foul by L. Mbah a Moute,,51,70
254,3,6:54.0,J. Farmar misses 2-pt layup from 2 ft (block by D. Jordan),,51,70
255,3,6:54.0,Offensive rebound by Team,,51,70
256,3,6:48.0,V. Carter misses 2-pt jump shot from 11 ft,,51,70
257,3,6:44.0,Offensive rebound by C. Andersen,,51,70
258,3,6:44.0,C. Andersen makes 2-pt dunk at rim,,53,70
259,3,6:28.0,,Turnover by C. Paul (lost ball; steal by C. Andersen),53,70
260,3,6:22.0,M. Barnes makes 2-pt layup from 2 ft (assist by J. Farmar),,55,70
261,3,6:22.0,,LA Clippers full timeout,55,70
262,3,6:12.0,,L. Mbah a Moute misses 2-pt jump shot from 16 ft,55,70
263,3,6:11.0,Defensive rebound by J. Farmar,,55,70
264,3,5:58.0,Turnover by Z. Randolph (bad pass; steal by B. Griffin),,55,70
265,3,5:51.0,,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by B. Griffin),55,72
266,3,5:26.0,V. Carter misses 2-pt jump shot from 8 ft,,55,72
267,3,5:23.0,,Defensive rebound by D. Jordan,55,72
268,3,5:20.0,,Shooting foul by J. Farmar (drawn by A. Rivers),55,72
269,3,5:20.0,,A. Rivers makes free throw 1 of 2,55,73
270,3,5:20.0,,W. Johnson enters the game for L. Mbah a Moute,55,73
271,3,5:20.0,,A. Rivers makes free throw 2 of 2,55,74
272,3,5:10.0,Personal foul by W. Johnson,,55,74
273,3,5:10.0,X. Munford enters the game for V. Carter,,55,74
274,3,4:57.0,Z. Randolph makes 2-pt hook shot from 5 ft,,57,74
275,3,4:34.0,,B. Griffin misses 2-pt jump shot from 17 ft,57,74
276,3,4:33.0,Defensive rebound by X. Munford,,57,74
277,3,4:12.0,X. Munford misses 2-pt layup from 1 ft (block by W. Johnson),,57,74
278,3,4:09.0,,Defensive rebound by D. Jordan,57,74
279,3,3:54.0,,B. Griffin misses 2-pt jump shot from 16 ft,57,74
280,3,3:52.0,,Offensive rebound by D. Jordan,57,74
281,3,3:39.0,,C. Paul misses 2-pt jump shot from 18 ft,57,74
282,3,3:36.0,,Offensive rebound by C. Paul,57,74
283,3,3:17.0,,Offensive foul by A. Rivers (drawn by X. Munford),57,74
284,3,3:17.0,,Turnover by A. Rivers (offensive foul),57,74
285,3,3:17.0,Memphis full timeout,,57,74
286,3,3:17.0,J. Green enters the game for C. Andersen,,57,74
287,3,3:02.0,Turnover by J. Farmar (bad pass; steal by B. Griffin),,57,74
288,3,2:57.0,,D. Jordan makes 2-pt layup from 1 ft (assist by B. Griffin),57,76
289,3,2:47.0,X. Munford makes 2-pt jump shot from 9 ft,,59,76
290,3,2:28.0,,W. Johnson misses 2-pt jump shot from 19 ft,59,76
291,3,2:26.0,Defensive rebound by Team,,59,76
292,3,2:13.0,Z. Randolph misses 3-pt jump shot from 26 ft,,59,76
293,3,2:12.0,Offensive rebound by J. Farmar,,59,76
294,3,2:08.0,J. Green misses 2-pt jump shot from 16 ft,,59,76
295,3,2:07.0,Offensive rebound by Z. Randolph,,59,76
296,3,2:05.0,Z. Randolph makes 2-pt layup from 1 ft,,61,76
297,3,1:51.0,,W. Johnson makes 3-pt jump shot from 27 ft (assist by C. Paul),61,79
298,3,1:30.0,Turnover by M. Barnes (lost ball; steal by W. Johnson),,61,79
299,3,1:20.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),61,81
300,3,1:19.0,Memphis full timeout,,61,81
301,3,1:19.0,,P. Prigioni enters the game for B. Griffin,61,81
302,3,1:19.0,,J. Green enters the game for C. Paul,61,81
303,3,1:19.0,P. Hairston enters the game for J. Farmar,,61,81
304,3,1:07.0,M. Barnes misses 3-pt jump shot from 27 ft,,61,81
305,3,1:06.0,,Defensive rebound by A. Rivers,61,81
306,3,0:44.0,,P. Prigioni makes 3-pt jump shot from 25 ft (assist by A. Rivers),61,84
307,3,0:27.0,J. Green misses 2-pt dunk at rim (block by W. Johnson),,61,84
308,3,0:23.0,Offensive rebound by Team,,61,84
309,3,0:23.0,,Violation by A. Rivers (kicked ball),61,84
310,3,0:13.0,X. Munford makes 2-pt jump shot from 3 ft,,63,84
311,3,0:13.0,Shooting foul by P. Prigioni (drawn by X. Munford),,63,84
312,3,0:13.0,L. Stephenson enters the game for Z. Randolph,,63,84
313,3,0:13.0,,P. Pierce enters the game for D. Jordan,63,84
314,3,0:13.0,X. Munford makes free throw 1 of 1,,64,84
315,3,0:02.0,,A. Rivers misses 3-pt jump shot from 26 ft,64,84
316,3,0:00.0,,Offensive rebound by P. Prigioni,64,84
317,4,11:38.0,,J. Green misses 2-pt jump shot from 16 ft (block by J. Green),64,84
318,4,11:30.0,,Offensive rebound by P. Prigioni,64,84
319,4,11:29.0,,P. Prigioni makes 2-pt layup from 2 ft,64,86
320,4,11:20.0,P. Hairston makes 3-pt jump shot from 27 ft (assist by X. Munford),,67,86
321,4,11:07.0,,C. Aldrich makes 2-pt dunk at rim (assist by P. Pierce),67,88
322,4,10:50.0,P. Hairston makes 3-pt jump shot from 25 ft (assist by X. Munford),,70,88
323,4,10:28.0,,Shooting foul by J. Martin (drawn by C. Aldrich),70,88
324,4,10:28.0,,C. Aldrich makes free throw 1 of 2,70,89
325,4,10:28.0,,C. Aldrich makes free throw 2 of 2,70,90
326,4,10:04.0,J. Martin misses 2-pt jump shot from 18 ft,,70,90
327,4,10:03.0,,Defensive rebound by C. Aldrich,70,90
328,4,9:44.0,,J. Green misses 3-pt jump shot from 25 ft,70,90
329,4,9:42.0,Defensive rebound by P. Hairston,,70,90
330,4,9:41.0,Personal take foul by P. Pierce,,70,90
331,4,9:31.0,Personal foul by P. Pierce,,70,90
332,4,9:18.0,X. Munford makes 2-pt jump shot from 4 ft (assist by L. Stephenson),,72,90
333,4,8:57.0,,J. Green makes 3-pt jump shot from 23 ft (assist by P. Prigioni),72,93
334,4,8:38.0,Turnover by P. Hairston (lost ball; steal by C. Aldrich),,72,93
335,4,8:33.0,,W. Johnson makes 2-pt layup from 1 ft,72,95
336,4,8:13.0,L. Stephenson misses 2-pt jump shot from 5 ft,,72,95
337,4,8:11.0,Offensive rebound by Team,,72,95
338,4,8:11.0,Official timeout,,72,95
339,4,8:00.0,L. Stephenson misses 2-pt layup from 2 ft (block by C. Aldrich),,72,95
340,4,8:00.0,Offensive rebound by Team,,72,95
341,4,7:50.0,L. Stephenson misses 2-pt jump shot from 13 ft,,72,95
342,4,7:46.0,Offensive rebound by J. Green,,72,95
343,4,7:46.0,J. Green makes 2-pt dunk at rim,,74,95
344,4,7:25.0,,W. Johnson misses 3-pt jump shot from 23 ft,74,95
345,4,7:24.0,,Offensive rebound by P. Prigioni,74,95
346,4,7:02.0,,P. Pierce misses 3-pt jump shot from 25 ft,74,95
347,4,7:02.0,Defensive rebound by Team,,74,95
348,4,6:48.0,P. Hairston misses 3-pt jump shot from 26 ft,,74,95
349,4,6:48.0,Offensive rebound by J. Green,,74,95
350,4,6:45.0,P. Hairston misses 2-pt layup from 1 ft (block by C. Aldrich),,74,95
351,4,6:42.0,,Defensive rebound by J. Green,74,95
352,4,6:36.0,,P. Pierce misses 2-pt jump shot from 7 ft,74,95
353,4,6:35.0,Defensive rebound by J. Green,,74,95
354,4,6:26.0,L. Stephenson misses 2-pt jump shot from 4 ft (block by C. Aldrich),,74,95
355,4,6:22.0,,Defensive rebound by C. Aldrich,74,95
356,4,6:17.0,,W. Johnson misses 3-pt jump shot from 25 ft,74,95
357,4,6:17.0,Defensive rebound by L. Stephenson,,74,95
358,4,6:17.0,Memphis full timeout,,74,95
359,4,6:00.0,J. Green makes 2-pt jump shot from 19 ft (assist by J. Martin),,76,95
360,4,5:39.0,,J. Green misses 2-pt layup from 2 ft,76,95
361,4,5:37.0,Defensive rebound by J. Green,,76,95
362,4,5:30.0,Turnover by L. Stephenson (bad pass),,76,95
363,4,5:20.0,,Shooting foul by J. Martin (drawn by P. Pierce),76,95
364,4,5:20.0,,P. Pierce makes free throw 1 of 2,76,96
365,4,5:20.0,,J. Ayres enters the game for C. Aldrich,76,96
366,4,5:20.0,,C. Wilcox enters the game for W. Johnson,76,96
367,4,5:20.0,,P. Pierce makes free throw 2 of 2,76,97
368,4,5:00.0,X. Munford misses 2-pt jump shot from 16 ft,,76,97
369,4,4:57.0,Offensive rebound by L. Stephenson,,76,97
370,4,4:57.0,L. Stephenson makes 2-pt layup at rim,,78,97
371,4,4:42.0,,P. Pierce misses 3-pt jump shot from 24 ft,78,97
372,4,4:41.0,Defensive rebound by X. Munford,,78,97
373,4,4:33.0,Turnover by X. Munford (bad pass; steal by P. Prigioni),,78,97
374,4,4:20.0,,P. Pierce misses 2-pt jump shot from 12 ft,78,97
375,4,4:17.0,Defensive rebound by J. Green,,78,97
376,4,4:08.0,L. Stephenson makes 2-pt layup from 2 ft,,80,97
377,4,3:55.0,,C. Wilcox makes 2-pt jump shot from 17 ft (assist by P. Prigioni),80,99
378,4,3:35.0,P. Hairston misses 3-pt jump shot from 26 ft,,80,99
379,4,3:34.0,,Defensive rebound by P. Pierce,80,99
380,4,3:27.0,,Personal foul by L. Stephenson,80,99
381,4,3:17.0,,P. Pierce makes 2-pt jump shot from 12 ft,80,101
382,4,3:05.0,,Violation by J. Ayres (def goaltending),80,101
383,4,3:05.0,X. Munford makes 2-pt jump shot from 5 ft (assist by J. Green),,82,101
384,4,2:51.0,,P. Pierce misses 2-pt layup from 2 ft,82,101
385,4,2:49.0,Defensive rebound by P. Hairston,,82,101
386,4,2:47.0,,Offensive charge foul by X. Munford (drawn by P. Prigioni),82,101
387,4,2:47.0,Turnover by X. Munford (offensive foul),,82,101
388,4,2:47.0,,LA Clippers full timeout,82,101
389,4,2:47.0,B. Cotton enters the game for J. Green,,82,101
