,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PHILADELPHIA_ACTION,NEW YORK_SCORE,PHILADELPHIA_SCORE
31,1,8:18.0,,I. Smith misses 2-pt jump shot from 8 ft,6,7
32,1,8:17.0,Defensive rebound by J. Grant,,6,7
33,1,8:10.0,D. Williams misses 2-pt jump shot from 20 ft,,6,7
34,1,8:07.0,,Defensive rebound by R. Covington,6,7
35,1,7:57.0,,J. Grant makes 2-pt layup from 4 ft,6,9
36,1,7:46.0,C. Anthony misses 2-pt jump shot from 9 ft,,6,9
37,1,7:44.0,,Defensive rebound by N. Stauskas,6,9
38,1,7:37.0,,I. Smith makes 3-pt jump shot from 23 ft (assist by N. Stauskas),6,12
39,1,7:20.0,,Violation by N. Noel (kicked ball),6,12
40,1,7:08.0,C. Anthony makes 3-pt jump shot from 26 ft (assist by J. Grant),,9,12
41,1,6:58.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by I. Smith),9,15
42,1,6:42.0,J. Grant misses 2-pt jump shot from 19 ft,,9,15
43,1,6:41.0,,Defensive rebound by R. Covington,9,15
44,1,6:34.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by J. Grant),9,18
45,1,6:27.0,New York full timeout,,9,18
46,1,6:14.0,Turnover by R. Lopez (lost ball; steal by N. Noel),,9,18
47,1,6:05.0,,N. Noel misses 2-pt jump shot from 16 ft,9,18
48,1,6:04.0,Defensive rebound by D. Williams,,9,18
49,1,5:45.0,C. Anthony makes 2-pt jump shot from 10 ft,,11,18
50,1,5:41.0,,Shooting foul by J. Grant (drawn by I. Smith),11,18
51,1,5:41.0,,I. Smith makes free throw 1 of 2,11,19
52,1,5:41.0,,H. Thompson enters the game for R. Covington,11,19
53,1,5:41.0,L. Galloway enters the game for J. Grant,,11,19
54,1,5:41.0,,I. Smith makes free throw 2 of 2,11,20
55,1,5:25.0,D. Williams makes 2-pt jump shot from 11 ft (assist by C. Anthony),,13,20
56,1,5:16.0,,I. Smith makes 2-pt layup at rim,13,22
57,1,5:05.0,D. Williams makes 2-pt jump shot from 13 ft (assist by L. Galloway),,15,22
58,1,4:56.0,,H. Thompson misses 3-pt jump shot from 24 ft,15,22
59,1,4:55.0,Defensive rebound by S. Vujačić,,15,22
60,1,4:50.0,Shooting foul by N. Stauskas (drawn by S. Vujačić),,15,22
61,1,4:50.0,S. Vujačić makes free throw 1 of 2,,16,22
62,1,4:50.0,,T. McConnell enters the game for N. Stauskas,16,22
63,1,4:50.0,S. Vujačić makes free throw 2 of 2,,17,22
64,1,4:35.0,,Turnover by I. Smith (bad pass; steal by L. Galloway),17,22
65,1,4:26.0,C. Anthony misses 3-pt jump shot from 25 ft,,17,22
66,1,4:25.0,,Defensive rebound by I. Smith,17,22
67,1,4:18.0,,H. Thompson misses 3-pt jump shot from 25 ft,17,22
68,1,4:17.0,Defensive rebound by C. Anthony,,17,22
69,1,4:00.0,R. Lopez misses 2-pt layup from 2 ft,,17,22
70,1,3:59.0,Offensive rebound by R. Lopez,,17,22
71,1,3:59.0,R. Lopez misses 2-pt layup from 2 ft,,17,22
72,1,3:58.0,Offensive rebound by R. Lopez,,17,22
73,1,3:58.0,R. Lopez misses 2-pt layup from 2 ft,,17,22
74,1,3:58.0,Offensive rebound by R. Lopez,,17,22
75,1,3:58.0,Shooting foul by J. Grant (drawn by R. Lopez),,17,22
76,1,3:58.0,R. Lopez misses free throw 1 of 2,,17,22
77,1,3:58.0,Offensive rebound by Team,,17,22
78,1,3:58.0,,E. Brand enters the game for N. Noel,17,22
79,1,3:58.0,R. Lopez misses free throw 2 of 2,,17,22
80,1,3:58.0,,Defensive rebound by Team,17,22
81,1,3:36.0,,H. Thompson misses 2-pt jump shot from 18 ft,17,22
82,1,3:35.0,,Offensive rebound by J. Grant,17,22
83,1,3:35.0,,Shooting foul by S. Vujačić (drawn by J. Grant),17,22
84,1,3:35.0,,J. Grant misses free throw 1 of 2,17,22
85,1,3:35.0,,Offensive rebound by Team,17,22
86,1,3:35.0,K. O'Quinn enters the game for R. Lopez,,17,22
87,1,3:35.0,A. Afflalo enters the game for C. Anthony,,17,22
88,1,3:35.0,,J. Grant misses free throw 2 of 2,17,22
89,1,3:33.0,Defensive rebound by A. Afflalo,,17,22
90,1,3:19.0,A. Afflalo misses 2-pt jump shot from 12 ft,,17,22
91,1,3:16.0,,Defensive rebound by J. Grant,17,22
92,1,3:04.0,,I. Smith misses 3-pt jump shot from 25 ft,17,22
93,1,3:02.0,Defensive rebound by D. Williams,,17,22
94,1,2:48.0,L. Galloway misses 2-pt jump shot from 9 ft (block by I. Smith),,17,22
95,1,2:45.0,,Defensive rebound by I. Smith,17,22
96,1,2:40.0,,Philadelphia full timeout,17,22
97,1,2:40.0,,R. Covington enters the game for J. Grant,17,22
98,1,2:40.0,,K. Marshall enters the game for I. Smith,17,22
99,1,2:27.0,,K. Marshall makes 2-pt jump shot from 19 ft (assist by T. McConnell),17,24
100,1,2:14.0,S. Vujačić makes 2-pt jump shot from 17 ft,,19,24
101,1,2:02.0,,E. Brand misses 2-pt jump shot from 16 ft,19,24
102,1,2:01.0,Defensive rebound by D. Williams,,19,24
103,1,1:49.0,K. O'Quinn makes 2-pt hook shot from 5 ft (assist by S. Vujačić),,21,24
104,1,1:29.0,,K. Marshall misses 3-pt jump shot from 26 ft,21,24
105,1,1:28.0,Defensive rebound by K. O'Quinn,,21,24
106,1,1:20.0,L. Galloway makes 2-pt layup from 2 ft,,23,24
107,1,1:03.0,,Turnover by T. McConnell (bad pass; steal by S. Vujačić),23,24
108,1,0:55.0,D. Williams makes 2-pt jump shot from 6 ft,,25,24
109,1,0:55.0,Shooting foul by K. Marshall (drawn by D. Williams),,25,24
110,1,0:55.0,D. Williams makes free throw 1 of 1,,26,24
111,1,0:44.0,,R. Covington misses 3-pt jump shot from 27 ft,26,24
112,1,0:41.0,Defensive rebound by K. O'Quinn,,26,24
113,1,0:36.0,Turnover by D. Williams (lost ball; steal by K. Marshall),,26,24
114,1,0:31.0,,R. Covington misses 2-pt dunk at rim,26,24
115,1,0:27.0,Defensive rebound by S. Vujačić,,26,24
116,1,0:10.0,D. Williams makes 2-pt jump shot from 19 ft (assist by S. Vujačić),,28,24
117,1,0:02.0,,T. McConnell misses 2-pt jump shot from 10 ft,28,24
118,1,0:01.0,Defensive rebound by K. O'Quinn,,28,24
119,2,11:49.0,,H. Thompson misses 3-pt jump shot from 24 ft,28,24
120,2,11:47.0,Defensive rebound by A. Afflalo,,28,24
121,2,11:36.0,L. Galloway misses 2-pt jump shot from 11 ft,,28,24
122,2,11:35.0,Offensive rebound by L. Galloway,,28,24
123,2,11:34.0,Turnover by L. Galloway (step out of bounds),,28,24
124,2,11:22.0,,T. McConnell makes 2-pt jump shot from 10 ft (assist by H. Thompson),28,26
125,2,11:02.0,L. Galloway misses 3-pt jump shot from 25 ft,,28,26
126,2,11:01.0,,Defensive rebound by E. Brand,28,26
127,2,10:50.0,,T. McConnell misses 2-pt jump shot from 7 ft,28,26
128,2,10:48.0,Defensive rebound by A. Afflalo,,28,26
129,2,10:41.0,Personal foul by K. Marshall,,28,26
130,2,10:31.0,A. Afflalo makes 2-pt jump shot from 19 ft,,30,26
131,2,10:30.0,,Philadelphia full timeout,30,26
132,2,10:16.0,,R. Covington misses 3-pt jump shot from 25 ft,30,26
133,2,10:14.0,Defensive rebound by C. Early,,30,26
134,2,10:00.0,C. Anthony makes 2-pt jump shot from 12 ft,,32,26
135,2,9:44.0,,E. Brand misses 2-pt layup from 1 ft,32,26
136,2,9:42.0,,Offensive rebound by E. Brand,32,26
137,2,9:41.0,,Turnover by E. Brand (dbl dribble),32,26
138,2,9:29.0,K. O'Quinn makes 2-pt jump shot from 16 ft (assist by L. Galloway),,34,26
139,2,9:08.0,Violation by K. O'Quinn (def goaltending),,34,26
140,2,9:08.0,,R. Covington makes 2-pt layup from 1 ft (assist by T. McConnell),34,28
141,2,8:53.0,Turnover by C. Anthony (bad pass; steal by E. Brand),,34,28
142,2,8:51.0,,Turnover by T. McConnell (dbl dribble),34,28
143,2,8:51.0,,N. Stauskas enters the game for K. Marshall,34,28
144,2,8:51.0,,J. Grant enters the game for R. Covington,34,28
145,2,8:51.0,Official timeout,,34,28
146,2,8:51.0,,I. Smith enters the game for E. Brand,34,28
147,2,8:37.0,C. Anthony makes 2-pt jump shot from 13 ft,,36,28
148,2,8:24.0,,N. Stauskas makes 3-pt jump shot from 24 ft (assist by J. Grant),36,31
149,2,8:08.0,A. Afflalo misses 2-pt jump shot from 5 ft,,36,31
150,2,8:07.0,Offensive rebound by Team,,36,31
151,2,7:58.0,C. Anthony makes 2-pt jump shot from 15 ft,,38,31
152,2,7:43.0,,Personal foul by C. Anthony,38,31
153,2,7:33.0,,N. Stauskas misses 3-pt jump shot from 24 ft,38,31
154,2,7:32.0,Defensive rebound by Team,,38,31
155,2,7:16.0,C. Anthony misses 2-pt jump shot from 15 ft,,38,31
156,2,7:15.0,,Defensive rebound by Team,38,31
157,2,7:13.0,,N. Noel enters the game for T. McConnell,38,31
158,2,6:59.0,,N. Stauskas misses 2-pt jump shot from 5 ft (block by C. Early),38,31
159,2,6:57.0,Defensive rebound by L. Galloway,,38,31
160,2,6:45.0,C. Anthony makes 2-pt jump shot from 14 ft,,40,31
161,2,6:31.0,,Shooting foul by K. O'Quinn (drawn by I. Smith),40,31
162,2,6:31.0,,I. Smith makes free throw 1 of 2,40,32
163,2,6:31.0,R. Lopez enters the game for K. O'Quinn,,40,32
164,2,6:31.0,,I. Smith makes free throw 2 of 2,40,33
165,2,6:22.0,,Violation by N. Stauskas (kicked ball),40,33
166,2,6:15.0,A. Afflalo makes 2-pt jump shot from 15 ft (assist by L. Galloway),,42,33
167,2,5:57.0,,N. Noel makes 2-pt jump shot from 5 ft (assist by H. Thompson),42,35
168,2,5:46.0,,Philadelphia full timeout,42,35
169,2,5:46.0,,R. Covington enters the game for H. Thompson,42,35
170,2,5:46.0,J. Grant enters the game for C. Early,,42,35
171,2,5:46.0,D. Williams enters the game for L. Galloway,,42,35
172,2,5:34.0,R. Lopez misses 2-pt hook shot from 6 ft,,42,35
173,2,5:31.0,,Defensive rebound by R. Covington,42,35
174,2,5:29.0,,N. Noel makes 2-pt dunk at rim (assist by I. Smith),42,37
175,2,5:29.0,,Shooting foul by R. Lopez (drawn by N. Noel),42,37
176,2,5:29.0,,N. Noel misses free throw 1 of 1,42,37
177,2,5:28.0,Defensive rebound by R. Lopez,,42,37
178,2,5:16.0,Shooting foul by J. Grant (drawn by C. Anthony),,42,37
179,2,5:16.0,C. Anthony makes free throw 1 of 2,,43,37
180,2,5:16.0,C. Anthony makes free throw 2 of 2,,44,37
181,2,5:00.0,,R. Covington misses 3-pt jump shot from 25 ft,44,37
182,2,4:59.0,Defensive rebound by J. Grant,,44,37
183,2,4:40.0,D. Williams misses 2-pt jump shot from 17 ft,,44,37
184,2,4:38.0,,Defensive rebound by Team,44,37
185,2,4:38.0,Loose ball foul by R. Lopez,,44,37
186,2,4:25.0,,N. Noel misses 2-pt layup from 1 ft,44,37
187,2,4:22.0,Defensive rebound by C. Anthony,,44,37
188,2,4:21.0,Shooting foul by R. Covington (drawn by R. Lopez),,44,37
189,2,4:21.0,R. Lopez misses free throw 1 of 2,,44,37
190,2,4:21.0,Offensive rebound by Team,,44,37
191,2,4:21.0,R. Lopez misses free throw 2 of 2,,44,37
192,2,4:19.0,,Defensive rebound by N. Noel,44,37
193,2,4:08.0,,I. Smith misses 2-pt jump shot from 3 ft (block by R. Lopez),44,37
194,2,4:06.0,Defensive rebound by R. Lopez,,44,37
195,2,3:59.0,A. Afflalo misses 3-pt jump shot from 24 ft,,44,37
196,2,3:58.0,Offensive rebound by Team,,44,37
197,2,3:49.0,C. Anthony makes 2-pt jump shot from 17 ft,,46,37
198,2,3:28.0,,I. Smith makes 3-pt jump shot from 25 ft (assist by N. Stauskas),46,40
199,2,3:19.0,C. Anthony misses 3-pt jump shot from 24 ft,,46,40
200,2,3:18.0,,Defensive rebound by Team,46,40
201,2,3:06.0,,R. Covington misses 2-pt layup from 2 ft,46,40
202,2,3:03.0,Defensive rebound by R. Lopez,,46,40
203,2,2:53.0,Shooting foul by N. Noel (drawn by R. Lopez),,46,40
204,2,2:53.0,New York full timeout,,46,40
205,2,2:53.0,S. Vujačić enters the game for A. Afflalo,,46,40
206,2,2:53.0,R. Lopez misses free throw 1 of 2,,46,40
207,2,2:53.0,Offensive rebound by Team,,46,40
208,2,2:53.0,R. Lopez makes free throw 2 of 2,,47,40
209,2,2:41.0,,J. Grant makes 2-pt jump shot from 5 ft (assist by R. Covington),47,42
210,2,2:41.0,,Shooting foul by C. Anthony (drawn by J. Grant),47,42
211,2,2:41.0,,J. Grant misses free throw 1 of 1,47,42
212,2,2:40.0,,Offensive rebound by N. Noel,47,42
213,2,2:36.0,,J. Grant misses 2-pt jump shot from 6 ft (block by C. Anthony),47,42
214,2,2:35.0,,Offensive rebound by R. Covington,47,42
215,2,2:32.0,,R. Covington misses 2-pt jump shot from 18 ft,47,42
216,2,2:30.0,Defensive rebound by D. Williams,,47,42
217,2,2:23.0,C. Anthony misses 2-pt layup from 2 ft (block by N. Noel),,47,42
218,2,2:21.0,,Defensive rebound by N. Noel,47,42
219,2,2:17.0,,Personal foul by R. Lopez,47,42
220,2,2:17.0,,N. Noel makes free throw 1 of 2,47,43
221,2,2:17.0,,H. Thompson enters the game for R. Covington,47,43
222,2,2:17.0,K. O'Quinn enters the game for R. Lopez,,47,43
223,2,2:17.0,,N. Noel makes free throw 2 of 2,47,44
224,2,1:53.0,D. Williams makes 2-pt jump shot from 17 ft,,49,44
225,2,1:40.0,,N. Stauskas misses 2-pt jump shot from 12 ft,49,44
226,2,1:38.0,,Offensive rebound by N. Noel,49,44
227,2,1:38.0,,Personal foul by S. Vujačić,49,44
228,2,1:38.0,,N. Noel makes free throw 1 of 2,49,45
229,2,1:38.0,L. Galloway enters the game for S. Vujačić,,49,45
230,2,1:38.0,A. Afflalo enters the game for C. Anthony,,49,45
231,2,1:38.0,,N. Noel makes free throw 2 of 2,49,46
232,2,1:22.0,D. Williams misses 2-pt jump shot from 17 ft,,49,46
233,2,1:21.0,,Defensive rebound by I. Smith,49,46
234,2,1:13.0,,H. Thompson misses 2-pt jump shot from 13 ft,49,46
235,2,1:12.0,Defensive rebound by D. Williams,,49,46
236,2,0:54.0,A. Afflalo misses 2-pt jump shot from 8 ft,,49,46
237,2,0:53.0,,Defensive rebound by N. Noel,49,46
238,2,0:34.0,,N. Stauskas misses 3-pt jump shot from 26 ft,49,46
239,2,0:32.0,,Offensive rebound by N. Noel,49,46
240,2,0:30.0,,N. Noel misses 2-pt layup from 1 ft,49,46
241,2,0:28.0,Defensive rebound by K. O'Quinn,,49,46
242,2,0:21.0,New York full timeout,,49,46
243,2,0:08.0,L. Galloway misses 2-pt jump shot from 12 ft,,49,46
244,2,0:07.0,,Defensive rebound by N. Stauskas,49,46
245,2,0:00.0,,I. Smith misses 2-pt jump shot from 15 ft,49,46
246,2,0:00.0,,Offensive rebound by Team,49,46
247,3,11:38.0,,N. Stauskas misses 3-pt jump shot from 25 ft,49,46
248,3,11:36.0,Defensive rebound by S. Vujačić,,49,46
249,3,11:28.0,S. Vujačić makes 3-pt jump shot from 25 ft (assist by J. Grant),,52,46
250,3,11:07.0,,J. Grant misses 3-pt jump shot from 26 ft,52,46
251,3,11:06.0,Defensive rebound by J. Grant,,52,46
252,3,10:57.0,Shooting foul by I. Smith (drawn by J. Grant),,52,46
253,3,10:57.0,J. Grant makes 2-pt jump shot from 5 ft,,54,46
254,3,10:57.0,J. Grant makes free throw 1 of 1,,55,46
255,3,10:47.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by N. Noel),55,49
256,3,10:32.0,D. Williams misses 3-pt jump shot from 25 ft,,55,49
257,3,10:31.0,,Defensive rebound by Team,55,49
258,3,10:09.0,,J. Grant misses 2-pt layup from 1 ft,55,49
259,3,10:07.0,Defensive rebound by R. Lopez,,55,49
260,3,10:01.0,C. Anthony misses 3-pt jump shot from 24 ft,,55,49
261,3,9:58.0,Offensive rebound by R. Lopez,,55,49
262,3,9:58.0,Turnover by R. Lopez (lost ball; steal by R. Covington),,55,49
263,3,9:44.0,,J. Grant misses 3-pt jump shot from 24 ft,55,49
264,3,9:43.0,,Offensive rebound by R. Covington,55,49
265,3,9:40.0,,N. Stauskas misses 3-pt jump shot from 26 ft,55,49
266,3,9:37.0,,Offensive rebound by R. Covington,55,49
267,3,9:32.0,,R. Covington makes 3-pt jump shot from 24 ft (assist by I. Smith),55,52
268,3,9:09.0,R. Lopez makes 2-pt jump shot from 11 ft (assist by D. Williams),,57,52
269,3,8:54.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by J. Grant),57,55
270,3,8:31.0,C. Anthony makes 2-pt jump shot from 13 ft,,59,55
271,3,8:19.0,,Shooting foul by D. Williams (drawn by J. Grant),59,55
272,3,8:19.0,,J. Grant misses free throw 1 of 2,59,55
273,3,8:19.0,,Offensive rebound by Team,59,55
274,3,8:19.0,,J. Grant misses free throw 2 of 2,59,55
275,3,8:18.0,Defensive rebound by D. Williams,,59,55
276,3,8:03.0,S. Vujačić misses 3-pt jump shot from 25 ft,,59,55
277,3,8:03.0,,Defensive rebound by Team,59,55
278,3,7:52.0,,N. Stauskas makes 2-pt layup from 2 ft (assist by J. Grant),59,57
279,3,7:39.0,Personal foul by R. Covington,,59,57
280,3,7:28.0,C. Anthony misses 2-pt jump shot from 12 ft,,59,57
281,3,7:25.0,,Defensive rebound by I. Smith,59,57
282,3,7:19.0,,Shooting foul by S. Vujačić (drawn by I. Smith),59,57
283,3,7:19.0,,I. Smith makes free throw 1 of 2,59,58
284,3,7:19.0,,H. Thompson enters the game for R. Covington,59,58
285,3,7:19.0,,I. Smith makes free throw 2 of 2,59,59
286,3,7:00.0,J. Grant misses 2-pt jump shot from 16 ft,,59,59
287,3,6:58.0,Offensive rebound by R. Lopez,,59,59
288,3,6:58.0,R. Lopez makes 2-pt layup at rim,,61,59
289,3,6:35.0,,I. Smith misses 2-pt jump shot from 18 ft,61,59
290,3,6:33.0,Defensive rebound by C. Anthony,,61,59
291,3,6:20.0,R. Lopez makes 2-pt hook shot from 3 ft,,63,59
292,3,6:01.0,,J. Grant misses 3-pt jump shot from 23 ft,63,59
293,3,5:59.0,Defensive rebound by D. Williams,,63,59
294,3,5:49.0,C. Anthony misses 2-pt jump shot from 16 ft,,63,59
295,3,5:48.0,,Defensive rebound by I. Smith,63,59
296,3,5:36.0,,N. Noel misses 2-pt jump shot from 5 ft (block by R. Lopez),63,59
297,3,5:34.0,Defensive rebound by J. Grant,,63,59
298,3,5:23.0,C. Anthony misses 3-pt jump shot from 25 ft,,63,59
299,3,5:22.0,,Defensive rebound by N. Stauskas,63,59
300,3,5:09.0,,N. Noel makes 2-pt dunk at rim (assist by N. Stauskas),63,61
301,3,5:09.0,New York full timeout,,63,61
302,3,5:09.0,L. Galloway enters the game for C. Anthony,,63,61
303,3,5:09.0,,R. Covington enters the game for J. Grant,63,61
304,3,5:09.0,A. Afflalo enters the game for S. Vujačić,,63,61
305,3,4:58.0,J. Grant makes 2-pt jump shot from 12 ft,,65,61
306,3,4:48.0,,R. Covington makes 3-pt jump shot from 27 ft (assist by I. Smith),65,64
307,3,4:28.0,R. Lopez misses 2-pt hook shot at rim,,65,64
308,3,4:27.0,,Defensive rebound by N. Stauskas,65,64
309,3,4:20.0,,N. Stauskas misses 2-pt jump shot from 4 ft (block by R. Lopez),65,64
310,3,4:18.0,,Offensive rebound by N. Noel,65,64
311,3,4:16.0,,N. Noel misses 2-pt layup from 2 ft,65,64
312,3,4:15.0,Defensive rebound by R. Lopez,,65,64
313,3,4:10.0,J. Grant makes 2-pt layup from 2 ft,,67,64
314,3,4:10.0,Shooting foul by N. Stauskas (drawn by J. Grant),,67,64
315,3,4:10.0,,E. Brand enters the game for N. Noel,67,64
316,3,4:10.0,J. Grant makes free throw 1 of 1,,68,64
317,3,4:04.0,,Turnover by I. Smith (bad pass; steal by D. Williams),68,64
318,3,4:00.0,D. Williams misses 2-pt layup from 2 ft (block by E. Brand),,68,64
319,3,4:00.0,Offensive rebound by Team,,68,64
320,3,4:00.0,C. Early enters the game for D. Williams,,68,64
321,3,3:57.0,J. Grant misses 3-pt jump shot from 27 ft,,68,64
322,3,3:56.0,,Defensive rebound by R. Covington,68,64
323,3,3:42.0,,H. Thompson misses 2-pt jump shot from 3 ft,68,64
324,3,3:41.0,,Offensive rebound by E. Brand,68,64
325,3,3:39.0,,E. Brand makes 2-pt layup at rim,68,66
326,3,3:28.0,R. Lopez makes 2-pt jump shot from 11 ft (assist by J. Grant),,70,66
327,3,3:16.0,,E. Brand misses 2-pt jump shot from 13 ft,70,66
328,3,3:15.0,Defensive rebound by A. Afflalo,,70,66
329,3,2:59.0,R. Lopez makes 2-pt hook shot from 1 ft (assist by J. Grant),,72,66
330,3,2:59.0,,Philadelphia full timeout,72,66
331,3,2:59.0,,T. McConnell enters the game for N. Stauskas,72,66
332,3,2:39.0,,Shooting foul by C. Early (drawn by I. Smith),72,66
333,3,2:39.0,,I. Smith misses free throw 1 of 2,72,66
334,3,2:39.0,,Offensive rebound by Team,72,66
335,3,2:39.0,,I. Smith makes free throw 2 of 2,72,67
336,3,2:32.0,J. Grant makes 2-pt layup from 1 ft,,74,67
337,3,2:32.0,Shooting foul by E. Brand (drawn by J. Grant),,74,67
338,3,2:32.0,J. Grant makes free throw 1 of 1,,75,67
339,3,2:21.0,,Shooting foul by C. Early (drawn by R. Covington),75,67
340,3,2:21.0,,R. Covington misses free throw 1 of 2,75,67
341,3,2:21.0,,Offensive rebound by Team,75,67
342,3,2:21.0,,R. Covington misses free throw 2 of 2,75,67
343,3,2:20.0,Defensive rebound by A. Afflalo,,75,67
344,3,2:04.0,Turnover by J. Grant (bad pass; steal by T. McConnell),,75,67
345,3,1:58.0,,R. Covington makes 2-pt layup from 1 ft (assist by T. McConnell),75,69
346,3,1:53.0,Personal block foul by E. Brand,,75,69
347,3,1:53.0,C. Early makes free throw 1 of 2,,76,69
348,3,1:53.0,C. Early misses free throw 2 of 2,,76,69
349,3,1:52.0,,Defensive rebound by R. Covington,76,69
350,3,1:46.0,,H. Thompson misses 3-pt jump shot from 27 ft,76,69
351,3,1:45.0,Defensive rebound by C. Early,,76,69
352,3,1:32.0,C. Early misses 3-pt jump shot from 28 ft,,76,69
353,3,1:31.0,Offensive rebound by R. Lopez,,76,69
354,3,1:31.0,R. Lopez makes 2-pt layup at rim,,78,69
355,3,1:07.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by E. Brand),78,72
356,3,0:50.0,R. Lopez makes 2-pt jump shot from 4 ft (assist by J. Grant),,80,72
357,3,0:38.0,,I. Smith makes 2-pt jump shot from 6 ft,80,74
358,3,0:30.0,J. Grant makes 2-pt layup from 2 ft,,82,74
359,3,0:08.0,,I. Smith misses 2-pt jump shot from 16 ft,82,74
360,3,0:07.0,Defensive rebound by C. Early,,82,74
361,3,0:01.0,J. Grant misses 3-pt jump shot from 25 ft,,82,74
362,3,0:00.0,Offensive rebound by Team,,82,74
363,4,11:38.0,A. Afflalo makes 2-pt jump shot from 12 ft,,84,74
364,4,11:17.0,,H. Thompson misses 3-pt jump shot from 24 ft,84,74
365,4,11:15.0,Defensive rebound by C. Early,,84,74
366,4,10:55.0,A. Afflalo misses 2-pt jump shot from 19 ft,,84,74
367,4,10:54.0,,Defensive rebound by E. Brand,84,74
368,4,10:46.0,,Personal foul by C. Early,84,74
369,4,10:46.0,,K. Marshall enters the game for H. Thompson,84,74
370,4,10:35.0,,T. McConnell misses 2-pt jump shot from 5 ft (block by K. O'Quinn),84,74
371,4,10:34.0,,Offensive rebound by E. Brand,84,74
372,4,10:30.0,,Turnover by T. McConnell (bad pass),84,74
373,4,10:17.0,A. Afflalo makes 3-pt jump shot from 25 ft (assist by S. Vujačić),,87,74
374,4,10:16.0,,Philadelphia full timeout,87,74
375,4,10:16.0,,N. Noel enters the game for E. Brand,87,74
376,4,9:53.0,,K. Marshall misses 3-pt jump shot from 26 ft,87,74
377,4,9:52.0,Defensive rebound by C. Early,,87,74
378,4,9:37.0,C. Early misses 2-pt jump shot from 16 ft,,87,74
379,4,9:35.0,Offensive rebound by K. O'Quinn,,87,74
380,4,9:33.0,K. O'Quinn makes 2-pt layup from 1 ft,,89,74
381,4,9:16.0,,Turnover by J. Grant (lost ball; steal by L. Galloway),89,74
382,4,9:08.0,S. Vujačić makes 3-pt jump shot from 25 ft (assist by C. Early),,92,74
383,4,8:43.0,,Shooting foul by C. Early (drawn by N. Noel),92,74
384,4,8:43.0,,N. Noel misses free throw 1 of 2,92,74
385,4,8:43.0,,Offensive rebound by Team,92,74
386,4,8:43.0,,R. Covington enters the game for K. Marshall,92,74
387,4,8:43.0,,I. Smith enters the game for T. McConnell,92,74
388,4,8:43.0,,N. Noel makes free throw 2 of 2,92,75
389,4,8:22.0,S. Vujačić makes 2-pt jump shot from 16 ft (assist by K. O'Quinn),,94,75
390,4,8:13.0,,N. Noel misses 2-pt jump shot from 8 ft,94,75
391,4,8:11.0,,Offensive rebound by N. Noel,94,75
392,4,8:11.0,,N. Noel misses 2-pt jump shot from 4 ft (block by K. O'Quinn),94,75
