,QUARTER,TIME_REMAINING,DETROIT_ACTION,SACRAMENTO_ACTION,DETROIT_SCORE,SACRAMENTO_SCORE
70,1,3:31.0,Defensive rebound by S. Johnson,,11,21
71,1,3:17.0,R. Jackson misses 3-pt jump shot from 25 ft,,11,21
72,1,3:17.0,,Defensive rebound by W. Cauley-Stein,11,21
73,1,3:05.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by R. Gay),11,24
74,1,2:50.0,Shooting foul by W. Cauley-Stein (drawn by R. Jackson),,11,24
75,1,2:50.0,,Sacramento full timeout,11,24
76,1,2:50.0,M. Morris enters the game for K. Caldwell-Pope,,11,24
77,1,2:50.0,,M. Belinelli enters the game for W. Cauley-Stein,11,24
78,1,2:50.0,,K. Koufos enters the game for J. Anderson,11,24
79,1,2:50.0,R. Jackson makes free throw 1 of 2,,12,24
80,1,2:50.0,R. Jackson misses free throw 2 of 2,,12,24
81,1,2:48.0,,Defensive rebound by D. Cousins,12,24
82,1,2:37.0,,Turnover by D. Cousins (bad pass),12,24
83,1,2:23.0,E. İlyasova misses 3-pt jump shot from 24 ft,,12,24
84,1,2:23.0,,Defensive rebound by R. Rondo,12,24
85,1,2:15.0,,Shooting block foul by A. Drummond (drawn by D. Cousins),12,24
86,1,2:15.0,,D. Cousins makes free throw 1 of 2,12,25
87,1,2:15.0,,O. Casspi enters the game for R. Gay,12,25
88,1,2:15.0,A. Baynes enters the game for E. İlyasova,,12,25
89,1,2:15.0,S. Blake enters the game for A. Drummond,,12,25
90,1,2:15.0,A. Tolliver enters the game for R. Jackson,,12,25
91,1,2:15.0,,D. Cousins makes free throw 2 of 2,12,26
92,1,1:56.0,S. Blake makes 3-pt jump shot from 25 ft (assist by A. Tolliver),,15,26
93,1,1:46.0,,K. Koufos misses 2-pt hook shot from 9 ft,15,26
94,1,1:45.0,Defensive rebound by S. Johnson,,15,26
95,1,1:42.0,Shooting foul by M. Belinelli (drawn by S. Johnson),,15,26
96,1,1:42.0,S. Johnson makes free throw 1 of 2,,16,26
97,1,1:42.0,S. Johnson makes free throw 2 of 2,,17,26
98,1,1:22.0,,O. Casspi makes 3-pt jump shot from 23 ft (assist by D. Cousins),17,29
99,1,1:06.0,S. Johnson makes 2-pt layup from 3 ft (assist by A. Tolliver),,19,29
100,1,0:56.0,,D. Cousins makes 2-pt layup from 3 ft,19,31
101,1,0:41.0,S. Blake makes 2-pt jump shot from 16 ft,,21,31
102,1,0:33.0,,D. Cousins makes 3-pt jump shot from 24 ft (assist by R. Rondo),21,34
103,1,0:12.0,A. Tolliver makes 2-pt jump shot from 22 ft (assist by M. Morris),,23,34
104,1,0:02.0,,R. Rondo makes 2-pt layup from 2 ft,23,36
105,1,0:00.0,S. Blake misses 3-pt jump shot from 47 ft,,23,36
106,1,0:00.0,Offensive rebound by Team,,23,36
107,2,11:36.0,,R. Rondo misses 3-pt jump shot from 22 ft,23,36
108,2,11:36.0,Defensive rebound by S. Blake,,23,36
109,2,11:29.0,S. Blake misses 2-pt jump shot from 19 ft,,23,36
110,2,11:27.0,,Defensive rebound by D. Cousins,23,36
111,2,11:15.0,,K. Koufos makes 2-pt layup from 2 ft (assist by O. Casspi),23,38
112,2,10:56.0,,Violation by D. Cousins (def goaltending),23,38
113,2,10:56.0,M. Morris makes 2-pt jump shot from 5 ft,,25,38
114,2,10:56.0,Shooting foul by M. Belinelli (drawn by M. Morris),,25,38
115,2,10:56.0,M. Morris misses free throw 1 of 1,,25,38
116,2,10:55.0,,Defensive rebound by K. Koufos,25,38
117,2,10:41.0,,R. Rondo misses 2-pt jump shot from 20 ft,25,38
118,2,10:40.0,Defensive rebound by M. Morris,,25,38
119,2,10:29.0,A. Tolliver makes 3-pt jump shot from 24 ft (assist by S. Blake),,28,38
120,2,10:09.0,,K. Koufos makes 2-pt layup from 2 ft (assist by R. Rondo),28,40
121,2,9:49.0,M. Morris misses 2-pt layup from 3 ft,,28,40
122,2,9:48.0,,Defensive rebound by D. Cousins,28,40
123,2,9:40.0,,Turnover by R. Rondo (bad pass; steal by S. Blake),28,40
124,2,9:30.0,A. Tolliver makes 3-pt jump shot from 23 ft (assist by S. Johnson),,31,40
125,2,9:19.0,,Turnover by O. Casspi (bad pass; steal by M. Morris),31,40
126,2,9:03.0,S. Blake misses 3-pt jump shot from 25 ft,,31,40
127,2,9:03.0,,Defensive rebound by O. Casspi,31,40
128,2,8:59.0,,Sacramento full timeout,31,40
129,2,8:59.0,K. Caldwell-Pope enters the game for S. Johnson,,31,40
130,2,8:59.0,,R. Gay enters the game for D. Cousins,31,40
131,2,8:46.0,,O. Casspi misses 3-pt jump shot from 25 ft,31,40
132,2,8:45.0,Defensive rebound by M. Morris,,31,40
133,2,8:33.0,Turnover by K. Caldwell-Pope (bad pass; steal by K. Koufos),,31,40
134,2,8:27.0,,O. Casspi makes 2-pt layup from 2 ft (assist by R. Gay),31,42
135,2,8:12.0,M. Morris makes 3-pt jump shot from 25 ft (assist by A. Tolliver),,34,42
136,2,7:56.0,,R. Gay makes 2-pt jump shot from 21 ft (assist by R. Rondo),34,44
137,2,7:41.0,M. Morris makes 2-pt layup from 2 ft (assist by A. Tolliver),,36,44
138,2,7:24.0,,R. Rondo makes 2-pt layup from 2 ft,36,46
139,2,7:05.0,A. Baynes misses 2-pt jump shot from 14 ft,,36,46
140,2,7:04.0,,Defensive rebound by O. Casspi,36,46
141,2,6:51.0,,M. Belinelli misses 2-pt jump shot from 17 ft,36,46
142,2,6:50.0,Defensive rebound by A. Tolliver,,36,46
143,2,6:37.0,Turnover by A. Tolliver (lost ball),,36,46
144,2,6:20.0,,R. Gay makes 2-pt jump shot from 19 ft,36,48
145,2,6:06.0,M. Morris misses 2-pt jump shot from 15 ft,,36,48
146,2,6:05.0,,Defensive rebound by R. Gay,36,48
147,2,5:48.0,,Personal block foul by K. Caldwell-Pope (drawn by R. Gay),36,48
148,2,5:48.0,Official timeout,,36,48
149,2,5:48.0,A. Drummond enters the game for A. Baynes,,36,48
150,2,5:48.0,R. Jackson enters the game for S. Blake,,36,48
151,2,5:37.0,,Turnover by R. Rondo (bad pass; steal by M. Morris),36,48
152,2,5:29.0,R. Jackson makes 2-pt jump shot from 4 ft,,38,48
153,2,5:08.0,,O. Casspi makes 2-pt jump shot from 6 ft (assist by R. Rondo),38,50
154,2,4:53.0,R. Jackson misses 2-pt jump shot from 16 ft,,38,50
155,2,4:52.0,,Defensive rebound by O. Casspi,38,50
156,2,4:49.0,,Turnover by R. Gay (lost ball; steal by M. Morris),38,50
157,2,4:39.0,A. Tolliver misses 3-pt jump shot from 24 ft,,38,50
158,2,4:37.0,,Defensive rebound by R. Gay,38,50
159,2,4:15.0,,R. Rondo misses 2-pt jump shot from 18 ft,38,50
160,2,4:14.0,Defensive rebound by R. Jackson,,38,50
161,2,4:09.0,R. Jackson makes 2-pt layup from 1 ft,,40,50
162,2,3:41.0,,M. Belinelli misses 3-pt jump shot from 22 ft,40,50
163,2,3:40.0,Defensive rebound by A. Tolliver,,40,50
164,2,3:31.0,R. Jackson makes 2-pt jump shot from 18 ft,,42,50
165,2,3:27.0,,Sacramento full timeout,42,50
166,2,3:27.0,,D. Cousins enters the game for K. Koufos,42,50
167,2,3:27.0,S. Johnson enters the game for M. Morris,,42,50
168,2,3:13.0,,D. Cousins makes 2-pt layup from 2 ft (assist by R. Rondo),42,52
169,2,2:57.0,Def 3 sec tech foul by R. Gay,,42,52
170,2,2:57.0,Detroit full timeout,,42,52
171,2,2:57.0,,B. McLemore enters the game for M. Belinelli,42,52
172,2,2:57.0,K. Caldwell-Pope makes technical free throw,,43,52
173,2,2:46.0,Turnover by A. Drummond (lost ball),,43,52
174,2,2:34.0,,Turnover by R. Rondo (bad pass; steal by S. Johnson),43,52
175,2,2:33.0,Personal foul by O. Casspi (drawn by S. Johnson),,43,52
176,2,2:22.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,43,52
177,2,2:20.0,,Defensive rebound by O. Casspi,43,52
178,2,2:11.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by R. Rondo),43,55
179,2,1:52.0,K. Caldwell-Pope misses 2-pt jump shot from 11 ft,,43,55
180,2,1:51.0,Offensive rebound by A. Drummond,,43,55
181,2,1:48.0,A. Drummond makes 2-pt hook shot from 5 ft,,45,55
182,2,1:28.0,,R. Gay makes 2-pt jump shot from 5 ft,45,57
183,2,1:13.0,A. Drummond misses 2-pt hook shot from 9 ft,,45,57
184,2,1:13.0,,Defensive rebound by D. Cousins,45,57
185,2,1:05.0,,D. Cousins makes 3-pt jump shot from 24 ft (assist by R. Rondo),45,60
186,2,0:56.0,Shooting foul by B. McLemore (drawn by R. Jackson),,45,60
187,2,0:56.0,R. Jackson makes free throw 1 of 2,,46,60
188,2,0:56.0,A. Baynes enters the game for A. Drummond,,46,60
189,2,0:56.0,R. Jackson makes free throw 2 of 2,,47,60
190,2,0:40.0,,Turnover by D. Cousins (step out of bounds),47,60
191,2,0:23.0,R. Jackson misses 2-pt jump shot from 20 ft,,47,60
192,2,0:23.0,,Defensive rebound by O. Casspi,47,60
193,2,0:07.0,,Shooting foul by S. Johnson (drawn by R. Gay),47,60
194,2,0:07.0,,R. Gay makes free throw 1 of 2,47,61
195,2,0:07.0,,R. Gay misses free throw 2 of 2,47,61
196,2,0:06.0,Defensive rebound by A. Baynes,,47,61
197,2,0:00.0,S. Johnson makes 2-pt layup from 3 ft,,49,61
198,3,11:42.0,,Personal foul by E. İlyasova (drawn by D. Cousins),49,61
199,3,11:31.0,,Turnover by R. Rondo (bad pass; steal by A. Drummond),49,61
200,3,11:19.0,R. Jackson misses 3-pt jump shot from 24 ft,,49,61
201,3,11:18.0,,Defensive rebound by Team,49,61
202,3,11:08.0,,R. Rondo makes 2-pt layup from 2 ft,49,63
203,3,10:42.0,M. Morris misses 2-pt jump shot from 18 ft,,49,63
204,3,10:42.0,,Defensive rebound by R. Gay,49,63
205,3,10:33.0,,D. Cousins misses 2-pt layup from 2 ft,49,63
206,3,10:32.0,Defensive rebound by Team,,49,63
207,3,10:15.0,K. Caldwell-Pope makes 2-pt jump shot from 19 ft (assist by E. İlyasova),,51,63
208,3,9:56.0,,R. Rondo misses 2-pt jump shot from 20 ft,51,63
209,3,9:55.0,,Offensive rebound by W. Cauley-Stein,51,63
210,3,9:45.0,,Personal foul by E. İlyasova (drawn by D. Cousins),51,63
211,3,9:35.0,,Shooting foul by K. Caldwell-Pope (drawn by R. Gay),51,63
212,3,9:35.0,,R. Gay makes free throw 1 of 2,51,64
213,3,9:35.0,,R. Gay makes free throw 2 of 2,51,65
214,3,9:15.0,A. Drummond misses 2-pt jump shot from 10 ft,,51,65
215,3,9:14.0,,Defensive rebound by D. Cousins,51,65
216,3,9:09.0,,R. Gay misses 2-pt layup from 1 ft,51,65
217,3,9:07.0,Defensive rebound by A. Drummond,,51,65
218,3,8:59.0,M. Morris misses 2-pt layup from 3 ft,,51,65
219,3,8:58.0,,Defensive rebound by R. Rondo,51,65
220,3,8:51.0,,R. Rondo misses 2-pt jump shot from 16 ft,51,65
221,3,8:50.0,Defensive rebound by A. Drummond,,51,65
222,3,8:43.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft,,54,65
223,3,8:20.0,,Turnover by R. Gay (bad pass; steal by M. Morris),54,65
224,3,8:13.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,54,65
225,3,8:12.0,,Defensive rebound by W. Cauley-Stein,54,65
226,3,8:01.0,Offensive charge foul by J. Anderson (drawn by E. İlyasova),,54,65
227,3,8:01.0,,Turnover by J. Anderson (offensive foul),54,65
228,3,7:48.0,R. Jackson misses 2-pt jump shot from 16 ft,,54,65
229,3,7:46.0,Offensive rebound by A. Drummond,,54,65
230,3,7:46.0,A. Drummond makes 2-pt layup from 2 ft,,56,65
231,3,7:46.0,,Personal foul by M. Morris (drawn by D. Cousins),56,65
232,3,7:31.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by R. Rondo),56,67
233,3,7:05.0,E. İlyasova misses 2-pt jump shot from 20 ft,,56,67
234,3,7:05.0,Offensive rebound by A. Drummond,,56,67
235,3,7:05.0,A. Drummond misses 2-pt layup from 2 ft,,56,67
236,3,7:05.0,Offensive rebound by A. Drummond,,56,67
237,3,7:05.0,,Violation by D. Cousins (def goaltending),56,67
238,3,7:05.0,A. Drummond makes 2-pt layup from 2 ft,,58,67
239,3,6:45.0,,Turnover by R. Rondo (lost ball),58,67
240,3,6:28.0,Shooting foul by J. Anderson (drawn by M. Morris),,58,67
241,3,6:28.0,M. Morris makes free throw 1 of 2,,59,67
242,3,6:28.0,M. Morris makes free throw 2 of 2,,60,67
243,3,6:02.0,,R. Rondo makes 2-pt jump shot from 21 ft,60,69
244,3,5:41.0,A. Drummond makes 2-pt layup from 1 ft (assist by R. Jackson),,62,69
245,3,5:20.0,,J. Anderson makes 3-pt jump shot from 23 ft (assist by R. Rondo),62,72
246,3,5:05.0,Turnover by M. Morris (traveling),,62,72
247,3,5:05.0,,Sacramento full timeout,62,72
248,3,5:05.0,,K. Koufos enters the game for W. Cauley-Stein,62,72
249,3,5:05.0,S. Johnson enters the game for M. Morris,,62,72
250,3,4:50.0,,R. Gay makes 2-pt jump shot from 18 ft,62,74
251,3,4:50.0,,Away from play foul by E. İlyasova (drawn by D. Cousins),62,74
252,3,4:50.0,A. Tolliver enters the game for E. İlyasova,,62,74
253,3,4:50.0,,D. Cousins misses free throw 1 of 1,62,74
254,3,4:48.0,,Offensive rebound by J. Anderson,62,74
255,3,4:30.0,,J. Anderson misses 3-pt jump shot from 23 ft,62,74
256,3,4:30.0,Defensive rebound by Team,,62,74
257,3,4:12.0,A. Tolliver misses 3-pt jump shot from 24 ft,,62,74
258,3,4:11.0,,Defensive rebound by K. Koufos,62,74
259,3,3:57.0,,Personal foul by A. Tolliver (drawn by D. Cousins),62,74
260,3,3:57.0,,D. Cousins makes free throw 1 of 2,62,75
261,3,3:57.0,,M. Belinelli enters the game for J. Anderson,62,75
262,3,3:57.0,,D. Cousins misses free throw 2 of 2,62,75
263,3,3:56.0,,Offensive rebound by Team,62,75
264,3,3:55.0,,Offensive foul by D. Cousins (drawn by A. Tolliver),62,75
265,3,3:55.0,,Turnover by D. Cousins (offensive foul),62,75
266,3,3:44.0,K. Caldwell-Pope misses 2-pt jump shot from 14 ft,,62,75
267,3,3:43.0,,Defensive rebound by R. Rondo,62,75
268,3,3:27.0,,D. Cousins makes 2-pt hook shot from 6 ft (assist by R. Rondo),62,77
269,3,3:14.0,R. Jackson misses 3-pt jump shot from 25 ft,,62,77
270,3,3:14.0,,Defensive rebound by R. Rondo,62,77
271,3,2:54.0,,D. Cousins makes 2-pt layup from 2 ft (assist by R. Rondo),62,79
272,3,2:52.0,Detroit full timeout,,62,79
273,3,2:52.0,S. Blake enters the game for K. Caldwell-Pope,,62,79
274,3,2:52.0,M. Morris enters the game for R. Jackson,,62,79
275,3,2:37.0,S. Johnson misses 3-pt jump shot from 24 ft,,62,79
276,3,2:37.0,,Defensive rebound by K. Koufos,62,79
277,3,2:19.0,,R. Gay makes 2-pt jump shot from 15 ft (assist by R. Rondo),62,81
278,3,1:57.0,Turnover by A. Drummond (lost ball; steal by R. Rondo),,62,81
279,3,1:47.0,,D. Cousins misses 2-pt layup from 2 ft,62,81
280,3,1:46.0,Defensive rebound by A. Tolliver,,62,81
281,3,1:41.0,Personal foul by R. Gay (drawn by M. Morris),,62,81
282,3,1:41.0,,O. Casspi enters the game for D. Cousins,62,81
283,3,1:33.0,A. Drummond makes 2-pt dunk at rim (assist by S. Blake),,64,81
284,3,1:18.0,,R. Rondo misses 2-pt jump shot from 18 ft,64,81
285,3,1:18.0,Defensive rebound by A. Drummond,,64,81
286,3,1:00.0,M. Morris misses 2-pt jump shot from 14 ft,,64,81
287,3,1:00.0,,Defensive rebound by O. Casspi,64,81
288,3,0:54.0,,Personal foul by A. Drummond (drawn by O. Casspi),64,81
289,3,0:54.0,,O. Casspi makes free throw 1 of 2,64,82
290,3,0:54.0,K. Caldwell-Pope enters the game for A. Tolliver,,64,82
291,3,0:54.0,,O. Casspi makes free throw 2 of 2,64,83
292,3,0:39.0,Turnover by K. Caldwell-Pope (lost ball; steal by R. Rondo),,64,83
293,3,0:33.0,,O. Casspi misses 2-pt layup from 2 ft,64,83
294,3,0:32.0,Defensive rebound by S. Johnson,,64,83
295,3,0:28.0,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by S. Johnson),,66,83
296,3,0:28.0,Shooting foul by M. Belinelli (drawn by K. Caldwell-Pope),,66,83
297,3,0:28.0,K. Caldwell-Pope misses free throw 1 of 1,,66,83
298,3,0:27.0,Offensive rebound by A. Drummond,,66,83
299,3,0:26.0,A. Drummond makes 2-pt layup from 1 ft,,68,83
300,3,0:11.0,,Turnover by M. Belinelli (bad pass; steal by M. Morris),68,83
301,3,0:07.0,M. Morris makes 2-pt layup from 1 ft,,70,83
302,3,0:01.0,,R. Rondo makes 3-pt jump shot from 25 ft,70,86
303,3,0:00.0,S. Blake misses 3-pt jump shot from 57 ft,,70,86
304,3,0:00.0,Offensive rebound by Team,,70,86
305,4,11:51.0,Turnover by M. Morris (lost ball),,70,86
306,4,11:38.0,,M. Belinelli misses 2-pt jump shot from 19 ft,70,86
307,4,11:38.0,,Offensive rebound by R. Rondo,70,86
308,4,11:33.0,,R. Gay misses 3-pt jump shot from 24 ft,70,86
309,4,11:33.0,Defensive rebound by Team,,70,86
310,4,11:33.0,,Loose ball foul by K. Koufos (drawn by A. Baynes),70,86
311,4,11:17.0,S. Johnson misses 2-pt jump shot from 6 ft,,70,86
312,4,11:16.0,,Defensive rebound by R. Rondo,70,86
313,4,11:04.0,,M. Belinelli makes 3-pt jump shot from 23 ft (assist by R. Rondo),70,89
314,4,10:50.0,Personal foul by M. Belinelli (drawn by A. Baynes),,70,89
315,4,10:40.0,Shooting foul by O. Casspi (drawn by M. Morris),,70,89
316,4,10:40.0,M. Morris makes free throw 1 of 3,,71,89
317,4,10:40.0,M. Morris makes free throw 2 of 3,,72,89
318,4,10:40.0,M. Morris makes free throw 3 of 3,,73,89
319,4,10:15.0,,K. Koufos misses 2-pt jump shot from 8 ft,73,89
320,4,10:15.0,Defensive rebound by M. Morris,,73,89
321,4,10:02.0,A. Baynes misses 2-pt jump shot from 7 ft,,73,89
322,4,10:01.0,,Defensive rebound by R. Rondo,73,89
323,4,9:55.0,,M. Belinelli misses 3-pt jump shot from 25 ft,73,89
324,4,9:55.0,Defensive rebound by S. Blake,,73,89
325,4,9:42.0,A. Baynes makes 2-pt jump shot from 6 ft (assist by S. Blake),,75,89
326,4,9:20.0,,R. Gay misses 2-pt jump shot from 10 ft,75,89
327,4,9:19.0,Defensive rebound by K. Caldwell-Pope,,75,89
328,4,9:12.0,S. Blake misses 3-pt jump shot from 25 ft,,75,89
329,4,9:11.0,Offensive rebound by M. Morris,,75,89
330,4,8:57.0,Official timeout,,75,89
331,4,8:57.0,,D. Cousins enters the game for R. Gay,75,89
332,4,8:48.0,M. Morris misses 3-pt jump shot from 23 ft,,75,89
333,4,8:47.0,,Defensive rebound by O. Casspi,75,89
334,4,8:45.0,,Turnover by O. Casspi (bad pass; steal by S. Johnson),75,89
335,4,8:41.0,S. Johnson misses 2-pt jump shot from 2 ft,,75,89
336,4,8:40.0,Offensive rebound by S. Johnson,,75,89
337,4,8:40.0,S. Johnson misses 2-pt layup from 1 ft,,75,89
338,4,8:39.0,Offensive rebound by S. Johnson,,75,89
339,4,8:39.0,S. Johnson makes 2-pt layup from 1 ft,,77,89
340,4,8:16.0,,Shooting foul by A. Baynes (drawn by D. Cousins),77,89
341,4,8:16.0,,D. Cousins misses free throw 1 of 2,77,89
342,4,8:16.0,,Offensive rebound by Team,77,89
343,4,8:16.0,,D. Cousins makes free throw 2 of 2,77,90
344,4,8:05.0,Turnover by M. Morris (bad pass; steal by O. Casspi),,77,90
345,4,8:00.0,,Offensive foul by K. Koufos (drawn by M. Morris),77,90
346,4,8:00.0,,Turnover by K. Koufos (offensive foul),77,90
347,4,8:00.0,R. Jackson enters the game for S. Blake,,77,90
348,4,8:00.0,A. Drummond enters the game for A. Baynes,,77,90
349,4,7:48.0,M. Morris makes 2-pt jump shot from 7 ft,,79,90
350,4,7:40.0,,K. Koufos misses 2-pt jump shot from 9 ft,79,90
351,4,7:40.0,Defensive rebound by M. Morris,,79,90
352,4,7:30.0,S. Johnson misses 2-pt layup from 4 ft,,79,90
353,4,7:27.0,,Defensive rebound by R. Rondo,79,90
354,4,7:16.0,,M. Belinelli misses 2-pt jump shot from 6 ft,79,90
355,4,7:15.0,Defensive rebound by A. Drummond,,79,90
356,4,7:04.0,S. Johnson misses 3-pt jump shot from 24 ft,,79,90
357,4,7:03.0,,Defensive rebound by O. Casspi,79,90
358,4,6:57.0,,Personal foul by S. Johnson (drawn by K. Koufos),79,90
359,4,6:50.0,,Offensive foul by D. Cousins (drawn by R. Jackson),79,90
360,4,6:50.0,,Turnover by D. Cousins (offensive foul),79,90
361,4,6:42.0,R. Jackson misses 2-pt jump shot from 8 ft,,79,90
362,4,6:40.0,Offensive rebound by R. Jackson,,79,90
363,4,6:35.0,A. Drummond makes 2-pt dunk at rim,,81,90
364,4,6:35.0,,Technical foul by Team,81,90
365,4,6:35.0,K. Caldwell-Pope makes technical free throw,,82,90
366,4,6:20.0,,D. Cousins makes 2-pt layup from 2 ft,82,92
367,4,5:59.0,M. Morris misses 2-pt jump shot from 20 ft,,82,92
368,4,5:59.0,,Defensive rebound by O. Casspi,82,92
369,4,5:45.0,,D. Cousins misses 2-pt jump shot from 22 ft,82,92
370,4,5:44.0,Defensive rebound by M. Morris,,82,92
371,4,5:35.0,Shooting foul by D. Cousins (drawn by R. Jackson),,82,92
372,4,5:35.0,,Sacramento full timeout,82,92
373,4,5:35.0,,R. Gay enters the game for K. Koufos,82,92
374,4,5:35.0,A. Tolliver enters the game for M. Morris,,82,92
375,4,5:35.0,R. Jackson makes free throw 1 of 2,,83,92
376,4,5:35.0,R. Jackson makes free throw 2 of 2,,84,92
377,4,5:19.0,,D. Cousins misses 2-pt layup from 2 ft,84,92
378,4,5:18.0,,Offensive rebound by D. Cousins,84,92
379,4,5:17.0,,D. Cousins misses 2-pt layup from 2 ft (block by A. Tolliver),84,92
380,4,5:15.0,Defensive rebound by R. Jackson,,84,92
