,QUARTER,TIME_REMAINING,DETROIT_ACTION,BOSTON_ACTION,DETROIT_SCORE,BOSTON_SCORE
384,4,9:39.0,,M. Smart misses 3-pt jump shot from 25 ft,73,77
385,4,9:38.0,Defensive rebound by A. Drummond,,73,77
386,4,9:16.0,A. Drummond makes 2-pt hook shot from 6 ft,,75,77
387,4,9:16.0,,Boston full timeout,75,77
388,4,9:16.0,,I. Thomas enters the game for M. Smart,75,77
389,4,9:16.0,,A. Johnson enters the game for J. Sullinger,75,77
390,4,9:16.0,,K. Olynyk enters the game for J. Jerebko,75,77
391,4,9:05.0,,I. Thomas misses 3-pt jump shot from 26 ft,75,77
392,4,9:04.0,Defensive rebound by A. Tolliver,,75,77
393,4,8:50.0,Turnover by S. Johnson (traveling),,75,77
394,4,8:37.0,,J. Crowder makes 2-pt jump shot from 16 ft (assist by I. Thomas),75,79
395,4,8:15.0,M. Morris makes 2-pt layup from 1 ft (assist by S. Johnson),,77,79
396,4,8:03.0,,A. Johnson misses 2-pt hook shot from 6 ft,77,79
397,4,8:02.0,Defensive rebound by Team,,77,79
398,4,7:50.0,A. Drummond makes 2-pt layup at rim (assist by B. Jennings),,79,79
399,4,7:29.0,,I. Thomas misses 2-pt jump shot from 13 ft,79,79
400,4,7:26.0,,Offensive rebound by I. Thomas,79,79
401,4,7:24.0,,I. Thomas makes 2-pt layup at rim,79,81
402,4,7:07.0,Personal foul by A. Johnson (drawn by A. Drummond),,79,81
403,4,6:53.0,A. Drummond makes 2-pt jump shot from 9 ft,,81,81
404,4,6:35.0,,J. Crowder misses 3-pt jump shot from 26 ft,81,81
405,4,6:34.0,Defensive rebound by A. Drummond,,81,81
406,4,6:22.0,B. Jennings misses 3-pt jump shot from 24 ft,,81,81
407,4,6:19.0,,Defensive rebound by J. Crowder,81,81
408,4,6:13.0,,Shooting foul by B. Jennings (drawn by I. Thomas),81,81
409,4,6:13.0,,I. Thomas misses free throw 1 of 2,81,81
410,4,6:13.0,,Offensive rebound by Team,81,81
411,4,6:13.0,K. Caldwell-Pope enters the game for S. Johnson,,81,81
412,4,6:13.0,R. Jackson enters the game for B. Jennings,,81,81
413,4,6:13.0,A. Baynes enters the game for A. Drummond,,81,81
414,4,6:13.0,,J. Jerebko enters the game for A. Johnson,81,81
415,4,6:13.0,,E. Turner enters the game for J. Young,81,81
416,4,6:13.0,,I. Thomas makes free throw 2 of 2,81,82
417,4,6:00.0,R. Jackson makes 2-pt jump shot from 7 ft,,83,82
418,4,5:40.0,,Turnover by I. Thomas (bad pass; steal by K. Caldwell-Pope),83,82
419,4,5:30.0,R. Jackson misses 2-pt jump shot from 11 ft,,83,82
420,4,5:29.0,Offensive rebound by Team,,83,82
421,4,5:29.0,,Loose ball foul by E. Turner (drawn by A. Baynes),83,82
422,4,5:29.0,Official timeout,,83,82
423,4,5:29.0,,A. Johnson enters the game for J. Jerebko,83,82
424,4,5:21.0,A. Tolliver makes 3-pt jump shot from 24 ft (assist by A. Baynes),,86,82
425,4,5:03.0,,J. Crowder misses 3-pt jump shot from 24 ft,86,82
426,4,5:02.0,Defensive rebound by A. Baynes,,86,82
427,4,4:47.0,M. Morris misses 2-pt jump shot from 7 ft,,86,82
428,4,4:46.0,,Defensive rebound by K. Olynyk,86,82
429,4,4:40.0,,Personal foul by K. Caldwell-Pope (drawn by A. Johnson),86,82
430,4,4:40.0,,M. Smart enters the game for A. Johnson,86,82
431,4,4:28.0,,K. Olynyk misses 2-pt jump shot from 8 ft,86,82
432,4,4:27.0,Defensive rebound by A. Baynes,,86,82
433,4,4:07.0,R. Jackson makes 2-pt jump shot from 15 ft,,88,82
434,4,3:59.0,,Personal block foul by A. Tolliver (drawn by I. Thomas),88,82
435,4,3:59.0,,A. Johnson enters the game for K. Olynyk,88,82
436,4,3:49.0,,I. Thomas makes 2-pt layup at rim,88,84
437,4,3:34.0,R. Jackson misses 2-pt layup at rim,,88,84
438,4,3:33.0,,Defensive rebound by Team,88,84
439,4,3:25.0,,I. Thomas makes 3-pt jump shot from 24 ft,88,87
440,4,3:01.0,A. Tolliver misses 3-pt jump shot from 23 ft,,88,87
441,4,3:00.0,,Defensive rebound by I. Thomas,88,87
442,4,2:59.0,,Personal foul by M. Morris (drawn by I. Thomas),88,87
443,4,2:59.0,Detroit full timeout,,88,87
444,4,2:47.0,,I. Thomas makes 2-pt layup from 2 ft (assist by M. Smart),88,89
445,4,2:25.0,R. Jackson makes 3-pt jump shot from 25 ft,,91,89
446,4,2:06.0,Offensive charge foul by J. Crowder (drawn by A. Baynes),,91,89
447,4,2:06.0,,Turnover by J. Crowder (offensive foul),91,89
448,4,1:52.0,Shooting foul by M. Smart (drawn by R. Jackson),,91,89
449,4,1:52.0,R. Jackson makes free throw 1 of 2,,92,89
450,4,1:52.0,S. Johnson enters the game for A. Tolliver,,92,89
451,4,1:52.0,R. Jackson makes free throw 2 of 2,,93,89
452,4,1:43.0,,I. Thomas makes 2-pt layup from 2 ft,93,91
453,4,1:30.0,Turnover by S. Johnson (offensive foul),,93,91
454,4,1:30.0,Offensive foul by S. Johnson (drawn by E. Turner),,93,91
455,4,1:16.0,,A. Johnson misses 2-pt jump shot from 7 ft,93,91
456,4,1:15.0,,Offensive rebound by Team,93,91
457,4,1:15.0,,Boston full timeout,93,91
458,4,1:09.0,,Personal foul by M. Morris (drawn by I. Thomas),93,91
459,4,1:09.0,,I. Thomas misses free throw 1 of 2,93,91
460,4,1:09.0,,Offensive rebound by Team,93,91
461,4,1:09.0,,I. Thomas makes free throw 2 of 2,93,92
462,4,0:58.0,S. Johnson makes 3-pt jump shot from 23 ft (assist by R. Jackson),,96,92
463,4,0:58.0,,Boston full timeout,96,92
464,4,0:53.0,,M. Smart misses 2-pt layup from 1 ft,96,92
465,4,0:52.0,,Offensive rebound by Team,96,92
466,4,0:51.0,,Shooting foul by K. Caldwell-Pope (drawn by I. Thomas),96,92
467,4,0:51.0,,I. Thomas misses free throw 1 of 3,96,92
468,4,0:51.0,,Offensive rebound by Team,96,92
469,4,0:51.0,,I. Thomas makes free throw 2 of 3,96,93
470,4,0:51.0,,I. Thomas makes free throw 3 of 3,96,94
471,4,0:51.0,Loose ball foul by M. Morris (drawn by M. Smart),,96,94
472,4,0:51.0,,M. Smart misses free throw 1 of 1,96,94
473,4,0:51.0,Offensive rebound by M. Morris,,96,94
474,4,0:31.0,R. Jackson misses 2-pt jump shot from 18 ft,,96,94
475,4,0:30.0,Offensive rebound by Team,,96,94
476,4,0:30.0,,Loose ball foul by M. Smart (drawn by A. Baynes),96,94
477,4,0:30.0,A. Baynes makes free throw 1 of 2,,97,94
478,4,0:30.0,,J. Sullinger enters the game for M. Smart,97,94
479,4,0:30.0,A. Baynes makes free throw 2 of 2,,98,94
480,4,0:30.0,,Boston full timeout,98,94
481,4,0:30.0,,M. Smart enters the game for A. Johnson,98,94
482,4,0:30.0,,K. Olynyk enters the game for J. Sullinger,98,94
483,4,0:24.0,,K. Olynyk misses 3-pt jump shot from 25 ft,98,94
484,4,0:20.0,Defensive rebound by Team,,98,94
485,4,0:13.0,Personal take foul by K. Olynyk (drawn by K. Caldwell-Pope),,98,94
486,4,0:13.0,K. Caldwell-Pope makes free throw 1 of 2,,99,94
487,4,0:13.0,K. Caldwell-Pope misses free throw 2 of 2,,99,94
488,4,0:13.0,,Defensive rebound by K. Olynyk,99,94
489,4,0:07.0,,E. Turner misses 2-pt layup,99,94
490,4,0:05.0,Defensive rebound by M. Morris,,99,94
