,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DENVER_ACTION,MINNESOTA_SCORE,DENVER_SCORE
118,2,11:21.0,,N. Jokić makes free throw 1 of 2,31,24
119,2,11:21.0,,N. Jokić makes free throw 2 of 2,31,25
120,2,10:55.0,T. Prince misses 3-pt jump shot from 25 ft,,31,25
121,2,10:54.0,Offensive rebound by Z. LaVine,,31,25
122,2,10:50.0,Z. LaVine misses 2-pt jump shot from 3 ft,,31,25
123,2,10:49.0,,Defensive rebound by W. Barton,31,25
124,2,10:44.0,,G. Harris misses 3-pt jump shot from 23 ft,31,25
125,2,10:44.0,Defensive rebound by G. Dieng,,31,25
126,2,10:38.0,S. Muhammad misses 2-pt jump shot from 17 ft,,31,25
127,2,10:37.0,,Defensive rebound by J. Nelson,31,25
128,2,10:33.0,,Personal foul by N. Bjelica (drawn by N. Jokić),31,25
129,2,10:25.0,,J. Nelson misses 2-pt jump shot from 17 ft,31,25
130,2,10:25.0,Defensive rebound by Team,,31,25
131,2,10:14.0,S. Muhammad makes 2-pt jump shot from 6 ft,,33,25
132,2,10:14.0,Shooting foul by J. Nelson (drawn by S. Muhammad),,33,25
133,2,10:14.0,S. Muhammad makes free throw 1 of 1,,34,25
134,2,10:04.0,,Turnover by W. Barton (lost ball),34,25
135,2,9:44.0,S. Muhammad misses 2-pt jump shot from 5 ft,,34,25
136,2,9:43.0,,Defensive rebound by G. Harris,34,25
137,2,9:38.0,,G. Harris misses 2-pt layup from 1 ft (block by G. Dieng),34,25
138,2,9:37.0,,Offensive rebound by Team,34,25
139,2,9:27.0,,Turnover by N. Jokić (lost ball; steal by G. Dieng),34,25
140,2,9:11.0,T. Prince misses 2-pt jump shot from 9 ft,,34,25
141,2,9:11.0,,Defensive rebound by M. Miller,34,25
142,2,9:02.0,,N. Jokić misses 2-pt layup from 2 ft,34,25
143,2,9:01.0,,Offensive rebound by N. Jokić,34,25
144,2,9:00.0,,Shooting foul by N. Bjelica (drawn by N. Jokić),34,25
145,2,9:00.0,,N. Jokić makes free throw 1 of 2,34,26
146,2,9:00.0,A. Wiggins enters the game for T. Prince,,34,26
147,2,9:00.0,,N. Jokić makes free throw 2 of 2,34,27
148,2,8:50.0,Shooting foul by N. Jokić (drawn by G. Dieng),,34,27
149,2,8:50.0,Official timeout,,34,27
150,2,8:50.0,,D. Gallinari enters the game for N. Jokić,34,27
151,2,8:50.0,,K. Faried enters the game for M. Miller,34,27
152,2,8:50.0,G. Dieng makes free throw 1 of 2,,35,27
153,2,8:50.0,G. Dieng makes free throw 2 of 2,,36,27
154,2,8:37.0,,J. Nelson makes 2-pt jump shot from 21 ft (assist by D. Gallinari),36,29
155,2,8:28.0,Minnesota full timeout,,36,29
156,2,8:28.0,K. Martin enters the game for N. Bjelica,,36,29
157,2,8:18.0,Turnover by G. Dieng (bad pass; steal by J. Nelson),,36,29
158,2,8:13.0,,D. Gallinari makes 2-pt dunk at rim (assist by J. Nelson),36,31
159,2,7:58.0,G. Dieng misses 2-pt jump shot from 20 ft,,36,31
160,2,7:58.0,,Defensive rebound by D. Gallinari,36,31
161,2,7:43.0,,K. Faried misses 2-pt layup at rim,36,31
162,2,7:43.0,Defensive rebound by Z. LaVine,,36,31
163,2,7:37.0,K. Martin makes 3-pt jump shot from 25 ft (assist by Z. LaVine),,39,31
164,2,7:09.0,,D. Gallinari misses 2-pt jump shot from 20 ft,39,31
165,2,7:09.0,Defensive rebound by G. Dieng,,39,31
166,2,6:58.0,G. Dieng makes 2-pt jump shot from 13 ft (assist by K. Martin),,41,31
167,2,6:57.0,,Denver full timeout,41,31
168,2,6:57.0,T. Prince enters the game for S. Muhammad,,41,31
169,2,6:57.0,,E. Mudiay enters the game for J. Nelson,41,31
170,2,6:37.0,,G. Harris misses 3-pt jump shot from 27 ft,41,31
171,2,6:36.0,Defensive rebound by A. Wiggins,,41,31
172,2,6:24.0,A. Wiggins misses 2-pt jump shot from 18 ft,,41,31
173,2,6:23.0,,Defensive rebound by W. Barton,41,31
174,2,6:00.0,,K. Faried makes 2-pt dunk at rim (assist by W. Barton),41,33
175,2,5:42.0,Z. LaVine makes 3-pt jump shot from 25 ft (assist by G. Dieng),,44,33
176,2,5:21.0,,G. Harris misses 2-pt layup from 2 ft (block by G. Dieng),44,33
177,2,5:19.0,Defensive rebound by K. Martin,,44,33
178,2,5:15.0,Turnover by G. Dieng (traveling),,44,33
179,2,5:15.0,R. Rubio enters the game for Z. LaVine,,44,33
180,2,5:15.0,K. Towns enters the game for G. Dieng,,44,33
181,2,5:15.0,,J. Lauvergne enters the game for W. Barton,44,33
182,2,5:03.0,,E. Mudiay misses 2-pt layup from 2 ft,44,33
183,2,5:02.0,Defensive rebound by Team,,44,33
184,2,4:43.0,K. Martin misses 2-pt jump shot from 17 ft,,44,33
185,2,4:43.0,,Defensive rebound by D. Gallinari,44,33
186,2,4:36.0,,D. Gallinari misses 2-pt layup from 1 ft,44,33
187,2,4:35.0,Defensive rebound by R. Rubio,,44,33
188,2,4:31.0,K. Martin makes 2-pt dunk at rim (assist by R. Rubio),,46,33
189,2,4:18.0,,J. Lauvergne makes 2-pt dunk at rim (assist by G. Harris),46,35
190,2,3:56.0,A. Wiggins makes 2-pt jump shot from 5 ft (assist by K. Towns),,48,35
191,2,3:51.0,,Personal foul by R. Rubio (drawn by E. Mudiay),48,35
192,2,3:37.0,,G. Harris misses 2-pt layup from 2 ft,48,35
193,2,3:37.0,Defensive rebound by K. Towns,,48,35
194,2,3:26.0,A. Wiggins makes 2-pt jump shot from 5 ft (assist by R. Rubio),,50,35
195,2,3:24.0,,Denver full timeout,50,35
196,2,3:05.0,,J. Lauvergne makes 2-pt layup at rim,50,37
197,2,2:48.0,A. Wiggins misses 2-pt layup from 2 ft (block by K. Faried),,50,37
198,2,2:46.0,,Defensive rebound by E. Mudiay,50,37
199,2,2:42.0,,E. Mudiay makes 2-pt layup from 2 ft,50,39
200,2,2:28.0,Personal foul by J. Lauvergne (drawn by K. Towns),,50,39
201,2,2:22.0,A. Wiggins makes 2-pt layup at rim,,52,39
202,2,2:08.0,,Offensive foul by K. Faried (drawn by A. Wiggins),52,39
203,2,2:08.0,,Turnover by K. Faried (offensive foul),52,39
204,2,1:52.0,K. Towns misses 2-pt layup from 1 ft,,52,39
205,2,1:52.0,,Defensive rebound by J. Lauvergne,52,39
206,2,1:43.0,,E. Mudiay misses 3-pt jump shot from 25 ft,52,39
207,2,1:41.0,Defensive rebound by T. Prince,,52,39
208,2,1:30.0,Shooting foul by E. Mudiay (drawn by A. Wiggins),,52,39
209,2,1:30.0,A. Wiggins makes free throw 1 of 2,,53,39
210,2,1:30.0,G. Dieng enters the game for K. Towns,,53,39
211,2,1:30.0,,N. Jokić enters the game for J. Lauvergne,53,39
212,2,1:30.0,A. Wiggins makes free throw 2 of 2,,54,39
213,2,1:20.0,,Personal foul by G. Dieng (drawn by N. Jokić),54,39
214,2,1:20.0,,N. Jokić makes free throw 1 of 2,54,40
215,2,1:20.0,S. Muhammad enters the game for A. Wiggins,,54,40
216,2,1:20.0,,N. Jokić makes free throw 2 of 2,54,41
217,2,1:09.0,Shooting foul by G. Harris (drawn by K. Martin),,54,41
218,2,1:09.0,K. Martin makes free throw 1 of 2,,55,41
219,2,1:09.0,,W. Barton enters the game for K. Faried,55,41
220,2,1:09.0,K. Martin makes free throw 2 of 2,,56,41
221,2,0:59.0,,Turnover by E. Mudiay (traveling),56,41
222,2,0:59.0,,J. Nelson enters the game for E. Mudiay,56,41
223,2,0:47.0,K. Martin misses 3-pt jump shot from 25 ft,,56,41
224,2,0:46.0,,Defensive rebound by D. Gallinari,56,41
225,2,0:32.0,,N. Jokić misses 2-pt jump shot from 3 ft,56,41
226,2,0:31.0,,Offensive rebound by N. Jokić,56,41
227,2,0:28.0,,N. Jokić misses 2-pt layup from 1 ft,56,41
228,2,0:27.0,Defensive rebound by R. Rubio,,56,41
229,2,0:18.0,Minnesota full timeout,,56,41
230,2,0:18.0,Z. LaVine enters the game for S. Muhammad,,56,41
231,2,0:05.0,Z. LaVine misses 2-pt layup from 1 ft,,56,41
232,2,0:04.0,,Defensive rebound by D. Gallinari,56,41
233,2,0:01.0,,D. Gallinari misses 3-pt jump shot from 25 ft,56,41
234,2,0:00.0,,Offensive rebound by Team,56,41
235,3,11:47.0,Turnover by K. Towns (lost ball),,56,41
236,3,11:25.0,,J. Lauvergne misses 3-pt jump shot from 24 ft,56,41
237,3,11:25.0,Defensive rebound by R. Rubio,,56,41
238,3,11:14.0,A. Wiggins makes 2-pt jump shot from 17 ft (assist by R. Rubio),,58,41
239,3,10:51.0,,J. Lauvergne makes 2-pt layup from 1 ft (assist by J. Nelson),58,43
240,3,10:30.0,A. Wiggins misses 2-pt jump shot from 18 ft,,58,43
241,3,10:29.0,,Defensive rebound by K. Faried,58,43
242,3,10:20.0,,G. Harris makes 2-pt layup from 1 ft,58,45
243,3,10:11.0,Shooting foul by G. Harris (drawn by R. Rubio),,58,45
244,3,10:11.0,R. Rubio misses free throw 1 of 2,,58,45
245,3,10:11.0,Offensive rebound by Team,,58,45
246,3,10:11.0,R. Rubio makes free throw 2 of 2,,59,45
247,3,10:02.0,,J. Nelson misses 3-pt jump shot from 25 ft,59,45
248,3,10:00.0,Defensive rebound by K. Towns,,59,45
249,3,9:52.0,R. Rubio misses 2-pt jump shot from 16 ft,,59,45
250,3,9:51.0,,Defensive rebound by D. Gallinari,59,45
251,3,9:44.0,,J. Lauvergne misses 2-pt layup from 1 ft,59,45
252,3,9:43.0,,Offensive rebound by K. Faried,59,45
253,3,9:42.0,,Shooting foul by K. Garnett (drawn by K. Faried),59,45
254,3,9:42.0,,K. Faried misses free throw 1 of 2,59,45
255,3,9:42.0,,Offensive rebound by Team,59,45
256,3,9:42.0,,K. Faried misses free throw 2 of 2,59,45
257,3,9:41.0,Defensive rebound by K. Towns,,59,45
258,3,9:17.0,K. Martin misses 2-pt jump shot from 22 ft,,59,45
259,3,9:16.0,,Defensive rebound by J. Nelson,59,45
260,3,9:07.0,,D. Gallinari misses 2-pt layup from 1 ft (block by A. Wiggins),59,45
261,3,9:07.0,Defensive rebound by Team,,59,45
262,3,8:50.0,A. Wiggins makes 2-pt jump shot from 21 ft,,61,45
263,3,8:45.0,,Turnover by J. Nelson (lost ball; steal by K. Towns),61,45
264,3,8:39.0,K. Martin makes 2-pt layup from 2 ft,,63,45
265,3,8:21.0,,G. Harris misses 2-pt layup from 1 ft (block by K. Towns),63,45
266,3,8:19.0,Defensive rebound by R. Rubio,,63,45
267,3,8:16.0,Turnover by A. Wiggins (lost ball),,63,45
268,3,8:16.0,,N. Jokić enters the game for J. Lauvergne,63,45
269,3,7:58.0,,G. Harris misses 2-pt jump shot from 15 ft,63,45
270,3,7:57.0,,Offensive rebound by K. Faried,63,45
271,3,7:48.0,,Turnover by G. Harris (step out of bounds),63,45
272,3,7:38.0,Turnover by A. Wiggins (bad pass; steal by J. Nelson),,63,45
273,3,7:34.0,,J. Nelson makes 2-pt layup from 1 ft,63,47
274,3,7:34.0,Minnesota full timeout,,63,47
275,3,7:14.0,Turnover by A. Wiggins (bad pass; steal by D. Gallinari),,63,47
276,3,7:08.0,,Personal foul by R. Rubio (drawn by D. Gallinari),63,47
277,3,6:54.0,,K. Faried misses 2-pt jump shot from 3 ft (block by K. Towns),63,47
278,3,6:53.0,Defensive rebound by Team,,63,47
279,3,6:40.0,Shooting foul by K. Faried (drawn by K. Towns),,63,47
280,3,6:40.0,K. Towns makes free throw 1 of 2,,64,47
281,3,6:40.0,N. Bjelica enters the game for K. Garnett,,64,47
282,3,6:40.0,K. Towns makes free throw 2 of 2,,65,47
283,3,6:29.0,,Personal foul by N. Bjelica (drawn by K. Faried),65,47
284,3,6:24.0,,J. Nelson makes 3-pt jump shot from 25 ft (assist by N. Jokić),65,50
285,3,6:03.0,K. Martin misses 2-pt jump shot from 18 ft,,65,50
286,3,6:02.0,,Defensive rebound by N. Jokić,65,50
287,3,5:58.0,,Personal foul by N. Bjelica (drawn by K. Faried),65,50
288,3,5:54.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by N. Jokić),65,53
289,3,5:32.0,K. Towns misses 2-pt jump shot from 19 ft,,65,53
290,3,5:32.0,,Defensive rebound by J. Nelson,65,53
291,3,5:23.0,,J. Nelson makes 3-pt jump shot from 25 ft,65,56
292,3,5:23.0,Minnesota full timeout,,65,56
293,3,5:07.0,A. Wiggins makes 2-pt layup from 1 ft,,67,56
294,3,4:49.0,,J. Nelson makes 3-pt jump shot from 23 ft (assist by N. Jokić),67,59
295,3,4:33.0,R. Rubio makes 3-pt jump shot from 24 ft (assist by N. Bjelica),,70,59
296,3,4:25.0,,Turnover by J. Nelson (lost ball),70,59
297,3,4:18.0,Personal foul by N. Jokić (drawn by K. Towns),,70,59
298,3,4:18.0,G. Dieng enters the game for K. Towns,,70,59
299,3,4:18.0,,W. Barton enters the game for G. Harris,70,59
300,3,4:04.0,A. Wiggins makes 2-pt layup at rim,,72,59
301,3,3:50.0,,D. Gallinari makes 3-pt jump shot from 24 ft,72,62
302,3,3:32.0,Personal foul by D. Gallinari (drawn by A. Wiggins),,72,62
303,3,3:17.0,A. Wiggins makes 2-pt jump shot from 17 ft,,74,62
304,3,3:04.0,,Turnover by N. Jokić (traveling),74,62
305,3,2:50.0,N. Bjelica misses 3-pt jump shot from 24 ft,,74,62
306,3,2:48.0,,Defensive rebound by N. Jokić,74,62
307,3,2:37.0,,N. Jokić makes 2-pt layup at rim (assist by J. Nelson),74,64
308,3,2:14.0,A. Wiggins misses 2-pt jump shot from 23 ft,,74,64
309,3,2:13.0,,Defensive rebound by K. Faried,74,64
310,3,1:59.0,,N. Jokić makes 3-pt jump shot from 23 ft (assist by J. Nelson),74,67
311,3,1:33.0,K. Martin misses 3-pt jump shot from 26 ft,,74,67
312,3,1:27.0,,Defensive rebound by J. Nelson,74,67
313,3,1:21.0,,Shooting foul by N. Bjelica (drawn by K. Faried),74,67
314,3,1:21.0,,K. Faried makes 2-pt layup from 2 ft,74,69
315,3,1:21.0,Z. LaVine enters the game for K. Martin,,74,69
316,3,1:21.0,S. Muhammad enters the game for R. Rubio,,74,69
317,3,1:21.0,K. Towns enters the game for N. Bjelica,,74,69
318,3,1:21.0,,K. Faried makes free throw 1 of 1,74,70
319,3,0:59.0,Personal foul by J. Nelson (drawn by G. Dieng),,74,70
320,3,0:59.0,G. Dieng makes free throw 1 of 2,,75,70
321,3,0:59.0,T. Prince enters the game for A. Wiggins,,75,70
322,3,0:59.0,,M. Miller enters the game for K. Faried,75,70
323,3,0:59.0,G. Dieng makes free throw 2 of 2,,76,70
324,3,0:46.0,,J. Nelson makes 3-pt jump shot from 25 ft,76,73
325,3,0:39.0,Turnover by Z. LaVine (lost ball; steal by W. Barton),,76,73
326,3,0:34.0,,W. Barton misses 2-pt layup from 1 ft,76,73
327,3,0:33.0,Defensive rebound by G. Dieng,,76,73
328,3,0:12.0,Z. LaVine makes 2-pt jump shot from 21 ft,,78,73
329,3,0:03.0,D. Rudež enters the game for K. Towns,,78,73
330,4,11:41.0,,Personal foul by G. Dieng (drawn by N. Jokić),78,73
331,4,11:31.0,,R. Foye misses 3-pt jump shot from 26 ft,78,73
332,4,11:29.0,Defensive rebound by G. Dieng,,78,73
333,4,11:29.0,,Loose ball foul by N. Jokić (drawn by G. Dieng),78,73
334,4,11:11.0,D. Rudež misses 2-pt hook shot from 10 ft,,78,73
335,4,11:10.0,,Defensive rebound by M. Miller,78,73
336,4,11:02.0,,G. Harris makes 3-pt jump shot from 24 ft (assist by R. Foye),78,76
337,4,10:44.0,Z. LaVine misses 2-pt jump shot from 21 ft,,78,76
338,4,10:43.0,,Defensive rebound by W. Barton,78,76
339,4,10:35.0,,W. Barton misses 2-pt layup from 2 ft (block by S. Muhammad),78,76
340,4,10:34.0,Defensive rebound by Z. LaVine,,78,76
341,4,10:27.0,S. Muhammad makes 2-pt dunk at rim (assist by Z. LaVine),,80,76
342,4,10:03.0,,N. Jokić makes 2-pt hook shot from 3 ft (assist by W. Barton),80,78
343,4,9:43.0,G. Dieng makes 2-pt layup from 2 ft (assist by Z. LaVine),,82,78
344,4,9:23.0,,Turnover by G. Harris (lost ball; steal by G. Dieng),82,78
345,4,9:21.0,Shooting foul by R. Foye (drawn by Z. LaVine),,82,78
346,4,9:21.0,Z. LaVine makes free throw 1 of 2,,83,78
347,4,9:21.0,Z. LaVine misses free throw 2 of 2,,83,78
348,4,9:20.0,,Defensive rebound by W. Barton,83,78
349,4,9:07.0,,R. Foye misses 2-pt jump shot from 18 ft,83,78
350,4,9:07.0,Defensive rebound by Z. LaVine,,83,78
351,4,8:57.0,Z. LaVine makes 2-pt jump shot from 4 ft,,85,78
352,4,8:57.0,,Denver full timeout,85,78
353,4,8:57.0,,J. Nelson enters the game for R. Foye,85,78
354,4,8:38.0,,N. Jokić misses 2-pt layup from 2 ft (block by G. Dieng),85,78
355,4,8:37.0,,Offensive rebound by Team,85,78
356,4,8:31.0,,N. Jokić misses 3-pt jump shot from 26 ft,85,78
357,4,8:31.0,Defensive rebound by S. Muhammad,,85,78
358,4,8:14.0,Z. LaVine misses 2-pt jump shot from 11 ft,,85,78
359,4,8:13.0,,Defensive rebound by W. Barton,85,78
360,4,8:05.0,,W. Barton makes 3-pt jump shot from 24 ft,85,81
361,4,7:47.0,Z. LaVine misses 3-pt jump shot from 26 ft,,85,81
362,4,7:46.0,,Defensive rebound by G. Harris,85,81
363,4,7:37.0,,W. Barton makes 2-pt layup from 2 ft,85,83
364,4,7:16.0,D. Rudež makes 3-pt jump shot from 24 ft (assist by Z. LaVine),,88,83
365,4,6:56.0,,W. Barton misses 3-pt jump shot from 25 ft,88,83
366,4,6:54.0,,Offensive rebound by N. Jokić,88,83
367,4,6:54.0,,N. Jokić makes 2-pt dunk at rim,88,85
368,4,6:26.0,Shooting foul by N. Jokić (drawn by D. Rudež),,88,85
369,4,6:26.0,D. Rudež makes free throw 1 of 2,,89,85
370,4,6:26.0,R. Rubio enters the game for Z. LaVine,,89,85
371,4,6:26.0,A. Wiggins enters the game for S. Muhammad,,89,85
372,4,6:26.0,K. Towns enters the game for G. Dieng,,89,85
373,4,6:26.0,,K. Faried enters the game for N. Jokić,89,85
374,4,6:26.0,D. Rudež makes free throw 2 of 2,,90,85
375,4,6:10.0,,K. Faried makes 2-pt layup from 1 ft (assist by J. Nelson),90,87
376,4,5:42.0,Turnover by R. Rubio (lost ball; steal by W. Barton),,90,87
377,4,5:35.0,,Personal foul by R. Rubio (drawn by W. Barton),90,87
378,4,5:35.0,Official timeout,,90,87
379,4,5:35.0,,D. Gallinari enters the game for M. Miller,90,87
380,4,5:35.0,K. Martin enters the game for D. Rudež,,90,87
381,4,5:22.0,,Shooting foul by K. Towns (drawn by D. Gallinari),90,87
382,4,5:22.0,,D. Gallinari makes free throw 1 of 2,90,88
383,4,5:22.0,,D. Gallinari makes free throw 2 of 2,90,89
384,4,5:07.0,K. Martin makes 2-pt jump shot from 16 ft (assist by R. Rubio),,92,89
385,4,4:44.0,,K. Faried misses 2-pt jump shot from 3 ft (block by K. Towns),92,89
386,4,4:42.0,Defensive rebound by T. Prince,,92,89
387,4,4:35.0,Personal foul by W. Barton (drawn by K. Towns),,92,89
