,QUARTER,TIME_REMAINING,DALLAS_ACTION,MEMPHIS_ACTION,DALLAS_SCORE,MEMPHIS_SCORE
55,1,3:25.0,Shooting foul by M. Chalmers (drawn by D. Williams),,20,21
56,1,3:25.0,D. Williams makes free throw 1 of 2,,21,21
57,1,3:25.0,,M. Barnes enters the game for T. Allen,21,21
58,1,3:25.0,,J. Green enters the game for M. Gasol,21,21
59,1,3:25.0,D. Williams misses free throw 2 of 2,,21,21
60,1,3:23.0,,Defensive rebound by Z. Randolph,21,21
61,1,3:04.0,,Z. Randolph makes 2-pt layup from 1 ft,21,23
62,1,2:50.0,R. Felton misses 3-pt jump shot from 23 ft,,21,23
63,1,2:49.0,,Defensive rebound by M. Chalmers,21,23
64,1,2:41.0,,Z. Randolph makes 2-pt jump shot from 17 ft (assist by C. Lee),21,25
65,1,2:40.0,Dallas full timeout,,21,25
66,1,2:40.0,J. Anderson enters the game for C. Parsons,,21,25
67,1,2:40.0,J. Barea enters the game for W. Matthews,,21,25
68,1,2:40.0,Z. Pachulia enters the game for D. Williams,,21,25
69,1,2:40.0,D. Nowitzki enters the game for J. McGee,,21,25
70,1,2:24.0,J. Anderson misses 3-pt jump shot from 24 ft,,21,25
71,1,2:21.0,Offensive rebound by D. Nowitzki,,21,25
72,1,2:21.0,D. Nowitzki misses 2-pt layup from 1 ft,,21,25
73,1,2:20.0,Offensive rebound by D. Nowitzki,,21,25
74,1,2:20.0,D. Nowitzki misses 2-pt layup from 1 ft,,21,25
75,1,2:18.0,,Defensive rebound by C. Lee,21,25
76,1,2:11.0,,M. Barnes makes 3-pt jump shot from 23 ft (assist by M. Chalmers),21,28
77,1,1:48.0,J. Anderson makes 2-pt layup from 2 ft,,23,28
78,1,1:32.0,,M. Barnes misses 2-pt jump shot from 16 ft,23,28
79,1,1:31.0,Defensive rebound by Z. Pachulia,,23,28
80,1,1:20.0,J. Anderson misses 2-pt jump shot from 17 ft,,23,28
81,1,1:19.0,,Defensive rebound by M. Chalmers,23,28
82,1,1:03.0,,Z. Randolph misses 2-pt jump shot from 19 ft,23,28
83,1,1:01.0,Defensive rebound by R. Felton,,23,28
84,1,0:57.0,Shooting foul by C. Lee (drawn by R. Felton),,23,28
85,1,0:57.0,R. Felton misses free throw 1 of 2,,23,28
86,1,0:57.0,Offensive rebound by Team,,23,28
87,1,0:57.0,,V. Carter enters the game for C. Lee,23,28
88,1,0:57.0,,R. Hollins enters the game for Z. Randolph,23,28
89,1,0:57.0,S. Mejri enters the game for Z. Pachulia,,23,28
90,1,0:57.0,R. Felton makes free throw 2 of 2,,24,28
91,1,0:37.0,,J. Green misses 2-pt jump shot from 3 ft,24,28
92,1,0:37.0,,Offensive rebound by J. Green,24,28
93,1,0:37.0,Loose ball foul by D. Nowitzki (drawn by J. Green),,24,28
94,1,0:32.0,,R. Hollins makes 2-pt dunk at rim (assist by M. Chalmers),24,30
95,1,0:21.0,Personal foul by M. Chalmers,,24,30
96,1,0:21.0,,Violation by R. Hollins (lane),24,30
97,1,0:21.0,J. Barea makes free throw 1 of 2,,25,30
98,1,0:21.0,D. Powell enters the game for D. Nowitzki,,25,30
99,1,0:21.0,Turnover by S. Mejri (lane violation.),,25,30
100,1,0:00.0,,M. Barnes misses 3-pt jump shot from 23 ft,25,30
101,1,0:00.0,Defensive rebound by S. Mejri,,25,30
102,2,12:00.0,Violation by Team (delay of game),,25,30
103,2,11:45.0,J. Barea misses 2-pt jump shot from 22 ft,,25,30
104,2,11:44.0,,Defensive rebound by M. Barnes,25,30
105,2,11:35.0,,V. Carter misses 3-pt jump shot from 24 ft,25,30
106,2,11:34.0,Defensive rebound by S. Mejri,,25,30
107,2,11:27.0,R. Felton makes 3-pt jump shot from 24 ft (assist by J. Barea),,28,30
108,2,11:20.0,,Personal foul by J. Barea,28,30
109,2,11:07.0,,J. Green misses 2-pt jump shot from 6 ft,28,30
110,2,11:05.0,Defensive rebound by D. Nowitzki,,28,30
111,2,10:56.0,R. Felton misses 3-pt jump shot from 25 ft,,28,30
112,2,10:55.0,,Defensive rebound by R. Hollins,28,30
113,2,10:46.0,,M. Chalmers misses 2-pt layup from 2 ft,28,30
114,2,10:44.0,Defensive rebound by J. Anderson,,28,30
115,2,10:36.0,J. Anderson misses 3-pt jump shot from 22 ft,,28,30
116,2,10:34.0,,Defensive rebound by M. Barnes,28,30
117,2,10:24.0,,Shooting foul by R. Felton (drawn by R. Hollins),28,30
118,2,10:24.0,,R. Hollins makes free throw 1 of 2,28,31
119,2,10:24.0,,R. Hollins makes free throw 2 of 2,28,32
120,2,10:02.0,D. Nowitzki misses 2-pt jump shot from 20 ft,,28,32
121,2,10:02.0,,Defensive rebound by J. Green,28,32
122,2,9:55.0,,M. Barnes makes 3-pt jump shot from 24 ft (assist by J. Green),28,35
123,2,9:54.0,Dallas full timeout,,28,35
124,2,9:54.0,Technical foul by Team,,28,35
125,2,9:54.0,,M. Chalmers misses technical free throw,28,35
126,2,9:54.0,Offensive rebound by Team,,28,35
127,2,9:35.0,D. Nowitzki makes 2-pt jump shot from 11 ft,,30,35
128,2,9:18.0,,J. Green misses 2-pt jump shot from 11 ft,30,35
129,2,9:17.0,Defensive rebound by D. Nowitzki,,30,35
130,2,9:09.0,J. Barea misses 2-pt layup from 3 ft,,30,35
131,2,9:05.0,,Defensive rebound by R. Hollins,30,35
132,2,9:01.0,,M. Chalmers makes 2-pt jump shot from 9 ft,30,37
133,2,8:40.0,,Violation by M. Barnes (def goaltending),30,37
134,2,8:40.0,R. Felton makes 2-pt layup from 2 ft,,32,37
135,2,8:40.0,Shooting foul by M. Barnes (drawn by R. Felton),,32,37
136,2,8:40.0,,Technical foul by R. Hollins,32,37
137,2,8:40.0,D. Nowitzki makes technical free throw,,33,37
138,2,8:40.0,Z. Pachulia enters the game for D. Nowitzki,,33,37
139,2,8:40.0,C. Parsons enters the game for S. Mejri,,33,37
140,2,8:40.0,W. Matthews enters the game for J. Anderson,,33,37
141,2,8:40.0,,M. Conley enters the game for M. Chalmers,33,37
142,2,8:40.0,,M. Gasol enters the game for R. Hollins,33,37
143,2,8:40.0,R. Felton misses free throw 1 of 1,,33,37
144,2,8:34.0,,Defensive rebound by M. Gasol,33,37
145,2,8:22.0,,M. Conley misses 3-pt jump shot from 24 ft,33,37
146,2,8:21.0,Defensive rebound by R. Felton,,33,37
147,2,8:00.0,J. Barea misses 3-pt jump shot from 26 ft,,33,37
148,2,7:59.0,,Defensive rebound by V. Carter,33,37
149,2,7:52.0,,J. Green makes 2-pt dunk at rim (assist by M. Conley),33,39
150,2,7:29.0,C. Parsons makes 2-pt jump shot from 6 ft (assist by W. Matthews),,35,39
151,2,7:14.0,,M. Barnes makes 3-pt jump shot from 24 ft (assist by M. Conley),35,42
152,2,6:58.0,J. Barea misses 3-pt jump shot from 24 ft,,35,42
153,2,6:58.0,,Defensive rebound by M. Barnes,35,42
154,2,6:55.0,,Personal foul by J. Barea,35,42
155,2,6:55.0,D. Williams enters the game for R. Felton,,35,42
156,2,6:48.0,,Personal foul by D. Williams (drawn by V. Carter),35,42
157,2,6:41.0,,J. Green makes 2-pt dunk at rim (assist by M. Conley),35,44
158,2,6:23.0,Shooting foul by M. Gasol (drawn by C. Parsons),,35,44
159,2,6:23.0,C. Parsons makes free throw 1 of 2,,36,44
160,2,6:23.0,C. Parsons misses free throw 2 of 2,,36,44
161,2,6:21.0,,Defensive rebound by V. Carter,36,44
162,2,6:03.0,,M. Gasol misses 2-pt jump shot from 11 ft,36,44
163,2,6:01.0,Defensive rebound by C. Parsons,,36,44
164,2,5:54.0,C. Parsons makes 3-pt jump shot from 24 ft (assist by D. Williams),,39,44
165,2,5:34.0,,M. Conley misses 3-pt jump shot from 24 ft,39,44
166,2,5:32.0,Defensive rebound by C. Parsons,,39,44
167,2,5:24.0,Dallas full timeout,,39,44
168,2,5:24.0,D. Powell enters the game for J. Barea,,39,44
169,2,5:07.0,W. Matthews misses 3-pt jump shot from 27 ft,,39,44
170,2,5:06.0,Offensive rebound by C. Parsons,,39,44
171,2,5:03.0,C. Parsons misses 2-pt jump shot from 21 ft,,39,44
172,2,5:02.0,Offensive rebound by D. Powell,,39,44
173,2,4:56.0,D. Williams misses 3-pt jump shot from 23 ft,,39,44
174,2,4:54.0,,Defensive rebound by M. Gasol,39,44
175,2,4:37.0,,M. Conley misses 2-pt jump shot from 17 ft,39,44
176,2,4:37.0,Defensive rebound by C. Parsons,,39,44
177,2,4:25.0,D. Powell makes 2-pt layup from 1 ft (assist by D. Williams),,41,44
178,2,4:07.0,,Turnover by M. Barnes (bad pass; steal by Z. Pachulia),41,44
179,2,3:57.0,C. Parsons makes 2-pt layup from 1 ft,,43,44
180,2,3:54.0,,Memphis full timeout,43,44
181,2,3:54.0,,T. Allen enters the game for M. Barnes,43,44
182,2,3:54.0,,C. Lee enters the game for V. Carter,43,44
183,2,3:42.0,,J. Green misses 2-pt jump shot from 19 ft,43,44
184,2,3:40.0,Defensive rebound by Z. Pachulia,,43,44
185,2,3:31.0,C. Parsons misses 3-pt jump shot from 24 ft,,43,44
186,2,3:30.0,Offensive rebound by D. Powell,,43,44
187,2,3:27.0,Turnover by D. Powell (bad pass; steal by C. Lee),,43,44
188,2,3:08.0,,Turnover by M. Gasol (bad pass; steal by D. Powell),43,44
189,2,3:02.0,D. Powell makes 2-pt layup from 2 ft (assist by C. Parsons),,45,44
190,2,2:44.0,,M. Gasol makes 2-pt jump shot from 15 ft (assist by M. Conley),45,46
191,2,2:30.0,C. Parsons makes 2-pt dunk at rim (assist by Z. Pachulia),,47,46
192,2,2:14.0,,Personal foul by Z. Pachulia (drawn by M. Gasol),47,46
193,2,2:14.0,,M. Gasol makes free throw 1 of 2,47,47
194,2,2:14.0,,M. Chalmers enters the game for M. Conley,47,47
195,2,2:14.0,D. Nowitzki enters the game for Z. Pachulia,,47,47
196,2,2:14.0,,Z. Randolph enters the game for J. Green,47,47
197,2,2:14.0,,M. Gasol makes free throw 2 of 2,47,48
198,2,2:04.0,D. Williams misses 2-pt layup from 2 ft,,47,48
199,2,2:01.0,,Defensive rebound by M. Gasol,47,48
200,2,1:50.0,,M. Gasol makes 2-pt layup from 1 ft,47,50
201,2,1:43.0,D. Williams misses 2-pt layup from 3 ft,,47,50
202,2,1:39.0,,Defensive rebound by Z. Randolph,47,50
203,2,1:27.0,,M. Gasol misses 2-pt jump shot from 17 ft,47,50
204,2,1:25.0,Defensive rebound by C. Parsons,,47,50
205,2,1:24.0,Personal foul by C. Lee (drawn by C. Parsons),,47,50
206,2,1:13.0,D. Williams makes 2-pt layup from 1 ft,,49,50
207,2,0:48.0,,Z. Randolph misses 2-pt hook shot from 6 ft,49,50
208,2,0:46.0,,Offensive rebound by T. Allen,49,50
209,2,0:44.0,,Turnover by T. Allen (lost ball; steal by C. Parsons),49,50
210,2,0:38.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Williams),,52,50
211,2,0:26.0,,C. Lee misses 3-pt jump shot from 23 ft,52,50
212,2,0:26.0,,Offensive rebound by Team,52,50
213,2,0:26.0,Loose ball foul by D. Powell (drawn by Z. Randolph),,52,50
214,2,0:26.0,,Z. Randolph misses free throw 1 of 2,52,50
215,2,0:26.0,,Offensive rebound by Team,52,50
216,2,0:26.0,,J. Green enters the game for C. Lee,52,50
217,2,0:26.0,,Z. Randolph makes free throw 2 of 2,52,51
218,2,0:05.0,Shooting foul by T. Allen (drawn by D. Powell),,52,51
219,2,0:05.0,D. Powell makes free throw 1 of 2,,53,51
220,2,0:05.0,,V. Carter enters the game for T. Allen,53,51
221,2,0:05.0,R. Felton enters the game for D. Nowitzki,,53,51
222,2,0:05.0,D. Powell makes free throw 2 of 2,,54,51
223,2,0:02.0,,Shooting foul by D. Powell (drawn by M. Chalmers),54,51
224,2,0:02.0,,M. Chalmers misses free throw 1 of 2,54,51
225,2,0:02.0,,Offensive rebound by Team,54,51
226,2,0:02.0,,T. Allen enters the game for Z. Randolph,54,51
227,2,0:02.0,S. Mejri enters the game for R. Felton,,54,51
228,2,0:02.0,,M. Chalmers makes free throw 2 of 2,54,52
229,2,0:00.0,C. Parsons misses 3-pt jump shot from 63 ft,,54,52
230,2,0:00.0,Offensive rebound by Team,,54,52
231,3,11:48.0,Shooting foul by Z. Randolph (drawn by D. Williams),,54,52
232,3,11:48.0,D. Williams makes free throw 1 of 2,,55,52
233,3,11:48.0,D. Williams makes free throw 2 of 2,,56,52
234,3,11:31.0,,M. Conley makes 2-pt jump shot from 17 ft (assist by M. Gasol),56,54
235,3,11:08.0,D. Williams misses 2-pt jump shot from 18 ft,,56,54
236,3,11:07.0,,Defensive rebound by T. Allen,56,54
237,3,10:49.0,,Personal foul by W. Matthews (drawn by M. Conley),56,54
238,3,10:39.0,,Offensive foul by M. Gasol (drawn by D. Nowitzki),56,54
239,3,10:39.0,,Turnover by M. Gasol (offensive foul),56,54
240,3,10:22.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,56,54
241,3,10:21.0,,Defensive rebound by M. Gasol,56,54
242,3,9:58.0,,Turnover by Z. Randolph (bad pass; steal by Z. Pachulia),56,54
243,3,9:53.0,C. Parsons makes 2-pt layup from 2 ft (assist by D. Williams),,58,54
244,3,9:52.0,,Memphis full timeout,58,54
245,3,9:37.0,,Turnover by M. Conley (lost ball; steal by D. Williams),58,54
246,3,9:14.0,Z. Pachulia misses 2-pt jump shot from 14 ft,,58,54
247,3,9:14.0,,Defensive rebound by T. Allen,58,54
248,3,9:00.0,,M. Gasol misses 2-pt jump shot from 6 ft,58,54
249,3,8:58.0,Defensive rebound by Z. Pachulia,,58,54
250,3,8:44.0,Shooting foul by M. Conley (drawn by D. Nowitzki),,58,54
251,3,8:44.0,D. Nowitzki misses free throw 1 of 2,,58,54
252,3,8:44.0,Offensive rebound by Team,,58,54
253,3,8:44.0,D. Nowitzki makes free throw 2 of 2,,59,54
254,3,8:30.0,,M. Conley makes 2-pt jump shot from 8 ft,59,56
255,3,8:30.0,,Shooting foul by D. Williams (drawn by M. Conley),59,56
256,3,8:30.0,,M. Conley makes free throw 1 of 1,59,57
257,3,8:16.0,W. Matthews makes 3-pt jump shot from 23 ft (assist by D. Williams),,62,57
258,3,8:01.0,,Z. Randolph misses 2-pt layup from 2 ft,62,57
259,3,7:58.0,,Offensive rebound by Z. Randolph,62,57
260,3,7:58.0,,Z. Randolph misses 2-pt hook shot from 3 ft,62,57
261,3,7:56.0,Defensive rebound by Z. Pachulia,,62,57
262,3,7:49.0,Shooting foul by M. Conley (drawn by D. Williams),,62,57
263,3,7:49.0,D. Williams misses free throw 1 of 2,,62,57
264,3,7:49.0,Offensive rebound by Team,,62,57
265,3,7:49.0,,M. Barnes enters the game for T. Allen,62,57
266,3,7:49.0,D. Williams makes free throw 2 of 2,,63,57
267,3,7:28.0,,C. Lee makes 2-pt jump shot from 11 ft (assist by M. Barnes),63,59
268,3,7:16.0,Z. Pachulia misses 2-pt jump shot from 13 ft,,63,59
269,3,7:16.0,,Defensive rebound by M. Barnes,63,59
270,3,7:08.0,,Z. Randolph makes 2-pt layup from 2 ft (assist by M. Barnes),63,61
271,3,7:08.0,Dallas full timeout,,63,61
272,3,6:51.0,D. Williams makes 3-pt jump shot from 24 ft (assist by C. Parsons),,66,61
273,3,6:32.0,,Z. Randolph misses 2-pt jump shot from 3 ft,66,61
274,3,6:29.0,Defensive rebound by D. Williams,,66,61
275,3,6:23.0,Z. Pachulia misses 2-pt layup from 2 ft (block by M. Gasol),,66,61
276,3,6:21.0,Offensive rebound by D. Williams,,66,61
277,3,6:18.0,C. Parsons makes 3-pt jump shot from 23 ft (assist by D. Williams),,69,61
278,3,5:49.0,,M. Conley makes 3-pt jump shot from 24 ft (assist by C. Lee),69,64
279,3,5:31.0,D. Williams makes 2-pt jump shot from 22 ft (assist by Z. Pachulia),,71,64
280,3,5:15.0,,M. Barnes misses 2-pt jump shot from 4 ft,71,64
281,3,5:14.0,,Offensive rebound by Z. Randolph,71,64
282,3,5:12.0,,Z. Randolph misses 2-pt layup at rim (block by D. Nowitzki),71,64
283,3,5:10.0,,Offensive rebound by Z. Randolph,71,64
284,3,5:10.0,,Z. Randolph makes 2-pt layup from 2 ft,71,66
285,3,4:46.0,Shooting foul by M. Barnes (drawn by Z. Pachulia),,71,66
286,3,4:46.0,Z. Pachulia makes free throw 1 of 2,,72,66
287,3,4:46.0,,J. Green enters the game for M. Gasol,72,66
288,3,4:46.0,R. Felton enters the game for D. Nowitzki,,72,66
289,3,4:46.0,Z. Pachulia misses free throw 2 of 2,,72,66
290,3,4:45.0,,Defensive rebound by M. Barnes,72,66
291,3,4:35.0,,M. Conley makes 2-pt jump shot from 8 ft,72,68
292,3,4:17.0,W. Matthews misses 2-pt jump shot from 13 ft,,72,68
293,3,4:14.0,,Defensive rebound by J. Green,72,68
294,3,3:56.0,,M. Barnes makes 3-pt jump shot from 24 ft (assist by J. Green),72,71
295,3,3:43.0,Z. Pachulia makes 2-pt layup from 2 ft (assist by D. Williams),,74,71
296,3,3:43.0,Shooting foul by Z. Randolph (drawn by Z. Pachulia),,74,71
297,3,3:43.0,Z. Pachulia makes free throw 1 of 1,,75,71
298,3,3:32.0,,Z. Randolph misses 2-pt layup from 2 ft,75,71
299,3,3:31.0,Defensive rebound by C. Parsons,,75,71
300,3,3:21.0,D. Williams misses 2-pt jump shot from 8 ft,,75,71
301,3,3:19.0,,Defensive rebound by M. Conley,75,71
302,3,3:14.0,,C. Lee makes 2-pt layup at rim (assist by M. Conley),75,73
303,3,3:01.0,Turnover by Z. Pachulia (lost ball; steal by Z. Randolph),,75,73
304,3,2:57.0,,M. Barnes makes 2-pt layup from 2 ft (assist by C. Lee),75,75
305,3,2:57.0,Dallas full timeout,,75,75
306,3,2:43.0,C. Parsons misses 2-pt layup from 2 ft (block by M. Barnes),,75,75
307,3,2:41.0,,Defensive rebound by M. Conley,75,75
308,3,2:37.0,,C. Lee makes 3-pt jump shot from 24 ft (assist by M. Conley),75,78
309,3,2:18.0,W. Matthews misses 2-pt layup from 4 ft (block by C. Lee),,75,78
310,3,2:16.0,Offensive rebound by Z. Pachulia,,75,78
311,3,2:12.0,D. Williams misses 3-pt jump shot from 22 ft,,75,78
312,3,2:11.0,,Defensive rebound by J. Green,75,78
313,3,1:49.0,,Z. Randolph misses 2-pt jump shot from 18 ft,75,78
314,3,1:49.0,Defensive rebound by R. Felton,,75,78
315,3,1:39.0,R. Felton makes 2-pt layup from 1 ft,,77,78
316,3,1:18.0,,Turnover by Z. Randolph (traveling),77,78
317,3,1:18.0,D. Powell enters the game for Z. Pachulia,,77,78
318,3,1:18.0,D. Nowitzki enters the game for D. Williams,,77,78
319,3,1:18.0,,M. Chalmers enters the game for M. Conley,77,78
320,3,1:18.0,J. Barea enters the game for C. Parsons,,77,78
321,3,1:00.0,Shooting foul by M. Barnes (drawn by W. Matthews),,77,78
322,3,1:00.0,W. Matthews misses free throw 1 of 2,,77,78
323,3,1:00.0,Offensive rebound by Team,,77,78
324,3,1:00.0,W. Matthews misses free throw 2 of 2,,77,78
325,3,1:00.0,,Defensive rebound by J. Green,77,78
326,3,0:43.0,,M. Chalmers misses 3-pt jump shot from 22 ft,77,78
327,3,0:42.0,Defensive rebound by R. Felton,,77,78
328,3,0:31.0,R. Felton misses 2-pt jump shot from 5 ft,,77,78
329,3,0:31.0,,Defensive rebound by M. Barnes,77,78
330,3,0:10.0,,M. Chalmers makes 2-pt jump shot from 7 ft,77,80
331,3,0:05.0,Personal foul by J. Green (drawn by D. Nowitzki),,77,80
332,3,0:05.0,D. Nowitzki makes free throw 1 of 2,,78,80
333,3,0:05.0,D. Nowitzki makes free throw 2 of 2,,79,80
334,3,0:00.0,,Z. Randolph misses 3-pt jump shot from 29 ft,79,80
335,3,0:00.0,,Offensive rebound by Team,79,80
336,4,11:45.0,,J. Green misses 2-pt jump shot from 4 ft,79,80
337,4,11:43.0,Defensive rebound by D. Powell,,79,80
338,4,11:32.0,D. Powell makes 2-pt jump shot from 16 ft (assist by J. Barea),,81,80
339,4,11:13.0,,J. Green misses 2-pt jump shot from 17 ft,81,80
340,4,11:13.0,,Offensive rebound by Team,81,80
341,4,11:13.0,Loose ball foul by J. Anderson (drawn by R. Hollins),,81,80
342,4,11:03.0,,M. Chalmers makes 2-pt layup from 1 ft,81,82
343,4,10:44.0,R. Felton misses 2-pt layup from 5 ft,,81,82
344,4,10:43.0,Offensive rebound by D. Powell,,81,82
345,4,10:35.0,D. Nowitzki misses 2-pt jump shot from 8 ft,,81,82
346,4,10:32.0,Offensive rebound by Team,,81,82
347,4,10:27.0,Turnover by D. Nowitzki (offensive foul),,81,82
348,4,10:27.0,Offensive foul by D. Nowitzki (drawn by M. Chalmers),,81,82
349,4,10:12.0,,M. Chalmers makes 2-pt layup from 3 ft,81,84
350,4,10:12.0,,Shooting foul by D. Nowitzki (drawn by M. Chalmers),81,84
351,4,10:12.0,,M. Chalmers makes free throw 1 of 1,81,85
352,4,10:02.0,Shooting foul by R. Hollins (drawn by J. Anderson),,81,85
353,4,10:02.0,J. Anderson makes free throw 1 of 2,,82,85
354,4,10:02.0,,V. Carter enters the game for C. Lee,82,85
355,4,10:02.0,J. Anderson misses free throw 2 of 2,,82,85
356,4,10:01.0,,Defensive rebound by M. Barnes,82,85
357,4,9:46.0,,J. Green misses 3-pt jump shot from 25 ft,82,85
358,4,9:45.0,Defensive rebound by D. Nowitzki,,82,85
359,4,9:23.0,D. Nowitzki makes 2-pt jump shot from 9 ft,,84,85
360,4,9:11.0,,M. Chalmers makes 2-pt jump shot from 4 ft,84,87
361,4,8:53.0,Shooting foul by R. Hollins (drawn by D. Powell),,84,87
362,4,8:53.0,Dallas full timeout,,84,87
363,4,8:53.0,D. Powell makes free throw 1 of 2,,85,87
364,4,8:53.0,D. Powell makes free throw 2 of 2,,86,87
365,4,8:37.0,,M. Barnes misses 3-pt jump shot from 22 ft,86,87
366,4,8:37.0,Defensive rebound by D. Powell,,86,87
367,4,8:22.0,R. Felton misses 3-pt jump shot from 25 ft,,86,87
368,4,8:21.0,,Defensive rebound by M. Barnes,86,87
369,4,8:13.0,,J. Green misses 3-pt jump shot from 24 ft,86,87
370,4,8:11.0,Defensive rebound by J. Anderson,,86,87
371,4,8:01.0,D. Nowitzki makes 2-pt jump shot from 10 ft,,88,87
372,4,7:44.0,,Personal foul by J. Barea,88,87
373,4,7:44.0,C. Parsons enters the game for D. Nowitzki,,88,87
374,4,7:30.0,,J. Green misses 3-pt jump shot from 25 ft,88,87
375,4,7:29.0,Defensive rebound by J. Anderson,,88,87
376,4,7:20.0,J. Barea makes 3-pt jump shot from 24 ft (assist by R. Felton),,91,87
377,4,7:20.0,,Memphis full timeout,91,87
378,4,7:20.0,,M. Gasol enters the game for R. Hollins,91,87
379,4,7:20.0,Z. Pachulia enters the game for D. Powell,,91,87
380,4,7:10.0,,V. Carter misses 3-pt jump shot from 24 ft,91,87
381,4,7:08.0,Defensive rebound by J. Anderson,,91,87
382,4,6:44.0,Turnover by Team (shot clock),,91,87
383,4,6:35.0,,J. Green makes 2-pt jump shot from 3 ft (assist by M. Chalmers),91,89
384,4,6:12.0,J. Anderson makes 3-pt jump shot from 22 ft (assist by J. Barea),,94,89
385,4,5:49.0,,Turnover by M. Chalmers (bad pass),94,89
386,4,5:49.0,D. Williams enters the game for J. Barea,,94,89
387,4,5:32.0,D. Williams misses 3-pt jump shot from 24 ft,,94,89
388,4,5:31.0,Offensive rebound by Z. Pachulia,,94,89
389,4,5:27.0,Dallas full timeout,,94,89
