,QUARTER,TIME_REMAINING,TORONTO_ACTION,ORLANDO_ACTION,TORONTO_SCORE,ORLANDO_SCORE
27,1,8:25.0,,Defensive rebound by T. Harris,7,7
28,1,8:13.0,,T. Harris makes 2-pt layup from 3 ft (assist by V. Oladipo),7,9
29,1,7:49.0,J. Valančiūnas misses 2-pt hook shot from 6 ft,,7,9
30,1,7:47.0,,Defensive rebound by T. Harris,7,9
31,1,7:41.0,,V. Oladipo misses 2-pt jump shot from 20 ft,7,9
32,1,7:40.0,Defensive rebound by D. DeRozan,,7,9
33,1,7:35.0,Personal foul by E. Fournier (drawn by D. DeRozan),,7,9
34,1,7:35.0,,E. Payton enters the game for E. Fournier,7,9
35,1,7:21.0,D. DeRozan misses 2-pt layup from 2 ft,,7,9
36,1,7:20.0,,Defensive rebound by V. Oladipo,7,9
37,1,7:16.0,,T. Harris misses 2-pt layup from 1 ft (block by K. Lowry),7,9
38,1,7:16.0,,Offensive rebound by Team,7,9
39,1,7:07.0,,N. Vučević misses 2-pt hook shot from 8 ft,7,9
40,1,7:06.0,Defensive rebound by D. DeRozan,,7,9
41,1,6:58.0,D. DeRozan misses 2-pt jump shot from 4 ft (block by N. Vučević),,7,9
42,1,6:56.0,Offensive rebound by D. DeRozan,,7,9
43,1,6:52.0,L. Scola misses 2-pt jump shot from 20 ft,,7,9
44,1,6:51.0,,Defensive rebound by C. Frye,7,9
45,1,6:43.0,,V. Oladipo makes 2-pt layup from 2 ft (assist by N. Vučević),7,11
46,1,6:41.0,Toronto full timeout,,7,11
47,1,6:41.0,C. Joseph enters the game for J. Johnson,,7,11
48,1,6:41.0,B. Biyombo enters the game for J. Valančiūnas,,7,11
49,1,6:26.0,K. Lowry misses 2-pt hook shot from 19 ft,,7,11
50,1,6:24.0,Offensive rebound by L. Scola,,7,11
51,1,6:20.0,K. Lowry misses 3-pt jump shot from 25 ft,,7,11
52,1,6:20.0,,Defensive rebound by N. Vučević,7,11
53,1,6:04.0,,N. Vučević misses 2-pt jump shot from 20 ft,7,11
54,1,6:03.0,Defensive rebound by K. Lowry,,7,11
55,1,5:56.0,D. DeRozan misses 2-pt layup from 2 ft (block by C. Frye),,7,11
56,1,5:51.0,,Defensive rebound by C. Frye,7,11
57,1,5:44.0,,E. Payton misses 2-pt layup from 1 ft (block by L. Scola),7,11
58,1,5:44.0,,Offensive rebound by Team,7,11
59,1,5:42.0,,Turnover by C. Frye (lost ball; steal by L. Scola),7,11
60,1,5:31.0,L. Scola misses 2-pt jump shot from 20 ft,,7,11
61,1,5:30.0,,Defensive rebound by E. Payton,7,11
62,1,5:22.0,,Turnover by E. Payton (step out of bounds),7,11
63,1,5:07.0,L. Scola makes 3-pt jump shot from 23 ft (assist by K. Lowry),,10,11
64,1,4:53.0,,Personal foul by B. Biyombo (drawn by N. Vučević),10,11
65,1,4:44.0,,N. Vučević makes 2-pt jump shot from 16 ft (assist by T. Harris),10,13
66,1,4:30.0,K. Lowry makes 2-pt layup from 1 ft,,12,13
67,1,4:14.0,,T. Harris makes 3-pt jump shot from 25 ft (assist by N. Vučević),12,16
68,1,3:55.0,Personal foul by T. Harris (drawn by K. Lowry),,12,16
69,1,3:55.0,K. Lowry misses free throw 1 of 2,,12,16
70,1,3:55.0,Offensive rebound by Team,,12,16
71,1,3:55.0,,A. Nicholson enters the game for C. Frye,12,16
72,1,3:55.0,P. Patterson enters the game for L. Scola,,12,16
73,1,3:55.0,K. Lowry makes free throw 2 of 2,,13,16
74,1,3:39.0,,A. Nicholson misses 3-pt jump shot from 24 ft,13,16
75,1,3:38.0,Defensive rebound by B. Biyombo,,13,16
76,1,3:27.0,C. Joseph misses 2-pt jump shot from 11 ft,,13,16
77,1,3:24.0,Offensive rebound by C. Joseph,,13,16
78,1,3:23.0,C. Joseph makes 2-pt layup from 1 ft,,15,16
79,1,3:06.0,,Shooting foul by K. Lowry (drawn by V. Oladipo),15,16
80,1,3:06.0,,V. Oladipo makes free throw 1 of 2,15,17
81,1,3:06.0,T. Ross enters the game for K. Lowry,,15,17
82,1,3:06.0,,V. Oladipo makes free throw 2 of 2,15,18
83,1,2:47.0,C. Joseph makes 2-pt layup from 1 ft,,17,18
84,1,2:33.0,,A. Nicholson misses 3-pt jump shot from 25 ft,17,18
85,1,2:32.0,Defensive rebound by D. DeRozan,,17,18
86,1,2:25.0,D. DeRozan makes 2-pt jump shot from 5 ft,,19,18
87,1,2:17.0,,Orlando full timeout,19,18
88,1,2:17.0,,A. Gordon enters the game for T. Harris,19,18
89,1,2:02.0,,N. Vučević misses 2-pt hook shot from 9 ft,19,18
90,1,2:01.0,Defensive rebound by P. Patterson,,19,18
91,1,1:54.0,Shooting foul by V. Oladipo (drawn by B. Biyombo),,19,18
92,1,1:54.0,B. Biyombo makes free throw 1 of 2,,20,18
93,1,1:54.0,,M. Hezonja enters the game for V. Oladipo,20,18
94,1,1:54.0,B. Biyombo makes free throw 2 of 2,,21,18
95,1,1:42.0,,Turnover by E. Payton (step out of bounds),21,18
96,1,1:42.0,,J. Smith enters the game for N. Vučević,21,18
97,1,1:30.0,D. DeRozan misses 2-pt jump shot from 6 ft,,21,18
98,1,1:28.0,Offensive rebound by B. Biyombo,,21,18
99,1,1:24.0,B. Biyombo makes 2-pt hook shot from 5 ft,,23,18
100,1,1:16.0,,Personal foul by T. Ross (drawn by A. Gordon),23,18
101,1,1:07.0,,J. Smith misses 2-pt jump shot from 18 ft,23,18
102,1,1:07.0,Defensive rebound by Team,,23,18
103,1,1:07.0,,Loose ball foul by A. Nicholson (drawn by B. Biyombo),23,18
104,1,1:07.0,B. Biyombo makes free throw 1 of 2,,24,18
105,1,1:07.0,B. Biyombo makes free throw 2 of 2,,25,18
106,1,0:52.0,,E. Payton misses 3-pt jump shot from 23 ft,25,18
107,1,0:50.0,Defensive rebound by D. DeRozan,,25,18
108,1,0:49.0,Personal foul by A. Nicholson (drawn by D. DeRozan),,25,18
109,1,0:49.0,D. DeRozan makes free throw 1 of 2,,26,18
110,1,0:49.0,,T. Harris enters the game for A. Nicholson,26,18
111,1,0:49.0,D. DeRozan makes free throw 2 of 2,,27,18
112,1,0:43.0,,E. Payton misses 2-pt jump shot from 18 ft,27,18
113,1,0:40.0,Defensive rebound by C. Joseph,,27,18
114,1,0:35.0,C. Joseph makes 2-pt jump shot from 19 ft,,29,18
115,1,0:19.0,,M. Hezonja misses 2-pt layup from 1 ft,29,18
116,1,0:18.0,Defensive rebound by Team,,29,18
117,1,0:01.0,D. DeRozan makes 2-pt layup at rim (assist by B. Biyombo),,31,18
118,1,0:00.0,,M. Hezonja misses 3-pt jump shot from 65 ft (block by T. Ross),31,18
119,1,0:00.0,,Offensive rebound by Team,31,18
120,2,11:43.0,Turnover by C. Joseph (bad pass),,31,18
121,2,11:28.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by J. Smith),31,21
122,2,11:05.0,J. Valančiūnas makes 2-pt layup from 1 ft (assist by P. Patterson),,33,21
123,2,10:50.0,,T. Harris makes 2-pt hook shot from 4 ft,33,23
124,2,10:31.0,C. Joseph makes 2-pt layup at rim,,35,23
125,2,10:16.0,,J. Smith makes 2-pt jump shot from 20 ft (assist by V. Oladipo),35,25
126,2,10:04.0,K. Lowry misses 3-pt jump shot from 25 ft,,35,25
127,2,10:03.0,Offensive rebound by J. Valančiūnas,,35,25
128,2,9:56.0,C. Joseph makes 2-pt layup from 1 ft (assist by J. Valančiūnas),,37,25
129,2,9:44.0,,Turnover by V. Oladipo (lost ball; steal by C. Joseph),37,25
130,2,9:39.0,T. Ross makes 2-pt dunk at rim (assist by K. Lowry),,39,25
131,2,9:22.0,,J. Smith makes 2-pt jump shot from 19 ft (assist by T. Harris),39,27
132,2,9:07.0,T. Ross misses 2-pt jump shot from 19 ft,,39,27
133,2,9:06.0,,Defensive rebound by A. Gordon,39,27
134,2,8:51.0,,J. Smith makes 2-pt jump shot from 20 ft (assist by V. Oladipo),39,29
135,2,8:34.0,Turnover by T. Ross (bad pass; steal by T. Harris),,39,29
136,2,8:30.0,,Shooting foul by P. Patterson (drawn by A. Gordon),39,29
137,2,8:30.0,Official timeout,,39,29
138,2,8:30.0,,A. Gordon misses free throw 1 of 2,39,29
139,2,8:30.0,,Offensive rebound by Team,39,29
140,2,8:30.0,,A. Gordon misses free throw 2 of 2,39,29
141,2,8:29.0,Defensive rebound by J. Valančiūnas,,39,29
142,2,8:10.0,K. Lowry misses 2-pt jump shot from 3 ft (block by M. Hezonja),,39,29
143,2,8:07.0,,Defensive rebound by V. Oladipo,39,29
144,2,8:02.0,,T. Harris makes 2-pt dunk at rim (assist by J. Smith),39,31
145,2,7:44.0,Turnover by C. Joseph (bad pass),,39,31
146,2,7:44.0,,C. Frye enters the game for A. Gordon,39,31
147,2,7:31.0,,J. Smith makes 2-pt jump shot from 21 ft (assist by M. Hezonja),39,33
148,2,7:14.0,J. Valančiūnas makes 2-pt layup from 1 ft,,41,33
149,2,6:57.0,,V. Oladipo misses 2-pt jump shot from 19 ft,41,33
150,2,6:54.0,Defensive rebound by P. Patterson,,41,33
151,2,6:40.0,P. Patterson makes 3-pt jump shot from 24 ft (assist by K. Lowry),,44,33
152,2,6:25.0,,V. Oladipo misses 2-pt dunk from 1 ft (block by P. Patterson),44,33
153,2,6:22.0,Defensive rebound by J. Valančiūnas,,44,33
154,2,6:13.0,P. Patterson makes 2-pt jump shot from 20 ft (assist by K. Lowry),,46,33
155,2,6:00.0,,Personal foul by T. Ross (drawn by T. Harris),46,33
156,2,6:00.0,,E. Fournier enters the game for M. Hezonja,46,33
157,2,6:00.0,J. Johnson enters the game for C. Joseph,,46,33
158,2,6:00.0,D. DeRozan enters the game for T. Ross,,46,33
159,2,5:45.0,,C. Frye makes 2-pt layup from 2 ft (assist by E. Fournier),46,35
160,2,5:29.0,P. Patterson makes 3-pt jump shot from 24 ft (assist by K. Lowry),,49,35
161,2,5:16.0,,E. Fournier makes 2-pt layup from 2 ft,49,37
162,2,5:16.0,,Shooting foul by J. Valančiūnas (drawn by E. Fournier),49,37
163,2,5:16.0,,Orlando full timeout,49,37
164,2,5:16.0,L. Scola enters the game for J. Valančiūnas,,49,37
165,2,5:16.0,,E. Fournier makes free throw 1 of 1,49,38
166,2,4:59.0,Shooting foul by E. Fournier (drawn by D. DeRozan),,49,38
167,2,4:59.0,D. DeRozan makes free throw 1 of 2,,50,38
168,2,4:59.0,,E. Payton enters the game for E. Fournier,50,38
169,2,4:59.0,D. DeRozan makes free throw 2 of 2,,51,38
170,2,4:48.0,,J. Smith makes 2-pt jump shot from 14 ft,51,40
171,2,4:34.0,D. DeRozan misses 2-pt layup from 1 ft,,51,40
172,2,4:32.0,,Defensive rebound by T. Harris,51,40
173,2,4:17.0,,J. Smith makes 2-pt jump shot from 20 ft (assist by C. Frye),51,42
174,2,3:56.0,D. DeRozan misses 2-pt jump shot from 16 ft,,51,42
175,2,3:55.0,,Defensive rebound by T. Harris,51,42
176,2,3:38.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by T. Harris),51,45
177,2,3:27.0,Toronto full timeout,,51,45
178,2,3:27.0,B. Biyombo enters the game for P. Patterson,,51,45
179,2,3:18.0,D. DeRozan misses 2-pt jump shot from 15 ft,,51,45
180,2,3:15.0,,Defensive rebound by C. Frye,51,45
181,2,3:01.0,,J. Smith misses 3-pt jump shot from 25 ft,51,45
182,2,2:59.0,Defensive rebound by K. Lowry,,51,45
183,2,2:49.0,Personal foul by C. Frye (drawn by K. Lowry),,51,45
184,2,2:34.0,Turnover by Team (shot clock),,51,45
185,2,2:22.0,,T. Harris makes 3-pt jump shot from 24 ft (assist by E. Payton),51,48
186,2,2:02.0,J. Johnson misses 2-pt layup from 1 ft,,51,48
187,2,2:00.0,,Defensive rebound by C. Frye,51,48
188,2,1:55.0,,Turnover by T. Harris (bad pass; steal by L. Scola),51,48
189,2,1:38.0,L. Scola makes 3-pt jump shot from 25 ft (assist by J. Johnson),,54,48
190,2,1:22.0,,C. Frye misses 2-pt jump shot from 20 ft,54,48
191,2,1:21.0,Defensive rebound by D. DeRozan,,54,48
192,2,1:11.0,K. Lowry makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,57,48
193,2,0:53.0,,J. Smith makes 2-pt jump shot from 20 ft (assist by E. Payton),57,50
194,2,0:43.0,L. Scola makes 2-pt jump shot from 18 ft,,59,50
195,2,0:33.0,,J. Smith makes 2-pt jump shot from 20 ft (assist by E. Payton),59,52
196,2,0:31.0,Toronto full timeout,,59,52
197,2,0:31.0,P. Patterson enters the game for B. Biyombo,,59,52
198,2,0:26.0,K. Lowry makes 2-pt layup from 1 ft,,61,52
199,2,0:08.0,,E. Payton makes 2-pt layup from 1 ft,61,54
200,2,0:00.0,K. Lowry misses 2-pt layup at rim (block by C. Frye),,61,54
201,2,0:00.0,Offensive rebound by Team,,61,54
202,3,11:43.0,L. Scola makes 3-pt jump shot from 24 ft (assist by K. Lowry),,64,54
203,3,11:24.0,,N. Vučević misses 2-pt jump shot from 17 ft,64,54
204,3,11:23.0,Defensive rebound by L. Scola,,64,54
205,3,11:23.0,Turnover by K. Lowry (bad pass; steal by V. Oladipo),,64,54
206,3,11:15.0,,V. Oladipo misses 2-pt jump shot from 15 ft (block by L. Scola),64,54
207,3,11:15.0,,Offensive rebound by Team,64,54
208,3,11:14.0,,Turnover by T. Harris (back court),64,54
209,3,10:58.0,J. Valančiūnas makes 2-pt layup from 1 ft (assist by D. DeRozan),,66,54
210,3,10:42.0,,Turnover by E. Fournier (bad pass; steal by J. Johnson),66,54
211,3,10:20.0,D. DeRozan misses 3-pt jump shot from 25 ft,,66,54
212,3,10:19.0,,Defensive rebound by E. Fournier,66,54
213,3,10:08.0,,T. Harris misses 3-pt jump shot from 24 ft,66,54
214,3,10:07.0,,Offensive rebound by E. Fournier,66,54
215,3,10:07.0,,Shooting foul by D. DeRozan (drawn by E. Fournier),66,54
216,3,10:07.0,,E. Fournier makes free throw 1 of 2,66,55
217,3,10:07.0,,E. Fournier makes free throw 2 of 2,66,56
218,3,9:59.0,Personal block foul by C. Frye (drawn by D. DeRozan),,66,56
219,3,9:45.0,Turnover by D. DeRozan (bad pass; steal by E. Fournier),,66,56
220,3,9:33.0,,E. Fournier makes 3-pt jump shot from 24 ft (assist by N. Vučević),66,59
221,3,9:23.0,K. Lowry misses 2-pt layup from 2 ft (block by N. Vučević),,66,59
222,3,9:23.0,Offensive rebound by Team,,66,59
223,3,9:11.0,J. Valančiūnas misses 2-pt jump shot from 12 ft,,66,59
224,3,9:09.0,,Defensive rebound by C. Frye,66,59
225,3,8:56.0,,E. Fournier makes 2-pt jump shot from 3 ft (assist by V. Oladipo),66,61
226,3,8:41.0,Offensive foul by J. Valančiūnas (drawn by E. Fournier),,66,61
227,3,8:41.0,Turnover by J. Valančiūnas (offensive foul),,66,61
228,3,8:25.0,,Turnover by V. Oladipo (bad pass; steal by D. DeRozan),66,61
229,3,8:17.0,L. Scola misses 2-pt jump shot from 21 ft,,66,61
230,3,8:16.0,,Defensive rebound by N. Vučević,66,61
231,3,8:03.0,,E. Fournier misses 2-pt layup from 2 ft (block by J. Valančiūnas),66,61
232,3,7:59.0,Defensive rebound by K. Lowry,,66,61
233,3,7:59.0,D. DeRozan misses 2-pt layup from 1 ft (block by C. Frye),,66,61
234,3,7:59.0,Offensive rebound by Team,,66,61
235,3,7:53.0,J. Valančiūnas misses 2-pt hook shot from 5 ft,,66,61
236,3,7:52.0,Offensive rebound by J. Valančiūnas,,66,61
237,3,7:50.0,J. Valančiūnas makes 2-pt layup from 1 ft,,68,61
238,3,7:40.0,,N. Vučević misses 2-pt jump shot from 17 ft,68,61
239,3,7:38.0,Defensive rebound by K. Lowry,,68,61
240,3,7:28.0,K. Lowry misses 3-pt jump shot from 27 ft,,68,61
241,3,7:27.0,Offensive rebound by Team,,68,61
242,3,7:27.0,,Loose ball foul by N. Vučević (drawn by L. Scola),68,61
243,3,7:19.0,J. Johnson misses 2-pt layup from 1 ft,,68,61
244,3,7:17.0,,Defensive rebound by N. Vučević,68,61
245,3,7:06.0,,N. Vučević misses 2-pt hook shot from 5 ft,68,61
246,3,7:05.0,Defensive rebound by D. DeRozan,,68,61
247,3,6:49.0,D. DeRozan makes 2-pt layup from 2 ft,,70,61
248,3,6:36.0,,V. Oladipo misses 2-pt jump shot from 12 ft,70,61
249,3,6:34.0,,Offensive rebound by V. Oladipo,70,61
250,3,6:24.0,,N. Vučević makes 2-pt layup from 1 ft (assist by C. Frye),70,63
251,3,5:59.0,J. Valančiūnas misses 2-pt hook shot from 6 ft,,70,63
252,3,5:57.0,,Defensive rebound by N. Vučević,70,63
253,3,5:57.0,,Orlando full timeout,70,63
254,3,5:51.0,,J. Smith enters the game for C. Frye,70,63
255,3,5:51.0,P. Patterson enters the game for J. Johnson,,70,63
256,3,5:51.0,C. Joseph enters the game for L. Scola,,70,63
257,3,5:35.0,,T. Harris misses 2-pt jump shot from 16 ft,70,63
258,3,5:34.0,,Offensive rebound by Team,70,63
259,3,5:34.0,Loose ball foul by C. Joseph (drawn by E. Fournier),,70,63
260,3,5:27.0,,T. Harris misses 3-pt jump shot from 24 ft,70,63
261,3,5:26.0,Defensive rebound by P. Patterson,,70,63
262,3,5:09.0,D. DeRozan misses 2-pt jump shot from 17 ft,,70,63
263,3,5:07.0,,Defensive rebound by N. Vučević,70,63
264,3,4:57.0,,Personal foul by D. DeRozan (drawn by E. Fournier),70,63
265,3,4:51.0,,V. Oladipo makes 2-pt layup from 1 ft,70,65
266,3,4:26.0,K. Lowry misses 3-pt jump shot from 26 ft,,70,65
267,3,4:24.0,Offensive rebound by P. Patterson,,70,65
268,3,4:17.0,D. DeRozan misses 3-pt jump shot from 25 ft,,70,65
269,3,4:16.0,Offensive rebound by K. Lowry,,70,65
270,3,4:09.0,J. Valančiūnas misses 2-pt jump shot from 4 ft (block by N. Vučević),,70,65
271,3,4:06.0,,Defensive rebound by T. Harris,70,65
272,3,3:53.0,,T. Harris misses 2-pt layup at rim (block by D. DeRozan),70,65
273,3,3:49.0,,Offensive rebound by T. Harris,70,65
274,3,3:47.0,,T. Harris makes 2-pt layup from 1 ft,70,67
275,3,3:26.0,K. Lowry makes 2-pt layup at rim,,72,67
276,3,3:18.0,,V. Oladipo misses 2-pt dunk at rim,72,67
277,3,3:14.0,Defensive rebound by C. Joseph,,72,67
278,3,3:10.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by C. Joseph),,75,67
279,3,3:10.0,,Orlando full timeout,75,67
280,3,3:10.0,,E. Payton enters the game for V. Oladipo,75,67
281,3,3:10.0,T. Ross enters the game for K. Lowry,,75,67
282,3,2:56.0,,E. Fournier makes 2-pt jump shot from 8 ft,75,69
283,3,2:49.0,Personal foul by E. Payton (drawn by C. Joseph),,75,69
284,3,2:49.0,N. Powell enters the game for D. DeRozan,,75,69
285,3,2:49.0,,M. Hezonja enters the game for T. Harris,75,69
286,3,2:49.0,B. Biyombo enters the game for J. Valančiūnas,,75,69
287,3,2:35.0,T. Ross misses 3-pt jump shot from 25 ft,,75,69
288,3,2:29.0,,Defensive rebound by M. Hezonja,75,69
289,3,2:25.0,Toronto full timeout,,75,69
290,3,2:16.0,,J. Smith misses 3-pt jump shot from 24 ft,75,69
291,3,2:15.0,Defensive rebound by B. Biyombo,,75,69
292,3,2:12.0,C. Joseph makes 2-pt jump shot from 12 ft,,77,69
293,3,1:57.0,,E. Payton misses 2-pt layup from 1 ft (block by B. Biyombo),77,69
294,3,1:54.0,,Offensive rebound by N. Vučević,77,69
295,3,1:54.0,,N. Vučević misses 2-pt layup at rim,77,69
296,3,1:50.0,Defensive rebound by P. Patterson,,77,69
297,3,1:44.0,Turnover by C. Joseph (traveling),,77,69
298,3,1:26.0,,M. Hezonja misses 2-pt jump shot from 19 ft,77,69
299,3,1:25.0,Defensive rebound by N. Powell,,77,69
300,3,1:19.0,T. Ross misses 3-pt jump shot from 27 ft,,77,69
301,3,1:15.0,,Defensive rebound by E. Fournier,77,69
302,3,1:06.0,,E. Fournier misses 3-pt jump shot from 25 ft,77,69
303,3,1:05.0,Defensive rebound by B. Biyombo,,77,69
304,3,0:47.0,B. Biyombo misses 2-pt dunk at rim,,77,69
305,3,0:45.0,,Defensive rebound by M. Hezonja,77,69
306,3,0:42.0,,E. Fournier makes 2-pt layup from 2 ft (assist by M. Hezonja),77,71
307,3,0:20.0,T. Ross misses 3-pt jump shot from 25 ft,,77,71
308,3,0:18.0,,Defensive rebound by J. Smith,77,71
309,3,0:06.0,,Personal foul by C. Joseph (drawn by E. Payton),77,71
310,3,0:00.0,,E. Payton makes 2-pt jump shot from 21 ft,77,73
311,4,11:48.0,,E. Payton misses 2-pt layup at rim,77,73
312,4,11:47.0,Defensive rebound by B. Biyombo,,77,73
313,4,11:28.0,B. Biyombo makes 2-pt dunk at rim (assist by C. Joseph),,79,73
314,4,11:11.0,,N. Vučević misses 2-pt hook shot from 3 ft,79,73
315,4,11:09.0,Defensive rebound by P. Patterson,,79,73
316,4,11:02.0,K. Lowry misses 3-pt jump shot from 24 ft,,79,73
317,4,11:01.0,,Defensive rebound by N. Vučević,79,73
318,4,10:52.0,,N. Vučević makes 2-pt hook shot from 9 ft,79,75
319,4,10:28.0,B. Biyombo makes 2-pt layup at rim (assist by P. Patterson),,81,75
320,4,10:10.0,,E. Payton misses 2-pt jump shot from 6 ft (block by P. Patterson),81,75
321,4,10:07.0,,Offensive rebound by J. Smith,81,75
322,4,10:01.0,,M. Hezonja misses 3-pt jump shot from 23 ft,81,75
323,4,9:59.0,Defensive rebound by K. Lowry,,81,75
324,4,9:53.0,T. Ross misses 3-pt jump shot from 25 ft,,81,75
325,4,9:52.0,,Defensive rebound by J. Smith,81,75
326,4,9:44.0,,N. Vučević misses 2-pt jump shot from 19 ft,81,75
327,4,9:44.0,Defensive rebound by Team,,81,75
328,4,9:22.0,K. Lowry misses 2-pt jump shot from 22 ft,,81,75
329,4,9:21.0,Offensive rebound by B. Biyombo,,81,75
330,4,9:20.0,Shooting foul by J. Smith (drawn by B. Biyombo),,81,75
331,4,9:20.0,B. Biyombo misses free throw 1 of 2,,81,75
332,4,9:20.0,Offensive rebound by Team,,81,75
333,4,9:20.0,B. Biyombo makes free throw 2 of 2,,82,75
334,4,9:03.0,,Personal foul by P. Patterson (drawn by N. Vučević),82,75
335,4,9:03.0,,V. Oladipo enters the game for M. Hezonja,82,75
336,4,8:54.0,,N. Vučević misses 2-pt jump shot from 15 ft,82,75
337,4,8:52.0,Defensive rebound by P. Patterson,,82,75
338,4,8:34.0,C. Joseph makes 2-pt jump shot from 19 ft,,84,75
339,4,8:22.0,,V. Oladipo makes 2-pt layup at rim (assist by E. Payton),84,77
340,4,7:58.0,C. Joseph makes 2-pt jump shot from 10 ft,,86,77
341,4,7:46.0,,Turnover by E. Payton (lost ball; steal by P. Patterson),86,77
342,4,7:34.0,Shooting foul by N. Vučević (drawn by K. Lowry),,86,77
343,4,7:34.0,Official timeout,,86,77
344,4,7:34.0,,T. Harris enters the game for E. Payton,86,77
345,4,7:34.0,D. DeRozan enters the game for T. Ross,,86,77
346,4,7:34.0,K. Lowry makes free throw 1 of 2,,87,77
347,4,7:34.0,K. Lowry makes free throw 2 of 2,,88,77
348,4,7:18.0,,E. Fournier makes 2-pt layup from 1 ft,88,79
349,4,7:00.0,K. Lowry misses 2-pt jump shot from 13 ft,,88,79
350,4,6:59.0,,Defensive rebound by N. Vučević,88,79
351,4,6:48.0,,N. Vučević makes 2-pt hook shot from 7 ft,88,81
352,4,6:25.0,Shooting foul by E. Fournier (drawn by C. Joseph),,88,81
353,4,6:25.0,C. Joseph misses free throw 1 of 2,,88,81
354,4,6:25.0,Offensive rebound by Team,,88,81
355,4,6:25.0,C. Joseph makes free throw 2 of 2,,89,81
356,4,6:07.0,,E. Fournier makes 3-pt jump shot from 27 ft,89,84
357,4,5:41.0,,Offensive charge foul by B. Biyombo (drawn by V. Oladipo),89,84
358,4,5:41.0,Turnover by B. Biyombo (offensive foul),,89,84
359,4,5:41.0,,Orlando full timeout,89,84
360,4,5:30.0,,E. Fournier makes 2-pt dunk at rim (assist by J. Smith),89,86
361,4,5:04.0,Shooting foul by V. Oladipo (drawn by K. Lowry),,89,86
362,4,5:04.0,K. Lowry makes free throw 1 of 2,,90,86
363,4,5:04.0,K. Lowry makes free throw 2 of 2,,91,86
364,4,4:55.0,,Personal foul by C. Joseph (drawn by E. Fournier),91,86
365,4,4:55.0,J. Valančiūnas enters the game for B. Biyombo,,91,86
366,4,4:39.0,,Turnover by Team (shot clock),91,86
367,4,4:25.0,K. Lowry misses 3-pt jump shot from 23 ft,,91,86
368,4,4:24.0,,Defensive rebound by T. Harris,91,86
369,4,4:14.0,,T. Harris makes 2-pt dunk at rim (assist by V. Oladipo),91,88
370,4,3:54.0,Shooting foul by N. Vučević (drawn by J. Valančiūnas),,91,88
371,4,3:54.0,J. Valančiūnas misses free throw 1 of 2,,91,88
372,4,3:54.0,Offensive rebound by Team,,91,88
373,4,3:54.0,J. Valančiūnas makes free throw 2 of 2,,92,88
374,4,3:42.0,,N. Vučević misses 2-pt jump shot from 7 ft (block by J. Valančiūnas),92,88
375,4,3:39.0,Defensive rebound by D. DeRozan,,92,88
376,4,3:32.0,K. Lowry misses 3-pt jump shot from 24 ft,,92,88
377,4,3:30.0,,Defensive rebound by N. Vučević,92,88
378,4,3:17.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by E. Fournier),92,91
379,4,2:57.0,D. DeRozan makes 2-pt jump shot from 19 ft (assist by C. Joseph),,94,91
