,QUARTER,TIME_REMAINING,PHOENIX_ACTION,GOLDEN STATE_ACTION,PHOENIX_SCORE,GOLDEN STATE_SCORE
46,1,6:36.0,,Defensive rebound by D. Green,11,14
47,1,6:28.0,,S. Curry makes 2-pt jump shot from 17 ft (assist by D. Green),11,16
48,1,6:27.0,Phoenix full timeout,,11,16
49,1,6:11.0,Turnover by E. Bledsoe (bad pass; steal by D. Green),,11,16
50,1,6:00.0,,K. Thompson misses 2-pt jump shot from 5 ft,11,16
51,1,5:59.0,Defensive rebound by J. Leuer,,11,16
52,1,5:51.0,E. Bledsoe misses 2-pt jump shot from 9 ft,,11,16
53,1,5:49.0,Offensive rebound by Team,,11,16
54,1,5:49.0,T. Warren enters the game for P. Tucker,,11,16
55,1,5:49.0,,A. Iguodala enters the game for B. Rush,11,16
56,1,5:44.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by T. Chandler),,13,16
57,1,5:20.0,,K. Thompson misses 3-pt jump shot from 24 ft,13,16
58,1,5:20.0,Defensive rebound by T. Chandler,,13,16
59,1,5:10.0,E. Bledsoe misses 2-pt jump shot from 18 ft,,13,16
60,1,5:09.0,,Defensive rebound by A. Bogut,13,16
61,1,4:57.0,,Turnover by A. Iguodala (traveling),13,16
62,1,4:36.0,J. Leuer misses 2-pt hook shot from 5 ft,,13,16
63,1,4:36.0,,Defensive rebound by D. Green,13,16
64,1,4:28.0,,S. Curry misses 3-pt jump shot from 27 ft,13,16
65,1,4:27.0,Defensive rebound by T. Chandler,,13,16
66,1,4:17.0,Turnover by E. Bledsoe (bad pass; steal by D. Green),,13,16
67,1,4:11.0,,Turnover by D. Green (bad pass; steal by J. Leuer),13,16
68,1,4:06.0,Turnover by J. Leuer (bad pass),,13,16
69,1,4:06.0,M. Teletović enters the game for J. Leuer,,13,16
70,1,4:06.0,,F. Ezeli enters the game for A. Bogut,13,16
71,1,3:57.0,,F. Ezeli misses 2-pt dunk at rim,13,16
72,1,3:57.0,Defensive rebound by T. Chandler,,13,16
73,1,3:51.0,B. Knight makes 2-pt layup from 2 ft (assist by E. Bledsoe),,15,16
74,1,3:51.0,,Golden State full timeout,15,16
75,1,3:51.0,A. Len enters the game for T. Chandler,,15,16
76,1,3:40.0,,K. Thompson misses 2-pt jump shot from 15 ft,15,16
77,1,3:38.0,Defensive rebound by T. Warren,,15,16
78,1,3:16.0,T. Warren makes 2-pt jump shot from 16 ft,,17,16
79,1,3:03.0,,A. Iguodala misses 3-pt jump shot from 23 ft,17,16
80,1,3:03.0,Defensive rebound by E. Bledsoe,,17,16
81,1,2:50.0,E. Bledsoe makes 2-pt jump shot from 16 ft,,19,16
82,1,2:38.0,,Turnover by S. Curry (bad pass; steal by E. Bledsoe),19,16
83,1,2:35.0,B. Knight makes 2-pt layup from 2 ft (assist by E. Bledsoe),,21,16
84,1,2:25.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by S. Curry),21,19
85,1,2:11.0,M. Teletović makes 3-pt jump shot from 25 ft (assist by T. Warren),,24,19
86,1,2:03.0,,S. Curry misses 3-pt jump shot from 24 ft,24,19
87,1,2:00.0,Defensive rebound by T. Warren,,24,19
88,1,1:53.0,M. Teletović makes 2-pt layup from 1 ft (assist by B. Knight),,26,19
89,1,1:45.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Green),26,22
90,1,1:27.0,Turnover by E. Bledsoe (lost ball),,26,22
91,1,1:27.0,Loose ball foul by E. Bledsoe (drawn by A. Iguodala),,26,22
92,1,1:27.0,,S. Livingston enters the game for S. Curry,26,22
93,1,1:27.0,R. Price enters the game for E. Bledsoe,,26,22
94,1,1:27.0,D. Booker enters the game for B. Knight,,26,22
95,1,1:15.0,,K. Thompson makes 2-pt jump shot from 11 ft (assist by S. Livingston),26,24
96,1,0:51.0,T. Warren misses 2-pt jump shot from 15 ft,,26,24
97,1,0:50.0,Offensive rebound by Team,,26,24
98,1,0:43.0,R. Price misses 2-pt jump shot from 22 ft,,26,24
99,1,0:43.0,,Defensive rebound by D. Green,26,24
100,1,0:35.0,,F. Ezeli misses 2-pt layup from 2 ft,26,24
101,1,0:34.0,,Offensive rebound by F. Ezeli,26,24
102,1,0:34.0,,F. Ezeli misses 2-pt layup from 2 ft (block by A. Len),26,24
103,1,0:31.0,Defensive rebound by A. Len,,26,24
104,1,0:09.0,T. Warren makes 2-pt jump shot from 17 ft (assist by D. Booker),,28,24
105,1,0:01.0,,D. Green makes 2-pt layup from 1 ft (assist by S. Livingston),28,26
106,2,11:49.0,,Turnover by S. Livingston (bad pass; steal by A. Len),28,26
107,2,11:43.0,D. Booker misses 2-pt jump shot from 18 ft (block by L. Barbosa),,28,26
108,2,11:41.0,,Defensive rebound by F. Ezeli,28,26
109,2,11:36.0,,Personal foul by R. Price (drawn by F. Ezeli),28,26
110,2,11:28.0,,F. Ezeli makes 2-pt dunk at rim (assist by L. Barbosa),28,28
111,2,11:10.0,M. Teletović misses 3-pt jump shot from 25 ft,,28,28
112,2,11:09.0,,Defensive rebound by A. Iguodala,28,28
113,2,11:04.0,,A. Iguodala misses 2-pt layup from 1 ft (block by T. Warren),28,28
114,2,11:02.0,,Offensive rebound by A. Iguodala,28,28
115,2,10:58.0,,B. Rush misses 3-pt jump shot from 26 ft,28,28
116,2,10:56.0,Defensive rebound by A. Len,,28,28
117,2,10:37.0,R. Price misses 3-pt jump shot from 26 ft,,28,28
118,2,10:37.0,,Defensive rebound by F. Ezeli,28,28
119,2,10:24.0,,F. Ezeli makes 2-pt jump shot from 7 ft,28,30
120,2,10:08.0,Turnover by D. Booker (lost ball; steal by L. Barbosa),,28,30
121,2,10:03.0,,L. Barbosa makes 2-pt layup from 2 ft,28,32
122,2,9:42.0,T. Warren makes 2-pt jump shot from 9 ft,,30,32
123,2,9:28.0,,Personal foul by A. Len (drawn by F. Ezeli),30,32
124,2,9:28.0,E. Bledsoe enters the game for D. Booker,,30,32
125,2,9:28.0,P. Tucker enters the game for R. Price,,30,32
126,2,9:14.0,,L. Barbosa misses 3-pt jump shot from 25 ft,30,32
127,2,9:13.0,Defensive rebound by A. Len,,30,32
128,2,9:02.0,E. Bledsoe misses 2-pt jump shot from 18 ft,,30,32
129,2,9:00.0,,Defensive rebound by A. Iguodala,30,32
130,2,8:51.0,,B. Rush makes 2-pt jump shot from 18 ft (assist by L. Barbosa),30,34
131,2,8:25.0,M. Teletović misses 2-pt jump shot from 20 ft,,30,34
132,2,8:25.0,,Defensive rebound by B. Rush,30,34
133,2,8:21.0,,L. Barbosa misses 2-pt layup from 1 ft,30,34
134,2,8:21.0,Defensive rebound by T. Warren,,30,34
135,2,8:12.0,T. Warren misses 2-pt jump shot from 7 ft,,30,34
136,2,8:12.0,,Defensive rebound by B. Rush,30,34
137,2,7:52.0,,B. Rush misses 3-pt jump shot from 25 ft,30,34
138,2,7:51.0,Defensive rebound by M. Teletović,,30,34
139,2,7:34.0,M. Teletović makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),,33,34
140,2,7:15.0,,F. Ezeli misses 2-pt hook shot from 5 ft,33,34
141,2,7:14.0,Defensive rebound by E. Bledsoe,,33,34
142,2,7:02.0,T. Warren makes 2-pt jump shot from 17 ft,,35,34
143,2,7:02.0,,Golden State full timeout,35,34
144,2,7:02.0,,S. Curry enters the game for B. Rush,35,34
145,2,7:02.0,,D. Green enters the game for A. Iguodala,35,34
146,2,6:42.0,,Personal foul by P. Tucker (drawn by S. Livingston),35,34
147,2,6:42.0,,S. Livingston makes free throw 1 of 2,35,35
148,2,6:42.0,,S. Livingston makes free throw 2 of 2,35,36
149,2,6:32.0,,K. Thompson enters the game for L. Barbosa,35,36
150,2,6:20.0,T. Warren makes 2-pt layup from 2 ft (assist by E. Bledsoe),,37,36
151,2,6:08.0,,K. Thompson misses 3-pt jump shot from 26 ft,37,36
152,2,6:07.0,Defensive rebound by E. Bledsoe,,37,36
153,2,6:00.0,Shooting foul by D. Green (drawn by M. Teletović),,37,36
154,2,6:00.0,M. Teletović makes free throw 1 of 3,,38,36
155,2,6:00.0,M. Teletović makes free throw 2 of 3,,39,36
156,2,6:00.0,,A. Bogut enters the game for F. Ezeli,39,36
157,2,6:00.0,T. Chandler enters the game for A. Len,,39,36
158,2,6:00.0,M. Teletović makes free throw 3 of 3,,40,36
159,2,5:51.0,,Offensive foul by A. Bogut (drawn by T. Chandler),40,36
160,2,5:51.0,,Turnover by A. Bogut (offensive foul),40,36
161,2,5:51.0,Official timeout,,40,36
162,2,5:51.0,B. Knight enters the game for M. Teletović,,40,36
163,2,5:42.0,T. Warren misses 2-pt jump shot from 16 ft,,40,36
164,2,5:41.0,,Defensive rebound by D. Green,40,36
165,2,5:33.0,,S. Livingston misses 2-pt jump shot from 12 ft,40,36
166,2,5:32.0,,Offensive rebound by A. Bogut,40,36
167,2,5:27.0,,Turnover by A. Bogut (bad pass),40,36
168,2,5:20.0,Turnover by E. Bledsoe (bad pass; steal by D. Green),,40,36
169,2,5:17.0,,Shooting foul by B. Knight (drawn by D. Green),40,36
170,2,5:17.0,,D. Green makes free throw 1 of 2,40,37
171,2,5:17.0,,D. Green makes free throw 2 of 2,40,38
172,2,5:00.0,B. Knight makes 2-pt jump shot from 20 ft (assist by P. Tucker),,42,38
173,2,4:41.0,,S. Curry makes 2-pt jump shot from 9 ft (assist by D. Green),42,40
174,2,4:29.0,B. Knight misses 3-pt jump shot from 25 ft,,42,40
175,2,4:29.0,,Defensive rebound by A. Bogut,42,40
176,2,4:23.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Livingston),42,43
177,2,4:09.0,P. Tucker misses 3-pt jump shot from 25 ft,,42,43
178,2,4:09.0,,Defensive rebound by S. Livingston,42,43
179,2,3:59.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Curry),42,46
180,2,3:59.0,Phoenix full timeout,,42,46
181,2,3:59.0,,A. Iguodala enters the game for S. Livingston,42,46
182,2,3:59.0,J. Leuer enters the game for T. Warren,,42,46
183,2,3:46.0,T. Chandler makes 2-pt jump shot from 16 ft (assist by J. Leuer),,44,46
184,2,3:30.0,,D. Green makes 2-pt layup from 1 ft (assist by K. Thompson),44,48
185,2,3:20.0,E. Bledsoe misses 2-pt jump shot from 18 ft,,44,48
186,2,3:19.0,,Defensive rebound by A. Bogut,44,48
187,2,3:07.0,,S. Curry makes 3-pt jump shot from 25 ft,44,51
188,2,2:52.0,B. Knight misses 2-pt jump shot from 15 ft,,44,51
189,2,2:50.0,Offensive rebound by J. Leuer,,44,51
190,2,2:50.0,J. Leuer makes 2-pt layup from 1 ft,,46,51
191,2,2:36.0,,D. Green makes 3-pt jump shot from 27 ft (assist by S. Curry),46,54
192,2,2:19.0,Turnover by T. Chandler (bad pass; steal by A. Bogut),,46,54
193,2,2:12.0,,S. Curry makes 2-pt layup from 1 ft,46,56
194,2,1:50.0,Turnover by J. Leuer (lost ball),,46,56
195,2,1:41.0,,S. Curry makes 3-pt jump shot from 25 ft,46,59
196,2,1:40.0,Phoenix full timeout,,46,59
197,2,1:40.0,T. Warren enters the game for J. Leuer,,46,59
198,2,1:29.0,Personal foul by A. Bogut (drawn by E. Bledsoe),,46,59
199,2,1:29.0,,B. Rush enters the game for A. Bogut,46,59
200,2,1:17.0,Offensive foul by B. Knight (drawn by S. Curry),,46,59
201,2,1:17.0,Turnover by B. Knight (offensive foul),,46,59
202,2,1:04.0,,S. Curry misses 3-pt jump shot from 27 ft,46,59
203,2,1:03.0,,Offensive rebound by D. Green,46,59
204,2,1:01.0,,D. Green misses 2-pt layup from 1 ft,46,59
205,2,0:59.0,,Offensive rebound by D. Green,46,59
206,2,0:59.0,,D. Green misses 2-pt layup at rim,46,59
207,2,0:58.0,,Offensive rebound by D. Green,46,59
208,2,0:58.0,,D. Green misses 2-pt layup at rim (block by P. Tucker),46,59
209,2,0:57.0,Defensive rebound by T. Warren,,46,59
210,2,0:40.0,E. Bledsoe misses 2-pt layup from 2 ft (block by D. Green),,46,59
211,2,0:36.0,Offensive rebound by Team,,46,59
212,2,0:26.0,T. Warren misses 2-pt jump shot from 13 ft,,46,59
213,2,0:25.0,Offensive rebound by Team,,46,59
214,2,0:11.0,B. Knight misses 3-pt jump shot from 28 ft,,46,59
215,2,0:11.0,,Defensive rebound by A. Iguodala,46,59
216,2,0:00.0,,D. Green misses 3-pt jump shot from 26 ft,46,59
217,2,0:00.0,,Offensive rebound by Team,46,59
218,3,11:50.0,,Shooting foul by P. Tucker (drawn by K. Thompson),46,59
219,3,11:50.0,,K. Thompson makes free throw 1 of 2,46,60
220,3,11:50.0,,K. Thompson makes free throw 2 of 2,46,61
221,3,11:34.0,Personal foul by S. Curry (drawn by B. Knight),,46,61
222,3,11:22.0,E. Bledsoe misses 2-pt jump shot from 13 ft,,46,61
223,3,11:22.0,,Defensive rebound by K. Thompson,46,61
224,3,11:13.0,,Def 3 sec tech foul by T. Chandler,46,61
225,3,11:13.0,,S. Curry makes technical free throw,46,62
226,3,11:05.0,,K. Thompson misses 3-pt jump shot from 23 ft,46,62
227,3,11:05.0,Defensive rebound by T. Chandler,,46,62
228,3,10:56.0,E. Bledsoe misses 2-pt jump shot from 16 ft,,46,62
229,3,10:56.0,,Defensive rebound by A. Bogut,46,62
230,3,10:51.0,,Turnover by K. Thompson (bad pass; steal by E. Bledsoe),46,62
231,3,10:47.0,B. Knight makes 2-pt layup from 2 ft (assist by E. Bledsoe),,48,62
232,3,10:47.0,Shooting foul by A. Bogut (drawn by B. Knight),,48,62
233,3,10:47.0,B. Knight makes free throw 1 of 1,,49,62
234,3,10:36.0,,D. Green misses 2-pt jump shot from 9 ft,49,62
235,3,10:35.0,Defensive rebound by E. Bledsoe,,49,62
236,3,10:32.0,Turnover by B. Knight (bad pass; steal by K. Thompson),,49,62
237,3,10:27.0,,K. Thompson makes 2-pt layup from 1 ft,49,64
238,3,10:20.0,Turnover by T. Chandler (bad pass),,49,64
239,3,10:15.0,,Shooting foul by E. Bledsoe (drawn by S. Curry),49,64
240,3,10:15.0,,S. Curry makes free throw 1 of 2,49,65
241,3,10:15.0,,S. Curry makes free throw 2 of 2,49,66
242,3,9:51.0,Turnover by Team (shot clock),,49,66
243,3,9:39.0,,S. Curry makes 2-pt jump shot from 10 ft (assist by A. Bogut),49,68
244,3,9:20.0,Turnover by B. Knight (bad pass; steal by D. Green),,49,68
245,3,9:15.0,,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),49,70
246,3,9:10.0,Personal foul by S. Curry (drawn by E. Bledsoe),,49,70
247,3,9:10.0,Phoenix full timeout,,49,70
248,3,8:53.0,Shooting foul by S. Curry (drawn by B. Knight),,49,70
249,3,8:53.0,B. Knight makes free throw 1 of 2,,50,70
250,3,8:53.0,B. Knight makes free throw 2 of 2,,51,70
251,3,8:29.0,,K. Thompson makes 3-pt jump shot from 22 ft (assist by B. Rush),51,73
252,3,8:21.0,E. Bledsoe misses 2-pt jump shot from 16 ft,,51,73
253,3,8:20.0,,Defensive rebound by D. Green,51,73
254,3,8:10.0,,Shooting foul by B. Knight (drawn by D. Green),51,73
255,3,8:10.0,,D. Green makes free throw 1 of 2,51,74
256,3,8:10.0,M. Teletović enters the game for J. Leuer,,51,74
257,3,8:10.0,T. Warren enters the game for P. Tucker,,51,74
258,3,8:10.0,,D. Green makes free throw 2 of 2,51,75
259,3,8:00.0,M. Teletović misses 3-pt jump shot from 23 ft,,51,75
260,3,7:59.0,Offensive rebound by T. Chandler,,51,75
261,3,7:49.0,B. Knight makes 2-pt layup from 3 ft,,53,75
262,3,7:36.0,,Turnover by S. Curry (bad pass; steal by T. Chandler),53,75
263,3,7:31.0,E. Bledsoe misses 2-pt layup from 1 ft,,53,75
264,3,7:29.0,Offensive rebound by M. Teletović,,53,75
265,3,7:29.0,M. Teletović makes 2-pt dunk at rim,,55,75
266,3,7:15.0,,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),55,77
267,3,7:03.0,T. Chandler makes 2-pt dunk at rim (assist by M. Teletović),,57,77
268,3,6:58.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),57,80
269,3,6:41.0,M. Teletović misses 2-pt jump shot from 18 ft,,57,80
270,3,6:40.0,,Defensive rebound by A. Bogut,57,80
271,3,6:35.0,,K. Thompson makes 2-pt layup from 1 ft (assist by S. Curry),57,82
272,3,6:10.0,B. Knight misses 2-pt jump shot from 3 ft,,57,82
273,3,6:09.0,,Defensive rebound by A. Bogut,57,82
274,3,6:03.0,,S. Curry makes 2-pt layup from 2 ft (assist by K. Thompson),57,84
275,3,6:03.0,Phoenix full timeout,,57,84
276,3,6:03.0,D. Booker enters the game for T. Chandler,,57,84
277,3,6:03.0,A. Len enters the game for E. Bledsoe,,57,84
278,3,5:47.0,B. Knight misses 2-pt jump shot from 12 ft,,57,84
279,3,5:47.0,,Defensive rebound by B. Rush,57,84
280,3,5:41.0,,K. Thompson makes 2-pt layup from 1 ft,57,86
281,3,5:21.0,A. Len makes 2-pt jump shot from 16 ft (assist by D. Booker),,59,86
282,3,5:09.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),59,89
283,3,4:48.0,Turnover by T. Warren (lost ball),,59,89
284,3,4:48.0,,A. Iguodala enters the game for B. Rush,59,89
285,3,4:48.0,R. Price enters the game for B. Knight,,59,89
286,3,4:40.0,,D. Green misses 2-pt jump shot from 10 ft,59,89
287,3,4:40.0,Defensive rebound by A. Len,,59,89
288,3,4:27.0,M. Teletović makes 2-pt jump shot from 16 ft (assist by A. Len),,61,89
289,3,4:16.0,,Personal foul by D. Booker (drawn by K. Thompson),61,89
290,3,4:10.0,,K. Thompson makes 2-pt jump shot from 12 ft,61,91
291,3,3:59.0,D. Booker misses 3-pt jump shot from 25 ft,,61,91
292,3,3:57.0,,Defensive rebound by D. Green,61,91
293,3,3:45.0,,Shooting foul by D. Booker (drawn by K. Thompson),61,91
294,3,3:45.0,,K. Thompson makes free throw 1 of 3,61,92
295,3,3:45.0,,K. Thompson makes free throw 2 of 3,61,93
296,3,3:45.0,,K. Thompson makes free throw 3 of 3,61,94
297,3,3:28.0,A. Len misses 2-pt jump shot from 16 ft,,61,94
298,3,3:27.0,,Defensive rebound by S. Curry,61,94
299,3,3:22.0,,D. Green makes 2-pt dunk at rim (assist by A. Bogut),61,96
300,3,3:03.0,Turnover by D. Booker (bad pass; steal by S. Curry),,61,96
301,3,2:59.0,,Personal foul by M. Teletović (drawn by S. Curry),61,96
302,3,2:59.0,,Golden State full timeout,61,96
303,3,2:59.0,,F. Ezeli enters the game for A. Bogut,61,96
304,3,2:59.0,,S. Curry misses free throw 1 of 2,61,96
305,3,2:59.0,,Offensive rebound by Team,61,96
306,3,2:59.0,,S. Curry misses free throw 2 of 2,61,96
307,3,2:57.0,Defensive rebound by R. Price,,61,96
308,3,2:50.0,Personal foul by F. Ezeli (drawn by T. Warren),,61,96
309,3,2:50.0,T. Warren misses free throw 1 of 2,,61,96
310,3,2:50.0,Offensive rebound by Team,,61,96
311,3,2:50.0,T. Warren makes free throw 2 of 2,,62,96
312,3,2:27.0,,K. Thompson makes 2-pt jump shot from 18 ft (assist by D. Green),62,98
313,3,2:05.0,Personal foul by S. Curry (drawn by R. Price),,62,98
314,3,2:05.0,R. Price makes free throw 1 of 3,,63,98
315,3,2:05.0,R. Price makes free throw 2 of 3,,64,98
316,3,2:05.0,R. Price makes free throw 3 of 3,,65,98
317,3,1:47.0,,K. Thompson makes 3-pt jump shot from 26 ft,65,101
318,3,1:32.0,R. Price misses 3-pt jump shot from 26 ft,,65,101
319,3,1:32.0,,Defensive rebound by F. Ezeli,65,101
320,3,1:29.0,,Turnover by F. Ezeli (bad pass; steal by R. Price),65,101
321,3,1:24.0,D. Booker misses 3-pt jump shot from 27 ft,,65,101
322,3,1:23.0,,Defensive rebound by F. Ezeli,65,101
323,3,1:18.0,,Turnover by D. Green (lost ball; steal by R. Price),65,101
324,3,1:14.0,Turnover by M. Teletović (lost ball; steal by A. Iguodala),,65,101
325,3,1:08.0,,K. Thompson misses 3-pt jump shot from 29 ft,65,101
326,3,1:08.0,Defensive rebound by T. Warren,,65,101
327,3,0:54.0,Turnover by A. Len (bad pass; steal by D. Green),,65,101
328,3,0:49.0,,S. Curry makes 2-pt jump shot from 20 ft (assist by D. Green),65,103
329,3,0:29.0,T. Warren misses 3-pt jump shot from 25 ft,,65,103
330,3,0:28.0,Offensive rebound by A. Len,,65,103
331,3,0:25.0,D. Booker misses 3-pt jump shot from 25 ft,,65,103
332,3,0:24.0,,Defensive rebound by S. Curry,65,103
333,3,0:15.0,,F. Ezeli makes 2-pt dunk from 1 ft (assist by D. Green),65,105
334,3,0:02.0,R. Price misses 2-pt jump shot from 9 ft,,65,105
335,3,0:00.0,,Defensive rebound by K. Thompson,65,105
336,4,11:45.0,Turnover by M. Teletović (lost ball; steal by S. Livingston),,65,105
337,4,11:27.0,,Shooting foul by T. Warren (drawn by F. Ezeli),65,105
338,4,11:27.0,,F. Ezeli misses free throw 1 of 2,65,105
339,4,11:27.0,,Offensive rebound by Team,65,105
340,4,11:27.0,,F. Ezeli makes free throw 2 of 2,65,106
341,4,11:13.0,M. Teletović makes 2-pt jump shot from 16 ft (assist by A. Goodwin),,67,106
342,4,10:59.0,,M. Speights misses 2-pt jump shot from 3 ft (block by T. Warren),67,106
343,4,10:58.0,Defensive rebound by A. Goodwin,,67,106
344,4,10:54.0,B. Knight makes 2-pt layup at rim (assist by A. Goodwin),,69,106
345,4,10:32.0,,Shooting foul by T. Warren (drawn by M. Speights),69,106
346,4,10:32.0,,M. Speights makes free throw 1 of 2,69,107
347,4,10:32.0,,B. Rush enters the game for F. Ezeli,69,107
348,4,10:32.0,,M. Speights makes free throw 2 of 2,69,108
349,4,10:20.0,A. Goodwin makes 2-pt layup from 2 ft (assist by M. Teletović),,71,108
350,4,10:13.0,,L. Barbosa makes 2-pt layup from 1 ft,71,110
351,4,9:58.0,M. Teletović makes 2-pt layup from 1 ft (assist by B. Knight),,73,110
352,4,9:47.0,,S. Livingston misses 2-pt jump shot from 9 ft,73,110
353,4,9:46.0,,Offensive rebound by M. Speights,73,110
354,4,9:44.0,,M. Speights makes 2-pt jump shot from 3 ft,73,112
355,4,9:33.0,A. Goodwin misses 3-pt jump shot from 27 ft,,73,112
356,4,9:32.0,,Defensive rebound by S. Livingston,73,112
357,4,9:27.0,,L. Barbosa misses 3-pt jump shot from 26 ft,73,112
358,4,9:26.0,Defensive rebound by M. Teletović,,73,112
359,4,9:13.0,M. Teletović makes 3-pt jump shot from 26 ft (assist by T. Warren),,76,112
360,4,8:55.0,,Offensive foul by M. Speights (drawn by M. Teletović),76,112
361,4,8:55.0,,Turnover by M. Speights (offensive foul),76,112
362,4,8:55.0,Official timeout,,76,112
363,4,8:37.0,Shooting foul by M. Speights (drawn by A. Goodwin),,76,112
364,4,8:37.0,A. Goodwin makes free throw 1 of 2,,77,112
365,4,8:37.0,A. Goodwin makes free throw 2 of 2,,78,112
366,4,8:19.0,,L. Barbosa misses 3-pt jump shot from 24 ft,78,112
367,4,8:18.0,Defensive rebound by M. Teletović,,78,112
368,4,8:09.0,B. Knight misses 2-pt jump shot from 4 ft (block by S. Livingston),,78,112
369,4,8:08.0,,Defensive rebound by A. Iguodala,78,112
370,4,7:58.0,,S. Livingston misses 3-pt jump shot from 23 ft,78,112
371,4,7:58.0,Defensive rebound by A. Goodwin,,78,112
372,4,7:52.0,Offensive foul by A. Goodwin (drawn by M. Speights),,78,112
373,4,7:52.0,Turnover by A. Goodwin (offensive foul),,78,112
374,4,7:37.0,,M. Speights makes 2-pt layup from 1 ft (assist by B. Rush),78,114
375,4,7:17.0,M. Teletović makes 2-pt layup from 1 ft (assist by E. Bledsoe),,80,114
376,4,7:02.0,,A. Iguodala makes 2-pt jump shot from 7 ft,80,116
377,4,7:02.0,,Shooting foul by M. Teletović (drawn by A. Iguodala),80,116
378,4,7:02.0,,A. Iguodala makes free throw 1 of 1,80,117
379,4,6:44.0,Turnover by A. Goodwin (bad pass; steal by L. Barbosa),,80,117
380,4,6:38.0,,A. Iguodala makes 2-pt layup from 2 ft (assist by L. Barbosa),80,119
381,4,6:26.0,A. Goodwin misses 3-pt jump shot from 24 ft,,80,119
