,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DENVER_ACTION,OKLAHOMA CITY_SCORE,DENVER_SCORE
144,2,9:42.0,,Offensive foul by W. Barton (drawn by K. Singler),30,39
145,2,9:42.0,,Turnover by W. Barton (offensive foul),30,39
146,2,9:26.0,C. Payne misses 3-pt jump shot from 23 ft,,30,39
147,2,9:26.0,,Defensive rebound by W. Barton,30,39
148,2,9:19.0,,Turnover by W. Barton (bad pass),30,39
149,2,9:08.0,S. Ibaka makes 2-pt jump shot from 19 ft (assist by C. Payne),,32,39
150,2,8:52.0,,R. Foye misses 2-pt layup from 1 ft,32,39
151,2,8:52.0,Defensive rebound by C. Payne,,32,39
152,2,8:49.0,C. Payne misses 2-pt jump shot from 3 ft (block by W. Barton),,32,39
153,2,8:48.0,Offensive rebound by Team,,32,39
154,2,8:42.0,D. Waiters makes 2-pt jump shot from 18 ft (assist by C. Payne),,34,39
155,2,8:40.0,,Denver full timeout,34,39
156,2,8:40.0,R. Westbrook enters the game for C. Payne,,34,39
157,2,8:27.0,,J. Lauvergne makes 2-pt layup from 1 ft (assist by D. Arthur),34,41
158,2,8:07.0,R. Westbrook makes 3-pt jump shot from 25 ft (assist by S. Ibaka),,37,41
159,2,7:56.0,,Shooting foul by N. Collison (drawn by W. Barton),37,41
160,2,7:56.0,,W. Barton makes free throw 1 of 2,37,42
161,2,7:56.0,,G. Harris enters the game for S. Kilpatrick,37,42
162,2,7:56.0,K. Durant enters the game for K. Singler,,37,42
163,2,7:56.0,C. Payne enters the game for D. Waiters,,37,42
164,2,7:56.0,,W. Barton makes free throw 2 of 2,37,43
165,2,7:40.0,K. Durant misses 3-pt jump shot from 23 ft,,37,43
166,2,7:39.0,Offensive rebound by N. Collison,,37,43
167,2,7:39.0,N. Collison misses 2-pt layup from 3 ft,,37,43
168,2,7:38.0,Offensive rebound by R. Westbrook,,37,43
169,2,7:33.0,K. Durant misses 2-pt layup at rim,,37,43
170,2,7:32.0,,Defensive rebound by G. Harris,37,43
171,2,7:29.0,,Turnover by G. Harris (lost ball; steal by C. Payne),37,43
172,2,7:25.0,K. Durant makes 2-pt dunk at rim (assist by C. Payne),,39,43
173,2,6:59.0,,W. Barton misses 2-pt jump shot from 10 ft,39,43
174,2,6:59.0,Defensive rebound by K. Durant,,39,43
175,2,6:52.0,K. Durant misses 3-pt jump shot from 25 ft,,39,43
176,2,6:52.0,,Defensive rebound by G. Harris,39,43
177,2,6:52.0,,Personal foul by R. Westbrook (drawn by G. Harris),39,43
178,2,6:52.0,,N. Jokić enters the game for J. Lauvergne,39,43
179,2,6:52.0,,E. Mudiay enters the game for R. Foye,39,43
180,2,6:52.0,,D. Gallinari enters the game for W. Barton,39,43
181,2,6:36.0,,E. Mudiay misses 2-pt layup from 2 ft,39,43
182,2,6:35.0,Defensive rebound by S. Ibaka,,39,43
183,2,6:18.0,S. Ibaka makes 2-pt layup from 1 ft (assist by R. Westbrook),,41,43
184,2,6:01.0,,N. Jokić misses 2-pt jump shot from 16 ft,41,43
185,2,6:00.0,Defensive rebound by K. Durant,,41,43
186,2,5:53.0,Oklahoma City full timeout,,41,43
187,2,5:53.0,Official timeout,,41,43
188,2,5:53.0,E. Freedom enters the game for N. Collison,,41,43
189,2,5:53.0,,K. Faried enters the game for D. Arthur,41,43
190,2,5:43.0,E. Freedom makes 2-pt layup from 1 ft (assist by K. Durant),,43,43
191,2,5:28.0,,G. Harris misses 3-pt jump shot from 24 ft,43,43
192,2,5:26.0,Defensive rebound by C. Payne,,43,43
193,2,5:10.0,Turnover by S. Ibaka (bad pass; steal by N. Jokić),,43,43
194,2,5:04.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by K. Faried),43,46
195,2,4:46.0,C. Payne misses 3-pt jump shot from 22 ft,,43,46
196,2,4:45.0,Offensive rebound by Team,,43,46
197,2,4:45.0,,Loose ball foul by N. Jokić (drawn by E. Freedom),43,46
198,2,4:28.0,Shooting foul by D. Gallinari (drawn by K. Durant),,43,46
199,2,4:28.0,K. Durant makes free throw 1 of 2,,44,46
200,2,4:28.0,K. Durant makes free throw 2 of 2,,45,46
201,2,4:07.0,,E. Mudiay misses 2-pt jump shot from 15 ft,45,46
202,2,4:06.0,Defensive rebound by Team,,45,46
203,2,4:06.0,,Loose ball foul by G. Harris (drawn by R. Westbrook),45,46
204,2,4:06.0,,D. Arthur enters the game for N. Jokić,45,46
205,2,3:52.0,E. Freedom makes 2-pt jump shot from 5 ft,,47,46
206,2,3:52.0,Shooting foul by K. Faried (drawn by E. Freedom),,47,46
207,2,3:52.0,E. Freedom makes free throw 1 of 1,,48,46
208,2,3:27.0,,E. Mudiay makes 2-pt layup from 2 ft,48,48
209,2,3:18.0,E. Freedom makes 2-pt dunk at rim (assist by R. Westbrook),,50,48
210,2,3:02.0,,D. Gallinari makes 3-pt jump shot from 24 ft (assist by E. Mudiay),50,51
211,2,2:45.0,R. Westbrook makes 2-pt dunk at rim,,52,51
212,2,2:33.0,,Turnover by E. Mudiay (lost ball; steal by C. Payne),52,51
213,2,2:29.0,R. Westbrook makes 2-pt dunk at rim (assist by C. Payne),,54,51
214,2,2:29.0,,Denver full timeout,54,51
215,2,2:29.0,,W. Barton enters the game for G. Harris,54,51
216,2,2:04.0,,E. Mudiay misses 2-pt jump shot from 18 ft,54,51
217,2,2:02.0,,Offensive rebound by K. Faried,54,51
218,2,2:02.0,,K. Faried misses 2-pt layup from 1 ft,54,51
219,2,2:01.0,Defensive rebound by K. Durant,,54,51
220,2,1:43.0,K. Durant misses 2-pt jump shot from 9 ft,,54,51
221,2,1:42.0,,Defensive rebound by D. Arthur,54,51
222,2,1:33.0,,K. Faried misses 2-pt jump shot from 4 ft (block by K. Durant),54,51
223,2,1:31.0,,Offensive rebound by W. Barton,54,51
224,2,1:29.0,,W. Barton misses 2-pt jump shot from 9 ft,54,51
225,2,1:28.0,Defensive rebound by E. Freedom,,54,51
226,2,1:17.0,S. Ibaka misses 3-pt jump shot from 23 ft,,54,51
227,2,1:16.0,Offensive rebound by R. Westbrook,,54,51
228,2,1:11.0,K. Durant misses 3-pt jump shot from 26 ft,,54,51
229,2,1:09.0,,Defensive rebound by K. Faried,54,51
230,2,1:05.0,,D. Gallinari misses 2-pt layup from 2 ft,54,51
231,2,1:04.0,Defensive rebound by S. Ibaka,,54,51
232,2,0:42.0,R. Westbrook misses 2-pt jump shot from 12 ft,,54,51
233,2,0:41.0,,Defensive rebound by W. Barton,54,51
234,2,0:33.0,,Shooting foul by S. Ibaka (drawn by K. Faried),54,51
235,2,0:33.0,,K. Faried makes free throw 1 of 2,54,52
236,2,0:33.0,,K. Faried makes free throw 2 of 2,54,53
237,2,0:29.0,R. Westbrook misses 2-pt layup from 2 ft,,54,53
238,2,0:28.0,,Defensive rebound by K. Faried,54,53
239,2,0:24.0,,Turnover by K. Faried (lost ball; steal by C. Payne),54,53
240,2,0:02.0,K. Durant makes 3-pt jump shot from 25 ft,,57,53
241,2,0:01.0,,D. Gallinari misses 3-pt jump shot from 54 ft,57,53
242,2,0:00.0,,Offensive rebound by Team,57,53
243,3,11:40.0,,Personal foul by A. Roberson (drawn by E. Mudiay),57,53
244,3,11:35.0,,Turnover by E. Mudiay (bad pass; steal by A. Roberson),57,53
245,3,11:30.0,R. Westbrook makes 2-pt layup from 1 ft,,59,53
246,3,11:07.0,,G. Harris makes 2-pt jump shot from 19 ft (assist by E. Mudiay),59,55
247,3,10:40.0,Offensive foul by K. Durant (drawn by D. Gallinari),,59,55
248,3,10:40.0,Turnover by K. Durant (offensive foul),,59,55
249,3,10:21.0,,E. Mudiay makes 2-pt layup from 1 ft,59,57
250,3,10:09.0,R. Westbrook makes 2-pt jump shot from 18 ft,,61,57
251,3,9:52.0,,D. Gallinari misses 3-pt jump shot from 25 ft,61,57
252,3,9:49.0,,Offensive rebound by K. Faried,61,57
253,3,9:49.0,,K. Faried makes 2-pt layup at rim,61,59
254,3,9:35.0,K. Durant misses 2-pt jump shot from 17 ft,,61,59
255,3,9:35.0,,Defensive rebound by E. Mudiay,61,59
256,3,9:33.0,,K. Faried makes 2-pt dunk at rim (assist by E. Mudiay),61,61
257,3,9:33.0,,Shooting foul by A. Roberson (drawn by K. Faried),61,61
258,3,9:33.0,,K. Faried makes free throw 1 of 1,61,62
259,3,9:22.0,R. Westbrook makes 2-pt jump shot from 6 ft,,63,62
260,3,8:56.0,,D. Gallinari makes 2-pt layup from 1 ft,63,64
261,3,8:39.0,R. Westbrook misses 3-pt jump shot from 24 ft,,63,64
262,3,8:37.0,,Defensive rebound by K. Faried,63,64
263,3,8:25.0,,Shooting foul by S. Ibaka (drawn by G. Harris),63,64
264,3,8:25.0,,G. Harris makes free throw 1 of 2,63,65
265,3,8:25.0,,G. Harris makes free throw 2 of 2,63,66
266,3,8:25.0,Oklahoma City full timeout,,63,66
267,3,8:07.0,K. Durant misses 2-pt jump shot from 20 ft,,63,66
268,3,8:05.0,,Defensive rebound by K. Faried,63,66
269,3,7:58.0,,E. Mudiay misses 2-pt jump shot from 18 ft,63,66
270,3,7:57.0,Defensive rebound by K. Durant,,63,66
271,3,7:39.0,R. Westbrook misses 2-pt layup from 2 ft,,63,66
272,3,7:39.0,,Defensive rebound by N. Jokić,63,66
273,3,7:19.0,,K. Faried makes 2-pt layup from 2 ft (assist by E. Mudiay),63,68
274,3,6:52.0,S. Ibaka misses 2-pt jump shot from 17 ft,,63,68
275,3,6:51.0,,Defensive rebound by D. Gallinari,63,68
276,3,6:46.0,,D. Gallinari misses 2-pt jump shot from 3 ft (block by S. Ibaka),63,68
277,3,6:45.0,Defensive rebound by Team,,63,68
278,3,6:45.0,D. Waiters enters the game for A. Roberson,,63,68
279,3,6:33.0,K. Durant makes 2-pt jump shot from 8 ft (assist by R. Westbrook),,65,68
280,3,6:33.0,Shooting foul by D. Gallinari (drawn by K. Durant),,65,68
281,3,6:33.0,K. Durant misses free throw 1 of 1,,65,68
282,3,6:31.0,,Defensive rebound by N. Jokić,65,68
283,3,6:15.0,,D. Gallinari misses 3-pt jump shot from 26 ft,65,68
284,3,6:13.0,Defensive rebound by S. Ibaka,,65,68
285,3,6:09.0,Turnover by R. Westbrook (discontinued dribble),,65,68
286,3,5:56.0,,Turnover by E. Mudiay (lost ball; steal by R. Westbrook),65,68
287,3,5:52.0,Shooting foul by K. Faried (drawn by K. Durant),,65,68
288,3,5:52.0,K. Durant makes free throw 1 of 2,,66,68
289,3,5:52.0,K. Durant makes free throw 2 of 2,,67,68
290,3,5:31.0,,K. Faried misses 2-pt layup from 2 ft (block by K. Durant),67,68
291,3,5:29.0,Defensive rebound by K. Durant,,67,68
292,3,5:23.0,R. Westbrook makes 2-pt layup from 2 ft (assist by K. Durant),,69,68
293,3,5:15.0,,Shooting foul by K. Durant (drawn by D. Gallinari),69,68
294,3,5:15.0,,D. Gallinari makes free throw 1 of 2,69,69
295,3,5:15.0,,D. Gallinari misses free throw 2 of 2,69,69
296,3,5:14.0,Defensive rebound by K. Durant,,69,69
297,3,4:59.0,K. Durant makes 2-pt layup from 2 ft,,71,69
298,3,4:47.0,,Personal foul by K. Durant (drawn by N. Jokić),71,69
299,3,4:47.0,,N. Jokić makes free throw 1 of 2,71,70
300,3,4:47.0,,N. Jokić makes free throw 2 of 2,71,71
301,3,4:33.0,D. Waiters makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,74,71
302,3,4:21.0,,Turnover by N. Jokić (3 sec),74,71
303,3,4:21.0,K. Singler enters the game for K. Durant,,74,71
304,3,4:06.0,S. Ibaka misses 2-pt jump shot from 19 ft,,74,71
305,3,4:05.0,,Defensive rebound by G. Harris,74,71
306,3,4:00.0,,N. Jokić makes 2-pt layup from 1 ft (assist by E. Mudiay),74,73
307,3,3:49.0,Personal foul by E. Mudiay (drawn by D. Waiters),,74,73
308,3,3:49.0,E. Freedom enters the game for S. Ibaka,,74,73
309,3,3:49.0,,J. Lauvergne enters the game for N. Jokić,74,73
310,3,3:39.0,Shooting foul by G. Harris (drawn by R. Westbrook),,74,73
311,3,3:39.0,R. Westbrook makes free throw 1 of 2,,75,73
312,3,3:39.0,,W. Barton enters the game for G. Harris,75,73
313,3,3:39.0,R. Westbrook makes free throw 2 of 2,,76,73
314,3,3:20.0,,E. Mudiay misses 2-pt jump shot from 15 ft,76,73
315,3,3:19.0,Defensive rebound by Team,,76,73
316,3,3:04.0,E. Freedom makes 2-pt jump shot from 16 ft (assist by R. Westbrook),,78,73
317,3,2:46.0,,K. Faried misses 2-pt layup from 1 ft,78,73
318,3,2:45.0,Defensive rebound by K. Singler,,78,73
319,3,2:32.0,R. Westbrook misses 3-pt jump shot from 25 ft,,78,73
320,3,2:32.0,Offensive rebound by Team,,78,73
321,3,2:32.0,Personal foul by D. Gallinari (drawn by K. Singler),,78,73
322,3,2:32.0,,Denver full timeout,78,73
323,3,2:32.0,,D. Arthur enters the game for K. Faried,78,73
324,3,2:32.0,,R. Foye enters the game for E. Mudiay,78,73
325,3,2:32.0,K. Singler makes free throw 1 of 2,,79,73
326,3,2:32.0,K. Singler makes free throw 2 of 2,,80,73
327,3,2:22.0,,D. Gallinari makes 2-pt jump shot from 4 ft (assist by D. Arthur),80,75
328,3,2:22.0,,Shooting foul by E. Freedom (drawn by D. Gallinari),80,75
329,3,2:22.0,,D. Gallinari misses free throw 1 of 1,80,75
330,3,2:22.0,Defensive rebound by S. Adams,,80,75
331,3,2:07.0,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),,82,75
332,3,1:48.0,,Turnover by D. Gallinari (traveling),82,75
333,3,1:24.0,S. Adams misses 2-pt jump shot from 12 ft,,82,75
334,3,1:24.0,,Defensive rebound by Team,82,75
335,3,1:10.0,,J. Lauvergne makes 2-pt dunk at rim (assist by R. Foye),82,77
336,3,0:56.0,R. Westbrook misses 2-pt jump shot from 17 ft,,82,77
337,3,0:55.0,,Defensive rebound by Team,82,77
338,3,0:34.0,,J. Lauvergne makes 2-pt layup from 1 ft (assist by W. Barton),82,79
339,3,0:29.0,,Violation by D. Arthur (def goaltending),82,79
340,3,0:29.0,R. Westbrook makes 2-pt layup at rim,,84,79
341,3,0:29.0,Shooting foul by R. Foye (drawn by R. Westbrook),,84,79
342,3,0:29.0,R. Westbrook misses free throw 1 of 1,,84,79
343,3,0:29.0,,Defensive rebound by Team,84,79
344,3,0:08.0,,Turnover by R. Foye (bad pass; steal by D. Waiters),84,79
345,3,0:07.0,K. Durant enters the game for K. Singler,,84,79
346,3,0:07.0,,S. Kilpatrick enters the game for D. Gallinari,84,79
347,3,0:00.0,K. Durant misses 2-pt jump shot from 21 ft,,84,79
348,3,0:00.0,,Defensive rebound by D. Arthur,84,79
349,3,0:00.0,,Turnover by D. Arthur (bad pass; steal by R. Westbrook),84,79
350,4,11:39.0,D. Waiters misses 2-pt jump shot from 15 ft,,84,79
351,4,11:39.0,Offensive rebound by K. Singler,,84,79
352,4,11:28.0,C. Payne misses 3-pt jump shot from 26 ft (block by R. Foye),,84,79
353,4,11:27.0,,Defensive rebound by D. Arthur,84,79
354,4,11:04.0,,S. Kilpatrick misses 3-pt jump shot from 23 ft,84,79
355,4,11:03.0,Defensive rebound by E. Freedom,,84,79
356,4,10:57.0,D. Waiters misses 2-pt layup from 1 ft,,84,79
357,4,10:56.0,Offensive rebound by K. Singler,,84,79
358,4,10:55.0,Shooting foul by D. Arthur (drawn by K. Singler),,84,79
359,4,10:55.0,K. Singler makes free throw 1 of 2,,85,79
360,4,10:55.0,K. Singler makes free throw 2 of 2,,86,79
361,4,10:41.0,,R. Foye makes 2-pt layup from 2 ft,86,81
362,4,10:24.0,C. Payne misses 2-pt jump shot from 6 ft,,86,81
363,4,10:23.0,,Defensive rebound by S. Kilpatrick,86,81
364,4,10:13.0,,R. Foye misses 3-pt jump shot from 25 ft,86,81
365,4,10:13.0,Defensive rebound by K. Singler,,86,81
366,4,10:13.0,Oklahoma City full timeout,,86,81
367,4,10:03.0,Turnover by C. Payne (lost ball; steal by R. Foye),,86,81
368,4,10:00.0,,Shooting foul by E. Freedom (drawn by S. Kilpatrick),86,81
369,4,10:00.0,,S. Kilpatrick makes free throw 1 of 2,86,82
370,4,10:00.0,,S. Kilpatrick makes free throw 2 of 2,86,83
371,4,9:36.0,D. Waiters misses 2-pt layup from 4 ft,,86,83
372,4,9:35.0,,Defensive rebound by R. Foye,86,83
373,4,9:28.0,,D. Arthur misses 2-pt layup from 1 ft,86,83
374,4,9:27.0,Defensive rebound by S. Ibaka,,86,83
375,4,9:23.0,E. Freedom makes 2-pt layup from 1 ft (assist by D. Waiters),,88,83
376,4,9:03.0,,W. Barton misses 2-pt jump shot from 14 ft,88,83
377,4,9:02.0,Defensive rebound by S. Ibaka,,88,83
378,4,8:58.0,E. Freedom makes 2-pt dunk at rim (assist by C. Payne),,90,83
379,4,8:58.0,,Denver full timeout,90,83
380,4,8:53.0,,Personal foul by S. Ibaka (drawn by D. Arthur),90,83
381,4,8:43.0,,R. Foye misses 2-pt jump shot from 19 ft,90,83
382,4,8:41.0,,Offensive rebound by J. Lauvergne,90,83
383,4,8:41.0,,J. Lauvergne makes 2-pt layup from 2 ft,90,85
