,QUARTER,TIME_REMAINING,UTAH_ACTION,OKLAHOMA CITY_ACTION,UTAH_SCORE,OKLAHOMA CITY_SCORE
66,1,2:59.0,G. Hayward makes 2-pt jump shot from 7 ft,,17,22
67,1,2:40.0,,Turnover by K. Durant (bad pass; steal by S. Mack),17,22
68,1,2:36.0,S. Mack makes 2-pt layup from 1 ft (assist by G. Hayward),,19,22
69,1,2:22.0,,D. Waiters makes 2-pt layup from 1 ft (assist by K. Durant),19,24
70,1,2:04.0,T. Lyles makes 2-pt jump shot from 10 ft (assist by G. Hayward),,21,24
71,1,1:49.0,,Personal foul by S. Mack,21,24
72,1,1:49.0,,Oklahoma City full timeout,21,24
73,1,1:49.0,R. Neto enters the game for S. Mack,,21,24
74,1,1:37.0,,E. Freedom misses 2-pt jump shot from 2 ft (block by T. Lyles),21,24
75,1,1:36.0,Defensive rebound by G. Hayward,,21,24
76,1,1:19.0,D. Favors makes 2-pt layup from 1 ft (assist by G. Hayward),,23,24
77,1,0:54.0,,K. Durant misses 2-pt jump shot from 16 ft,23,24
78,1,0:54.0,,Offensive rebound by E. Freedom,23,24
79,1,0:51.0,,K. Durant makes 2-pt dunk at rim,23,26
80,1,0:51.0,,E. Freedom misses 2-pt layup from 1 ft,23,26
81,1,0:51.0,,Offensive rebound by K. Durant,23,26
82,1,0:34.0,Offensive foul by D. Favors (drawn by D. Waiters),,23,26
83,1,0:34.0,Turnover by D. Favors (offensive foul),,23,26
84,1,0:34.0,R. Gobert enters the game for D. Favors,,23,26
85,1,0:25.0,,Turnover by R. Foye (bad pass),23,26
86,1,0:06.0,Personal block foul by D. Waiters,,23,26
87,1,0:00.0,T. Lyles misses 3-pt jump shot from 24 ft,,23,26
88,1,0:00.0,Offensive rebound by Team,,23,26
89,2,11:44.0,,Def 3 sec tech foul by R. Gobert,23,26
90,2,11:44.0,,K. Durant makes technical free throw,23,27
91,2,11:36.0,,E. Freedom misses 2-pt layup from 1 ft,23,27
92,2,11:35.0,Defensive rebound by R. Gobert,,23,27
93,2,11:13.0,T. Lyles makes 2-pt jump shot from 6 ft,,25,27
94,2,11:00.0,,C. Payne makes 2-pt layup from 1 ft,25,29
95,2,10:37.0,R. Neto makes 3-pt jump shot from 22 ft (assist by R. Hood),,28,29
96,2,10:23.0,,E. Freedom misses 2-pt jump shot from 13 ft,28,29
97,2,10:22.0,Defensive rebound by J. Ingles,,28,29
98,2,10:07.0,Offensive foul by R. Gobert (drawn by D. Waiters),,28,29
99,2,10:07.0,Turnover by R. Gobert (offensive foul),,28,29
100,2,10:07.0,T. Booker enters the game for R. Gobert,,28,29
101,2,9:53.0,,R. Foye makes 3-pt jump shot from 23 ft (assist by K. Durant),28,32
102,2,9:38.0,Shooting foul by E. Freedom (drawn by T. Booker),,28,32
103,2,9:38.0,T. Booker misses free throw 1 of 2,,28,32
104,2,9:38.0,Offensive rebound by Team,,28,32
105,2,9:38.0,,S. Adams enters the game for E. Freedom,28,32
106,2,9:38.0,T. Booker misses free throw 2 of 2,,28,32
107,2,9:38.0,,Defensive rebound by K. Durant,28,32
108,2,9:27.0,,Turnover by C. Payne (bad pass),28,32
109,2,9:10.0,Turnover by J. Ingles (bad pass; steal by R. Foye),,28,32
110,2,9:07.0,,Shooting foul by R. Hood (drawn by R. Foye),28,32
111,2,9:07.0,,R. Foye makes free throw 1 of 2,28,33
112,2,9:07.0,J. Withey enters the game for T. Lyles,,28,33
113,2,9:07.0,,R. Westbrook enters the game for C. Payne,28,33
114,2,9:07.0,,S. Ibaka enters the game for K. Durant,28,33
115,2,9:07.0,,R. Foye misses free throw 2 of 2,28,33
116,2,9:07.0,Defensive rebound by J. Ingles,,28,33
117,2,8:46.0,R. Hood misses 3-pt jump shot from 22 ft,,28,33
118,2,8:45.0,,Defensive rebound by R. Westbrook,28,33
119,2,8:32.0,,R. Foye misses 3-pt jump shot from 22 ft,28,33
120,2,8:32.0,,Offensive rebound by Team,28,33
121,2,8:32.0,Loose ball foul by J. Withey,,28,33
122,2,8:32.0,Official timeout,,28,33
123,2,8:32.0,T. Lyles enters the game for T. Booker,,28,33
124,2,8:32.0,C. Johnson enters the game for J. Ingles,,28,33
125,2,8:26.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),28,35
126,2,7:58.0,C. Johnson misses 3-pt jump shot from 23 ft,,28,35
127,2,7:57.0,,Defensive rebound by S. Adams,28,35
128,2,7:47.0,,R. Westbrook misses 3-pt jump shot from 24 ft,28,35
129,2,7:46.0,Defensive rebound by T. Lyles,,28,35
130,2,7:27.0,R. Neto makes 2-pt layup from 1 ft,,30,35
131,2,7:02.0,,S. Adams misses 2-pt hook shot from 4 ft,30,35
132,2,7:01.0,,Offensive rebound by R. Westbrook,30,35
133,2,7:01.0,,R. Westbrook makes 2-pt layup from 3 ft,30,37
134,2,6:37.0,T. Lyles misses 2-pt jump shot from 9 ft,,30,37
135,2,6:36.0,Offensive rebound by J. Withey,,30,37
136,2,6:36.0,J. Withey makes 2-pt layup from 2 ft,,32,37
137,2,6:10.0,,D. Waiters misses 3-pt jump shot from 25 ft,32,37
138,2,6:10.0,,Offensive rebound by S. Adams,32,37
139,2,6:02.0,,S. Adams misses 2-pt layup at rim,32,37
140,2,6:00.0,,Offensive rebound by D. Waiters,32,37
141,2,6:00.0,,D. Waiters misses 2-pt layup at rim,32,37
142,2,6:00.0,Defensive rebound by R. Neto,,32,37
143,2,5:41.0,Turnover by R. Hood (bad pass; steal by R. Westbrook),,32,37
144,2,5:37.0,,R. Westbrook misses 2-pt layup from 1 ft,32,37
145,2,5:36.0,Defensive rebound by R. Hood,,32,37
146,2,5:28.0,J. Withey makes 2-pt dunk at rim (assist by T. Lyles),,34,37
147,2,5:21.0,,Oklahoma City full timeout,34,37
148,2,5:20.0,,K. Durant enters the game for D. Waiters,34,37
149,2,5:20.0,,A. Morrow enters the game for R. Foye,34,37
150,2,5:20.0,S. Mack enters the game for R. Neto,,34,37
151,2,5:11.0,,Turnover by R. Westbrook (bad pass; steal by J. Withey),34,37
152,2,4:55.0,R. Hood misses 2-pt jump shot from 17 ft,,34,37
153,2,4:54.0,,Defensive rebound by S. Adams,34,37
154,2,4:42.0,,S. Adams makes 2-pt dunk at rim (assist by A. Morrow),34,39
155,2,4:14.0,R. Hood misses 3-pt jump shot from 24 ft,,34,39
156,2,4:14.0,Offensive rebound by J. Withey,,34,39
157,2,4:04.0,T. Lyles makes 2-pt layup at rim,,36,39
158,2,3:46.0,,K. Durant makes 2-pt jump shot from 17 ft,36,41
159,2,3:43.0,Utah full timeout,,36,41
160,2,3:43.0,D. Favors enters the game for J. Withey,,36,41
161,2,3:43.0,G. Hayward enters the game for R. Hood,,36,41
162,2,3:26.0,T. Lyles misses 3-pt jump shot from 24 ft,,36,41
163,2,3:25.0,,Defensive rebound by K. Durant,36,41
164,2,3:15.0,,Personal foul by S. Mack,36,41
165,2,3:10.0,,R. Westbrook misses 2-pt layup from 2 ft,36,41
166,2,3:09.0,Defensive rebound by T. Lyles,,36,41
167,2,2:54.0,Turnover by D. Favors (lost ball),,36,41
168,2,2:41.0,,S. Ibaka misses 3-pt jump shot from 23 ft,36,41
169,2,2:41.0,Defensive rebound by C. Johnson,,36,41
170,2,2:24.0,S. Mack misses 2-pt layup from 3 ft (block by A. Morrow),,36,41
171,2,2:24.0,Offensive rebound by Team,,36,41
172,2,2:24.0,T. Booker enters the game for T. Lyles,,36,41
173,2,2:24.0,R. Hood enters the game for C. Johnson,,36,41
174,2,2:17.0,S. Mack misses 3-pt jump shot from 24 ft,,36,41
175,2,2:16.0,,Defensive rebound by R. Westbrook,36,41
176,2,2:11.0,,Shooting foul by G. Hayward (drawn by R. Westbrook),36,41
177,2,2:11.0,,R. Westbrook misses free throw 1 of 2,36,41
178,2,2:11.0,,Offensive rebound by Team,36,41
179,2,2:11.0,,A. Roberson enters the game for A. Morrow,36,41
180,2,2:11.0,,R. Westbrook makes free throw 2 of 2,36,42
181,2,1:50.0,Turnover by G. Hayward (bad pass; steal by R. Westbrook),,36,42
182,2,1:47.0,,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),36,44
183,2,1:45.0,Utah full timeout,,36,44
184,2,1:25.0,S. Mack misses 2-pt jump shot from 10 ft,,36,44
185,2,1:24.0,,Defensive rebound by S. Ibaka,36,44
186,2,1:16.0,,S. Adams makes 2-pt dunk at rim (assist by K. Durant),36,46
187,2,0:59.0,R. Hood makes 3-pt jump shot from 22 ft (assist by S. Mack),,39,46
188,2,0:48.0,,S. Ibaka makes 2-pt jump shot from 19 ft (assist by R. Westbrook),39,48
189,2,0:28.0,Turnover by S. Mack (bad pass; steal by S. Ibaka),,39,48
190,2,0:25.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by S. Ibaka),39,50
191,2,0:06.0,Personal take foul by R. Westbrook,,39,50
192,2,0:01.0,R. Hood misses 2-pt jump shot from 13 ft,,39,50
193,2,0:00.0,Offensive rebound by T. Booker,,39,50
194,3,11:48.0,,K. Durant makes 2-pt jump shot from 18 ft (assist by R. Westbrook),39,52
195,3,11:29.0,S. Mack misses 3-pt jump shot from 25 ft,,39,52
196,3,11:28.0,,Defensive rebound by K. Durant,39,52
197,3,11:20.0,,S. Adams misses 2-pt layup from 1 ft,39,52
198,3,11:19.0,,Offensive rebound by S. Adams,39,52
199,3,11:19.0,,S. Adams makes 2-pt layup from 1 ft,39,54
200,3,11:07.0,D. Favors misses 2-pt jump shot from 10 ft,,39,54
201,3,11:06.0,,Defensive rebound by R. Westbrook,39,54
202,3,10:58.0,,S. Adams misses 2-pt jump shot from 2 ft (block by R. Gobert),39,54
203,3,10:58.0,,Offensive rebound by Team,39,54
204,3,10:53.0,,Turnover by S. Ibaka (bad pass),39,54
205,3,10:28.0,G. Hayward misses 2-pt jump shot from 3 ft (block by A. Roberson),,39,54
206,3,10:27.0,,Defensive rebound by S. Adams,39,54
207,3,10:18.0,,Turnover by K. Durant (lost ball; steal by S. Mack),39,54
208,3,10:07.0,,Violation by K. Durant (kicked ball),39,54
209,3,9:57.0,D. Favors misses 2-pt jump shot from 15 ft,,39,54
210,3,9:56.0,,Defensive rebound by S. Ibaka,39,54
211,3,9:43.0,,S. Ibaka makes 2-pt layup from 1 ft (assist by R. Westbrook),39,56
212,3,9:25.0,R. Hood misses 3-pt jump shot from 25 ft,,39,56
213,3,9:24.0,,Defensive rebound by S. Adams,39,56
214,3,9:19.0,,Personal foul by S. Mack,39,56
215,3,9:09.0,,Turnover by S. Adams (3 sec),39,56
216,3,8:49.0,S. Mack misses 3-pt jump shot from 22 ft,,39,56
217,3,8:49.0,,Defensive rebound by K. Durant,39,56
218,3,8:44.0,,R. Westbrook makes 2-pt dunk at rim (assist by K. Durant),39,58
219,3,8:44.0,Utah full timeout,,39,58
220,3,8:28.0,Turnover by G. Hayward (bad pass; steal by S. Ibaka),,39,58
221,3,8:22.0,,S. Adams makes 2-pt layup from 1 ft (assist by S. Ibaka),39,60
222,3,8:13.0,Turnover by D. Favors (lost ball; steal by K. Durant),,39,60
223,3,8:08.0,,A. Roberson makes 2-pt dunk at rim (assist by K. Durant),39,62
224,3,7:53.0,D. Favors makes 2-pt layup at rim,,41,62
225,3,7:53.0,Shooting foul by S. Ibaka (drawn by D. Favors),,41,62
226,3,7:53.0,D. Favors makes free throw 1 of 1,,42,62
227,3,7:40.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by R. Westbrook),42,65
228,3,7:18.0,G. Hayward misses 3-pt jump shot from 25 ft,,42,65
229,3,7:18.0,Offensive rebound by R. Gobert,,42,65
230,3,7:16.0,R. Gobert makes 2-pt dunk at rim,,44,65
231,3,6:55.0,,Turnover by K. Durant (bad pass; steal by S. Mack),44,65
232,3,6:51.0,G. Hayward makes 2-pt dunk at rim (assist by S. Mack),,46,65
233,3,6:30.0,,K. Durant makes 2-pt jump shot from 16 ft (assist by R. Westbrook),46,67
234,3,6:10.0,D. Favors misses 2-pt jump shot from 19 ft,,46,67
235,3,6:10.0,,Defensive rebound by S. Adams,46,67
236,3,5:55.0,,Turnover by K. Durant (bad pass; steal by D. Favors),46,67
237,3,5:51.0,S. Mack makes 2-pt layup from 1 ft (assist by G. Hayward),,48,67
238,3,5:36.0,,R. Westbrook misses 2-pt jump shot from 16 ft,48,67
239,3,5:35.0,Defensive rebound by R. Gobert,,48,67
240,3,5:18.0,R. Hood makes 2-pt jump shot from 5 ft (assist by G. Hayward),,50,67
241,3,5:12.0,,Oklahoma City full timeout,50,67
242,3,5:11.0,,D. Waiters enters the game for K. Durant,50,67
243,3,5:11.0,,R. Foye enters the game for S. Adams,50,67
244,3,5:11.0,,E. Freedom enters the game for A. Roberson,50,67
245,3,5:11.0,T. Booker enters the game for G. Hayward,,50,67
246,3,5:11.0,R. Neto enters the game for D. Favors,,50,67
247,3,5:11.0,J. Ingles enters the game for S. Mack,,50,67
248,3,4:54.0,,D. Waiters misses 3-pt jump shot from 24 ft,50,67
249,3,4:53.0,Defensive rebound by R. Neto,,50,67
250,3,4:35.0,R. Hood makes 2-pt jump shot from 5 ft,,52,67
251,3,4:08.0,,D. Waiters misses 3-pt jump shot from 25 ft,52,67
252,3,4:07.0,,Offensive rebound by E. Freedom,52,67
253,3,3:53.0,,R. Westbrook misses 2-pt jump shot from 14 ft,52,67
254,3,3:52.0,,Offensive rebound by Team,52,67
255,3,3:52.0,Loose ball foul by T. Booker,,52,67
256,3,3:44.0,,Shooting foul by J. Ingles (drawn by E. Freedom),52,67
257,3,3:44.0,,E. Freedom makes free throw 1 of 2,52,68
258,3,3:44.0,,E. Freedom misses free throw 2 of 2,52,68
259,3,3:43.0,Defensive rebound by R. Gobert,,52,68
260,3,3:24.0,T. Booker makes 2-pt jump shot from 7 ft,,54,68
261,3,3:09.0,,S. Ibaka misses 3-pt jump shot from 24 ft,54,68
262,3,3:08.0,Defensive rebound by R. Gobert,,54,68
263,3,2:51.0,R. Gobert misses 2-pt dunk at rim (block by S. Ibaka),,54,68
264,3,2:50.0,,Defensive rebound by R. Westbrook,54,68
265,3,2:44.0,,K. Durant enters the game for S. Ibaka,54,68
266,3,2:44.0,,C. Payne enters the game for R. Westbrook,54,68
267,3,2:44.0,C. Johnson enters the game for R. Hood,,54,68
268,3,2:39.0,,D. Waiters misses 2-pt layup from 1 ft,54,68
269,3,2:38.0,Defensive rebound by R. Gobert,,54,68
270,3,2:27.0,Shooting foul by E. Freedom (drawn by R. Gobert),,54,68
271,3,2:27.0,R. Gobert makes free throw 1 of 2,,55,68
272,3,2:27.0,R. Gobert makes free throw 2 of 2,,56,68
273,3,2:12.0,,Personal foul by T. Booker,56,68
274,3,1:59.0,,C. Payne makes 3-pt jump shot from 22 ft (assist by R. Foye),56,71
275,3,1:44.0,J. Ingles misses 3-pt jump shot from 22 ft,,56,71
276,3,1:44.0,,Defensive rebound by K. Durant,56,71
277,3,1:39.0,T. Lyles enters the game for T. Booker,,56,71
278,3,1:35.0,,K. Durant misses 2-pt jump shot from 16 ft,56,71
279,3,1:35.0,,Offensive rebound by E. Freedom,56,71
280,3,1:33.0,,Shooting foul by T. Lyles (drawn by E. Freedom),56,71
281,3,1:33.0,,E. Freedom makes free throw 1 of 2,56,72
282,3,1:33.0,,E. Freedom makes free throw 2 of 2,56,73
283,3,1:21.0,Shooting foul by R. Foye (drawn by C. Johnson),,56,73
284,3,1:21.0,C. Johnson makes free throw 1 of 2,,57,73
285,3,1:21.0,C. Johnson makes free throw 2 of 2,,58,73
286,3,1:16.0,,Turnover by R. Foye (lost ball; steal by C. Johnson),58,73
287,3,1:12.0,C. Johnson makes 2-pt dunk at rim,,60,73
288,3,1:02.0,,Personal foul by T. Lyles,60,73
289,3,1:02.0,,K. Durant makes free throw 1 of 2,60,74
290,3,1:02.0,,K. Durant misses free throw 2 of 2,60,74
291,3,1:02.0,Defensive rebound by J. Ingles,,60,74
292,3,0:53.0,Personal block foul by E. Freedom,,60,74
293,3,0:53.0,R. Neto misses free throw 1 of 2,,60,74
294,3,0:53.0,Offensive rebound by Team,,60,74
295,3,0:53.0,R. Neto misses free throw 2 of 2,,60,74
296,3,0:53.0,Offensive rebound by T. Lyles,,60,74
297,3,0:42.0,Turnover by R. Neto (lost ball; steal by D. Waiters),,60,74
298,3,0:39.0,,D. Waiters makes 2-pt dunk at rim (assist by K. Durant),60,76
299,3,0:33.0,Turnover by R. Neto (bad pass; steal by K. Durant),,60,76
300,3,0:29.0,,D. Waiters makes 2-pt layup from 1 ft (assist by K. Durant),60,78
301,3,0:08.0,T. Lyles misses 2-pt jump shot from 7 ft,,60,78
302,3,0:08.0,,Defensive rebound by D. Waiters,60,78
303,3,0:07.0,,Personal foul by C. Johnson,60,78
304,3,0:07.0,,D. Waiters misses free throw 1 of 2,60,78
305,3,0:07.0,,Offensive rebound by Team,60,78
306,3,0:07.0,,D. Waiters misses free throw 2 of 2,60,78
307,3,0:07.0,Defensive rebound by Team,,60,78
308,3,0:06.0,,Loose ball foul by E. Freedom,60,78
309,3,0:06.0,R. Gobert misses free throw 1 of 2,,60,78
310,3,0:06.0,Offensive rebound by Team,,60,78
311,3,0:06.0,R. Gobert misses free throw 2 of 2,,60,78
312,3,0:06.0,,Defensive rebound by E. Freedom,60,78
313,3,0:00.0,,K. Durant makes 3-pt jump shot from 24 ft,60,81
314,4,11:46.0,Personal foul by C. Payne,,60,81
315,4,11:35.0,J. Withey misses 2-pt hook shot from 6 ft,,60,81
316,4,11:34.0,,Defensive rebound by C. Payne,60,81
317,4,11:23.0,,C. Payne makes 2-pt jump shot from 10 ft,60,83
318,4,11:23.0,,Shooting foul by T. Burke (drawn by C. Payne),60,83
319,4,11:23.0,,C. Payne makes free throw 1 of 1,60,84
320,4,11:05.0,J. Ingles misses 3-pt jump shot from 22 ft,,60,84
321,4,11:04.0,Offensive rebound by J. Ingles,,60,84
322,4,11:00.0,T. Burke misses 3-pt jump shot from 26 ft,,60,84
323,4,11:00.0,,Defensive rebound by K. Durant,60,84
324,4,10:53.0,,K. Durant misses 3-pt jump shot from 24 ft,60,84
325,4,10:52.0,Defensive rebound by J. Ingles,,60,84
326,4,10:48.0,Turnover by J. Ingles (bad pass),,60,84
327,4,10:32.0,,E. Freedom makes 2-pt layup at rim (assist by C. Payne),60,86
328,4,10:32.0,,Shooting foul by J. Withey (drawn by E. Freedom),60,86
329,4,10:32.0,,E. Freedom makes free throw 1 of 1,60,87
330,4,10:18.0,T. Burke misses 2-pt jump shot from 4 ft,,60,87
331,4,10:17.0,Offensive rebound by J. Withey,,60,87
332,4,10:17.0,J. Withey makes 2-pt layup at rim,,62,87
333,4,10:06.0,,E. Freedom makes 2-pt dunk at rim (assist by K. Durant),62,89
334,4,9:50.0,T. Lyles misses 2-pt jump shot from 18 ft,,62,89
335,4,9:49.0,,Defensive rebound by E. Freedom,62,89
336,4,9:33.0,,K. Durant misses 3-pt jump shot from 24 ft,62,89
337,4,9:33.0,Defensive rebound by T. Burke,,62,89
338,4,9:20.0,T. Burke misses 3-pt jump shot from 26 ft,,62,89
339,4,9:20.0,,Defensive rebound by E. Freedom,62,89
340,4,9:10.0,,E. Freedom makes 2-pt layup from 1 ft (assist by D. Waiters),62,91
341,4,9:10.0,Utah full timeout,,62,91
342,4,9:10.0,S. Mack enters the game for J. Ingles,,62,91
343,4,9:10.0,T. Booker enters the game for C. Johnson,,62,91
344,4,8:50.0,T. Lyles misses 2-pt layup from 1 ft (block by K. Durant),,62,91
345,4,8:49.0,Offensive rebound by T. Booker,,62,91
346,4,8:46.0,T. Booker misses 2-pt layup at rim,,62,91
347,4,8:45.0,Offensive rebound by T. Booker,,62,91
348,4,8:45.0,T. Booker makes 2-pt layup at rim,,64,91
349,4,8:35.0,,Personal foul by T. Booker,64,91
350,4,8:35.0,,A. Roberson enters the game for K. Durant,64,91
351,4,8:20.0,,R. Foye makes 2-pt layup from 2 ft,64,93
352,4,8:08.0,T. Burke makes 2-pt layup from 1 ft,,66,93
353,4,7:58.0,,Turnover by D. Waiters (bad pass),66,93
354,4,7:58.0,C. Johnson enters the game for T. Booker,,66,93
355,4,7:48.0,T. Burke makes 2-pt layup at rim,,68,93
356,4,7:48.0,Shooting foul by C. Payne (drawn by T. Burke),,68,93
357,4,7:48.0,T. Burke makes free throw 1 of 1,,69,93
358,4,7:31.0,,D. Waiters misses 2-pt layup from 2 ft,69,93
359,4,7:31.0,,Offensive rebound by E. Freedom,69,93
360,4,7:29.0,,E. Freedom makes 2-pt layup from 2 ft,69,95
361,4,7:19.0,T. Burke makes 2-pt layup from 1 ft,,71,95
362,4,7:05.0,,A. Roberson misses 2-pt layup from 1 ft (block by J. Withey),71,95
363,4,7:05.0,,Offensive rebound by Team,71,95
364,4,7:05.0,R. Neto enters the game for S. Mack,,71,95
365,4,7:00.0,,E. Freedom makes 2-pt layup at rim,71,97
366,4,6:36.0,T. Lyles makes 2-pt jump shot from 4 ft (assist by R. Neto),,73,97
367,4,6:13.0,,D. Waiters makes 2-pt jump shot from 14 ft,73,99
368,4,5:56.0,J. Withey misses 2-pt jump shot from 18 ft,,73,99
369,4,5:56.0,,Defensive rebound by A. Roberson,73,99
370,4,5:40.0,,D. Waiters makes 2-pt jump shot from 15 ft (assist by R. Foye),73,101
371,4,5:25.0,T. Burke misses 2-pt jump shot from 12 ft,,73,101
372,4,5:25.0,,Defensive rebound by A. Roberson,73,101
373,4,5:19.0,,R. Foye misses 3-pt jump shot from 25 ft,73,101
374,4,5:17.0,Defensive rebound by J. Withey,,73,101
375,4,5:11.0,T. Burke makes 2-pt layup at rim,,75,101
376,4,4:55.0,,D. Waiters misses 2-pt jump shot from 17 ft,75,101
377,4,4:54.0,Defensive rebound by J. Withey,,75,101
378,4,4:49.0,Shooting foul by D. Waiters (drawn by T. Burke),,75,101
379,4,4:49.0,Official timeout,,75,101
380,4,4:49.0,,J. Huestis enters the game for A. Roberson,75,101
381,4,4:49.0,,A. Morrow enters the game for D. Waiters,75,101
382,4,4:49.0,J. Ingles enters the game for C. Johnson,,75,101
383,4,4:49.0,T. Burke misses free throw 1 of 2,,75,101
384,4,4:49.0,Offensive rebound by Team,,75,101
385,4,4:49.0,T. Burke makes free throw 2 of 2,,76,101
386,4,4:27.0,,A. Morrow makes 2-pt jump shot from 8 ft,76,103
387,4,4:09.0,Shooting foul by J. Huestis (drawn by T. Burke),,76,103
388,4,4:09.0,T. Burke makes free throw 1 of 2,,77,103
389,4,4:09.0,,N. Mohammed enters the game for E. Freedom,77,103
390,4,4:09.0,,D. Waiters enters the game for R. Foye,77,103
391,4,4:09.0,T. Burke makes free throw 2 of 2,,78,103
392,4,3:44.0,,A. Morrow misses 3-pt jump shot from 26 ft,78,103
393,4,3:44.0,,Offensive rebound by Team,78,103
394,4,3:43.0,,Turnover by Team (shot clock),78,103
