,QUARTER,TIME_REMAINING,NEW YORK_ACTION,WASHINGTON_ACTION,NEW YORK_SCORE,WASHINGTON_SCORE
25,1,7:33.0,,O. Porter misses 2-pt jump shot from 19 ft,10,4
26,1,7:32.0,Defensive rebound by C. Anthony,,10,4
27,1,7:23.0,C. Anthony misses 2-pt jump shot from 16 ft,,10,4
28,1,7:22.0,Offensive rebound by R. Lopez,,10,4
29,1,7:21.0,R. Lopez makes 2-pt layup from 1 ft,,12,4
30,1,7:15.0,,Washington full timeout,12,4
31,1,6:58.0,,O. Porter misses 2-pt jump shot from 8 ft,12,4
32,1,6:57.0,Defensive rebound by R. Lopez,,12,4
33,1,6:50.0,C. Anthony misses 2-pt jump shot from 15 ft,,12,4
34,1,6:49.0,,Defensive rebound by O. Porter,12,4
35,1,6:40.0,,J. Wall makes 3-pt jump shot from 24 ft,12,7
36,1,6:11.0,R. Lopez misses 2-pt jump shot from 12 ft,,12,7
37,1,6:10.0,,Defensive rebound by M. Gortat,12,7
38,1,6:07.0,,Turnover by J. Wall (offensive foul),12,7
39,1,6:07.0,Offensive charge foul by J. Wall (drawn by S. Vujačić),,12,7
40,1,5:57.0,J. Calderón makes 2-pt jump shot from 21 ft (assist by R. Lopez),,14,7
41,1,5:46.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),14,10
42,1,5:25.0,K. Porziņģis makes 2-pt dunk at rim (assist by J. Calderón),,16,10
43,1,5:13.0,,Turnover by M. Morris (bad pass; steal by C. Anthony),16,10
44,1,5:02.0,K. Porziņģis misses 2-pt jump shot from 6 ft,,16,10
45,1,5:01.0,Offensive rebound by R. Lopez,,16,10
46,1,4:54.0,K. Porziņģis misses 2-pt jump shot from 16 ft,,16,10
47,1,4:53.0,,Defensive rebound by M. Gortat,16,10
48,1,4:43.0,,J. Wall misses 2-pt layup from 1 ft (block by R. Lopez),16,10
49,1,4:41.0,,Offensive rebound by M. Gortat,16,10
50,1,4:38.0,,O. Porter misses 3-pt jump shot from 25 ft,16,10
51,1,4:37.0,Defensive rebound by S. Vujačić,,16,10
52,1,4:17.0,C. Anthony misses 2-pt jump shot from 14 ft,,16,10
53,1,4:16.0,,Defensive rebound by M. Gortat,16,10
54,1,4:11.0,,J. Wall makes 2-pt layup from 2 ft (assist by M. Gortat),16,12
55,1,4:00.0,New York full timeout,,16,12
56,1,4:00.0,A. Afflalo enters the game for S. Vujačić,,16,12
57,1,4:00.0,,A. Anderson enters the game for O. Porter,16,12
58,1,4:00.0,,G. Temple enters the game for B. Beal,16,12
59,1,4:00.0,D. Williams enters the game for K. Porziņģis,,16,12
60,1,3:46.0,C. Anthony makes 2-pt jump shot from 17 ft,,18,12
61,1,3:28.0,,A. Anderson misses 3-pt jump shot from 25 ft,18,12
62,1,3:27.0,Defensive rebound by J. Calderón,,18,12
63,1,3:13.0,A. Afflalo makes 2-pt jump shot from 16 ft (assist by D. Williams),,20,12
64,1,2:58.0,,M. Morris misses 3-pt jump shot from 26 ft,20,12
65,1,2:57.0,Defensive rebound by D. Williams,,20,12
66,1,2:49.0,Turnover by D. Williams (traveling),,20,12
67,1,2:49.0,,J. Dudley enters the game for M. Morris,20,12
68,1,2:36.0,,G. Temple makes 3-pt jump shot from 23 ft (assist by J. Wall),20,15
69,1,2:19.0,R. Lopez makes 2-pt hook shot from 12 ft (assist by C. Anthony),,22,15
70,1,2:05.0,,Turnover by M. Gortat (3 sec),22,15
71,1,2:05.0,,N. Hilário enters the game for M. Gortat,22,15
72,1,2:05.0,K. Séraphin enters the game for R. Lopez,,22,15
73,1,1:53.0,J. Calderón makes 3-pt jump shot from 26 ft,,25,15
74,1,1:40.0,,J. Wall makes 2-pt layup at rim,25,17
75,1,1:28.0,K. Séraphin makes 2-pt jump shot from 18 ft (assist by J. Calderón),,27,17
76,1,1:07.0,,A. Anderson misses 3-pt jump shot from 24 ft,27,17
77,1,1:06.0,Defensive rebound by A. Afflalo,,27,17
78,1,0:56.0,D. Williams misses 2-pt layup from 1 ft,,27,17
79,1,0:55.0,,Defensive rebound by G. Temple,27,17
80,1,0:49.0,,J. Wall makes 2-pt jump shot from 5 ft,27,19
81,1,0:39.0,K. Séraphin misses 2-pt jump shot from 14 ft,,27,19
82,1,0:38.0,,Defensive rebound by G. Temple,27,19
83,1,0:33.0,,Shooting foul by K. Séraphin (drawn by N. Hilário),27,19
84,1,0:33.0,,N. Hilário misses free throw 1 of 2,27,19
85,1,0:33.0,,Offensive rebound by Team,27,19
86,1,0:33.0,L. Galloway enters the game for J. Calderón,,27,19
87,1,0:33.0,,R. Sessions enters the game for J. Wall,27,19
88,1,0:33.0,,N. Hilário makes free throw 2 of 2,27,20
89,1,0:20.0,C. Anthony makes 2-pt dunk at rim (assist by A. Afflalo),,29,20
90,1,0:06.0,,R. Sessions misses 2-pt jump shot from 11 ft (block by L. Galloway),29,20
91,1,0:04.0,,Offensive rebound by N. Hilário,29,20
92,1,0:01.0,,J. Dudley misses 3-pt jump shot from 26 ft,29,20
93,1,0:00.0,,Offensive rebound by Team,29,20
94,2,11:47.0,,Personal foul by L. Galloway,29,20
95,2,11:42.0,,B. Beal misses 2-pt jump shot from 11 ft,29,20
96,2,11:41.0,Defensive rebound by K. Porziņģis,,29,20
97,2,11:33.0,D. Williams makes 2-pt layup from 2 ft,,31,20
98,2,11:16.0,,B. Beal misses 2-pt layup from 1 ft,31,20
99,2,11:15.0,Defensive rebound by K. Séraphin,,31,20
100,2,11:10.0,K. Porziņģis makes 2-pt layup from 1 ft (assist by K. Séraphin),,33,20
101,2,10:59.0,,A. Anderson misses 3-pt jump shot from 25 ft,33,20
102,2,10:58.0,,Offensive rebound by J. Dudley,33,20
103,2,10:53.0,,J. Dudley misses 3-pt jump shot from 22 ft,33,20
104,2,10:52.0,Defensive rebound by D. Williams,,33,20
105,2,10:38.0,A. Afflalo misses 2-pt jump shot from 20 ft,,33,20
106,2,10:37.0,,Defensive rebound by R. Sessions,33,20
107,2,10:33.0,,Turnover by R. Sessions (lost ball),33,20
108,2,10:20.0,A. Afflalo misses 2-pt jump shot from 17 ft,,33,20
109,2,10:19.0,,Defensive rebound by N. Hilário,33,20
110,2,10:07.0,,R. Sessions misses 2-pt layup at rim (block by K. Porziņģis),33,20
111,2,10:06.0,Defensive rebound by K. Séraphin,,33,20
112,2,10:06.0,Personal take foul by J. Dudley,,33,20
113,2,9:52.0,Turnover by K. Séraphin (lost ball; steal by N. Hilário),,33,20
114,2,9:48.0,,Shooting foul by K. Séraphin (drawn by B. Beal),33,20
115,2,9:48.0,,B. Beal misses free throw 1 of 2,33,20
116,2,9:48.0,,Offensive rebound by Team,33,20
117,2,9:48.0,,O. Porter enters the game for A. Anderson,33,20
118,2,9:48.0,,B. Beal makes free throw 2 of 2,33,21
119,2,9:31.0,L. Galloway misses 2-pt jump shot from 16 ft,,33,21
120,2,9:30.0,,Defensive rebound by J. Dudley,33,21
121,2,9:21.0,,N. Hilário makes 2-pt dunk at rim (assist by J. Dudley),33,23
122,2,9:04.0,K. Séraphin makes 2-pt jump shot from 3 ft (assist by D. Williams),,35,23
123,2,8:49.0,,R. Sessions misses 2-pt layup from 1 ft (block by K. Séraphin),35,23
124,2,8:48.0,Defensive rebound by K. Séraphin,,35,23
125,2,8:40.0,A. Afflalo misses 2-pt jump shot from 22 ft,,35,23
126,2,8:39.0,,Defensive rebound by B. Beal,35,23
127,2,8:30.0,,B. Beal misses 2-pt jump shot from 7 ft,35,23
128,2,8:29.0,Defensive rebound by K. Séraphin,,35,23
129,2,8:23.0,Shooting foul by O. Porter (drawn by A. Afflalo),,35,23
130,2,8:23.0,Official timeout,,35,23
131,2,8:23.0,,J. Wall enters the game for R. Sessions,35,23
132,2,8:23.0,A. Afflalo makes free throw 1 of 2,,36,23
133,2,8:23.0,A. Afflalo makes free throw 2 of 2,,37,23
134,2,8:16.0,,Personal foul by A. Afflalo,37,23
135,2,7:59.0,,B. Beal misses 2-pt jump shot from 20 ft,37,23
136,2,7:58.0,Defensive rebound by K. Séraphin,,37,23
137,2,7:42.0,Turnover by D. Williams (traveling),,37,23
138,2,7:26.0,,O. Porter makes 2-pt jump shot from 5 ft (assist by B. Beal),37,25
139,2,7:13.0,L. Galloway makes 2-pt jump shot from 12 ft,,39,25
140,2,7:06.0,,O. Porter misses 2-pt jump shot from 19 ft,39,25
141,2,7:05.0,Defensive rebound by K. Séraphin,,39,25
142,2,6:46.0,J. Calderón enters the game for D. Williams,,39,25
143,2,6:46.0,R. Lopez enters the game for K. Séraphin,,39,25
144,2,6:46.0,C. Anthony enters the game for L. Galloway,,39,25
145,2,6:46.0,,M. Morris enters the game for J. Dudley,39,25
146,2,6:44.0,,G. Temple enters the game for B. Beal,39,25
147,2,6:41.0,J. Calderón misses 2-pt jump shot from 12 ft (block by J. Wall),,39,25
148,2,6:41.0,Offensive rebound by R. Lopez,,39,25
149,2,6:41.0,Shooting foul by N. Hilário (drawn by R. Lopez),,39,25
150,2,6:41.0,R. Lopez makes free throw 1 of 2,,40,25
151,2,6:41.0,R. Lopez makes free throw 2 of 2,,41,25
152,2,6:22.0,,Shooting foul by K. Porziņģis (drawn by N. Hilário),41,25
153,2,6:22.0,,N. Hilário misses free throw 1 of 2,41,25
154,2,6:22.0,,Offensive rebound by Team,41,25
155,2,6:22.0,,N. Hilário makes free throw 2 of 2,41,26
156,2,6:01.0,A. Afflalo misses 2-pt jump shot from 16 ft,,41,26
157,2,6:00.0,,Defensive rebound by G. Temple,41,26
158,2,5:47.0,,O. Porter makes 2-pt layup at rim (assist by N. Hilário),41,28
159,2,5:24.0,Shooting foul by G. Temple (drawn by C. Anthony),,41,28
160,2,5:24.0,,Washington full timeout,41,28
161,2,5:24.0,,M. Gortat enters the game for N. Hilário,41,28
162,2,5:24.0,C. Anthony makes free throw 1 of 2,,42,28
163,2,5:24.0,C. Anthony makes free throw 2 of 2,,43,28
164,2,5:16.0,,Offensive foul by G. Temple (drawn by J. Calderón),43,28
165,2,5:16.0,,Turnover by G. Temple (offensive foul),43,28
166,2,4:56.0,C. Anthony makes 2-pt jump shot from 16 ft,,45,28
167,2,4:44.0,,M. Morris misses 3-pt jump shot from 24 ft,45,28
168,2,4:44.0,Defensive rebound by Team,,45,28
169,2,4:44.0,,Loose ball foul by M. Gortat,45,28
170,2,4:44.0,R. Lopez misses free throw 1 of 2,,45,28
171,2,4:44.0,Offensive rebound by Team,,45,28
172,2,4:44.0,R. Lopez makes free throw 2 of 2,,46,28
173,2,4:35.0,,O. Porter misses 2-pt layup at rim (block by K. Porziņģis),46,28
174,2,4:33.0,,Offensive rebound by O. Porter,46,28
175,2,4:30.0,,O. Porter misses 2-pt jump shot from 5 ft,46,28
176,2,4:29.0,Defensive rebound by K. Porziņģis,,46,28
177,2,4:15.0,K. Porziņģis misses 2-pt jump shot from 17 ft,,46,28
178,2,4:14.0,,Defensive rebound by M. Morris,46,28
179,2,4:01.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by J. Wall),46,31
180,2,3:43.0,C. Anthony misses 2-pt jump shot from 18 ft,,46,31
181,2,3:42.0,Offensive rebound by R. Lopez,,46,31
182,2,3:36.0,C. Anthony misses 2-pt jump shot from 20 ft,,46,31
183,2,3:35.0,Offensive rebound by Team,,46,31
184,2,3:34.0,,B. Beal enters the game for G. Temple,46,31
185,2,3:20.0,Turnover by A. Afflalo (lost ball; steal by M. Morris),,46,31
186,2,3:18.0,,J. Wall makes 2-pt layup from 1 ft,46,33
187,2,3:18.0,,Shooting foul by J. Calderón (drawn by J. Wall),46,33
188,2,3:18.0,,J. Wall makes free throw 1 of 1,46,34
189,2,2:59.0,New York full timeout,,46,34
190,2,2:59.0,,A. Anderson enters the game for O. Porter,46,34
191,2,2:58.0,Shooting foul by A. Anderson (drawn by K. Porziņģis),,46,34
192,2,2:58.0,K. Porziņģis makes free throw 1 of 2,,47,34
193,2,2:58.0,K. Porziņģis makes free throw 2 of 2,,48,34
194,2,2:41.0,,A. Anderson makes 2-pt layup at rim (assist by B. Beal),48,36
195,2,2:30.0,Turnover by K. Porziņģis (lost ball),,48,36
196,2,2:12.0,,J. Wall makes 2-pt jump shot from 20 ft (assist by B. Beal),48,38
197,2,1:53.0,J. Calderón misses 3-pt jump shot from 27 ft,,48,38
198,2,1:52.0,Offensive rebound by K. Porziņģis,,48,38
199,2,1:36.0,Turnover by K. Porziņģis (traveling),,48,38
200,2,1:22.0,,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),48,40
201,2,0:58.0,C. Anthony misses 3-pt jump shot from 26 ft,,48,40
202,2,0:57.0,Offensive rebound by K. Porziņģis,,48,40
203,2,0:48.0,C. Anthony misses 2-pt jump shot from 19 ft,,48,40
204,2,0:47.0,,Defensive rebound by A. Anderson,48,40
205,2,0:42.0,,Turnover by M. Morris (lost ball),48,40
206,2,0:29.0,J. Calderón makes 3-pt jump shot from 26 ft,,51,40
207,2,0:20.0,,J. Wall makes 2-pt layup at rim,51,42
208,2,0:20.0,,Shooting foul by J. Calderón (drawn by J. Wall),51,42
209,2,0:20.0,L. Galloway enters the game for J. Calderón,,51,42
210,2,0:20.0,,J. Wall makes free throw 1 of 1,51,43
211,2,0:02.0,Personal foul by M. Morris,,51,43
212,2,0:02.0,C. Anthony makes free throw 1 of 2,,52,43
213,2,0:02.0,S. Vujačić enters the game for K. Porziņģis,,52,43
214,2,0:02.0,C. Anthony makes free throw 2 of 2,,53,43
215,3,11:47.0,,M. Gortat makes 2-pt jump shot from 12 ft (assist by B. Beal),53,45
216,3,11:47.0,,Shooting foul by S. Vujačić (drawn by M. Gortat),53,45
217,3,11:47.0,,M. Gortat makes free throw 1 of 1,53,46
218,3,11:25.0,Turnover by C. Anthony (bad pass),,53,46
219,3,11:14.0,,B. Beal makes 2-pt layup from 1 ft,53,48
220,3,11:04.0,Personal foul by M. Morris,,53,48
221,3,10:47.0,C. Anthony misses 2-pt jump shot from 18 ft,,53,48
222,3,10:46.0,,Defensive rebound by M. Gortat,53,48
223,3,10:29.0,,M. Gortat makes 2-pt jump shot from 13 ft (assist by J. Wall),53,50
224,3,10:11.0,Personal foul by O. Porter,,53,50
225,3,10:00.0,C. Anthony misses 3-pt jump shot from 26 ft,,53,50
226,3,9:59.0,,Defensive rebound by B. Beal,53,50
227,3,9:46.0,,M. Gortat misses 2-pt jump shot from 7 ft,53,50
228,3,9:45.0,Defensive rebound by Team,,53,50
229,3,9:23.0,S. Vujačić misses 2-pt jump shot from 16 ft,,53,50
230,3,9:22.0,,Defensive rebound by Team,53,50
231,3,9:22.0,Loose ball foul by K. Porziņģis,,53,50
232,3,9:04.0,,M. Gortat makes 2-pt jump shot from 16 ft (assist by O. Porter),53,52
233,3,8:41.0,K. Porziņģis makes 2-pt dunk at rim (assist by R. Lopez),,55,52
234,3,8:32.0,,B. Beal misses 3-pt jump shot from 25 ft,55,52
235,3,8:31.0,Defensive rebound by K. Porziņģis,,55,52
236,3,8:22.0,C. Anthony makes 3-pt jump shot from 26 ft,,58,52
237,3,8:16.0,,B. Beal makes 2-pt layup from 2 ft,58,54
238,3,7:59.0,Personal take foul by M. Gortat,,58,54
239,3,7:59.0,K. Porziņģis makes free throw 1 of 2,,59,54
240,3,7:59.0,K. Porziņģis makes free throw 2 of 2,,60,54
241,3,7:52.0,,M. Morris makes 2-pt dunk at rim (assist by J. Wall),60,56
242,3,7:32.0,Turnover by J. Calderón (traveling),,60,56
243,3,7:21.0,,J. Wall makes 3-pt jump shot from 27 ft,60,59
244,3,7:20.0,New York full timeout,,60,59
245,3,7:20.0,A. Afflalo enters the game for S. Vujačić,,60,59
246,3,7:09.0,J. Calderón misses 2-pt jump shot from 17 ft,,60,59
247,3,7:08.0,,Defensive rebound by O. Porter,60,59
248,3,6:58.0,,B. Beal misses 3-pt jump shot from 27 ft,60,59
249,3,6:57.0,,Offensive rebound by M. Gortat,60,59
250,3,6:56.0,Violation by K. Porziņģis (def goaltending),,60,59
251,3,6:56.0,,M. Gortat makes 2-pt layup from 2 ft,60,61
252,3,6:37.0,Turnover by A. Afflalo (bad pass; steal by J. Wall),,60,61
253,3,6:36.0,,Personal foul by J. Calderón,60,61
254,3,6:19.0,,J. Wall misses 2-pt jump shot from 17 ft,60,61
255,3,6:18.0,Defensive rebound by C. Anthony,,60,61
256,3,6:13.0,Turnover by C. Anthony (bad pass),,60,61
257,3,6:13.0,,G. Temple enters the game for B. Beal,60,61
258,3,5:57.0,,Personal block foul by K. Porziņģis,60,61
259,3,5:53.0,,O. Porter makes 3-pt jump shot from 26 ft,60,64
260,3,5:32.0,C. Anthony misses 2-pt jump shot from 17 ft,,60,64
261,3,5:32.0,Offensive rebound by K. Porziņģis,,60,64
262,3,5:29.0,K. Porziņģis misses 2-pt layup from 1 ft,,60,64
263,3,5:28.0,,Defensive rebound by G. Temple,60,64
264,3,5:27.0,,Personal foul by C. Anthony,60,64
265,3,5:27.0,,G. Temple makes free throw 1 of 2,60,65
266,3,5:27.0,D. Williams enters the game for K. Porziņģis,,60,65
267,3,5:27.0,L. Galloway enters the game for J. Calderón,,60,65
268,3,5:27.0,,G. Temple makes free throw 2 of 2,60,66
269,3,5:08.0,L. Galloway misses 2-pt layup from 2 ft,,60,66
270,3,5:07.0,,Defensive rebound by Team,60,66
271,3,4:55.0,,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),60,68
272,3,4:30.0,A. Afflalo misses 2-pt jump shot from 11 ft,,60,68
273,3,4:29.0,,Defensive rebound by O. Porter,60,68
274,3,4:22.0,,Turnover by G. Temple (bad pass; steal by L. Galloway),60,68
275,3,4:18.0,L. Galloway misses 2-pt layup from 1 ft (block by G. Temple),,60,68
276,3,4:18.0,Offensive rebound by Team,,60,68
277,3,4:15.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by C. Anthony),,63,68
278,3,3:56.0,,M. Morris misses 3-pt jump shot from 24 ft,63,68
279,3,3:55.0,Defensive rebound by L. Galloway,,63,68
280,3,3:50.0,L. Galloway misses 2-pt layup at rim,,63,68
281,3,3:49.0,,Defensive rebound by G. Temple,63,68
282,3,3:40.0,,Shooting foul by D. Williams (drawn by J. Wall),63,68
283,3,3:40.0,,J. Wall makes free throw 1 of 2,63,69
284,3,3:40.0,K. Séraphin enters the game for R. Lopez,,63,69
285,3,3:40.0,,A. Anderson enters the game for O. Porter,63,69
286,3,3:40.0,,J. Wall makes free throw 2 of 2,63,70
287,3,3:25.0,Turnover by A. Afflalo (bad pass),,63,70
288,3,3:12.0,,Shooting foul by L. Galloway (drawn by J. Wall),63,70
289,3,3:12.0,,J. Wall makes free throw 1 of 2,63,71
290,3,3:12.0,,J. Wall makes free throw 2 of 2,63,72
291,3,2:51.0,C. Anthony misses 2-pt layup from 1 ft,,63,72
292,3,2:50.0,,Defensive rebound by M. Gortat,63,72
293,3,2:46.0,,J. Wall misses 3-pt jump shot from 26 ft,63,72
294,3,2:44.0,,Offensive rebound by M. Morris,63,72
295,3,2:44.0,,M. Morris makes 2-pt dunk at rim,63,74
296,3,2:44.0,New York full timeout,,63,74
297,3,2:44.0,,Washington full timeout,63,74
298,3,2:21.0,D. Williams makes 3-pt jump shot from 24 ft (assist by L. Galloway),,66,74
299,3,2:01.0,,A. Anderson misses 3-pt jump shot from 26 ft,66,74
300,3,2:00.0,Defensive rebound by A. Afflalo,,66,74
301,3,1:44.0,A. Afflalo misses 2-pt jump shot from 13 ft (block by G. Temple),,66,74
302,3,1:42.0,,Defensive rebound by M. Gortat,66,74
303,3,1:26.0,,M. Morris makes 2-pt jump shot from 16 ft (assist by A. Anderson),66,76
304,3,1:09.0,D. Williams misses 2-pt jump shot from 6 ft (block by M. Gortat),,66,76
305,3,1:07.0,,Defensive rebound by A. Anderson,66,76
306,3,1:04.0,,J. Wall misses 2-pt dunk at rim,66,76
307,3,1:01.0,Defensive rebound by C. Anthony,,66,76
308,3,0:55.0,C. Anthony misses 2-pt jump shot from 10 ft,,66,76
309,3,0:54.0,,Defensive rebound by G. Temple,66,76
310,3,0:46.0,,A. Anderson misses 3-pt jump shot from 26 ft,66,76
311,3,0:45.0,Defensive rebound by K. Séraphin,,66,76
312,3,0:26.0,L. Galloway misses 3-pt jump shot from 26 ft,,66,76
313,3,0:25.0,,Defensive rebound by M. Gortat,66,76
314,3,0:02.0,,J. Wall misses 2-pt jump shot from 21 ft,66,76
315,3,0:02.0,,Offensive rebound by Team,66,76
316,3,0:02.0,,Turnover by Team (shot clock),66,76
317,3,0:00.0,L. Galloway misses 3-pt jump shot from 28 ft,,66,76
318,3,0:00.0,Offensive rebound by Team,,66,76
319,4,11:45.0,K. Séraphin misses 2-pt jump shot from 18 ft,,66,76
320,4,11:44.0,,Defensive rebound by A. Anderson,66,76
321,4,11:28.0,,B. Beal makes 2-pt jump shot from 8 ft,66,78
322,4,10:58.0,D. Williams misses 3-pt jump shot from 26 ft,,66,78
323,4,10:58.0,Offensive rebound by Team,,66,78
324,4,10:58.0,Turnover by Team (shot clock),,66,78
325,4,10:58.0,,J. Dudley enters the game for M. Morris,66,78
326,4,10:40.0,,J. Dudley misses 2-pt jump shot from 20 ft,66,78
327,4,10:38.0,Defensive rebound by J. Grant,,66,78
328,4,10:28.0,D. Williams misses 2-pt jump shot from 6 ft,,66,78
329,4,10:28.0,Offensive rebound by K. Séraphin,,66,78
330,4,10:27.0,Shooting foul by N. Hilário (drawn by K. Séraphin),,66,78
331,4,10:27.0,K. Séraphin makes free throw 1 of 2,,67,78
332,4,10:27.0,K. Séraphin makes free throw 2 of 2,,68,78
333,4,10:11.0,,Shooting foul by K. Séraphin (drawn by N. Hilário),68,78
334,4,10:11.0,,N. Hilário makes free throw 1 of 2,68,79
335,4,10:11.0,,N. Hilário misses free throw 2 of 2,68,79
336,4,10:10.0,Defensive rebound by K. Séraphin,,68,79
337,4,9:57.0,Turnover by J. Grant (bad pass; steal by N. Hilário),,68,79
338,4,9:52.0,,N. Hilário makes 2-pt layup from 1 ft,68,81
339,4,9:39.0,A. Afflalo makes 3-pt jump shot from 22 ft (assist by D. Williams),,71,81
340,4,9:28.0,,R. Sessions misses 3-pt jump shot from 26 ft,71,81
341,4,9:27.0,Defensive rebound by Team,,71,81
342,4,9:03.0,D. Williams misses 3-pt jump shot from 23 ft,,71,81
343,4,9:02.0,,Defensive rebound by N. Hilário,71,81
344,4,8:53.0,,R. Sessions makes 2-pt layup from 3 ft,71,83
345,4,8:53.0,New York full timeout,,71,83
346,4,8:53.0,R. Lopez enters the game for D. Williams,,71,83
347,4,8:53.0,C. Anthony enters the game for K. Séraphin,,71,83
348,4,8:53.0,L. Galloway enters the game for J. Grant,,71,83
349,4,8:36.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by L. Galloway),,74,83
350,4,8:26.0,Personal foul by N. Hilário,,74,83
351,4,8:26.0,,Personal foul by R. Lopez,74,83
352,4,8:18.0,,R. Sessions makes 2-pt layup from 1 ft (assist by N. Hilário),74,85
353,4,7:56.0,Personal foul by B. Beal,,74,85
354,4,7:43.0,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by L. Galloway),,77,85
355,4,7:22.0,,Turnover by N. Hilário (bad pass),77,85
356,4,7:22.0,,J. Wall enters the game for R. Sessions,77,85
357,4,7:22.0,,M. Morris enters the game for J. Dudley,77,85
358,4,7:19.0,K. Porziņģis makes 3-pt jump shot from 27 ft (assist by C. Anthony),,80,85
359,4,6:59.0,,M. Morris makes 2-pt jump shot from 9 ft (assist by B. Beal),80,87
360,4,6:36.0,K. Porziņģis misses 3-pt jump shot from 27 ft,,80,87
361,4,6:35.0,Offensive rebound by R. Lopez,,80,87
362,4,6:34.0,R. Lopez misses 2-pt layup from 1 ft,,80,87
363,4,6:34.0,Offensive rebound by Team,,80,87
364,4,6:34.0,,O. Porter enters the game for A. Anderson,80,87
365,4,6:32.0,R. Lopez makes 2-pt dunk at rim (assist by L. Galloway),,82,87
366,4,6:04.0,,Turnover by Team (shot clock),82,87
367,4,5:46.0,C. Anthony misses 3-pt jump shot from 27 ft,,82,87
368,4,5:45.0,,Defensive rebound by J. Wall,82,87
369,4,5:43.0,,Personal block foul by A. Afflalo,82,87
370,4,5:43.0,Official timeout,,82,87
371,4,5:43.0,,M. Gortat enters the game for N. Hilário,82,87
372,4,5:33.0,,B. Beal misses 3-pt jump shot from 25 ft,82,87
373,4,5:32.0,Defensive rebound by Team,,82,87
374,4,5:17.0,Turnover by K. Porziņģis (bad pass; steal by B. Beal),,82,87
375,4,5:03.0,,M. Gortat makes 2-pt hook shot from 7 ft (assist by J. Wall),82,89
376,4,4:43.0,R. Lopez misses 2-pt jump shot from 9 ft,,82,89
377,4,4:42.0,,Defensive rebound by M. Morris,82,89
378,4,4:30.0,,O. Porter misses 3-pt jump shot from 27 ft,82,89
379,4,4:29.0,Defensive rebound by C. Anthony,,82,89
380,4,4:20.0,C. Anthony makes 3-pt jump shot from 27 ft,,85,89
381,4,3:56.0,,O. Porter makes 2-pt jump shot from 5 ft (assist by M. Morris),85,91
382,4,3:38.0,Turnover by C. Anthony (lost ball),,85,91
383,4,3:38.0,,G. Temple enters the game for B. Beal,85,91
384,4,3:16.0,,M. Morris misses 3-pt jump shot from 23 ft,85,91
385,4,3:16.0,,Offensive rebound by Team,85,91
386,4,3:16.0,Loose ball foul by C. Anthony,,85,91
387,4,3:06.0,,J. Wall misses 2-pt jump shot from 20 ft,85,91
388,4,3:05.0,,Offensive rebound by M. Morris,85,91
389,4,3:04.0,,M. Morris makes 2-pt dunk at rim,85,93
390,4,2:46.0,K. Porziņģis misses 2-pt jump shot from 7 ft,,85,93
391,4,2:45.0,,Defensive rebound by O. Porter,85,93
