,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MINNESOTA_ACTION,CHARLOTTE_SCORE,MINNESOTA_SCORE
93,1,2:04.0,C. Zeller makes 2-pt dunk at rim (assist by N. Batum),,23,27
94,1,1:51.0,,G. Dieng misses 2-pt jump shot from 7 ft (block by N. Batum),23,27
95,1,1:51.0,,Offensive rebound by Team,23,27
96,1,1:51.0,J. Lin enters the game for K. Walker,,23,27
97,1,1:51.0,,D. Rudež enters the game for K. Martin,23,27
98,1,1:44.0,,S. Muhammad misses 2-pt jump shot from 6 ft,23,27
99,1,1:43.0,,Offensive rebound by N. Bjelica,23,27
100,1,1:37.0,,S. Muhammad makes 2-pt jump shot from 10 ft (assist by D. Rudež),23,29
101,1,1:30.0,Personal foul by T. Jones (drawn by J. Lin),,23,29
102,1,1:30.0,J. Lin makes free throw 1 of 2,,24,29
103,1,1:30.0,J. Lin misses free throw 2 of 2,,24,29
104,1,1:30.0,,Defensive rebound by G. Dieng,24,29
105,1,1:19.0,,T. Jones misses 2-pt layup from 1 ft,24,29
106,1,1:18.0,Defensive rebound by J. Lamb,,24,29
107,1,1:06.0,J. Lamb makes 2-pt jump shot from 21 ft,,26,29
108,1,0:40.0,,N. Bjelica misses 3-pt jump shot from 25 ft,26,29
109,1,0:39.0,Defensive rebound by N. Batum,,26,29
110,1,0:28.0,N. Batum makes 3-pt jump shot from 25 ft (assist by S. Hawes),,29,29
111,1,0:07.0,,Shooting foul by J. Lin (drawn by N. Bjelica),29,29
112,1,0:07.0,,N. Bjelica makes free throw 1 of 2,29,30
113,1,0:07.0,,N. Bjelica makes free throw 2 of 2,29,31
114,1,0:01.0,Shooting foul by N. Bjelica (drawn by J. Lin),,29,31
115,1,0:01.0,J. Lin makes free throw 1 of 3,,30,31
116,1,0:01.0,J. Lin makes free throw 2 of 3,,31,31
117,1,0:01.0,J. Lin makes free throw 3 of 3,,32,31
118,2,11:41.0,J. Lin makes 2-pt jump shot from 4 ft,,34,31
119,2,11:22.0,,N. Bjelica misses 2-pt jump shot from 20 ft,34,31
120,2,11:21.0,Defensive rebound by Team,,34,31
121,2,11:12.0,Offensive foul by C. Zeller (drawn by T. Jones),,34,31
122,2,11:12.0,Turnover by C. Zeller (offensive foul),,34,31
123,2,11:00.0,,D. Rudež misses 3-pt jump shot from 24 ft,34,31
124,2,10:59.0,Defensive rebound by M. Williams,,34,31
125,2,10:50.0,J. Lamb misses 3-pt jump shot from 26 ft,,34,31
126,2,10:48.0,Offensive rebound by C. Zeller,,34,31
127,2,10:48.0,C. Zeller makes 2-pt layup at rim,,36,31
128,2,10:48.0,Violation by Team (delay of game),,36,31
129,2,10:28.0,,N. Bjelica misses 3-pt jump shot from 24 ft,36,31
130,2,10:26.0,Defensive rebound by J. Lamb,,36,31
131,2,10:21.0,C. Zeller misses 2-pt layup at rim (block by N. Bjelica),,36,31
132,2,10:19.0,,Defensive rebound by D. Rudež,36,31
133,2,10:17.0,,Shooting foul by S. Hawes (drawn by T. Jones),36,31
134,2,10:17.0,,T. Jones makes free throw 1 of 2,36,32
135,2,10:17.0,,T. Jones misses free throw 2 of 2,36,32
136,2,10:16.0,,Offensive rebound by N. Bjelica,36,32
137,2,10:13.0,,D. Rudež makes 3-pt jump shot from 24 ft (assist by N. Bjelica),36,35
138,2,9:56.0,J. Lin misses 2-pt jump shot from 10 ft,,36,35
139,2,9:55.0,,Defensive rebound by Team,36,35
140,2,9:43.0,,T. Jones misses 2-pt jump shot from 13 ft,36,35
141,2,9:41.0,Defensive rebound by S. Hawes,,36,35
142,2,9:29.0,J. Lamb makes 2-pt layup at rim,,38,35
143,2,9:03.0,,Shooting foul by M. Williams (drawn by S. Muhammad),38,35
144,2,9:03.0,,S. Muhammad misses free throw 1 of 2,38,35
145,2,9:03.0,,Offensive rebound by Team,38,35
146,2,9:03.0,,S. Muhammad misses free throw 2 of 2,38,35
147,2,9:03.0,Defensive rebound by M. Williams,,38,35
148,2,8:47.0,J. Lamb makes 3-pt jump shot from 25 ft (assist by J. Lin),,41,35
149,2,8:28.0,,Turnover by S. Muhammad (lost ball),41,35
150,2,8:28.0,Charlotte full timeout,,41,35
151,2,8:28.0,,Z. LaVine enters the game for T. Jones,41,35
152,2,8:28.0,,K. Martin enters the game for S. Muhammad,41,35
153,2,8:13.0,J. Lamb makes 2-pt layup at rim (assist by S. Hawes),,43,35
154,2,8:00.0,,N. Bjelica makes 3-pt jump shot from 24 ft (assist by Z. LaVine),43,38
155,2,7:48.0,J. Lin makes 3-pt jump shot from 24 ft,,46,38
156,2,7:40.0,,Minnesota full timeout,46,38
157,2,7:40.0,,K. Towns enters the game for G. Dieng,46,38
158,2,7:40.0,P. Hairston enters the game for C. Zeller,,46,38
159,2,7:40.0,A. Jefferson enters the game for S. Hawes,,46,38
160,2,7:34.0,,Turnover by Z. LaVine (traveling),46,38
161,2,7:23.0,A. Jefferson misses 2-pt layup from 2 ft (block by K. Towns),,46,38
162,2,7:22.0,Offensive rebound by Team,,46,38
163,2,7:21.0,J. Lamb makes 2-pt layup at rim (assist by P. Hairston),,48,38
164,2,7:08.0,,Shooting foul by P. Hairston (drawn by K. Martin),48,38
165,2,7:08.0,,K. Martin makes free throw 1 of 2,48,39
166,2,7:08.0,,T. Prince enters the game for D. Rudež,48,39
167,2,7:08.0,,K. Martin makes free throw 2 of 2,48,40
168,2,6:57.0,Shooting foul by N. Bjelica (drawn by J. Lin),,48,40
169,2,6:57.0,J. Lin makes free throw 1 of 2,,49,40
170,2,6:57.0,K. Walker enters the game for P. Hairston,,49,40
171,2,6:57.0,,A. Payne enters the game for N. Bjelica,49,40
172,2,6:57.0,J. Lin makes free throw 2 of 2,,50,40
173,2,6:44.0,,Z. LaVine misses 2-pt jump shot from 19 ft,50,40
174,2,6:43.0,Defensive rebound by J. Lin,,50,40
175,2,6:38.0,J. Lamb makes 3-pt jump shot from 25 ft (assist by J. Lin),,53,40
176,2,6:23.0,,K. Martin makes 2-pt layup at rim (assist by K. Towns),53,42
177,2,6:08.0,M. Williams misses 3-pt jump shot from 24 ft,,53,42
178,2,6:07.0,,Defensive rebound by Z. LaVine,53,42
179,2,5:54.0,,K. Towns makes 2-pt hook shot from 6 ft (assist by Z. LaVine),53,44
180,2,5:37.0,J. Lin makes 2-pt layup at rim (assist by A. Jefferson),,55,44
181,2,5:22.0,,K. Martin misses 2-pt layup at rim (block by M. Williams),55,44
182,2,5:20.0,Defensive rebound by J. Lamb,,55,44
183,2,5:10.0,K. Walker misses 3-pt jump shot from 23 ft,,55,44
184,2,5:09.0,,Defensive rebound by K. Towns,55,44
185,2,5:00.0,,K. Towns makes 2-pt jump shot from 16 ft (assist by Z. LaVine),55,46
186,2,4:42.0,J. Lin misses 3-pt jump shot from 25 ft,,55,46
187,2,4:42.0,,Defensive rebound by K. Towns,55,46
188,2,4:30.0,,Personal foul by M. Williams (drawn by A. Payne),55,46
189,2,4:30.0,N. Batum enters the game for J. Lin,,55,46
190,2,4:30.0,C. Zeller enters the game for M. Williams,,55,46
191,2,4:29.0,,Offensive foul by K. Martin (drawn by K. Walker),55,46
192,2,4:29.0,,Turnover by K. Martin (offensive foul),55,46
193,2,4:08.0,A. Jefferson misses 2-pt jump shot from 14 ft,,55,46
194,2,4:06.0,,Defensive rebound by A. Payne,55,46
195,2,4:02.0,,Turnover by A. Payne (lost ball; steal by C. Zeller),55,46
196,2,3:58.0,K. Walker makes 2-pt layup from 1 ft,,57,46
197,2,3:35.0,,Z. LaVine makes 2-pt jump shot from 17 ft (assist by A. Payne),57,48
198,2,3:22.0,K. Walker misses 2-pt jump shot from 17 ft,,57,48
199,2,3:21.0,Offensive rebound by C. Zeller,,57,48
200,2,3:20.0,Shooting foul by K. Towns (drawn by C. Zeller),,57,48
201,2,3:20.0,C. Zeller makes free throw 1 of 2,,58,48
202,2,3:20.0,C. Zeller makes free throw 2 of 2,,59,48
203,2,3:05.0,,T. Prince makes 2-pt jump shot from 16 ft (assist by K. Martin),59,50
204,2,2:54.0,N. Batum makes 2-pt jump shot from 16 ft,,61,50
205,2,2:37.0,,Personal foul by C. Zeller (drawn by K. Martin),61,50
206,2,2:37.0,Charlotte full timeout,,61,50
207,2,2:37.0,F. Kaminsky enters the game for C. Zeller,,61,50
208,2,2:37.0,,K. Martin makes free throw 1 of 2,61,51
209,2,2:37.0,,K. Martin makes free throw 2 of 2,61,52
210,2,2:25.0,N. Batum makes 2-pt layup at rim (assist by K. Walker),,63,52
211,2,1:58.0,,Z. LaVine makes 2-pt layup at rim,63,54
212,2,1:42.0,Turnover by F. Kaminsky (traveling),,63,54
213,2,1:26.0,,K. Towns misses 2-pt jump shot from 16 ft,63,54
214,2,1:25.0,,Offensive rebound by T. Prince,63,54
215,2,1:21.0,,Turnover by A. Payne (traveling),63,54
216,2,1:12.0,A. Jefferson misses 2-pt jump shot from 13 ft,,63,54
217,2,1:11.0,,Defensive rebound by Z. LaVine,63,54
218,2,0:58.0,,A. Payne makes 3-pt jump shot from 24 ft (assist by Z. LaVine),63,57
219,2,0:44.0,Turnover by N. Batum (bad pass; steal by K. Martin),,63,57
220,2,0:40.0,,K. Martin makes 2-pt layup from 2 ft,63,59
221,2,0:28.0,K. Walker misses 2-pt layup from 1 ft,,63,59
222,2,0:27.0,,Defensive rebound by A. Payne,63,59
223,2,0:05.0,,K. Martin misses 2-pt layup from 1 ft,63,59
224,2,0:02.0,,Offensive rebound by K. Towns,63,59
225,2,0:02.0,,K. Towns misses 2-pt layup from 2 ft,63,59
226,2,0:02.0,Defensive rebound by N. Batum,,63,59
227,2,0:01.0,N. Batum misses 3-pt jump shot from 52 ft,,63,59
228,2,0:00.0,Offensive rebound by Team,,63,59
229,3,11:42.0,Offensive foul by N. Batum (drawn by K. Martin),,63,59
230,3,11:42.0,Turnover by N. Batum (offensive foul),,63,59
231,3,11:26.0,,K. Towns misses 2-pt jump shot from 5 ft,63,59
232,3,11:25.0,,Offensive rebound by K. Towns,63,59
233,3,11:24.0,,K. Towns makes 2-pt layup at rim,63,61
234,3,11:24.0,,Shooting foul by A. Jefferson (drawn by K. Towns),63,61
235,3,11:24.0,,K. Towns makes free throw 1 of 1,63,62
236,3,11:12.0,Turnover by J. Lamb (bad pass; steal by A. Payne),,63,62
237,3,11:04.0,,T. Prince makes 3-pt jump shot from 23 ft (assist by K. Martin),63,65
238,3,10:53.0,Personal foul by A. Payne (drawn by M. Williams),,63,65
239,3,10:44.0,K. Walker makes 2-pt jump shot from 10 ft,,65,65
240,3,10:29.0,,K. Towns misses 2-pt jump shot from 3 ft (block by A. Jefferson),65,65
241,3,10:28.0,Defensive rebound by Team,,65,65
242,3,10:19.0,Turnover by K. Walker (lost ball; steal by K. Towns),,65,65
243,3,10:13.0,,Z. LaVine makes 2-pt layup from 1 ft,65,67
244,3,9:59.0,J. Lamb misses 2-pt layup at rim,,65,67
245,3,9:58.0,,Defensive rebound by A. Payne,65,67
246,3,9:44.0,,Z. LaVine misses 3-pt jump shot from 24 ft,65,67
247,3,9:41.0,Defensive rebound by N. Batum,,65,67
248,3,9:27.0,J. Lamb makes 2-pt jump shot from 6 ft,,67,67
249,3,9:08.0,,K. Towns misses 2-pt jump shot from 18 ft,67,67
250,3,9:07.0,,Offensive rebound by A. Payne,67,67
251,3,9:06.0,,A. Payne makes 2-pt jump shot from 5 ft,67,69
252,3,8:49.0,Turnover by A. Jefferson (traveling),,67,69
253,3,8:38.0,,K. Martin misses 2-pt jump shot from 19 ft,67,69
254,3,8:37.0,Defensive rebound by J. Lamb,,67,69
255,3,8:28.0,Turnover by K. Walker (lost ball),,67,69
256,3,8:15.0,,K. Towns misses 2-pt layup at rim,67,69
257,3,8:15.0,Defensive rebound by Team,,67,69
258,3,8:05.0,M. Williams misses 3-pt jump shot from 24 ft,,67,69
259,3,8:03.0,,Defensive rebound by K. Towns,67,69
260,3,7:50.0,,A. Payne misses 2-pt jump shot from 4 ft,67,69
261,3,7:49.0,Defensive rebound by A. Jefferson,,67,69
262,3,7:40.0,J. Lamb makes 2-pt jump shot from 15 ft,,69,69
263,3,7:40.0,,Minnesota full timeout,69,69
264,3,7:30.0,,Turnover by Z. LaVine (bad pass; steal by M. Williams),69,69
265,3,7:26.0,,Violation by A. Payne (def goaltending),69,69
266,3,7:26.0,M. Williams makes 2-pt layup from 1 ft,,71,69
267,3,7:13.0,,Z. LaVine misses 2-pt jump shot from 18 ft,71,69
268,3,7:11.0,Defensive rebound by M. Williams,,71,69
269,3,7:04.0,A. Jefferson makes 2-pt layup from 1 ft (assist by N. Batum),,73,69
270,3,6:43.0,,K. Martin misses 2-pt jump shot from 3 ft,73,69
271,3,6:42.0,Defensive rebound by M. Williams,,73,69
272,3,6:37.0,K. Walker makes 2-pt layup from 1 ft,,75,69
273,3,6:37.0,Shooting foul by K. Martin (drawn by K. Walker),,75,69
274,3,6:37.0,,G. Dieng enters the game for A. Payne,75,69
275,3,6:37.0,K. Walker misses free throw 1 of 1,,75,69
276,3,6:37.0,,Defensive rebound by K. Towns,75,69
277,3,6:27.0,,Personal foul by J. Lamb (drawn by T. Prince),75,69
278,3,6:14.0,,T. Prince misses 2-pt jump shot from 17 ft,75,69
279,3,6:13.0,Defensive rebound by Team,,75,69
280,3,6:04.0,K. Walker misses 2-pt layup at rim,,75,69
281,3,6:03.0,,Defensive rebound by K. Towns,75,69
282,3,5:48.0,,K. Martin misses 2-pt jump shot from 6 ft,75,69
283,3,5:46.0,,Offensive rebound by G. Dieng,75,69
284,3,5:46.0,,G. Dieng makes 2-pt layup at rim,75,71
285,3,5:36.0,Shooting foul by K. Towns (drawn by A. Jefferson),,75,71
286,3,5:36.0,A. Jefferson makes free throw 1 of 2,,76,71
287,3,5:36.0,,N. Bjelica enters the game for K. Towns,76,71
288,3,5:36.0,A. Jefferson misses free throw 2 of 2,,76,71
289,3,5:36.0,,Defensive rebound by G. Dieng,76,71
290,3,5:15.0,,Z. LaVine misses 2-pt jump shot from 5 ft,76,71
291,3,5:14.0,,Offensive rebound by Z. LaVine,76,71
292,3,5:12.0,,Z. LaVine makes 2-pt layup from 1 ft,76,73
293,3,4:51.0,A. Jefferson makes 2-pt jump shot from 5 ft (assist by K. Walker),,78,73
294,3,4:35.0,,Shooting foul by N. Batum (drawn by K. Martin),78,73
295,3,4:35.0,,K. Martin makes free throw 1 of 2,78,74
296,3,4:35.0,C. Zeller enters the game for M. Williams,,78,74
297,3,4:35.0,J. Lin enters the game for J. Lamb,,78,74
298,3,4:35.0,,K. Martin misses free throw 2 of 2,78,74
299,3,4:35.0,Defensive rebound by A. Jefferson,,78,74
300,3,4:19.0,K. Walker misses 3-pt jump shot from 24 ft,,78,74
301,3,4:18.0,,Defensive rebound by N. Bjelica,78,74
302,3,4:06.0,,K. Martin misses 3-pt jump shot from 25 ft,78,74
303,3,4:04.0,Defensive rebound by A. Jefferson,,78,74
304,3,3:41.0,K. Walker misses 3-pt jump shot from 25 ft,,78,74
305,3,3:40.0,,Defensive rebound by T. Prince,78,74
306,3,3:28.0,,Z. LaVine makes 2-pt jump shot from 18 ft,78,76
307,3,3:17.0,C. Zeller makes 2-pt dunk at rim (assist by K. Walker),,80,76
308,3,3:00.0,,N. Bjelica makes 3-pt jump shot from 24 ft (assist by Z. LaVine),80,79
309,3,2:39.0,A. Jefferson makes 2-pt jump shot from 13 ft (assist by C. Zeller),,82,79
310,3,2:16.0,Charlotte full timeout,,82,79
311,3,2:16.0,,S. Muhammad enters the game for T. Prince,82,79
312,3,2:16.0,S. Hawes enters the game for A. Jefferson,,82,79
313,3,2:11.0,,Z. LaVine misses 2-pt jump shot from 13 ft,82,79
314,3,2:10.0,,Offensive rebound by K. Martin,82,79
315,3,2:05.0,,Shooting foul by S. Hawes (drawn by Z. LaVine),82,79
316,3,2:05.0,,Z. LaVine misses free throw 1 of 2,82,79
317,3,2:05.0,,Offensive rebound by Team,82,79
318,3,2:05.0,,Z. LaVine makes free throw 2 of 2,82,80
319,3,1:41.0,S. Hawes misses 3-pt jump shot from 22 ft,,82,80
320,3,1:40.0,,Defensive rebound by Z. LaVine,82,80
321,3,1:35.0,,Turnover by K. Martin (lost ball),82,80
322,3,1:35.0,,T. Jones enters the game for Z. LaVine,82,80
323,3,1:15.0,K. Walker misses 3-pt jump shot from 25 ft,,82,80
324,3,1:13.0,,Defensive rebound by S. Muhammad,82,80
325,3,1:05.0,,Offensive foul by K. Martin (drawn by J. Lin),82,80
326,3,1:05.0,,Turnover by K. Martin (offensive foul),82,80
327,3,1:05.0,B. Roberts enters the game for K. Walker,,82,80
328,3,1:05.0,,A. Miller enters the game for K. Martin,82,80
329,3,0:45.0,S. Hawes misses 2-pt jump shot from 8 ft,,82,80
330,3,0:44.0,,Defensive rebound by N. Bjelica,82,80
331,3,0:27.0,,Turnover by G. Dieng (offensive foul),82,80
332,3,0:27.0,,Offensive foul by G. Dieng (drawn by B. Roberts),82,80
333,3,0:14.0,N. Batum makes 3-pt jump shot from 23 ft,,85,80
334,3,0:02.0,,T. Jones misses 2-pt jump shot from 6 ft,85,80
335,3,0:01.0,Defensive rebound by C. Zeller,,85,80
336,4,11:48.0,,G. Dieng misses 2-pt jump shot from 17 ft,85,80
337,4,11:46.0,Defensive rebound by B. Roberts,,85,80
338,4,11:38.0,J. Lin misses 3-pt jump shot from 26 ft,,85,80
339,4,11:37.0,,Defensive rebound by T. Jones,85,80
340,4,11:20.0,,G. Dieng misses 2-pt hook shot from 6 ft,85,80
341,4,11:19.0,Defensive rebound by S. Hawes,,85,80
342,4,10:59.0,S. Hawes makes 2-pt jump shot from 4 ft,,87,80
343,4,10:46.0,,S. Muhammad misses 3-pt jump shot from 24 ft,87,80
344,4,10:44.0,Defensive rebound by Team,,87,80
345,4,10:25.0,B. Roberts makes 2-pt jump shot from 20 ft,,89,80
346,4,10:13.0,,T. Jones misses 2-pt jump shot from 3 ft,89,80
347,4,10:12.0,Defensive rebound by C. Zeller,,89,80
348,4,10:04.0,J. Lin makes 2-pt jump shot from 13 ft,,91,80
349,4,10:03.0,,Minnesota full timeout,91,80
350,4,10:03.0,,Z. LaVine enters the game for T. Jones,91,80
351,4,10:03.0,,K. Martin enters the game for A. Miller,91,80
352,4,10:03.0,,K. Towns enters the game for G. Dieng,91,80
353,4,9:42.0,,Turnover by K. Towns (3 sec),91,80
354,4,9:27.0,J. Lin misses 3-pt jump shot from 24 ft,,91,80
355,4,9:26.0,,Defensive rebound by K. Martin,91,80
356,4,9:13.0,,K. Martin misses 3-pt jump shot from 25 ft,91,80
357,4,9:12.0,Defensive rebound by C. Zeller,,91,80
358,4,9:00.0,S. Hawes misses 3-pt jump shot from 24 ft,,91,80
359,4,8:59.0,Offensive rebound by M. Williams,,91,80
360,4,8:56.0,M. Williams misses 2-pt jump shot from 6 ft,,91,80
361,4,8:55.0,Offensive rebound by C. Zeller,,91,80
362,4,8:51.0,J. Lin misses 3-pt jump shot from 24 ft,,91,80
363,4,8:49.0,,Defensive rebound by N. Bjelica,91,80
364,4,8:33.0,,S. Muhammad makes 2-pt layup from 2 ft (assist by N. Bjelica),91,82
365,4,8:11.0,B. Roberts makes 2-pt jump shot from 21 ft (assist by J. Lin),,93,82
366,4,7:47.0,,Personal block foul by C. Zeller (drawn by N. Bjelica),93,82
367,4,7:47.0,,T. Prince enters the game for S. Muhammad,93,82
368,4,7:36.0,,K. Towns makes 2-pt hook shot from 4 ft (assist by N. Bjelica),93,84
369,4,7:22.0,Turnover by B. Roberts (bad pass),,93,84
370,4,7:12.0,,Z. LaVine misses 2-pt jump shot from 19 ft,93,84
371,4,7:11.0,Defensive rebound by M. Williams,,93,84
372,4,7:01.0,J. Lin makes 2-pt jump shot from 3 ft,,95,84
373,4,7:01.0,Shooting foul by N. Bjelica (drawn by J. Lin),,95,84
374,4,7:01.0,K. Walker enters the game for B. Roberts,,95,84
375,4,7:01.0,J. Lin misses free throw 1 of 1,,95,84
376,4,7:01.0,,Defensive rebound by N. Bjelica,95,84
377,4,6:44.0,,Personal foul by C. Zeller (drawn by K. Towns),95,84
378,4,6:38.0,Offensive charge foul by K. Martin (drawn by J. Lin),,95,84
379,4,6:38.0,,Turnover by K. Martin (offensive foul),95,84
380,4,6:38.0,N. Batum enters the game for C. Zeller,,95,84
381,4,6:27.0,Turnover by N. Batum (offensive foul),,95,84
382,4,6:27.0,Offensive foul by N. Batum (drawn by T. Prince),,95,84
383,4,6:16.0,,Turnover by Z. LaVine (lost ball; steal by K. Walker),95,84
384,4,6:09.0,Offensive foul by M. Williams (drawn by T. Prince),,95,84
385,4,6:09.0,Turnover by M. Williams (offensive foul),,95,84
386,4,5:55.0,,Turnover by N. Bjelica (traveling),95,84
387,4,5:55.0,Charlotte full timeout,,95,84
388,4,5:41.0,N. Batum misses 2-pt jump shot from 10 ft,,95,84
389,4,5:40.0,,Defensive rebound by N. Bjelica,95,84
390,4,5:22.0,,N. Bjelica makes 3-pt jump shot from 24 ft (assist by K. Martin),95,87
