,QUARTER,TIME_REMAINING,UTAH_ACTION,LA CLIPPERS_ACTION,UTAH_SCORE,LA CLIPPERS_SCORE
46,1,5:09.0,R. Neto misses 2-pt layup from 2 ft (block by D. Jordan),,17,12
47,1,5:07.0,,Defensive rebound by C. Paul,17,12
48,1,4:52.0,,Turnover by W. Johnson (step out of bounds),17,12
49,1,4:52.0,,J. Crawford enters the game for J. Redick,17,12
50,1,4:39.0,Turnover by R. Hood (traveling),,17,12
51,1,4:39.0,T. Burke enters the game for R. Neto,,17,12
52,1,4:24.0,,J. Crawford misses 3-pt jump shot from 23 ft,17,12
53,1,4:24.0,Defensive rebound by R. Gobert,,17,12
54,1,4:15.0,Turnover by R. Gobert (lost ball; steal by C. Paul),,17,12
55,1,4:09.0,,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),17,14
56,1,3:54.0,,A. Rivers enters the game for C. Paul,17,14
57,1,3:54.0,,J. Smith enters the game for D. Jordan,17,14
58,1,3:42.0,Turnover by T. Booker (offensive goaltending),,17,14
59,1,3:26.0,,B. Griffin makes 2-pt jump shot from 21 ft (assist by J. Crawford),17,16
60,1,3:05.0,T. Booker misses 2-pt jump shot from 17 ft,,17,16
61,1,3:04.0,,Defensive rebound by W. Johnson,17,16
62,1,2:54.0,,J. Smith makes 2-pt hook shot from 4 ft (assist by B. Griffin),17,18
63,1,2:54.0,Utah full timeout,,17,18
64,1,2:54.0,D. Favors enters the game for R. Gobert,,17,18
65,1,2:54.0,J. Ingles enters the game for R. Hood,,17,18
66,1,2:39.0,T. Booker misses 2-pt jump shot from 14 ft,,17,18
67,1,2:38.0,Offensive rebound by D. Favors,,17,18
68,1,2:34.0,D. Favors makes 2-pt layup at rim,,19,18
69,1,2:28.0,,Personal foul by D. Favors (drawn by B. Griffin),19,18
70,1,2:28.0,,P. Pierce enters the game for W. Johnson,19,18
71,1,2:20.0,,B. Griffin misses 2-pt jump shot from 18 ft,19,18
72,1,2:19.0,Defensive rebound by A. Burks,,19,18
73,1,2:03.0,A. Burks makes 2-pt jump shot from 16 ft (assist by D. Favors),,21,18
74,1,1:42.0,,A. Rivers makes 2-pt layup from 1 ft (assist by J. Smith),21,20
75,1,1:26.0,D. Favors misses 2-pt layup from 2 ft,,21,20
76,1,1:25.0,Offensive rebound by T. Booker,,21,20
77,1,1:12.0,T. Booker misses 2-pt jump shot from 4 ft,,21,20
78,1,1:10.0,,Defensive rebound by B. Griffin,21,20
79,1,1:10.0,,Personal take foul by A. Burks (drawn by B. Griffin),21,20
80,1,1:10.0,,L. Stephenson enters the game for B. Griffin,21,20
81,1,1:03.0,,J. Smith misses 2-pt jump shot from 11 ft,21,20
82,1,1:01.0,Defensive rebound by J. Ingles,,21,20
83,1,0:40.0,D. Favors misses 2-pt jump shot from 11 ft (block by J. Smith),,21,20
84,1,0:40.0,,Defensive rebound by Team,21,20
85,1,0:33.0,,J. Crawford makes 2-pt jump shot from 19 ft,21,22
86,1,0:17.0,Turnover by T. Burke (bad pass; steal by J. Smith),,21,22
87,1,0:12.0,,Shooting foul by T. Burke (drawn by J. Smith),21,22
88,1,0:12.0,,J. Smith makes free throw 1 of 2,21,23
89,1,0:12.0,G. Hayward enters the game for T. Burke,,21,23
90,1,0:12.0,,L. Mbah a Moute enters the game for J. Crawford,21,23
91,1,0:12.0,,J. Smith misses free throw 2 of 2,21,23
92,1,0:11.0,Defensive rebound by A. Burks,,21,23
93,1,0:10.0,Personal take foul by L. Mbah a Moute (drawn by G. Hayward),,21,23
94,1,0:01.0,G. Hayward misses 2-pt jump shot from 14 ft,,21,23
95,1,0:00.0,Offensive rebound by Team,,21,23
96,2,11:39.0,A. Burks misses 3-pt jump shot from 24 ft,,21,23
97,2,11:39.0,,Defensive rebound by A. Rivers,21,23
98,2,11:30.0,,J. Smith makes 2-pt layup from 2 ft (assist by A. Rivers),21,25
99,2,11:12.0,D. Favors makes 2-pt jump shot from 10 ft (assist by G. Hayward),,23,25
100,2,10:53.0,,Turnover by J. Crawford (bad pass; steal by D. Favors),23,25
101,2,10:44.0,G. Hayward misses 2-pt layup from 1 ft,,23,25
102,2,10:42.0,Offensive rebound by G. Hayward,,23,25
103,2,10:38.0,G. Hayward makes 2-pt jump shot from 13 ft,,25,25
104,2,10:24.0,,J. Crawford misses 2-pt jump shot from 21 ft,25,25
105,2,10:23.0,Defensive rebound by G. Hayward,,25,25
106,2,10:13.0,T. Booker misses 2-pt layup from 2 ft,,25,25
107,2,10:10.0,Offensive rebound by T. Booker,,25,25
108,2,10:10.0,T. Booker makes 2-pt layup from 1 ft,,27,25
109,2,9:51.0,,J. Smith misses 2-pt jump shot from 14 ft,27,25
110,2,9:51.0,Defensive rebound by T. Booker,,27,25
111,2,9:34.0,T. Burke misses 3-pt jump shot from 25 ft,,27,25
112,2,9:30.0,Offensive rebound by T. Booker,,27,25
113,2,9:27.0,G. Hayward makes 2-pt jump shot from 3 ft (assist by T. Booker),,29,25
114,2,9:27.0,,LA Clippers full timeout,29,25
115,2,9:27.0,J. Ingles enters the game for T. Booker,,29,25
116,2,9:15.0,,P. Pierce misses 3-pt jump shot from 23 ft,29,25
117,2,9:15.0,Defensive rebound by G. Hayward,,29,25
118,2,8:59.0,Turnover by G. Hayward (lost ball; steal by A. Rivers),,29,25
119,2,8:53.0,,Shooting foul by D. Favors (drawn by A. Rivers),29,25
120,2,8:53.0,,A. Rivers misses free throw 1 of 2,29,25
121,2,8:53.0,,Offensive rebound by Team,29,25
122,2,8:53.0,R. Gobert enters the game for D. Favors,,29,25
123,2,8:53.0,,A. Rivers makes free throw 2 of 2,29,26
124,2,8:33.0,Turnover by R. Gobert (lost ball; steal by A. Rivers),,29,26
125,2,8:23.0,,P. Pierce misses 2-pt jump shot from 12 ft,29,26
126,2,8:22.0,Defensive rebound by J. Ingles,,29,26
127,2,8:09.0,A. Burks misses 2-pt jump shot from 7 ft,,29,26
128,2,8:09.0,Offensive rebound by R. Gobert,,29,26
129,2,8:09.0,Shooting foul by J. Smith (drawn by R. Gobert),,29,26
130,2,8:09.0,R. Gobert makes free throw 1 of 2,,30,26
131,2,8:09.0,,D. Jordan enters the game for J. Smith,30,26
132,2,8:09.0,R. Hood enters the game for J. Ingles,,30,26
133,2,8:09.0,R. Neto enters the game for T. Burke,,30,26
134,2,8:09.0,R. Gobert misses free throw 2 of 2,,30,26
135,2,8:08.0,,Defensive rebound by D. Jordan,30,26
136,2,7:58.0,,A. Rivers misses 2-pt jump shot from 3 ft (block by R. Gobert),30,26
137,2,7:58.0,,Offensive rebound by D. Jordan,30,26
138,2,7:58.0,Loose ball foul by R. Hood (drawn by D. Jordan),,30,26
139,2,7:58.0,,C. Paul enters the game for A. Rivers,30,26
140,2,7:52.0,,Shooting foul by R. Hood (drawn by J. Crawford),30,26
141,2,7:52.0,,J. Crawford makes free throw 1 of 2,30,27
142,2,7:52.0,,J. Crawford misses free throw 2 of 2,30,27
143,2,7:50.0,,Offensive rebound by L. Stephenson,30,27
144,2,7:45.0,,J. Crawford misses 3-pt jump shot from 25 ft,30,27
145,2,7:44.0,Defensive rebound by A. Burks,,30,27
146,2,7:33.0,A. Burks misses 2-pt jump shot from 15 ft,,30,27
147,2,7:32.0,,Defensive rebound by L. Stephenson,30,27
148,2,7:26.0,,L. Stephenson misses 2-pt layup from 1 ft,30,27
149,2,7:24.0,Defensive rebound by R. Gobert,,30,27
150,2,7:22.0,Personal foul by C. Paul (drawn by R. Neto),,30,27
151,2,7:22.0,,J. Redick enters the game for J. Crawford,30,27
152,2,7:22.0,C. Johnson enters the game for R. Hood,,30,27
153,2,7:17.0,G. Hayward makes 2-pt jump shot from 16 ft,,32,27
154,2,6:54.0,,D. Jordan misses 2-pt layup from 1 ft (block by C. Johnson),32,27
155,2,6:53.0,,Offensive rebound by D. Jordan,32,27
156,2,6:51.0,,D. Jordan misses 2-pt layup from 1 ft (block by C. Johnson),32,27
157,2,6:49.0,Defensive rebound by C. Johnson,,32,27
158,2,6:47.0,C. Johnson misses 3-pt jump shot from 22 ft,,32,27
159,2,6:47.0,,Defensive rebound by Team,32,27
160,2,6:47.0,Loose ball foul by R. Gobert (drawn by D. Jordan),,32,27
161,2,6:47.0,,B. Griffin enters the game for P. Pierce,32,27
162,2,6:47.0,,W. Johnson enters the game for L. Stephenson,32,27
163,2,6:47.0,J. Withey enters the game for C. Johnson,,32,27
164,2,6:30.0,,B. Griffin makes 2-pt layup from 2 ft,32,29
165,2,6:21.0,Personal foul by W. Johnson (drawn by R. Gobert),,32,29
166,2,6:15.0,G. Hayward misses 2-pt jump shot from 17 ft,,32,29
167,2,6:14.0,,Defensive rebound by D. Jordan,32,29
168,2,6:04.0,,B. Griffin makes 2-pt jump shot from 13 ft,32,31
169,2,5:50.0,A. Burks misses 2-pt jump shot from 10 ft,,32,31
170,2,5:49.0,,Defensive rebound by B. Griffin,32,31
171,2,5:32.0,,C. Paul makes 2-pt jump shot from 14 ft,32,33
172,2,5:32.0,Utah full timeout,,32,33
173,2,5:32.0,T. Booker enters the game for J. Withey,,32,33
174,2,5:15.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by R. Gobert),,35,33
175,2,4:58.0,,J. Redick misses 3-pt jump shot from 24 ft,35,33
176,2,4:58.0,Defensive rebound by R. Gobert,,35,33
177,2,4:46.0,A. Burks misses 2-pt jump shot from 18 ft,,35,33
178,2,4:45.0,,Defensive rebound by B. Griffin,35,33
179,2,4:38.0,,B. Griffin makes 2-pt dunk at rim,35,35
180,2,4:28.0,Personal foul by J. Redick (drawn by A. Burks),,35,35
181,2,4:28.0,R. Hood enters the game for R. Neto,,35,35
182,2,4:11.0,A. Burks makes 2-pt jump shot from 3 ft (assist by G. Hayward),,37,35
183,2,3:59.0,,Turnover by J. Redick (traveling),37,35
184,2,3:59.0,T. Lyles enters the game for T. Booker,,37,35
185,2,3:42.0,Shooting foul by J. Redick (drawn by R. Hood),,37,35
186,2,3:42.0,R. Hood makes free throw 1 of 2,,38,35
187,2,3:42.0,C. Johnson enters the game for A. Burks,,38,35
188,2,3:42.0,,J. Crawford enters the game for J. Redick,38,35
189,2,3:42.0,R. Hood makes free throw 2 of 2,,39,35
190,2,3:28.0,,B. Griffin makes 2-pt jump shot from 18 ft (assist by C. Paul),39,37
191,2,3:17.0,T. Lyles makes 2-pt layup from 1 ft (assist by R. Hood),,41,37
192,2,3:17.0,Shooting foul by J. Crawford (drawn by T. Lyles),,41,37
193,2,3:17.0,T. Lyles misses free throw 1 of 1,,41,37
194,2,3:14.0,,Defensive rebound by B. Griffin,41,37
195,2,3:04.0,,Turnover by C. Paul (bad pass; steal by G. Hayward),41,37
196,2,3:02.0,Turnover by G. Hayward (lost ball; steal by C. Paul),,41,37
197,2,3:02.0,,Shooting foul by G. Hayward (drawn by C. Paul),41,37
198,2,3:02.0,,C. Paul makes free throw 1 of 2,41,38
199,2,3:02.0,,A. Rivers enters the game for W. Johnson,41,38
200,2,3:02.0,,C. Paul makes free throw 2 of 2,41,39
201,2,2:43.0,G. Hayward misses 2-pt jump shot from 16 ft,,41,39
202,2,2:41.0,,Defensive rebound by B. Griffin,41,39
203,2,2:17.0,,J. Crawford misses 2-pt jump shot from 4 ft,41,39
204,2,2:17.0,Defensive rebound by R. Gobert,,41,39
205,2,2:07.0,R. Hood misses 2-pt jump shot from 16 ft,,41,39
206,2,2:06.0,,Defensive rebound by C. Paul,41,39
207,2,1:57.0,,C. Paul makes 2-pt layup from 2 ft,41,41
208,2,1:38.0,C. Johnson misses 2-pt jump shot from 13 ft,,41,41
209,2,1:37.0,,Defensive rebound by B. Griffin,41,41
210,2,1:30.0,,Shooting foul by R. Hood (drawn by D. Jordan),41,41
211,2,1:30.0,Official timeout,,41,41
212,2,1:30.0,T. Booker enters the game for R. Hood,,41,41
213,2,1:30.0,A. Burks enters the game for T. Lyles,,41,41
214,2,1:30.0,,D. Jordan misses free throw 1 of 2,41,41
215,2,1:30.0,,Offensive rebound by Team,41,41
216,2,1:30.0,,D. Jordan makes free throw 2 of 2,41,42
217,2,1:11.0,A. Burks misses 2-pt layup from 1 ft (block by D. Jordan),,41,42
218,2,1:10.0,,Defensive rebound by J. Crawford,41,42
219,2,1:03.0,,Personal foul by C. Johnson (drawn by D. Jordan),41,42
220,2,1:03.0,,D. Jordan makes free throw 1 of 2,41,43
221,2,1:03.0,,D. Jordan misses free throw 2 of 2,41,43
222,2,1:01.0,Defensive rebound by G. Hayward,,41,43
223,2,0:40.0,A. Burks misses 2-pt jump shot from 3 ft (block by D. Jordan),,41,43
224,2,0:40.0,Offensive rebound by Team,,41,43
225,2,0:40.0,Utah full timeout,,41,43
226,2,0:40.0,T. Lyles enters the game for T. Booker,,41,43
227,2,0:38.0,T. Lyles makes 2-pt jump shot from 21 ft (assist by C. Johnson),,43,43
228,2,0:38.0,,LA Clippers full timeout,43,43
229,2,0:38.0,R. Neto enters the game for T. Lyles,,43,43
230,2,0:38.0,,W. Johnson enters the game for D. Jordan,43,43
231,2,0:33.0,,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),43,45
232,2,0:15.0,G. Hayward misses 2-pt jump shot from 6 ft,,43,45
233,2,0:15.0,Offensive rebound by R. Gobert,,43,45
234,2,0:15.0,R. Gobert makes 2-pt layup at rim,,45,45
235,2,0:03.0,,C. Paul misses 2-pt jump shot from 14 ft (block by R. Gobert),45,45
236,2,0:01.0,Defensive rebound by G. Hayward,,45,45
237,3,11:38.0,D. Favors misses 2-pt jump shot from 14 ft,,45,45
238,3,11:38.0,,Defensive rebound by B. Griffin,45,45
239,3,11:24.0,,B. Griffin makes 2-pt hook shot from 5 ft,45,47
240,3,11:15.0,Shooting foul by J. Redick (drawn by R. Hood),,45,47
241,3,11:15.0,R. Hood makes free throw 1 of 2,,46,47
242,3,11:15.0,R. Hood misses free throw 2 of 2,,46,47
243,3,11:13.0,,Defensive rebound by D. Jordan,46,47
244,3,10:56.0,,Turnover by D. Jordan (offensive goaltending),46,47
245,3,10:42.0,G. Hayward misses 3-pt jump shot from 24 ft,,46,47
246,3,10:41.0,,Defensive rebound by B. Griffin,46,47
247,3,10:34.0,,B. Griffin makes 2-pt layup from 1 ft,46,49
248,3,10:20.0,D. Favors makes 2-pt dunk at rim (assist by R. Neto),,48,49
249,3,10:02.0,,J. Redick misses 2-pt jump shot from 19 ft,48,49
250,3,10:01.0,,Offensive rebound by D. Jordan,48,49
251,3,9:51.0,,C. Paul makes 2-pt jump shot from 17 ft,48,51
252,3,9:28.0,R. Hood makes 2-pt layup from 1 ft,,50,51
253,3,9:16.0,,W. Johnson misses 3-pt jump shot from 24 ft,50,51
254,3,9:15.0,Defensive rebound by R. Gobert,,50,51
255,3,8:57.0,R. Neto makes 3-pt jump shot from 24 ft (assist by R. Hood),,53,51
256,3,8:42.0,,Turnover by J. Redick (bad pass; steal by R. Neto),53,51
257,3,8:36.0,R. Neto makes 2-pt layup from 1 ft,,55,51
258,3,8:28.0,,LA Clippers full timeout,55,51
259,3,8:28.0,,J. Crawford enters the game for J. Redick,55,51
260,3,8:16.0,,C. Paul makes 2-pt jump shot from 15 ft,55,53
261,3,7:59.0,R. Neto makes 2-pt jump shot from 11 ft,,57,53
262,3,7:46.0,,Turnover by W. Johnson (bad pass),57,53
263,3,7:30.0,G. Hayward makes 3-pt jump shot from 24 ft (assist by R. Neto),,60,53
264,3,7:07.0,,B. Griffin misses 2-pt hook shot from 4 ft,60,53
265,3,7:06.0,,Offensive rebound by C. Paul,60,53
266,3,7:01.0,,Turnover by W. Johnson (bad pass; steal by G. Hayward),60,53
267,3,6:48.0,Personal foul by W. Johnson (drawn by R. Gobert),,60,53
268,3,6:48.0,,A. Rivers enters the game for W. Johnson,60,53
269,3,6:41.0,D. Favors makes 2-pt jump shot from 16 ft (assist by R. Neto),,62,53
270,3,6:29.0,,J. Crawford misses 2-pt jump shot from 17 ft,62,53
271,3,6:28.0,,Offensive rebound by D. Jordan,62,53
272,3,6:24.0,,D. Jordan makes 2-pt dunk at rim,62,55
273,3,6:13.0,,Violation by D. Jordan (def goaltending),62,55
274,3,6:13.0,D. Favors makes 2-pt jump shot from 5 ft,,64,55
275,3,5:49.0,,A. Rivers misses 2-pt layup from 1 ft,64,55
276,3,5:48.0,,Offensive rebound by A. Rivers,64,55
277,3,5:32.0,,B. Griffin misses 2-pt jump shot from 19 ft,64,55
278,3,5:32.0,,Offensive rebound by Team,64,55
279,3,5:32.0,Loose ball foul by R. Gobert (drawn by D. Jordan),,64,55
280,3,5:32.0,C. Johnson enters the game for G. Hayward,,64,55
281,3,5:20.0,,C. Paul misses 2-pt jump shot from 6 ft,64,55
282,3,5:20.0,,Offensive rebound by B. Griffin,64,55
283,3,5:20.0,,Personal foul by R. Neto (drawn by B. Griffin),64,55
284,3,5:20.0,T. Booker enters the game for R. Gobert,,64,55
285,3,5:01.0,,B. Griffin makes 2-pt layup from 2 ft,64,57
286,3,5:01.0,,Shooting foul by C. Johnson (drawn by B. Griffin),64,57
287,3,5:01.0,,B. Griffin makes free throw 1 of 1,64,58
288,3,4:47.0,Personal foul by D. Jordan (drawn by R. Neto),,64,58
289,3,4:47.0,R. Gobert enters the game for T. Booker,,64,58
290,3,4:41.0,Shooting foul by D. Jordan (drawn by R. Neto),,64,58
291,3,4:41.0,R. Neto misses free throw 1 of 2,,64,58
292,3,4:41.0,Offensive rebound by Team,,64,58
293,3,4:41.0,A. Burks enters the game for R. Hood,,64,58
294,3,4:41.0,R. Neto makes free throw 2 of 2,,65,58
295,3,4:15.0,,C. Paul makes 2-pt jump shot from 12 ft,65,60
296,3,3:57.0,D. Favors misses 2-pt jump shot from 9 ft (block by B. Griffin),,65,60
297,3,3:55.0,,Defensive rebound by A. Rivers,65,60
298,3,3:48.0,,Turnover by A. Rivers (lost ball; steal by R. Gobert),65,60
299,3,3:42.0,R. Neto makes 2-pt layup from 2 ft,,67,60
300,3,3:19.0,,B. Griffin makes 2-pt jump shot from 19 ft (assist by C. Paul),67,62
301,3,2:54.0,Turnover by C. Johnson (bad pass),,67,62
302,3,2:54.0,Utah full timeout,,67,62
303,3,2:54.0,,J. Smith enters the game for D. Jordan,67,62
304,3,2:54.0,G. Hayward enters the game for R. Gobert,,67,62
305,3,2:54.0,T. Booker enters the game for C. Johnson,,67,62
306,3,2:37.0,,J. Crawford misses 2-pt jump shot from 13 ft,67,62
307,3,2:36.0,Defensive rebound by G. Hayward,,67,62
308,3,2:13.0,A. Burks misses 2-pt jump shot from 14 ft,,67,62
309,3,2:12.0,Offensive rebound by Team,,67,62
310,3,2:12.0,,L. Stephenson enters the game for C. Paul,67,62
311,3,2:02.0,D. Favors makes 2-pt jump shot from 14 ft (assist by R. Neto),,69,62
312,3,1:43.0,,J. Smith makes 2-pt dunk at rim (assist by B. Griffin),69,64
313,3,1:24.0,D. Favors misses 2-pt jump shot from 9 ft,,69,64
314,3,1:23.0,,Defensive rebound by B. Griffin,69,64
315,3,1:14.0,,Shooting foul by T. Booker (drawn by B. Griffin),69,64
316,3,1:14.0,,B. Griffin makes free throw 1 of 2,69,65
317,3,1:14.0,J. Ingles enters the game for R. Neto,,69,65
318,3,1:14.0,,B. Griffin makes free throw 2 of 2,69,66
319,3,1:00.0,Shooting foul by L. Stephenson (drawn by D. Favors),,69,66
320,3,1:00.0,D. Favors makes free throw 1 of 2,,70,66
321,3,1:00.0,D. Favors makes free throw 2 of 2,,71,66
322,3,0:41.0,,B. Griffin misses 2-pt layup from 1 ft,71,66
323,3,0:41.0,Defensive rebound by D. Favors,,71,66
324,3,0:34.0,A. Burks makes 2-pt jump shot from 15 ft,,73,66
325,3,0:11.0,,B. Griffin makes 2-pt jump shot from 16 ft,73,68
326,3,0:01.0,Turnover by A. Burks (lost ball; steal by L. Stephenson),,73,68
327,4,11:42.0,,J. Crawford misses 2-pt jump shot from 20 ft,73,68
328,4,11:41.0,Defensive rebound by A. Burks,,73,68
329,4,11:25.0,Shooting foul by P. Pierce (drawn by G. Hayward),,73,68
330,4,11:25.0,G. Hayward makes free throw 1 of 2,,74,68
331,4,11:25.0,R. Gobert enters the game for D. Favors,,74,68
332,4,11:25.0,G. Hayward makes free throw 2 of 2,,75,68
333,4,11:15.0,,Turnover by P. Pierce (bad pass; steal by T. Booker),75,68
334,4,11:01.0,T. Booker misses 2-pt layup from 2 ft,,75,68
335,4,10:57.0,Offensive rebound by R. Gobert,,75,68
336,4,10:57.0,R. Gobert makes 2-pt layup at rim,,77,68
337,4,10:47.0,,Turnover by J. Crawford (step out of bounds),77,68
338,4,10:47.0,,D. Jordan enters the game for P. Pierce,77,68
339,4,10:27.0,Turnover by G. Hayward (bad pass; steal by D. Jordan),,77,68
340,4,10:26.0,,Personal take foul by G. Hayward (drawn by J. Smith),77,68
341,4,10:26.0,R. Hood enters the game for J. Ingles,,77,68
342,4,10:14.0,,J. Smith misses 2-pt layup from 1 ft,77,68
343,4,10:14.0,,Offensive rebound by Team,77,68
344,4,10:14.0,,Turnover by L. Stephenson (illegal assist),77,68
345,4,10:00.0,Personal foul by J. Smith (drawn by A. Burks),,77,68
346,4,9:51.0,G. Hayward makes 2-pt jump shot from 5 ft,,79,68
347,4,9:47.0,,LA Clippers full timeout,79,68
348,4,9:41.0,,Turnover by D. Jordan (lost ball; steal by R. Gobert),79,68
349,4,9:39.0,Clear path foul by D. Jordan,,79,68
350,4,9:39.0,R. Gobert misses clear path free throw 1 of 2,,79,68
351,4,9:39.0,Offensive rebound by Team,,79,68
352,4,9:39.0,R. Gobert makes clear path free throw 2 of 2,,80,68
353,4,9:39.0,,J. Redick enters the game for A. Rivers,80,68
354,4,9:39.0,,B. Griffin enters the game for J. Smith,80,68
355,4,9:39.0,,C. Paul enters the game for L. Stephenson,80,68
356,4,9:30.0,G. Hayward misses 2-pt jump shot from 6 ft (block by D. Jordan),,80,68
357,4,9:29.0,,Defensive rebound by B. Griffin,80,68
358,4,9:23.0,,D. Jordan misses 2-pt dunk at rim,80,68
359,4,9:20.0,Defensive rebound by R. Hood,,80,68
360,4,9:13.0,A. Burks misses 3-pt jump shot from 24 ft,,80,68
361,4,9:12.0,,Defensive rebound by B. Griffin,80,68
362,4,9:00.0,,J. Crawford misses 2-pt jump shot from 3 ft,80,68
363,4,9:00.0,Defensive rebound by A. Burks,,80,68
364,4,8:56.0,Turnover by R. Hood (bad pass; steal by J. Redick),,80,68
365,4,8:43.0,,B. Griffin makes 2-pt jump shot from 20 ft (assist by J. Redick),80,70
366,4,8:17.0,R. Gobert makes 2-pt layup from 2 ft (assist by A. Burks),,82,70
367,4,8:01.0,,J. Redick makes 3-pt jump shot from 23 ft (assist by C. Paul),82,73
368,4,7:40.0,Turnover by R. Gobert (bad pass),,82,73
369,4,7:40.0,R. Neto enters the game for A. Burks,,82,73
370,4,7:40.0,D. Favors enters the game for T. Booker,,82,73
371,4,7:22.0,,J. Redick misses 3-pt jump shot from 25 ft,82,73
372,4,7:22.0,Defensive rebound by R. Hood,,82,73
373,4,7:02.0,G. Hayward misses 2-pt jump shot from 10 ft,,82,73
374,4,7:02.0,Offensive rebound by R. Gobert,,82,73
375,4,6:58.0,R. Neto misses 3-pt jump shot from 25 ft,,82,73
376,4,6:58.0,Offensive rebound by Team,,82,73
377,4,6:39.0,G. Hayward makes 2-pt jump shot from 10 ft,,84,73
378,4,6:39.0,Shooting foul by C. Paul (drawn by G. Hayward),,84,73
379,4,6:39.0,G. Hayward misses free throw 1 of 1,,84,73
380,4,6:37.0,,Defensive rebound by D. Jordan,84,73
381,4,6:22.0,,C. Paul makes 2-pt jump shot from 7 ft,84,75
382,4,6:07.0,Personal foul by B. Griffin (drawn by G. Hayward),,84,75
383,4,6:07.0,G. Hayward makes free throw 1 of 2,,85,75
384,4,6:07.0,G. Hayward makes free throw 2 of 2,,86,75
385,4,5:52.0,,B. Griffin misses 2-pt jump shot from 17 ft,86,75
386,4,5:51.0,Defensive rebound by R. Hood,,86,75
387,4,5:32.0,G. Hayward makes 2-pt jump shot from 8 ft (assist by R. Neto),,88,75
388,4,5:32.0,Shooting foul by B. Griffin (drawn by G. Hayward),,88,75
389,4,5:32.0,Official timeout,,88,75
390,4,5:32.0,,A. Rivers enters the game for J. Crawford,88,75
391,4,5:32.0,G. Hayward makes free throw 1 of 1,,89,75
