,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DALLAS_ACTION,HOUSTON_SCORE,DALLAS_SCORE
81,1,2:42.0,,Defensive rebound by D. Nowitzki,18,14
82,1,2:26.0,,D. Harris misses 2-pt jump shot from 8 ft,18,14
83,1,2:25.0,,Offensive rebound by D. Lee,18,14
84,1,2:23.0,,D. Lee makes 2-pt layup at rim,18,16
85,1,2:02.0,J. Terry misses 3-pt jump shot from 24 ft,,18,16
86,1,2:01.0,,Defensive rebound by D. Lee,18,16
87,1,1:52.0,,R. Felton misses 3-pt jump shot from 25 ft,18,16
88,1,1:51.0,Defensive rebound by C. Capela,,18,16
89,1,1:47.0,C. Brewer makes 2-pt jump shot from 4 ft (assist by J. Harden),,20,16
90,1,1:22.0,,D. Harris misses 3-pt jump shot from 24 ft,20,16
91,1,1:21.0,,Offensive rebound by D. Lee,20,16
92,1,1:15.0,,D. Harris misses 2-pt jump shot from 3 ft (block by C. Capela),20,16
93,1,1:15.0,,Offensive rebound by Team,20,16
94,1,1:15.0,T. Ariza enters the game for M. Beasley,,20,16
95,1,1:13.0,,Turnover by R. Felton (bad pass; steal by C. Capela),20,16
96,1,1:02.0,Turnover by C. Brewer (lost ball),,20,16
97,1,0:40.0,,D. Lee misses 2-pt hook shot from 4 ft,20,16
98,1,0:39.0,Defensive rebound by T. Ariza,,20,16
99,1,0:39.0,,Loose ball foul by D. Nowitzki,20,16
100,1,0:29.0,Shooting foul by D. Lee (drawn by C. Brewer),,20,16
101,1,0:29.0,C. Brewer makes free throw 1 of 2,,21,16
102,1,0:29.0,K. McDaniels enters the game for J. Terry,,21,16
103,1,0:29.0,D. Howard enters the game for C. Capela,,21,16
104,1,0:29.0,,J. Anderson enters the game for D. Lee,21,16
105,1,0:29.0,C. Brewer makes free throw 2 of 2,,22,16
106,1,0:09.0,,Shooting foul by D. Howard (drawn by D. Nowitzki),22,16
107,1,0:09.0,,D. Nowitzki makes free throw 1 of 2,22,17
108,1,0:09.0,,C. Villanueva enters the game for R. Felton,22,17
109,1,0:09.0,M. Beasley enters the game for D. Howard,,22,17
110,1,0:09.0,,D. Nowitzki makes free throw 2 of 2,22,18
111,1,0:01.0,J. Harden misses 2-pt jump shot from 6 ft,,22,18
112,1,0:00.0,Offensive rebound by Team,,22,18
113,2,11:38.0,,D. Harris makes 3-pt jump shot from 23 ft (assist by D. Nowitzki),22,21
114,2,11:28.0,Turnover by J. Terry (bad pass; steal by R. Felton),,22,21
115,2,11:24.0,,R. Felton makes 2-pt layup from 1 ft,22,23
116,2,11:10.0,Shooting foul by D. Nowitzki (drawn by D. Howard),,22,23
117,2,11:10.0,D. Howard misses free throw 1 of 2,,22,23
118,2,11:10.0,Offensive rebound by Team,,22,23
119,2,11:10.0,D. Howard misses free throw 2 of 2,,22,23
120,2,11:10.0,Offensive rebound by K. McDaniels,,22,23
121,2,11:02.0,T. Ariza misses 3-pt jump shot from 23 ft,,22,23
122,2,11:02.0,,Defensive rebound by S. Mejri,22,23
123,2,11:02.0,Loose ball foul by D. Howard,,22,23
124,2,10:38.0,,D. Nowitzki misses 2-pt jump shot from 9 ft,22,23
125,2,10:37.0,,Offensive rebound by S. Mejri,22,23
126,2,10:37.0,,Turnover by Team (shot clock),22,23
127,2,10:29.0,J. Terry misses 2-pt layup from 2 ft,,22,23
128,2,10:28.0,,Defensive rebound by Team,22,23
129,2,10:19.0,,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by J. Barea),22,25
130,2,10:18.0,Houston full timeout,,22,25
131,2,10:18.0,M. Beasley enters the game for K. McDaniels,,22,25
132,2,10:18.0,P. Beverley enters the game for A. Goudelock,,22,25
133,2,10:06.0,P. Beverley makes 2-pt jump shot from 5 ft,,24,25
134,2,9:47.0,,Turnover by D. Harris (bad pass),24,25
135,2,9:27.0,D. Howard makes 2-pt hook shot from 6 ft (assist by T. Ariza),,26,25
136,2,9:16.0,,J. Barea makes 2-pt jump shot from 15 ft,26,27
137,2,9:08.0,T. Ariza misses 2-pt jump shot from 21 ft,,26,27
138,2,9:06.0,Offensive rebound by M. Beasley,,26,27
139,2,9:01.0,P. Beverley makes 3-pt jump shot from 25 ft (assist by M. Beasley),,29,27
140,2,8:38.0,Violation by D. Howard (def goaltending),,29,27
141,2,8:38.0,,S. Mejri makes 2-pt hook shot from 2 ft (assist by R. Felton),29,29
142,2,8:27.0,M. Beasley makes 2-pt jump shot from 10 ft (assist by P. Beverley),,31,29
143,2,8:27.0,Shooting foul by D. Harris (drawn by M. Beasley),,31,29
144,2,8:27.0,,J. Anderson enters the game for D. Harris,31,29
145,2,8:27.0,M. Beasley makes free throw 1 of 1,,32,29
146,2,8:09.0,,Turnover by J. Anderson (traveling),32,29
147,2,8:00.0,P. Beverley misses 2-pt jump shot from 16 ft,,32,29
148,2,7:59.0,,Defensive rebound by S. Mejri,32,29
149,2,7:57.0,,Personal block foul by P. Beverley,32,29
150,2,7:57.0,,W. Matthews enters the game for R. Felton,32,29
151,2,7:57.0,J. Harden enters the game for J. Terry,,32,29
152,2,7:49.0,,S. Mejri makes 2-pt dunk at rim (assist by J. Barea),32,31
153,2,7:27.0,M. Beasley makes 2-pt jump shot from 12 ft (assist by J. Harden),,34,31
154,2,7:03.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by J. Anderson),34,34
155,2,6:35.0,D. Howard misses 2-pt layup from 2 ft,,34,34
156,2,6:34.0,,Defensive rebound by Team,34,34
157,2,6:34.0,,Dallas full timeout,34,34
158,2,6:34.0,,D. Lee enters the game for D. Nowitzki,34,34
159,2,6:17.0,,Turnover by S. Mejri (bad pass),34,34
160,2,5:55.0,M. Beasley makes 2-pt jump shot from 9 ft (assist by T. Ariza),,36,34
161,2,5:41.0,,J. Anderson misses 2-pt jump shot from 17 ft,36,34
162,2,5:40.0,Defensive rebound by M. Beasley,,36,34
163,2,5:26.0,M. Beasley misses 2-pt jump shot from 4 ft (block by S. Mejri),,36,34
164,2,5:25.0,,Defensive rebound by W. Matthews,36,34
165,2,5:20.0,,W. Matthews misses 3-pt jump shot from 24 ft,36,34
166,2,5:19.0,,Offensive rebound by S. Mejri,36,34
167,2,5:14.0,,J. Barea makes 3-pt jump shot from 23 ft (assist by S. Mejri),36,37
168,2,5:02.0,Turnover by J. Harden (bad pass; steal by D. Lee),,36,37
169,2,4:46.0,,J. Barea makes 3-pt jump shot from 24 ft,36,40
170,2,4:45.0,Houston full timeout,,36,40
171,2,4:45.0,,R. Felton enters the game for J. Anderson,36,40
172,2,4:45.0,,D. Harris enters the game for J. Barea,36,40
173,2,4:45.0,C. Capela enters the game for D. Howard,,36,40
174,2,4:33.0,Personal foul by D. Lee,,36,40
175,2,4:27.0,Turnover by J. Harden (lost ball; steal by W. Matthews),,36,40
176,2,4:26.0,,Personal foul by J. Harden,36,40
177,2,4:16.0,,W. Matthews makes 3-pt jump shot from 22 ft (assist by R. Felton),36,43
178,2,3:59.0,Turnover by J. Harden (bad pass; steal by D. Lee),,36,43
179,2,3:51.0,,W. Matthews makes 3-pt jump shot from 22 ft (assist by R. Felton),36,46
180,2,3:41.0,Houston full timeout,,36,46
181,2,3:41.0,,Z. Pachulia enters the game for S. Mejri,36,46
182,2,3:41.0,K. McDaniels enters the game for M. Beasley,,36,46
183,2,3:33.0,T. Ariza makes 2-pt layup from 1 ft (assist by C. Capela),,38,46
184,2,3:14.0,,D. Lee makes 2-pt layup from 1 ft (assist by Z. Pachulia),38,48
185,2,2:59.0,C. Capela makes 2-pt jump shot from 4 ft (assist by K. McDaniels),,40,48
186,2,2:36.0,,W. Matthews misses 2-pt jump shot from 21 ft,40,48
187,2,2:35.0,Defensive rebound by T. Ariza,,40,48
188,2,2:26.0,P. Beverley misses 2-pt hook shot from 8 ft,,40,48
189,2,2:25.0,,Defensive rebound by D. Lee,40,48
190,2,2:10.0,,R. Felton misses 2-pt jump shot from 7 ft,40,48
191,2,2:09.0,,Offensive rebound by Z. Pachulia,40,48
192,2,2:00.0,,R. Felton misses 2-pt jump shot from 18 ft,40,48
193,2,1:59.0,,Offensive rebound by D. Lee,40,48
194,2,1:59.0,,D. Lee misses 2-pt layup from 1 ft,40,48
195,2,1:58.0,,Offensive rebound by D. Lee,40,48
196,2,1:58.0,,D. Lee makes 2-pt layup from 1 ft,40,50
197,2,1:42.0,Offensive foul by T. Ariza (drawn by D. Harris),,40,50
198,2,1:42.0,Turnover by T. Ariza (offensive foul),,40,50
199,2,1:42.0,D. Howard enters the game for C. Capela,,40,50
200,2,1:42.0,,J. Barea enters the game for D. Lee,40,50
201,2,1:42.0,,D. Nowitzki enters the game for R. Felton,40,50
202,2,1:23.0,,J. Barea makes 2-pt layup from 1 ft,40,52
203,2,1:10.0,P. Beverley misses 3-pt jump shot from 22 ft,,40,52
204,2,1:09.0,,Defensive rebound by D. Harris,40,52
205,2,1:04.0,,Turnover by D. Harris (bad pass; steal by T. Ariza),40,52
206,2,0:42.0,J. Harden makes 2-pt jump shot from 19 ft,,42,52
207,2,0:33.0,,J. Barea misses 3-pt jump shot from 24 ft,42,52
208,2,0:32.0,Defensive rebound by J. Harden,,42,52
209,2,0:24.0,J. Harden makes 2-pt jump shot from 13 ft,,44,52
210,3,11:50.0,,Personal foul by P. Beverley,44,52
211,3,11:40.0,,W. Matthews misses 3-pt jump shot from 24 ft,44,52
212,3,11:40.0,Defensive rebound by D. Howard,,44,52
213,3,11:33.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by P. Beverley),,47,52
214,3,11:23.0,,J. Anderson makes 2-pt layup from 1 ft (assist by J. Barea),47,54
215,3,10:57.0,J. Harden makes 3-pt jump shot from 22 ft,,50,54
216,3,10:47.0,,Shooting foul by J. Harden (drawn by Z. Pachulia),50,54
217,3,10:47.0,,Z. Pachulia makes free throw 1 of 2,50,55
218,3,10:47.0,,Z. Pachulia makes free throw 2 of 2,50,56
219,3,10:30.0,D. Howard makes 2-pt dunk at rim (assist by T. Ariza),,52,56
220,3,10:05.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by J. Barea),52,59
221,3,9:52.0,Turnover by D. Howard (bad pass),,52,59
222,3,9:27.0,,Z. Pachulia misses 2-pt jump shot from 13 ft,52,59
223,3,9:26.0,Defensive rebound by J. Harden,,52,59
224,3,9:18.0,T. Ariza misses 2-pt jump shot from 20 ft,,52,59
225,3,9:17.0,,Defensive rebound by J. Barea,52,59
226,3,8:53.0,,J. Anderson makes 2-pt jump shot from 10 ft,52,61
227,3,8:38.0,Personal foul by D. Nowitzki,,52,61
228,3,8:38.0,C. Brewer enters the game for K. McDaniels,,52,61
229,3,8:24.0,C. Brewer misses 3-pt jump shot from 23 ft,,52,61
230,3,8:23.0,,Defensive rebound by J. Barea,52,61
231,3,8:14.0,,Personal foul by P. Beverley,52,61
232,3,7:59.0,,Turnover by W. Matthews (bad pass),52,61
233,3,7:40.0,C. Brewer misses 2-pt jump shot from 7 ft,,52,61
234,3,7:40.0,Offensive rebound by D. Howard,,52,61
235,3,7:40.0,Personal foul by Z. Pachulia,,52,61
236,3,7:33.0,T. Ariza makes 2-pt layup from 1 ft (assist by D. Howard),,54,61
237,3,7:22.0,,J. Barea misses 2-pt jump shot from 22 ft,54,61
238,3,7:20.0,,Offensive rebound by Z. Pachulia,54,61
239,3,7:19.0,,Z. Pachulia makes 2-pt layup from 1 ft,54,63
240,3,7:05.0,J. Harden misses 3-pt jump shot from 24 ft,,54,63
241,3,7:04.0,Offensive rebound by D. Howard,,54,63
242,3,7:02.0,D. Howard makes 2-pt dunk at rim,,56,63
243,3,6:33.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,56,63
244,3,6:32.0,Defensive rebound by P. Beverley,,56,63
245,3,6:18.0,D. Howard misses 2-pt hook shot from 7 ft,,56,63
246,3,6:18.0,,Defensive rebound by D. Nowitzki,56,63
247,3,6:02.0,,W. Matthews makes 2-pt jump shot from 16 ft (assist by Z. Pachulia),56,65
248,3,5:47.0,J. Harden misses 2-pt jump shot from 7 ft,,56,65
249,3,5:46.0,Offensive rebound by D. Howard,,56,65
250,3,5:46.0,D. Howard makes 2-pt layup at rim,,58,65
251,3,5:45.0,,Dallas full timeout,58,65
252,3,5:45.0,,D. Harris enters the game for J. Anderson,58,65
253,3,5:45.0,,D. Lee enters the game for D. Nowitzki,58,65
254,3,5:45.0,M. Beasley enters the game for P. Beverley,,58,65
255,3,5:22.0,,Z. Pachulia misses 2-pt layup from 1 ft,58,65
256,3,5:21.0,Defensive rebound by D. Howard,,58,65
257,3,5:11.0,M. Beasley misses 2-pt jump shot from 11 ft,,58,65
258,3,5:10.0,Offensive rebound by D. Howard,,58,65
259,3,5:09.0,D. Howard makes 2-pt dunk at rim,,60,65
260,3,4:46.0,,Turnover by J. Barea (bad pass; steal by J. Harden),60,65
261,3,4:38.0,J. Harden misses 2-pt layup from 2 ft,,60,65
262,3,4:37.0,Offensive rebound by D. Howard,,60,65
263,3,4:29.0,M. Beasley makes 2-pt jump shot from 10 ft,,62,65
264,3,4:09.0,,W. Matthews makes 2-pt jump shot from 22 ft,62,67
265,3,3:54.0,Turnover by D. Howard (bad pass),,62,67
266,3,3:54.0,,R. Felton enters the game for J. Barea,62,67
267,3,3:41.0,,W. Matthews misses 3-pt jump shot from 24 ft,62,67
268,3,3:40.0,Defensive rebound by D. Howard,,62,67
269,3,3:30.0,M. Beasley misses 2-pt jump shot from 6 ft,,62,67
270,3,3:29.0,Offensive rebound by M. Beasley,,62,67
271,3,3:28.0,M. Beasley makes 2-pt layup at rim,,64,67
272,3,3:27.0,,Dallas full timeout,64,67
273,3,3:27.0,,S. Mejri enters the game for Z. Pachulia,64,67
274,3,3:27.0,K. McDaniels enters the game for T. Ariza,,64,67
275,3,3:27.0,C. Capela enters the game for D. Howard,,64,67
276,3,3:08.0,,W. Matthews misses 2-pt jump shot from 18 ft,64,67
277,3,3:07.0,Defensive rebound by Team,,64,67
278,3,2:56.0,Turnover by K. McDaniels (traveling),,64,67
279,3,2:56.0,Houston full timeout,,64,67
280,3,2:56.0,J. Terry enters the game for K. McDaniels,,64,67
281,3,2:31.0,,W. Matthews misses 3-pt jump shot from 23 ft,64,67
282,3,2:30.0,Defensive rebound by C. Brewer,,64,67
283,3,2:24.0,J. Terry misses 3-pt jump shot from 24 ft,,64,67
284,3,2:23.0,,Defensive rebound by W. Matthews,64,67
285,3,2:00.0,,R. Felton misses 2-pt jump shot from 8 ft,64,67
286,3,1:58.0,Defensive rebound by C. Brewer,,64,67
287,3,1:51.0,Shooting foul by R. Felton (drawn by M. Beasley),,64,67
288,3,1:51.0,M. Beasley makes free throw 1 of 2,,65,67
289,3,1:51.0,,D. Nowitzki enters the game for W. Matthews,65,67
290,3,1:51.0,,J. Barea enters the game for D. Lee,65,67
291,3,1:51.0,M. Beasley makes free throw 2 of 2,,66,67
292,3,1:37.0,,D. Harris makes 2-pt layup from 1 ft (assist by J. Barea),66,69
293,3,1:21.0,J. Terry makes 2-pt jump shot from 13 ft (assist by J. Harden),,68,69
294,3,1:00.0,,Def 3 sec tech foul by C. Capela,68,69
295,3,1:00.0,,D. Nowitzki makes technical free throw,68,70
296,3,1:00.0,T. Ariza enters the game for M. Beasley,,68,70
297,3,0:46.0,,R. Felton misses 3-pt jump shot from 24 ft,68,70
298,3,0:45.0,Defensive rebound by C. Brewer,,68,70
299,3,0:33.0,Shooting foul by R. Felton (drawn by J. Harden),,68,70
300,3,0:33.0,J. Harden makes free throw 1 of 2,,69,70
301,3,0:33.0,K. McDaniels enters the game for J. Terry,,69,70
302,3,0:33.0,J. Harden misses free throw 2 of 2,,69,70
303,3,0:32.0,,Defensive rebound by D. Nowitzki,69,70
304,3,0:15.0,,D. Harris misses 3-pt jump shot from 23 ft,69,70
305,3,0:14.0,Defensive rebound by Team,,69,70
306,3,0:13.0,J. Terry enters the game for K. McDaniels,,69,70
307,3,0:13.0,M. Beasley enters the game for C. Capela,,69,70
308,3,0:13.0,,J. Anderson enters the game for D. Nowitzki,69,70
309,3,0:00.0,J. Harden misses 2-pt jump shot from 9 ft (block by S. Mejri),,69,70
310,3,0:00.0,Offensive rebound by Team,,69,70
311,3,0:00.0,,Technical foul by S. Mejri,69,70
312,3,0:00.0,Technical foul by J. Harden,,69,70
313,3,0:00.0,D. Howard enters the game for C. Brewer,,69,70
314,3,0:00.0,D. Howard makes 2-pt layup from 1 ft (assist by J. Terry),,71,70
315,4,11:38.0,J. Harden makes 3-pt jump shot from 24 ft,,74,70
316,4,11:15.0,,J. Barea makes 3-pt jump shot from 24 ft (assist by D. Harris),74,73
317,4,10:50.0,C. Brewer misses 2-pt jump shot from 17 ft,,74,73
318,4,10:49.0,Offensive rebound by J. Terry,,74,73
319,4,10:45.0,J. Harden makes 3-pt jump shot from 24 ft (assist by J. Terry),,77,73
320,4,10:29.0,,Personal foul by J. Harden,77,73
321,4,10:29.0,,W. Matthews enters the game for R. Felton,77,73
322,4,10:18.0,,W. Matthews misses 3-pt jump shot from 24 ft,77,73
323,4,10:17.0,Defensive rebound by J. Harden,,77,73
324,4,9:56.0,J. Harden misses 2-pt jump shot from 9 ft (block by S. Mejri),,77,73
325,4,9:54.0,,Defensive rebound by J. Barea,77,73
326,4,9:47.0,,D. Harris makes 3-pt jump shot from 22 ft (assist by J. Barea),77,76
327,4,9:26.0,J. Terry misses 2-pt jump shot from 12 ft,,77,76
328,4,9:25.0,Offensive rebound by Team,,77,76
329,4,9:25.0,Personal foul by S. Mejri,,77,76
330,4,9:16.0,Shooting foul by S. Mejri (drawn by J. Harden),,77,76
331,4,9:16.0,J. Harden makes 2-pt layup from 2 ft,,79,76
332,4,9:16.0,J. Harden makes free throw 1 of 1,,80,76
333,4,9:08.0,,J. Barea misses 3-pt jump shot from 26 ft,80,76
334,4,9:07.0,,Offensive rebound by S. Mejri,80,76
335,4,9:02.0,,J. Barea makes 2-pt layup from 2 ft,80,78
336,4,8:40.0,T. Ariza misses 3-pt jump shot from 22 ft,,80,78
337,4,8:39.0,,Defensive rebound by W. Matthews,80,78
338,4,8:24.0,,D. Harris misses 3-pt jump shot from 22 ft,80,78
339,4,8:23.0,Defensive rebound by D. Howard,,80,78
340,4,8:14.0,J. Harden misses 3-pt jump shot from 24 ft,,80,78
341,4,8:12.0,,Defensive rebound by D. Nowitzki,80,78
342,4,7:57.0,,W. Matthews misses 3-pt jump shot from 25 ft,80,78
343,4,7:56.0,Defensive rebound by D. Howard,,80,78
344,4,7:54.0,Houston full timeout,,80,78
345,4,7:54.0,,D. Lee enters the game for D. Nowitzki,80,78
346,4,7:54.0,,Z. Pachulia enters the game for S. Mejri,80,78
347,4,7:54.0,M. Beasley enters the game for C. Brewer,,80,78
348,4,7:36.0,J. Terry misses 3-pt jump shot from 23 ft,,80,78
349,4,7:34.0,,Defensive rebound by D. Harris,80,78
350,4,7:10.0,,Z. Pachulia makes 2-pt layup from 2 ft,80,80
351,4,6:46.0,T. Ariza misses 2-pt jump shot from 2 ft,,80,80
352,4,6:44.0,,Defensive rebound by W. Matthews,80,80
353,4,6:42.0,,Personal foul by M. Beasley,80,80
354,4,6:42.0,P. Beverley enters the game for J. Terry,,80,80
355,4,6:26.0,,J. Barea makes 2-pt jump shot from 19 ft,80,82
356,4,6:10.0,,Violation by D. Lee (kicked ball),80,82
357,4,5:56.0,P. Beverley misses 2-pt jump shot from 18 ft,,80,82
358,4,5:55.0,Offensive rebound by D. Howard,,80,82
359,4,5:44.0,Turnover by M. Beasley (bad pass; steal by W. Matthews),,80,82
360,4,5:30.0,,D. Harris misses 3-pt jump shot from 24 ft,80,82
361,4,5:29.0,,Offensive rebound by D. Lee,80,82
362,4,5:26.0,,J. Barea misses 3-pt jump shot from 24 ft,80,82
363,4,5:24.0,Defensive rebound by P. Beverley,,80,82
364,4,5:19.0,J. Harden makes 2-pt layup from 2 ft (assist by T. Ariza),,82,82
365,4,5:19.0,Shooting foul by D. Lee (drawn by J. Harden),,82,82
366,4,5:19.0,Official timeout,,82,82
367,4,5:19.0,,R. Felton enters the game for Z. Pachulia,82,82
368,4,5:19.0,,D. Nowitzki enters the game for J. Barea,82,82
369,4,5:19.0,C. Capela enters the game for D. Howard,,82,82
370,4,5:19.0,J. Harden makes free throw 1 of 1,,83,82
371,4,5:08.0,,R. Felton misses 2-pt jump shot from 13 ft,83,82
372,4,5:07.0,,Offensive rebound by D. Nowitzki,83,82
373,4,5:07.0,,D. Nowitzki misses 2-pt layup from 2 ft,83,82
374,4,5:06.0,,Offensive rebound by D. Nowitzki,83,82
375,4,5:03.0,,D. Harris misses 3-pt jump shot from 24 ft,83,82
376,4,5:03.0,Defensive rebound by Team,,83,82
377,4,4:39.0,M. Beasley misses 2-pt jump shot from 21 ft,,83,82
378,4,4:38.0,,Defensive rebound by D. Harris,83,82
379,4,4:14.0,,D. Harris misses 3-pt jump shot from 23 ft,83,82
380,4,4:13.0,Defensive rebound by P. Beverley,,83,82
381,4,4:12.0,Personal take foul by W. Matthews,,83,82
382,4,4:12.0,,J. Anderson enters the game for D. Harris,83,82
383,4,4:12.0,,J. Barea enters the game for R. Felton,83,82
384,4,3:54.0,J. Harden misses 2-pt jump shot from 14 ft,,83,82
385,4,3:53.0,,Defensive rebound by J. Anderson,83,82
386,4,3:44.0,,Personal foul by M. Beasley,83,82
387,4,3:44.0,D. Howard enters the game for C. Capela,,83,82
388,4,3:44.0,C. Brewer enters the game for M. Beasley,,83,82
389,4,3:31.0,,Dallas full timeout,83,82
390,4,3:28.0,,W. Matthews misses 2-pt jump shot from 15 ft (block by J. Harden),83,82
391,4,3:27.0,Defensive rebound by D. Howard,,83,82
392,4,3:22.0,Personal take foul by J. Barea,,83,82
393,4,3:22.0,D. Howard misses free throw 1 of 2,,83,82
394,4,3:22.0,Offensive rebound by Team,,83,82
395,4,3:22.0,D. Howard misses free throw 2 of 2,,83,82
396,4,3:20.0,Offensive rebound by P. Beverley,,83,82
397,4,3:20.0,P. Beverley makes 2-pt layup at rim,,85,82
