,QUARTER,TIME_REMAINING,DENVER_ACTION,PHOENIX_ACTION,DENVER_SCORE,PHOENIX_SCORE
97,2,11:26.0,,M. Morris misses 2-pt jump shot from 17 ft,33,21
98,2,11:24.0,Defensive rebound by K. Papanikolaou,,33,21
99,2,11:11.0,R. Foye misses 3-pt jump shot from 24 ft,,33,21
100,2,11:09.0,Offensive rebound by N. Jokić,,33,21
101,2,10:59.0,N. Jokić makes 3-pt jump shot from 23 ft (assist by W. Barton),,36,21
102,2,10:41.0,,Turnover by M. Morris (bad pass),36,21
103,2,10:31.0,K. Papanikolaou misses 3-pt jump shot from 25 ft,,36,21
104,2,10:29.0,,Defensive rebound by E. Bledsoe,36,21
105,2,10:24.0,,E. Bledsoe misses 2-pt jump shot from 18 ft,36,21
106,2,10:20.0,Defensive rebound by W. Barton,,36,21
107,2,10:13.0,D. Arthur makes 2-pt jump shot from 18 ft (assist by W. Barton),,38,21
108,2,10:00.0,,Shooting foul by W. Barton (drawn by A. Goodwin),38,21
109,2,10:00.0,,A. Goodwin makes free throw 1 of 2,38,22
110,2,10:00.0,,A. Len enters the game for T. Chandler,38,22
111,2,10:00.0,,A. Goodwin misses free throw 2 of 2,38,22
112,2,9:59.0,Defensive rebound by D. Arthur,,38,22
113,2,9:43.0,D. Arthur misses 2-pt jump shot from 17 ft,,38,22
114,2,9:41.0,Offensive rebound by N. Jokić,,38,22
115,2,9:22.0,W. Barton makes 2-pt jump shot from 5 ft,,40,22
116,2,9:06.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by A. Len),40,25
117,2,8:52.0,Turnover by D. Arthur (lost ball; steal by M. Morris),,40,25
118,2,8:51.0,,Phoenix full timeout,40,25
119,2,8:51.0,,R. Price enters the game for A. Goodwin,40,25
120,2,8:51.0,K. Faried enters the game for D. Arthur,,40,25
121,2,8:39.0,,Turnover by E. Bledsoe (lost ball),40,25
122,2,8:26.0,K. Faried makes 2-pt layup from 1 ft,,42,25
123,2,8:17.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),42,28
124,2,7:58.0,Personal foul by A. Len (drawn by N. Jokić),,42,28
125,2,7:58.0,,B. Knight enters the game for A. Len,42,28
126,2,7:45.0,R. Foye makes 2-pt jump shot from 8 ft,,44,28
127,2,7:33.0,,B. Knight misses 2-pt jump shot from 18 ft,44,28
128,2,7:31.0,Defensive rebound by K. Faried,,44,28
129,2,7:08.0,K. Papanikolaou makes 3-pt jump shot from 25 ft (assist by W. Barton),,47,28
130,2,6:57.0,,M. Morris misses 2-pt layup from 2 ft,47,28
131,2,6:54.0,Defensive rebound by N. Jokić,,47,28
132,2,6:50.0,W. Barton makes 3-pt jump shot from 25 ft (assist by N. Jokić),,50,28
133,2,6:31.0,,B. Knight makes 2-pt layup at rim,50,30
134,2,6:17.0,W. Barton misses 2-pt jump shot from 20 ft,,50,30
135,2,6:15.0,,Defensive rebound by P. Tucker,50,30
136,2,6:05.0,,M. Morris misses 2-pt jump shot from 6 ft,50,30
137,2,6:02.0,Defensive rebound by W. Barton,,50,30
138,2,5:50.0,K. Faried misses 2-pt jump shot from 15 ft,,50,30
139,2,5:48.0,,Defensive rebound by B. Knight,50,30
140,2,5:41.0,,Shooting foul by R. Foye (drawn by B. Knight),50,30
141,2,5:41.0,Official timeout,,50,30
142,2,5:41.0,,J. Leuer enters the game for M. Morris,50,30
143,2,5:41.0,M. Miller enters the game for K. Papanikolaou,,50,30
144,2,5:41.0,G. Harris enters the game for N. Jokić,,50,30
145,2,5:41.0,,B. Knight misses free throw 1 of 2,50,30
146,2,5:41.0,,Offensive rebound by Team,50,30
147,2,5:41.0,,B. Knight misses free throw 2 of 2,50,30
148,2,5:40.0,Defensive rebound by W. Barton,,50,30
149,2,5:24.0,Turnover by R. Foye (bad pass; steal by E. Bledsoe),,50,30
150,2,5:22.0,,Personal foul by R. Foye (drawn by B. Knight),50,30
151,2,5:10.0,,Shooting foul by K. Faried (drawn by E. Bledsoe),50,30
152,2,5:10.0,,E. Bledsoe makes free throw 1 of 2,50,31
153,2,5:10.0,,E. Bledsoe makes free throw 2 of 2,50,32
154,2,4:49.0,R. Foye misses 3-pt jump shot from 24 ft,,50,32
155,2,4:47.0,,Defensive rebound by J. Leuer,50,32
156,2,4:38.0,,J. Leuer makes 2-pt jump shot from 15 ft (assist by B. Knight),50,34
157,2,4:18.0,W. Barton misses 2-pt jump shot from 8 ft,,50,34
158,2,4:16.0,Offensive rebound by K. Faried,,50,34
159,2,4:16.0,K. Faried makes 2-pt jump shot from 6 ft,,52,34
160,2,4:16.0,Shooting foul by J. Leuer (drawn by K. Faried),,52,34
161,2,4:16.0,K. Faried misses free throw 1 of 1,,52,34
162,2,4:15.0,,Defensive rebound by P. Tucker,52,34
163,2,4:08.0,,E. Bledsoe misses 2-pt jump shot from 5 ft,52,34
164,2,4:05.0,Defensive rebound by W. Barton,,52,34
165,2,3:55.0,R. Foye misses 3-pt jump shot from 26 ft,,52,34
166,2,3:54.0,,Defensive rebound by P. Tucker,52,34
167,2,3:45.0,,R. Price makes 3-pt jump shot from 25 ft,52,37
168,2,3:28.0,G. Harris misses 3-pt jump shot from 24 ft,,52,37
169,2,3:26.0,,Defensive rebound by P. Tucker,52,37
170,2,3:18.0,,R. Price misses 3-pt jump shot from 25 ft,52,37
171,2,3:16.0,Defensive rebound by M. Miller,,52,37
172,2,3:06.0,,T. Warren enters the game for E. Bledsoe,52,37
173,2,2:51.0,R. Foye misses 2-pt jump shot from 6 ft,,52,37
174,2,2:49.0,Offensive rebound by K. Faried,,52,37
175,2,2:44.0,W. Barton makes 2-pt jump shot from 12 ft,,54,37
176,2,2:32.0,,B. Knight makes 2-pt layup from 1 ft,54,39
177,2,2:18.0,G. Harris misses 2-pt layup from 2 ft,,54,39
178,2,2:17.0,,Defensive rebound by Team,54,39
179,2,2:17.0,Denver full timeout,,54,39
180,2,2:17.0,,E. Bledsoe enters the game for J. Leuer,54,39
181,2,2:06.0,,Shooting foul by G. Harris (drawn by B. Knight),54,39
182,2,2:06.0,,B. Knight makes free throw 1 of 2,54,40
183,2,2:06.0,,B. Knight makes free throw 2 of 2,54,41
184,2,1:58.0,Offensive foul by R. Foye (drawn by R. Price),,54,41
185,2,1:58.0,Turnover by R. Foye (offensive foul),,54,41
186,2,1:58.0,K. Papanikolaou enters the game for R. Foye,,54,41
187,2,1:47.0,,B. Knight misses 2-pt jump shot from 19 ft,54,41
188,2,1:46.0,,Offensive rebound by T. Warren,54,41
189,2,1:33.0,,E. Bledsoe makes 2-pt layup at rim,54,43
190,2,1:17.0,Turnover by M. Miller (lost ball),,54,43
191,2,1:17.0,D. Arthur enters the game for K. Faried,,54,43
192,2,1:09.0,,T. Warren makes 3-pt jump shot from 24 ft (assist by B. Knight),54,46
193,2,0:59.0,Personal foul by R. Price (drawn by W. Barton),,54,46
194,2,0:53.0,D. Arthur makes 2-pt dunk at rim (assist by W. Barton),,56,46
195,2,0:36.0,,Def 3 sec tech foul by D. Arthur,56,46
196,2,0:36.0,,E. Bledsoe makes technical free throw,56,47
197,2,0:36.0,,Phoenix full timeout,56,47
198,2,0:30.0,,P. Tucker misses 2-pt jump shot from 21 ft,56,47
199,2,0:28.0,Defensive rebound by Team,,56,47
200,2,0:06.0,Shooting foul by R. Price (drawn by K. Papanikolaou),,56,47
201,2,0:06.0,K. Papanikolaou misses free throw 1 of 2,,56,47
202,2,0:06.0,Offensive rebound by Team,,56,47
203,2,0:06.0,K. Papanikolaou misses free throw 2 of 2,,56,47
204,2,0:05.0,Offensive rebound by Team,,56,47
205,2,0:05.0,Offensive foul by D. Arthur (drawn by B. Knight),,56,47
206,2,0:05.0,Turnover by D. Arthur (offensive foul),,56,47
207,2,0:00.0,,R. Price makes 3-pt jump shot from 22 ft (assist by B. Knight),56,50
208,3,11:49.0,R. Foye misses 2-pt layup from 2 ft,,56,50
209,3,11:47.0,,Defensive rebound by P. Tucker,56,50
210,3,11:38.0,,J. Leuer makes 2-pt jump shot from 10 ft (assist by E. Bledsoe),56,52
211,3,11:25.0,Personal block foul by R. Price (drawn by G. Harris),,56,52
212,3,11:12.0,G. Harris misses 3-pt jump shot from 22 ft,,56,52
213,3,11:10.0,,Defensive rebound by J. Leuer,56,52
214,3,10:58.0,,P. Tucker makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),56,55
215,3,10:45.0,Personal foul by P. Tucker (drawn by R. Foye),,56,55
216,3,10:45.0,,Technical foul by P. Tucker,56,55
217,3,10:45.0,R. Foye misses technical free throw,,56,55
218,3,10:45.0,Offensive rebound by Team,,56,55
219,3,10:36.0,R. Foye makes 3-pt jump shot from 24 ft,,59,55
220,3,10:25.0,,J. Leuer makes 2-pt layup from 1 ft (assist by B. Knight),59,57
221,3,10:11.0,R. Foye misses 3-pt jump shot from 25 ft,,59,57
222,3,10:10.0,,Defensive rebound by E. Bledsoe,59,57
223,3,10:05.0,,R. Price misses 2-pt layup at rim (block by K. Papanikolaou),59,57
224,3,10:02.0,Defensive rebound by K. Faried,,59,57
225,3,9:50.0,R. Foye misses 3-pt jump shot from 26 ft,,59,57
226,3,9:48.0,,Defensive rebound by J. Leuer,59,57
227,3,9:45.0,,P. Tucker makes 2-pt dunk at rim (assist by R. Price),59,59
228,3,9:44.0,Denver full timeout,,59,59
229,3,9:29.0,Personal foul by P. Tucker (drawn by G. Harris),,59,59
230,3,9:16.0,R. Foye makes 2-pt layup at rim,,61,59
231,3,9:02.0,,Personal foul by G. Harris (drawn by B. Knight),61,59
232,3,8:48.0,,R. Price makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),61,62
233,3,8:29.0,Personal foul by B. Knight (drawn by R. Foye),,61,62
234,3,8:21.0,R. Foye makes 2-pt layup from 2 ft (assist by M. Miller),,63,62
235,3,8:10.0,,Shooting foul by K. Papanikolaou (drawn by B. Knight),63,62
236,3,8:10.0,,B. Knight makes free throw 1 of 2,63,63
237,3,8:10.0,W. Barton enters the game for K. Papanikolaou,,63,63
238,3,8:10.0,,B. Knight makes free throw 2 of 2,63,64
239,3,7:56.0,Turnover by M. Miller (bad pass),,63,64
240,3,7:42.0,,Turnover by P. Tucker (bad pass; steal by M. Miller),63,64
241,3,7:40.0,,Offensive charge foul by W. Barton (drawn by R. Price),63,64
242,3,7:40.0,Turnover by W. Barton (offensive foul),,63,64
243,3,7:36.0,,Personal foul by M. Miller (drawn by B. Knight),63,64
244,3,7:30.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,63,64
245,3,7:28.0,,Offensive rebound by B. Knight,63,64
246,3,7:26.0,,B. Knight misses 3-pt jump shot from 24 ft,63,64
247,3,7:24.0,Defensive rebound by M. Miller,,63,64
248,3,7:14.0,R. Foye misses 2-pt jump shot from 6 ft,,63,64
249,3,7:12.0,,Defensive rebound by P. Tucker,63,64
250,3,7:09.0,,Turnover by B. Knight (bad pass),63,64
251,3,7:09.0,D. Arthur enters the game for M. Miller,,63,64
252,3,6:59.0,Turnover by D. Arthur (traveling),,63,64
253,3,6:59.0,,T. Warren enters the game for E. Bledsoe,63,64
254,3,6:51.0,,J. Leuer makes 2-pt jump shot from 16 ft (assist by B. Knight),63,66
255,3,6:51.0,Denver full timeout,,63,66
256,3,6:51.0,N. Jokić enters the game for K. Faried,,63,66
257,3,6:36.0,R. Foye makes 2-pt layup from 1 ft,,65,66
258,3,6:20.0,,J. Leuer misses 2-pt layup from 2 ft,65,66
259,3,6:18.0,,Offensive rebound by T. Warren,65,66
260,3,6:18.0,,T. Warren misses 2-pt layup from 1 ft,65,66
261,3,6:14.0,Defensive rebound by W. Barton,,65,66
262,3,6:04.0,W. Barton misses 3-pt jump shot from 25 ft,,65,66
263,3,6:02.0,,Defensive rebound by P. Tucker,65,66
264,3,5:50.0,,Personal foul by N. Jokić (drawn by J. Leuer),65,66
265,3,5:50.0,,T. Chandler enters the game for P. Tucker,65,66
266,3,5:36.0,,J. Leuer misses 2-pt jump shot from 7 ft,65,66
267,3,5:33.0,Defensive rebound by D. Arthur,,65,66
268,3,5:14.0,W. Barton makes 2-pt jump shot from 6 ft (assist by D. Arthur),,67,66
269,3,5:14.0,Shooting foul by T. Warren (drawn by W. Barton),,67,66
270,3,5:14.0,W. Barton misses free throw 1 of 1,,67,66
271,3,5:13.0,,Defensive rebound by J. Leuer,67,66
272,3,4:58.0,,B. Knight misses 2-pt jump shot from 13 ft,67,66
273,3,4:54.0,Defensive rebound by D. Arthur,,67,66
274,3,4:46.0,G. Harris misses 3-pt jump shot from 25 ft,,67,66
275,3,4:44.0,Offensive rebound by G. Harris,,67,66
276,3,4:34.0,D. Arthur misses 3-pt jump shot from 25 ft,,67,66
277,3,4:32.0,Offensive rebound by N. Jokić,,67,66
278,3,4:31.0,N. Jokić misses 2-pt layup at rim,,67,66
279,3,4:31.0,Offensive rebound by N. Jokić,,67,66
280,3,4:30.0,N. Jokić makes 2-pt layup at rim,,69,66
281,3,4:13.0,,J. Leuer misses 2-pt jump shot from 14 ft,69,66
282,3,4:12.0,Defensive rebound by G. Harris,,69,66
283,3,4:03.0,G. Harris misses 3-pt jump shot from 24 ft,,69,66
284,3,4:02.0,,Defensive rebound by Team,69,66
285,3,4:02.0,Loose ball foul by N. Jokić (drawn by T. Chandler),,69,66
286,3,4:02.0,,T. Chandler misses free throw 1 of 2,69,66
287,3,4:02.0,,Offensive rebound by Team,69,66
288,3,4:02.0,K. Papanikolaou enters the game for G. Harris,,69,66
289,3,4:02.0,,T. Chandler makes free throw 2 of 2,69,67
290,3,3:45.0,Shooting foul by T. Warren (drawn by N. Jokić),,69,67
291,3,3:45.0,N. Jokić makes free throw 1 of 2,,70,67
292,3,3:45.0,N. Jokić makes free throw 2 of 2,,71,67
293,3,3:45.0,,Phoenix full timeout,71,67
294,3,3:45.0,,E. Bledsoe enters the game for J. Leuer,71,67
295,3,3:45.0,,M. Morris enters the game for R. Price,71,67
296,3,3:26.0,,E. Bledsoe misses 2-pt jump shot from 9 ft,71,67
297,3,3:23.0,,Offensive rebound by T. Chandler,71,67
298,3,3:20.0,,B. Knight misses 3-pt jump shot from 24 ft,71,67
299,3,3:18.0,Defensive rebound by D. Arthur,,71,67
300,3,3:01.0,R. Foye makes 3-pt jump shot from 25 ft,,74,67
301,3,2:47.0,,M. Morris misses 2-pt jump shot from 22 ft,74,67
302,3,2:45.0,Defensive rebound by K. Papanikolaou,,74,67
303,3,2:38.0,R. Foye makes 3-pt jump shot from 24 ft,,77,67
304,3,2:28.0,,Turnover by E. Bledsoe (step out of bounds),77,67
305,3,2:28.0,,M. Teletović enters the game for T. Chandler,77,67
306,3,2:14.0,D. Arthur misses 2-pt jump shot from 14 ft,,77,67
307,3,2:12.0,,Defensive rebound by T. Warren,77,67
308,3,1:59.0,,M. Morris misses 2-pt jump shot from 17 ft,77,67
309,3,1:57.0,Defensive rebound by R. Foye,,77,67
310,3,1:51.0,K. Papanikolaou misses 2-pt jump shot from 21 ft,,77,67
311,3,1:48.0,Offensive rebound by D. Arthur,,77,67
312,3,1:46.0,D. Arthur misses 2-pt layup from 2 ft,,77,67
313,3,1:44.0,,Defensive rebound by T. Warren,77,67
314,3,1:32.0,,T. Warren makes 2-pt jump shot from 8 ft,77,69
315,3,1:09.0,D. Arthur makes 2-pt dunk at rim (assist by K. Papanikolaou),,79,69
316,3,1:08.0,Violation by Team (jump ball),,79,69
317,3,0:59.0,Personal foul by M. Teletović (drawn by W. Barton),,79,69
318,3,0:59.0,,Personal foul by W. Barton,79,69
319,3,0:59.0,,R. Price enters the game for B. Knight,79,69
320,3,0:53.0,,E. Bledsoe makes 3-pt jump shot from 24 ft (assist by T. Warren),79,72
321,3,0:43.0,W. Barton misses 2-pt jump shot from 7 ft,,79,72
322,3,0:41.0,Offensive rebound by N. Jokić,,79,72
323,3,0:27.0,K. Papanikolaou misses 2-pt jump shot from 11 ft,,79,72
324,3,0:20.0,,Defensive rebound by M. Morris,79,72
325,3,0:15.0,,M. Teletović misses 3-pt jump shot from 25 ft,79,72
326,3,0:12.0,Defensive rebound by D. Arthur,,79,72
327,3,0:01.0,W. Barton misses 2-pt jump shot from 12 ft,,79,72
328,3,0:00.0,Offensive rebound by Team,,79,72
329,4,11:46.0,,Turnover by M. Teletović (traveling),79,72
330,4,11:25.0,N. Jokić makes 2-pt jump shot from 10 ft (assist by K. Papanikolaou),,81,72
331,4,11:13.0,,R. Price makes 3-pt jump shot from 24 ft,81,75
332,4,10:50.0,W. Barton makes 3-pt jump shot from 25 ft (assist by D. Arthur),,84,75
333,4,10:35.0,,M. Morris misses 2-pt jump shot from 15 ft,84,75
334,4,10:33.0,Defensive rebound by K. Papanikolaou,,84,75
335,4,10:22.0,W. Barton misses 3-pt jump shot from 26 ft,,84,75
336,4,10:20.0,,Defensive rebound by R. Price,84,75
337,4,10:07.0,,E. Bledsoe misses 2-pt jump shot from 15 ft,84,75
338,4,10:05.0,Defensive rebound by N. Jokić,,84,75
339,4,9:52.0,Turnover by N. Jokić (bad pass; steal by E. Bledsoe),,84,75
340,4,9:48.0,,T. Warren misses 2-pt layup from 1 ft (block by K. Papanikolaou),84,75
341,4,9:47.0,,Offensive rebound by Team,84,75
342,4,9:47.0,,Phoenix full timeout,84,75
343,4,9:47.0,,P. Tucker enters the game for T. Warren,84,75
344,4,9:47.0,,J. Leuer enters the game for M. Teletović,84,75
345,4,9:47.0,,B. Knight enters the game for M. Morris,84,75
346,4,9:39.0,,B. Knight makes 2-pt jump shot from 3 ft,84,77
347,4,9:21.0,W. Barton misses 2-pt jump shot from 8 ft,,84,77
348,4,9:19.0,,Defensive rebound by J. Leuer,84,77
349,4,9:14.0,,R. Price makes 3-pt jump shot from 23 ft (assist by B. Knight),84,80
350,4,8:59.0,D. Arthur makes 2-pt jump shot from 15 ft (assist by K. Papanikolaou),,86,80
351,4,8:48.0,,B. Knight misses 3-pt jump shot from 25 ft,86,80
352,4,8:46.0,,Offensive rebound by J. Leuer,86,80
353,4,8:42.0,,R. Price makes 3-pt jump shot from 23 ft (assist by B. Knight),86,83
354,4,8:40.0,Denver full timeout,,86,83
355,4,8:40.0,R. Foye enters the game for K. Papanikolaou,,86,83
356,4,8:40.0,K. Faried enters the game for N. Jokić,,86,83
357,4,8:28.0,W. Barton misses 2-pt jump shot from 5 ft,,86,83
358,4,8:27.0,,Defensive rebound by P. Tucker,86,83
359,4,8:24.0,,Personal foul by D. Arthur (drawn by B. Knight),86,83
360,4,8:08.0,,B. Knight misses 2-pt jump shot from 19 ft,86,83
361,4,8:06.0,,Offensive rebound by R. Price,86,83
362,4,8:06.0,,R. Price misses 2-pt layup from 2 ft,86,83
363,4,8:04.0,,Offensive rebound by R. Price,86,83
364,4,8:04.0,,R. Price misses 2-pt layup from 2 ft (block by K. Faried),86,83
365,4,8:02.0,Defensive rebound by W. Barton,,86,83
366,4,7:57.0,R. Foye misses 3-pt jump shot from 25 ft,,86,83
367,4,7:54.0,,Defensive rebound by R. Price,86,83
368,4,7:41.0,,B. Knight misses 3-pt jump shot from 25 ft,86,83
369,4,7:39.0,,Offensive rebound by P. Tucker,86,83
370,4,7:31.0,,J. Leuer misses 2-pt hook shot from 5 ft,86,83
371,4,7:27.0,Defensive rebound by D. Arthur,,86,83
372,4,7:10.0,R. Foye misses 2-pt jump shot from 3 ft,,86,83
373,4,7:08.0,,Defensive rebound by P. Tucker,86,83
374,4,7:03.0,,Turnover by R. Price (step out of bounds),86,83
375,4,6:44.0,Personal foul by E. Bledsoe (drawn by W. Barton),,86,83
376,4,6:33.0,D. Arthur makes 2-pt jump shot from 16 ft (assist by R. Foye),,88,83
377,4,6:14.0,,J. Leuer misses 2-pt jump shot from 16 ft,88,83
378,4,6:13.0,,Offensive rebound by P. Tucker,88,83
379,4,6:09.0,,P. Tucker makes 2-pt jump shot from 4 ft,88,85
380,4,5:52.0,G. Harris misses 2-pt jump shot from 4 ft (block by J. Leuer),,88,85
381,4,5:52.0,Offensive rebound by Team,,88,85
382,4,5:48.0,Turnover by W. Barton (bad pass; steal by E. Bledsoe),,88,85
383,4,5:44.0,,B. Knight makes 2-pt layup from 2 ft (assist by E. Bledsoe),88,87
384,4,5:27.0,K. Faried makes 2-pt layup from 1 ft (assist by R. Foye),,90,87
385,4,5:14.0,,Turnover by B. Knight (lost ball),90,87
386,4,4:54.0,W. Barton makes 3-pt jump shot from 24 ft (assist by R. Foye),,93,87
387,4,4:38.0,,Turnover by E. Bledsoe (bad pass; steal by W. Barton),93,87
