,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHOENIX_ACTION,MIAMI_SCORE,PHOENIX_SCORE
387,4,3:28.0,,P. Tucker misses 3-pt jump shot from 23 ft,91,87
388,4,3:27.0,Defensive rebound by C. Bosh,,91,87
389,4,3:11.0,G. Dragić misses 2-pt layup from 1 ft,,91,87
390,4,3:08.0,Offensive rebound by D. Wade,,91,87
391,4,3:08.0,D. Wade makes 2-pt dunk at rim,,93,87
392,4,2:49.0,,D. Booker makes 2-pt jump shot from 15 ft,93,89
393,4,2:25.0,D. Wade makes 2-pt jump shot from 17 ft,,95,89
394,4,2:13.0,,B. Knight makes 2-pt jump shot from 17 ft,95,91
395,4,1:51.0,C. Bosh makes 3-pt jump shot from 24 ft (assist by G. Green),,98,91
396,4,1:38.0,,B. Knight misses 3-pt jump shot from 25 ft,98,91
397,4,1:36.0,,Offensive rebound by T. Chandler,98,91
398,4,1:34.0,,D. Booker misses 3-pt jump shot from 25 ft,98,91
399,4,1:32.0,Defensive rebound by J. Winslow,,98,91
400,4,1:13.0,Shooting foul by D. Booker (drawn by D. Wade),,98,91
401,4,1:13.0,D. Wade makes free throw 1 of 2,,99,91
402,4,1:13.0,,A. Len enters the game for M. Teletović,99,91
403,4,1:13.0,D. Wade makes free throw 2 of 2,,100,91
404,4,1:13.0,,Phoenix full timeout,100,91
405,4,1:13.0,,M. Teletović enters the game for A. Len,100,91
406,4,1:02.0,,T. Chandler misses 2-pt layup from 2 ft,100,91
407,4,1:00.0,,Offensive rebound by D. Booker,100,91
408,4,0:58.0,,B. Knight misses 2-pt layup at rim,100,91
409,4,0:55.0,Defensive rebound by J. Winslow,,100,91
410,4,0:38.0,J. Winslow makes 2-pt dunk at rim (assist by G. Green),,102,91
411,4,0:28.0,,M. Teletović misses 3-pt jump shot from 25 ft,102,91
412,4,0:26.0,,Offensive rebound by P. Tucker,102,91
413,4,0:24.0,,M. Teletović makes 3-pt jump shot from 24 ft (assist by P. Tucker),102,94
414,4,0:21.0,Personal take foul by B. Knight (drawn by D. Wade),,102,94
415,4,0:21.0,D. Wade misses free throw 1 of 2,,102,94
416,4,0:21.0,Offensive rebound by Team,,102,94
417,4,0:21.0,,J. Leuer enters the game for B. Knight,102,94
418,4,0:21.0,D. Wade makes free throw 2 of 2,,103,94
419,4,0:21.0,,Phoenix full timeout,103,94
420,4,0:21.0,,B. Knight enters the game for T. Chandler,103,94
421,4,0:18.0,,Personal foul by C. Bosh (drawn by J. Leuer),103,94
422,4,0:16.0,,Personal foul by G. Dragić (drawn by D. Booker),103,94
423,4,0:16.0,,D. Booker misses free throw 1 of 2,103,94
424,4,0:16.0,,Offensive rebound by Team,103,94
425,4,0:16.0,,D. Booker makes free throw 2 of 2,103,95
426,4,0:11.0,Miami full timeout,,103,95
427,4,0:11.0,Miami full timeout,,103,95
