,QUARTER,TIME_REMAINING,UTAH_ACTION,DENVER_ACTION,UTAH_SCORE,DENVER_SCORE
392,4,2:09.0,T. Lyles misses 3-pt jump shot from 24 ft,,95,77
393,4,2:08.0,,Defensive rebound by N. Jokić,95,77
394,4,2:00.0,,E. Mudiay makes 2-pt jump shot from 7 ft,95,79
395,4,1:36.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by T. Lyles),,98,79
396,4,1:21.0,,Turnover by A. Toupane (bad pass; steal by R. Hood),98,79
397,4,1:18.0,Turnover by R. Hood (bad pass; steal by N. Jokić),,98,79
398,4,1:16.0,,G. Harris makes 3-pt jump shot from 23 ft (assist by A. Toupane),98,82
399,4,1:06.0,Utah full timeout,,98,82
400,4,1:06.0,,Denver full timeout,98,82
401,4,1:06.0,J. Withey enters the game for R. Gobert,,98,82
402,4,1:06.0,R. Neto enters the game for R. Hood,,98,82
403,4,1:06.0,C. Johnson enters the game for S. Mack,,98,82
404,4,0:57.0,Shooting foul by N. Jokić (drawn by R. Neto),,98,82
405,4,0:57.0,R. Neto makes free throw 1 of 2,,99,82
406,4,0:57.0,R. Neto makes free throw 2 of 2,,100,82
407,4,0:49.0,,E. Mudiay makes 2-pt dunk at rim (assist by W. Barton),100,84
408,4,0:25.0,R. Neto misses 3-pt jump shot from 25 ft,,100,84
409,4,0:24.0,,Defensive rebound by W. Barton,100,84
410,4,0:17.0,,Turnover by W. Barton (lost ball; steal by R. Neto),100,84
