,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PORTLAND_ACTION,NEW YORK_SCORE,PORTLAND_SCORE
192,2,1:40.0,Personal foul by C. McCollum (drawn by C. Anthony),,49,53
193,2,1:40.0,C. Anthony makes free throw 1 of 2,,50,53
194,2,1:40.0,C. Anthony makes free throw 2 of 2,,51,53
195,2,1:18.0,,G. Henderson makes 2-pt jump shot from 16 ft,51,55
196,2,0:56.0,A. Afflalo misses 2-pt jump shot from 12 ft,,51,55
197,2,0:55.0,,Defensive rebound by G. Henderson,51,55
198,2,0:52.0,,Personal block foul by J. Calderón (drawn by G. Henderson),51,55
199,2,0:52.0,,G. Henderson misses free throw 1 of 2,51,55
200,2,0:52.0,,Offensive rebound by Team,51,55
201,2,0:52.0,,A. Crabbe enters the game for C. McCollum,51,55
202,2,0:52.0,,G. Henderson makes free throw 2 of 2,51,56
203,2,0:35.0,Shooting foul by G. Henderson (drawn by L. Thomas),,51,56
204,2,0:35.0,L. Thomas makes free throw 1 of 2,,52,56
205,2,0:35.0,,C. McCollum enters the game for A. Crabbe,52,56
206,2,0:35.0,,Portland full timeout,52,56
207,2,0:35.0,L. Thomas makes free throw 2 of 2,,53,56
208,2,0:27.0,,D. Lillard misses 2-pt layup from 3 ft,53,56
209,2,0:25.0,Defensive rebound by R. Lopez,,53,56
210,2,0:03.0,C. Anthony makes 2-pt jump shot from 12 ft,,55,56
211,3,11:40.0,,A. Aminu misses 3-pt jump shot from 25 ft,55,56
212,3,11:39.0,Defensive rebound by R. Lopez,,55,56
213,3,11:15.0,K. Porziņģis misses 2-pt jump shot from 8 ft,,55,56
214,3,11:15.0,Offensive rebound by R. Lopez,,55,56
215,3,11:07.0,A. Afflalo misses 2-pt jump shot from 7 ft,,55,56
216,3,11:06.0,,Defensive rebound by D. Lillard,55,56
217,3,10:56.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by M. Plumlee),55,59
218,3,10:34.0,C. Anthony makes 2-pt jump shot from 17 ft (assist by J. Calderón),,57,59
219,3,10:12.0,,D. Lillard misses 3-pt jump shot from 24 ft,57,59
220,3,10:11.0,Defensive rebound by K. Porziņģis,,57,59
221,3,9:58.0,R. Lopez makes 2-pt hook shot from 7 ft (assist by J. Calderón),,59,59
222,3,9:47.0,,C. McCollum misses 2-pt layup at rim,59,59
223,3,9:46.0,Defensive rebound by A. Afflalo,,59,59
224,3,9:40.0,C. Anthony makes 3-pt jump shot from 26 ft,,62,59
225,3,9:25.0,,Personal foul by J. Calderón (drawn by N. Vonleh),62,59
226,3,9:16.0,,M. Plumlee misses 2-pt layup from 1 ft,62,59
227,3,9:15.0,Defensive rebound by K. Porziņģis,,62,59
228,3,9:06.0,C. Anthony misses 2-pt jump shot from 13 ft,,62,59
229,3,9:04.0,,Defensive rebound by Team,62,59
230,3,8:46.0,,D. Lillard misses 2-pt jump shot from 18 ft,62,59
231,3,8:45.0,Defensive rebound by C. Anthony,,62,59
232,3,8:45.0,Personal foul by M. Plumlee (drawn by C. Anthony),,62,59
233,3,8:34.0,J. Calderón misses 3-pt jump shot from 25 ft,,62,59
234,3,8:34.0,,Defensive rebound by Team,62,59
235,3,8:18.0,,A. Aminu misses 2-pt jump shot from 4 ft (block by C. Anthony),62,59
236,3,8:17.0,Defensive rebound by Team,,62,59
237,3,7:52.0,Shooting foul by M. Plumlee (drawn by R. Lopez),,62,59
238,3,7:52.0,R. Lopez makes free throw 1 of 2,,63,59
239,3,7:52.0,R. Lopez makes free throw 2 of 2,,64,59
240,3,7:30.0,,D. Lillard makes 2-pt layup at rim,64,61
241,3,7:18.0,R. Lopez misses 2-pt hook shot from 1 ft,,64,61
242,3,7:16.0,Offensive rebound by R. Lopez,,64,61
243,3,7:15.0,R. Lopez makes 2-pt layup from 1 ft,,66,61
244,3,7:02.0,,N. Vonleh makes 3-pt jump shot from 23 ft (assist by M. Plumlee),66,64
245,3,6:45.0,Turnover by A. Afflalo (lost ball; steal by N. Vonleh),,66,64
246,3,6:41.0,,A. Aminu makes 2-pt dunk at rim (assist by D. Lillard),66,66
247,3,6:41.0,New York full timeout,,66,66
248,3,6:22.0,K. Porziņģis misses 2-pt jump shot from 9 ft,,66,66
249,3,6:21.0,,Defensive rebound by C. McCollum,66,66
250,3,6:08.0,,C. McCollum misses 2-pt jump shot from 16 ft,66,66
251,3,6:07.0,Defensive rebound by K. Porziņģis,,66,66
252,3,5:46.0,C. Anthony misses 3-pt jump shot from 25 ft,,66,66
253,3,5:44.0,,Defensive rebound by Team,66,66
254,3,5:32.0,,Shooting foul by A. Afflalo (drawn by C. McCollum),66,66
255,3,5:32.0,,C. McCollum makes 2-pt jump shot from 18 ft,66,68
256,3,5:32.0,,C. McCollum makes free throw 1 of 1,66,69
257,3,5:12.0,C. Anthony makes 2-pt jump shot from 13 ft,,68,69
258,3,4:58.0,,C. McCollum makes 2-pt dunk at rim (assist by N. Vonleh),68,71
259,3,4:39.0,K. Porziņģis misses 2-pt jump shot from 20 ft,,68,71
260,3,4:39.0,Offensive rebound by Team,,68,71
261,3,4:39.0,,Loose ball foul by M. Plumlee (drawn by R. Lopez),68,71
262,3,4:39.0,,A. Crabbe enters the game for C. McCollum,68,71
263,3,4:39.0,,E. Davis enters the game for M. Plumlee,68,71
264,3,4:39.0,K. O'Quinn enters the game for K. Porziņģis,,68,71
265,3,4:35.0,Turnover by C. Anthony (illegal screen),,68,71
266,3,4:15.0,,A. Aminu misses 3-pt jump shot from 23 ft,68,71
267,3,4:14.0,,Offensive rebound by N. Vonleh,68,71
268,3,4:13.0,,Shooting foul by R. Lopez (drawn by N. Vonleh),68,71
269,3,4:13.0,,N. Vonleh makes free throw 1 of 2,68,72
270,3,4:13.0,,N. Vonleh makes free throw 2 of 2,68,73
271,3,3:56.0,A. Afflalo makes 2-pt jump shot from 12 ft,,70,73
272,3,3:45.0,,Offensive foul by N. Vonleh (drawn by J. Calderón),70,73
273,3,3:45.0,,Turnover by N. Vonleh (offensive foul),70,73
274,3,3:27.0,C. Anthony makes 2-pt layup from 2 ft,,72,73
275,3,3:24.0,,Portland full timeout,72,73
276,3,3:24.0,,M. Leonard enters the game for A. Aminu,72,73
277,3,3:24.0,,M. Harkless enters the game for N. Vonleh,72,73
278,3,3:24.0,L. Galloway enters the game for A. Afflalo,,72,73
279,3,3:09.0,,D. Lillard misses 2-pt jump shot from 21 ft,72,73
280,3,3:09.0,,Offensive rebound by M. Leonard,72,73
281,3,3:09.0,,Personal foul by K. O'Quinn (drawn by M. Leonard),72,73
282,3,3:06.0,,A. Crabbe makes 2-pt jump shot from 21 ft (assist by M. Leonard),72,75
283,3,3:06.0,,Shooting block foul by L. Galloway (drawn by A. Crabbe),72,75
284,3,3:06.0,,A. Crabbe makes free throw 1 of 1,72,76
285,3,2:42.0,K. O'Quinn makes 2-pt jump shot from 20 ft,,74,76
286,3,2:30.0,,D. Lillard makes 2-pt layup from 1 ft,74,78
287,3,2:08.0,J. Calderón misses 3-pt jump shot from 22 ft,,74,78
288,3,2:07.0,Offensive rebound by R. Lopez,,74,78
289,3,1:53.0,K. O'Quinn misses 3-pt jump shot from 25 ft,,74,78
290,3,1:52.0,,Defensive rebound by M. Leonard,74,78
291,3,1:46.0,,Shooting foul by K. O'Quinn (drawn by D. Lillard),74,78
292,3,1:46.0,Technical foul by K. O'Quinn,,74,78
293,3,1:46.0,,D. Lillard makes technical free throw,74,79
294,3,1:46.0,,D. Lillard makes free throw 1 of 2,74,80
295,3,1:46.0,L. Thomas enters the game for R. Lopez,,74,80
296,3,1:46.0,,D. Lillard makes free throw 2 of 2,74,81
297,3,1:21.0,L. Galloway misses 2-pt jump shot from 3 ft,,74,81
298,3,1:20.0,,Defensive rebound by E. Davis,74,81
299,3,1:15.0,,Personal foul by L. Thomas (drawn by A. Crabbe),74,81
300,3,1:15.0,,A. Crabbe makes free throw 1 of 2,74,82
301,3,1:15.0,A. Afflalo enters the game for J. Calderón,,74,82
302,3,1:15.0,,A. Crabbe misses free throw 2 of 2,74,82
303,3,1:14.0,,Offensive rebound by Team,74,82
304,3,1:14.0,Loose ball foul by L. Galloway (drawn by A. Crabbe),,74,82
305,3,1:14.0,,A. Crabbe makes free throw 1 of 2,74,83
306,3,1:14.0,,A. Crabbe makes free throw 2 of 2,74,84
307,3,0:56.0,C. Anthony makes 2-pt layup from 2 ft,,76,84
308,3,0:36.0,,D. Lillard misses 2-pt layup from 3 ft,76,84
309,3,0:35.0,,Offensive rebound by E. Davis,76,84
310,3,0:35.0,,E. Davis makes 2-pt dunk at rim,76,86
311,3,0:17.0,C. Anthony misses 2-pt jump shot from 17 ft,,76,86
312,3,0:16.0,,Defensive rebound by E. Davis,76,86
313,3,0:00.0,,D. Lillard misses 3-pt jump shot from 25 ft,76,86
314,3,0:00.0,Defensive rebound by L. Thomas,,76,86
315,4,11:44.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by L. Galloway),,79,86
316,4,11:18.0,,C. McCollum makes 2-pt jump shot from 21 ft,79,88
317,4,10:58.0,L. Thomas makes 3-pt jump shot from 24 ft (assist by D. Williams),,82,88
318,4,10:31.0,,E. Davis misses 2-pt layup from 1 ft,82,88
319,4,10:31.0,Defensive rebound by K. O'Quinn,,82,88
320,4,10:26.0,Shooting foul by M. Leonard (drawn by L. Thomas),,82,88
321,4,10:26.0,L. Thomas makes free throw 1 of 2,,83,88
322,4,10:26.0,L. Thomas makes free throw 2 of 2,,84,88
323,4,10:17.0,,Personal foul by A. Afflalo (drawn by E. Davis),84,88
324,4,10:12.0,,C. McCollum misses 2-pt jump shot from 18 ft,84,88
325,4,10:11.0,,Offensive rebound by E. Davis,84,88
326,4,9:59.0,,A. Crabbe misses 3-pt jump shot from 25 ft,84,88
327,4,9:58.0,Defensive rebound by D. Williams,,84,88
328,4,9:49.0,K. O'Quinn makes 2-pt layup from 2 ft (assist by D. Williams),,86,88
329,4,9:49.0,,Portland full timeout,86,88
330,4,9:33.0,,C. McCollum misses 2-pt jump shot from 12 ft,86,88
331,4,9:31.0,Defensive rebound by K. O'Quinn,,86,88
332,4,9:10.0,A. Afflalo misses 2-pt layup from 1 ft,,86,88
333,4,9:08.0,,Defensive rebound by M. Leonard,86,88
334,4,8:58.0,,C. McCollum misses 2-pt jump shot from 16 ft,86,88
335,4,8:57.0,Defensive rebound by L. Galloway,,86,88
336,4,8:52.0,Shooting foul by C. McCollum (drawn by L. Galloway),,86,88
337,4,8:52.0,L. Galloway makes free throw 1 of 2,,87,88
338,4,8:52.0,,D. Lillard enters the game for M. Harkless,87,88
339,4,8:52.0,L. Galloway makes free throw 2 of 2,,88,88
340,4,8:30.0,,D. Lillard misses 2-pt jump shot from 17 ft,88,88
341,4,8:29.0,Defensive rebound by D. Williams,,88,88
342,4,8:25.0,D. Williams misses 2-pt layup from 2 ft,,88,88
343,4,8:22.0,,Defensive rebound by M. Leonard,88,88
344,4,8:16.0,,M. Leonard makes 2-pt jump shot from 13 ft,88,90
345,4,8:03.0,D. Williams makes 3-pt jump shot from 24 ft,,91,90
346,4,7:44.0,,A. Crabbe makes 2-pt jump shot from 5 ft,91,92
347,4,7:22.0,A. Afflalo misses 3-pt jump shot from 25 ft,,91,92
348,4,7:22.0,,Defensive rebound by D. Lillard,91,92
349,4,7:18.0,,D. Lillard misses 2-pt jump shot from 3 ft,91,92
350,4,7:17.0,Defensive rebound by K. O'Quinn,,91,92
351,4,7:08.0,,Violation by E. Davis (def goaltending),91,92
352,4,7:08.0,K. O'Quinn makes 2-pt layup from 1 ft,,93,92
353,4,7:08.0,Shooting foul by A. Crabbe (drawn by K. O'Quinn),,93,92
354,4,7:08.0,C. Anthony enters the game for D. Williams,,93,92
355,4,7:08.0,K. O'Quinn misses free throw 1 of 1,,93,92
356,4,7:06.0,,Defensive rebound by M. Leonard,93,92
357,4,6:57.0,,D. Lillard misses 2-pt jump shot from 11 ft (block by K. O'Quinn),93,92
358,4,6:54.0,Defensive rebound by C. Anthony,,93,92
359,4,6:49.0,K. O'Quinn makes 2-pt dunk at rim,,95,92
360,4,6:22.0,,A. Crabbe makes 2-pt jump shot from 10 ft,95,94
361,4,6:04.0,L. Thomas makes 2-pt jump shot from 20 ft (assist by K. O'Quinn),,97,94
362,4,5:45.0,,D. Lillard misses 3-pt jump shot from 29 ft,97,94
363,4,5:44.0,Defensive rebound by L. Galloway,,97,94
364,4,5:40.0,L. Galloway makes 2-pt layup at rim,,99,94
365,4,5:39.0,,Portland full timeout,99,94
366,4,5:39.0,,M. Plumlee enters the game for M. Leonard,99,94
367,4,5:39.0,,A. Aminu enters the game for E. Davis,99,94
368,4,5:39.0,R. Lopez enters the game for K. O'Quinn,,99,94
369,4,5:22.0,,D. Lillard makes 2-pt layup from 2 ft (assist by M. Plumlee),99,96
370,4,5:11.0,Offensive foul by L. Thomas (drawn by A. Aminu),,99,96
371,4,5:11.0,Turnover by L. Thomas (offensive foul),,99,96
372,4,4:49.0,,A. Aminu misses 3-pt jump shot from 25 ft,99,96
373,4,4:48.0,Defensive rebound by L. Galloway,,99,96
374,4,4:29.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by C. Anthony),,102,96
375,4,4:10.0,,D. Lillard makes 2-pt jump shot from 15 ft,102,98
376,4,3:55.0,L. Galloway misses 2-pt jump shot from 6 ft,,102,98
377,4,3:52.0,,Defensive rebound by M. Plumlee,102,98
378,4,3:40.0,,A. Aminu misses 3-pt jump shot from 25 ft,102,98
379,4,3:39.0,Defensive rebound by R. Lopez,,102,98
380,4,3:27.0,Shooting foul by A. Crabbe (drawn by A. Afflalo),,102,98
381,4,3:27.0,A. Afflalo makes free throw 1 of 2,,103,98
382,4,3:27.0,A. Afflalo makes free throw 2 of 2,,104,98
