,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHICAGO_ACTION,DETROIT_SCORE,CHICAGO_SCORE
73,1,1:29.0,Defensive rebound by K. Caldwell-Pope,,22,25
74,1,1:26.0,Personal foul by E. Moore,,22,25
75,1,1:26.0,,A. Brooks enters the game for E. Moore,22,25
76,1,1:26.0,,C. Felício enters the game for P. Gasol,22,25
77,1,1:26.0,,J. Holiday enters the game for J. Butler,22,25
78,1,1:20.0,S. Blake enters the game for R. Jackson,,22,25
79,1,1:15.0,T. Harris makes 2-pt layup from 2 ft,,24,25
80,1,1:06.0,,D. McDermott misses 2-pt layup from 1 ft,24,25
81,1,1:01.0,Defensive rebound by A. Drummond,,24,25
82,1,0:50.0,T. Harris misses 2-pt jump shot from 20 ft,,24,25
83,1,0:48.0,,Defensive rebound by D. McDermott,24,25
84,1,0:38.0,,A. Brooks makes 2-pt jump shot from 2 ft,24,27
85,1,0:27.0,A. Drummond makes 2-pt layup at rim (assist by S. Blake),,26,27
86,1,0:02.0,,Turnover by Team (shot clock),26,27
87,1,0:00.0,S. Blake misses 3-pt jump shot from 46 ft,,26,27
88,1,0:00.0,Offensive rebound by Team,,26,27
89,2,11:43.0,M. Morris makes 2-pt jump shot from 19 ft,,28,27
90,2,11:30.0,,D. McDermott misses 3-pt jump shot from 23 ft,28,27
91,2,11:29.0,Defensive rebound by Team,,28,27
92,2,11:12.0,M. Morris misses 2-pt jump shot from 16 ft,,28,27
93,2,11:12.0,,Defensive rebound by Team,28,27
94,2,10:57.0,,D. McDermott makes 2-pt layup from 1 ft (assist by J. Holiday),28,29
95,2,10:37.0,A. Tolliver misses 3-pt jump shot from 25 ft,,28,29
96,2,10:36.0,,Defensive rebound by J. Holiday,28,29
97,2,10:30.0,,Shooting foul by S. Johnson (drawn by D. McDermott),28,29
98,2,10:30.0,,D. McDermott makes free throw 1 of 2,28,30
99,2,10:30.0,,D. McDermott makes free throw 2 of 2,28,31
100,2,10:05.0,S. Johnson misses 3-pt jump shot from 24 ft,,28,31
101,2,10:04.0,,Defensive rebound by J. Holiday,28,31
102,2,9:58.0,,Turnover by A. Brooks (bad pass),28,31
103,2,9:39.0,A. Tolliver makes 3-pt jump shot from 23 ft (assist by S. Blake),,31,31
104,2,9:23.0,,Turnover by J. Holiday (bad pass; steal by S. Johnson),31,31
105,2,9:08.0,M. Morris makes 3-pt jump shot from 24 ft (assist by S. Blake),,34,31
106,2,9:07.0,,Chicago full timeout,34,31
107,2,9:07.0,,J. Butler enters the game for J. Holiday,34,31
108,2,8:51.0,,C. Felício makes 2-pt layup from 1 ft (assist by A. Brooks),34,33
109,2,8:36.0,A. Tolliver makes 3-pt jump shot from 22 ft (assist by M. Morris),,37,33
110,2,8:18.0,,J. Butler misses 2-pt jump shot from 21 ft,37,33
111,2,8:17.0,Defensive rebound by A. Baynes,,37,33
112,2,8:09.0,S. Johnson misses 2-pt jump shot from 21 ft,,37,33
113,2,8:08.0,,Defensive rebound by J. Butler,37,33
114,2,7:59.0,,A. Brooks misses 3-pt jump shot from 24 ft,37,33
115,2,7:58.0,Defensive rebound by S. Johnson,,37,33
116,2,7:53.0,Personal foul by C. Felício,,37,33
117,2,7:43.0,S. Johnson misses 2-pt layup from 3 ft (block by C. Felício),,37,33
118,2,7:42.0,,Defensive rebound by C. Felício,37,33
119,2,7:29.0,,D. McDermott misses 2-pt jump shot from 11 ft,37,33
120,2,7:28.0,Defensive rebound by A. Tolliver,,37,33
121,2,7:14.0,Personal foul by A. Brooks,,37,33
122,2,7:14.0,,M. Dunleavy enters the game for D. McDermott,37,33
123,2,6:59.0,M. Morris misses 2-pt jump shot from 22 ft,,37,33
124,2,6:59.0,,Defensive rebound by Team,37,33
125,2,6:42.0,,J. Butler misses 2-pt layup from 1 ft,37,33
126,2,6:41.0,,Offensive rebound by J. Butler,37,33
127,2,6:41.0,,J. Butler misses 2-pt layup from 1 ft,37,33
128,2,6:40.0,Defensive rebound by S. Blake,,37,33
129,2,6:36.0,Personal foul by C. Felício,,37,33
130,2,6:36.0,,P. Gasol enters the game for C. Felício,37,33
131,2,6:36.0,,E. Moore enters the game for A. Brooks,37,33
132,2,6:36.0,K. Caldwell-Pope enters the game for S. Johnson,,37,33
133,2,6:36.0,R. Jackson enters the game for S. Blake,,37,33
134,2,6:27.0,A. Tolliver misses 2-pt jump shot from 5 ft (block by N. Mirotić),,37,33
135,2,6:25.0,,Defensive rebound by P. Gasol,37,33
136,2,6:16.0,,E. Moore misses 3-pt jump shot from 23 ft,37,33
137,2,6:14.0,,Offensive rebound by J. Butler,37,33
138,2,6:08.0,,J. Butler makes 2-pt dunk at rim,37,35
139,2,5:40.0,Shooting foul by N. Mirotić (drawn by R. Jackson),,37,35
140,2,5:40.0,Detroit full timeout,,37,35
141,2,5:40.0,T. Harris enters the game for A. Baynes,,37,35
142,2,5:40.0,A. Drummond enters the game for A. Tolliver,,37,35
143,2,5:40.0,,J. Holiday enters the game for N. Mirotić,37,35
144,2,5:40.0,R. Jackson misses free throw 1 of 2,,37,35
145,2,5:40.0,Offensive rebound by Team,,37,35
146,2,5:40.0,R. Jackson makes free throw 2 of 2,,38,35
147,2,5:19.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by J. Butler),38,38
148,2,5:05.0,T. Harris misses 2-pt jump shot from 6 ft (block by P. Gasol),,38,38
149,2,5:03.0,,Defensive rebound by J. Butler,38,38
150,2,4:59.0,,Turnover by J. Holiday (lost ball),38,38
151,2,4:46.0,Turnover by R. Jackson (bad pass; steal by J. Butler),,38,38
152,2,4:41.0,,J. Holiday misses 2-pt layup from 1 ft,38,38
153,2,4:41.0,,Offensive rebound by E. Moore,38,38
154,2,4:41.0,,E. Moore misses 2-pt layup from 2 ft,38,38
155,2,4:39.0,,Offensive rebound by J. Butler,38,38
156,2,4:39.0,,J. Butler makes 2-pt layup from 3 ft,38,40
157,2,4:22.0,A. Drummond makes 2-pt hook shot from 8 ft (assist by T. Harris),,40,40
158,2,4:07.0,,Turnover by J. Butler (bad pass; steal by R. Jackson),40,40
159,2,4:04.0,Personal foul by J. Holiday,,40,40
160,2,4:04.0,A. Drummond misses free throw 1 of 2,,40,40
161,2,4:04.0,Offensive rebound by Team,,40,40
162,2,4:04.0,A. Drummond misses free throw 2 of 2,,40,40
163,2,4:02.0,,Defensive rebound by P. Gasol,40,40
164,2,3:40.0,,E. Moore makes 3-pt jump shot from 24 ft (assist by J. Butler),40,43
165,2,3:35.0,Personal take foul by J. Holiday,,40,43
166,2,3:35.0,A. Drummond misses free throw 1 of 2,,40,43
167,2,3:35.0,Offensive rebound by Team,,40,43
168,2,3:35.0,A. Drummond makes free throw 2 of 2,,41,43
169,2,3:31.0,,Personal foul by R. Jackson,41,43
170,2,3:31.0,A. Baynes enters the game for A. Drummond,,41,43
171,2,3:25.0,,Personal foul by M. Morris,41,43
172,2,3:10.0,,E. Moore misses 2-pt jump shot from 7 ft,41,43
173,2,3:09.0,,Offensive rebound by P. Gasol,41,43
174,2,3:09.0,,P. Gasol misses 2-pt layup from 1 ft,41,43
175,2,3:08.0,Defensive rebound by A. Baynes,,41,43
176,2,2:53.0,T. Harris makes 2-pt jump shot from 7 ft,,43,43
177,2,2:38.0,Detroit full timeout,,43,43
178,2,2:35.0,,M. Dunleavy misses 2-pt jump shot from 19 ft,43,43
179,2,2:33.0,Defensive rebound by A. Baynes,,43,43
180,2,2:20.0,Turnover by R. Jackson (bad pass; steal by M. Dunleavy),,43,43
181,2,2:13.0,,Shooting foul by A. Baynes (drawn by J. Butler),43,43
182,2,2:13.0,,J. Butler makes free throw 1 of 2,43,44
183,2,2:13.0,,J. Butler makes free throw 2 of 2,43,45
184,2,2:02.0,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,,43,45
185,2,2:00.0,,Defensive rebound by J. Butler,43,45
186,2,1:52.0,,P. Gasol misses 2-pt hook shot from 8 ft,43,45
187,2,1:51.0,,Offensive rebound by J. Butler,43,45
188,2,1:45.0,,P. Gasol misses 2-pt jump shot from 14 ft,43,45
189,2,1:44.0,Defensive rebound by T. Harris,,43,45
190,2,1:37.0,R. Jackson makes 2-pt jump shot from 14 ft,,45,45
191,2,1:21.0,,P. Gasol misses 2-pt jump shot from 17 ft,45,45
192,2,1:20.0,Defensive rebound by K. Caldwell-Pope,,45,45
193,2,1:08.0,Turnover by R. Jackson (bad pass; steal by J. Holiday),,45,45
194,2,1:00.0,,Turnover by J. Butler (bad pass; steal by M. Morris),45,45
195,2,0:55.0,M. Morris misses 2-pt layup from 2 ft (block by J. Butler),,45,45
196,2,0:53.0,Offensive rebound by M. Morris,,45,45
197,2,0:53.0,Shooting foul by M. Dunleavy (drawn by K. Caldwell-Pope),,45,45
198,2,0:53.0,K. Caldwell-Pope misses free throw 1 of 2,,45,45
199,2,0:53.0,Offensive rebound by Team,,45,45
200,2,0:53.0,K. Caldwell-Pope makes free throw 2 of 2,,46,45
201,2,0:33.0,,P. Gasol misses 2-pt layup from 2 ft,46,45
202,2,0:32.0,Defensive rebound by T. Harris,,46,45
203,2,0:14.0,R. Jackson misses 2-pt layup from 1 ft,,46,45
204,2,0:13.0,,Defensive rebound by J. Butler,46,45
205,2,0:00.0,,J. Butler misses 3-pt jump shot from 26 ft,46,45
206,2,0:00.0,,Offensive rebound by Team,46,45
207,3,11:44.0,T. Harris misses 2-pt jump shot from 19 ft,,46,45
208,3,11:41.0,,Defensive rebound by J. Butler,46,45
209,3,11:19.0,,J. Butler misses 3-pt jump shot from 26 ft,46,45
210,3,11:18.0,Defensive rebound by A. Drummond,,46,45
211,3,11:07.0,M. Morris misses 3-pt jump shot from 24 ft,,46,45
212,3,11:06.0,,Defensive rebound by P. Gasol,46,45
213,3,10:58.0,,Personal foul by T. Harris,46,45
214,3,10:48.0,,Turnover by B. Portis (lost ball; steal by T. Harris),46,45
215,3,10:40.0,A. Drummond misses 2-pt hook shot from 4 ft,,46,45
216,3,10:40.0,,Defensive rebound by Team,46,45
217,3,10:40.0,,Personal foul by A. Drummond,46,45
218,3,10:40.0,Violation by Team (jump ball),,46,45
219,3,10:23.0,,P. Gasol misses 2-pt hook shot from 5 ft,46,45
220,3,10:22.0,Defensive rebound by T. Harris,,46,45
221,3,10:19.0,Personal foul by M. Dunleavy,,46,45
222,3,10:09.0,T. Harris misses 2-pt jump shot from 17 ft,,46,45
223,3,10:07.0,,Defensive rebound by J. Butler,46,45
224,3,10:00.0,,P. Gasol makes 3-pt jump shot from 25 ft (assist by J. Butler),46,48
225,3,9:42.0,K. Caldwell-Pope misses 2-pt layup from 1 ft,,46,48
226,3,9:41.0,Offensive rebound by A. Drummond,,46,48
227,3,9:41.0,A. Drummond makes 2-pt dunk at rim,,48,48
228,3,9:33.0,,Turnover by M. Dunleavy (bad pass; steal by A. Drummond),48,48
229,3,9:24.0,R. Jackson makes 3-pt jump shot from 23 ft (assist by M. Morris),,51,48
230,3,8:57.0,,P. Gasol misses 3-pt jump shot from 24 ft,51,48
231,3,8:56.0,Defensive rebound by K. Caldwell-Pope,,51,48
232,3,8:46.0,A. Drummond misses 2-pt jump shot from 7 ft (block by E. Moore),,51,48
233,3,8:44.0,,Defensive rebound by B. Portis,51,48
234,3,8:39.0,,E. Moore makes 2-pt layup from 1 ft,51,50
235,3,8:20.0,A. Drummond misses 2-pt hook shot from 5 ft,,51,50
236,3,8:19.0,,Defensive rebound by J. Butler,51,50
237,3,8:11.0,,B. Portis makes 2-pt jump shot from 7 ft (assist by J. Butler),51,52
238,3,7:51.0,K. Caldwell-Pope misses 2-pt jump shot from 8 ft,,51,52
239,3,7:50.0,,Defensive rebound by P. Gasol,51,52
240,3,7:36.0,,P. Gasol misses 2-pt hook shot from 4 ft,51,52
241,3,7:35.0,Defensive rebound by T. Harris,,51,52
242,3,7:28.0,M. Morris misses 2-pt jump shot from 18 ft (block by J. Butler),,51,52
243,3,7:26.0,,Defensive rebound by P. Gasol,51,52
244,3,7:20.0,,Turnover by J. Butler (bad pass; steal by T. Harris),51,52
245,3,7:12.0,Shooting foul by E. Moore (drawn by R. Jackson),,51,52
246,3,7:12.0,R. Jackson makes free throw 1 of 2,,52,52
247,3,7:12.0,R. Jackson makes free throw 2 of 2,,53,52
248,3,6:56.0,,E. Moore misses 3-pt jump shot from 24 ft,53,52
249,3,6:54.0,,Offensive rebound by B. Portis,53,52
250,3,6:36.0,,B. Portis misses 2-pt jump shot from 21 ft,53,52
251,3,6:35.0,,Offensive rebound by P. Gasol,53,52
252,3,6:24.0,,J. Butler misses 2-pt layup from 1 ft,53,52
253,3,6:23.0,Defensive rebound by A. Drummond,,53,52
254,3,6:12.0,K. Caldwell-Pope misses 2-pt layup from 2 ft,,53,52
255,3,6:11.0,,Defensive rebound by J. Butler,53,52
256,3,6:06.0,,Personal foul by R. Jackson,53,52
257,3,6:06.0,,Chicago full timeout,53,52
258,3,6:06.0,,N. Mirotić enters the game for B. Portis,53,52
259,3,5:57.0,,J. Butler makes 2-pt layup from 1 ft,53,54
260,3,5:38.0,T. Harris misses 3-pt jump shot from 23 ft,,53,54
261,3,5:36.0,,Defensive rebound by J. Butler,53,54
262,3,5:19.0,,P. Gasol makes 2-pt jump shot from 17 ft (assist by J. Butler),53,56
263,3,4:53.0,T. Harris misses 2-pt layup from 1 ft (block by P. Gasol),,53,56
264,3,4:51.0,Offensive rebound by A. Drummond,,53,56
265,3,4:48.0,R. Jackson makes 2-pt layup from 2 ft (assist by A. Drummond),,55,56
266,3,4:27.0,,N. Mirotić misses 2-pt jump shot from 3 ft (block by T. Harris),55,56
267,3,4:27.0,,Offensive rebound by Team,55,56
268,3,4:27.0,S. Johnson enters the game for M. Morris,,55,56
269,3,4:27.0,,D. McDermott enters the game for M. Dunleavy,55,56
270,3,4:24.0,,P. Gasol makes 2-pt layup from 1 ft (assist by E. Moore),55,58
271,3,4:02.0,R. Jackson misses 2-pt jump shot from 7 ft (block by E. Moore),,55,58
272,3,4:02.0,Offensive rebound by Team,,55,58
273,3,3:58.0,R. Jackson misses 2-pt jump shot from 14 ft,,55,58
274,3,3:58.0,Offensive rebound by Team,,55,58
275,3,3:58.0,,Loose ball foul by N. Mirotić,55,58
276,3,3:44.0,T. Harris makes 3-pt jump shot from 24 ft (assist by A. Drummond),,58,58
277,3,3:14.0,,J. Butler misses 2-pt jump shot from 16 ft,58,58
278,3,3:13.0,Defensive rebound by S. Johnson,,58,58
279,3,3:04.0,R. Jackson misses 2-pt layup from 2 ft,,58,58
280,3,3:04.0,Offensive rebound by R. Jackson,,58,58
281,3,3:04.0,Shooting foul by P. Gasol (drawn by A. Drummond),,58,58
282,3,3:04.0,A. Drummond misses free throw 1 of 2,,58,58
283,3,3:04.0,Offensive rebound by Team,,58,58
284,3,3:04.0,,J. Holiday enters the game for J. Butler,58,58
285,3,3:04.0,S. Blake enters the game for R. Jackson,,58,58
286,3,3:04.0,,A. Brooks enters the game for E. Moore,58,58
287,3,3:04.0,A. Drummond misses free throw 2 of 2,,58,58
288,3,3:02.0,,Defensive rebound by P. Gasol,58,58
289,3,2:46.0,,A. Brooks misses 2-pt jump shot from 13 ft,58,58
290,3,2:45.0,Defensive rebound by A. Drummond,,58,58
291,3,2:40.0,Shooting foul by J. Holiday (drawn by K. Caldwell-Pope),,58,58
292,3,2:40.0,Detroit full timeout,,58,58
293,3,2:40.0,A. Baynes enters the game for A. Drummond,,58,58
294,3,2:40.0,,C. Felício enters the game for P. Gasol,58,58
295,3,2:40.0,K. Caldwell-Pope makes free throw 1 of 2,,59,58
296,3,2:40.0,K. Caldwell-Pope makes free throw 2 of 2,,60,58
297,3,2:16.0,,A. Brooks makes 2-pt jump shot from 15 ft,60,60
298,3,1:59.0,T. Harris makes 2-pt jump shot from 10 ft,,62,60
299,3,1:45.0,,A. Brooks makes 2-pt jump shot from 6 ft,62,62
300,3,1:20.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by T. Harris),,65,62
301,3,1:05.0,,A. Brooks makes 3-pt jump shot from 25 ft,65,65
302,3,0:46.0,S. Blake makes 3-pt jump shot from 25 ft (assist by T. Harris),,68,65
303,3,0:30.0,,D. McDermott misses 2-pt layup from 1 ft,68,65
304,3,0:29.0,Defensive rebound by A. Baynes,,68,65
305,3,0:13.0,K. Caldwell-Pope makes 2-pt jump shot from 21 ft,,70,65
306,3,0:00.0,,Turnover by A. Brooks (lost ball; steal by S. Blake),70,65
307,4,11:44.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by C. Felício),70,68
308,4,11:29.0,S. Johnson misses 2-pt jump shot from 17 ft,,70,68
309,4,11:27.0,,Defensive rebound by J. Holiday,70,68
310,4,11:21.0,,Shooting foul by S. Johnson (drawn by C. Felício),70,68
311,4,11:21.0,,C. Felício makes free throw 1 of 2,70,69
312,4,11:21.0,,C. Felício misses free throw 2 of 2,70,69
313,4,11:20.0,Defensive rebound by S. Blake,,70,69
314,4,11:09.0,Turnover by A. Baynes (bad pass),,70,69
315,4,10:58.0,,A. Brooks misses 2-pt jump shot from 4 ft,70,69
316,4,10:57.0,,Offensive rebound by C. Felício,70,69
317,4,10:57.0,,C. Felício misses 2-pt layup from 1 ft,70,69
318,4,10:56.0,Defensive rebound by S. Blake,,70,69
319,4,10:49.0,Shooting foul by A. Brooks (drawn by T. Harris),,70,69
320,4,10:49.0,T. Harris makes free throw 1 of 2,,71,69
321,4,10:49.0,T. Harris makes free throw 2 of 2,,72,69
322,4,10:31.0,,Shooting foul by T. Harris (drawn by A. Brooks),72,69
323,4,10:31.0,,A. Brooks makes free throw 1 of 3,72,70
324,4,10:31.0,,A. Brooks makes free throw 2 of 3,72,71
325,4,10:31.0,A. Tolliver enters the game for T. Harris,,72,71
326,4,10:31.0,,J. Butler enters the game for D. McDermott,72,71
327,4,10:31.0,,A. Brooks makes free throw 3 of 3,72,72
328,4,10:08.0,S. Johnson misses 2-pt jump shot from 13 ft,,72,72
329,4,10:07.0,,Defensive rebound by C. Felício,72,72
330,4,9:44.0,,J. Butler misses 3-pt jump shot from 24 ft,72,72
331,4,9:43.0,Defensive rebound by A. Tolliver,,72,72
332,4,9:33.0,K. Caldwell-Pope enters the game for S. Johnson,,72,72
333,4,9:33.0,A. Drummond enters the game for A. Baynes,,72,72
334,4,9:27.0,Shooting foul by J. Butler (drawn by A. Drummond),,72,72
335,4,9:27.0,A. Drummond misses free throw 1 of 2,,72,72
336,4,9:27.0,Offensive rebound by Team,,72,72
337,4,9:27.0,A. Drummond misses free throw 2 of 2,,72,72
338,4,9:25.0,,Defensive rebound by C. Felício,72,72
339,4,9:13.0,,A. Brooks makes 2-pt jump shot from 8 ft,72,74
340,4,8:58.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by A. Drummond),,75,74
341,4,8:47.0,,Personal foul by M. Morris,75,74
342,4,8:47.0,,Chicago full timeout,75,74
343,4,8:47.0,R. Jackson enters the game for S. Blake,,75,74
344,4,8:39.0,,J. Holiday misses 3-pt jump shot from 24 ft,75,74
345,4,8:38.0,Defensive rebound by A. Drummond,,75,74
346,4,8:25.0,M. Morris makes 2-pt jump shot from 11 ft,,77,74
347,4,8:12.0,,J. Butler misses 2-pt jump shot from 16 ft,77,74
348,4,8:11.0,Defensive rebound by Team,,77,74
349,4,7:49.0,M. Morris misses 3-pt jump shot from 25 ft,,77,74
350,4,7:48.0,,Defensive rebound by A. Brooks,77,74
351,4,7:46.0,,Flagrant foul type 1 by M. Morris,77,74
352,4,7:46.0,,J. Butler makes flagrant free throw 1 of 2,77,75
353,4,7:46.0,,J. Butler misses flagrant free throw 2 of 2,77,75
354,4,7:46.0,,Offensive rebound by Team,77,75
355,4,7:35.0,,N. Mirotić misses 3-pt jump shot from 25 ft,77,75
356,4,7:34.0,Defensive rebound by A. Drummond,,77,75
357,4,7:33.0,Personal foul by J. Butler,,77,75
358,4,7:19.0,Turnover by K. Caldwell-Pope (lost ball; steal by A. Brooks),,77,75
359,4,7:19.0,Violation by K. Caldwell-Pope (kicked ball),,77,75
360,4,7:19.0,,P. Gasol enters the game for C. Felício,77,75
361,4,7:19.0,T. Harris enters the game for A. Tolliver,,77,75
362,4,7:07.0,,N. Mirotić misses 2-pt jump shot from 13 ft,77,75
363,4,7:05.0,Defensive rebound by M. Morris,,77,75
364,4,6:58.0,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),,79,75
365,4,6:31.0,,A. Brooks misses 3-pt jump shot from 25 ft,79,75
366,4,6:31.0,,Offensive rebound by Team,79,75
367,4,6:31.0,,Chicago full timeout,79,75
368,4,6:17.0,Personal foul by N. Mirotić,,79,75
369,4,6:17.0,,Personal foul by K. Caldwell-Pope,79,75
370,4,6:10.0,,Turnover by A. Brooks (bad pass; steal by A. Drummond),79,75
371,4,6:05.0,Shooting foul by J. Holiday (drawn by R. Jackson),,79,75
372,4,6:05.0,R. Jackson misses free throw 1 of 2,,79,75
373,4,6:05.0,Offensive rebound by Team,,79,75
374,4,6:05.0,,E. Moore enters the game for A. Brooks,79,75
375,4,6:05.0,,M. Dunleavy enters the game for N. Mirotić,79,75
376,4,6:05.0,R. Jackson makes free throw 2 of 2,,80,75
377,4,5:45.0,,E. Moore misses 2-pt jump shot from 9 ft,80,75
378,4,5:44.0,Defensive rebound by K. Caldwell-Pope,,80,75
379,4,5:43.0,Personal take foul by M. Dunleavy,,80,75
380,4,5:43.0,A. Drummond misses free throw 1 of 2,,80,75
381,4,5:43.0,Offensive rebound by Team,,80,75
382,4,5:43.0,A. Drummond misses free throw 2 of 2,,80,75
383,4,5:41.0,,Defensive rebound by J. Butler,80,75
384,4,5:22.0,,J. Butler makes 2-pt jump shot from 9 ft (assist by P. Gasol),80,77
385,4,5:22.0,Detroit full timeout,,80,77
386,4,5:22.0,A. Baynes enters the game for A. Drummond,,80,77
387,4,5:07.0,T. Harris makes 2-pt jump shot from 12 ft,,82,77
388,4,4:51.0,,P. Gasol makes 2-pt layup from 2 ft (assist by J. Butler),82,79
389,4,4:39.0,Turnover by R. Jackson (traveling),,82,79
390,4,4:25.0,,J. Butler makes 2-pt layup from 1 ft (assist by P. Gasol),82,81
391,4,3:59.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,82,81
392,4,3:58.0,,Defensive rebound by P. Gasol,82,81
