,QUARTER,TIME_REMAINING,PORTLAND_ACTION,PHOENIX_ACTION,PORTLAND_SCORE,PHOENIX_SCORE
79,1,3:02.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),19,25
80,1,3:02.0,Portland full timeout,,19,25
81,1,3:02.0,,A. Len enters the game for T. Chandler,19,25
82,1,3:02.0,E. Davis enters the game for M. Leonard,,19,25
83,1,3:02.0,M. Harkless enters the game for M. Plumlee,,19,25
84,1,2:46.0,Def 3 sec tech foul by A. Len,,19,25
85,1,2:46.0,D. Lillard makes technical free throw,,20,25
86,1,2:36.0,Turnover by E. Davis (bad pass),,20,25
87,1,2:23.0,,P. Tucker misses 3-pt jump shot from 22 ft,20,25
88,1,2:22.0,Defensive rebound by D. Lillard,,20,25
89,1,2:05.0,A. Aminu misses 2-pt layup from 1 ft (block by M. Morris),,20,25
90,1,2:02.0,,Defensive rebound by A. Len,20,25
91,1,1:53.0,,Turnover by E. Bledsoe (back court),20,25
92,1,1:53.0,C. McCollum enters the game for D. Lillard,,20,25
93,1,1:53.0,,B. Knight enters the game for E. Bledsoe,20,25
94,1,1:53.0,,J. Leuer enters the game for M. Morris,20,25
95,1,1:41.0,C. McCollum misses 2-pt jump shot from 18 ft,,20,25
96,1,1:41.0,Offensive rebound by A. Aminu,,20,25
97,1,1:33.0,M. Harkless misses 3-pt jump shot from 24 ft,,20,25
98,1,1:32.0,,Defensive rebound by J. Leuer,20,25
99,1,1:18.0,,A. Len makes 2-pt layup from 2 ft (assist by J. Leuer),20,27
100,1,1:00.0,E. Davis makes 2-pt layup from 2 ft,,22,27
101,1,1:00.0,Shooting foul by J. Leuer (drawn by E. Davis),,22,27
102,1,1:00.0,,T. Warren enters the game for P. Tucker,22,27
103,1,1:00.0,N. Vonleh enters the game for A. Aminu,,22,27
104,1,1:00.0,E. Davis makes free throw 1 of 1,,23,27
105,1,0:51.0,,Turnover by B. Knight (traveling),23,27
106,1,0:34.0,C. McCollum misses 2-pt jump shot from 19 ft,,23,27
107,1,0:34.0,Offensive rebound by E. Davis,,23,27
108,1,0:19.0,E. Davis misses 2-pt layup from 1 ft,,23,27
109,1,0:18.0,,Defensive rebound by T. Warren,23,27
110,1,0:01.0,,B. Knight misses 3-pt jump shot from 24 ft,23,27
111,1,0:00.0,Defensive rebound by A. Crabbe,,23,27
112,2,11:42.0,C. McCollum misses 2-pt layup from 1 ft,,23,27
113,2,11:42.0,,Defensive rebound by A. Len,23,27
114,2,11:35.0,,B. Knight makes 2-pt jump shot from 3 ft,23,29
115,2,11:18.0,A. Crabbe misses 3-pt jump shot from 23 ft,,23,29
116,2,11:18.0,,Defensive rebound by J. Leuer,23,29
117,2,11:08.0,,T. Warren makes 3-pt jump shot from 23 ft (assist by B. Knight),23,32
118,2,10:51.0,M. Harkless makes 3-pt jump shot from 24 ft (assist by N. Vonleh),,26,32
119,2,10:40.0,,Shooting foul by M. Harkless (drawn by A. Len),26,32
120,2,10:40.0,,A. Len misses free throw 1 of 2,26,32
121,2,10:40.0,,Offensive rebound by Team,26,32
122,2,10:40.0,,A. Len makes free throw 2 of 2,26,33
123,2,10:24.0,M. Harkless misses 2-pt jump shot from 4 ft,,26,33
124,2,10:17.0,,Defensive rebound by J. Leuer,26,33
125,2,10:14.0,,T. Warren misses 2-pt layup from 2 ft,26,33
126,2,10:12.0,Defensive rebound by N. Vonleh,,26,33
127,2,10:07.0,C. McCollum makes 2-pt jump shot from 16 ft,,28,33
128,2,9:53.0,,Turnover by S. Weems (bad pass; steal by A. Crabbe),28,33
129,2,9:51.0,Personal foul by B. Knight (drawn by C. McCollum),,28,33
130,2,9:43.0,C. McCollum misses 2-pt layup from 2 ft (block by A. Len),,28,33
131,2,9:42.0,,Defensive rebound by B. Knight,28,33
132,2,9:37.0,,Shooting foul by N. Vonleh (drawn by J. Leuer),28,33
133,2,9:37.0,,J. Leuer misses free throw 1 of 2,28,33
134,2,9:37.0,,Offensive rebound by Team,28,33
135,2,9:37.0,,J. Leuer makes free throw 2 of 2,28,34
136,2,9:23.0,C. McCollum misses 3-pt jump shot from 25 ft,,28,34
137,2,9:23.0,,Defensive rebound by S. Weems,28,34
138,2,9:10.0,,S. Weems makes 2-pt layup from 1 ft,28,36
139,2,9:10.0,,Shooting foul by M. Harkless (drawn by S. Weems),28,36
140,2,9:10.0,Portland full timeout,,28,36
141,2,9:10.0,,S. Weems makes free throw 1 of 1,28,37
142,2,8:53.0,C. McCollum misses 3-pt jump shot from 23 ft,,28,37
143,2,8:52.0,,Defensive rebound by J. Leuer,28,37
144,2,8:43.0,,Personal foul by A. Crabbe (drawn by S. Weems),28,37
145,2,8:33.0,,J. Leuer misses 2-pt hook shot from 9 ft,28,37
146,2,8:32.0,Defensive rebound by N. Vonleh,,28,37
147,2,8:23.0,C. McCollum makes 2-pt layup from 1 ft,,30,37
148,2,8:02.0,,Turnover by S. Weems (traveling),30,37
149,2,7:46.0,A. Crabbe misses 2-pt jump shot from 14 ft,,30,37
150,2,7:45.0,,Defensive rebound by S. Weems,30,37
151,2,7:42.0,,Turnover by S. Weems (bad pass; steal by A. Crabbe),30,37
152,2,7:37.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by E. Davis),,33,37
153,2,7:29.0,,Phoenix full timeout,33,37
154,2,7:29.0,,E. Bledsoe enters the game for S. Weems,33,37
155,2,7:29.0,D. Lillard enters the game for A. Crabbe,,33,37
156,2,7:29.0,M. Plumlee enters the game for E. Davis,,33,37
157,2,7:16.0,,Turnover by A. Len (traveling),33,37
158,2,7:06.0,,T. Chandler enters the game for A. Len,33,37
159,2,7:06.0,,M. Morris enters the game for J. Leuer,33,37
160,2,7:06.0,A. Aminu enters the game for C. McCollum,,33,37
161,2,7:02.0,M. Harkless makes 2-pt dunk at rim (assist by M. Plumlee),,35,37
162,2,6:52.0,,E. Bledsoe misses 2-pt jump shot from 15 ft,35,37
163,2,6:52.0,Defensive rebound by M. Harkless,,35,37
164,2,6:36.0,M. Plumlee makes 2-pt jump shot from 17 ft,,37,37
165,2,6:20.0,,Shooting foul by M. Harkless (drawn by T. Warren),37,37
166,2,6:20.0,,T. Warren makes free throw 1 of 2,37,38
167,2,6:20.0,A. Crabbe enters the game for M. Harkless,,37,38
168,2,6:20.0,,T. Warren misses free throw 2 of 2,37,38
169,2,6:19.0,,Offensive rebound by M. Morris,37,38
170,2,6:16.0,,M. Morris makes 2-pt layup from 2 ft,37,40
171,2,5:59.0,,Offensive charge foul by D. Lillard (drawn by M. Morris),37,40
172,2,5:59.0,Turnover by D. Lillard (offensive foul),,37,40
173,2,5:44.0,,T. Warren makes 2-pt hook shot at rim (assist by M. Morris),37,42
174,2,5:36.0,Shooting foul by T. Warren (drawn by D. Lillard),,37,42
175,2,5:36.0,D. Lillard makes free throw 1 of 2,,38,42
176,2,5:36.0,D. Lillard makes free throw 2 of 2,,39,42
177,2,5:24.0,,B. Knight misses 2-pt jump shot from 20 ft,39,42
178,2,5:23.0,Defensive rebound by N. Vonleh,,39,42
179,2,5:13.0,M. Plumlee makes 2-pt dunk at rim (assist by D. Lillard),,41,42
180,2,4:59.0,,Shooting foul by M. Plumlee (drawn by E. Bledsoe),41,42
181,2,4:59.0,,E. Bledsoe makes free throw 1 of 2,41,43
182,2,4:59.0,,E. Bledsoe makes free throw 2 of 2,41,44
183,2,4:52.0,Personal foul by B. Knight (drawn by M. Plumlee),,41,44
184,2,4:40.0,D. Lillard misses 3-pt jump shot from 24 ft,,41,44
185,2,4:40.0,,Defensive rebound by T. Warren,41,44
186,2,4:22.0,,M. Morris misses 2-pt jump shot from 14 ft,41,44
187,2,4:20.0,,Offensive rebound by T. Chandler,41,44
188,2,4:20.0,,T. Chandler misses 2-pt layup from 1 ft,41,44
189,2,4:19.0,,Offensive rebound by M. Morris,41,44
190,2,4:04.0,,E. Bledsoe misses 2-pt jump shot from 18 ft,41,44
191,2,4:03.0,Defensive rebound by A. Aminu,,41,44
192,2,3:41.0,D. Lillard makes 2-pt jump shot from 15 ft,,43,44
193,2,3:25.0,,B. Knight misses 2-pt jump shot from 21 ft,43,44
194,2,3:25.0,Defensive rebound by A. Aminu,,43,44
195,2,3:17.0,A. Aminu misses 2-pt layup at rim,,43,44
196,2,3:17.0,,Defensive rebound by E. Bledsoe,43,44
197,2,3:05.0,,E. Bledsoe makes 2-pt layup at rim,43,46
198,2,2:54.0,D. Lillard makes 2-pt layup from 1 ft,,45,46
199,2,2:38.0,,Shooting foul by A. Crabbe (drawn by E. Bledsoe),45,46
200,2,2:38.0,Official timeout,,45,46
201,2,2:38.0,,P. Tucker enters the game for T. Warren,45,46
202,2,2:38.0,C. McCollum enters the game for N. Vonleh,,45,46
203,2,2:38.0,Violation by Team (jump ball),,45,46
204,2,2:38.0,,E. Bledsoe makes free throw 1 of 2,45,47
205,2,2:38.0,,E. Bledsoe makes free throw 2 of 2,45,48
206,2,2:23.0,A. Aminu misses 3-pt jump shot from 25 ft,,45,48
207,2,2:22.0,,Defensive rebound by B. Knight,45,48
208,2,2:08.0,,Offensive foul by M. Morris (drawn by D. Lillard),45,48
209,2,2:08.0,,Turnover by M. Morris (offensive foul),45,48
210,2,2:08.0,,R. Price enters the game for B. Knight,45,48
211,2,1:48.0,D. Lillard misses 2-pt layup from 1 ft,,45,48
212,2,1:47.0,Offensive rebound by M. Plumlee,,45,48
213,2,1:46.0,Turnover by D. Lillard (lost ball; steal by R. Price),,45,48
214,2,1:42.0,,R. Price makes 2-pt layup from 1 ft,45,50
215,2,1:24.0,C. McCollum misses 2-pt jump shot from 13 ft,,45,50
216,2,1:24.0,Offensive rebound by A. Aminu,,45,50
217,2,1:24.0,Shooting foul by P. Tucker (drawn by A. Aminu),,45,50
218,2,1:24.0,A. Aminu makes free throw 1 of 2,,46,50
219,2,1:24.0,A. Aminu makes free throw 2 of 2,,47,50
220,2,1:10.0,,M. Morris misses 2-pt jump shot from 19 ft,47,50
221,2,1:09.0,Defensive rebound by A. Crabbe,,47,50
222,2,1:04.0,A. Aminu makes 2-pt dunk at rim (assist by A. Crabbe),,49,50
223,2,0:51.0,,Personal block foul by A. Aminu (drawn by E. Bledsoe),49,50
224,2,0:51.0,,E. Bledsoe misses free throw 1 of 2,49,50
225,2,0:51.0,,Offensive rebound by Team,49,50
226,2,0:51.0,N. Vonleh enters the game for A. Aminu,,49,50
227,2,0:51.0,,E. Bledsoe makes free throw 2 of 2,49,51
228,2,0:37.0,Turnover by D. Lillard (lost ball; steal by P. Tucker),,49,51
229,2,0:33.0,,Shooting foul by A. Crabbe (drawn by R. Price),49,51
230,2,0:33.0,,R. Price makes free throw 1 of 2,49,52
231,2,0:33.0,M. Leonard enters the game for N. Vonleh,,49,52
232,2,0:33.0,,R. Price makes free throw 2 of 2,49,53
233,2,0:21.0,C. McCollum misses 2-pt layup from 2 ft (block by T. Chandler),,49,53
234,2,0:20.0,,Defensive rebound by T. Chandler,49,53
235,2,0:18.0,,Shooting foul by M. Leonard (drawn by R. Price),49,53
236,2,0:18.0,,R. Price makes free throw 1 of 2,49,54
237,2,0:18.0,,R. Price makes free throw 2 of 2,49,55
238,2,0:18.0,Portland full timeout,,49,55
239,2,0:18.0,P. Connaughton enters the game for M. Plumlee,,49,55
240,2,0:05.0,M. Leonard misses 3-pt jump shot from 25 ft,,49,55
241,2,0:05.0,,Defensive rebound by P. Tucker,49,55
242,2,0:00.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,49,55
243,2,0:00.0,,Offensive rebound by Team,49,55
244,3,11:52.0,Turnover by M. Plumlee (bad pass; steal by B. Knight),,49,55
245,3,11:28.0,,M. Morris misses 2-pt jump shot from 16 ft,49,55
246,3,11:27.0,,Offensive rebound by T. Chandler,49,55
247,3,11:24.0,,Shooting foul by D. Lillard (drawn by T. Chandler),49,55
248,3,11:24.0,,T. Chandler makes free throw 1 of 2,49,56
249,3,11:24.0,,T. Chandler makes free throw 2 of 2,49,57
250,3,11:14.0,Turnover by D. Lillard (bad pass; steal by B. Knight),,49,57
251,3,11:09.0,,B. Knight makes 2-pt layup at rim,49,59
252,3,10:52.0,M. Plumlee misses 2-pt layup at rim (block by E. Bledsoe),,49,59
253,3,10:50.0,,Defensive rebound by T. Chandler,49,59
254,3,10:41.0,,Turnover by B. Knight (bad pass; steal by M. Plumlee),49,59
255,3,10:37.0,Shooting foul by M. Morris (drawn by A. Aminu),,49,59
256,3,10:37.0,A. Aminu makes free throw 1 of 2,,50,59
257,3,10:37.0,A. Aminu makes free throw 2 of 2,,51,59
258,3,10:19.0,,Turnover by P. Tucker (bad pass),51,59
259,3,10:15.0,Turnover by A. Aminu (offensive foul),,51,59
260,3,10:15.0,,Offensive charge foul by A. Aminu (drawn by P. Tucker),51,59
261,3,9:57.0,,P. Tucker makes 2-pt layup from 1 ft,51,61
262,3,9:30.0,M. Leonard misses 2-pt hook shot from 3 ft,,51,61
263,3,9:29.0,,Defensive rebound by P. Tucker,51,61
264,3,9:24.0,,Shooting block foul by C. McCollum (drawn by E. Bledsoe),51,61
265,3,9:24.0,,E. Bledsoe makes free throw 1 of 2,51,62
266,3,9:24.0,,E. Bledsoe makes free throw 2 of 2,51,63
267,3,9:08.0,Personal foul by P. Tucker (drawn by M. Leonard),,51,63
268,3,8:58.0,A. Aminu makes 3-pt jump shot from 22 ft (assist by D. Lillard),,54,63
269,3,8:46.0,,P. Tucker misses 2-pt layup from 1 ft,54,63
270,3,8:45.0,,Offensive rebound by Team,54,63
271,3,8:33.0,,M. Morris misses 2-pt jump shot from 10 ft,54,63
272,3,8:32.0,Defensive rebound by M. Leonard,,54,63
273,3,8:22.0,D. Lillard makes 3-pt jump shot from 26 ft,,57,63
274,3,8:08.0,,E. Bledsoe makes 2-pt jump shot from 3 ft,57,65
275,3,8:01.0,Shooting block foul by B. Knight (drawn by D. Lillard),,57,65
276,3,8:01.0,D. Lillard makes free throw 1 of 2,,58,65
277,3,8:01.0,D. Lillard makes free throw 2 of 2,,59,65
278,3,7:48.0,,Shooting foul by M. Plumlee (drawn by T. Chandler),59,65
279,3,7:48.0,,T. Chandler misses free throw 1 of 2,59,65
280,3,7:48.0,,Offensive rebound by Team,59,65
281,3,7:48.0,,T. Chandler makes free throw 2 of 2,59,66
282,3,7:24.0,M. Plumlee misses 2-pt jump shot from 17 ft,,59,66
283,3,7:23.0,,Defensive rebound by T. Chandler,59,66
284,3,7:18.0,,B. Knight misses 3-pt jump shot from 25 ft,59,66
285,3,7:15.0,Defensive rebound by M. Plumlee,,59,66
286,3,7:08.0,Turnover by D. Lillard (bad pass; steal by E. Bledsoe),,59,66
287,3,7:00.0,,B. Knight makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),59,69
288,3,6:42.0,Offensive foul by M. Leonard (drawn by B. Knight),,59,69
289,3,6:42.0,Turnover by M. Leonard (offensive foul),,59,69
290,3,6:42.0,,Phoenix full timeout,59,69
291,3,6:24.0,,B. Knight misses 2-pt jump shot from 18 ft,59,69
292,3,6:23.0,,Offensive rebound by T. Chandler,59,69
293,3,6:22.0,,Shooting foul by M. Plumlee (drawn by T. Chandler),59,69
294,3,6:22.0,,T. Chandler makes free throw 1 of 2,59,70
295,3,6:22.0,N. Vonleh enters the game for M. Leonard,,59,70
296,3,6:22.0,E. Davis enters the game for M. Plumlee,,59,70
297,3,6:22.0,,T. Chandler makes free throw 2 of 2,59,71
298,3,6:06.0,C. McCollum misses 2-pt jump shot from 15 ft,,59,71
299,3,6:05.0,,Defensive rebound by P. Tucker,59,71
300,3,5:58.0,,E. Bledsoe misses 2-pt layup at rim (block by N. Vonleh),59,71
301,3,5:56.0,Defensive rebound by A. Aminu,,59,71
302,3,5:49.0,Turnover by A. Aminu (lost ball; steal by P. Tucker),,59,71
303,3,5:43.0,Loose ball foul by A. Aminu (drawn by B. Knight),,59,71
304,3,5:43.0,,B. Knight makes free throw 1 of 2,59,72
305,3,5:43.0,M. Harkless enters the game for A. Aminu,,59,72
306,3,5:43.0,,B. Knight makes free throw 2 of 2,59,73
307,3,5:31.0,D. Lillard misses 3-pt jump shot from 25 ft,,59,73
308,3,5:31.0,Offensive rebound by C. McCollum,,59,73
309,3,5:27.0,Turnover by C. McCollum (step out of bounds),,59,73
310,3,5:19.0,,Offensive foul by T. Chandler (drawn by D. Lillard),59,73
311,3,5:19.0,,Turnover by T. Chandler (offensive foul),59,73
312,3,5:19.0,A. Crabbe enters the game for C. McCollum,,59,73
313,3,5:19.0,,S. Weems enters the game for B. Knight,59,73
314,3,5:07.0,Turnover by D. Lillard (bad pass; steal by T. Chandler),,59,73
315,3,4:57.0,,M. Morris misses 2-pt jump shot from 13 ft,59,73
316,3,4:56.0,,Offensive rebound by T. Chandler,59,73
317,3,4:50.0,,M. Morris misses 2-pt dunk at rim (block by E. Davis),59,73
318,3,4:50.0,Defensive rebound by Team,,59,73
319,3,4:27.0,E. Davis makes 2-pt jump shot from 3 ft (assist by M. Harkless),,61,73
320,3,4:11.0,,Turnover by P. Tucker (step out of bounds),61,73
321,3,3:57.0,D. Lillard makes 2-pt jump shot from 5 ft,,63,73
322,3,3:35.0,,E. Bledsoe misses 2-pt jump shot from 19 ft,63,73
323,3,3:34.0,,Offensive rebound by Team,63,73
324,3,3:34.0,,T. Warren enters the game for P. Tucker,63,73
325,3,3:34.0,,A. Len enters the game for T. Chandler,63,73
326,3,3:34.0,,R. Price enters the game for E. Bledsoe,63,73
327,3,3:33.0,,A. Len makes 2-pt layup at rim (assist by T. Warren),63,75
328,3,3:33.0,,Shooting foul by N. Vonleh (drawn by A. Len),63,75
329,3,3:33.0,,A. Len misses free throw 1 of 1,63,75
330,3,3:32.0,Defensive rebound by N. Vonleh,,63,75
331,3,3:23.0,D. Lillard misses 2-pt layup at rim,,63,75
332,3,3:20.0,Offensive rebound by N. Vonleh,,63,75
333,3,3:20.0,N. Vonleh makes 2-pt layup from 1 ft,,65,75
334,3,3:10.0,,A. Len misses 2-pt jump shot from 21 ft,65,75
335,3,3:09.0,,Offensive rebound by M. Morris,65,75
336,3,3:05.0,,M. Morris makes 2-pt jump shot from 1 ft,65,77
337,3,2:50.0,D. Lillard makes 2-pt layup at rim,,67,77
338,3,2:31.0,,Turnover by S. Weems (bad pass; steal by A. Crabbe),67,77
339,3,2:25.0,M. Harkless makes 2-pt layup from 1 ft,,69,77
340,3,2:25.0,,Phoenix full timeout,69,77
341,3,2:25.0,Portland full timeout,,69,77
342,3,2:11.0,,M. Morris makes 2-pt jump shot from 19 ft,69,79
343,3,1:57.0,Offensive foul by E. Davis (drawn by R. Price),,69,79
344,3,1:57.0,Turnover by E. Davis (offensive foul),,69,79
345,3,1:34.0,,T. Warren makes 2-pt jump shot from 8 ft,69,81
346,3,1:15.0,Turnover by A. Crabbe (lost ball; steal by R. Price),,69,81
347,3,1:10.0,,T. Warren makes 2-pt dunk at rim (assist by R. Price),69,83
348,3,0:53.0,Turnover by M. Harkless (bad pass; steal by M. Morris),,69,83
349,3,0:48.0,,M. Morris misses 2-pt layup from 1 ft (block by M. Harkless),69,83
350,3,0:47.0,Defensive rebound by D. Lillard,,69,83
351,3,0:46.0,Personal foul by R. Price (drawn by D. Lillard),,69,83
352,3,0:46.0,C. McCollum enters the game for D. Lillard,,69,83
353,3,0:34.0,C. McCollum misses 3-pt jump shot from 25 ft,,69,83
354,3,0:32.0,Offensive rebound by N. Vonleh,,69,83
355,3,0:29.0,N. Vonleh misses 2-pt hook shot from 2 ft,,69,83
356,3,0:28.0,,Defensive rebound by T. Warren,69,83
357,3,0:09.0,Violation by C. McCollum (kicked ball),,69,83
358,3,0:03.0,,M. Morris misses 3-pt jump shot from 25 ft,69,83
359,3,0:02.0,,Offensive rebound by A. Len,69,83
360,3,0:00.0,,R. Price misses 3-pt jump shot from 35 ft,69,83
361,3,0:00.0,,Offensive rebound by Team,69,83
362,4,11:44.0,,T. Warren makes 2-pt layup from 2 ft (assist by R. Price),69,85
363,4,11:28.0,A. Crabbe misses 2-pt jump shot from 16 ft,,69,85
364,4,11:27.0,,Defensive rebound by R. Price,69,85
365,4,11:09.0,,A. Len makes 2-pt layup from 1 ft,69,87
366,4,10:58.0,C. McCollum makes 2-pt jump shot from 11 ft,,71,87
367,4,10:38.0,,R. Price misses 3-pt jump shot from 25 ft,71,87
368,4,10:38.0,Defensive rebound by A. Crabbe,,71,87
369,4,10:29.0,C. McCollum misses 2-pt jump shot from 15 ft,,71,87
370,4,10:28.0,,Defensive rebound by J. Leuer,71,87
371,4,10:24.0,,Shooting foul by C. McCollum (drawn by T. Warren),71,87
372,4,10:24.0,,T. Warren makes free throw 1 of 2,71,88
373,4,10:24.0,D. Lillard enters the game for A. Crabbe,,71,88
374,4,10:24.0,A. Aminu enters the game for N. Vonleh,,71,88
375,4,10:24.0,,T. Warren misses free throw 2 of 2,71,88
376,4,10:23.0,Defensive rebound by A. Aminu,,71,88
377,4,10:16.0,D. Lillard misses 2-pt jump shot from 7 ft,,71,88
378,4,10:15.0,Offensive rebound by M. Harkless,,71,88
379,4,10:13.0,M. Harkless makes 2-pt layup from 1 ft,,73,88
380,4,9:48.0,,A. Len misses 2-pt jump shot from 19 ft,73,88
381,4,9:48.0,Defensive rebound by M. Harkless,,73,88
382,4,9:36.0,Shooting foul by T. Warren (drawn by E. Davis),,73,88
383,4,9:36.0,E. Davis misses free throw 1 of 2,,73,88
384,4,9:36.0,Offensive rebound by Team,,73,88
385,4,9:36.0,,E. Bledsoe enters the game for R. Price,73,88
386,4,9:36.0,,B. Knight enters the game for S. Weems,73,88
387,4,9:36.0,E. Davis misses free throw 2 of 2,,73,88
388,4,9:35.0,,Defensive rebound by T. Warren,73,88
389,4,9:27.0,,T. Warren misses 3-pt jump shot from 25 ft,73,88
390,4,9:25.0,Defensive rebound by E. Davis,,73,88
391,4,9:18.0,Shooting foul by A. Len (drawn by D. Lillard),,73,88
