,QUARTER,TIME_REMAINING,DETROIT_ACTION,CHARLOTTE_ACTION,DETROIT_SCORE,CHARLOTTE_SCORE
56,1,5:15.0,Defensive rebound by K. Caldwell-Pope,,11,11
57,1,5:12.0,Turnover by R. Jackson (bad pass),,11,11
58,1,5:12.0,,Charlotte full timeout,11,11
59,1,5:12.0,,F. Kaminsky enters the game for M. Williams,11,11
60,1,4:55.0,,C. Zeller makes 2-pt layup from 1 ft (assist by N. Batum),11,13
61,1,4:55.0,,Shooting foul by R. Jackson (drawn by C. Zeller),11,13
62,1,4:55.0,,C. Zeller makes free throw 1 of 1,11,14
63,1,4:40.0,Shooting foul by F. Kaminsky (drawn by A. Drummond),,11,14
64,1,4:40.0,A. Drummond misses free throw 1 of 2,,11,14
65,1,4:40.0,Offensive rebound by Team,,11,14
66,1,4:40.0,A. Drummond makes free throw 2 of 2,,12,14
67,1,4:27.0,,P. Hairston makes 2-pt layup at rim,12,16
68,1,4:27.0,,Shooting foul by M. Morris (drawn by P. Hairston),12,16
69,1,4:27.0,,P. Hairston makes free throw 1 of 1,12,17
70,1,4:07.0,E. İlyasova makes 3-pt jump shot from 24 ft,,15,17
71,1,3:55.0,,Turnover by N. Batum (lost ball; steal by A. Drummond),15,17
72,1,3:52.0,Shooting foul by P. Hairston (drawn by A. Drummond),,15,17
73,1,3:52.0,A. Drummond misses free throw 1 of 2,,15,17
74,1,3:52.0,Offensive rebound by Team,,15,17
75,1,3:52.0,S. Johnson enters the game for M. Morris,,15,17
76,1,3:52.0,,J. Lamb enters the game for P. Hairston,15,17
77,1,3:52.0,Turnover by E. İlyasova (lane violation.),,15,17
78,1,3:43.0,,C. Zeller misses 2-pt layup from 2 ft,15,17
79,1,3:38.0,Defensive rebound by E. İlyasova,,15,17
80,1,3:36.0,Turnover by E. İlyasova (traveling),,15,17
81,1,3:27.0,,Shooting foul by K. Caldwell-Pope (drawn by N. Batum),15,17
82,1,3:27.0,,N. Batum makes free throw 1 of 3,15,18
83,1,3:27.0,,N. Batum makes free throw 2 of 3,15,19
84,1,3:27.0,M. Morris enters the game for K. Caldwell-Pope,,15,19
85,1,3:27.0,,N. Batum makes free throw 3 of 3,15,20
86,1,3:12.0,E. İlyasova misses 3-pt jump shot from 23 ft,,15,20
87,1,3:09.0,Offensive rebound by M. Morris,,15,20
88,1,3:07.0,M. Morris misses 2-pt hook shot from 3 ft,,15,20
89,1,3:07.0,,Defensive rebound by Team,15,20
90,1,3:07.0,Loose ball foul by A. Drummond (drawn by C. Zeller),,15,20
91,1,3:07.0,,C. Zeller misses free throw 1 of 2,15,20
92,1,3:07.0,,Offensive rebound by Team,15,20
93,1,3:07.0,,C. Zeller makes free throw 2 of 2,15,21
94,1,2:48.0,A. Drummond misses 2-pt jump shot from 8 ft,,15,21
95,1,2:47.0,,Defensive rebound by F. Kaminsky,15,21
96,1,2:39.0,,N. Batum makes 3-pt jump shot from 24 ft,15,24
97,1,2:34.0,Detroit full timeout,,15,24
98,1,2:34.0,,S. Hawes enters the game for C. Zeller,15,24
99,1,2:34.0,S. Blake enters the game for E. İlyasova,,15,24
100,1,2:34.0,A. Tolliver enters the game for R. Jackson,,15,24
101,1,2:21.0,S. Blake makes 3-pt jump shot from 25 ft (assist by A. Drummond),,18,24
102,1,1:58.0,,J. Lin makes 2-pt jump shot from 19 ft,18,26
103,1,1:38.0,Turnover by S. Blake (bad pass; steal by J. Lin),,18,26
104,1,1:32.0,,N. Batum misses 3-pt jump shot from 25 ft,18,26
105,1,1:30.0,,Offensive rebound by Team,18,26
106,1,1:19.0,,S. Hawes misses 2-pt jump shot from 9 ft,18,26
107,1,1:18.0,Defensive rebound by S. Johnson,,18,26
108,1,1:12.0,S. Johnson makes 2-pt jump shot from 9 ft,,20,26
109,1,1:00.0,,Personal foul by S. Johnson (drawn by J. Lamb),20,26
110,1,1:00.0,,J. Lamb misses free throw 1 of 2,20,26
111,1,1:00.0,,Offensive rebound by Team,20,26
112,1,1:00.0,,J. Lamb misses free throw 2 of 2,20,26
113,1,0:59.0,Defensive rebound by A. Drummond,,20,26
114,1,0:59.0,S. Johnson misses 2-pt layup from 2 ft (block by J. Lamb),,20,26
115,1,0:59.0,Offensive rebound by S. Blake,,20,26
116,1,0:41.0,S. Blake misses 3-pt jump shot from 25 ft,,20,26
117,1,0:40.0,,Defensive rebound by S. Hawes,20,26
118,1,0:33.0,,J. Lin misses 2-pt jump shot from 20 ft,20,26
119,1,0:31.0,Defensive rebound by A. Drummond,,20,26
120,1,0:21.0,A. Tolliver misses 3-pt jump shot from 25 ft,,20,26
121,1,0:19.0,,Defensive rebound by J. Lin,20,26
122,1,0:03.0,,J. Lin makes 2-pt layup from 1 ft,20,28
123,1,0:00.0,S. Blake misses 3-pt jump shot from 31 ft,,20,28
124,1,0:00.0,Offensive rebound by Team,,20,28
125,2,11:46.0,,J. Lamb misses 2-pt jump shot from 1 ft,20,28
126,2,11:45.0,,Offensive rebound by J. Lamb,20,28
127,2,11:45.0,,J. Lamb misses 2-pt layup from 1 ft,20,28
128,2,11:43.0,,Offensive rebound by J. Lamb,20,28
129,2,11:43.0,,J. Lamb misses 2-pt layup from 2 ft,20,28
130,2,11:41.0,,Offensive rebound by J. Lamb,20,28
131,2,11:41.0,,J. Lamb makes 2-pt layup from 2 ft,20,30
132,2,11:15.0,A. Baynes makes 2-pt jump shot from 9 ft (assist by S. Blake),,22,30
133,2,10:56.0,,J. Lin misses 2-pt jump shot from 9 ft,22,30
134,2,10:55.0,Defensive rebound by A. Tolliver,,22,30
135,2,10:52.0,A. Baynes makes 2-pt layup from 1 ft (assist by S. Blake),,24,30
136,2,10:52.0,,Charlotte full timeout,24,30
137,2,10:38.0,,J. Lamb makes 2-pt jump shot from 11 ft (assist by J. Lin),24,32
138,2,10:22.0,K. Caldwell-Pope makes 2-pt jump shot from 17 ft,,26,32
139,2,10:07.0,,J. Lamb makes 2-pt layup at rim (assist by S. Hawes),26,34
140,2,10:00.0,Detroit full timeout,,26,34
141,2,9:51.0,Turnover by Team (back court),,26,34
142,2,9:38.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by J. Lamb),26,37
143,2,9:15.0,A. Baynes misses 2-pt hook shot from 6 ft,,26,37
144,2,9:14.0,,Defensive rebound by M. Williams,26,37
145,2,9:03.0,,S. Hawes makes 2-pt layup from 2 ft (assist by J. Lamb),26,39
146,2,8:46.0,Shooting foul by J. Lamb (drawn by A. Baynes),,26,39
147,2,8:46.0,A. Baynes makes 2-pt layup at rim (assist by S. Blake),,28,39
148,2,8:46.0,A. Baynes misses free throw 1 of 1,,28,39
149,2,8:45.0,,Defensive rebound by S. Hawes,28,39
150,2,8:28.0,,Turnover by F. Kaminsky (lost ball; steal by A. Baynes),28,39
151,2,8:11.0,A. Tolliver misses 3-pt jump shot from 25 ft,,28,39
152,2,8:10.0,,Defensive rebound by J. Lamb,28,39
153,2,7:59.0,,J. Lamb misses 2-pt jump shot from 13 ft,28,39
154,2,7:58.0,Defensive rebound by A. Tolliver,,28,39
155,2,7:51.0,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by S. Blake),,30,39
156,2,7:39.0,,F. Kaminsky makes 3-pt jump shot from 25 ft,30,42
157,2,7:22.0,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,,30,42
158,2,7:21.0,,Defensive rebound by M. Williams,30,42
159,2,7:09.0,,K. Walker enters the game for J. Lin,30,42
160,2,6:58.0,,J. Lamb misses 2-pt jump shot from 15 ft,30,42
161,2,6:57.0,,Offensive rebound by M. Williams,30,42
162,2,6:57.0,,M. Williams makes 2-pt layup from 1 ft,30,44
163,2,6:41.0,K. Caldwell-Pope makes 2-pt jump shot from 16 ft (assist by A. Baynes),,32,44
164,2,6:20.0,,S. Hawes misses 3-pt jump shot from 26 ft,32,44
165,2,6:19.0,Defensive rebound by A. Tolliver,,32,44
166,2,6:15.0,,Violation by K. Walker (kicked ball),32,44
167,2,6:15.0,A. Drummond enters the game for S. Johnson,,32,44
168,2,6:15.0,M. Morris enters the game for S. Blake,,32,44
169,2,6:15.0,R. Jackson enters the game for A. Tolliver,,32,44
170,2,6:15.0,E. İlyasova enters the game for A. Baynes,,32,44
171,2,6:15.0,,N. Batum enters the game for M. Williams,32,44
172,2,6:15.0,,C. Zeller enters the game for J. Lamb,32,44
173,2,6:15.0,,J. Lin enters the game for S. Hawes,32,44
174,2,6:02.0,M. Morris makes 2-pt jump shot from 21 ft (assist by R. Jackson),,34,44
175,2,5:37.0,,C. Zeller misses 2-pt jump shot from 16 ft,34,44
176,2,5:36.0,Defensive rebound by E. İlyasova,,34,44
177,2,5:26.0,M. Morris makes 2-pt layup from 2 ft,,36,44
178,2,5:26.0,Shooting foul by J. Lin (drawn by M. Morris),,36,44
179,2,5:26.0,Official timeout,,36,44
180,2,5:26.0,M. Morris makes free throw 1 of 1,,37,44
181,2,5:14.0,,Shooting foul by A. Drummond (drawn by C. Zeller),37,44
182,2,5:14.0,,C. Zeller makes free throw 1 of 2,37,45
183,2,5:14.0,,C. Zeller makes free throw 2 of 2,37,46
184,2,5:02.0,Turnover by M. Morris (bad pass; steal by N. Batum),,37,46
185,2,4:56.0,,N. Batum makes 2-pt layup from 1 ft (assist by K. Walker),37,48
186,2,4:41.0,A. Drummond misses 2-pt layup from 1 ft,,37,48
187,2,4:40.0,,Defensive rebound by C. Zeller,37,48
188,2,4:36.0,,C. Zeller makes 2-pt layup from 1 ft (assist by N. Batum),37,50
189,2,4:36.0,,Shooting foul by R. Jackson (drawn by C. Zeller),37,50
190,2,4:36.0,,C. Zeller makes free throw 1 of 1,37,51
191,2,4:24.0,R. Jackson makes 2-pt layup from 1 ft,,39,51
192,2,4:11.0,,K. Walker misses 3-pt jump shot from 25 ft,39,51
193,2,4:08.0,,Offensive rebound by N. Batum,39,51
194,2,4:07.0,,Shooting foul by R. Jackson (drawn by K. Walker),39,51
195,2,4:07.0,,K. Walker makes free throw 1 of 2,39,52
196,2,4:07.0,S. Blake enters the game for R. Jackson,,39,52
197,2,4:07.0,,K. Walker makes free throw 2 of 2,39,53
198,2,3:48.0,M. Morris misses 3-pt jump shot from 23 ft,,39,53
199,2,3:47.0,Offensive rebound by Team,,39,53
200,2,3:47.0,,Loose ball foul by J. Lin (drawn by E. İlyasova),39,53
201,2,3:40.0,,Violation by C. Zeller (kicked ball),39,53
202,2,3:30.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by S. Blake),,42,53
203,2,3:14.0,,J. Lin makes 2-pt layup from 1 ft,42,55
204,2,3:07.0,Shooting foul by F. Kaminsky (drawn by E. İlyasova),,42,55
205,2,3:07.0,E. İlyasova makes free throw 1 of 2,,43,55
206,2,3:07.0,S. Johnson enters the game for K. Caldwell-Pope,,43,55
207,2,3:07.0,,M. Williams enters the game for F. Kaminsky,43,55
208,2,3:07.0,E. İlyasova misses free throw 2 of 2,,43,55
209,2,3:06.0,Offensive rebound by A. Drummond,,43,55
210,2,3:06.0,A. Drummond makes 2-pt layup from 1 ft,,45,55
211,2,2:51.0,,N. Batum misses 3-pt jump shot from 24 ft,45,55
212,2,2:51.0,,Offensive rebound by C. Zeller,45,55
213,2,2:51.0,,Shooting foul by A. Drummond (drawn by C. Zeller),45,55
214,2,2:51.0,,Charlotte full timeout,45,55
215,2,2:51.0,A. Baynes enters the game for A. Drummond,,45,55
216,2,2:51.0,,C. Zeller misses free throw 1 of 2,45,55
217,2,2:51.0,,Offensive rebound by Team,45,55
218,2,2:51.0,,C. Zeller makes free throw 2 of 2,45,56
219,2,2:36.0,Shooting foul by M. Williams (drawn by E. İlyasova),,45,56
220,2,2:36.0,E. İlyasova misses free throw 1 of 2,,45,56
221,2,2:36.0,Offensive rebound by Team,,45,56
222,2,2:36.0,E. İlyasova makes free throw 2 of 2,,46,56
223,2,2:19.0,,N. Batum misses 2-pt jump shot from 11 ft,46,56
224,2,2:18.0,,Offensive rebound by C. Zeller,46,56
225,2,2:14.0,,M. Williams misses 3-pt jump shot from 24 ft,46,56
226,2,2:13.0,Defensive rebound by M. Morris,,46,56
227,2,1:59.0,S. Blake makes 3-pt jump shot from 24 ft,,49,56
228,2,1:41.0,,K. Walker misses 3-pt jump shot from 22 ft,49,56
229,2,1:39.0,Defensive rebound by E. İlyasova,,49,56
230,2,1:28.0,E. İlyasova misses 2-pt layup from 1 ft,,49,56
231,2,1:26.0,,Defensive rebound by J. Lin,49,56
232,2,1:18.0,,C. Zeller makes 2-pt jump shot from 18 ft (assist by J. Lin),49,58
233,2,0:59.0,M. Morris makes 2-pt jump shot from 19 ft,,51,58
234,2,0:42.0,,Shooting foul by A. Baynes (drawn by K. Walker),51,58
235,2,0:42.0,,K. Walker makes free throw 1 of 2,51,59
236,2,0:42.0,,J. Lamb enters the game for J. Lin,51,59
237,2,0:42.0,,K. Walker makes free throw 2 of 2,51,60
238,2,0:31.0,M. Morris misses 2-pt layup from 2 ft (block by C. Zeller),,51,60
239,2,0:29.0,,Defensive rebound by K. Walker,51,60
240,2,0:11.0,,K. Walker misses 2-pt jump shot from 15 ft,51,60
241,2,0:11.0,,Offensive rebound by M. Williams,51,60
242,2,0:11.0,,M. Williams makes 2-pt layup at rim,51,62
243,2,0:00.0,S. Johnson misses 2-pt jump shot from 13 ft,,51,62
244,2,0:00.0,Offensive rebound by Team,,51,62
245,3,11:38.0,,K. Walker misses 2-pt jump shot from 8 ft,51,62
246,3,11:38.0,Defensive rebound by Team,,51,62
247,3,11:15.0,K. Caldwell-Pope misses 2-pt jump shot from 10 ft,,51,62
248,3,11:12.0,Offensive rebound by E. İlyasova,,51,62
249,3,11:12.0,E. İlyasova makes 2-pt layup from 1 ft,,53,62
250,3,10:52.0,,P. Hairston misses 3-pt jump shot from 22 ft,53,62
251,3,10:51.0,Defensive rebound by R. Jackson,,53,62
252,3,10:50.0,Shooting foul by P. Hairston (drawn by E. İlyasova),,53,62
253,3,10:50.0,E. İlyasova makes free throw 1 of 2,,54,62
254,3,10:50.0,E. İlyasova makes free throw 2 of 2,,55,62
255,3,10:41.0,,M. Williams misses 3-pt jump shot from 25 ft,55,62
256,3,10:39.0,Defensive rebound by A. Drummond,,55,62
257,3,10:33.0,R. Jackson misses 3-pt jump shot from 25 ft,,55,62
258,3,10:30.0,,Defensive rebound by M. Williams,55,62
259,3,10:17.0,,M. Williams makes 2-pt layup from 2 ft (assist by N. Batum),55,64
260,3,10:02.0,E. İlyasova misses 3-pt jump shot from 24 ft,,55,64
261,3,10:01.0,,Defensive rebound by K. Walker,55,64
262,3,9:56.0,,K. Walker makes 2-pt jump shot from 8 ft,55,66
263,3,9:40.0,Turnover by K. Caldwell-Pope (traveling),,55,66
264,3,9:28.0,,Turnover by N. Batum (bad pass; steal by A. Drummond),55,66
265,3,9:26.0,Turnover by A. Drummond (bad pass),,55,66
266,3,9:11.0,,Turnover by K. Walker (bad pass; steal by A. Drummond),55,66
267,3,9:03.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,55,66
268,3,9:02.0,,Defensive rebound by K. Walker,55,66
269,3,8:59.0,,Turnover by K. Walker (bad pass; steal by K. Caldwell-Pope),55,66
270,3,8:58.0,Personal foul by K. Walker (drawn by K. Caldwell-Pope),,55,66
271,3,8:44.0,M. Morris misses 2-pt jump shot from 17 ft,,55,66
272,3,8:42.0,,Defensive rebound by M. Williams,55,66
273,3,8:30.0,,N. Batum misses 3-pt jump shot from 24 ft,55,66
274,3,8:29.0,Defensive rebound by E. İlyasova,,55,66
275,3,8:15.0,R. Jackson misses 3-pt jump shot from 27 ft,,55,66
276,3,8:14.0,,Defensive rebound by N. Batum,55,66
277,3,8:07.0,,C. Zeller misses 2-pt jump shot from 20 ft,55,66
278,3,8:05.0,Defensive rebound by A. Drummond,,55,66
279,3,7:57.0,Turnover by E. İlyasova (traveling),,55,66
280,3,7:47.0,,N. Batum misses 2-pt layup from 1 ft (block by E. İlyasova),55,66
281,3,7:47.0,,Offensive rebound by Team,55,66
282,3,7:37.0,,Shooting foul by A. Drummond (drawn by K. Walker),55,66
283,3,7:37.0,,K. Walker makes free throw 1 of 2,55,67
284,3,7:37.0,,K. Walker misses free throw 2 of 2,55,67
285,3,7:34.0,Defensive rebound by E. İlyasova,,55,67
286,3,7:21.0,E. İlyasova misses 3-pt jump shot from 24 ft,,55,67
287,3,7:19.0,,Defensive rebound by N. Batum,55,67
288,3,7:06.0,,Shooting foul by A. Drummond (drawn by C. Zeller),55,67
289,3,7:06.0,,C. Zeller misses free throw 1 of 2,55,67
290,3,7:06.0,,Offensive rebound by Team,55,67
291,3,7:06.0,A. Baynes enters the game for A. Drummond,,55,67
292,3,7:06.0,,C. Zeller makes free throw 2 of 2,55,68
293,3,6:54.0,R. Jackson misses 2-pt jump shot from 3 ft,,55,68
294,3,6:53.0,,Defensive rebound by K. Walker,55,68
295,3,6:52.0,,Shooting foul by E. İlyasova (drawn by K. Walker),55,68
296,3,6:52.0,,K. Walker makes free throw 1 of 2,55,69
297,3,6:52.0,,K. Walker makes free throw 2 of 2,55,70
298,3,6:35.0,M. Morris misses 2-pt jump shot from 7 ft (block by K. Walker),,55,70
299,3,6:34.0,,Defensive rebound by K. Walker,55,70
300,3,6:25.0,,N. Batum misses 3-pt jump shot from 24 ft,55,70
301,3,6:25.0,,Offensive rebound by M. Williams,55,70
302,3,6:25.0,,M. Williams makes 2-pt layup from 1 ft,55,72
303,3,6:25.0,Detroit full timeout,,55,72
304,3,6:10.0,A. Baynes makes 2-pt jump shot from 19 ft (assist by M. Morris),,57,72
305,3,5:54.0,,Turnover by C. Zeller (lost ball; steal by K. Caldwell-Pope),57,72
306,3,5:48.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,57,72
307,3,5:47.0,,Defensive rebound by K. Walker,57,72
308,3,5:38.0,,C. Zeller makes 2-pt layup from 1 ft (assist by N. Batum),57,74
309,3,5:38.0,,Shooting foul by A. Baynes (drawn by C. Zeller),57,74
310,3,5:38.0,,C. Zeller makes free throw 1 of 1,57,75
311,3,5:25.0,R. Jackson misses 2-pt jump shot from 17 ft,,57,75
312,3,5:25.0,,Defensive rebound by Team,57,75
313,3,5:15.0,,Turnover by N. Batum (bad pass; steal by A. Baynes),57,75
314,3,5:07.0,R. Jackson misses 2-pt layup from 1 ft,,57,75
315,3,5:06.0,,Defensive rebound by M. Williams,57,75
316,3,4:46.0,,Shooting foul by M. Morris (drawn by C. Zeller),57,75
317,3,4:46.0,,C. Zeller makes free throw 1 of 2,57,76
318,3,4:46.0,A. Tolliver enters the game for E. İlyasova,,57,76
319,3,4:46.0,,F. Kaminsky enters the game for M. Williams,57,76
320,3,4:46.0,,C. Zeller makes free throw 2 of 2,57,77
321,3,4:35.0,Turnover by R. Jackson (lost ball; steal by K. Walker),,57,77
322,3,4:33.0,,P. Hairston misses 2-pt layup from 1 ft,57,77
323,3,4:33.0,Defensive rebound by Team,,57,77
324,3,4:24.0,Turnover by R. Jackson (bad pass; steal by N. Batum),,57,77
325,3,4:17.0,,F. Kaminsky makes 2-pt jump shot from 18 ft (assist by P. Hairston),57,79
326,3,4:03.0,Personal block foul by P. Hairston (drawn by R. Jackson),,57,79
327,3,4:03.0,,J. Lin enters the game for P. Hairston,57,79
328,3,3:50.0,A. Tolliver makes 3-pt jump shot from 26 ft (assist by K. Caldwell-Pope),,60,79
329,3,3:38.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),60,82
330,3,3:18.0,K. Caldwell-Pope makes 2-pt jump shot from 10 ft,,62,82
331,3,3:04.0,,Personal foul by K. Caldwell-Pope (drawn by J. Lin),62,82
332,3,3:04.0,,J. Lin makes free throw 1 of 2,62,83
333,3,3:04.0,,J. Lin misses free throw 2 of 2,62,83
334,3,3:02.0,Defensive rebound by A. Tolliver,,62,83
335,3,2:45.0,A. Baynes misses 2-pt hook shot from 7 ft,,62,83
336,3,2:45.0,Offensive rebound by Team,,62,83
337,3,2:45.0,Turnover by A. Tolliver (turnover),,62,83
338,3,2:45.0,,Charlotte full timeout,62,83
339,3,2:45.0,S. Blake enters the game for M. Morris,,62,83
340,3,2:45.0,S. Johnson enters the game for R. Jackson,,62,83
341,3,2:45.0,,S. Hawes enters the game for C. Zeller,62,83
342,3,2:45.0,,J. Lamb enters the game for K. Walker,62,83
343,3,2:33.0,,S. Hawes makes 2-pt dunk at rim (assist by J. Lin),62,85
344,3,2:16.0,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,,62,85
345,3,2:14.0,,Defensive rebound by J. Lamb,62,85
346,3,1:56.0,,J. Lin makes 3-pt jump shot from 25 ft (assist by N. Batum),62,88
347,3,1:37.0,A. Tolliver makes 3-pt jump shot from 24 ft (assist by S. Johnson),,65,88
348,3,1:21.0,,N. Batum misses 3-pt jump shot from 24 ft,65,88
349,3,1:21.0,Defensive rebound by Team,,65,88
350,3,1:02.0,A. Tolliver misses 3-pt jump shot from 29 ft,,65,88
351,3,1:01.0,Offensive rebound by A. Baynes,,65,88
352,3,0:48.0,S. Blake makes 3-pt jump shot from 23 ft (assist by A. Tolliver),,68,88
353,3,0:38.0,,J. Lin misses 2-pt jump shot from 18 ft,68,88
354,3,0:36.0,Defensive rebound by A. Baynes,,68,88
355,3,0:28.0,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by S. Blake),,70,88
356,3,0:28.0,Shooting foul by F. Kaminsky (drawn by K. Caldwell-Pope),,70,88
357,3,0:28.0,K. Caldwell-Pope misses free throw 1 of 1,,70,88
358,3,0:27.0,Offensive rebound by K. Caldwell-Pope,,70,88
359,3,0:05.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,70,88
360,3,0:04.0,,Defensive rebound by Team,70,88
361,3,0:00.0,,J. Lin misses 3-pt jump shot from 32 ft,70,88
362,3,0:00.0,,Offensive rebound by Team,70,88
363,4,11:48.0,K. Caldwell-Pope misses 2-pt jump shot from 18 ft,,70,88
364,4,11:47.0,,Defensive rebound by J. Lin,70,88
365,4,11:34.0,,Turnover by F. Kaminsky (bad pass; steal by A. Baynes),70,88
366,4,11:20.0,S. Johnson makes 2-pt jump shot from 10 ft (assist by S. Blake),,72,88
367,4,11:03.0,,Turnover by J. Lin (bad pass; steal by A. Baynes),72,88
368,4,10:52.0,S. Johnson misses 3-pt jump shot from 26 ft,,72,88
369,4,10:47.0,,Defensive rebound by J. Lamb,72,88
370,4,10:42.0,,F. Kaminsky misses 2-pt layup from 1 ft,72,88
371,4,10:41.0,Defensive rebound by A. Baynes,,72,88
372,4,10:31.0,A. Baynes misses 2-pt layup from 1 ft (block by F. Kaminsky),,72,88
373,4,10:29.0,,Defensive rebound by F. Kaminsky,72,88
374,4,10:21.0,,S. Hawes misses 2-pt jump shot from 22 ft,72,88
375,4,10:20.0,Defensive rebound by S. Johnson,,72,88
376,4,10:03.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by A. Tolliver),,75,88
377,4,10:02.0,,Charlotte full timeout,75,88
378,4,9:46.0,Violation by A. Baynes (kicked ball),,75,88
379,4,9:38.0,,J. Lamb misses 3-pt jump shot from 23 ft,75,88
380,4,9:37.0,Defensive rebound by K. Caldwell-Pope,,75,88
381,4,9:25.0,A. Baynes misses 2-pt hook shot from 5 ft,,75,88
382,4,9:23.0,,Defensive rebound by S. Hawes,75,88
383,4,9:14.0,,Shooting foul by A. Baynes (drawn by J. Lin),75,88
384,4,9:14.0,,J. Lin makes free throw 1 of 2,75,89
385,4,9:14.0,,J. Lin misses free throw 2 of 2,75,89
386,4,9:11.0,Defensive rebound by S. Johnson,,75,89
