,QUARTER,TIME_REMAINING,INDIANA_ACTION,WASHINGTON_ACTION,INDIANA_SCORE,WASHINGTON_SCORE
395,4,5:10.0,Loose ball foul by S. Hill (drawn by M. Gortat),,90,87
396,4,4:54.0,,G. Temple misses 3-pt jump shot from 22 ft,90,87
397,4,4:54.0,,Offensive rebound by M. Gortat,90,87
398,4,4:45.0,,A. Anderson misses 2-pt jump shot from 18 ft,90,87
399,4,4:44.0,Defensive rebound by L. Allen,,90,87
400,4,4:30.0,Personal foul by J. Wall (drawn by S. Hill),,90,87
401,4,4:30.0,S. Hill makes free throw 1 of 2,,91,87
402,4,4:30.0,S. Hill misses free throw 2 of 2,,91,87
403,4,4:29.0,,Defensive rebound by M. Morris,91,87
404,4,4:15.0,,J. Wall makes 2-pt jump shot from 13 ft (assist by M. Gortat),91,89
405,4,4:15.0,,Shooting foul by S. Hill (drawn by J. Wall),91,89
406,4,4:15.0,,J. Wall makes free throw 1 of 1,91,90
407,4,4:03.0,P. George misses 3-pt jump shot from 23 ft,,91,90
408,4,4:02.0,Offensive rebound by S. Hill,,91,90
409,4,3:41.0,M. Ellis misses 3-pt jump shot from 30 ft,,91,90
410,4,3:40.0,,Defensive rebound by A. Anderson,91,90
411,4,3:36.0,,J. Wall makes 2-pt layup from 2 ft (assist by A. Anderson),91,92
412,4,3:36.0,,Shooting foul by M. Ellis (drawn by J. Wall),91,92
413,4,3:36.0,G. Hill enters the game for S. Hill,,91,92
414,4,3:36.0,Indiana full timeout,,91,92
415,4,3:36.0,,J. Wall makes free throw 1 of 1,91,93
416,4,3:20.0,Turnover by G. Hill (lost ball; steal by M. Gortat),,91,93
417,4,3:15.0,,J. Wall misses 2-pt layup from 2 ft (block by G. Hill),91,93
418,4,3:15.0,,Offensive rebound by Team,91,93
419,4,3:06.0,,M. Morris makes 2-pt jump shot from 18 ft (assist by J. Wall),91,95
420,4,2:50.0,P. George makes 3-pt jump shot from 27 ft (assist by G. Hill),,94,95
421,4,2:29.0,,J. Wall misses 2-pt jump shot from 18 ft,94,95
422,4,2:28.0,Defensive rebound by P. George,,94,95
423,4,2:19.0,Turnover by P. George (bad pass; steal by M. Morris),,94,95
424,4,2:19.0,,Personal foul by I. Mahinmi (drawn by M. Gortat),94,95
425,4,2:19.0,,M. Gortat makes free throw 1 of 2,94,96
426,4,2:19.0,J. Hill enters the game for I. Mahinmi,,94,96
427,4,2:19.0,,M. Gortat makes free throw 2 of 2,94,97
428,4,2:03.0,P. George makes 2-pt jump shot from 9 ft,,96,97
429,4,1:38.0,,J. Wall misses 3-pt jump shot from 27 ft,96,97
430,4,1:38.0,Defensive rebound by Team,,96,97
431,4,1:18.0,L. Allen misses 2-pt jump shot from 6 ft,,96,97
432,4,1:17.0,Offensive rebound by J. Hill,,96,97
433,4,1:15.0,Turnover by J. Hill (bad pass; steal by G. Temple),,96,97
434,4,1:12.0,,Turnover by G. Temple (lost ball; steal by M. Ellis),96,97
435,4,1:00.0,P. George misses 2-pt jump shot from 21 ft,,96,97
436,4,1:00.0,Offensive rebound by J. Hill,,96,97
437,4,0:59.0,J. Hill makes 2-pt hook shot from 7 ft,,98,97
438,4,0:59.0,,Washington full timeout,98,97
439,4,0:59.0,I. Mahinmi enters the game for J. Hill,,98,97
440,4,0:59.0,,R. Sessions enters the game for G. Temple,98,97
441,4,0:42.0,,Shooting foul by I. Mahinmi (drawn by J. Wall),98,97
442,4,0:42.0,J. Hill enters the game for I. Mahinmi,,98,97
443,4,0:42.0,,J. Wall misses free throw 1 of 2,98,97
444,4,0:42.0,,Offensive rebound by Team,98,97
445,4,0:42.0,,G. Temple enters the game for R. Sessions,98,97
446,4,0:42.0,,N. Hilário enters the game for M. Gortat,98,97
447,4,0:42.0,,J. Wall makes free throw 2 of 2,98,98
448,4,0:42.0,Indiana full timeout,,98,98
449,4,0:32.0,P. George misses 2-pt jump shot from 15 ft,,98,98
450,4,0:31.0,,Defensive rebound by M. Morris,98,98
451,4,0:22.0,,Washington full timeout,98,98
452,4,0:11.0,,Shooting foul by L. Allen (drawn by N. Hilário),98,98
453,4,0:11.0,,N. Hilário misses free throw 1 of 2,98,98
454,4,0:11.0,,Offensive rebound by Team,98,98
455,4,0:11.0,,N. Hilário makes free throw 2 of 2,98,99
456,4,0:11.0,Indiana full timeout,,98,99
457,4,0:03.0,Shooting foul by A. Anderson (drawn by P. George),,98,99
458,4,0:03.0,P. George makes free throw 1 of 2,,99,99
459,4,0:03.0,P. George makes free throw 2 of 2,,100,99
460,4,0:03.0,,Washington full timeout,100,99
461,4,0:03.0,,J. Dudley enters the game for G. Temple,100,99
462,4,0:03.0,S. Hill enters the game for L. Allen,,100,99
463,4,0:01.0,,J. Wall misses 2-pt jump shot from 16 ft,100,99
464,4,0:00.0,,Offensive rebound by Team,100,99
