,QUARTER,TIME_REMAINING,MIAMI_ACTION,TORONTO_ACTION,MIAMI_SCORE,TORONTO_SCORE
114,2,8:50.0,J. Winslow makes 3-pt jump shot from 24 ft (assist by T. Johnson),,31,39
115,2,8:30.0,,K. Lowry makes 2-pt layup from 2 ft,31,41
116,2,8:24.0,Turnover by D. Wade (lost ball),,31,41
117,2,8:24.0,Official timeout,,31,41
118,2,8:24.0,C. Bosh enters the game for J. Winslow,,31,41
119,2,8:24.0,J. Richardson enters the game for D. Wade,,31,41
120,2,8:15.0,,K. Lowry makes 2-pt jump shot from 22 ft,31,43
121,2,7:54.0,T. Johnson makes 2-pt jump shot from 19 ft,,33,43
122,2,7:39.0,,T. Ross makes 2-pt jump shot from 5 ft (assist by K. Lowry),33,45
123,2,7:10.0,C. Bosh misses 2-pt jump shot from 18 ft,,33,45
124,2,7:09.0,,Defensive rebound by B. Biyombo,33,45
125,2,6:45.0,,C. Joseph misses 2-pt hook shot from 7 ft,33,45
126,2,6:44.0,Defensive rebound by G. Green,,33,45
127,2,6:26.0,J. Richardson misses 2-pt jump shot from 6 ft (block by B. Biyombo),,33,45
128,2,6:25.0,,Defensive rebound by P. Patterson,33,45
129,2,6:14.0,,P. Patterson misses 3-pt jump shot from 23 ft,33,45
130,2,6:13.0,Defensive rebound by U. Haslem,,33,45
131,2,5:59.0,J. Richardson makes 2-pt layup from 3 ft,,35,45
132,2,5:49.0,,Toronto full timeout,35,45
133,2,5:49.0,D. Wade enters the game for T. Johnson,,35,45
134,2,5:49.0,,L. Scola enters the game for P. Patterson,35,45
135,2,5:49.0,,J. Valančiūnas enters the game for C. Joseph,35,45
136,2,5:49.0,,D. DeRozan enters the game for B. Biyombo,35,45
137,2,5:44.0,,Personal foul by G. Green (drawn by L. Scola),35,45
138,2,5:35.0,,Turnover by K. Lowry (bad pass),35,45
139,2,5:23.0,Turnover by G. Green (lost ball; steal by K. Lowry),,35,45
140,2,5:17.0,,K. Lowry misses 3-pt jump shot from 28 ft,35,45
141,2,5:16.0,Defensive rebound by U. Haslem,,35,45
142,2,5:07.0,Shooting foul by J. Valančiūnas (drawn by D. Wade),,35,45
143,2,5:07.0,D. Wade makes free throw 1 of 2,,36,45
144,2,5:07.0,,B. Biyombo enters the game for J. Valančiūnas,36,45
145,2,5:07.0,D. Wade misses free throw 2 of 2,,36,45
146,2,5:06.0,Offensive rebound by U. Haslem,,36,45
147,2,4:56.0,U. Haslem misses 2-pt jump shot from 1 ft (block by B. Biyombo),,36,45
148,2,4:55.0,,Defensive rebound by B. Biyombo,36,45
149,2,4:40.0,,Turnover by T. Ross (bad pass; steal by D. Wade),36,45
150,2,4:38.0,Personal foul by D. DeRozan (drawn by D. Wade),,36,45
151,2,4:38.0,,J. Johnson enters the game for T. Ross,36,45
152,2,4:26.0,G. Green misses 2-pt jump shot from 7 ft,,36,45
153,2,4:25.0,Offensive rebound by U. Haslem,,36,45
154,2,4:25.0,Shooting foul by B. Biyombo (drawn by U. Haslem),,36,45
155,2,4:25.0,U. Haslem makes free throw 1 of 2,,37,45
156,2,4:25.0,U. Haslem makes free throw 2 of 2,,38,45
157,2,4:09.0,,D. DeRozan misses 2-pt jump shot from 22 ft,38,45
158,2,4:09.0,Defensive rebound by U. Haslem,,38,45
159,2,3:58.0,D. Wade misses 2-pt jump shot from 9 ft,,38,45
160,2,3:58.0,,Defensive rebound by B. Biyombo,38,45
161,2,3:47.0,,J. Johnson misses 2-pt jump shot from 3 ft,38,45
162,2,3:46.0,Defensive rebound by J. Richardson,,38,45
163,2,3:39.0,Miami full timeout,,38,45
164,2,3:32.0,C. Bosh misses 2-pt layup from 2 ft,,38,45
165,2,3:31.0,,Defensive rebound by D. DeRozan,38,45
166,2,3:24.0,,D. DeRozan misses 2-pt layup from 2 ft,38,45
167,2,3:24.0,,Offensive rebound by Team,38,45
168,2,3:18.0,,D. DeRozan makes 2-pt jump shot from 13 ft,38,47
169,2,2:51.0,G. Green misses 2-pt dunk at rim,,38,47
170,2,2:51.0,,Defensive rebound by Team,38,47
171,2,2:47.0,Technical foul by G. Green,,38,47
172,2,2:47.0,,D. DeRozan makes technical free throw,38,48
173,2,2:47.0,J. Winslow enters the game for G. Green,,38,48
174,2,2:47.0,T. Johnson enters the game for J. Richardson,,38,48
175,2,2:38.0,,D. DeRozan misses 2-pt jump shot from 13 ft,38,48
176,2,2:37.0,,Offensive rebound by D. DeRozan,38,48
177,2,2:32.0,,L. Scola makes 3-pt jump shot from 26 ft (assist by D. DeRozan),38,51
178,2,2:25.0,Miami full timeout,,38,51
179,2,2:25.0,,C. Joseph enters the game for K. Lowry,38,51
180,2,2:25.0,A. Stoudemire enters the game for U. Haslem,,38,51
181,2,2:13.0,D. Wade makes 2-pt layup from 2 ft,,40,51
182,2,1:59.0,,D. DeRozan makes 2-pt layup at rim (assist by L. Scola),40,53
183,2,1:38.0,C. Bosh misses 3-pt jump shot from 24 ft,,40,53
184,2,1:37.0,,Defensive rebound by D. DeRozan,40,53
185,2,1:27.0,,D. DeRozan makes 2-pt jump shot from 10 ft,40,55
186,2,1:09.0,D. Wade makes 2-pt layup from 3 ft,,42,55
187,2,0:57.0,,L. Scola makes 2-pt layup at rim (assist by D. DeRozan),42,57
188,2,0:42.0,Shooting foul by L. Scola (drawn by C. Bosh),,42,57
189,2,0:42.0,C. Bosh makes free throw 1 of 2,,43,57
190,2,0:42.0,C. Bosh makes free throw 2 of 2,,44,57
191,2,0:30.0,,L. Scola misses 3-pt jump shot from 25 ft,44,57
192,2,0:30.0,Defensive rebound by Team,,44,57
193,2,0:10.0,D. Wade misses 2-pt hook shot from 5 ft,,44,57
194,2,0:09.0,,Defensive rebound by B. Biyombo,44,57
195,2,0:00.0,,L. Scola makes 3-pt jump shot from 23 ft (assist by D. DeRozan),44,60
196,3,11:36.0,,L. Scola makes 2-pt hook shot from 6 ft,44,62
197,3,11:12.0,C. Bosh makes 2-pt layup from 2 ft,,46,62
198,3,11:01.0,,Turnover by J. Valančiūnas (traveling),46,62
199,3,10:44.0,T. Johnson misses 2-pt jump shot from 6 ft (block by J. Valančiūnas),,46,62
200,3,10:43.0,,Defensive rebound by J. Valančiūnas,46,62
201,3,10:35.0,,Turnover by J. Johnson (traveling),46,62
202,3,10:23.0,Turnover by D. Wade (bad pass),,46,62
203,3,10:07.0,,L. Scola misses 2-pt jump shot from 5 ft,46,62
204,3,10:07.0,Defensive rebound by A. Stoudemire,,46,62
205,3,9:55.0,Shooting foul by L. Scola (drawn by D. Wade),,46,62
206,3,9:55.0,D. Wade makes free throw 1 of 2,,47,62
207,3,9:55.0,D. Wade misses free throw 2 of 2,,47,62
208,3,9:54.0,,Defensive rebound by J. Valančiūnas,47,62
209,3,9:44.0,,Personal foul by J. Winslow (drawn by D. DeRozan),47,62
210,3,9:29.0,,Turnover by Team (3 sec),47,62
211,3,9:13.0,A. Stoudemire makes 2-pt hook shot from 6 ft,,49,62
212,3,8:52.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by J. Valančiūnas),49,65
213,3,8:35.0,A. Stoudemire misses 2-pt layup at rim,,49,65
214,3,8:35.0,,Defensive rebound by J. Valančiūnas,49,65
215,3,8:23.0,,Shooting foul by A. Stoudemire (drawn by J. Valančiūnas),49,65
216,3,8:23.0,,J. Valančiūnas makes free throw 1 of 2,49,66
217,3,8:23.0,,J. Valančiūnas makes free throw 2 of 2,49,67
218,3,8:11.0,J. Winslow makes 3-pt jump shot from 23 ft (assist by D. Wade),,52,67
219,3,7:48.0,,J. Valančiūnas misses 2-pt jump shot from 15 ft,52,67
220,3,7:48.0,Defensive rebound by A. Stoudemire,,52,67
221,3,7:35.0,D. Wade misses 2-pt jump shot from 10 ft,,52,67
222,3,7:34.0,Offensive rebound by D. Wade,,52,67
223,3,7:33.0,D. Wade misses 2-pt layup at rim,,52,67
224,3,7:32.0,,Defensive rebound by Team,52,67
225,3,7:21.0,,D. DeRozan makes 3-pt jump shot from 23 ft (assist by J. Johnson),52,70
226,3,7:01.0,Turnover by D. Wade (bad pass; steal by L. Scola),,52,70
227,3,6:57.0,,Shooting foul by D. Wade (drawn by L. Scola),52,70
228,3,6:57.0,,L. Scola makes free throw 1 of 2,52,71
229,3,6:57.0,,L. Scola makes free throw 2 of 2,52,72
230,3,6:54.0,Miami full timeout,,52,72
231,3,6:39.0,J. Winslow misses 3-pt jump shot from 23 ft (block by J. Johnson),,52,72
232,3,6:38.0,Offensive rebound by A. Stoudemire,,52,72
233,3,6:35.0,A. Stoudemire makes 2-pt hook shot from 1 ft,,54,72
234,3,6:10.0,,Turnover by Team (3 sec),54,72
235,3,6:10.0,J. Richardson enters the game for T. Johnson,,54,72
236,3,6:01.0,C. Bosh makes 2-pt layup from 1 ft (assist by D. Wade),,56,72
237,3,5:36.0,,D. DeRozan misses 2-pt jump shot from 12 ft,56,72
238,3,5:35.0,Defensive rebound by Team,,56,72
239,3,5:14.0,Turnover by C. Bosh (bad pass; steal by D. DeRozan),,56,72
240,3,5:12.0,,Personal foul by J. Richardson (drawn by D. DeRozan),56,72
241,3,5:12.0,,P. Patterson enters the game for L. Scola,56,72
242,3,5:12.0,,B. Biyombo enters the game for J. Valančiūnas,56,72
243,3,4:57.0,,D. DeRozan makes 3-pt jump shot from 24 ft (assist by K. Lowry),56,75
244,3,4:37.0,C. Bosh makes 2-pt jump shot from 14 ft,,58,75
245,3,4:37.0,Shooting foul by P. Patterson (drawn by C. Bosh),,58,75
246,3,4:37.0,G. Green enters the game for A. Stoudemire,,58,75
247,3,4:37.0,C. Bosh misses free throw 1 of 1,,58,75
248,3,4:36.0,,Defensive rebound by B. Biyombo,58,75
249,3,4:25.0,,Turnover by B. Biyombo (offensive foul),58,75
250,3,4:25.0,,Offensive foul by B. Biyombo (drawn by G. Green),58,75
251,3,4:25.0,,T. Ross enters the game for J. Johnson,58,75
252,3,4:09.0,D. Wade makes 2-pt jump shot from 7 ft,,60,75
253,3,3:55.0,,D. DeRozan misses 2-pt layup from 4 ft,60,75
254,3,3:54.0,Defensive rebound by C. Bosh,,60,75
255,3,3:46.0,G. Green misses 3-pt jump shot from 23 ft,,60,75
256,3,3:45.0,,Defensive rebound by B. Biyombo,60,75
257,3,3:34.0,,K. Lowry misses 3-pt jump shot from 23 ft,60,75
258,3,3:33.0,Defensive rebound by G. Green,,60,75
259,3,3:17.0,G. Green misses 2-pt jump shot from 19 ft,,60,75
260,3,3:16.0,,Defensive rebound by K. Lowry,60,75
261,3,3:13.0,,Shooting foul by G. Green (drawn by T. Ross),60,75
262,3,3:13.0,,T. Ross makes free throw 1 of 2,60,76
263,3,3:13.0,T. Johnson enters the game for D. Wade,,60,76
264,3,3:13.0,,C. Joseph enters the game for K. Lowry,60,76
265,3,3:13.0,,T. Ross misses free throw 2 of 2,60,76
266,3,3:12.0,Defensive rebound by J. Winslow,,60,76
267,3,2:53.0,J. Winslow makes 3-pt jump shot from 26 ft (assist by J. Richardson),,63,76
268,3,2:46.0,,Toronto full timeout,63,76
269,3,2:40.0,,D. DeRozan misses 2-pt jump shot from 16 ft,63,76
270,3,2:40.0,Defensive rebound by J. Winslow,,63,76
271,3,2:27.0,J. Richardson makes 2-pt layup from 2 ft,,65,76
272,3,2:02.0,,B. Biyombo misses 2-pt jump shot from 13 ft,65,76
273,3,2:02.0,Defensive rebound by T. Johnson,,65,76
274,3,1:51.0,C. Bosh misses 3-pt jump shot from 25 ft,,65,76
275,3,1:51.0,,Defensive rebound by T. Ross,65,76
276,3,1:30.0,,D. DeRozan misses 2-pt jump shot from 22 ft,65,76
277,3,1:30.0,,Offensive rebound by B. Biyombo,65,76
278,3,1:26.0,,P. Patterson makes 2-pt layup at rim,65,78
279,3,1:02.0,C. Bosh misses 2-pt jump shot from 10 ft,,65,78
280,3,1:02.0,,Defensive rebound by D. DeRozan,65,78
281,3,0:53.0,,D. DeRozan misses 2-pt jump shot from 20 ft,65,78
282,3,0:52.0,Defensive rebound by J. Winslow,,65,78
283,3,0:39.0,C. Bosh makes 2-pt jump shot from 12 ft,,67,78
284,3,0:32.0,,C. Joseph misses 2-pt layup from 2 ft (block by T. Johnson),67,78
285,3,0:31.0,,Offensive rebound by Team,67,78
286,3,0:26.0,,Personal foul by G. Green (drawn by D. DeRozan),67,78
287,3,0:26.0,,D. DeRozan makes free throw 1 of 2,67,79
288,3,0:26.0,,D. DeRozan makes free throw 2 of 2,67,80
289,3,0:02.0,G. Green misses 3-pt jump shot from 26 ft,,67,80
290,3,0:02.0,Offensive rebound by Team,,67,80
291,3,0:02.0,Turnover by Team (shot clock),,67,80
292,3,0:00.0,,P. Patterson misses 3-pt jump shot from 40 ft,67,80
293,3,0:00.0,,Offensive rebound by Team,67,80
294,4,11:47.0,Turnover by D. Wade (lost ball),,67,80
295,4,11:33.0,,Turnover by C. Joseph (bad pass),67,80
296,4,11:10.0,Personal foul by K. Lowry (drawn by T. Johnson),,67,80
297,4,10:53.0,U. Haslem misses 2-pt jump shot from 15 ft,,67,80
298,4,10:52.0,Offensive rebound by J. Richardson,,67,80
299,4,10:49.0,J. Richardson makes 2-pt dunk at rim,,69,80
300,4,10:40.0,,Personal foul by J. Richardson (drawn by C. Joseph),69,80
301,4,10:29.0,,B. Biyombo misses 2-pt jump shot from 7 ft,69,80
302,4,10:28.0,Defensive rebound by T. Johnson,,69,80
303,4,10:16.0,D. Wade misses 2-pt jump shot from 14 ft,,69,80
304,4,10:15.0,Offensive rebound by U. Haslem,,69,80
305,4,10:13.0,,Violation by T. Ross (kicked ball),69,80
306,4,9:59.0,J. Richardson misses 3-pt jump shot from 25 ft,,69,80
307,4,9:58.0,,Defensive rebound by B. Biyombo,69,80
308,4,9:49.0,,C. Joseph misses 2-pt jump shot from 9 ft,69,80
309,4,9:49.0,,Offensive rebound by Team,69,80
310,4,9:49.0,Loose ball foul by J. Richardson (drawn by B. Biyombo),,69,80
311,4,9:49.0,,J. Valančiūnas enters the game for B. Biyombo,69,80
312,4,9:49.0,,J. Johnson enters the game for C. Joseph,69,80
313,4,9:45.0,,Turnover by T. Ross (bad pass; steal by J. Richardson),69,80
314,4,9:26.0,Shooting foul by P. Patterson (drawn by D. Wade),,69,80
315,4,9:26.0,D. Wade misses free throw 1 of 2,,69,80
316,4,9:26.0,Offensive rebound by Team,,69,80
317,4,9:26.0,D. Wade misses free throw 2 of 2,,69,80
318,4,9:25.0,,Defensive rebound by J. Valančiūnas,69,80
319,4,9:11.0,,K. Lowry makes 3-pt jump shot from 26 ft,69,83
320,4,9:10.0,Miami full timeout,,69,83
321,4,9:10.0,C. Bosh enters the game for J. Winslow,,69,83
322,4,8:46.0,C. Bosh misses 2-pt jump shot from 9 ft (block by K. Lowry),,69,83
323,4,8:45.0,,Defensive rebound by K. Lowry,69,83
324,4,8:43.0,,Turnover by J. Johnson (bad pass),69,83
325,4,8:19.0,U. Haslem misses 2-pt jump shot from 18 ft,,69,83
326,4,8:18.0,,Defensive rebound by J. Johnson,69,83
327,4,8:03.0,,Shooting foul by T. Johnson (drawn by K. Lowry),69,83
328,4,8:03.0,,K. Lowry makes free throw 1 of 2,69,84
329,4,8:03.0,,K. Lowry makes free throw 2 of 2,69,85
330,4,7:51.0,D. Wade misses 2-pt jump shot from 11 ft,,69,85
331,4,7:51.0,,Defensive rebound by K. Lowry,69,85
332,4,7:34.0,Offensive charge foul by P. Patterson (drawn by U. Haslem),,69,85
333,4,7:34.0,,Turnover by P. Patterson (offensive foul),69,85
334,4,7:34.0,,L. Scola enters the game for P. Patterson,69,85
335,4,7:34.0,,D. DeRozan enters the game for T. Ross,69,85
336,4,7:34.0,J. Winslow enters the game for T. Johnson,,69,85
337,4,7:24.0,D. Wade makes 2-pt layup from 3 ft (assist by J. Winslow),,71,85
338,4,7:05.0,,Turnover by L. Scola (traveling),71,85
339,4,7:05.0,G. Green enters the game for U. Haslem,,71,85
340,4,6:42.0,J. Richardson misses 3-pt jump shot from 26 ft,,71,85
341,4,6:42.0,Offensive rebound by C. Bosh,,71,85
342,4,6:35.0,D. Wade makes 2-pt layup from 3 ft (assist by J. Winslow),,73,85
343,4,6:17.0,,K. Lowry misses 3-pt jump shot from 25 ft,73,85
344,4,6:16.0,Defensive rebound by D. Wade,,73,85
345,4,6:10.0,J. Winslow misses 2-pt jump shot from 4 ft (block by J. Johnson),,73,85
346,4,6:08.0,,Defensive rebound by K. Lowry,73,85
347,4,6:02.0,,J. Johnson makes 2-pt layup at rim (assist by K. Lowry),73,87
348,4,5:39.0,D. Wade makes 2-pt jump shot from 21 ft (assist by C. Bosh),,75,87
349,4,5:39.0,,Toronto full timeout,75,87
350,4,5:39.0,,P. Patterson enters the game for L. Scola,75,87
351,4,5:15.0,,D. DeRozan misses 2-pt jump shot from 17 ft,75,87
352,4,5:15.0,,Offensive rebound by J. Valančiūnas,75,87
353,4,5:14.0,,Shooting foul by J. Winslow (drawn by J. Valančiūnas),75,87
354,4,5:14.0,,J. Valančiūnas misses free throw 1 of 2,75,87
355,4,5:14.0,,Offensive rebound by Team,75,87
356,4,5:14.0,,J. Valančiūnas makes free throw 2 of 2,75,88
357,4,4:54.0,G. Green misses 3-pt jump shot from 24 ft,,75,88
358,4,4:54.0,Offensive rebound by J. Winslow,,75,88
359,4,4:47.0,,Violation by J. Valančiūnas (def goaltending),75,88
360,4,4:47.0,C. Bosh makes 2-pt layup from 4 ft,,77,88
361,4,4:24.0,,K. Lowry misses 3-pt jump shot from 24 ft,77,88
362,4,4:24.0,Defensive rebound by J. Winslow,,77,88
363,4,4:11.0,C. Bosh misses 3-pt jump shot from 25 ft,,77,88
364,4,4:11.0,Offensive rebound by C. Bosh,,77,88
365,4,4:07.0,C. Bosh makes 2-pt layup from 2 ft,,79,88
366,4,3:35.0,,P. Patterson makes 3-pt jump shot from 22 ft (assist by K. Lowry),79,91
367,4,3:12.0,D. Wade misses 2-pt jump shot from 5 ft,,79,91
368,4,3:12.0,,Defensive rebound by J. Valančiūnas,79,91
369,4,3:04.0,,J. Johnson misses 3-pt jump shot from 24 ft,79,91
370,4,3:03.0,,Offensive rebound by J. Valančiūnas,79,91
371,4,3:00.0,,J. Valančiūnas misses 2-pt layup from 2 ft (block by J. Richardson),79,91
372,4,2:58.0,Defensive rebound by D. Wade,,79,91
373,4,2:53.0,Shooting foul by D. DeRozan (drawn by C. Bosh),,79,91
374,4,2:53.0,Official timeout,,79,91
375,4,2:53.0,,C. Joseph enters the game for J. Johnson,79,91
376,4,2:53.0,C. Bosh makes free throw 1 of 3,,80,91
377,4,2:53.0,C. Bosh misses free throw 2 of 3,,80,91
378,4,2:53.0,Offensive rebound by Team,,80,91
379,4,2:53.0,C. Bosh makes free throw 3 of 3,,81,91
380,4,2:34.0,,D. DeRozan misses 2-pt jump shot from 2 ft,81,91
381,4,2:34.0,,Offensive rebound by J. Valančiūnas,81,91
382,4,2:32.0,,J. Valančiūnas makes 2-pt layup at rim,81,93
383,4,2:23.0,Turnover by J. Richardson (lost ball; steal by K. Lowry),,81,93
384,4,2:22.0,,Shooting foul by J. Richardson (drawn by K. Lowry),81,93
385,4,2:22.0,,K. Lowry makes 2-pt layup from 4 ft,81,95
386,4,2:22.0,,K. Lowry makes free throw 1 of 1,81,96
387,4,2:14.0,Personal foul by D. DeRozan (drawn by J. Richardson),,81,96
