,QUARTER,TIME_REMAINING,CHICAGO_ACTION,INDIANA_ACTION,CHICAGO_SCORE,INDIANA_SCORE
50,1,5:51.0,Offensive rebound by Team,,14,10
51,1,5:51.0,,Indiana full timeout,14,10
52,1,5:46.0,Personal foul by M. Turner,,14,10
53,1,5:46.0,,L. Allen enters the game for M. Turner,14,10
54,1,5:41.0,Shooting foul by M. Ellis (drawn by M. Dunleavy),,14,10
55,1,5:41.0,M. Dunleavy misses free throw 1 of 2,,14,10
56,1,5:41.0,Offensive rebound by Team,,14,10
57,1,5:41.0,N. Mirotić enters the game for T. Gibson,,14,10
58,1,5:41.0,M. Dunleavy makes free throw 2 of 2,,15,10
59,1,5:26.0,,Shooting foul by P. Gasol (drawn by P. George),15,10
60,1,5:26.0,,P. George makes free throw 1 of 2,15,11
61,1,5:26.0,,P. George makes free throw 2 of 2,15,12
62,1,5:13.0,N. Mirotić misses 3-pt jump shot from 24 ft,,15,12
63,1,5:12.0,,Defensive rebound by I. Mahinmi,15,12
64,1,5:02.0,,P. George makes 3-pt jump shot from 24 ft (assist by G. Hill),15,15
65,1,4:42.0,P. Gasol misses 2-pt jump shot from 22 ft,,15,15
66,1,4:42.0,,Defensive rebound by L. Allen,15,15
67,1,4:27.0,,I. Mahinmi makes 2-pt jump shot from 19 ft (assist by G. Hill),15,17
68,1,4:24.0,Chicago full timeout,,15,17
69,1,4:24.0,A. Brooks enters the game for M. Dunleavy,,15,17
70,1,4:24.0,E. Moore enters the game for D. Rose,,15,17
71,1,4:11.0,J. Butler makes 2-pt jump shot from 19 ft,,17,17
72,1,4:01.0,,G. Hill misses 3-pt jump shot from 25 ft,17,17
73,1,4:00.0,Defensive rebound by E. Moore,,17,17
74,1,3:36.0,Turnover by P. Gasol (lost ball; steal by P. George),,17,17
75,1,3:32.0,,P. George makes 2-pt layup from 1 ft (assist by M. Ellis),17,19
76,1,3:17.0,Shooting foul by L. Allen (drawn by N. Mirotić),,17,19
77,1,3:17.0,N. Mirotić makes free throw 1 of 2,,18,19
78,1,3:17.0,,T. Lawson enters the game for M. Ellis,18,19
79,1,3:17.0,,R. Stuckey enters the game for G. Hill,18,19
80,1,3:17.0,N. Mirotić makes free throw 2 of 2,,19,19
81,1,3:02.0,,P. George makes 2-pt jump shot from 6 ft,19,21
82,1,2:42.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by P. Gasol),,22,21
83,1,2:23.0,,L. Allen misses 2-pt jump shot from 4 ft,22,21
84,1,2:23.0,Defensive rebound by P. Gasol,,22,21
85,1,2:15.0,Personal foul by P. George,,22,21
86,1,2:15.0,J. Butler makes free throw 1 of 2,,23,21
87,1,2:15.0,,S. Hill enters the game for I. Mahinmi,23,21
88,1,2:15.0,B. Portis enters the game for P. Gasol,,23,21
89,1,2:15.0,J. Butler makes free throw 2 of 2,,24,21
90,1,1:56.0,,T. Lawson makes 2-pt layup from 1 ft,24,23
91,1,1:43.0,N. Mirotić misses 3-pt jump shot from 25 ft,,24,23
92,1,1:43.0,,Defensive rebound by R. Stuckey,24,23
93,1,1:23.0,,Personal foul by E. Moore,24,23
94,1,1:23.0,,R. Stuckey makes free throw 1 of 2,24,24
95,1,1:23.0,D. McDermott enters the game for J. Butler,,24,24
96,1,1:23.0,,R. Stuckey makes free throw 2 of 2,24,25
97,1,1:04.0,A. Brooks makes 2-pt jump shot from 10 ft,,26,25
98,1,0:45.0,,R. Stuckey misses 3-pt jump shot from 23 ft,26,25
99,1,0:44.0,Defensive rebound by D. McDermott,,26,25
100,1,0:39.0,Personal foul by S. Hill,,26,25
101,1,0:39.0,B. Portis makes free throw 1 of 2,,27,25
102,1,0:39.0,B. Portis makes free throw 2 of 2,,28,25
103,1,0:21.0,,P. George misses 2-pt jump shot from 21 ft,28,25
104,1,0:21.0,,Offensive rebound by L. Allen,28,25
105,1,0:20.0,,L. Allen makes 2-pt layup at rim,28,27
106,1,0:04.0,Turnover by A. Brooks (bad pass),,28,27
107,1,0:00.0,,R. Stuckey misses 2-pt jump shot from 21 ft,28,27
108,1,0:00.0,,Offensive rebound by Team,28,27
109,2,11:46.0,,J. Hill makes 2-pt layup from 1 ft (assist by R. Stuckey),28,29
110,2,11:24.0,B. Portis makes 2-pt jump shot from 17 ft (assist by N. Mirotić),,30,29
111,2,11:08.0,,S. Hill misses 3-pt jump shot from 23 ft,30,29
112,2,11:07.0,Defensive rebound by E. Moore,,30,29
113,2,11:03.0,Turnover by E. Moore (lost ball; steal by T. Lawson),,30,29
114,2,11:00.0,,T. Lawson makes 2-pt layup at rim,30,31
115,2,10:47.0,B. Portis makes 2-pt dunk at rim (assist by N. Mirotić),,32,31
116,2,10:19.0,,J. Hill makes 2-pt layup from 1 ft,32,33
117,2,10:08.0,E. Moore misses 3-pt jump shot from 27 ft,,32,33
118,2,10:07.0,,Defensive rebound by T. Lawson,32,33
119,2,10:01.0,,T. Lawson makes 2-pt jump shot from 6 ft,32,35
120,2,9:48.0,A. Brooks makes 2-pt jump shot from 8 ft,,34,35
121,2,9:34.0,,R. Stuckey misses 2-pt jump shot from 17 ft,34,35
122,2,9:33.0,Defensive rebound by B. Portis,,34,35
123,2,9:26.0,N. Mirotić makes 2-pt layup from 1 ft (assist by A. Brooks),,36,35
124,2,9:26.0,Shooting foul by R. Stuckey (drawn by N. Mirotić),,36,35
125,2,9:26.0,J. Holiday enters the game for E. Moore,,36,35
126,2,9:26.0,T. Gibson enters the game for B. Portis,,36,35
127,2,9:26.0,N. Mirotić makes free throw 1 of 1,,37,35
128,2,9:15.0,,C. Miles makes 2-pt jump shot from 18 ft (assist by T. Lawson),37,37
129,2,9:15.0,,Shooting foul by D. McDermott (drawn by C. Miles),37,37
130,2,9:15.0,,C. Miles misses free throw 1 of 1,37,37
131,2,9:14.0,,Offensive rebound by J. Hill,37,37
132,2,9:11.0,,J. Hill misses 2-pt jump shot from 5 ft,37,37
133,2,9:11.0,Defensive rebound by T. Gibson,,37,37
134,2,8:51.0,D. McDermott makes 2-pt jump shot from 12 ft,,39,37
135,2,8:51.0,Shooting foul by R. Stuckey (drawn by D. McDermott),,39,37
136,2,8:51.0,Official timeout,,39,37
137,2,8:51.0,D. McDermott makes free throw 1 of 1,,40,37
138,2,8:33.0,,C. Miles misses 3-pt jump shot from 23 ft,40,37
139,2,8:33.0,Defensive rebound by N. Mirotić,,40,37
140,2,8:19.0,D. McDermott makes 3-pt jump shot from 24 ft (assist by A. Brooks),,43,37
141,2,8:08.0,,C. Miles misses 2-pt jump shot from 10 ft,43,37
142,2,8:07.0,,Offensive rebound by J. Hill,43,37
143,2,7:52.0,,J. Hill misses 2-pt jump shot from 18 ft,43,37
144,2,7:51.0,Defensive rebound by D. McDermott,,43,37
145,2,7:36.0,D. McDermott misses 2-pt jump shot from 12 ft,,43,37
146,2,7:36.0,,Defensive rebound by R. Stuckey,43,37
147,2,7:27.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by R. Stuckey),43,40
148,2,7:04.0,A. Brooks makes 3-pt jump shot from 28 ft,,46,40
149,2,6:34.0,,Turnover by Team (shot clock),46,40
150,2,6:34.0,D. Rose enters the game for D. McDermott,,46,40
151,2,6:34.0,J. Butler enters the game for J. Holiday,,46,40
152,2,6:19.0,Turnover by N. Mirotić (lost ball; steal by R. Stuckey),,46,40
153,2,6:09.0,,T. Lawson makes 2-pt jump shot from 10 ft,46,42
154,2,5:51.0,J. Butler misses 3-pt jump shot from 25 ft,,46,42
155,2,5:51.0,,Defensive rebound by S. Hill,46,42
156,2,5:42.0,,S. Hill misses 3-pt jump shot from 24 ft,46,42
157,2,5:41.0,Defensive rebound by D. Rose,,46,42
158,2,5:33.0,N. Mirotić makes 3-pt jump shot from 26 ft (assist by J. Butler),,49,42
159,2,5:26.0,,Indiana full timeout,49,42
160,2,5:26.0,P. Gasol enters the game for T. Gibson,,49,42
161,2,5:26.0,M. Dunleavy enters the game for A. Brooks,,49,42
162,2,5:26.0,,G. Hill enters the game for T. Lawson,49,42
163,2,5:26.0,,P. George enters the game for R. Stuckey,49,42
164,2,5:26.0,,M. Ellis enters the game for C. Miles,49,42
165,2,5:14.0,,M. Ellis misses 3-pt jump shot from 25 ft,49,42
166,2,5:12.0,,Offensive rebound by P. George,49,42
167,2,5:08.0,,J. Hill makes 2-pt dunk at rim (assist by P. George),49,44
168,2,4:46.0,N. Mirotić makes 3-pt jump shot from 23 ft (assist by J. Butler),,52,44
169,2,4:35.0,,Shooting block foul by N. Mirotić (drawn by M. Ellis),52,44
170,2,4:35.0,,M. Ellis makes free throw 1 of 2,52,45
171,2,4:35.0,,I. Mahinmi enters the game for J. Hill,52,45
172,2,4:35.0,,M. Ellis makes free throw 2 of 2,52,46
173,2,4:21.0,P. Gasol makes 2-pt dunk at rim (assist by D. Rose),,54,46
174,2,4:07.0,,P. George makes 2-pt jump shot from 12 ft,54,48
175,2,3:47.0,N. Mirotić makes 3-pt jump shot from 23 ft (assist by J. Butler),,57,48
176,2,3:31.0,,I. Mahinmi makes 2-pt dunk at rim (assist by M. Ellis),57,50
177,2,3:12.0,D. Rose misses 2-pt layup at rim,,57,50
178,2,3:11.0,,Defensive rebound by S. Hill,57,50
179,2,3:05.0,,S. Hill misses 2-pt layup from 1 ft,57,50
180,2,3:04.0,Defensive rebound by P. Gasol,,57,50
181,2,2:48.0,N. Mirotić makes 3-pt jump shot from 22 ft (assist by P. Gasol),,60,50
182,2,2:48.0,,Indiana full timeout,60,50
183,2,2:48.0,Chicago full timeout,,60,50
184,2,2:33.0,,Shooting foul by N. Mirotić (drawn by S. Hill),60,50
185,2,2:33.0,,S. Hill makes free throw 1 of 2,60,51
186,2,2:33.0,,S. Hill makes free throw 2 of 2,60,52
187,2,2:21.0,N. Mirotić misses 3-pt jump shot from 27 ft,,60,52
188,2,2:19.0,,Defensive rebound by G. Hill,60,52
189,2,2:14.0,,G. Hill misses 2-pt layup from 1 ft,60,52
190,2,2:13.0,Defensive rebound by N. Mirotić,,60,52
191,2,2:07.0,M. Dunleavy misses 3-pt jump shot from 26 ft,,60,52
192,2,2:07.0,,Defensive rebound by P. George,60,52
193,2,1:57.0,,I. Mahinmi makes 2-pt layup at rim (assist by P. George),60,54
194,2,1:35.0,P. Gasol misses 3-pt jump shot from 25 ft,,60,54
195,2,1:35.0,,Defensive rebound by Team,60,54
196,2,1:32.0,,Personal block foul by M. Dunleavy,60,54
197,2,1:19.0,,P. George misses 3-pt jump shot from 24 ft,60,54
198,2,1:19.0,,Offensive rebound by Team,60,54
199,2,1:19.0,Loose ball foul by M. Dunleavy,,60,54
200,2,1:19.0,,S. Hill makes free throw 1 of 2,60,55
201,2,1:19.0,E. Moore enters the game for M. Dunleavy,,60,55
202,2,1:19.0,,S. Hill makes free throw 2 of 2,60,56
203,2,1:05.0,D. Rose misses 2-pt jump shot from 18 ft,,60,56
204,2,1:05.0,,Defensive rebound by M. Ellis,60,56
205,2,0:51.0,,P. George misses 3-pt jump shot from 26 ft,60,56
206,2,0:49.0,Defensive rebound by Team,,60,56
207,2,0:49.0,Chicago full timeout,,60,56
208,2,0:27.0,Turnover by P. Gasol (lost ball; steal by P. George),,60,56
209,2,0:23.0,,P. George makes 2-pt layup at rim,60,58
210,2,0:00.0,D. Rose misses 2-pt jump shot from 12 ft,,60,58
211,2,0:00.0,Offensive rebound by Team,,60,58
212,3,11:40.0,,I. Mahinmi makes 2-pt hook shot from 1 ft,60,60
213,3,11:19.0,Shooting foul by M. Turner (drawn by B. Portis),,60,60
214,3,11:19.0,B. Portis makes 2-pt layup from 1 ft,,62,60
215,3,11:19.0,B. Portis makes free throw 1 of 1,,63,60
216,3,11:06.0,,M. Turner misses 2-pt jump shot from 19 ft,63,60
217,3,11:05.0,,Offensive rebound by I. Mahinmi,63,60
218,3,11:02.0,Offensive charge foul by M. Turner (drawn by M. Dunleavy),,63,60
219,3,11:02.0,,Turnover by M. Turner (offensive foul),63,60
220,3,11:02.0,,L. Allen enters the game for M. Turner,63,60
221,3,10:50.0,J. Butler makes 2-pt dunk at rim (assist by P. Gasol),,65,60
222,3,10:39.0,,Personal foul by D. Rose,65,60
223,3,10:30.0,,Personal foul by B. Portis,65,60
224,3,10:23.0,,P. George makes 3-pt jump shot from 25 ft (assist by I. Mahinmi),65,63
225,3,10:06.0,D. Rose misses 3-pt jump shot from 26 ft,,65,63
226,3,10:06.0,,Defensive rebound by P. George,65,63
227,3,10:01.0,,Turnover by P. George (bad pass; steal by M. Dunleavy),65,63
228,3,9:56.0,M. Dunleavy misses 2-pt layup at rim,,65,63
229,3,9:56.0,,Defensive rebound by P. George,65,63
230,3,9:48.0,,P. George misses 3-pt jump shot from 26 ft,65,63
231,3,9:47.0,Defensive rebound by P. Gasol,,65,63
232,3,9:28.0,D. Rose makes 2-pt jump shot from 11 ft (assist by M. Dunleavy),,67,63
233,3,9:16.0,,L. Allen makes 2-pt jump shot from 18 ft (assist by G. Hill),67,65
234,3,8:52.0,P. Gasol misses 2-pt jump shot from 16 ft (block by I. Mahinmi),,67,65
235,3,8:51.0,Offensive rebound by J. Butler,,67,65
236,3,8:48.0,J. Butler misses 2-pt jump shot from 14 ft,,67,65
237,3,8:48.0,,Defensive rebound by G. Hill,67,65
238,3,8:42.0,,Turnover by G. Hill (lost ball; steal by J. Butler),67,65
239,3,8:36.0,D. Rose misses 2-pt layup at rim,,67,65
240,3,8:35.0,,Defensive rebound by L. Allen,67,65
241,3,8:21.0,,M. Ellis makes 2-pt jump shot from 16 ft,67,67
242,3,8:02.0,J. Butler makes 2-pt layup from 1 ft (assist by P. Gasol),,69,67
243,3,7:43.0,,Shooting foul by J. Butler (drawn by P. George),69,67
244,3,7:43.0,,P. George makes free throw 1 of 2,69,68
245,3,7:43.0,,P. George makes free throw 2 of 2,69,69
246,3,7:21.0,P. Gasol misses 2-pt layup from 2 ft,,69,69
247,3,7:21.0,,Defensive rebound by L. Allen,69,69
248,3,7:12.0,,M. Ellis misses 2-pt jump shot from 10 ft,69,69
249,3,7:11.0,,Offensive rebound by L. Allen,69,69
250,3,7:11.0,,L. Allen makes 2-pt dunk at rim,69,71
251,3,7:11.0,Chicago full timeout,,69,71
252,3,6:56.0,J. Butler misses 2-pt jump shot from 18 ft,,69,71
253,3,6:56.0,,Defensive rebound by I. Mahinmi,69,71
254,3,6:50.0,,Shooting foul by J. Butler (drawn by L. Allen),69,71
255,3,6:50.0,,L. Allen misses free throw 1 of 2,69,71
256,3,6:50.0,,Offensive rebound by Team,69,71
257,3,6:50.0,N. Mirotić enters the game for B. Portis,,69,71
258,3,6:50.0,E. Moore enters the game for M. Dunleavy,,69,71
259,3,6:50.0,,L. Allen makes free throw 2 of 2,69,72
260,3,6:26.0,Turnover by Team (shot clock),,69,72
261,3,6:13.0,,P. George misses 2-pt jump shot from 13 ft,69,72
262,3,6:12.0,,Offensive rebound by L. Allen,69,72
263,3,6:12.0,,L. Allen makes 2-pt layup from 1 ft,69,74
264,3,5:55.0,D. Rose makes 2-pt layup at rim,,71,74
265,3,5:44.0,,I. Mahinmi makes 2-pt layup at rim,71,76
266,3,5:30.0,N. Mirotić misses 3-pt jump shot from 26 ft,,71,76
267,3,5:29.0,Offensive rebound by Team,,71,76
268,3,5:29.0,,Loose ball foul by I. Mahinmi,71,76
269,3,5:16.0,D. Rose misses 2-pt jump shot from 17 ft,,71,76
270,3,5:15.0,,Defensive rebound by I. Mahinmi,71,76
271,3,5:00.0,,I. Mahinmi misses 2-pt hook shot from 10 ft,71,76
272,3,4:59.0,,Offensive rebound by M. Ellis,71,76
273,3,4:52.0,,M. Ellis makes 2-pt jump shot from 21 ft,71,78
274,3,4:37.0,E. Moore makes 3-pt jump shot from 24 ft (assist by D. Rose),,74,78
275,3,4:16.0,,Turnover by M. Ellis (lost ball),74,78
276,3,4:07.0,D. Rose misses 2-pt jump shot from 16 ft,,74,78
277,3,4:07.0,,Defensive rebound by P. George,74,78
278,3,4:00.0,,Indiana full timeout,74,78
279,3,4:00.0,A. Brooks enters the game for D. Rose,,74,78
280,3,3:55.0,Violation by P. Gasol (kicked ball),,74,78
281,3,3:52.0,,Turnover by P. George (lost ball; steal by J. Butler),74,78
282,3,3:52.0,Personal foul by P. George,,74,78
283,3,3:41.0,A. Brooks misses 3-pt jump shot from 27 ft,,74,78
284,3,3:40.0,,Defensive rebound by M. Ellis,74,78
285,3,3:33.0,,M. Ellis misses 2-pt layup at rim,74,78
286,3,3:32.0,Defensive rebound by E. Moore,,74,78
287,3,3:16.0,E. Moore misses 2-pt jump shot from 15 ft,,74,78
288,3,3:15.0,Offensive rebound by E. Moore,,74,78
289,3,3:12.0,E. Moore makes 2-pt jump shot from 6 ft,,76,78
290,3,2:57.0,,Turnover by L. Allen (bad pass; steal by E. Moore),76,78
291,3,2:46.0,Turnover by P. Gasol (bad pass; steal by M. Ellis),,76,78
292,3,2:41.0,,M. Ellis makes 2-pt layup at rim (assist by P. George),76,80
293,3,2:15.0,P. Gasol misses 2-pt jump shot from 9 ft,,76,80
294,3,2:13.0,Offensive rebound by P. Gasol,,76,80
295,3,2:13.0,P. Gasol misses 2-pt layup at rim,,76,80
296,3,2:13.0,,Defensive rebound by I. Mahinmi,76,80
297,3,2:06.0,,I. Mahinmi makes 2-pt layup at rim (assist by P. George),76,82
298,3,1:47.0,J. Butler makes 2-pt layup at rim,,78,82
299,3,1:32.0,,M. Ellis misses 2-pt jump shot from 18 ft,78,82
300,3,1:31.0,Defensive rebound by P. Gasol,,78,82
301,3,1:20.0,Turnover by J. Butler (bad pass; steal by M. Ellis),,78,82
302,3,1:14.0,,P. George makes 2-pt layup at rim (assist by G. Hill),78,84
303,3,1:00.0,P. Gasol makes 2-pt jump shot from 17 ft (assist by A. Brooks),,80,84
304,3,0:47.0,,L. Allen misses 2-pt jump shot from 18 ft,80,84
305,3,0:47.0,,Offensive rebound by I. Mahinmi,80,84
306,3,0:45.0,Offensive charge foul by L. Allen (drawn by A. Brooks),,80,84
307,3,0:45.0,,Turnover by L. Allen (offensive foul),80,84
308,3,0:45.0,C. Felício enters the game for P. Gasol,,80,84
309,3,0:45.0,D. McDermott enters the game for J. Butler,,80,84
310,3,0:45.0,,T. Lawson enters the game for I. Mahinmi,80,84
311,3,0:45.0,,R. Stuckey enters the game for M. Ellis,80,84
312,3,0:45.0,,S. Hill enters the game for G. Hill,80,84
313,3,0:36.0,Shooting foul by R. Stuckey (drawn by C. Felício),,80,84
314,3,0:36.0,C. Felício makes free throw 1 of 2,,81,84
315,3,0:36.0,C. Felício makes free throw 2 of 2,,82,84
316,3,0:19.0,,P. George misses 2-pt layup from 1 ft (block by C. Felício),82,84
317,3,0:16.0,Defensive rebound by N. Mirotić,,82,84
318,3,0:10.0,N. Mirotić makes 2-pt layup at rim,,84,84
319,3,0:00.0,,T. Lawson misses 2-pt jump shot from 16 ft,84,84
320,3,0:00.0,,Offensive rebound by Team,84,84
321,4,11:44.0,N. Mirotić misses 2-pt jump shot from 1 ft (block by C. Miles),,84,84
322,4,11:43.0,Offensive rebound by N. Mirotić,,84,84
323,4,11:43.0,N. Mirotić misses 2-pt layup from 1 ft,,84,84
324,4,11:43.0,Offensive rebound by C. Felício,,84,84
325,4,11:42.0,C. Felício makes 2-pt layup from 1 ft,,86,84
326,4,11:25.0,,Turnover by R. Stuckey (bad pass; steal by N. Mirotić),86,84
327,4,11:19.0,Turnover by N. Mirotić (lost ball),,86,84
328,4,11:07.0,,T. Lawson misses 2-pt layup at rim,86,84
329,4,11:06.0,Defensive rebound by C. Felício,,86,84
330,4,10:52.0,D. McDermott misses 2-pt jump shot from 19 ft,,86,84
331,4,10:51.0,Offensive rebound by N. Mirotić,,86,84
332,4,10:35.0,N. Mirotić makes 3-pt jump shot from 26 ft (assist by A. Brooks),,89,84
333,4,10:15.0,,C. Miles misses 2-pt jump shot from 19 ft,89,84
334,4,10:14.0,,Offensive rebound by M. Turner,89,84
335,4,10:09.0,,T. Lawson misses 3-pt jump shot from 25 ft,89,84
336,4,10:08.0,Defensive rebound by N. Mirotić,,89,84
337,4,9:54.0,D. McDermott misses 2-pt layup at rim,,89,84
338,4,9:53.0,,Defensive rebound by M. Turner,89,84
339,4,9:48.0,,R. Stuckey makes 2-pt layup at rim (assist by T. Lawson),89,86
340,4,9:31.0,E. Moore misses 2-pt jump shot from 10 ft,,89,86
341,4,9:30.0,Offensive rebound by C. Felício,,89,86
342,4,9:30.0,C. Felício makes 2-pt layup at rim,,91,86
343,4,9:17.0,,R. Stuckey misses 2-pt layup at rim (block by E. Moore),91,86
344,4,9:17.0,Defensive rebound by Team,,91,86
345,4,9:01.0,N. Mirotić misses 2-pt layup from 1 ft,,91,86
346,4,8:59.0,Offensive rebound by C. Felício,,91,86
347,4,8:59.0,C. Felício makes 2-pt layup from 1 ft,,93,86
348,4,8:40.0,,M. Turner makes 2-pt jump shot from 12 ft (assist by C. Miles),93,88
349,4,8:27.0,Offensive foul by N. Mirotić (drawn by T. Lawson),,93,88
350,4,8:27.0,Turnover by N. Mirotić (offensive foul),,93,88
351,4,8:27.0,Official timeout,,93,88
352,4,8:15.0,,C. Miles misses 3-pt jump shot from 25 ft,93,88
353,4,8:13.0,,Offensive rebound by C. Miles,93,88
354,4,8:12.0,,Shooting block foul by C. Felício (drawn by C. Miles),93,88
355,4,8:12.0,,C. Miles makes free throw 1 of 2,93,89
356,4,8:12.0,,C. Miles makes free throw 2 of 2,93,90
357,4,8:01.0,A. Brooks misses 2-pt layup from 1 ft,,93,90
358,4,8:00.0,,Defensive rebound by M. Turner,93,90
359,4,7:54.0,,S. Hill misses 2-pt layup from 1 ft,93,90
360,4,7:54.0,Defensive rebound by Team,,93,90
361,4,7:54.0,,Loose ball foul by M. Turner,93,90
362,4,7:34.0,Turnover by N. Mirotić (3 sec),,93,90
363,4,7:20.0,,Turnover by S. Hill (lost ball),93,90
364,4,7:04.0,A. Brooks misses 2-pt layup from 2 ft (block by M. Turner),,93,90
365,4,7:04.0,Offensive rebound by Team,,93,90
366,4,7:04.0,,P. George enters the game for C. Miles,93,90
367,4,7:04.0,J. Butler enters the game for E. Moore,,93,90
368,4,7:01.0,N. Mirotić misses 3-pt jump shot from 26 ft,,93,90
369,4,7:00.0,Offensive rebound by C. Felício,,93,90
370,4,6:51.0,J. Butler misses 3-pt jump shot from 23 ft,,93,90
371,4,6:51.0,,Defensive rebound by Team,93,90
372,4,6:42.0,,Personal foul by A. Brooks,93,90
373,4,6:42.0,,Indiana full timeout,93,90
374,4,6:42.0,D. Rose enters the game for A. Brooks,,93,90
375,4,6:33.0,,M. Turner makes 2-pt jump shot from 20 ft (assist by T. Lawson),93,92
376,4,6:06.0,Turnover by Team (shot clock),,93,92
377,4,6:06.0,,G. Hill enters the game for T. Lawson,93,92
378,4,6:06.0,,M. Ellis enters the game for R. Stuckey,93,92
379,4,6:06.0,P. Gasol enters the game for C. Felício,,93,92
380,4,5:46.0,,M. Turner makes 2-pt jump shot from 10 ft,93,94
381,4,5:18.0,P. Gasol misses 2-pt jump shot from 16 ft,,93,94
382,4,5:17.0,,Defensive rebound by M. Ellis,93,94
383,4,5:10.0,,P. George misses 3-pt jump shot from 27 ft,93,94
384,4,5:09.0,Defensive rebound by N. Mirotić,,93,94
385,4,4:58.0,D. McDermott misses 3-pt jump shot from 23 ft (block by M. Ellis),,93,94
386,4,4:56.0,,Defensive rebound by G. Hill,93,94
387,4,4:45.0,,M. Turner misses 2-pt jump shot from 18 ft,93,94
388,4,4:44.0,Defensive rebound by Team,,93,94
389,4,4:28.0,D. Rose misses 3-pt jump shot from 26 ft,,93,94
390,4,4:26.0,,Defensive rebound by P. George,93,94
391,4,4:15.0,,M. Turner misses 2-pt layup from 3 ft (block by P. Gasol),93,94
392,4,4:14.0,Defensive rebound by P. Gasol,,93,94
393,4,4:00.0,Turnover by P. Gasol (offensive foul),,93,94
394,4,4:00.0,,Offensive charge foul by P. Gasol (drawn by P. George),93,94
395,4,4:00.0,,I. Mahinmi enters the game for M. Turner,93,94
