,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MIAMI_ACTION,ATLANTA_SCORE,MIAMI_SCORE
85,1,1:18.0,,Defensive rebound by J. McRoberts,23,21
86,1,1:07.0,,C. Bosh misses 3-pt jump shot from 24 ft,23,21
87,1,1:06.0,Defensive rebound by M. Scott,,23,21
88,1,0:55.0,D. Schröder misses 2-pt jump shot from 17 ft,,23,21
89,1,0:54.0,,Defensive rebound by M. Chalmers,23,21
90,1,0:51.0,,J. Winslow misses 2-pt layup at rim,23,21
91,1,0:50.0,,Offensive rebound by C. Bosh,23,21
92,1,0:49.0,,C. Bosh makes 2-pt dunk at rim,23,23
93,1,0:32.0,D. Schröder misses 2-pt layup from 2 ft,,23,23
94,1,0:31.0,Offensive rebound by A. Horford,,23,23
95,1,0:30.0,A. Horford makes 2-pt layup at rim,,25,23
96,1,0:10.0,,Shooting foul by D. Schröder (drawn by T. Johnson),25,23
97,1,0:10.0,,L. Deng enters the game for J. McRoberts,25,23
98,1,0:10.0,,T. Johnson misses free throw 1 of 2,25,23
99,1,0:10.0,,Offensive rebound by Team,25,23
100,1,0:10.0,,T. Johnson makes free throw 2 of 2,25,24
101,1,0:02.0,D. Schröder misses 2-pt layup from 2 ft (block by C. Bosh),,25,24
102,1,0:01.0,Offensive rebound by A. Horford,,25,24
103,1,0:00.0,A. Horford misses 2-pt jump shot from 8 ft,,25,24
104,1,0:00.0,Offensive rebound by Team,,25,24
105,2,11:49.0,,C. Bosh misses 2-pt jump shot from 20 ft,25,24
106,2,11:48.0,Defensive rebound by J. Teague,,25,24
107,2,11:34.0,Turnover by K. Korver (bad pass; steal by T. Johnson),,25,24
108,2,11:22.0,,M. Chalmers misses 3-pt jump shot from 25 ft,25,24
109,2,11:21.0,Defensive rebound by J. Holiday,,25,24
110,2,11:16.0,Personal foul by M. Chalmers (drawn by J. Teague),,25,24
111,2,11:04.0,M. Scott misses 2-pt jump shot from 17 ft,,25,24
112,2,11:03.0,,Defensive rebound by C. Bosh,25,24
113,2,10:54.0,,C. Bosh misses 3-pt jump shot from 25 ft,25,24
114,2,10:53.0,Defensive rebound by M. Scott,,25,24
115,2,10:45.0,M. Scott makes 3-pt jump shot from 25 ft (assist by J. Holiday),,28,24
116,2,10:20.0,,J. Winslow misses 2-pt layup from 2 ft,28,24
117,2,10:19.0,Defensive rebound by A. Horford,,28,24
118,2,10:12.0,J. Teague misses 2-pt jump shot from 10 ft,,28,24
119,2,10:11.0,,Defensive rebound by J. Winslow,28,24
120,2,10:05.0,,M. Chalmers misses 2-pt layup from 1 ft,28,24
121,2,10:04.0,Defensive rebound by A. Horford,,28,24
122,2,9:58.0,J. Holiday makes 2-pt jump shot from 4 ft (assist by J. Teague),,30,24
123,2,9:36.0,,Personal foul by J. Holiday (drawn by M. Chalmers),30,24
124,2,9:36.0,,L. Deng enters the game for J. McRoberts,30,24
125,2,9:20.0,,C. Bosh misses 2-pt jump shot from 21 ft,30,24
126,2,9:19.0,,Offensive rebound by T. Johnson,30,24
127,2,9:18.0,,T. Johnson misses 2-pt dunk at rim,30,24
128,2,9:17.0,Defensive rebound by J. Holiday,,30,24
129,2,9:13.0,Turnover by J. Teague (bad pass),,30,24
130,2,9:00.0,,L. Deng misses 2-pt jump shot from 20 ft,30,24
131,2,8:59.0,Defensive rebound by K. Korver,,30,24
132,2,8:45.0,A. Horford makes 2-pt layup from 2 ft (assist by J. Teague),,32,24
133,2,8:45.0,Shooting foul by L. Deng (drawn by A. Horford),,32,24
134,2,8:45.0,Official timeout,,32,24
135,2,8:45.0,T. Splitter enters the game for M. Scott,,32,24
136,2,8:45.0,,H. Whiteside enters the game for C. Bosh,32,24
137,2,8:45.0,,D. Wade enters the game for M. Chalmers,32,24
138,2,8:45.0,A. Horford makes free throw 1 of 1,,33,24
139,2,8:27.0,,D. Wade misses 2-pt jump shot from 14 ft,33,24
140,2,8:26.0,Defensive rebound by T. Splitter,,33,24
141,2,8:20.0,M. Scott enters the game for A. Horford,,33,24
142,2,8:14.0,K. Korver makes 2-pt jump shot from 17 ft (assist by J. Teague),,35,24
143,2,7:55.0,Offensive charge foul by J. Winslow (drawn by J. Holiday),,35,24
144,2,7:55.0,,Turnover by J. Winslow (offensive foul),35,24
145,2,7:55.0,,G. Dragić enters the game for T. Johnson,35,24
146,2,7:35.0,T. Splitter misses 2-pt layup from 2 ft (block by H. Whiteside),,35,24
147,2,7:34.0,Offensive rebound by M. Scott,,35,24
148,2,7:33.0,M. Scott makes 2-pt layup from 1 ft,,37,24
149,2,7:17.0,,H. Whiteside makes 2-pt layup from 1 ft (assist by D. Wade),37,26
150,2,7:06.0,T. Splitter misses 2-pt jump shot from 6 ft (block by H. Whiteside),,37,26
151,2,7:05.0,Offensive rebound by T. Splitter,,37,26
152,2,6:55.0,K. Korver makes 2-pt jump shot from 14 ft,,39,26
153,2,6:44.0,,Turnover by H. Whiteside (bad pass; steal by J. Holiday),39,26
154,2,6:42.0,J. Holiday makes 2-pt dunk at rim,,41,26
155,2,6:42.0,,Miami full timeout,41,26
156,2,6:42.0,,C. Bosh enters the game for J. Winslow,41,26
157,2,6:27.0,,D. Wade misses 2-pt jump shot from 15 ft,41,26
158,2,6:26.0,Defensive rebound by J. Teague,,41,26
159,2,6:17.0,J. Holiday misses 3-pt jump shot from 25 ft,,41,26
160,2,6:16.0,,Defensive rebound by H. Whiteside,41,26
161,2,6:06.0,,L. Deng misses 3-pt jump shot from 24 ft,41,26
162,2,6:05.0,,Offensive rebound by H. Whiteside,41,26
163,2,6:04.0,,Personal foul by T. Splitter (drawn by H. Whiteside),41,26
164,2,6:04.0,D. Schröder enters the game for J. Teague,,41,26
165,2,6:04.0,K. Bazemore enters the game for J. Holiday,,41,26
166,2,6:04.0,P. Millsap enters the game for M. Scott,,41,26
167,2,5:58.0,,Personal block foul by T. Splitter (drawn by D. Wade),41,26
168,2,5:44.0,,G. Dragić makes 2-pt layup from 1 ft,41,28
169,2,5:44.0,,Violation by Team (delay of game),41,28
170,2,5:36.0,K. Korver misses 3-pt jump shot from 24 ft,,41,28
171,2,5:35.0,Offensive rebound by P. Millsap,,41,28
172,2,5:35.0,Shooting foul by C. Bosh (drawn by P. Millsap),,41,28
173,2,5:35.0,P. Millsap misses free throw 1 of 2,,41,28
174,2,5:35.0,Offensive rebound by Team,,41,28
175,2,5:35.0,P. Millsap makes free throw 2 of 2,,42,28
176,2,5:21.0,,D. Wade makes 2-pt layup from 2 ft,42,30
177,2,5:10.0,K. Korver misses 3-pt jump shot from 25 ft (block by D. Wade),,42,30
178,2,5:09.0,,Defensive rebound by L. Deng,42,30
179,2,4:59.0,,L. Deng misses 3-pt jump shot from 25 ft,42,30
180,2,4:58.0,Defensive rebound by K. Korver,,42,30
181,2,4:34.0,P. Millsap misses 2-pt jump shot from 12 ft,,42,30
182,2,4:33.0,,Defensive rebound by C. Bosh,42,30
183,2,4:11.0,,D. Wade misses 3-pt jump shot from 24 ft,42,30
184,2,4:10.0,Defensive rebound by D. Schröder,,42,30
185,2,4:01.0,D. Schröder makes 2-pt layup from 2 ft,,44,30
186,2,3:36.0,,H. Whiteside makes 2-pt jump shot from 3 ft,44,32
187,2,3:20.0,P. Millsap misses 2-pt layup from 2 ft,,44,32
188,2,3:19.0,,Defensive rebound by H. Whiteside,44,32
189,2,3:15.0,,G. Dragić misses 2-pt layup from 2 ft,44,32
190,2,3:14.0,,Offensive rebound by D. Wade,44,32
191,2,3:13.0,,D. Wade makes 2-pt dunk at rim,44,34
192,2,3:13.0,Atlanta full timeout,,44,34
193,2,3:13.0,A. Horford enters the game for K. Korver,,44,34
194,2,3:13.0,J. Teague enters the game for T. Splitter,,44,34
195,2,3:13.0,,T. Johnson enters the game for L. Deng,44,34
196,2,2:57.0,,Violation by C. Bosh (def goaltending),44,34
197,2,2:57.0,A. Horford makes 2-pt jump shot from 5 ft (assist by D. Schröder),,46,34
198,2,2:38.0,,Turnover by D. Wade (lost ball; steal by A. Horford),46,34
199,2,2:34.0,K. Bazemore makes 2-pt dunk at rim (assist by A. Horford),,48,34
200,2,2:12.0,,Turnover by H. Whiteside (lost ball; steal by P. Millsap),48,34
201,2,1:56.0,D. Schröder misses 2-pt layup at rim,,48,34
202,2,1:54.0,,Defensive rebound by G. Dragić,48,34
203,2,1:45.0,,T. Johnson misses 3-pt jump shot from 25 ft,48,34
204,2,1:44.0,,Offensive rebound by G. Dragić,48,34
205,2,1:42.0,,G. Dragić misses 2-pt layup from 1 ft,48,34
206,2,1:41.0,,Offensive rebound by G. Dragić,48,34
207,2,1:37.0,,D. Wade makes 3-pt jump shot from 24 ft (assist by G. Dragić),48,37
208,2,1:20.0,J. Teague misses 2-pt jump shot from 15 ft,,48,37
209,2,1:19.0,,Defensive rebound by C. Bosh,48,37
210,2,1:03.0,,H. Whiteside misses 2-pt jump shot from 5 ft,48,37
211,2,1:02.0,Defensive rebound by P. Millsap,,48,37
212,2,0:56.0,Flagrant foul type 1 by D. Wade (drawn by P. Millsap),,48,37
213,2,0:56.0,P. Millsap misses flagrant free throw 1 of 2,,48,37
214,2,0:56.0,Offensive rebound by Team,,48,37
215,2,0:56.0,J. Holiday enters the game for D. Schröder,,48,37
216,2,0:56.0,P. Millsap makes flagrant free throw 2 of 2,,49,37
217,2,0:46.0,J. Holiday misses 3-pt jump shot from 23 ft,,49,37
218,2,0:43.0,,Defensive rebound by C. Bosh,49,37
219,2,0:33.0,,D. Wade makes 2-pt jump shot from 12 ft,49,39
220,2,0:33.0,,Shooting foul by J. Teague (drawn by D. Wade),49,39
221,2,0:33.0,,D. Wade makes free throw 1 of 1,49,40
222,2,0:19.0,J. Teague makes 2-pt layup from 1 ft,,51,40
223,2,0:14.0,,Miami full timeout,51,40
224,2,0:14.0,D. Schröder enters the game for J. Teague,,51,40
225,2,0:14.0,,L. Deng enters the game for H. Whiteside,51,40
226,2,0:04.0,,Turnover by D. Wade (bad pass),51,40
227,2,0:04.0,Atlanta full timeout,,51,40
228,2,0:04.0,J. Teague enters the game for D. Schröder,,51,40
229,2,0:04.0,K. Korver enters the game for J. Holiday,,51,40
230,2,0:01.0,J. Teague misses 2-pt layup from 3 ft (block by G. Dragić),,51,40
231,2,0:00.0,Offensive rebound by Team,,51,40
232,3,11:42.0,,H. Whiteside makes 2-pt dunk at rim (assist by L. Deng),51,42
233,3,11:19.0,P. Millsap misses 2-pt jump shot from 6 ft,,51,42
234,3,11:18.0,Offensive rebound by P. Millsap,,51,42
235,3,11:13.0,K. Korver misses 2-pt jump shot from 9 ft,,51,42
236,3,11:12.0,Offensive rebound by A. Horford,,51,42
237,3,11:08.0,K. Korver misses 3-pt jump shot from 24 ft,,51,42
238,3,11:07.0,,Defensive rebound by H. Whiteside,51,42
239,3,10:51.0,,C. Bosh misses 2-pt jump shot from 15 ft,51,42
240,3,10:50.0,Defensive rebound by P. Millsap,,51,42
241,3,10:33.0,Shooting foul by G. Dragić (drawn by J. Teague),,51,42
242,3,10:33.0,J. Teague makes free throw 1 of 2,,52,42
243,3,10:33.0,J. Teague makes free throw 2 of 2,,53,42
244,3,10:20.0,,L. Deng misses 2-pt layup from 1 ft,53,42
245,3,10:19.0,,Offensive rebound by H. Whiteside,53,42
246,3,10:19.0,,Shooting foul by K. Bazemore (drawn by H. Whiteside),53,42
247,3,10:19.0,,H. Whiteside misses free throw 1 of 2,53,42
248,3,10:19.0,,Offensive rebound by Team,53,42
249,3,10:19.0,,H. Whiteside makes free throw 2 of 2,53,43
250,3,10:05.0,J. Teague makes 2-pt layup from 2 ft (assist by P. Millsap),,55,43
251,3,9:51.0,,D. Wade makes 2-pt jump shot from 19 ft,55,45
252,3,9:36.0,J. Teague makes 2-pt layup from 1 ft,,57,45
253,3,9:11.0,,Shooting foul by P. Millsap (drawn by D. Wade),57,45
254,3,9:11.0,,D. Wade makes free throw 1 of 2,57,46
255,3,9:11.0,,D. Wade makes free throw 2 of 2,57,47
256,3,8:56.0,A. Horford makes 2-pt jump shot from 15 ft (assist by J. Teague),,59,47
257,3,8:39.0,,C. Bosh misses 2-pt jump shot from 14 ft,59,47
258,3,8:38.0,Defensive rebound by K. Bazemore,,59,47
259,3,8:26.0,J. Teague makes 3-pt jump shot from 25 ft (assist by P. Millsap),,62,47
260,3,8:26.0,,Miami full timeout,62,47
261,3,8:16.0,,Turnover by D. Wade (bad pass; steal by P. Millsap),62,47
262,3,8:12.0,Turnover by P. Millsap (bad pass; steal by G. Dragić),,62,47
263,3,8:04.0,,D. Wade misses 2-pt jump shot from 12 ft,62,47
264,3,8:03.0,,Offensive rebound by H. Whiteside,62,47
265,3,8:02.0,,H. Whiteside makes 2-pt dunk at rim,62,49
266,3,7:48.0,K. Bazemore misses 2-pt layup from 1 ft,,62,49
267,3,7:47.0,Offensive rebound by A. Horford,,62,49
268,3,7:44.0,A. Horford makes 2-pt jump shot from 11 ft (assist by K. Bazemore),,64,49
269,3,7:21.0,,L. Deng misses 2-pt hook shot from 11 ft,64,49
270,3,7:20.0,Defensive rebound by P. Millsap,,64,49
271,3,7:13.0,K. Korver misses 3-pt jump shot from 24 ft,,64,49
272,3,7:12.0,,Defensive rebound by C. Bosh,64,49
273,3,7:05.0,T. Splitter enters the game for K. Bazemore,,64,49
274,3,7:05.0,,J. Winslow enters the game for C. Bosh,64,49
275,3,6:53.0,,H. Whiteside makes 2-pt hook shot from 10 ft (assist by D. Wade),64,51
276,3,6:37.0,A. Horford misses 2-pt jump shot from 7 ft,,64,51
277,3,6:36.0,Offensive rebound by A. Horford,,64,51
278,3,6:34.0,A. Horford makes 2-pt layup from 1 ft,,66,51
279,3,6:07.0,,G. Dragić makes 3-pt jump shot from 25 ft,66,54
280,3,5:49.0,P. Millsap misses 2-pt jump shot from 10 ft,,66,54
281,3,5:48.0,,Defensive rebound by H. Whiteside,66,54
282,3,5:44.0,,Shooting foul by A. Horford (drawn by D. Wade),66,54
283,3,5:44.0,,D. Wade makes free throw 1 of 2,66,55
284,3,5:44.0,,D. Wade misses free throw 2 of 2,66,55
285,3,5:43.0,Defensive rebound by A. Horford,,66,55
286,3,5:31.0,T. Splitter makes 2-pt hook shot from 5 ft (assist by K. Korver),,68,55
287,3,5:23.0,,Shooting foul by J. Teague (drawn by G. Dragić),68,55
288,3,5:23.0,,G. Dragić makes free throw 1 of 2,68,56
289,3,5:23.0,,J. McRoberts enters the game for D. Wade,68,56
290,3,5:23.0,,G. Dragić makes free throw 2 of 2,68,57
291,3,5:08.0,A. Horford misses 2-pt layup from 1 ft (block by H. Whiteside),,68,57
292,3,5:07.0,Offensive rebound by A. Horford,,68,57
293,3,5:06.0,T. Splitter misses 2-pt layup from 2 ft (block by L. Deng),,68,57
294,3,5:05.0,,Defensive rebound by L. Deng,68,57
295,3,4:47.0,,Turnover by H. Whiteside (bad pass; steal by T. Splitter),68,57
296,3,4:33.0,A. Horford misses 2-pt hook shot from 6 ft,,68,57
297,3,4:32.0,,Defensive rebound by J. Winslow,68,57
298,3,4:16.0,,L. Deng misses 3-pt jump shot from 24 ft,68,57
299,3,4:15.0,Defensive rebound by P. Millsap,,68,57
300,3,3:53.0,J. Teague makes 2-pt jump shot from 5 ft,,70,57
301,3,3:37.0,,G. Dragić makes 3-pt jump shot from 24 ft (assist by J. McRoberts),70,60
302,3,3:36.0,Atlanta full timeout,,70,60
303,3,3:36.0,K. Bazemore enters the game for A. Horford,,70,60
304,3,3:36.0,L. Patterson enters the game for K. Korver,,70,60
305,3,3:36.0,,C. Bosh enters the game for L. Deng,70,60
306,3,3:36.0,,T. Johnson enters the game for H. Whiteside,70,60
307,3,3:36.0,,M. Chalmers enters the game for G. Dragić,70,60
308,3,3:26.0,Personal foul by J. McRoberts (drawn by P. Millsap),,70,60
309,3,3:26.0,P. Millsap makes 2-pt jump shot from 11 ft (assist by K. Bazemore),,72,60
310,3,3:26.0,Shooting foul by J. McRoberts (drawn by P. Millsap),,72,60
311,3,3:26.0,D. Schröder enters the game for J. Teague,,72,60
312,3,3:26.0,P. Millsap makes free throw 1 of 1,,73,60
313,3,3:08.0,,J. McRoberts misses 3-pt jump shot from 24 ft,73,60
314,3,3:07.0,Defensive rebound by P. Millsap,,73,60
315,3,2:54.0,Turnover by D. Schröder (bad pass; steal by C. Bosh),,73,60
316,3,2:48.0,,J. Winslow misses 3-pt jump shot from 22 ft,73,60
317,3,2:47.0,Defensive rebound by T. Splitter,,73,60
318,3,2:47.0,,Loose ball foul by J. McRoberts (drawn by P. Millsap),73,60
319,3,2:47.0,,C. Andersen enters the game for J. McRoberts,73,60
320,3,2:36.0,D. Schröder misses 2-pt layup from 1 ft,,73,60
321,3,2:35.0,Offensive rebound by T. Splitter,,73,60
322,3,2:35.0,Shooting foul by C. Bosh (drawn by T. Splitter),,73,60
323,3,2:35.0,T. Splitter makes free throw 1 of 2,,74,60
324,3,2:35.0,T. Splitter makes free throw 2 of 2,,75,60
325,3,2:19.0,,T. Johnson makes 2-pt jump shot from 5 ft,75,62
326,3,1:55.0,K. Bazemore misses 2-pt layup from 1 ft,,75,62
327,3,1:54.0,Offensive rebound by Team,,75,62
328,3,1:54.0,Turnover by Team (shot clock),,75,62
329,3,1:43.0,,Turnover by C. Andersen (bad pass; steal by D. Schröder),75,62
330,3,1:39.0,M. Scott enters the game for P. Millsap,,75,62
331,3,1:28.0,K. Bazemore misses 3-pt jump shot from 23 ft,,75,62
332,3,1:27.0,,Defensive rebound by C. Bosh,75,62
333,3,1:21.0,,C. Bosh makes 3-pt jump shot from 24 ft (assist by M. Chalmers),75,65
334,3,1:03.0,T. Splitter makes 2-pt dunk at rim (assist by D. Schröder),,77,65
335,3,0:40.0,,J. Winslow misses 3-pt jump shot from 25 ft,77,65
336,3,0:39.0,Defensive rebound by D. Schröder,,77,65
337,3,0:24.0,Shooting foul by M. Chalmers (drawn by M. Scott),,77,65
338,3,0:24.0,M. Scott makes free throw 1 of 2,,78,65
339,3,0:24.0,M. Scott makes free throw 2 of 2,,79,65
340,3,0:04.0,,C. Bosh misses 3-pt jump shot from 24 ft,79,65
341,3,0:03.0,,Offensive rebound by J. Winslow,79,65
342,3,0:01.0,,M. Chalmers misses 2-pt jump shot from 19 ft,79,65
343,3,0:00.0,,Offensive rebound by Team,79,65
344,4,11:41.0,Turnover by D. Schröder (lost ball),,79,65
345,4,11:29.0,Offensive charge foul by M. Chalmers (drawn by D. Schröder),,79,65
346,4,11:29.0,,Turnover by M. Chalmers (offensive foul),79,65
347,4,11:12.0,M. Scott misses 2-pt jump shot from 11 ft,,79,65
348,4,11:11.0,,Defensive rebound by J. Winslow,79,65
349,4,10:49.0,,T. Johnson makes 2-pt jump shot from 16 ft (assist by C. Bosh),79,67
350,4,10:26.0,M. Scott misses 3-pt jump shot from 24 ft,,79,67
351,4,10:25.0,,Defensive rebound by T. Johnson,79,67
352,4,10:16.0,,J. Winslow makes 2-pt jump shot from 12 ft (assist by T. Johnson),79,69
353,4,9:56.0,Turnover by K. Bazemore (bad pass; steal by C. Bosh),,79,69
354,4,9:47.0,,T. Johnson makes 2-pt layup from 2 ft,79,71
355,4,9:47.0,Atlanta full timeout,,79,71
356,4,9:47.0,J. Teague enters the game for K. Bazemore,,79,71
357,4,9:47.0,K. Korver enters the game for D. Schröder,,79,71
358,4,9:33.0,J. Holiday misses 3-pt jump shot from 24 ft,,79,71
359,4,9:32.0,,Defensive rebound by C. Andersen,79,71
360,4,9:25.0,,T. Johnson misses 2-pt layup from 1 ft,79,71
361,4,9:22.0,,Offensive rebound by C. Andersen,79,71
362,4,9:22.0,,C. Andersen makes 2-pt dunk at rim,79,73
363,4,9:14.0,J. Teague misses 2-pt layup at rim,,79,73
364,4,9:13.0,Offensive rebound by A. Horford,,79,73
365,4,9:12.0,A. Horford misses 2-pt layup at rim,,79,73
366,4,9:11.0,,Defensive rebound by C. Bosh,79,73
367,4,9:03.0,,Personal foul by M. Scott (drawn by C. Bosh),79,73
368,4,9:03.0,P. Millsap enters the game for M. Scott,,79,73
369,4,8:49.0,,Turnover by Team (shot clock),79,73
370,4,8:34.0,A. Horford misses 2-pt hook shot from 6 ft,,79,73
371,4,8:33.0,,Defensive rebound by C. Bosh,79,73
372,4,8:27.0,,M. Chalmers makes 2-pt layup from 2 ft,79,75
373,4,8:02.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by J. Teague),,82,75
374,4,7:42.0,,Shooting foul by P. Millsap (drawn by C. Andersen),82,75
375,4,7:42.0,,C. Andersen makes free throw 1 of 2,82,76
376,4,7:42.0,,C. Andersen misses free throw 2 of 2,82,76
377,4,7:41.0,Defensive rebound by P. Millsap,,82,76
378,4,7:30.0,Turnover by J. Holiday (lost ball; steal by M. Chalmers),,82,76
379,4,7:14.0,,Offensive foul by C. Andersen (drawn by J. Holiday),82,76
380,4,7:14.0,,Turnover by C. Andersen (offensive foul),82,76
381,4,7:06.0,K. Korver makes 3-pt jump shot from 24 ft (assist by J. Teague),,85,76
382,4,6:51.0,,M. Chalmers misses 3-pt jump shot from 24 ft,85,76
383,4,6:50.0,Defensive rebound by J. Teague,,85,76
384,4,6:45.0,J. Holiday misses 3-pt jump shot from 23 ft,,85,76
385,4,6:44.0,,Defensive rebound by C. Bosh,85,76
386,4,6:29.0,,C. Bosh makes 2-pt layup from 2 ft,85,78
387,4,6:14.0,Turnover by J. Teague (bad pass; steal by M. Chalmers),,85,78
388,4,6:12.0,,M. Chalmers misses 2-pt layup from 2 ft (block by P. Millsap),85,78
389,4,6:11.0,,Offensive rebound by Team,85,78
