,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,NEW YORK_ACTION,OKLAHOMA CITY_SCORE,NEW YORK_SCORE
54,1,6:09.0,,R. Lopez makes 2-pt layup from 1 ft (assist by J. Calderón),15,15
55,1,5:55.0,K. Durant misses 2-pt jump shot from 13 ft,,15,15
56,1,5:53.0,,Defensive rebound by A. Afflalo,15,15
57,1,5:35.0,,L. Thomas makes 3-pt jump shot from 23 ft (assist by J. Calderón),15,18
58,1,5:05.0,D. Waiters makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,18,18
59,1,4:55.0,,J. Calderón makes 2-pt jump shot from 15 ft,18,20
60,1,4:41.0,K. Durant misses 2-pt jump shot from 9 ft,,18,20
61,1,4:39.0,,Defensive rebound by A. Afflalo,18,20
62,1,4:32.0,,Personal foul by D. Waiters (drawn by A. Afflalo),18,20
63,1,4:32.0,,D. Williams enters the game for L. Thomas,18,20
64,1,4:17.0,,A. Afflalo misses 2-pt jump shot from 14 ft,18,20
65,1,4:15.0,Defensive rebound by K. Durant,,18,20
66,1,4:09.0,S. Adams makes 2-pt dunk at rim (assist by K. Durant),,20,20
67,1,3:47.0,,A. Afflalo misses 2-pt jump shot from 8 ft,20,20
68,1,3:46.0,,Offensive rebound by K. Porziņģis,20,20
69,1,3:46.0,,K. Porziņģis makes 2-pt dunk at rim,20,22
70,1,3:41.0,Shooting foul by J. Calderón (drawn by R. Westbrook),,20,22
71,1,3:41.0,R. Westbrook misses free throw 1 of 2,,20,22
72,1,3:41.0,Offensive rebound by Team,,20,22
73,1,3:41.0,,L. Galloway enters the game for A. Afflalo,20,22
74,1,3:41.0,R. Westbrook makes free throw 2 of 2,,21,22
75,1,3:22.0,,D. Williams makes 2-pt jump shot from 16 ft,21,24
76,1,3:22.0,,Shooting foul by K. Durant (drawn by D. Williams),21,24
77,1,3:22.0,C. Payne enters the game for D. Waiters,,21,24
78,1,3:22.0,,D. Williams misses free throw 1 of 1,21,24
79,1,3:22.0,Defensive rebound by C. Payne,,21,24
80,1,3:18.0,Shooting foul by J. Calderón (drawn by K. Durant),,21,24
81,1,3:18.0,K. Durant makes free throw 1 of 2,,22,24
82,1,3:18.0,,J. Grant enters the game for J. Calderón,22,24
83,1,3:18.0,K. Durant makes free throw 2 of 2,,23,24
84,1,3:05.0,,D. Williams makes 3-pt jump shot from 23 ft,23,27
85,1,2:53.0,R. Westbrook makes 2-pt dunk at rim,,25,27
86,1,2:39.0,,Turnover by J. Grant (bad pass; steal by S. Adams),25,27
87,1,2:35.0,Turnover by R. Westbrook (lost ball; steal by J. Grant),,25,27
88,1,2:30.0,,Turnover by K. Porziņģis (lost ball; steal by K. Durant),25,27
89,1,2:24.0,R. Westbrook misses 3-pt jump shot from 25 ft,,25,27
90,1,2:22.0,Offensive rebound by K. Durant,,25,27
91,1,2:21.0,K. Durant misses 2-pt layup from 1 ft,,25,27
92,1,2:19.0,Offensive rebound by S. Adams,,25,27
93,1,2:19.0,S. Adams misses 2-pt jump shot from 3 ft,,25,27
94,1,2:17.0,Offensive rebound by K. Durant,,25,27
95,1,2:17.0,Shooting foul by K. Porziņģis (drawn by K. Durant),,25,27
96,1,2:17.0,Oklahoma City full timeout,,25,27
97,1,2:17.0,E. Freedom enters the game for S. Ibaka,,25,27
98,1,2:17.0,,L. Thomas enters the game for K. Porziņģis,25,27
99,1,2:17.0,,K. Séraphin enters the game for R. Lopez,25,27
100,1,2:17.0,K. Durant makes free throw 1 of 2,,26,27
101,1,2:17.0,K. Durant makes free throw 2 of 2,,27,27
102,1,2:05.0,,Personal foul by R. Westbrook (drawn by L. Galloway),27,27
103,1,2:05.0,A. Morrow enters the game for R. Westbrook,,27,27
104,1,2:00.0,,K. Séraphin misses 2-pt layup from 1 ft,27,27
105,1,1:58.0,Defensive rebound by E. Freedom,,27,27
106,1,1:52.0,K. Durant makes 3-pt jump shot from 24 ft,,30,27
107,1,1:39.0,,Personal foul by S. Adams (drawn by L. Thomas),30,27
108,1,1:39.0,,L. Thomas makes free throw 1 of 2,30,28
109,1,1:39.0,K. Singler enters the game for S. Adams,,30,28
110,1,1:39.0,,L. Thomas misses free throw 2 of 2,30,28
111,1,1:38.0,Defensive rebound by E. Freedom,,30,28
112,1,1:26.0,K. Durant makes 2-pt layup from 1 ft,,32,28
113,1,1:11.0,,Personal foul by A. Morrow (drawn by L. Galloway),32,28
114,1,1:11.0,,L. Galloway makes free throw 1 of 2,32,29
115,1,1:11.0,,L. Galloway makes free throw 2 of 2,32,30
116,1,0:58.0,Turnover by K. Durant (bad pass; steal by J. Grant),,32,30
117,1,0:55.0,,J. Grant makes 2-pt dunk at rim,32,32
118,1,0:35.0,C. Payne makes 3-pt jump shot from 25 ft (assist by A. Morrow),,35,32
119,1,0:28.0,,K. Séraphin makes 2-pt jump shot from 4 ft (assist by J. Grant),35,34
120,1,0:06.0,A. Morrow makes 3-pt jump shot from 23 ft (assist by K. Durant),,38,34
121,1,0:01.0,,D. Williams misses 2-pt jump shot from 17 ft,38,34
122,1,0:00.0,Defensive rebound by E. Freedom,,38,34
123,2,11:41.0,,D. Williams misses 2-pt layup from 2 ft,38,34
124,2,11:39.0,Defensive rebound by E. Freedom,,38,34
125,2,11:20.0,E. Freedom misses 2-pt jump shot from 3 ft (block by K. Séraphin),,38,34
126,2,11:18.0,,Defensive rebound by K. Séraphin,38,34
127,2,11:11.0,,Shooting foul by A. Morrow (drawn by J. Grant),38,34
128,2,11:11.0,,J. Grant makes 2-pt layup from 2 ft,38,36
129,2,11:11.0,,J. Grant makes free throw 1 of 1,38,37
130,2,11:01.0,C. Payne misses 2-pt layup from 2 ft,,38,37
131,2,10:59.0,,Defensive rebound by A. Afflalo,38,37
132,2,10:42.0,,K. Séraphin misses 2-pt jump shot from 14 ft,38,37
133,2,10:41.0,Defensive rebound by S. Ibaka,,38,37
134,2,10:33.0,E. Freedom misses 2-pt layup from 2 ft (block by K. Séraphin),,38,37
135,2,10:31.0,,Defensive rebound by K. Séraphin,38,37
136,2,10:19.0,,A. Afflalo misses 2-pt jump shot from 16 ft,38,37
137,2,10:17.0,Defensive rebound by E. Freedom,,38,37
138,2,10:10.0,C. Payne misses 2-pt layup at rim,,38,37
139,2,10:08.0,,Defensive rebound by D. Williams,38,37
140,2,9:55.0,,Shooting foul by K. Singler (drawn by A. Afflalo),38,37
141,2,9:55.0,,A. Afflalo makes free throw 1 of 2,38,38
142,2,9:55.0,,K. O'Quinn enters the game for K. Séraphin,38,38
143,2,9:55.0,D. Waiters enters the game for A. Morrow,,38,38
144,2,9:55.0,,A. Afflalo makes free throw 2 of 2,38,39
145,2,9:35.0,K. Singler misses 2-pt jump shot from 21 ft,,38,39
146,2,9:33.0,Offensive rebound by Team,,38,39
147,2,9:24.0,D. Waiters makes 3-pt jump shot from 23 ft (assist by E. Freedom),,41,39
148,2,9:11.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by J. Grant),41,42
149,2,9:08.0,Oklahoma City full timeout,,41,42
150,2,9:08.0,R. Westbrook enters the game for C. Payne,,41,42
151,2,8:57.0,E. Freedom misses 2-pt layup from 2 ft,,41,42
152,2,8:55.0,,Defensive rebound by K. O'Quinn,41,42
153,2,8:46.0,,J. Grant misses 3-pt jump shot from 25 ft,41,42
154,2,8:44.0,Defensive rebound by D. Waiters,,41,42
155,2,8:38.0,D. Waiters makes 2-pt layup from 1 ft,,43,42
156,2,8:24.0,,K. O'Quinn makes 3-pt jump shot from 25 ft,43,45
157,2,8:10.0,Turnover by R. Westbrook (bad pass; steal by L. Galloway),,43,45
158,2,8:05.0,,J. Grant makes 2-pt layup from 2 ft (assist by L. Galloway),43,47
159,2,7:42.0,E. Freedom misses 2-pt jump shot from 4 ft,,43,47
160,2,7:40.0,,Defensive rebound by A. Afflalo,43,47
161,2,7:28.0,,K. O'Quinn misses 2-pt jump shot from 5 ft,43,47
162,2,7:26.0,Defensive rebound by D. Waiters,,43,47
163,2,7:12.0,K. Singler makes 2-pt jump shot from 3 ft (assist by S. Ibaka),,45,47
164,2,6:51.0,,A. Afflalo misses 2-pt jump shot from 7 ft,45,47
165,2,6:49.0,Defensive rebound by E. Freedom,,45,47
166,2,6:44.0,R. Westbrook makes 2-pt jump shot from 18 ft,,47,47
167,2,6:43.0,,New York full timeout,47,47
168,2,6:43.0,S. Adams enters the game for E. Freedom,,47,47
169,2,6:43.0,K. Durant enters the game for K. Singler,,47,47
170,2,6:43.0,,R. Lopez enters the game for A. Afflalo,47,47
171,2,6:43.0,,K. Porziņģis enters the game for D. Williams,47,47
172,2,6:43.0,,L. Thomas enters the game for K. O'Quinn,47,47
173,2,6:26.0,,Shooting foul by D. Waiters (drawn by L. Thomas),47,47
174,2,6:26.0,,L. Thomas misses free throw 1 of 2,47,47
175,2,6:26.0,,Offensive rebound by Team,47,47
176,2,6:26.0,,L. Thomas makes free throw 2 of 2,47,48
177,2,6:05.0,S. Ibaka makes 2-pt dunk at rim (assist by D. Waiters),,49,48
178,2,5:54.0,,J. Grant misses 2-pt layup from 2 ft,49,48
179,2,5:52.0,,Offensive rebound by R. Lopez,49,48
180,2,5:50.0,,R. Lopez makes 2-pt hook shot from 2 ft,49,50
181,2,5:32.0,K. Durant misses 2-pt jump shot from 8 ft,,49,50
182,2,5:30.0,Offensive rebound by S. Ibaka,,49,50
183,2,5:23.0,D. Waiters makes 2-pt jump shot from 21 ft,,51,50
184,2,4:59.0,,R. Lopez misses 2-pt hook shot from 4 ft,51,50
185,2,4:58.0,Defensive rebound by S. Ibaka,,51,50
186,2,4:53.0,R. Westbrook makes 2-pt layup from 1 ft,,53,50
187,2,4:33.0,,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by L. Galloway),53,53
188,2,4:16.0,K. Durant makes 2-pt jump shot from 9 ft (assist by R. Westbrook),,55,53
189,2,3:47.0,,K. Porziņģis misses 2-pt jump shot from 18 ft,55,53
190,2,3:46.0,Defensive rebound by K. Durant,,55,53
191,2,3:40.0,D. Waiters misses 2-pt jump shot from 13 ft,,55,53
192,2,3:39.0,,Defensive rebound by L. Galloway,55,53
193,2,3:33.0,,L. Galloway makes 2-pt layup from 1 ft,55,55
194,2,3:20.0,S. Ibaka misses 3-pt jump shot from 24 ft,,55,55
195,2,3:18.0,,Defensive rebound by J. Grant,55,55
196,2,3:09.0,,R. Lopez misses 2-pt jump shot from 4 ft,55,55
197,2,3:07.0,Defensive rebound by S. Ibaka,,55,55
198,2,2:58.0,S. Adams makes 2-pt jump shot from 4 ft (assist by R. Westbrook),,57,55
199,2,2:54.0,,New York full timeout,57,55
200,2,2:54.0,Official timeout,,57,55
201,2,2:54.0,,J. Calderón enters the game for K. Porziņģis,57,55
202,2,2:54.0,,D. Williams enters the game for L. Galloway,57,55
203,2,2:54.0,,A. Afflalo enters the game for J. Grant,57,55
204,2,2:32.0,,J. Calderón misses 2-pt jump shot from 19 ft,57,55
205,2,2:30.0,Defensive rebound by S. Ibaka,,57,55
206,2,2:14.0,K. Durant misses 2-pt jump shot from 20 ft,,57,55
207,2,2:12.0,,Defensive rebound by L. Thomas,57,55
208,2,2:04.0,,Shooting foul by K. Durant (drawn by L. Thomas),57,55
209,2,2:04.0,,L. Thomas makes free throw 1 of 2,57,56
210,2,2:04.0,,L. Thomas makes free throw 2 of 2,57,57
211,2,1:50.0,S. Adams misses 2-pt layup from 2 ft (block by R. Lopez),,57,57
212,2,1:48.0,,Defensive rebound by R. Lopez,57,57
213,2,1:42.0,,L. Thomas makes 2-pt layup from 2 ft (assist by A. Afflalo),57,59
214,2,1:42.0,,Shooting foul by S. Adams (drawn by L. Thomas),57,59
215,2,1:42.0,E. Freedom enters the game for S. Adams,,57,59
216,2,1:42.0,,L. Thomas makes free throw 1 of 1,57,60
217,2,1:31.0,R. Westbrook makes 2-pt jump shot from 10 ft,,59,60
218,2,1:04.0,,A. Afflalo misses 3-pt jump shot from 25 ft,59,60
219,2,1:02.0,,Offensive rebound by L. Thomas,59,60
220,2,1:01.0,,L. Thomas misses 2-pt layup from 1 ft (block by S. Ibaka),59,60
221,2,0:59.0,Defensive rebound by S. Ibaka,,59,60
222,2,0:56.0,R. Westbrook makes 2-pt layup from 1 ft (assist by K. Durant),,61,60
223,2,0:41.0,,D. Williams makes 2-pt jump shot from 16 ft (assist by J. Calderón),61,62
224,2,0:41.0,,Shooting foul by S. Ibaka (drawn by D. Williams),61,62
225,2,0:41.0,,K. Séraphin enters the game for R. Lopez,61,62
226,2,0:41.0,,D. Williams makes free throw 1 of 1,61,63
227,2,0:31.0,R. Westbrook misses 2-pt layup from 2 ft (block by L. Thomas),,61,63
228,2,0:29.0,,Defensive rebound by K. Séraphin,61,63
229,2,0:11.0,,D. Williams misses 3-pt jump shot from 25 ft,61,63
230,2,0:08.0,Defensive rebound by K. Durant,,61,63
231,2,0:05.0,Personal foul by A. Afflalo (drawn by K. Durant),,61,63
232,2,0:05.0,,L. Galloway enters the game for A. Afflalo,61,63
233,2,0:02.0,R. Westbrook misses 2-pt jump shot from 14 ft,,61,63
234,2,0:00.0,,Defensive rebound by D. Williams,61,63
235,3,11:48.0,,Turnover by L. Thomas (lost ball; steal by R. Westbrook),61,63
236,3,11:45.0,R. Westbrook makes 2-pt dunk at rim,,63,63
237,3,11:30.0,,J. Calderón makes 2-pt jump shot from 18 ft,63,65
238,3,11:07.0,S. Ibaka misses 2-pt jump shot from 17 ft,,63,65
239,3,11:05.0,,Defensive rebound by R. Lopez,63,65
240,3,10:56.0,,Turnover by J. Calderón (bad pass; steal by R. Westbrook),63,65
241,3,10:53.0,K. Durant makes 2-pt dunk at rim,,65,65
242,3,10:35.0,,Shooting foul by S. Ibaka (drawn by K. Porziņģis),65,65
243,3,10:35.0,,K. Porziņģis makes free throw 1 of 2,65,66
244,3,10:35.0,,K. Porziņģis makes free throw 2 of 2,65,67
245,3,10:24.0,R. Westbrook makes 2-pt layup from 2 ft,,67,67
246,3,10:08.0,,K. Porziņģis misses 2-pt jump shot from 12 ft,67,67
247,3,10:06.0,,Offensive rebound by L. Thomas,67,67
248,3,9:53.0,,J. Calderón makes 2-pt jump shot from 16 ft,67,69
249,3,9:30.0,Turnover by D. Waiters (bad pass),,67,69
250,3,9:16.0,,R. Lopez makes 2-pt dunk at rim (assist by J. Calderón),67,71
251,3,8:50.0,D. Waiters misses 3-pt jump shot from 24 ft,,67,71
252,3,8:49.0,Offensive rebound by Team,,67,71
253,3,8:49.0,Turnover by Team (shot clock),,67,71
254,3,8:32.0,,Turnover by R. Lopez (bad pass; steal by S. Adams),67,71
255,3,8:29.0,R. Westbrook makes 2-pt dunk at rim (assist by S. Adams),,69,71
256,3,8:16.0,,Turnover by A. Afflalo (bad pass; steal by S. Adams),69,71
257,3,8:11.0,D. Waiters makes 2-pt layup at rim (assist by S. Adams),,71,71
258,3,8:11.0,,New York full timeout,71,71
259,3,7:46.0,,A. Afflalo misses 3-pt jump shot from 24 ft,71,71
260,3,7:44.0,Defensive rebound by K. Durant,,71,71
261,3,7:39.0,Personal foul by L. Thomas (drawn by S. Adams),,71,71
262,3,7:28.0,S. Ibaka misses 3-pt jump shot from 24 ft,,71,71
263,3,7:26.0,,Defensive rebound by K. Porziņģis,71,71
264,3,7:07.0,,A. Afflalo misses 2-pt layup from 2 ft,71,71
265,3,7:05.0,Defensive rebound by S. Adams,,71,71
266,3,6:58.0,K. Durant makes 3-pt jump shot from 25 ft,,74,71
267,3,6:45.0,,K. Porziņģis misses 3-pt jump shot from 24 ft,74,71
268,3,6:43.0,,Offensive rebound by R. Lopez,74,71
269,3,6:24.0,,K. Porziņģis misses 2-pt jump shot from 15 ft,74,71
270,3,6:23.0,,Offensive rebound by R. Lopez,74,71
271,3,6:23.0,,Shooting foul by S. Adams (drawn by R. Lopez),74,71
272,3,6:23.0,,R. Lopez misses free throw 1 of 2,74,71
273,3,6:23.0,,Offensive rebound by Team,74,71
274,3,6:23.0,,D. Williams enters the game for K. Porziņģis,74,71
275,3,6:23.0,E. Freedom enters the game for S. Adams,,74,71
276,3,6:23.0,,R. Lopez misses free throw 2 of 2,74,71
277,3,6:22.0,,Offensive rebound by R. Lopez,74,71
278,3,6:06.0,,Shooting foul by E. Freedom (drawn by R. Lopez),74,71
279,3,6:06.0,,R. Lopez makes free throw 1 of 2,74,72
280,3,6:06.0,,R. Lopez makes free throw 2 of 2,74,73
281,3,5:52.0,R. Westbrook makes 2-pt layup from 1 ft,,76,73
282,3,5:52.0,Shooting foul by D. Williams (drawn by R. Westbrook),,76,73
283,3,5:52.0,,K. Séraphin enters the game for R. Lopez,76,73
284,3,5:52.0,R. Westbrook makes free throw 1 of 1,,77,73
285,3,5:33.0,,Personal foul by S. Ibaka (drawn by K. Séraphin),77,73
286,3,5:19.0,,D. Williams misses 2-pt jump shot from 17 ft,77,73
287,3,5:17.0,Defensive rebound by K. Durant,,77,73
288,3,5:10.0,D. Waiters makes 2-pt jump shot from 17 ft,,79,73
289,3,4:54.0,,K. Séraphin makes 2-pt hook shot from 4 ft,79,75
290,3,4:35.0,Turnover by K. Durant (step out of bounds),,79,75
291,3,4:18.0,,A. Afflalo makes 2-pt jump shot from 4 ft (assist by L. Thomas),79,77
292,3,4:05.0,Shooting foul by K. Séraphin (drawn by E. Freedom),,79,77
293,3,4:05.0,E. Freedom makes free throw 1 of 2,,80,77
294,3,4:05.0,E. Freedom makes free throw 2 of 2,,81,77
295,3,3:44.0,,K. Séraphin makes 2-pt hook shot from 3 ft (assist by J. Calderón),81,79
296,3,3:32.0,Def 3 sec tech foul by K. Séraphin,,81,79
297,3,3:32.0,K. Durant misses technical free throw,,81,79
298,3,3:32.0,Offensive rebound by Team,,81,79
299,3,3:25.0,R. Westbrook misses 2-pt jump shot from 7 ft,,81,79
300,3,3:24.0,Offensive rebound by Team,,81,79
301,3,3:24.0,,Loose ball foul by A. Afflalo (drawn by E. Freedom),81,79
302,3,3:24.0,,L. Galloway enters the game for A. Afflalo,81,79
303,3,3:13.0,K. Durant misses 3-pt jump shot from 26 ft,,81,79
304,3,3:11.0,Offensive rebound by S. Ibaka,,81,79
305,3,3:11.0,S. Ibaka misses 2-pt layup from 1 ft,,81,79
306,3,3:09.0,,Defensive rebound by D. Williams,81,79
307,3,2:57.0,,K. Séraphin misses 2-pt jump shot from 4 ft,81,79
308,3,2:55.0,Defensive rebound by K. Durant,,81,79
309,3,2:48.0,Oklahoma City full timeout,,81,79
310,3,2:48.0,,J. Grant enters the game for J. Calderón,81,79
311,3,2:35.0,Turnover by R. Westbrook (lost ball; steal by L. Galloway),,81,79
312,3,2:14.0,,L. Thomas makes 2-pt jump shot from 18 ft,81,81
313,3,1:53.0,K. Durant makes 2-pt jump shot from 15 ft,,83,81
314,3,1:29.0,,D. Williams makes 2-pt jump shot from 15 ft,83,83
315,3,1:19.0,R. Westbrook misses 2-pt layup from 2 ft (block by K. Séraphin),,83,83
316,3,1:19.0,K. Singler enters the game for S. Ibaka,,83,83
317,3,1:18.0,Offensive rebound by Team,,83,83
318,3,1:18.0,C. Payne enters the game for R. Westbrook,,83,83
319,3,1:14.0,Personal foul by L. Thomas (drawn by K. Durant),,83,83
320,3,1:14.0,K. Durant makes free throw 1 of 2,,84,83
321,3,1:14.0,K. Durant makes free throw 2 of 2,,85,83
322,3,0:56.0,,D. Williams makes 3-pt jump shot from 23 ft (assist by J. Grant),85,86
323,3,0:41.0,K. Durant misses 2-pt layup from 2 ft,,85,86
324,3,0:39.0,,Defensive rebound by D. Williams,85,86
325,3,0:34.0,,D. Williams misses 2-pt layup from 1 ft,85,86
326,3,0:33.0,,Offensive rebound by J. Grant,85,86
327,3,0:31.0,,L. Galloway makes 3-pt jump shot from 23 ft (assist by J. Grant),85,89
328,3,0:08.0,C. Payne makes 3-pt jump shot from 25 ft (assist by K. Durant),,88,89
329,3,0:03.0,,Shooting foul by K. Singler (drawn by D. Williams),88,89
330,3,0:03.0,,D. Williams makes free throw 1 of 2,88,90
331,3,0:03.0,,D. Williams makes free throw 2 of 2,88,91
332,4,11:41.0,E. Freedom misses 2-pt jump shot from 3 ft,,88,91
333,4,11:39.0,,Defensive rebound by D. Williams,88,91
334,4,11:31.0,,K. Séraphin makes 2-pt hook shot from 2 ft (assist by D. Williams),88,93
335,4,11:15.0,Offensive foul by E. Freedom (drawn by J. Grant),,88,93
336,4,11:15.0,Turnover by E. Freedom (offensive foul),,88,93
337,4,11:05.0,,A. Afflalo makes 2-pt jump shot from 5 ft (assist by D. Williams),88,95
338,4,10:50.0,D. Waiters misses 2-pt jump shot from 18 ft,,88,95
339,4,10:48.0,,Defensive rebound by D. Williams,88,95
340,4,10:39.0,,D. Williams misses 3-pt jump shot from 25 ft,88,95
341,4,10:37.0,Defensive rebound by E. Freedom,,88,95
342,4,10:36.0,Oklahoma City full timeout,,88,95
343,4,10:20.0,E. Freedom misses 2-pt jump shot from 6 ft,,88,95
344,4,10:19.0,,Defensive rebound by D. Williams,88,95
345,4,10:08.0,,D. Williams makes 2-pt layup from 1 ft (assist by J. Grant),88,97
346,4,9:43.0,A. Morrow misses 2-pt layup from 3 ft,,88,97
347,4,9:41.0,,Defensive rebound by L. Galloway,88,97
348,4,9:33.0,,L. Galloway makes 2-pt layup from 1 ft,88,99
349,4,9:31.0,Oklahoma City full timeout,,88,99
350,4,9:31.0,S. Ibaka enters the game for D. Waiters,,88,99
351,4,9:31.0,S. Adams enters the game for E. Freedom,,88,99
352,4,9:31.0,R. Westbrook enters the game for A. Morrow,,88,99
353,4,9:14.0,C. Payne makes 3-pt jump shot from 23 ft (assist by S. Ibaka),,91,99
354,4,8:48.0,,A. Afflalo misses 2-pt jump shot from 7 ft,91,99
355,4,8:46.0,Defensive rebound by C. Payne,,91,99
356,4,8:35.0,R. Westbrook misses 3-pt jump shot from 25 ft,,91,99
357,4,8:34.0,,Defensive rebound by K. Séraphin,91,99
358,4,8:19.0,,A. Afflalo makes 2-pt jump shot from 4 ft (assist by J. Grant),91,101
359,4,8:01.0,C. Payne makes 3-pt jump shot from 24 ft,,94,101
360,4,7:35.0,,K. Séraphin misses 2-pt jump shot from 15 ft,94,101
361,4,7:33.0,Defensive rebound by R. Westbrook,,94,101
362,4,7:29.0,Shooting foul by L. Galloway (drawn by R. Westbrook),,94,101
363,4,7:29.0,R. Westbrook makes free throw 1 of 2,,95,101
364,4,7:29.0,,K. Porziņģis enters the game for K. Séraphin,95,101
365,4,7:29.0,,L. Thomas enters the game for J. Grant,95,101
366,4,7:29.0,K. Durant enters the game for K. Singler,,95,101
367,4,7:29.0,R. Westbrook makes free throw 2 of 2,,96,101
368,4,7:05.0,,L. Galloway misses 3-pt jump shot from 25 ft,96,101
369,4,7:03.0,Defensive rebound by K. Durant,,96,101
370,4,7:00.0,C. Payne misses 3-pt jump shot from 23 ft,,96,101
371,4,6:58.0,,Defensive rebound by D. Williams,96,101
372,4,6:50.0,,A. Afflalo makes 3-pt jump shot from 24 ft (assist by D. Williams),96,104
373,4,6:29.0,K. Durant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,99,104
374,4,6:15.0,,L. Galloway misses 2-pt layup at rim,99,104
375,4,6:14.0,,Offensive rebound by L. Galloway,99,104
376,4,6:14.0,,L. Galloway misses 2-pt layup at rim,99,104
377,4,6:12.0,Defensive rebound by S. Ibaka,,99,104
378,4,6:02.0,Personal foul by L. Galloway (drawn by R. Westbrook),,99,104
379,4,5:53.0,R. Westbrook makes 2-pt layup from 1 ft (assist by S. Adams),,101,104
380,4,5:38.0,,Turnover by L. Galloway (bad pass; steal by R. Westbrook),101,104
381,4,5:35.0,Turnover by C. Payne (bad pass; steal by L. Thomas),,101,104
