,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,NEW YORK_ACTION,BROOKLYN_SCORE,NEW YORK_SCORE
82,1,2:35.0,Turnover by S. Kilpatrick (step out of bounds),,11,16
83,1,2:22.0,,C. Early misses 2-pt layup from 1 ft (block by B. Lopez),11,16
84,1,2:19.0,Defensive rebound by B. Lopez,,11,16
85,1,2:13.0,B. Lopez makes 2-pt dunk at rim (assist by S. Larkin),,13,16
86,1,1:52.0,,Personal foul by M. Brown,13,16
87,1,1:45.0,,A. Afflalo makes 2-pt jump shot from 15 ft (assist by L. Galloway),13,18
88,1,1:24.0,S. Larkin misses 2-pt layup from 2 ft (block by R. Lopez),,13,18
89,1,1:23.0,Offensive rebound by Team,,13,18
90,1,1:20.0,M. Brown makes 2-pt jump shot from 20 ft (assist by S. Kilpatrick),,15,18
91,1,1:09.0,,L. Galloway misses 2-pt jump shot from 18 ft,15,18
92,1,1:07.0,Defensive rebound by M. Brown,,15,18
93,1,0:54.0,C. McCullough makes 2-pt layup from 2 ft (assist by B. Lopez),,17,18
94,1,0:44.0,,C. Early misses 2-pt jump shot from 18 ft,17,18
95,1,0:42.0,Defensive rebound by C. McCullough,,17,18
96,1,0:31.0,,Violation by C. Early (kicked ball),17,18
97,1,0:24.0,S. Kilpatrick misses 3-pt jump shot from 24 ft,,17,18
98,1,0:22.0,,Defensive rebound by D. Williams,17,18
99,1,0:17.0,,D. Williams misses 2-pt layup from 2 ft,17,18
100,1,0:15.0,Defensive rebound by M. Brown,,17,18
101,1,0:04.0,B. Lopez misses 2-pt layup from 2 ft,,17,18
102,1,0:02.0,,Defensive rebound by C. Early,17,18
103,1,0:00.0,,C. Early misses 3-pt jump shot from 28 ft,17,18
104,1,0:00.0,,Offensive rebound by Team,17,18
105,2,11:44.0,,Turnover by K. Séraphin (traveling),17,18
106,2,11:32.0,S. Kilpatrick makes 2-pt layup from 2 ft (assist by M. Brown),,19,18
107,2,11:17.0,,C. Early misses 2-pt layup from 1 ft,19,18
108,2,11:15.0,Defensive rebound by C. McCullough,,19,18
109,2,11:08.0,M. Brown misses 3-pt jump shot from 25 ft,,19,18
110,2,11:06.0,,Defensive rebound by K. Séraphin,19,18
111,2,10:59.0,,C. Early makes 2-pt jump shot from 18 ft,19,20
112,2,10:43.0,D. Sloan misses 2-pt jump shot from 19 ft,,19,20
113,2,10:40.0,,Defensive rebound by K. O'Quinn,19,20
114,2,10:29.0,,Turnover by C. Early (bad pass),19,20
115,2,10:16.0,M. Brown misses 2-pt layup from 2 ft,,19,20
116,2,10:15.0,,Defensive rebound by K. Séraphin,19,20
117,2,10:04.0,,C. Early makes 3-pt jump shot from 25 ft (assist by L. Galloway),19,23
118,2,9:50.0,Shooting foul by K. Séraphin (drawn by H. Sims),,19,23
119,2,9:50.0,H. Sims makes free throw 1 of 2,,20,23
120,2,9:50.0,H. Sims makes free throw 2 of 2,,21,23
121,2,9:36.0,,K. Séraphin makes 2-pt jump shot from 20 ft,21,25
122,2,9:24.0,S. Kilpatrick makes 2-pt jump shot from 6 ft,,23,25
123,2,9:08.0,,Turnover by K. O'Quinn (bad pass; steal by M. Brown),23,25
124,2,9:01.0,M. Brown makes 2-pt dunk at rim (assist by D. Sloan),,25,25
125,2,8:45.0,,K. Séraphin makes 2-pt jump shot from 17 ft (assist by K. O'Quinn),25,27
126,2,8:33.0,C. McCullough misses 3-pt jump shot from 22 ft,,25,27
127,2,8:30.0,,Defensive rebound by C. Early,25,27
128,2,8:28.0,,Turnover by C. Early (bad pass),25,27
129,2,8:28.0,Official timeout,,25,27
130,2,8:15.0,M. Brown misses 2-pt jump shot from 18 ft,,25,27
131,2,8:13.0,,Defensive rebound by K. O'Quinn,25,27
132,2,7:58.0,,K. O'Quinn misses 2-pt jump shot from 18 ft,25,27
133,2,7:56.0,,Offensive rebound by C. Early,25,27
134,2,7:55.0,,C. Early makes 2-pt layup from 1 ft,25,29
135,2,7:41.0,S. Kilpatrick misses 2-pt jump shot from 8 ft,,25,29
136,2,7:38.0,,Defensive rebound by L. Galloway,25,29
137,2,7:16.0,,K. O'Quinn makes 2-pt jump shot from 18 ft (assist by C. Early),25,31
138,2,7:03.0,H. Sims makes 2-pt jump shot from 15 ft (assist by D. Sloan),,27,31
139,2,6:36.0,,A. Afflalo misses 3-pt jump shot from 23 ft,27,31
140,2,6:35.0,Defensive rebound by Team,,27,31
141,2,6:35.0,T. Robinson enters the game for C. McCullough,,27,31
142,2,6:17.0,Shooting foul by K. O'Quinn (drawn by H. Sims),,27,31
143,2,6:17.0,H. Sims makes free throw 1 of 2,,28,31
144,2,6:17.0,H. Sims makes free throw 2 of 2,,29,31
145,2,6:06.0,,L. Galloway makes 2-pt layup from 2 ft (assist by C. Early),29,33
146,2,5:43.0,H. Sims misses 2-pt jump shot from 4 ft,,29,33
147,2,5:41.0,,Defensive rebound by L. Galloway,29,33
148,2,5:35.0,,C. Early misses 2-pt layup from 2 ft,29,33
149,2,5:35.0,,Offensive rebound by Team,29,33
150,2,5:35.0,,New York full timeout,29,33
151,2,5:35.0,B. Lopez enters the game for H. Sims,,29,33
152,2,5:35.0,,C. Anthony enters the game for C. Early,29,33
153,2,5:35.0,,J. Grant enters the game for L. Galloway,29,33
154,2,5:35.0,,D. Williams enters the game for K. O'Quinn,29,33
155,2,5:35.0,,R. Lopez enters the game for K. Séraphin,29,33
156,2,5:28.0,,Personal foul by T. Robinson,29,33
157,2,5:13.0,,C. Anthony makes 2-pt jump shot from 3 ft,29,35
158,2,4:57.0,B. Lopez makes 2-pt hook shot from 6 ft (assist by T. Robinson),,31,35
159,2,4:42.0,,A. Afflalo misses 2-pt jump shot from 7 ft,31,35
160,2,4:40.0,Defensive rebound by T. Robinson,,31,35
161,2,4:24.0,S. Kilpatrick makes 2-pt layup from 2 ft (assist by B. Lopez),,33,35
162,2,4:09.0,,D. Williams misses 2-pt jump shot from 18 ft,33,35
163,2,4:07.0,Defensive rebound by D. Sloan,,33,35
164,2,3:52.0,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by B. Lopez),,36,35
165,2,3:51.0,,New York full timeout,36,35
166,2,3:28.0,,C. Anthony makes 2-pt jump shot from 10 ft,36,37
167,2,3:10.0,S. Kilpatrick makes 2-pt jump shot from 11 ft,,38,37
168,2,2:54.0,,J. Grant makes 2-pt layup from 2 ft (assist by C. Anthony),38,39
169,2,2:40.0,S. Kilpatrick misses 3-pt jump shot from 25 ft,,38,39
170,2,2:38.0,Offensive rebound by T. Robinson,,38,39
171,2,2:38.0,T. Robinson makes 2-pt layup from 2 ft,,40,39
172,2,2:38.0,Shooting foul by J. Grant (drawn by T. Robinson),,40,39
173,2,2:38.0,Brooklyn full timeout,,40,39
174,2,2:38.0,W. Ellington enters the game for M. Brown,,40,39
175,2,2:38.0,S. Larkin enters the game for D. Sloan,,40,39
176,2,2:38.0,,L. Galloway enters the game for A. Afflalo,40,39
177,2,2:38.0,T. Robinson makes free throw 1 of 1,,41,39
178,2,2:30.0,,Turnover by L. Galloway (bad pass; steal by T. Robinson),41,39
179,2,2:26.0,W. Ellington makes 2-pt layup from 2 ft (assist by T. Robinson),,43,39
180,2,2:08.0,,J. Grant misses 3-pt jump shot from 24 ft,43,39
181,2,2:05.0,,Offensive rebound by C. Anthony,43,39
182,2,2:02.0,,J. Grant makes 2-pt layup from 2 ft,43,41
183,2,1:41.0,S. Kilpatrick misses 3-pt jump shot from 26 ft,,43,41
184,2,1:38.0,Offensive rebound by T. Robinson,,43,41
185,2,1:38.0,Shooting foul by D. Williams (drawn by T. Robinson),,43,41
186,2,1:38.0,T. Robinson makes free throw 1 of 2,,44,41
187,2,1:38.0,,L. Amundson enters the game for D. Williams,44,41
188,2,1:38.0,T. Robinson misses free throw 2 of 2,,44,41
189,2,1:37.0,Offensive rebound by S. Kilpatrick,,44,41
190,2,1:35.0,S. Kilpatrick misses 2-pt layup from 2 ft,,44,41
191,2,1:34.0,,Defensive rebound by L. Galloway,44,41
192,2,1:19.0,,R. Lopez makes 2-pt jump shot from 14 ft (assist by L. Galloway),44,43
193,2,0:56.0,B. Lopez misses 2-pt jump shot from 3 ft (block by R. Lopez),,44,43
194,2,0:55.0,Offensive rebound by T. Robinson,,44,43
195,2,0:54.0,T. Robinson makes 2-pt dunk at rim,,46,43
196,2,0:42.0,,C. Anthony makes 2-pt jump shot from 10 ft,46,45
197,2,0:30.0,W. Ellington misses 3-pt jump shot from 25 ft,,46,45
198,2,0:28.0,Offensive rebound by S. Larkin,,46,45
199,2,0:08.0,Turnover by S. Larkin (bad pass; steal by L. Amundson),,46,45
200,2,0:00.0,,L. Galloway makes 2-pt jump shot from 21 ft,46,47
201,3,11:36.0,,D. Williams makes 3-pt jump shot from 23 ft (assist by C. Anthony),46,50
202,3,11:11.0,W. Ellington misses 3-pt jump shot from 24 ft,,46,50
203,3,11:08.0,,Defensive rebound by R. Lopez,46,50
204,3,11:00.0,,C. Anthony makes 3-pt jump shot from 24 ft,46,53
205,3,10:35.0,B. Lopez misses 2-pt layup from 2 ft,,46,53
206,3,10:33.0,,Defensive rebound by R. Lopez,46,53
207,3,10:20.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by D. Williams),46,56
208,3,10:19.0,Brooklyn full timeout,,46,56
209,3,10:00.0,Turnover by B. Lopez (lost ball; steal by C. Anthony),,46,56
210,3,9:50.0,,Turnover by R. Lopez (bad pass; steal by T. Robinson),46,56
211,3,9:46.0,Turnover by T. Robinson (bad pass),,46,56
212,3,9:26.0,,C. Anthony misses 2-pt jump shot from 10 ft,46,56
213,3,9:24.0,Defensive rebound by W. Ellington,,46,56
214,3,9:19.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,46,56
215,3,9:17.0,,Defensive rebound by S. Vujačić,46,56
216,3,9:10.0,,Turnover by S. Vujačić (lost ball; steal by R. Hollis-Jefferson),46,56
217,3,9:02.0,B. Lopez makes 2-pt layup from 1 ft (assist by S. Larkin),,48,56
218,3,9:02.0,Shooting foul by J. Grant (drawn by B. Lopez),,48,56
219,3,9:02.0,B. Lopez makes free throw 1 of 1,,49,56
220,3,8:48.0,,S. Vujačić misses 2-pt jump shot from 14 ft,49,56
221,3,8:46.0,Defensive rebound by T. Robinson,,49,56
222,3,8:34.0,W. Ellington makes 2-pt jump shot from 20 ft,,51,56
223,3,8:20.0,,D. Williams makes 3-pt jump shot from 24 ft (assist by R. Lopez),51,59
224,3,8:00.0,W. Ellington misses 2-pt layup from 1 ft,,51,59
225,3,7:58.0,Offensive rebound by B. Lopez,,51,59
226,3,7:58.0,B. Lopez makes 2-pt layup from 1 ft,,53,59
227,3,7:51.0,,Turnover by J. Grant (bad pass; steal by T. Robinson),53,59
228,3,7:44.0,B. Lopez misses 2-pt jump shot from 6 ft,,53,59
229,3,7:42.0,Offensive rebound by T. Robinson,,53,59
230,3,7:39.0,B. Lopez makes 2-pt layup from 2 ft (assist by T. Robinson),,55,59
231,3,7:19.0,,J. Grant misses 2-pt jump shot from 18 ft,55,59
232,3,7:17.0,Defensive rebound by T. Robinson,,55,59
233,3,7:15.0,Turnover by T. Robinson (dbl dribble),,55,59
234,3,7:04.0,,C. Anthony misses 2-pt layup from 1 ft,55,59
235,3,7:01.0,,Offensive rebound by C. Anthony,55,59
236,3,7:01.0,,C. Anthony misses 2-pt layup at rim,55,59
237,3,7:00.0,Defensive rebound by B. Lopez,,55,59
238,3,6:54.0,W. Ellington misses 2-pt jump shot from 21 ft,,55,59
239,3,6:52.0,Offensive rebound by S. Larkin,,55,59
240,3,6:41.0,R. Hollis-Jefferson misses 3-pt jump shot from 23 ft,,55,59
241,3,6:39.0,,Defensive rebound by J. Grant,55,59
242,3,6:32.0,,D. Williams makes 3-pt jump shot from 24 ft (assist by J. Grant),55,62
243,3,6:14.0,Turnover by T. Robinson (3 sec),,55,62
244,3,6:01.0,,C. Anthony misses 2-pt jump shot from 21 ft,55,62
245,3,5:58.0,,Offensive rebound by S. Vujačić,55,62
246,3,5:55.0,,C. Anthony misses 3-pt jump shot from 25 ft,55,62
247,3,5:53.0,Defensive rebound by T. Robinson,,55,62
248,3,5:39.0,W. Ellington makes 3-pt jump shot from 23 ft (assist by S. Larkin),,58,62
249,3,5:19.0,,S. Vujačić makes 3-pt jump shot from 22 ft (assist by J. Grant),58,65
250,3,5:18.0,Brooklyn full timeout,,58,65
251,3,5:18.0,S. Kilpatrick enters the game for R. Hollis-Jefferson,,58,65
252,3,5:06.0,W. Ellington misses 3-pt jump shot from 24 ft,,58,65
253,3,5:04.0,,Defensive rebound by R. Lopez,58,65
254,3,4:52.0,,C. Anthony misses 2-pt jump shot from 21 ft,58,65
255,3,4:50.0,Defensive rebound by W. Ellington,,58,65
256,3,4:38.0,Def 3 sec tech foul by R. Lopez,,58,65
257,3,4:38.0,W. Ellington makes technical free throw,,59,65
258,3,4:27.0,T. Robinson misses 2-pt jump shot from 8 ft,,59,65
259,3,4:25.0,,Defensive rebound by S. Vujačić,59,65
260,3,4:13.0,,R. Lopez misses 2-pt jump shot from 17 ft,59,65
261,3,4:11.0,Defensive rebound by T. Robinson,,59,65
262,3,4:05.0,S. Kilpatrick misses 3-pt jump shot from 23 ft,,59,65
263,3,4:03.0,Offensive rebound by W. Ellington,,59,65
264,3,3:58.0,Shooting foul by D. Williams (drawn by S. Larkin),,59,65
265,3,3:58.0,S. Larkin misses free throw 1 of 2,,59,65
266,3,3:58.0,Offensive rebound by Team,,59,65
267,3,3:58.0,C. McCullough enters the game for T. Robinson,,59,65
268,3,3:58.0,,K. Séraphin enters the game for D. Williams,59,65
269,3,3:58.0,S. Larkin makes free throw 2 of 2,,60,65
270,3,3:41.0,,Shooting foul by W. Ellington (drawn by R. Lopez),60,65
271,3,3:41.0,,R. Lopez makes free throw 1 of 2,60,66
272,3,3:41.0,,R. Lopez makes free throw 2 of 2,60,67
273,3,3:21.0,Turnover by C. McCullough (lost ball; steal by K. Séraphin),,60,67
274,3,3:16.0,,Shooting foul by C. McCullough (drawn by K. Séraphin),60,67
275,3,3:16.0,,K. Séraphin makes free throw 1 of 2,60,68
276,3,3:16.0,,A. Afflalo enters the game for S. Vujačić,60,68
277,3,3:16.0,M. Brown enters the game for W. Ellington,,60,68
278,3,3:16.0,H. Sims enters the game for B. Lopez,,60,68
279,3,3:16.0,,K. Séraphin makes free throw 2 of 2,60,69
280,3,3:00.0,C. McCullough makes 3-pt jump shot from 24 ft (assist by S. Larkin),,63,69
281,3,2:45.0,,K. Séraphin misses 2-pt layup from 1 ft,63,69
282,3,2:43.0,Defensive rebound by H. Sims,,63,69
283,3,2:31.0,C. McCullough misses 3-pt jump shot from 22 ft,,63,69
284,3,2:29.0,,Defensive rebound by K. Séraphin,63,69
285,3,2:19.0,,C. Anthony makes 2-pt layup from 1 ft (assist by J. Grant),63,71
286,3,2:02.0,M. Brown makes 2-pt jump shot from 8 ft,,65,71
287,3,1:48.0,,K. Séraphin makes 2-pt dunk at rim (assist by J. Grant),65,73
288,3,1:26.0,S. Larkin makes 2-pt jump shot from 9 ft,,67,73
289,3,1:14.0,,J. Grant makes 2-pt layup from 1 ft,67,75
290,3,0:57.0,M. Brown makes 3-pt jump shot from 25 ft,,70,75
291,3,0:39.0,,Personal foul by M. Brown,70,75
292,3,0:39.0,,New York full timeout,70,75
293,3,0:39.0,,K. O'Quinn enters the game for C. Anthony,70,75
294,3,0:39.0,,C. Early enters the game for R. Lopez,70,75
295,3,0:27.0,,Turnover by K. Séraphin (bad pass; steal by M. Brown),70,75
296,3,0:10.0,S. Kilpatrick misses 2-pt jump shot from 5 ft,,70,75
297,3,0:08.0,Offensive rebound by C. McCullough,,70,75
298,3,0:08.0,C. McCullough misses 2-pt layup at rim,,70,75
299,3,0:08.0,,Defensive rebound by Team,70,75
300,3,0:01.0,,J. Grant misses 2-pt layup at rim,70,75
301,3,0:00.0,,Offensive rebound by J. Grant,70,75
302,3,0:00.0,,J. Grant makes 2-pt layup at rim,70,77
303,4,11:47.0,M. Brown misses 2-pt jump shot from 18 ft,,70,77
304,4,11:45.0,,Defensive rebound by Team,70,77
305,4,11:30.0,,K. Séraphin misses 2-pt jump shot from 4 ft,70,77
306,4,11:28.0,Defensive rebound by C. McCullough,,70,77
307,4,11:11.0,Turnover by S. Kilpatrick (bad pass; steal by L. Galloway),,70,77
308,4,11:06.0,,L. Galloway misses 2-pt layup from 1 ft,70,77
309,4,11:04.0,Defensive rebound by C. McCullough,,70,77
310,4,10:57.0,M. Brown makes 2-pt layup from 2 ft (assist by D. Sloan),,72,77
311,4,10:43.0,,Personal foul by H. Sims,72,77
312,4,10:29.0,,C. Early misses 2-pt layup from 1 ft (block by H. Sims),72,77
313,4,10:27.0,Defensive rebound by H. Sims,,72,77
314,4,10:10.0,Shooting foul by K. Séraphin (drawn by S. Kilpatrick),,72,77
315,4,10:10.0,S. Kilpatrick makes free throw 1 of 2,,73,77
316,4,10:10.0,S. Kilpatrick makes free throw 2 of 2,,74,77
317,4,9:56.0,,Turnover by L. Galloway (bad pass),74,77
318,4,9:45.0,S. Kilpatrick misses 3-pt jump shot from 23 ft,,74,77
319,4,9:42.0,,Defensive rebound by L. Galloway,74,77
320,4,9:40.0,,L. Galloway makes 2-pt layup at rim,74,79
321,4,9:26.0,S. Kilpatrick misses 2-pt layup from 2 ft,,74,79
322,4,9:24.0,Offensive rebound by S. Kilpatrick,,74,79
323,4,9:15.0,Turnover by C. McCullough (traveling),,74,79
324,4,8:52.0,,L. Galloway makes 3-pt jump shot from 27 ft,74,82
325,4,8:50.0,Brooklyn full timeout,,74,82
326,4,8:36.0,Personal foul by K. O'Quinn,,74,82
327,4,8:28.0,D. Sloan makes 2-pt jump shot from 6 ft,,76,82
328,4,8:28.0,Loose ball foul by H. Sims,,76,82
329,4,8:15.0,,L. Galloway makes 3-pt jump shot from 25 ft,76,85
330,4,7:59.0,H. Sims misses 2-pt jump shot from 8 ft,,76,85
331,4,7:56.0,,Defensive rebound by C. Early,76,85
332,4,7:51.0,,K. O'Quinn makes 2-pt layup from 1 ft (assist by C. Early),76,87
333,4,7:51.0,,Shooting foul by H. Sims (drawn by K. O'Quinn),76,87
334,4,7:51.0,B. Lopez enters the game for H. Sims,,76,87
335,4,7:51.0,S. Larkin enters the game for D. Sloan,,76,87
336,4,7:51.0,T. Robinson enters the game for C. McCullough,,76,87
337,4,7:51.0,,K. O'Quinn makes free throw 1 of 1,76,88
338,4,7:38.0,B. Lopez misses 2-pt layup from 1 ft,,76,88
339,4,7:36.0,,Defensive rebound by K. Séraphin,76,88
340,4,7:22.0,,K. Séraphin makes 2-pt jump shot from 8 ft (assist by L. Galloway),76,90
341,4,7:07.0,T. Robinson makes 2-pt layup from 2 ft,,78,90
342,4,6:55.0,,Turnover by C. Early (bad pass; steal by T. Robinson),78,90
343,4,6:51.0,T. Robinson makes 2-pt dunk at rim,,80,90
344,4,6:26.0,,K. Séraphin makes 2-pt layup from 1 ft (assist by A. Afflalo),80,92
345,4,6:11.0,B. Lopez misses 2-pt jump shot from 7 ft (block by K. O'Quinn),,80,92
346,4,6:09.0,Offensive rebound by M. Brown,,80,92
347,4,6:07.0,M. Brown misses 2-pt layup from 1 ft,,80,92
348,4,6:07.0,Offensive rebound by B. Lopez,,80,92
349,4,6:07.0,B. Lopez makes 2-pt layup from 1 ft,,82,92
350,4,6:07.0,Shooting foul by K. O'Quinn (drawn by B. Lopez),,82,92
351,4,6:07.0,B. Lopez makes free throw 1 of 1,,83,92
352,4,5:57.0,,K. Séraphin misses 2-pt jump shot from 10 ft,83,92
353,4,5:55.0,Defensive rebound by B. Lopez,,83,92
354,4,5:47.0,M. Brown misses 2-pt layup from 2 ft,,83,92
355,4,5:46.0,,Defensive rebound by K. Séraphin,83,92
356,4,5:37.0,,A. Afflalo makes 3-pt jump shot from 23 ft (assist by L. Galloway),83,95
357,4,5:31.0,Brooklyn full timeout,,83,95
358,4,5:31.0,W. Ellington enters the game for S. Kilpatrick,,83,95
359,4,5:08.0,M. Brown misses 3-pt jump shot from 23 ft,,83,95
360,4,5:06.0,,Defensive rebound by L. Galloway,83,95
361,4,5:03.0,,Turnover by L. Galloway (bad pass),83,95
362,4,4:50.0,S. Larkin misses 2-pt jump shot from 16 ft,,83,95
363,4,4:48.0,,Defensive rebound by K. Séraphin,83,95
364,4,4:33.0,,L. Galloway makes 3-pt jump shot from 23 ft,83,98
365,4,4:16.0,T. Robinson misses 2-pt jump shot from 4 ft,,83,98
366,4,4:14.0,Offensive rebound by W. Ellington,,83,98
367,4,4:14.0,W. Ellington misses 2-pt layup at rim,,83,98
368,4,4:12.0,,Defensive rebound by A. Afflalo,83,98
369,4,4:08.0,,L. Galloway makes 3-pt jump shot from 24 ft (assist by A. Afflalo),83,101
370,4,4:06.0,Brooklyn full timeout,,83,101
371,4,4:06.0,C. McCullough enters the game for T. Robinson,,83,101
372,4,4:06.0,S. Kilpatrick enters the game for B. Lopez,,83,101
373,4,4:06.0,H. Sims enters the game for S. Larkin,,83,101
374,4,3:52.0,W. Ellington misses 3-pt jump shot from 25 ft,,83,101
375,4,3:50.0,,Defensive rebound by C. Early,83,101
376,4,3:35.0,,L. Galloway misses 3-pt jump shot from 23 ft,83,101
377,4,3:33.0,,Offensive rebound by K. O'Quinn,83,101
378,4,3:21.0,,A. Afflalo misses 2-pt jump shot from 14 ft,83,101
379,4,3:19.0,Defensive rebound by M. Brown,,83,101
380,4,3:16.0,C. McCullough misses 2-pt layup at rim,,83,101
381,4,3:13.0,,Defensive rebound by L. Galloway,83,101
382,4,3:09.0,,K. O'Quinn makes 2-pt dunk at rim (assist by L. Galloway),83,103
