,QUARTER,TIME_REMAINING,INDIANA_ACTION,CHICAGO_ACTION,INDIANA_SCORE,CHICAGO_SCORE
79,1,2:14.0,,J. Noah makes 2-pt layup from 2 ft (assist by J. Butler),15,24
80,1,2:02.0,P. George makes 2-pt jump shot from 16 ft,,17,24
81,1,1:49.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by J. Noah),17,27
82,1,1:27.0,G. Robinson misses 3-pt jump shot from 22 ft,,17,27
83,1,1:26.0,,Defensive rebound by K. Hinrich,17,27
84,1,1:16.0,,D. McDermott makes 2-pt layup from 2 ft,17,29
85,1,1:04.0,G. Robinson makes 2-pt layup from 2 ft (assist by L. Allen),,19,29
86,1,0:43.0,,K. Hinrich misses 2-pt layup from 2 ft,19,29
87,1,0:42.0,,Offensive rebound by T. Gibson,19,29
88,1,0:42.0,,T. Gibson misses 2-pt jump shot from 2 ft,19,29
89,1,0:41.0,Defensive rebound by J. Hill,,19,29
90,1,0:33.0,P. George misses 2-pt jump shot from 19 ft,,19,29
91,1,0:31.0,Offensive rebound by J. Hill,,19,29
92,1,0:30.0,Shooting foul by T. Gibson (drawn by G. Robinson),,19,29
93,1,0:30.0,G. Robinson makes free throw 1 of 2,,20,29
94,1,0:30.0,,N. Mirotić enters the game for T. Gibson,20,29
95,1,0:30.0,G. Robinson makes free throw 2 of 2,,21,29
96,1,0:12.0,,K. Hinrich makes 2-pt jump shot from 4 ft,21,31
97,1,0:01.0,Turnover by P. George (bad pass; steal by K. Hinrich),,21,31
98,1,0:00.0,,K. Hinrich misses 3-pt jump shot from 44 ft,21,31
99,1,0:00.0,,Offensive rebound by Team,21,31
100,2,11:50.0,Shooting foul by D. Rose (drawn by J. Young),,21,31
101,2,11:50.0,J. Young makes free throw 1 of 2,,22,31
102,2,11:50.0,J. Young misses free throw 2 of 2,,22,31
103,2,11:48.0,,Defensive rebound by T. Gibson,22,31
104,2,11:26.0,,T. Gibson makes 2-pt dunk at rim (assist by J. Noah),22,33
105,2,11:07.0,L. Allen makes 2-pt layup from 3 ft,,24,33
106,2,10:49.0,,D. McDermott misses 2-pt jump shot from 10 ft,24,33
107,2,10:48.0,Defensive rebound by J. Hill,,24,33
108,2,10:30.0,Turnover by S. Hill (bad pass; steal by D. Rose),,24,33
109,2,10:24.0,,E. Moore makes 2-pt layup from 2 ft,24,35
110,2,10:01.0,J. Hill misses 2-pt layup from 2 ft (block by T. Gibson),,24,35
111,2,10:01.0,Offensive rebound by Team,,24,35
112,2,9:58.0,S. Hill misses 2-pt jump shot from 11 ft,,24,35
113,2,9:57.0,,Defensive rebound by T. Gibson,24,35
114,2,9:48.0,,T. Gibson makes 2-pt jump shot from 16 ft (assist by D. Rose),24,37
115,2,9:48.0,Indiana full timeout,,24,37
116,2,9:48.0,M. Ellis enters the game for J. Young,,24,37
117,2,9:31.0,J. Hill makes 2-pt hook shot from 6 ft (assist by L. Allen),,26,37
118,2,9:18.0,,J. Noah makes 2-pt layup from 1 ft (assist by T. Gibson),26,39
119,2,9:18.0,,Shooting foul by L. Allen (drawn by J. Noah),26,39
120,2,9:18.0,,J. Noah misses free throw 1 of 1,26,39
121,2,9:17.0,Defensive rebound by J. Hill,,26,39
122,2,9:00.0,S. Hill makes 2-pt jump shot from 4 ft,,28,39
123,2,8:42.0,,J. Noah misses 2-pt hook shot from 6 ft,28,39
124,2,8:41.0,Defensive rebound by L. Allen,,28,39
125,2,8:20.0,J. Hill misses 2-pt jump shot from 20 ft,,28,39
126,2,8:19.0,,Defensive rebound by T. Gibson,28,39
127,2,8:13.0,,D. Rose makes 2-pt jump shot from 16 ft,28,41
128,2,7:49.0,L. Allen makes 2-pt jump shot from 1 ft (assist by M. Ellis),,30,41
129,2,7:49.0,Shooting foul by D. McDermott (drawn by L. Allen),,30,41
130,2,7:49.0,L. Allen misses free throw 1 of 1,,30,41
131,2,7:47.0,,Defensive rebound by T. Gibson,30,41
132,2,7:34.0,,D. McDermott misses 2-pt jump shot from 20 ft,30,41
133,2,7:33.0,Defensive rebound by J. Hill,,30,41
134,2,7:19.0,G. Robinson misses 2-pt jump shot from 17 ft,,30,41
135,2,7:18.0,Offensive rebound by L. Allen,,30,41
136,2,7:11.0,G. Robinson misses 3-pt jump shot from 24 ft,,30,41
137,2,7:09.0,Offensive rebound by S. Hill,,30,41
138,2,7:05.0,G. Robinson misses 2-pt layup from 2 ft (block by T. Gibson),,30,41
139,2,7:04.0,,Defensive rebound by E. Moore,30,41
140,2,6:58.0,,D. McDermott misses 3-pt jump shot from 25 ft,30,41
141,2,6:57.0,Defensive rebound by J. Hill,,30,41
142,2,6:47.0,L. Allen misses 2-pt jump shot from 20 ft,,30,41
143,2,6:46.0,,Defensive rebound by J. Noah,30,41
144,2,6:38.0,,D. Rose misses 2-pt jump shot from 17 ft (block by M. Ellis),30,41
145,2,6:35.0,Defensive rebound by M. Ellis,,30,41
146,2,6:29.0,M. Ellis misses 2-pt jump shot from 22 ft,,30,41
147,2,6:27.0,,Defensive rebound by D. McDermott,30,41
148,2,6:20.0,,Shooting foul by G. Robinson (drawn by T. Gibson),30,41
149,2,6:20.0,,T. Gibson makes free throw 1 of 2,30,42
150,2,6:20.0,I. Mahinmi enters the game for L. Allen,,30,42
151,2,6:20.0,,J. Butler enters the game for J. Noah,30,42
152,2,6:20.0,,T. Snell enters the game for D. McDermott,30,42
153,2,6:20.0,,P. Gasol enters the game for E. Moore,30,42
154,2,6:20.0,,T. Gibson misses free throw 2 of 2,30,42
155,2,6:18.0,Defensive rebound by I. Mahinmi,,30,42
156,2,6:00.0,I. Mahinmi makes 2-pt layup from 3 ft (assist by M. Ellis),,32,42
157,2,5:45.0,,D. Rose makes 2-pt jump shot from 19 ft (assist by T. Gibson),32,44
158,2,5:24.0,S. Hill misses 3-pt jump shot from 26 ft,,32,44
159,2,5:23.0,,Defensive rebound by T. Gibson,32,44
160,2,5:20.0,Offensive charge foul by T. Snell (drawn by S. Hill),,32,44
161,2,5:20.0,,Turnover by T. Snell (offensive foul),32,44
162,2,5:20.0,Indiana full timeout,,32,44
163,2,5:20.0,P. George enters the game for G. Robinson,,32,44
164,2,5:05.0,M. Ellis misses 2-pt jump shot from 20 ft,,32,44
165,2,5:04.0,,Defensive rebound by T. Snell,32,44
166,2,4:44.0,,P. Gasol misses 3-pt jump shot from 23 ft,32,44
167,2,4:41.0,,Offensive rebound by T. Gibson,32,44
168,2,4:41.0,,T. Gibson misses 2-pt layup from 1 ft (block by J. Hill),32,44
169,2,4:39.0,Defensive rebound by M. Ellis,,32,44
170,2,4:33.0,P. George makes 3-pt jump shot from 24 ft (assist by M. Ellis),,35,44
171,2,4:06.0,,J. Butler makes 2-pt jump shot from 22 ft (assist by T. Snell),35,46
172,2,3:40.0,S. Hill misses 3-pt jump shot from 29 ft,,35,46
173,2,3:40.0,Offensive rebound by Team,,35,46
174,2,3:40.0,Turnover by Team (shot clock),,35,46
175,2,3:27.0,,T. Snell misses 3-pt jump shot from 26 ft,35,46
176,2,3:26.0,Defensive rebound by I. Mahinmi,,35,46
177,2,3:09.0,J. Hill misses 2-pt layup from 2 ft,,35,46
178,2,3:08.0,,Defensive rebound by T. Gibson,35,46
179,2,2:53.0,,D. Rose misses 2-pt jump shot from 12 ft,35,46
180,2,2:51.0,Defensive rebound by I. Mahinmi,,35,46
181,2,2:41.0,Turnover by P. George (bad pass; steal by T. Snell),,35,46
182,2,2:32.0,,P. Gasol makes 2-pt jump shot from 19 ft (assist by T. Gibson),35,48
183,2,2:32.0,Indiana full timeout,,35,48
184,2,2:32.0,,Chicago full timeout,35,48
185,2,2:32.0,,N. Mirotić enters the game for T. Gibson,35,48
186,2,2:32.0,C. Miles enters the game for J. Hill,,35,48
187,2,2:22.0,M. Ellis misses 2-pt jump shot from 13 ft,,35,48
188,2,2:21.0,,Defensive rebound by P. Gasol,35,48
189,2,2:02.0,,Turnover by J. Butler (bad pass; steal by C. Miles),35,48
190,2,1:51.0,C. Miles misses 2-pt layup from 3 ft (block by P. Gasol),,35,48
191,2,1:50.0,Offensive rebound by Team,,35,48
192,2,1:50.0,Personal foul by J. Butler (drawn by I. Mahinmi),,35,48
193,2,1:50.0,C. Budinger enters the game for S. Hill,,35,48
194,2,1:41.0,C. Miles makes 3-pt jump shot from 26 ft (assist by I. Mahinmi),,38,48
195,2,1:29.0,,D. Rose misses 2-pt layup from 1 ft,38,48
196,2,1:29.0,Defensive rebound by Team,,38,48
197,2,1:12.0,C. Miles makes 3-pt jump shot from 24 ft (assist by M. Ellis),,41,48
198,2,0:50.0,,P. Gasol misses 2-pt hook shot from 10 ft,41,48
199,2,0:49.0,Defensive rebound by I. Mahinmi,,41,48
200,2,0:44.0,C. Budinger misses 2-pt layup from 1 ft (block by T. Snell),,41,48
201,2,0:42.0,Offensive rebound by M. Ellis,,41,48
202,2,0:42.0,M. Ellis makes 2-pt layup from 3 ft,,43,48
203,2,0:42.0,,Chicago full timeout,43,48
204,2,0:37.0,,P. Gasol makes 2-pt layup from 3 ft (assist by D. Rose),43,50
205,2,0:37.0,,Shooting foul by I. Mahinmi (drawn by P. Gasol),43,50
206,2,0:37.0,,K. Hinrich enters the game for J. Butler,43,50
207,2,0:37.0,,P. Gasol misses free throw 1 of 1,43,50
208,2,0:36.0,Defensive rebound by I. Mahinmi,,43,50
209,2,0:27.0,Turnover by P. George (bad pass; steal by K. Hinrich),,43,50
210,2,0:27.0,Loose ball foul by C. Budinger (drawn by K. Hinrich),,43,50
211,2,0:27.0,,K. Hinrich misses free throw 1 of 2,43,50
212,2,0:27.0,,Offensive rebound by Team,43,50
213,2,0:27.0,,J. Noah enters the game for N. Mirotić,43,50
214,2,0:27.0,,T. Gibson enters the game for P. Gasol,43,50
215,2,0:27.0,,K. Hinrich makes free throw 2 of 2,43,51
216,2,0:09.0,M. Ellis makes 2-pt layup from 1 ft (assist by P. George),,45,51
217,2,0:03.0,,K. Hinrich misses 2-pt layup from 1 ft (block by I. Mahinmi),45,51
218,2,0:03.0,,Offensive rebound by Team,45,51
219,2,0:03.0,,P. Gasol enters the game for J. Noah,45,51
220,2,0:03.0,,N. Mirotić enters the game for T. Gibson,45,51
221,2,0:03.0,,J. Butler enters the game for K. Hinrich,45,51
222,2,0:03.0,L. Allen enters the game for C. Miles,,45,51
223,2,0:00.0,,Personal foul by M. Ellis (drawn by J. Butler),45,51
224,2,0:00.0,,J. Butler makes free throw 1 of 2,45,52
225,2,0:00.0,,J. Butler makes free throw 2 of 2,45,53
226,3,11:48.0,P. George misses 2-pt jump shot from 15 ft,,45,53
227,3,11:46.0,,Defensive rebound by D. Rose,45,53
228,3,11:43.0,,Shooting foul by P. George (drawn by J. Butler),45,53
229,3,11:43.0,,J. Butler misses free throw 1 of 2,45,53
230,3,11:43.0,,Offensive rebound by Team,45,53
231,3,11:43.0,,J. Butler makes free throw 2 of 2,45,54
232,3,11:29.0,M. Ellis misses 2-pt jump shot from 15 ft,,45,54
233,3,11:28.0,,Defensive rebound by N. Mirotić,45,54
234,3,11:17.0,Violation by M. Ellis (kicked ball),,45,54
235,3,11:05.0,,N. Mirotić misses 3-pt jump shot from 22 ft,45,54
236,3,11:03.0,Defensive rebound by C. Budinger,,45,54
237,3,10:46.0,P. George misses 3-pt jump shot from 24 ft,,45,54
238,3,10:44.0,,Defensive rebound by T. Snell,45,54
239,3,10:39.0,,J. Butler makes 2-pt jump shot from 19 ft (assist by T. Snell),45,56
240,3,10:25.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by P. George),,47,56
241,3,10:03.0,,P. Gasol misses 2-pt jump shot from 15 ft,47,56
242,3,10:02.0,Defensive rebound by P. George,,47,56
243,3,9:55.0,M. Ellis misses 2-pt jump shot from 3 ft,,47,56
244,3,9:54.0,,Defensive rebound by P. Gasol,47,56
245,3,9:48.0,,D. Rose makes 2-pt jump shot from 13 ft (assist by P. Gasol),47,58
246,3,9:30.0,C. Miles makes 2-pt jump shot from 17 ft,,49,58
247,3,9:20.0,,Turnover by P. Gasol (bad pass; steal by M. Ellis),49,58
248,3,9:17.0,M. Ellis makes 2-pt dunk at rim,,51,58
249,3,9:01.0,,P. Gasol misses 2-pt jump shot from 17 ft,51,58
250,3,9:00.0,Defensive rebound by P. George,,51,58
251,3,8:54.0,P. George misses 2-pt layup from 2 ft,,51,58
252,3,8:53.0,,Defensive rebound by P. Gasol,51,58
253,3,8:47.0,,D. Rose makes 2-pt jump shot from 12 ft (assist by J. Butler),51,60
254,3,8:29.0,C. Budinger misses 3-pt jump shot from 23 ft,,51,60
255,3,8:28.0,,Defensive rebound by P. Gasol,51,60
256,3,8:21.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by D. Rose),51,63
257,3,8:07.0,M. Ellis misses 3-pt jump shot from 25 ft,,51,63
258,3,8:05.0,,Defensive rebound by N. Mirotić,51,63
259,3,7:55.0,,D. Rose misses 2-pt jump shot from 9 ft,51,63
260,3,7:54.0,Defensive rebound by I. Mahinmi,,51,63
261,3,7:49.0,Shooting foul by J. Butler (drawn by C. Miles),,51,63
262,3,7:49.0,C. Miles misses free throw 1 of 2,,51,63
263,3,7:49.0,Offensive rebound by Team,,51,63
264,3,7:49.0,,K. Hinrich enters the game for D. Rose,51,63
265,3,7:49.0,C. Miles makes free throw 2 of 2,,52,63
266,3,7:30.0,,Shooting foul by M. Ellis (drawn by K. Hinrich),52,63
267,3,7:30.0,,K. Hinrich makes free throw 1 of 2,52,64
268,3,7:30.0,,K. Hinrich makes free throw 2 of 2,52,65
269,3,7:07.0,M. Ellis misses 3-pt jump shot from 25 ft,,52,65
270,3,7:05.0,,Defensive rebound by J. Butler,52,65
271,3,7:00.0,,Personal foul by C. Miles (drawn by N. Mirotić),52,65
272,3,6:49.0,,K. Hinrich makes 2-pt jump shot from 19 ft (assist by J. Butler),52,67
273,3,6:43.0,Indiana full timeout,,52,67
274,3,6:31.0,M. Ellis makes 2-pt layup from 2 ft,,54,67
275,3,6:19.0,,Shooting foul by P. George (drawn by J. Butler),54,67
276,3,6:19.0,,J. Butler misses free throw 1 of 2,54,67
277,3,6:19.0,,Offensive rebound by Team,54,67
278,3,6:19.0,,J. Butler makes free throw 2 of 2,54,68
279,3,6:07.0,Shooting foul by N. Mirotić (drawn by C. Miles),,54,68
280,3,6:07.0,C. Miles makes 3-pt jump shot from 25 ft (assist by P. George),,57,68
281,3,6:07.0,C. Miles makes free throw 1 of 1,,58,68
282,3,5:58.0,,Personal foul by M. Ellis (drawn by N. Mirotić),58,68
283,3,5:58.0,,N. Mirotić makes free throw 1 of 2,58,69
284,3,5:58.0,,N. Mirotić misses free throw 2 of 2,58,69
285,3,5:57.0,Defensive rebound by C. Miles,,58,69
286,3,5:50.0,M. Ellis makes 2-pt jump shot from 19 ft,,60,69
287,3,5:36.0,,T. Gibson enters the game for T. Snell,60,69
288,3,5:36.0,,D. McDermott enters the game for N. Mirotić,60,69
289,3,5:36.0,L. Allen enters the game for C. Miles,,60,69
290,3,5:36.0,,Turnover by K. Hinrich (bad pass),60,69
291,3,5:25.0,P. George makes 3-pt jump shot from 23 ft (assist by M. Ellis),,63,69
292,3,5:24.0,,Chicago full timeout,63,69
293,3,5:15.0,,J. Butler makes 2-pt dunk at rim (assist by P. Gasol),63,71
294,3,5:04.0,Personal foul by K. Hinrich (drawn by I. Mahinmi),,63,71
295,3,5:04.0,,J. Noah enters the game for P. Gasol,63,71
296,3,4:58.0,Turnover by I. Mahinmi (bad pass; steal by J. Butler),,63,71
297,3,4:47.0,,J. Butler makes 2-pt jump shot from 16 ft,63,73
298,3,4:39.0,Turnover by M. Ellis (bad pass; steal by J. Butler),,63,73
299,3,4:29.0,,T. Gibson misses 2-pt jump shot from 18 ft,63,73
300,3,4:27.0,Defensive rebound by I. Mahinmi,,63,73
301,3,4:23.0,M. Ellis makes 2-pt layup from 1 ft,,65,73
302,3,4:00.0,,D. McDermott misses 2-pt layup from 1 ft,65,73
303,3,3:59.0,Defensive rebound by C. Budinger,,65,73
304,3,3:53.0,M. Ellis misses 2-pt layup from 1 ft,,65,73
305,3,3:49.0,Offensive rebound by P. George,,65,73
306,3,3:41.0,J. Young enters the game for C. Budinger,,65,73
307,3,3:41.0,G. Robinson enters the game for I. Mahinmi,,65,73
308,3,3:41.0,J. Hill enters the game for M. Ellis,,65,73
309,3,3:39.0,Shooting foul by J. Butler (drawn by P. George),,65,73
310,3,3:39.0,P. George misses free throw 1 of 2,,65,73
311,3,3:39.0,Offensive rebound by Team,,65,73
312,3,3:39.0,,T. Snell enters the game for J. Butler,65,73
313,3,3:39.0,P. George makes free throw 2 of 2,,66,73
314,3,3:24.0,,Shooting foul by G. Robinson (drawn by D. McDermott),66,73
315,3,3:24.0,,D. McDermott makes free throw 1 of 2,66,74
316,3,3:24.0,,D. Rose enters the game for K. Hinrich,66,74
317,3,3:24.0,,D. McDermott makes free throw 2 of 2,66,75
318,3,3:11.0,P. George makes 2-pt layup from 1 ft (assist by J. Hill),,68,75
319,3,2:56.0,,J. Noah makes 2-pt dunk at rim (assist by D. Rose),68,77
320,3,2:37.0,J. Young makes 2-pt jump shot from 17 ft,,70,77
321,3,2:24.0,,D. Rose misses 2-pt jump shot from 6 ft,70,77
322,3,2:22.0,Defensive rebound by J. Young,,70,77
323,3,2:18.0,Personal foul by T. Gibson (drawn by J. Hill),,70,77
324,3,2:18.0,J. Hill misses free throw 1 of 2,,70,77
325,3,2:18.0,Offensive rebound by Team,,70,77
326,3,2:18.0,J. Hill makes free throw 2 of 2,,71,77
327,3,2:09.0,,Turnover by T. Gibson (lost ball),71,77
328,3,1:51.0,P. George misses 2-pt jump shot from 22 ft,,71,77
329,3,1:50.0,Offensive rebound by J. Hill,,71,77
330,3,1:50.0,Shooting foul by J. Noah (drawn by J. Hill),,71,77
331,3,1:50.0,J. Hill makes free throw 1 of 2,,72,77
332,3,1:50.0,J. Hill makes free throw 2 of 2,,73,77
333,3,1:39.0,,D. Rose misses 2-pt layup from 2 ft,73,77
334,3,1:37.0,Defensive rebound by Team,,73,77
335,3,1:24.0,P. George misses 2-pt layup from 2 ft (block by T. Gibson),,73,77
336,3,1:23.0,,Defensive rebound by J. Noah,73,77
337,3,1:14.0,,D. McDermott misses 2-pt layup from 3 ft,73,77
338,3,1:13.0,,Offensive rebound by T. Gibson,73,77
339,3,1:06.0,,Personal foul by P. George (drawn by T. Gibson),73,77
340,3,1:06.0,,T. Gibson misses free throw 1 of 2,73,77
341,3,1:06.0,,Offensive rebound by Team,73,77
342,3,1:06.0,S. Hill enters the game for P. George,,73,77
343,3,1:06.0,,T. Gibson misses free throw 2 of 2,73,77
344,3,1:05.0,Defensive rebound by J. Hill,,73,77
345,3,0:52.0,Shooting foul by D. Rose (drawn by J. Young),,73,77
346,3,0:52.0,J. Young makes free throw 1 of 2,,74,77
347,3,0:52.0,J. Young makes free throw 2 of 2,,75,77
348,3,0:40.0,,Shooting foul by J. Hill (drawn by D. Rose),75,77
349,3,0:40.0,,D. Rose makes free throw 1 of 2,75,78
350,3,0:40.0,,D. Rose makes free throw 2 of 2,75,79
351,3,0:28.0,G. Robinson misses 2-pt jump shot from 18 ft,,75,79
352,3,0:26.0,,Defensive rebound by J. Noah,75,79
353,3,0:20.0,,T. Snell misses 2-pt jump shot from 18 ft,75,79
354,3,0:18.0,Defensive rebound by J. Hill,,75,79
355,3,0:00.0,J. Hill misses 2-pt jump shot from 20 ft,,75,79
356,3,0:00.0,Offensive rebound by Team,,75,79
357,4,11:51.0,,Personal foul by G. Robinson (drawn by D. McDermott),75,79
358,4,11:47.0,,D. McDermott makes 2-pt layup from 1 ft (assist by J. Noah),75,81
359,4,11:29.0,J. Young misses 3-pt jump shot from 23 ft,,75,81
360,4,11:28.0,,Defensive rebound by E. Moore,75,81
361,4,11:20.0,,D. Rose misses 2-pt jump shot from 18 ft,75,81
362,4,11:18.0,Defensive rebound by G. Robinson,,75,81
363,4,11:13.0,G. Robinson misses 2-pt jump shot from 11 ft (block by D. McDermott),,75,81
364,4,11:11.0,Offensive rebound by J. Hill,,75,81
365,4,10:56.0,S. Hill makes 2-pt jump shot from 10 ft,,77,81
366,4,10:40.0,,D. Rose makes 2-pt layup from 2 ft (assist by J. Noah),77,83
367,4,10:26.0,L. Allen misses 2-pt hook shot from 8 ft,,77,83
368,4,10:24.0,Offensive rebound by J. Hill,,77,83
369,4,10:23.0,Turnover by J. Hill (lost ball; steal by D. Rose),,77,83
370,4,10:17.0,,J. Noah makes 2-pt layup at rim (assist by D. Rose),77,85
371,4,10:17.0,Indiana full timeout,,77,85
372,4,10:17.0,M. Ellis enters the game for J. Young,,77,85
373,4,10:17.0,C. Miles enters the game for G. Robinson,,77,85
374,4,10:17.0,P. George enters the game for S. Hill,,77,85
375,4,10:17.0,,J. Butler enters the game for D. McDermott,77,85
376,4,9:58.0,P. George makes 3-pt jump shot from 25 ft (assist by J. Hill),,80,85
377,4,9:32.0,,E. Moore misses 3-pt jump shot from 24 ft,80,85
378,4,9:31.0,,Offensive rebound by D. Rose,80,85
379,4,9:16.0,,J. Butler misses 2-pt jump shot from 13 ft,80,85
380,4,9:15.0,,Offensive rebound by T. Gibson,80,85
381,4,8:59.0,,D. Rose makes 3-pt jump shot from 25 ft (assist by E. Moore),80,88
382,4,8:41.0,Personal foul by D. Rose (drawn by J. Hill),,80,88
383,4,8:38.0,L. Allen makes 2-pt dunk at rim (assist by P. George),,82,88
384,4,8:21.0,,J. Noah misses 2-pt layup from 2 ft,82,88
385,4,8:20.0,Defensive rebound by L. Allen,,82,88
386,4,8:12.0,J. Hill misses 2-pt hook shot from 6 ft,,82,88
387,4,8:10.0,,Defensive rebound by J. Noah,82,88
388,4,7:56.0,,D. Rose misses 2-pt jump shot from 16 ft,82,88
389,4,7:55.0,Defensive rebound by L. Allen,,82,88
390,4,7:45.0,L. Allen makes 2-pt jump shot from 19 ft (assist by M. Ellis),,84,88
391,4,7:25.0,,J. Noah misses 2-pt jump shot from 7 ft (block by L. Allen),84,88
392,4,7:23.0,Defensive rebound by L. Allen,,84,88
