,QUARTER,TIME_REMAINING,TORONTO_ACTION,DETROIT_ACTION,TORONTO_SCORE,DETROIT_SCORE
85,1,0:34.0,,Turnover by S. Blake (bad pass; steal by P. Patterson),23,23
86,1,0:13.0,D. DeRozan makes 2-pt jump shot from 11 ft,,25,23
87,1,0:06.0,,Personal foul by D. Wright (drawn by S. Blake),25,23
88,1,0:02.0,,Turnover by S. Blake (lost ball; steal by D. Wright),25,23
89,2,11:50.0,T. Ross makes 3-pt jump shot from 26 ft (assist by J. Johnson),,28,23
90,2,11:50.0,Shooting foul by D. Hilliard (drawn by T. Ross),,28,23
91,2,11:50.0,T. Ross makes free throw 1 of 1,,29,23
92,2,11:35.0,,D. Hilliard misses 2-pt jump shot from 19 ft,29,23
93,2,11:34.0,Defensive rebound by T. Ross,,29,23
94,2,11:26.0,T. Ross misses 2-pt jump shot from 17 ft,,29,23
95,2,11:25.0,Offensive rebound by Team,,29,23
96,2,11:06.0,T. Ross makes 3-pt jump shot from 24 ft (assist by D. Wright),,32,23
97,2,10:53.0,,Personal foul by J. Johnson (drawn by R. Bullock),32,23
98,2,10:53.0,,M. Morris enters the game for D. Hilliard,32,23
99,2,10:40.0,,M. Morris makes 2-pt dunk at rim (assist by R. Bullock),32,25
100,2,10:19.0,J. Johnson makes 2-pt layup at rim,,34,25
101,2,10:08.0,,Detroit full timeout,34,25
102,2,9:57.0,,T. Harris makes 2-pt layup from 1 ft,34,27
103,2,9:41.0,Shooting foul by A. Baynes (drawn by D. Wright),,34,27
104,2,9:41.0,D. Wright makes free throw 1 of 2,,35,27
105,2,9:41.0,D. Wright makes free throw 2 of 2,,36,27
106,2,9:23.0,,M. Morris makes 2-pt jump shot from 16 ft (assist by T. Harris),36,29
107,2,9:03.0,T. Ross misses 3-pt jump shot from 25 ft,,36,29
108,2,9:02.0,,Defensive rebound by T. Harris,36,29
109,2,8:45.0,,Turnover by S. Blake (bad pass),36,29
110,2,8:31.0,T. Ross misses 2-pt jump shot from 19 ft,,36,29
111,2,8:30.0,Offensive rebound by P. Patterson,,36,29
112,2,8:29.0,P. Patterson misses 2-pt layup at rim,,36,29
113,2,8:29.0,,Defensive rebound by Team,36,29
114,2,8:29.0,Loose ball foul by B. Biyombo (drawn by A. Baynes),,36,29
115,2,8:16.0,,T. Harris makes 3-pt jump shot from 23 ft (assist by M. Morris),36,32
116,2,7:54.0,B. Biyombo makes 2-pt jump shot from 15 ft (assist by D. Wright),,38,32
117,2,7:41.0,,Personal foul by T. Ross (drawn by R. Bullock),38,32
118,2,7:41.0,D. DeRozan enters the game for J. Johnson,,38,32
119,2,7:41.0,C. Joseph enters the game for D. Wright,,38,32
120,2,7:34.0,,R. Bullock misses 3-pt jump shot from 25 ft,38,32
121,2,7:34.0,,Offensive rebound by M. Morris,38,32
122,2,7:33.0,,M. Morris misses 2-pt layup at rim,38,32
123,2,7:31.0,Defensive rebound by D. DeRozan,,38,32
124,2,7:23.0,D. DeRozan misses 2-pt jump shot from 15 ft,,38,32
125,2,7:22.0,,Defensive rebound by M. Morris,38,32
126,2,7:14.0,,Shooting foul by B. Biyombo (drawn by M. Morris),38,32
127,2,7:14.0,,M. Morris makes free throw 1 of 2,38,33
128,2,7:14.0,,K. Caldwell-Pope enters the game for R. Bullock,38,33
129,2,7:14.0,,M. Morris makes free throw 2 of 2,38,34
130,2,7:03.0,P. Patterson makes 3-pt jump shot from 24 ft (assist by T. Ross),,41,34
131,2,6:47.0,,T. Harris makes 3-pt jump shot from 24 ft (assist by S. Blake),41,37
132,2,6:28.0,D. DeRozan misses 2-pt jump shot from 18 ft,,41,37
133,2,6:27.0,,Defensive rebound by K. Caldwell-Pope,41,37
134,2,6:14.0,,Turnover by S. Blake (lost ball),41,37
135,2,6:14.0,,R. Jackson enters the game for S. Blake,41,37
136,2,6:14.0,,A. Drummond enters the game for A. Baynes,41,37
137,2,6:14.0,J. Valančiūnas enters the game for B. Biyombo,,41,37
138,2,5:57.0,C. Joseph misses 3-pt jump shot from 24 ft,,41,37
139,2,5:56.0,,Defensive rebound by A. Drummond,41,37
140,2,5:47.0,,R. Jackson makes 2-pt layup at rim,41,39
141,2,5:42.0,Toronto full timeout,,41,39
142,2,5:25.0,C. Joseph makes 2-pt layup at rim,,43,39
143,2,5:05.0,,A. Drummond makes 2-pt layup at rim (assist by R. Jackson),43,41
144,2,4:48.0,J. Valančiūnas makes 2-pt dunk at rim (assist by D. DeRozan),,45,41
145,2,4:41.0,,Detroit full timeout,45,41
146,2,4:41.0,Violation by Team (delay of game),,45,41
147,2,4:40.0,,Personal take foul by J. Valančiūnas (drawn by A. Drummond),45,41
148,2,4:40.0,,A. Drummond misses free throw 1 of 2,45,41
149,2,4:40.0,,Offensive rebound by Team,45,41
150,2,4:40.0,,A. Drummond makes free throw 2 of 2,45,42
151,2,4:16.0,D. DeRozan misses 2-pt jump shot from 13 ft,,45,42
152,2,4:15.0,,Defensive rebound by T. Harris,45,42
153,2,4:08.0,,M. Morris misses 3-pt jump shot from 24 ft,45,42
154,2,4:07.0,Defensive rebound by J. Valančiūnas,,45,42
155,2,3:58.0,,Offensive charge foul by C. Joseph (drawn by R. Jackson),45,42
156,2,3:58.0,Turnover by C. Joseph (offensive foul),,45,42
157,2,3:58.0,D. Wright enters the game for C. Joseph,,45,42
158,2,3:47.0,,R. Jackson makes 2-pt hook shot from 7 ft,45,44
159,2,3:24.0,D. Wright misses 2-pt jump shot from 17 ft,,45,44
160,2,3:23.0,Offensive rebound by P. Patterson,,45,44
161,2,3:19.0,Turnover by P. Patterson (bad pass; steal by K. Caldwell-Pope),,45,44
162,2,3:14.0,,A. Drummond makes 2-pt layup at rim (assist by K. Caldwell-Pope),45,46
163,2,3:14.0,,Shooting foul by D. DeRozan (drawn by A. Drummond),45,46
164,2,3:14.0,,A. Drummond misses free throw 1 of 1,45,46
165,2,3:14.0,,Offensive rebound by Team,45,46
166,2,3:14.0,Loose ball foul by J. Valančiūnas (drawn by T. Harris),,45,46
167,2,3:14.0,,T. Harris makes free throw 1 of 2,45,47
168,2,3:14.0,,T. Harris makes free throw 2 of 2,45,48
169,2,2:55.0,P. Patterson misses 3-pt jump shot from 24 ft,,45,48
170,2,2:54.0,,Defensive rebound by M. Morris,45,48
171,2,2:50.0,,Offensive foul by R. Jackson (drawn by D. Wright),45,48
172,2,2:50.0,,Turnover by R. Jackson (offensive foul),45,48
173,2,2:50.0,Official timeout,,45,48
174,2,2:50.0,L. Scola enters the game for P. Patterson,,45,48
175,2,2:32.0,T. Ross misses 2-pt jump shot from 7 ft,,45,48
176,2,2:31.0,,Defensive rebound by R. Jackson,45,48
177,2,2:08.0,,M. Morris misses 2-pt jump shot from 12 ft,45,48
178,2,2:08.0,,Offensive rebound by A. Drummond,45,48
179,2,2:07.0,,A. Drummond makes 2-pt layup from 1 ft,45,50
180,2,2:07.0,,Shooting foul by J. Valančiūnas (drawn by A. Drummond),45,50
181,2,2:07.0,B. Biyombo enters the game for J. Valančiūnas,,45,50
182,2,2:07.0,,J. Harper enters the game for T. Harris,45,50
183,2,2:07.0,,A. Drummond misses free throw 1 of 1,45,50
184,2,2:05.0,Defensive rebound by B. Biyombo,,45,50
185,2,1:51.0,D. Wright makes 2-pt layup from 2 ft,,47,50
186,2,1:39.0,,Turnover by K. Caldwell-Pope (traveling),47,50
187,2,1:21.0,D. DeRozan misses 2-pt jump shot from 12 ft,,47,50
188,2,1:19.0,Offensive rebound by D. DeRozan,,47,50
189,2,1:09.0,T. Ross makes 3-pt jump shot from 25 ft (assist by D. Wright),,50,50
190,2,0:54.0,,R. Jackson misses 2-pt jump shot from 11 ft,50,50
191,2,0:53.0,Defensive rebound by D. DeRozan,,50,50
192,2,0:41.0,T. Ross makes 2-pt jump shot from 15 ft,,52,50
193,2,0:26.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),52,52
194,2,0:01.0,D. DeRozan misses 2-pt jump shot from 8 ft,,52,52
195,2,0:01.0,,Defensive rebound by A. Drummond,52,52
196,3,11:51.0,J. Valančiūnas makes 2-pt dunk at rim (assist by D. DeRozan),,54,52
197,3,11:51.0,Shooting foul by R. Jackson (drawn by J. Valančiūnas),,54,52
198,3,11:51.0,J. Valančiūnas makes free throw 1 of 1,,55,52
199,3,11:28.0,,K. Caldwell-Pope makes 2-pt jump shot from 3 ft,55,54
200,3,11:10.0,D. DeRozan misses 2-pt jump shot from 16 ft,,55,54
201,3,11:08.0,,Defensive rebound by T. Harris,55,54
202,3,11:00.0,,T. Harris makes 2-pt layup at rim,55,56
203,3,10:38.0,Turnover by J. Johnson (bad pass; steal by A. Drummond),,55,56
204,3,10:28.0,,K. Caldwell-Pope makes 2-pt jump shot from 13 ft,55,58
205,3,10:09.0,D. DeRozan makes 2-pt layup at rim (assist by J. Johnson),,57,58
206,3,9:51.0,,Shooting foul by L. Scola (drawn by M. Morris),57,58
207,3,9:51.0,,M. Morris misses free throw 1 of 2,57,58
208,3,9:51.0,,Offensive rebound by Team,57,58
209,3,9:51.0,,M. Morris makes free throw 2 of 2,57,59
210,3,9:37.0,D. DeRozan misses 2-pt jump shot from 14 ft,,57,59
211,3,9:35.0,,Defensive rebound by T. Harris,57,59
212,3,9:27.0,,A. Drummond makes 2-pt hook shot from 4 ft (assist by M. Morris),57,61
213,3,9:09.0,C. Joseph misses 2-pt layup from 2 ft,,57,61
214,3,9:08.0,,Defensive rebound by A. Drummond,57,61
215,3,9:02.0,,T. Harris misses 3-pt jump shot from 25 ft,57,61
216,3,9:01.0,Defensive rebound by J. Valančiūnas,,57,61
217,3,8:41.0,C. Joseph misses 3-pt jump shot from 27 ft,,57,61
218,3,8:39.0,Offensive rebound by J. Valančiūnas,,57,61
219,3,8:28.0,J. Valančiūnas makes 2-pt jump shot from 7 ft (assist by D. DeRozan),,59,61
220,3,8:14.0,,R. Jackson makes 2-pt jump shot from 10 ft,59,63
221,3,7:49.0,C. Joseph makes 2-pt layup from 1 ft,,61,63
222,3,7:26.0,,A. Drummond makes 2-pt hook shot from 7 ft (assist by R. Jackson),61,65
223,3,7:03.0,J. Johnson misses 3-pt jump shot from 26 ft,,61,65
224,3,7:02.0,,Defensive rebound by A. Drummond,61,65
225,3,6:51.0,,Def 3 sec tech foul by J. Valančiūnas,61,65
226,3,6:51.0,,R. Jackson makes technical free throw,61,66
227,3,6:37.0,,M. Morris makes 2-pt layup at rim,61,68
228,3,6:37.0,Toronto full timeout,,61,68
229,3,6:37.0,T. Ross enters the game for J. Johnson,,61,68
230,3,6:37.0,B. Biyombo enters the game for J. Valančiūnas,,61,68
231,3,6:14.0,C. Joseph makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,64,68
232,3,5:55.0,,M. Morris makes 2-pt layup from 1 ft (assist by R. Jackson),64,70
233,3,5:32.0,T. Ross makes 2-pt jump shot from 13 ft (assist by C. Joseph),,66,70
234,3,5:16.0,,Shooting foul by B. Biyombo (drawn by A. Drummond),66,70
235,3,5:16.0,,A. Drummond misses free throw 1 of 2,66,70
236,3,5:16.0,,Offensive rebound by Team,66,70
237,3,5:16.0,,R. Bullock enters the game for M. Morris,66,70
238,3,5:16.0,,A. Drummond makes free throw 2 of 2,66,71
239,3,5:01.0,D. DeRozan misses 3-pt jump shot from 23 ft,,66,71
240,3,4:59.0,,Defensive rebound by A. Drummond,66,71
241,3,4:50.0,,R. Jackson misses 2-pt layup from 1 ft,66,71
242,3,4:48.0,,Offensive rebound by T. Harris,66,71
243,3,4:41.0,,R. Jackson makes 2-pt layup from 1 ft,66,73
244,3,4:28.0,Personal foul by R. Bullock (drawn by D. DeRozan),,66,73
245,3,4:28.0,P. Patterson enters the game for L. Scola,,66,73
246,3,4:14.0,C. Joseph misses 2-pt layup from 1 ft,,66,73
247,3,4:13.0,,Defensive rebound by A. Drummond,66,73
248,3,4:07.0,,T. Harris makes 2-pt layup at rim (assist by R. Jackson),66,75
249,3,3:50.0,C. Joseph misses 2-pt jump shot from 15 ft,,66,75
250,3,3:49.0,Offensive rebound by B. Biyombo,,66,75
251,3,3:45.0,B. Biyombo misses 2-pt hook shot at rim,,66,75
252,3,3:44.0,,Defensive rebound by T. Harris,66,75
253,3,3:36.0,,R. Jackson makes 2-pt jump shot from 10 ft,66,77
254,3,3:36.0,Toronto full timeout,,66,77
255,3,3:26.0,D. DeRozan misses 2-pt jump shot from 18 ft,,66,77
256,3,3:24.0,Offensive rebound by D. DeRozan,,66,77
257,3,3:21.0,Personal foul by R. Jackson (drawn by D. DeRozan),,66,77
258,3,3:21.0,,S. Blake enters the game for R. Jackson,66,77
259,3,3:13.0,D. DeRozan makes 2-pt jump shot from 14 ft,,68,77
260,3,2:51.0,,S. Blake makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),68,80
261,3,2:36.0,Personal foul by S. Blake (drawn by C. Joseph),,68,80
262,3,2:36.0,,Detroit full timeout,68,80
263,3,2:36.0,D. Wright enters the game for C. Joseph,,68,80
264,3,2:28.0,Offensive foul by P. Patterson (drawn by K. Caldwell-Pope),,68,80
265,3,2:28.0,Turnover by P. Patterson (offensive foul),,68,80
266,3,2:12.0,,K. Caldwell-Pope makes 2-pt jump shot from 16 ft,68,82
267,3,2:12.0,,Shooting foul by T. Ross (drawn by K. Caldwell-Pope),68,82
268,3,2:12.0,,K. Caldwell-Pope makes free throw 1 of 1,68,83
269,3,1:51.0,D. DeRozan misses 2-pt jump shot from 17 ft,,68,83
270,3,1:48.0,,Defensive rebound by T. Harris,68,83
271,3,1:28.0,,S. Blake makes 3-pt jump shot from 23 ft (assist by K. Caldwell-Pope),68,86
272,3,1:12.0,D. Wright misses 2-pt jump shot from 4 ft,,68,86
273,3,1:11.0,,Defensive rebound by A. Drummond,68,86
274,3,1:03.0,,A. Drummond misses 2-pt layup from 1 ft,68,86
275,3,1:02.0,Defensive rebound by B. Biyombo,,68,86
276,3,0:53.0,D. DeRozan makes 2-pt layup at rim,,70,86
277,3,0:38.0,,T. Harris misses 2-pt jump shot from 19 ft,70,86
278,3,0:37.0,,Offensive rebound by A. Drummond,70,86
279,3,0:36.0,,Shooting foul by B. Biyombo (drawn by A. Drummond),70,86
280,3,0:36.0,,A. Drummond makes free throw 1 of 2,70,87
281,3,0:36.0,,A. Drummond misses free throw 2 of 2,70,87
282,3,0:34.0,Defensive rebound by B. Biyombo,,70,87
283,3,0:20.0,T. Ross makes 2-pt layup from 1 ft,,72,87
284,3,0:10.0,,Personal foul by D. Wright (drawn by S. Blake),72,87
285,3,0:10.0,,S. Blake makes free throw 1 of 2,72,88
286,3,0:10.0,,S. Blake makes free throw 2 of 2,72,89
287,3,0:01.0,D. DeRozan misses 2-pt jump shot from 12 ft,,72,89
288,3,0:00.0,,Defensive rebound by Team,72,89
289,4,11:46.0,,K. Caldwell-Pope misses 2-pt layup at rim,72,89
290,4,11:45.0,Defensive rebound by B. Biyombo,,72,89
291,4,11:26.0,T. Ross misses 2-pt jump shot from 13 ft,,72,89
292,4,11:24.0,,Defensive rebound by R. Bullock,72,89
293,4,11:16.0,,K. Caldwell-Pope makes 2-pt layup at rim (assist by S. Blake),72,91
294,4,10:55.0,T. Ross makes 3-pt jump shot from 24 ft,,75,91
295,4,10:38.0,,A. Baynes makes 2-pt layup at rim (assist by S. Blake),75,93
296,4,10:20.0,T. Ross makes 2-pt jump shot from 15 ft (assist by D. DeRozan),,77,93
297,4,10:03.0,,A. Baynes makes 2-pt dunk at rim (assist by S. Blake),77,95
298,4,9:40.0,Shooting foul by M. Morris (drawn by D. DeRozan),,77,95
299,4,9:40.0,D. DeRozan misses free throw 1 of 2,,77,95
300,4,9:40.0,Offensive rebound by Team,,77,95
301,4,9:40.0,D. DeRozan makes free throw 2 of 2,,78,95
302,4,9:29.0,,Shooting foul by D. DeRozan (drawn by A. Baynes),78,95
303,4,9:29.0,,A. Baynes makes free throw 1 of 2,78,96
304,4,9:29.0,,A. Baynes makes free throw 2 of 2,78,97
305,4,9:12.0,T. Ross misses 2-pt jump shot from 18 ft,,78,97
306,4,9:11.0,,Defensive rebound by R. Bullock,78,97
307,4,8:52.0,,R. Bullock makes 3-pt jump shot from 23 ft (assist by K. Caldwell-Pope),78,100
308,4,8:37.0,T. Ross misses 2-pt jump shot from 12 ft,,78,100
309,4,8:35.0,,Defensive rebound by M. Morris,78,100
310,4,8:29.0,,R. Bullock makes 3-pt jump shot from 24 ft (assist by S. Blake),78,103
311,4,8:29.0,Toronto full timeout,,78,103
312,4,8:29.0,C. Joseph enters the game for D. DeRozan,,78,103
313,4,8:20.0,C. Joseph makes 2-pt jump shot from 8 ft,,80,103
314,4,8:20.0,Shooting foul by S. Blake (drawn by C. Joseph),,80,103
315,4,8:20.0,C. Joseph makes free throw 1 of 1,,81,103
316,4,8:06.0,,Offensive foul by A. Baynes (drawn by P. Patterson),81,103
317,4,8:06.0,,Turnover by A. Baynes (offensive foul),81,103
318,4,7:52.0,C. Joseph misses 2-pt jump shot from 10 ft,,81,103
319,4,7:51.0,,Defensive rebound by A. Baynes,81,103
320,4,7:35.0,,S. Blake misses 3-pt jump shot from 23 ft,81,103
321,4,7:33.0,Defensive rebound by C. Joseph,,81,103
322,4,7:11.0,T. Ross misses 3-pt jump shot from 26 ft,,81,103
323,4,7:10.0,Offensive rebound by P. Patterson,,81,103
324,4,7:10.0,,R. Jackson enters the game for S. Blake,81,103
325,4,7:04.0,Shooting foul by R. Bullock (drawn by T. Ross),,81,103
326,4,7:04.0,T. Ross makes free throw 1 of 2,,82,103
327,4,7:04.0,J. Valančiūnas enters the game for B. Biyombo,,82,103
328,4,7:04.0,T. Ross makes free throw 2 of 2,,83,103
329,4,6:45.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by R. Jackson),83,106
330,4,6:33.0,D. Wright misses 2-pt jump shot from 6 ft (block by A. Baynes),,83,106
331,4,6:32.0,,Defensive rebound by A. Baynes,83,106
332,4,6:19.0,,R. Jackson misses 2-pt jump shot from 18 ft,83,106
333,4,6:19.0,,Offensive rebound by Team,83,106
334,4,6:19.0,Loose ball foul by J. Valančiūnas (drawn by A. Baynes),,83,106
335,4,6:05.0,,A. Baynes makes 2-pt dunk at rim (assist by R. Bullock),83,108
336,4,6:05.0,,Flagrant foul type 1 by C. Joseph (drawn by A. Baynes),83,108
337,4,6:05.0,,D. Hilliard enters the game for K. Caldwell-Pope,83,108
338,4,6:05.0,,A. Baynes misses flagrant free throw 1 of 2,83,108
339,4,6:05.0,,Offensive rebound by Team,83,108
340,4,6:05.0,,A. Baynes makes flagrant free throw 2 of 2,83,109
341,4,5:52.0,,Detroit full timeout,83,109
342,4,5:52.0,N. Powell enters the game for J. Valančiūnas,,83,109
343,4,5:52.0,L. Nogueira enters the game for C. Joseph,,83,109
344,4,5:43.0,,M. Morris misses 3-pt jump shot from 25 ft,83,109
345,4,5:42.0,,Offensive rebound by A. Baynes,83,109
346,4,5:36.0,,D. Hilliard misses 3-pt jump shot from 22 ft,83,109
347,4,5:35.0,Defensive rebound by D. Wright,,83,109
348,4,5:15.0,N. Powell misses 2-pt jump shot from 11 ft,,83,109
349,4,5:13.0,,Defensive rebound by A. Baynes,83,109
350,4,5:10.0,,J. Harper enters the game for M. Morris,83,109
351,4,4:58.0,,R. Bullock misses 2-pt jump shot from 12 ft,83,109
352,4,4:57.0,Defensive rebound by N. Powell,,83,109
353,4,4:45.0,D. Wright makes 3-pt jump shot from 25 ft,,86,109
354,4,4:23.0,,J. Harper makes 3-pt jump shot from 25 ft (assist by A. Baynes),86,112
355,4,4:09.0,Personal foul by D. Hilliard (drawn by N. Powell),,86,112
356,4,4:09.0,,S. Blake enters the game for R. Jackson,86,112
357,4,4:09.0,,J. Anthony enters the game for A. Baynes,86,112
358,4,3:58.0,D. Wright makes 3-pt jump shot from 26 ft (assist by N. Powell),,89,112
359,4,3:33.0,,Turnover by S. Blake (bad pass; steal by P. Patterson),89,112
360,4,3:27.0,Shooting foul by J. Anthony (drawn by D. Wright),,89,112
361,4,3:27.0,D. Wright misses free throw 1 of 2,,89,112
362,4,3:27.0,Offensive rebound by Team,,89,112
363,4,3:27.0,D. Wright makes free throw 2 of 2,,90,112
364,4,3:00.0,,J. Harper misses 2-pt jump shot from 20 ft,90,112
365,4,2:59.0,Defensive rebound by N. Powell,,90,112
366,4,2:52.0,N. Powell makes 2-pt layup at rim,,92,112
367,4,2:38.0,,Personal foul by P. Patterson (drawn by S. Blake),92,112
368,4,2:38.0,,Detroit full timeout,92,112
369,4,2:23.0,,Turnover by Team (shot clock),92,112
370,4,2:12.0,Shooting foul by J. Anthony (drawn by D. Wright),,92,112
371,4,2:12.0,D. Wright makes free throw 1 of 2,,93,112
372,4,2:12.0,A. Bennett enters the game for P. Patterson,,93,112
373,4,2:12.0,D. Wright makes free throw 2 of 2,,94,112
374,4,1:59.0,,R. Bullock misses 3-pt jump shot from 25 ft,94,112
375,4,1:58.0,Defensive rebound by D. Wright,,94,112
376,4,1:50.0,A. Bennett makes 3-pt jump shot from 25 ft (assist by D. Wright),,97,112
377,4,1:29.0,,J. Harper misses 3-pt jump shot from 25 ft,97,112
378,4,1:27.0,Defensive rebound by N. Powell,,97,112
379,4,1:23.0,N. Powell makes 2-pt layup from 1 ft,,99,112
380,4,1:06.0,,Turnover by J. Harper (bad pass; steal by N. Powell),99,112
