,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,INDIANA_ACTION,MILWAUKEE_SCORE,INDIANA_SCORE
32,1,8:23.0,Offensive rebound by Team,,11,6
33,1,8:23.0,,L. Allen enters the game for C. Miles,11,6
34,1,8:23.0,M. Carter-Williams makes free throw 2 of 2,,12,6
35,1,8:10.0,,P. George misses 2-pt jump shot from 19 ft,12,6
36,1,8:09.0,,Offensive rebound by L. Allen,12,6
37,1,8:05.0,,P. George misses 2-pt layup from 1 ft (block by J. Parker),12,6
38,1,8:04.0,,Offensive rebound by I. Mahinmi,12,6
39,1,8:01.0,,I. Mahinmi makes 2-pt jump shot from 3 ft,12,8
40,1,7:46.0,G. Monroe misses 2-pt jump shot from 9 ft,,12,8
41,1,7:46.0,,Defensive rebound by P. George,12,8
42,1,7:40.0,,C. Budinger makes 2-pt jump shot from 1 ft (assist by P. George),12,10
43,1,7:16.0,G. Monroe makes 2-pt layup from 1 ft (assist by M. Carter-Williams),,14,10
44,1,7:01.0,,I. Mahinmi misses 2-pt jump shot from 1 ft,14,10
45,1,7:01.0,Defensive rebound by G. Monroe,,14,10
46,1,6:57.0,Shooting foul by C. Budinger (drawn by G. Antetokounmpo),,14,10
47,1,6:57.0,,Indiana full timeout,14,10
48,1,6:57.0,G. Antetokounmpo makes free throw 1 of 2,,15,10
49,1,6:57.0,G. Antetokounmpo makes free throw 2 of 2,,16,10
50,1,6:38.0,,C. Budinger makes 3-pt jump shot from 23 ft (assist by L. Allen),16,13
51,1,6:17.0,G. Monroe makes 2-pt jump shot from 2 ft (assist by G. Antetokounmpo),,18,13
52,1,5:56.0,,I. Mahinmi misses 2-pt jump shot from 19 ft,18,13
53,1,5:54.0,,Offensive rebound by I. Mahinmi,18,13
54,1,5:49.0,,P. George makes 3-pt jump shot from 26 ft (assist by I. Mahinmi),18,16
55,1,5:35.0,K. Middleton misses 3-pt jump shot from 23 ft,,18,16
56,1,5:33.0,,Defensive rebound by Team,18,16
57,1,5:26.0,,P. George misses 3-pt jump shot from 26 ft,18,16
58,1,5:25.0,,Offensive rebound by L. Allen,18,16
59,1,5:21.0,,P. George makes 2-pt jump shot from 20 ft,18,18
60,1,5:06.0,K. Middleton misses 2-pt jump shot from 18 ft,,18,18
61,1,5:05.0,Offensive rebound by Team,,18,18
62,1,5:05.0,J. O'Bryant enters the game for J. Parker,,18,18
63,1,5:05.0,,J. Hill enters the game for I. Mahinmi,18,18
64,1,4:54.0,J. O'Bryant misses 2-pt jump shot from 17 ft,,18,18
65,1,4:52.0,Offensive rebound by G. Monroe,,18,18
66,1,4:52.0,Personal foul by M. Ellis (drawn by G. Monroe),,18,18
67,1,4:52.0,G. Monroe makes free throw 1 of 2,,19,18
68,1,4:52.0,G. Monroe misses free throw 2 of 2,,19,18
69,1,4:52.0,,Defensive rebound by L. Allen,19,18
70,1,4:36.0,,J. Hill misses 2-pt jump shot from 16 ft,19,18
71,1,4:36.0,Defensive rebound by G. Antetokounmpo,,19,18
72,1,4:26.0,Shooting foul by P. George (drawn by G. Monroe),,19,18
73,1,4:26.0,G. Monroe makes free throw 1 of 2,,20,18
74,1,4:26.0,,R. Stuckey enters the game for M. Ellis,20,18
75,1,4:26.0,G. Monroe makes free throw 2 of 2,,21,18
76,1,4:13.0,,Turnover by C. Budinger (bad pass; steal by J. O'Bryant),21,18
77,1,3:57.0,G. Antetokounmpo misses 2-pt dunk at rim,,21,18
78,1,3:56.0,Offensive rebound by J. O'Bryant,,21,18
79,1,3:47.0,J. O'Bryant makes 2-pt jump shot at rim (assist by G. Antetokounmpo),,23,18
80,1,3:36.0,,Shooting foul by M. Carter-Williams (drawn by R. Stuckey),23,18
81,1,3:36.0,,R. Stuckey makes free throw 1 of 2,23,19
82,1,3:36.0,O. Mayo enters the game for K. Middleton,,23,19
83,1,3:36.0,,G. Robinson enters the game for C. Budinger,23,19
84,1,3:36.0,,R. Stuckey misses free throw 2 of 2,23,19
85,1,3:36.0,Defensive rebound by G. Monroe,,23,19
86,1,3:23.0,G. Monroe misses 2-pt hook shot from 9 ft,,23,19
87,1,3:22.0,,Defensive rebound by R. Stuckey,23,19
88,1,3:09.0,,R. Stuckey makes 2-pt jump shot from 18 ft (assist by P. George),23,21
89,1,2:51.0,J. O'Bryant misses 2-pt jump shot from 20 ft,,23,21
90,1,2:50.0,,Defensive rebound by P. George,23,21
91,1,2:35.0,,L. Allen misses 2-pt jump shot from 5 ft,23,21
92,1,2:34.0,,Offensive rebound by L. Allen,23,21
93,1,2:32.0,,L. Allen makes 2-pt jump shot from 4 ft,23,23
94,1,2:14.0,G. Antetokounmpo misses 2-pt jump shot from 6 ft,,23,23
95,1,2:13.0,Offensive rebound by G. Monroe,,23,23
96,1,2:11.0,G. Monroe misses 2-pt jump shot from 6 ft (block by R. Stuckey),,23,23
97,1,2:10.0,Offensive rebound by G. Monroe,,23,23
98,1,2:09.0,Milwaukee full timeout,,23,23
99,1,2:09.0,Turnover by G. Monroe (lost ball; steal by J. Hill),,23,23
100,1,1:55.0,,P. George misses 3-pt jump shot from 24 ft,23,23
101,1,1:54.0,Defensive rebound by M. Carter-Williams,,23,23
102,1,1:51.0,Turnover by M. Carter-Williams (bad pass),,23,23
103,1,1:51.0,J. Henson enters the game for M. Carter-Williams,,23,23
104,1,1:51.0,G. Vásquez enters the game for G. Monroe,,23,23
105,1,1:31.0,,L. Allen misses 2-pt jump shot from 21 ft,23,23
106,1,1:30.0,Defensive rebound by G. Antetokounmpo,,23,23
107,1,1:17.0,Turnover by G. Vásquez (bad pass; steal by P. George),,23,23
108,1,1:11.0,,J. Hill makes 2-pt layup at rim (assist by P. George),23,25
109,1,1:00.0,O. Mayo misses 3-pt jump shot from 26 ft,,23,25
110,1,1:00.0,,Defensive rebound by P. George,23,25
111,1,0:44.0,,P. George makes 3-pt jump shot from 23 ft (assist by R. Stuckey),23,28
112,1,0:40.0,,Offensive charge foul by G. Vásquez (drawn by P. George),23,28
113,1,0:40.0,Turnover by G. Vásquez (offensive foul),,23,28
114,1,0:30.0,,Shooting foul by G. Vásquez (drawn by R. Stuckey),23,28
115,1,0:30.0,,R. Stuckey misses free throw 1 of 2,23,28
116,1,0:30.0,,Offensive rebound by Team,23,28
117,1,0:30.0,J. Bayless enters the game for G. Vásquez,,23,28
118,1,0:30.0,,R. Stuckey misses free throw 2 of 2,23,28
119,1,0:30.0,Defensive rebound by G. Antetokounmpo,,23,28
120,1,0:09.0,J. Henson makes 2-pt hook shot from 5 ft,,25,28
121,1,0:02.0,,P. George misses 3-pt jump shot from 30 ft,25,28
122,1,0:01.0,Defensive rebound by O. Mayo,,25,28
123,2,11:39.0,,J. Hill makes 2-pt hook shot from 4 ft,25,30
124,2,11:25.0,O. Mayo misses 2-pt layup from 3 ft (block by L. Allen),,25,30
125,2,11:24.0,,Defensive rebound by R. Stuckey,25,30
126,2,11:21.0,,Shooting foul by K. Middleton (drawn by G. Robinson),25,30
127,2,11:21.0,,G. Robinson makes free throw 1 of 2,25,31
128,2,11:21.0,,G. Robinson misses free throw 2 of 2,25,31
129,2,11:20.0,Defensive rebound by Team,,25,31
130,2,11:10.0,K. Middleton misses 2-pt hook shot from 9 ft,,25,31
131,2,11:09.0,,Defensive rebound by L. Allen,25,31
132,2,10:49.0,,R. Stuckey misses 3-pt jump shot from 25 ft,25,31
133,2,10:48.0,Defensive rebound by J. O'Bryant,,25,31
134,2,10:30.0,K. Middleton makes 2-pt jump shot from 14 ft,,27,31
135,2,10:05.0,,C. Miles misses 3-pt jump shot from 26 ft,27,31
136,2,10:05.0,,Offensive rebound by Team,27,31
137,2,10:05.0,,Personal foul by O. Mayo (drawn by C. Miles),27,31
138,2,9:55.0,,G. Robinson makes 3-pt jump shot from 26 ft (assist by R. Stuckey),27,34
139,2,9:40.0,O. Mayo makes 2-pt jump shot from 19 ft (assist by J. Bayless),,29,34
140,2,9:28.0,,G. Robinson makes 3-pt jump shot from 26 ft (assist by R. Stuckey),29,37
141,2,9:12.0,J. O'Bryant makes 2-pt dunk at rim (assist by J. Henson),,31,37
142,2,8:57.0,Official timeout,,31,37
143,2,8:49.0,,R. Stuckey misses 2-pt jump shot from 18 ft,31,37
144,2,8:47.0,Defensive rebound by J. Henson,,31,37
145,2,8:42.0,Turnover by O. Mayo (lost ball),,31,37
146,2,8:31.0,,C. Miles misses 3-pt jump shot from 24 ft,31,37
147,2,8:29.0,,Offensive rebound by L. Allen,31,37
148,2,8:29.0,,L. Allen misses 2-pt jump shot at rim,31,37
149,2,8:27.0,,Offensive rebound by Team,31,37
150,2,8:08.0,,J. Hill makes 2-pt hook shot from 6 ft,31,39
151,2,7:51.0,J. Bayless makes 3-pt jump shot from 24 ft (assist by O. Mayo),,34,39
152,2,7:33.0,,Personal foul by J. O'Bryant (drawn by C. Miles),34,39
153,2,7:33.0,J. Parker enters the game for J. O'Bryant,,34,39
154,2,7:28.0,,Turnover by R. Stuckey (bad pass),34,39
155,2,7:22.0,O. Mayo makes 3-pt jump shot from 26 ft (assist by J. Bayless),,37,39
156,2,7:04.0,,Turnover by C. Miles (bad pass; steal by J. Parker),37,39
157,2,6:58.0,Shooting foul by L. Allen (drawn by J. Henson),,37,39
158,2,6:58.0,,Indiana full timeout,37,39
159,2,6:58.0,,C. Budinger enters the game for L. Allen,37,39
160,2,6:58.0,,M. Ellis enters the game for R. Stuckey,37,39
161,2,6:58.0,,I. Mahinmi enters the game for G. Robinson,37,39
162,2,6:58.0,J. Henson makes free throw 1 of 2,,38,39
163,2,6:58.0,J. Henson makes free throw 2 of 2,,39,39
164,2,6:37.0,,M. Ellis misses 2-pt jump shot from 11 ft,39,39
165,2,6:36.0,Defensive rebound by J. Henson,,39,39
166,2,6:33.0,Turnover by J. Henson (bad pass; steal by C. Budinger),,39,39
167,2,6:21.0,,Turnover by M. Ellis (bad pass; steal by K. Middleton),39,39
168,2,6:12.0,J. Henson makes 2-pt hook shot from 4 ft,,41,39
169,2,5:59.0,,M. Ellis misses 2-pt jump shot from 19 ft,41,39
170,2,5:58.0,Defensive rebound by J. Bayless,,41,39
171,2,5:45.0,Turnover by O. Mayo (bad pass; steal by J. Hill),,41,39
172,2,5:39.0,,M. Ellis makes 2-pt layup from 1 ft,41,41
173,2,5:22.0,J. Bayless misses 3-pt jump shot from 28 ft,,41,41
174,2,5:21.0,,Defensive rebound by J. Hill,41,41
175,2,5:15.0,,C. Miles misses 2-pt layup from 1 ft,41,41
176,2,5:14.0,Defensive rebound by J. Henson,,41,41
177,2,5:06.0,O. Mayo misses 3-pt jump shot from 22 ft,,41,41
178,2,5:06.0,,Defensive rebound by I. Mahinmi,41,41
179,2,5:06.0,Loose ball foul by J. Henson (drawn by I. Mahinmi),,41,41
180,2,5:06.0,M. Carter-Williams enters the game for O. Mayo,,41,41
181,2,5:06.0,,P. George enters the game for J. Hill,41,41
182,2,5:06.0,G. Monroe enters the game for J. Henson,,41,41
183,2,5:06.0,G. Antetokounmpo enters the game for J. Bayless,,41,41
184,2,4:55.0,,C. Miles misses 3-pt jump shot from 24 ft,41,41
185,2,4:55.0,,Offensive rebound by Team,41,41
186,2,4:55.0,Loose ball foul by G. Antetokounmpo (drawn by P. George),,41,41
187,2,4:55.0,,P. George misses free throw 1 of 2,41,41
188,2,4:55.0,,Offensive rebound by Team,41,41
189,2,4:55.0,,P. George makes free throw 2 of 2,41,42
190,2,4:44.0,K. Middleton makes 2-pt jump shot at rim (assist by J. Parker),,43,42
191,2,4:29.0,,C. Miles misses 2-pt jump shot from 5 ft,43,42
192,2,4:28.0,Defensive rebound by G. Monroe,,43,42
193,2,4:13.0,K. Middleton misses 2-pt jump shot from 13 ft,,43,42
194,2,4:12.0,,Defensive rebound by I. Mahinmi,43,42
195,2,4:05.0,,M. Ellis makes 2-pt layup at rim,43,44
196,2,3:51.0,J. Parker misses 2-pt jump shot at rim (block by I. Mahinmi),,43,44
197,2,3:50.0,Offensive rebound by J. Parker,,43,44
198,2,3:45.0,K. Middleton misses 2-pt jump shot from 6 ft,,43,44
199,2,3:44.0,Offensive rebound by G. Monroe,,43,44
200,2,3:44.0,G. Monroe makes 2-pt jump shot from 2 ft,,45,44
201,2,3:34.0,,M. Ellis makes 2-pt layup from 1 ft,45,46
202,2,3:17.0,G. Monroe misses 2-pt layup at rim,,45,46
203,2,3:16.0,,Defensive rebound by M. Ellis,45,46
204,2,3:11.0,,C. Miles makes 2-pt jump shot from 1 ft (assist by C. Budinger),45,48
205,2,3:11.0,,Shooting foul by M. Carter-Williams (drawn by C. Miles),45,48
206,2,3:11.0,Milwaukee full timeout,,45,48
207,2,3:11.0,J. Bayless enters the game for K. Middleton,,45,48
208,2,3:11.0,,C. Miles makes free throw 1 of 1,45,49
209,2,2:57.0,G. Antetokounmpo misses 2-pt layup at rim,,45,49
210,2,2:56.0,Offensive rebound by G. Monroe,,45,49
211,2,2:54.0,G. Monroe misses 2-pt jump shot at rim,,45,49
212,2,2:53.0,Offensive rebound by G. Monroe,,45,49
213,2,2:53.0,G. Monroe misses 2-pt jump shot at rim,,45,49
214,2,2:51.0,,Defensive rebound by P. George,45,49
215,2,2:42.0,,P. George misses 2-pt jump shot from 10 ft,45,49
216,2,2:42.0,Defensive rebound by G. Monroe,,45,49
217,2,2:35.0,J. Parker makes 2-pt jump shot from 1 ft (assist by M. Carter-Williams),,47,49
218,2,2:16.0,,M. Ellis misses 2-pt layup at rim,47,49
219,2,2:15.0,Defensive rebound by M. Carter-Williams,,47,49
220,2,2:07.0,J. Bayless misses 3-pt jump shot from 23 ft,,47,49
221,2,2:06.0,Offensive rebound by J. Parker,,47,49
222,2,2:02.0,Turnover by J. Parker (lost ball; steal by C. Miles),,47,49
223,2,1:58.0,,C. Miles makes 2-pt jump shot at rim (assist by P. George),47,51
224,2,1:44.0,Turnover by M. Carter-Williams (bad pass; steal by C. Miles),,47,51
225,2,1:44.0,,Personal foul by G. Antetokounmpo (drawn by P. George),47,51
226,2,1:44.0,,P. George makes free throw 1 of 2,47,52
227,2,1:44.0,,R. Stuckey enters the game for C. Budinger,47,52
228,2,1:44.0,,P. George makes free throw 2 of 2,47,53
229,2,1:31.0,Shooting foul by C. Miles (drawn by M. Carter-Williams),,47,53
230,2,1:31.0,M. Carter-Williams makes 2-pt layup from 1 ft,,49,53
231,2,1:31.0,,L. Allen enters the game for C. Miles,49,53
232,2,1:31.0,M. Carter-Williams misses free throw 1 of 1,,49,53
233,2,1:30.0,Offensive rebound by G. Monroe,,49,53
234,2,1:17.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,51,53
235,2,1:01.0,,R. Stuckey makes 2-pt jump shot from 17 ft (assist by P. George),51,55
236,2,0:46.0,J. Parker misses 2-pt layup from 1 ft,,51,55
237,2,0:46.0,,Defensive rebound by I. Mahinmi,51,55
238,2,0:27.0,,R. Stuckey misses 2-pt jump shot from 8 ft,51,55
239,2,0:26.0,Defensive rebound by J. Parker,,51,55
240,2,0:04.0,Turnover by M. Carter-Williams (bad pass; steal by P. George),,51,55
241,2,0:01.0,,R. Stuckey misses 2-pt layup at rim (block by G. Antetokounmpo),51,55
242,2,0:00.0,Defensive rebound by G. Antetokounmpo,,51,55
243,3,11:40.0,,C. Miles makes 2-pt layup from 3 ft,51,57
244,3,11:18.0,J. Parker misses 2-pt jump shot from 18 ft,,51,57
245,3,11:17.0,,Defensive rebound by P. George,51,57
246,3,11:11.0,,Shooting foul by J. Parker (drawn by C. Miles),51,57
247,3,11:11.0,,C. Miles makes free throw 1 of 2,51,58
248,3,11:11.0,,C. Miles makes free throw 2 of 2,51,59
249,3,10:59.0,Turnover by J. Parker (bad pass),,51,59
250,3,10:51.0,,Personal foul by G. Antetokounmpo (drawn by P. George),51,59
251,3,10:38.0,,C. Miles misses 2-pt layup from 2 ft (block by G. Antetokounmpo),51,59
252,3,10:36.0,Defensive rebound by G. Antetokounmpo,,51,59
253,3,10:28.0,K. Middleton misses 3-pt jump shot from 23 ft,,51,59
254,3,10:27.0,,Defensive rebound by C. Budinger,51,59
255,3,10:21.0,,P. George misses 3-pt jump shot from 25 ft,51,59
256,3,10:19.0,,Offensive rebound by I. Mahinmi,51,59
257,3,10:19.0,,I. Mahinmi misses 2-pt jump shot from 1 ft,51,59
258,3,10:18.0,Defensive rebound by G. Monroe,,51,59
259,3,10:07.0,Personal foul by P. George (drawn by M. Carter-Williams),,51,59
260,3,10:05.0,Turnover by M. Carter-Williams (offensive foul),,51,59
261,3,10:05.0,Offensive foul by M. Carter-Williams (drawn by C. Budinger),,51,59
262,3,9:53.0,,Turnover by M. Ellis (bad pass),51,59
263,3,9:47.0,M. Carter-Williams misses 2-pt layup from 1 ft (block by M. Ellis),,51,59
264,3,9:46.0,,Defensive rebound by M. Ellis,51,59
265,3,9:42.0,,C. Miles makes 2-pt dunk at rim (assist by M. Ellis),51,61
266,3,9:20.0,Turnover by G. Antetokounmpo (discontinued dribble),,51,61
267,3,9:05.0,,I. Mahinmi makes 2-pt dunk at rim (assist by P. George),51,63
268,3,9:05.0,,Shooting foul by G. Monroe (drawn by I. Mahinmi),51,63
269,3,9:05.0,Milwaukee full timeout,,51,63
270,3,9:05.0,,I. Mahinmi misses free throw 1 of 1,51,63
271,3,9:05.0,Defensive rebound by M. Carter-Williams,,51,63
272,3,8:50.0,M. Carter-Williams makes 2-pt jump shot from 1 ft,,53,63
273,3,8:32.0,,C. Miles misses 3-pt jump shot from 25 ft,53,63
274,3,8:31.0,Defensive rebound by K. Middleton,,53,63
275,3,8:19.0,K. Middleton misses 2-pt jump shot from 18 ft,,53,63
276,3,8:19.0,,Defensive rebound by P. George,53,63
277,3,8:04.0,,P. George makes 2-pt jump shot from 15 ft,53,65
278,3,7:47.0,M. Carter-Williams makes 2-pt jump shot from 1 ft,,55,65
279,3,7:32.0,,Turnover by P. George (bad pass; steal by G. Antetokounmpo),55,65
280,3,7:15.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by G. Monroe),,57,65
281,3,7:05.0,,Turnover by P. George (bad pass; steal by G. Antetokounmpo),57,65
282,3,7:05.0,Personal take foul by P. George (drawn by G. Antetokounmpo),,57,65
283,3,6:48.0,Personal foul by M. Ellis (drawn by M. Carter-Williams),,57,65
284,3,6:36.0,K. Middleton makes 3-pt jump shot from 26 ft (assist by G. Monroe),,60,65
285,3,6:25.0,,P. George makes 3-pt jump shot from 28 ft (assist by C. Miles),60,68
286,3,6:08.0,J. Parker makes 2-pt layup from 1 ft (assist by K. Middleton),,62,68
287,3,5:53.0,,M. Ellis misses 2-pt jump shot from 3 ft,62,68
288,3,5:51.0,,Offensive rebound by M. Ellis,62,68
289,3,5:50.0,,M. Ellis makes 2-pt layup at rim,62,70
290,3,5:35.0,Turnover by G. Monroe (lost ball; steal by M. Ellis),,62,70
291,3,5:27.0,,Shooting block foul by G. Monroe (drawn by P. George),62,70
292,3,5:27.0,,P. George makes free throw 1 of 2,62,71
293,3,5:27.0,,P. George makes free throw 2 of 2,62,72
294,3,5:12.0,G. Antetokounmpo misses 2-pt layup at rim,,62,72
295,3,5:11.0,,Defensive rebound by M. Ellis,62,72
296,3,5:05.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by M. Ellis),62,75
297,3,5:03.0,Milwaukee full timeout,,62,75
298,3,5:03.0,O. Mayo enters the game for J. Parker,,62,75
299,3,4:48.0,O. Mayo makes 2-pt jump shot from 17 ft (assist by G. Monroe),,64,75
300,3,4:22.0,,C. Miles makes 3-pt jump shot from 26 ft,64,78
301,3,3:56.0,,J. Hill enters the game for I. Mahinmi,64,78
302,3,3:56.0,,R. Stuckey enters the game for C. Budinger,64,78
303,3,3:56.0,Turnover by G. Antetokounmpo (bad pass; steal by C. Miles),,64,78
304,3,3:40.0,,P. George makes 2-pt jump shot from 16 ft,64,80
305,3,3:24.0,Shooting foul by R. Stuckey (drawn by K. Middleton),,64,80
306,3,3:24.0,K. Middleton misses free throw 1 of 2,,64,80
307,3,3:24.0,Offensive rebound by Team,,64,80
308,3,3:24.0,J. Henson enters the game for G. Monroe,,64,80
309,3,3:24.0,K. Middleton makes free throw 2 of 2,,65,80
310,3,3:14.0,,Shooting foul by J. Henson (drawn by J. Hill),65,80
311,3,3:14.0,,J. Hill makes free throw 1 of 2,65,81
312,3,3:14.0,,J. Hill makes free throw 2 of 2,65,82
313,3,3:07.0,M. Carter-Williams misses 2-pt layup from 2 ft (block by J. Hill),,65,82
314,3,3:06.0,,Defensive rebound by J. Hill,65,82
315,3,3:02.0,,P. George misses 2-pt layup from 1 ft (block by K. Middleton),65,82
316,3,3:02.0,,Offensive rebound by Team,65,82
317,3,2:51.0,,J. Hill makes 2-pt layup from 2 ft (assist by P. George),65,84
318,3,2:39.0,K. Middleton misses 3-pt jump shot from 25 ft,,65,84
319,3,2:38.0,,Defensive rebound by J. Hill,65,84
320,3,2:16.0,,Turnover by P. George (bad pass; steal by K. Middleton),65,84
321,3,2:04.0,O. Mayo misses 3-pt jump shot from 26 ft,,65,84
322,3,2:04.0,,Defensive rebound by Team,65,84
323,3,2:04.0,Loose ball foul by J. Henson (drawn by C. Miles),,65,84
324,3,2:04.0,,C. Miles misses free throw 1 of 2,65,84
325,3,2:04.0,,Offensive rebound by Team,65,84
326,3,2:04.0,,C. Miles makes free throw 2 of 2,65,85
327,3,1:53.0,G. Antetokounmpo misses 2-pt jump shot from 20 ft,,65,85
328,3,1:52.0,,Defensive rebound by M. Ellis,65,85
329,3,1:42.0,,P. George misses 3-pt jump shot from 25 ft,65,85
330,3,1:42.0,Defensive rebound by O. Mayo,,65,85
331,3,1:36.0,,L. Allen enters the game for C. Miles,65,85
332,3,1:36.0,G. Vásquez enters the game for M. Carter-Williams,,65,85
333,3,1:36.0,J. Bayless enters the game for K. Middleton,,65,85
334,3,1:20.0,Turnover by G. Antetokounmpo (traveling),,65,85
335,3,0:57.0,,J. Hill makes 2-pt hook shot from 6 ft (assist by L. Allen),65,87
336,3,0:41.0,G. Vásquez makes 2-pt jump shot from 8 ft,,67,87
337,3,0:31.0,,M. Ellis makes 3-pt jump shot from 26 ft (assist by R. Stuckey),67,90
338,3,0:14.0,J. Henson misses 2-pt hook shot from 8 ft,,67,90
339,3,0:13.0,,Defensive rebound by P. George,67,90
340,3,0:00.0,,P. George misses 3-pt jump shot from 26 ft,67,90
341,3,0:00.0,,Offensive rebound by Team,67,90
342,4,11:49.0,Turnover by G. Vásquez (bad pass; steal by L. Allen),,67,90
343,4,11:34.0,,Shooting foul by J. Bayless (drawn by M. Ellis),67,90
344,4,11:34.0,,M. Ellis makes free throw 1 of 3,67,91
345,4,11:34.0,,M. Ellis misses free throw 2 of 3,67,91
346,4,11:34.0,,Offensive rebound by Team,67,91
347,4,11:34.0,,M. Ellis misses free throw 3 of 3,67,91
348,4,11:34.0,Defensive rebound by M. Plumlee,,67,91
349,4,11:14.0,Turnover by J. Bayless (lost ball; steal by G. Robinson),,67,91
350,4,11:09.0,,G. Robinson misses 2-pt layup at rim,67,91
351,4,11:09.0,Defensive rebound by M. Plumlee,,67,91
352,4,11:01.0,J. Bayless misses 3-pt jump shot from 24 ft,,67,91
353,4,11:00.0,,Defensive rebound by J. Hill,67,91
354,4,10:45.0,,L. Allen makes 2-pt dunk at rim (assist by J. Hill),67,93
355,4,10:26.0,J. O'Bryant misses 2-pt jump shot from 17 ft,,67,93
356,4,10:25.0,,Defensive rebound by L. Allen,67,93
357,4,10:15.0,,Turnover by L. Allen (bad pass),67,93
358,4,10:15.0,C. Copeland enters the game for J. O'Bryant,,67,93
359,4,10:01.0,O. Mayo makes 3-pt jump shot from 26 ft (assist by G. Vásquez),,70,93
360,4,9:40.0,,R. Stuckey misses 3-pt jump shot from 25 ft,70,93
361,4,9:39.0,Defensive rebound by G. Vásquez,,70,93
362,4,9:32.0,Shooting foul by L. Allen (drawn by C. Copeland),,70,93
363,4,9:32.0,C. Copeland misses free throw 1 of 2,,70,93
364,4,9:32.0,Offensive rebound by Team,,70,93
365,4,9:32.0,C. Copeland makes free throw 2 of 2,,71,93
366,4,9:11.0,,R. Stuckey misses 2-pt jump shot from 15 ft,71,93
367,4,9:10.0,,Offensive rebound by J. Hill,71,93
368,4,9:08.0,,J. Hill makes 2-pt layup from 2 ft,71,95
369,4,8:54.0,Turnover by G. Vásquez (bad pass; steal by G. Robinson),,71,95
370,4,8:46.0,,G. Robinson makes 2-pt dunk at rim (assist by M. Ellis),71,97
371,4,8:27.0,M. Plumlee misses 2-pt layup from 1 ft,,71,97
372,4,8:26.0,Offensive rebound by M. Plumlee,,71,97
373,4,8:26.0,M. Plumlee misses 2-pt jump shot from 1 ft,,71,97
374,4,8:25.0,,Defensive rebound by J. Hill,71,97
375,4,8:16.0,,G. Robinson makes 3-pt jump shot from 24 ft (assist by M. Ellis),71,100
376,4,8:15.0,Milwaukee full timeout,,71,100
377,4,8:15.0,,C. Budinger enters the game for M. Ellis,71,100
378,4,7:55.0,C. Copeland misses 2-pt layup at rim,,71,100
379,4,7:54.0,Offensive rebound by M. Plumlee,,71,100
380,4,7:54.0,M. Plumlee makes 2-pt jump shot at rim,,73,100
381,4,7:30.0,,Turnover by G. Robinson (bad pass; steal by J. Bayless),73,100
