,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MINNESOTA_ACTION,LA CLIPPERS_SCORE,MINNESOTA_SCORE
312,3,5:32.0,C. Paul misses 2-pt jump shot from 11 ft,,62,65
313,3,5:31.0,,Defensive rebound by S. Muhammad,62,65
314,3,5:05.0,,S. Muhammad misses 3-pt jump shot from 26 ft,62,65
315,3,5:04.0,,Offensive rebound by G. Dieng,62,65
316,3,5:04.0,,G. Dieng makes 2-pt layup at rim,62,67
317,3,4:51.0,Personal foul by A. Wiggins (drawn by J. Redick),,62,67
318,3,4:51.0,J. Redick makes free throw 1 of 2,,63,67
319,3,4:51.0,J. Redick makes free throw 2 of 2,,64,67
320,3,4:31.0,,Turnover by G. Dieng (traveling),64,67
321,3,4:31.0,J. Crawford enters the game for J. Redick,,64,67
322,3,4:15.0,C. Paul makes 2-pt jump shot from 15 ft,,66,67
323,3,3:54.0,,G. Dieng misses 2-pt layup from 1 ft (block by D. Jordan),66,67
324,3,3:52.0,Defensive rebound by B. Griffin,,66,67
325,3,3:46.0,Turnover by B. Griffin (lost ball; steal by R. Rubio),,66,67
326,3,3:42.0,,Turnover by R. Rubio (bad pass),66,67
327,3,3:42.0,,Z. LaVine enters the game for R. Rubio,66,67
328,3,3:42.0,,T. Prince enters the game for A. Wiggins,66,67
329,3,3:22.0,C. Paul misses 2-pt jump shot from 16 ft,,66,67
330,3,3:21.0,,Defensive rebound by G. Dieng,66,67
331,3,3:05.0,,S. Muhammad makes 2-pt jump shot from 14 ft (assist by G. Dieng),66,69
332,3,3:05.0,,Shooting foul by J. Crawford (drawn by S. Muhammad),66,69
333,3,3:05.0,A. Rivers enters the game for C. Paul,,66,69
334,3,3:05.0,,S. Muhammad misses free throw 1 of 1,66,69
335,3,3:05.0,Defensive rebound by D. Jordan,,66,69
336,3,2:47.0,J. Crawford makes 2-pt jump shot from 19 ft (assist by A. Rivers),,68,69
337,3,2:30.0,Violation by A. Rivers (kicked ball),,68,69
338,3,2:30.0,LA Clippers full timeout,,68,69
339,3,2:30.0,J. Smith enters the game for B. Griffin,,68,69
340,3,2:19.0,,G. Dieng misses 2-pt jump shot from 19 ft,68,69
341,3,2:18.0,Defensive rebound by J. Crawford,,68,69
342,3,2:10.0,J. Smith makes 2-pt layup from 1 ft (assist by J. Crawford),,70,69
343,3,1:45.0,,K. Towns makes 2-pt hook shot from 5 ft,70,71
344,3,1:28.0,Turnover by D. Jordan (lost ball),,70,71
345,3,1:28.0,,N. Bjelica enters the game for K. Towns,70,71
346,3,1:12.0,,S. Muhammad makes 2-pt dunk at rim (assist by G. Dieng),70,73
347,3,1:02.0,Personal take foul by G. Dieng (drawn by D. Jordan),,70,73
348,3,1:02.0,D. Jordan makes free throw 1 of 2,,71,73
349,3,1:02.0,D. Jordan misses free throw 2 of 2,,71,73
350,3,1:01.0,Offensive rebound by W. Johnson,,71,73
351,3,0:57.0,Turnover by Team (back court),,71,73
352,3,0:57.0,L. Stephenson enters the game for D. Jordan,,71,73
353,3,0:48.0,,Z. LaVine misses 2-pt jump shot from 19 ft,71,73
354,3,0:46.0,,Offensive rebound by S. Muhammad,71,73
355,3,0:45.0,,Shooting foul by W. Johnson (drawn by S. Muhammad),71,73
356,3,0:45.0,,S. Muhammad makes free throw 1 of 2,71,74
357,3,0:45.0,,S. Muhammad makes free throw 2 of 2,71,75
358,3,0:31.0,Turnover by J. Crawford (bad pass),,71,75
359,3,0:14.0,,Z. LaVine makes 2-pt jump shot from 2 ft,71,77
360,3,0:04.0,Turnover by J. Crawford (bad pass; steal by T. Prince),,71,77
361,4,11:41.0,J. Crawford misses 2-pt jump shot from 6 ft,,71,77
362,4,11:40.0,Offensive rebound by Team,,71,77
363,4,11:40.0,,Loose ball foul by N. Bjelica (drawn by J. Smith),71,77
364,4,11:27.0,A. Rivers makes 2-pt layup from 2 ft,,73,77
365,4,11:05.0,,G. Dieng misses 2-pt layup from 2 ft (block by J. Smith),73,77
366,4,11:04.0,Defensive rebound by L. Stephenson,,73,77
367,4,10:44.0,J. Crawford makes 3-pt jump shot from 24 ft (assist by A. Rivers),,76,77
368,4,10:32.0,,Offensive foul by G. Dieng (drawn by A. Rivers),76,77
369,4,10:32.0,,Turnover by G. Dieng (offensive foul),76,77
370,4,10:32.0,B. Griffin enters the game for W. Johnson,,76,77
371,4,10:16.0,L. Stephenson misses 3-pt jump shot from 23 ft,,76,77
372,4,10:14.0,Offensive rebound by J. Smith,,76,77
373,4,10:14.0,J. Smith makes 2-pt dunk at rim,,78,77
374,4,10:06.0,,Shooting foul by J. Smith (drawn by Z. LaVine),78,77
375,4,10:06.0,,Z. LaVine makes free throw 1 of 2,78,78
376,4,10:06.0,,Z. LaVine makes free throw 2 of 2,78,79
377,4,9:50.0,A. Rivers misses 3-pt jump shot from 25 ft,,78,79
378,4,9:49.0,,Defensive rebound by T. Prince,78,79
379,4,9:42.0,,Z. LaVine misses 2-pt layup from 2 ft,78,79
380,4,9:42.0,Defensive rebound by Team,,78,79
381,4,9:42.0,,Loose ball foul by G. Dieng (drawn by J. Smith),78,79
382,4,9:29.0,J. Smith misses 3-pt jump shot from 23 ft,,78,79
383,4,9:28.0,,Defensive rebound by G. Dieng,78,79
384,4,9:16.0,,S. Muhammad misses 2-pt layup from 1 ft,78,79
