,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ATLANTA_ACTION,NEW YORK_SCORE,ATLANTA_SCORE
388,4,7:18.0,C. Anthony misses 2-pt jump shot from 10 ft,,91,80
389,4,7:17.0,Offensive rebound by R. Lopez,,91,80
390,4,7:17.0,R. Lopez misses 2-pt layup at rim,,91,80
391,4,7:17.0,Offensive rebound by D. Williams,,91,80
392,4,7:17.0,Shooting foul by T. Hardaway (drawn by D. Williams),,91,80
393,4,7:17.0,D. Williams makes free throw 1 of 2,,92,80
394,4,7:17.0,,K. Bazemore enters the game for K. Korver,92,80
395,4,7:17.0,D. Williams makes free throw 2 of 2,,93,80
396,4,6:57.0,,A. Horford misses 3-pt jump shot from 24 ft,93,80
397,4,6:56.0,,Offensive rebound by P. Millsap,93,80
398,4,6:56.0,,P. Millsap makes 2-pt layup at rim,93,82
399,4,6:56.0,,Shooting foul by R. Lopez (drawn by P. Millsap),93,82
400,4,6:56.0,L. Galloway enters the game for D. Williams,,93,82
401,4,6:56.0,,M. Scott enters the game for A. Horford,93,82
402,4,6:56.0,,Technical foul by P. Millsap,93,82
403,4,6:56.0,Technical foul by R. Lopez,,93,82
404,4,6:56.0,,P. Millsap makes free throw 1 of 1,93,83
405,4,6:41.0,Turnover by J. Calderón (3 sec),,93,83
406,4,6:24.0,,Turnover by J. Teague (bad pass; steal by C. Anthony),93,83
407,4,6:10.0,L. Galloway makes 2-pt layup at rim (assist by J. Calderón),,95,83
408,4,5:50.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by K. Bazemore),95,86
409,4,5:30.0,L. Thomas misses 3-pt jump shot from 24 ft,,95,86
410,4,5:29.0,Offensive rebound by C. Anthony,,95,86
411,4,5:22.0,L. Galloway misses 3-pt jump shot from 24 ft,,95,86
412,4,5:20.0,,Defensive rebound by M. Scott,95,86
413,4,5:09.0,,J. Teague makes 3-pt jump shot from 23 ft (assist by T. Hardaway),95,89
414,4,5:08.0,New York full timeout,,95,89
415,4,5:08.0,,D. Schröder enters the game for J. Teague,95,89
416,4,5:08.0,,A. Horford enters the game for M. Scott,95,89
417,4,5:08.0,,K. Korver enters the game for T. Hardaway,95,89
418,4,5:08.0,A. Afflalo enters the game for R. Lopez,,95,89
419,4,5:08.0,K. Porziņģis enters the game for L. Galloway,,95,89
420,4,4:49.0,C. Anthony makes 2-pt jump shot from 19 ft,,97,89
421,4,4:29.0,,D. Schröder misses 2-pt layup from 2 ft,97,89
422,4,4:26.0,,Offensive rebound by A. Horford,97,89
423,4,4:26.0,,A. Horford makes 2-pt layup at rim,97,91
424,4,4:06.0,A. Afflalo makes 2-pt jump shot from 19 ft,,99,91
425,4,3:50.0,,K. Bazemore misses 3-pt jump shot from 24 ft,99,91
426,4,3:47.0,Defensive rebound by K. Porziņģis,,99,91
427,4,3:42.0,Personal foul by K. Bazemore (drawn by C. Anthony),,99,91
428,4,3:25.0,Turnover by C. Anthony (lost ball; steal by P. Millsap),,99,91
429,4,3:19.0,,K. Bazemore makes 2-pt jump shot from 8 ft (assist by A. Horford),99,93
430,4,2:59.0,Personal foul by P. Millsap (drawn by C. Anthony),,99,93
431,4,2:59.0,,Atlanta full timeout,99,93
432,4,2:44.0,C. Anthony misses 3-pt jump shot from 36 ft,,99,93
433,4,2:43.0,,Defensive rebound by K. Bazemore,99,93
434,4,2:39.0,,Personal foul by K. Porziņģis (drawn by P. Millsap),99,93
435,4,2:30.0,,K. Bazemore misses 3-pt jump shot from 23 ft,99,93
436,4,2:28.0,,Offensive rebound by P. Millsap,99,93
437,4,2:19.0,,P. Millsap misses 3-pt jump shot from 24 ft,99,93
438,4,2:17.0,,Offensive rebound by A. Horford,99,93
439,4,2:16.0,,Personal foul by C. Anthony (drawn by P. Millsap),99,93
440,4,2:16.0,,P. Millsap makes free throw 1 of 2,99,94
441,4,2:16.0,R. Lopez enters the game for L. Thomas,,99,94
442,4,2:16.0,,P. Millsap makes free throw 2 of 2,99,95
443,4,2:08.0,Personal block foul by D. Schröder (drawn by J. Calderón),,99,95
444,4,1:53.0,A. Afflalo misses 2-pt layup from 1 ft (block by A. Horford),,99,95
445,4,1:51.0,Offensive rebound by R. Lopez,,99,95
446,4,1:51.0,R. Lopez misses 2-pt layup at rim,,99,95
447,4,1:51.0,Offensive rebound by K. Porziņģis,,99,95
448,4,1:51.0,Shooting foul by K. Korver (drawn by K. Porziņģis),,99,95
449,4,1:51.0,,Technical foul by K. Bazemore,99,95
450,4,1:51.0,Technical foul by K. Porziņģis,,99,95
451,4,1:51.0,K. Porziņģis makes free throw 1 of 2,,100,95
452,4,1:51.0,K. Porziņģis makes free throw 2 of 2,,101,95
453,4,1:45.0,,A. Horford makes 3-pt jump shot from 23 ft (assist by D. Schröder),101,98
454,4,1:28.0,C. Anthony misses 2-pt layup from 1 ft (block by A. Horford),,101,98
455,4,1:28.0,Offensive rebound by Team,,101,98
456,4,1:22.0,C. Anthony makes 2-pt jump shot from 19 ft,,103,98
457,4,1:06.0,,D. Schröder makes 2-pt layup from 1 ft (assist by A. Horford),103,100
458,4,0:51.0,K. Porziņģis misses 2-pt hook shot from 8 ft,,103,100
459,4,0:50.0,,Defensive rebound by Team,103,100
460,4,0:40.0,,Personal foul by A. Afflalo (drawn by D. Schröder),103,100
461,4,0:40.0,,D. Schröder makes free throw 1 of 2,103,101
462,4,0:40.0,,T. Sefolosha enters the game for K. Korver,103,101
463,4,0:40.0,,D. Schröder misses free throw 2 of 2,103,101
464,4,0:39.0,Defensive rebound by C. Anthony,,103,101
465,4,0:18.0,J. Calderón makes 2-pt layup from 1 ft (assist by R. Lopez),,105,101
466,4,0:18.0,,Atlanta full timeout,105,101
467,4,0:18.0,,K. Korver enters the game for T. Sefolosha,105,101
468,4,0:18.0,L. Galloway enters the game for K. Porziņģis,,105,101
469,4,0:18.0,L. Thomas enters the game for R. Lopez,,105,101
470,4,0:15.0,,Turnover by P. Millsap (lost ball),105,101
471,4,0:15.0,,T. Sefolosha enters the game for K. Korver,105,101
472,4,0:15.0,New York full timeout,,105,101
473,4,0:13.0,Personal take foul by A. Horford (drawn by C. Anthony),,105,101
474,4,0:13.0,C. Anthony makes free throw 1 of 2,,106,101
475,4,0:13.0,,K. Korver enters the game for T. Sefolosha,106,101
476,4,0:13.0,C. Anthony makes free throw 2 of 2,,107,101
477,4,0:08.0,,P. Millsap misses 3-pt jump shot from 25 ft,107,101
478,4,0:06.0,,Offensive rebound by A. Horford,107,101
479,4,0:04.0,,K. Korver misses 3-pt jump shot from 24 ft,107,101
480,4,0:03.0,Defensive rebound by J. Calderón,,107,101
