,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PORTLAND_ACTION,NEW ORLEANS_SCORE,PORTLAND_SCORE
40,1,7:05.0,,M. Plumlee makes 2-pt jump shot from 7 ft (assist by D. Lillard),9,17
41,1,7:05.0,,Shooting foul by A. Davis (drawn by M. Plumlee),9,17
42,1,7:05.0,,M. Plumlee misses free throw 1 of 1,9,17
43,1,7:04.0,Defensive rebound by A. Gee,,9,17
44,1,6:54.0,Personal foul by C. McCollum (drawn by J. Holiday),,9,17
45,1,6:44.0,K. Perkins misses 2-pt layup at rim (block by M. Leonard),,9,17
46,1,6:42.0,,Defensive rebound by A. Aminu,9,17
47,1,6:34.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),9,20
48,1,6:27.0,New Orleans full timeout,,9,20
49,1,6:27.0,R. Anderson enters the game for K. Perkins,,9,20
50,1,6:27.0,I. Smith enters the game for J. Holiday,,9,20
51,1,6:19.0,Personal foul by M. Plumlee (drawn by A. Davis),,9,20
52,1,6:04.0,A. Davis misses 2-pt hook shot from 9 ft,,9,20
53,1,6:03.0,,Defensive rebound by A. Aminu,9,20
54,1,5:59.0,,A. Aminu misses 2-pt layup from 1 ft,9,20
55,1,5:57.0,Defensive rebound by R. Anderson,,9,20
56,1,5:43.0,E. Gordon misses 2-pt jump shot from 19 ft,,9,20
57,1,5:43.0,,Defensive rebound by C. McCollum,9,20
58,1,5:36.0,,C. McCollum makes 2-pt layup from 2 ft,9,22
59,1,5:28.0,A. Gee misses 2-pt layup from 2 ft (block by A. Aminu),,9,22
60,1,5:28.0,Offensive rebound by Team,,9,22
61,1,5:28.0,,A. Crabbe enters the game for C. McCollum,9,22
62,1,5:23.0,R. Anderson makes 2-pt jump shot from 19 ft (assist by A. Gee),,11,22
63,1,5:10.0,,M. Plumlee misses 2-pt layup from 2 ft,11,22
64,1,5:08.0,,Offensive rebound by M. Plumlee,11,22
65,1,5:08.0,,M. Plumlee makes 2-pt layup at rim,11,24
66,1,4:57.0,R. Anderson misses 3-pt jump shot from 25 ft,,11,24
67,1,4:57.0,,Defensive rebound by A. Crabbe,11,24
68,1,4:45.0,,A. Aminu misses 3-pt jump shot from 22 ft,11,24
69,1,4:44.0,Defensive rebound by E. Gordon,,11,24
70,1,4:39.0,Shooting foul by M. Plumlee (drawn by E. Gordon),,11,24
71,1,4:39.0,E. Gordon misses free throw 1 of 2,,11,24
72,1,4:39.0,Offensive rebound by Team,,11,24
73,1,4:39.0,,E. Davis enters the game for M. Plumlee,11,24
74,1,4:39.0,E. Gordon makes free throw 2 of 2,,12,24
75,1,4:29.0,,D. Lillard makes 2-pt jump shot from 17 ft,12,26
76,1,4:10.0,R. Anderson misses 2-pt jump shot from 5 ft,,12,26
77,1,4:09.0,,Defensive rebound by A. Aminu,12,26
78,1,4:02.0,,D. Lillard misses 3-pt jump shot from 24 ft,12,26
79,1,4:02.0,Defensive rebound by A. Davis,,12,26
80,1,3:56.0,Turnover by I. Smith (bad pass; steal by M. Leonard),,12,26
81,1,3:50.0,,D. Lillard misses 3-pt jump shot from 25 ft,12,26
82,1,3:49.0,,Offensive rebound by M. Leonard,12,26
83,1,3:47.0,,M. Leonard misses 2-pt layup from 1 ft,12,26
84,1,3:47.0,,Offensive rebound by E. Davis,12,26
85,1,3:47.0,,Shooting foul by I. Smith (drawn by E. Davis),12,26
86,1,3:47.0,,E. Davis makes free throw 1 of 2,12,27
87,1,3:47.0,,N. Vonleh enters the game for M. Leonard,12,27
88,1,3:47.0,,M. Harkless enters the game for A. Aminu,12,27
89,1,3:47.0,A. Ajinça enters the game for A. Davis,,12,27
90,1,3:47.0,,E. Davis makes free throw 2 of 2,12,28
91,1,3:44.0,New Orleans full timeout,,12,28
92,1,3:33.0,R. Anderson misses 2-pt layup from 1 ft,,12,28
93,1,3:31.0,Offensive rebound by A. Ajinça,,12,28
94,1,3:31.0,A. Ajinça misses 2-pt layup from 2 ft,,12,28
95,1,3:30.0,,Defensive rebound by M. Harkless,12,28
96,1,3:25.0,,D. Lillard makes 2-pt jump shot from 6 ft,12,30
97,1,3:00.0,I. Smith misses 2-pt jump shot from 16 ft,,12,30
98,1,3:00.0,,Defensive rebound by D. Lillard,12,30
99,1,2:50.0,,Turnover by A. Crabbe (lost ball; steal by I. Smith),12,30
100,1,2:48.0,A. Gee makes 2-pt layup at rim (assist by I. Smith),,14,30
101,1,2:48.0,Shooting foul by D. Lillard (drawn by A. Gee),,14,30
102,1,2:48.0,,C. McCollum enters the game for D. Lillard,14,30
103,1,2:48.0,A. Gee makes free throw 1 of 1,,15,30
104,1,2:33.0,,A. Crabbe makes 2-pt layup from 1 ft (assist by C. McCollum),15,32
105,1,2:26.0,Turnover by I. Smith (bad pass; steal by A. Crabbe),,15,32
106,1,2:22.0,,A. Crabbe misses 2-pt layup from 1 ft,15,32
107,1,2:20.0,,Offensive rebound by C. McCollum,15,32
108,1,2:20.0,,C. McCollum makes 2-pt layup from 1 ft,15,34
109,1,2:01.0,E. Gordon makes 2-pt jump shot from 10 ft,,17,34
110,1,2:01.0,Shooting foul by A. Crabbe (drawn by E. Gordon),,17,34
111,1,2:01.0,E. Gordon makes free throw 1 of 1,,18,34
112,1,1:36.0,,M. Harkless misses 3-pt jump shot from 23 ft,18,34
113,1,1:35.0,Defensive rebound by A. Ajinça,,18,34
114,1,1:22.0,A. Gee misses 3-pt jump shot from 24 ft (block by M. Harkless),,18,34
115,1,1:22.0,Offensive rebound by Team,,18,34
116,1,1:15.0,I. Smith misses 2-pt jump shot from 5 ft,,18,34
117,1,1:12.0,,Defensive rebound by E. Davis,18,34
118,1,1:06.0,,Shooting foul by A. Ajinça (drawn by C. McCollum),18,34
119,1,1:06.0,,C. McCollum makes free throw 1 of 2,18,35
120,1,1:06.0,N. Robinson enters the game for E. Gordon,,18,35
121,1,1:06.0,,C. McCollum makes free throw 2 of 2,18,36
122,1,0:55.0,A. Ajinça misses 2-pt jump shot from 16 ft,,18,36
123,1,0:53.0,,Defensive rebound by A. Crabbe,18,36
124,1,0:38.0,,C. McCollum makes 3-pt jump shot from 27 ft,18,39
125,1,0:38.0,,Shooting foul by I. Smith (drawn by C. McCollum),18,39
126,1,0:38.0,,C. McCollum makes free throw 1 of 1,18,40
127,1,0:18.0,A. Ajinça misses 2-pt hook shot from 4 ft,,18,40
128,1,0:15.0,,Defensive rebound by M. Harkless,18,40
129,1,0:05.0,,C. McCollum makes 3-pt jump shot from 25 ft,18,43
130,1,0:00.0,I. Smith misses 2-pt jump shot from 19 ft,,18,43
131,1,0:00.0,Offensive rebound by Team,,18,43
132,2,11:48.0,R. Anderson makes 3-pt jump shot from 24 ft (assist by I. Smith),,21,43
133,2,11:33.0,,A. Crabbe misses 2-pt jump shot from 20 ft,21,43
134,2,11:32.0,Defensive rebound by R. Anderson,,21,43
135,2,11:17.0,I. Smith misses 2-pt jump shot from 4 ft,,21,43
136,2,11:17.0,Offensive rebound by Team,,21,43
137,2,11:17.0,,Loose ball foul by N. Vonleh (drawn by A. Ajinça),21,43
138,2,11:08.0,R. Anderson makes 3-pt jump shot from 26 ft (assist by I. Smith),,24,43
139,2,10:48.0,,C. McCollum makes 2-pt jump shot from 5 ft,24,45
140,2,10:31.0,R. Anderson misses 2-pt jump shot from 15 ft,,24,45
141,2,10:29.0,,Defensive rebound by E. Davis,24,45
142,2,10:22.0,,Personal foul by A. Ajinça (drawn by M. Harkless),24,45
143,2,10:22.0,A. Davis enters the game for A. Ajinça,,24,45
144,2,10:22.0,D. Cunningham enters the game for A. Gee,,24,45
145,2,10:19.0,,Offensive foul by N. Vonleh (drawn by I. Smith),24,45
146,2,10:19.0,,Turnover by N. Vonleh (offensive foul),24,45
147,2,10:00.0,R. Anderson makes 3-pt jump shot from 26 ft (assist by N. Robinson),,27,45
148,2,9:49.0,,C. McCollum misses 2-pt jump shot from 19 ft,27,45
149,2,9:49.0,Defensive rebound by R. Anderson,,27,45
150,2,9:39.0,Turnover by R. Anderson (lost ball; steal by E. Davis),,27,45
151,2,9:30.0,,C. McCollum misses 2-pt jump shot from 8 ft,27,45
152,2,9:30.0,Defensive rebound by A. Davis,,27,45
153,2,9:22.0,I. Smith misses 3-pt jump shot from 23 ft,,27,45
154,2,9:21.0,,Defensive rebound by M. Harkless,27,45
155,2,9:00.0,,A. Crabbe misses 3-pt jump shot from 24 ft,27,45
156,2,8:59.0,Defensive rebound by D. Cunningham,,27,45
157,2,8:51.0,Shooting foul by E. Davis (drawn by A. Davis),,27,45
158,2,8:51.0,Official timeout,,27,45
159,2,8:51.0,,M. Leonard enters the game for N. Vonleh,27,45
160,2,8:51.0,E. Gordon enters the game for N. Robinson,,27,45
161,2,8:51.0,A. Davis misses free throw 1 of 2,,27,45
162,2,8:51.0,Offensive rebound by Team,,27,45
163,2,8:51.0,A. Davis makes free throw 2 of 2,,28,45
164,2,8:37.0,,Turnover by M. Harkless (traveling),28,45
165,2,8:24.0,A. Davis misses 2-pt jump shot from 10 ft,,28,45
166,2,8:22.0,,Defensive rebound by A. Crabbe,28,45
167,2,8:16.0,,C. McCollum misses 2-pt jump shot from 11 ft,28,45
168,2,8:14.0,Defensive rebound by R. Anderson,,28,45
169,2,8:02.0,E. Gordon misses 3-pt jump shot from 24 ft,,28,45
170,2,8:01.0,Offensive rebound by E. Gordon,,28,45
171,2,7:58.0,E. Gordon misses 3-pt jump shot from 24 ft,,28,45
172,2,7:57.0,,Defensive rebound by M. Harkless,28,45
173,2,7:42.0,,M. Harkless makes 2-pt layup from 1 ft (assist by A. Crabbe),28,47
174,2,7:27.0,A. Davis makes 2-pt dunk at rim (assist by I. Smith),,30,47
175,2,6:56.0,,E. Davis makes 2-pt jump shot from 3 ft,30,49
176,2,6:42.0,D. Cunningham misses 3-pt jump shot from 23 ft,,30,49
177,2,6:42.0,,Defensive rebound by Team,30,49
178,2,6:42.0,,M. Plumlee enters the game for C. McCollum,30,49
179,2,6:42.0,,D. Lillard enters the game for E. Davis,30,49
180,2,6:42.0,,A. Aminu enters the game for M. Harkless,30,49
181,2,6:25.0,,M. Leonard misses 2-pt jump shot from 12 ft,30,49
182,2,6:24.0,Defensive rebound by I. Smith,,30,49
183,2,6:12.0,R. Anderson makes 2-pt layup at rim,,32,49
184,2,6:12.0,Shooting foul by M. Plumlee (drawn by R. Anderson),,32,49
185,2,6:12.0,,E. Davis enters the game for M. Plumlee,32,49
186,2,6:12.0,R. Anderson misses free throw 1 of 1,,32,49
187,2,6:10.0,,Defensive rebound by E. Davis,32,49
188,2,5:58.0,,Turnover by D. Lillard (bad pass; steal by I. Smith),32,49
189,2,5:58.0,Personal foul by A. Crabbe (drawn by I. Smith),,32,49
190,2,5:58.0,,Portland full timeout,32,49
191,2,5:51.0,Personal foul by M. Leonard (drawn by A. Davis),,32,49
192,2,5:51.0,A. Davis misses free throw 1 of 2,,32,49
193,2,5:51.0,Offensive rebound by Team,,32,49
194,2,5:51.0,A. Davis makes free throw 2 of 2,,33,49
195,2,5:37.0,,Personal foul by D. Cunningham (drawn by A. Aminu),33,49
196,2,5:37.0,A. Gee enters the game for D. Cunningham,,33,49
197,2,5:29.0,,M. Leonard misses 3-pt jump shot from 26 ft,33,49
198,2,5:28.0,Defensive rebound by I. Smith,,33,49
199,2,5:16.0,A. Davis misses 2-pt layup from 2 ft,,33,49
200,2,5:15.0,,Defensive rebound by M. Leonard,33,49
201,2,5:11.0,,D. Lillard makes 2-pt jump shot from 3 ft,33,51
202,2,4:45.0,A. Davis misses 2-pt jump shot from 11 ft,,33,51
203,2,4:44.0,,Defensive rebound by M. Leonard,33,51
204,2,4:35.0,,M. Leonard makes 2-pt jump shot from 19 ft (assist by D. Lillard),33,53
205,2,4:12.0,E. Gordon makes 2-pt layup from 1 ft,,35,53
206,2,4:03.0,,E. Davis makes 2-pt dunk at rim (assist by D. Lillard),35,55
207,2,3:41.0,Personal foul by A. Crabbe (drawn by I. Smith),,35,55
208,2,3:41.0,I. Smith misses free throw 1 of 2,,35,55
209,2,3:41.0,Offensive rebound by Team,,35,55
210,2,3:41.0,,C. McCollum enters the game for A. Crabbe,35,55
211,2,3:41.0,I. Smith misses free throw 2 of 2,,35,55
212,2,3:40.0,,Defensive rebound by M. Leonard,35,55
213,2,3:32.0,,D. Lillard misses 2-pt layup at rim,35,55
214,2,3:31.0,,Offensive rebound by E. Davis,35,55
215,2,3:31.0,,E. Davis makes 2-pt layup at rim,35,57
216,2,3:19.0,Turnover by I. Smith (bad pass; steal by D. Lillard),,35,57
217,2,3:16.0,,Turnover by D. Lillard (bad pass; steal by R. Anderson),35,57
218,2,3:10.0,I. Smith makes 3-pt jump shot from 22 ft (assist by R. Anderson),,38,57
219,2,3:06.0,,Portland full timeout,38,57
220,2,3:06.0,J. Holiday enters the game for I. Smith,,38,57
221,2,2:56.0,,M. Leonard makes 2-pt dunk at rim (assist by D. Lillard),38,59
222,2,2:43.0,R. Anderson misses 3-pt jump shot from 24 ft,,38,59
223,2,2:42.0,,Defensive rebound by E. Davis,38,59
224,2,2:38.0,,Personal foul by J. Holiday (drawn by D. Lillard),38,59
225,2,2:26.0,,D. Lillard makes 2-pt layup from 2 ft,38,61
226,2,2:08.0,Turnover by J. Holiday (bad pass; steal by C. McCollum),,38,61
227,2,2:06.0,,Personal foul by A. Gee (drawn by A. Aminu),38,61
228,2,1:57.0,,D. Lillard misses 3-pt jump shot from 24 ft,38,61
229,2,1:56.0,Defensive rebound by J. Holiday,,38,61
230,2,1:51.0,J. Holiday misses 2-pt layup at rim (block by A. Aminu),,38,61
231,2,1:49.0,,Defensive rebound by D. Lillard,38,61
232,2,1:44.0,,C. McCollum misses 3-pt jump shot from 25 ft,38,61
233,2,1:43.0,,Offensive rebound by M. Leonard,38,61
234,2,1:38.0,,D. Lillard makes 3-pt jump shot from 28 ft (assist by M. Leonard),38,64
235,2,1:23.0,E. Gordon makes 2-pt jump shot from 12 ft,,40,64
236,2,1:06.0,,A. Aminu misses 2-pt layup from 1 ft,40,64
237,2,1:03.0,Defensive rebound by A. Davis,,40,64
238,2,1:00.0,J. Holiday misses 3-pt jump shot from 25 ft,,40,64
239,2,1:00.0,,Defensive rebound by C. McCollum,40,64
240,2,0:53.0,,C. McCollum makes 2-pt layup from 2 ft,40,66
241,2,0:40.0,Personal foul by C. McCollum (drawn by E. Gordon),,40,66
242,2,0:40.0,E. Gordon misses free throw 1 of 2,,40,66
243,2,0:40.0,Offensive rebound by Team,,40,66
244,2,0:40.0,A. Ajinça enters the game for A. Davis,,40,66
245,2,0:40.0,E. Gordon makes free throw 2 of 2,,41,66
246,2,0:34.0,,C. McCollum makes 2-pt jump shot from 18 ft,41,68
247,2,0:26.0,J. Holiday misses 2-pt jump shot from 6 ft,,41,68
248,2,0:25.0,,Defensive rebound by E. Davis,41,68
249,2,0:21.0,,Turnover by M. Leonard (step out of bounds),41,68
250,2,0:13.0,New Orleans full timeout,,41,68
251,2,0:13.0,,M. Harkless enters the game for M. Leonard,41,68
252,2,0:10.0,Turnover by J. Holiday (lost ball; steal by D. Lillard),,41,68
253,2,0:08.0,,D. Lillard makes 2-pt dunk at rim,41,70
254,2,0:01.0,Shooting foul by E. Davis (drawn by A. Ajinça),,41,70
255,2,0:01.0,,Portland full timeout,41,70
256,2,0:01.0,,M. Leonard enters the game for M. Harkless,41,70
257,2,0:01.0,A. Ajinça makes free throw 1 of 2,,42,70
258,2,0:01.0,A. Ajinça makes free throw 2 of 2,,43,70
259,3,11:43.0,Personal foul by D. Lillard (drawn by J. Holiday),,43,70
260,3,11:37.0,J. Holiday misses 2-pt jump shot from 18 ft,,43,70
261,3,11:35.0,,Defensive rebound by A. Aminu,43,70
262,3,11:22.0,,M. Leonard makes 3-pt jump shot from 26 ft (assist by D. Lillard),43,73
263,3,11:05.0,A. Davis misses 3-pt jump shot from 25 ft,,43,73
264,3,11:05.0,,Defensive rebound by D. Lillard,43,73
265,3,10:52.0,,D. Lillard misses 3-pt jump shot from 26 ft,43,73
266,3,10:51.0,Defensive rebound by D. Cunningham,,43,73
267,3,10:43.0,E. Gordon makes 3-pt jump shot from 25 ft,,46,73
268,3,10:24.0,,Turnover by A. Aminu (lost ball; steal by A. Davis),46,73
269,3,10:15.0,A. Davis misses 3-pt jump shot from 27 ft,,46,73
270,3,10:14.0,,Defensive rebound by A. Aminu,46,73
271,3,9:59.0,,A. Aminu makes 2-pt layup from 2 ft (assist by M. Plumlee),46,75
272,3,9:37.0,Turnover by E. Gordon (bad pass),,46,75
273,3,9:21.0,,Turnover by A. Aminu (bad pass; steal by A. Davis),46,75
274,3,9:21.0,,Loose ball foul by M. Plumlee (drawn by A. Davis),46,75
275,3,9:21.0,R. Anderson enters the game for K. Perkins,,46,75
276,3,9:21.0,,E. Davis enters the game for M. Plumlee,46,75
277,3,9:02.0,J. Holiday misses 3-pt jump shot from 25 ft,,46,75
278,3,9:02.0,,Defensive rebound by C. McCollum,46,75
279,3,8:50.0,,C. McCollum misses 3-pt jump shot from 25 ft,46,75
280,3,8:50.0,Defensive rebound by R. Anderson,,46,75
281,3,8:43.0,Shooting foul by E. Davis (drawn by E. Gordon),,46,75
282,3,8:43.0,E. Gordon makes free throw 1 of 2,,47,75
283,3,8:43.0,E. Gordon makes free throw 2 of 2,,48,75
284,3,8:19.0,,C. McCollum misses 2-pt jump shot from 14 ft,48,75
285,3,8:18.0,Defensive rebound by D. Cunningham,,48,75
286,3,8:04.0,J. Holiday makes 2-pt jump shot from 13 ft (assist by D. Cunningham),,50,75
287,3,7:42.0,,A. Aminu makes 2-pt dunk at rim (assist by M. Leonard),50,77
288,3,7:16.0,R. Anderson makes 2-pt jump shot from 16 ft,,52,77
289,3,6:57.0,,D. Lillard makes 2-pt layup from 1 ft,52,79
290,3,6:48.0,Turnover by A. Davis (bad pass; steal by A. Aminu),,52,79
291,3,6:26.0,,A. Aminu misses 3-pt jump shot from 22 ft,52,79
292,3,6:26.0,Defensive rebound by Team,,52,79
293,3,6:12.0,J. Holiday makes 2-pt layup at rim,,54,79
294,3,6:10.0,,Portland full timeout,54,79
295,3,6:10.0,I. Smith enters the game for J. Holiday,,54,79
296,3,5:52.0,,Turnover by A. Aminu (lost ball; steal by D. Cunningham),54,79
297,3,5:29.0,I. Smith misses 2-pt jump shot from 21 ft,,54,79
298,3,5:28.0,,Defensive rebound by E. Davis,54,79
299,3,5:14.0,,E. Davis makes 2-pt hook shot at rim (assist by D. Lillard),54,81
300,3,4:57.0,I. Smith misses 2-pt jump shot from 4 ft,,54,81
301,3,4:56.0,,Defensive rebound by C. McCollum,54,81
302,3,4:56.0,,Personal foul by I. Smith (drawn by C. McCollum),54,81
303,3,4:56.0,,A. Crabbe enters the game for C. McCollum,54,81
304,3,4:56.0,,M. Harkless enters the game for A. Aminu,54,81
305,3,4:44.0,,Turnover by M. Leonard (bad pass; steal by E. Gordon),54,81
306,3,4:35.0,R. Anderson misses 2-pt dunk at rim,,54,81
307,3,4:35.0,,Defensive rebound by Team,54,81
308,3,4:19.0,,D. Lillard misses 2-pt jump shot from 18 ft,54,81
309,3,4:18.0,Defensive rebound by R. Anderson,,54,81
310,3,4:08.0,E. Gordon misses 3-pt jump shot from 24 ft,,54,81
311,3,4:07.0,,Defensive rebound by E. Davis,54,81
312,3,3:59.0,,Turnover by D. Lillard (traveling),54,81
313,3,3:59.0,,N. Vonleh enters the game for M. Leonard,54,81
314,3,3:46.0,I. Smith makes 2-pt jump shot from 3 ft,,56,81
315,3,3:21.0,,M. Harkless misses 2-pt layup at rim,56,81
316,3,3:20.0,Defensive rebound by A. Davis,,56,81
317,3,3:07.0,A. Davis makes 2-pt dunk at rim (assist by I. Smith),,58,81
318,3,2:48.0,,N. Vonleh misses 3-pt jump shot from 26 ft,58,81
319,3,2:48.0,Defensive rebound by A. Davis,,58,81
320,3,2:41.0,Personal foul by E. Davis (drawn by I. Smith),,58,81
321,3,2:41.0,New Orleans full timeout,,58,81
322,3,2:41.0,,M. Plumlee enters the game for E. Davis,58,81
323,3,2:29.0,A. Davis makes 2-pt jump shot from 17 ft (assist by E. Gordon),,60,81
324,3,2:15.0,,D. Lillard misses 3-pt jump shot from 26 ft,60,81
325,3,2:14.0,Defensive rebound by A. Davis,,60,81
326,3,1:59.0,E. Gordon makes 3-pt jump shot from 25 ft,,63,81
327,3,1:35.0,,M. Harkless misses 2-pt jump shot from 3 ft (block by A. Davis),63,81
328,3,1:33.0,Defensive rebound by I. Smith,,63,81
329,3,1:27.0,A. Davis makes 2-pt dunk at rim (assist by I. Smith),,65,81
330,3,1:11.0,,M. Harkless makes 3-pt jump shot from 24 ft (assist by M. Plumlee),65,84
331,3,1:01.0,I. Smith makes 2-pt jump shot from 3 ft,,67,84
332,3,0:51.0,,Personal foul by R. Anderson (drawn by M. Plumlee),67,84
333,3,0:51.0,,M. Plumlee misses free throw 1 of 2,67,84
334,3,0:51.0,,Offensive rebound by Team,67,84
335,3,0:51.0,,M. Plumlee makes free throw 2 of 2,67,85
336,3,0:38.0,E. Gordon misses 3-pt jump shot from 22 ft,,67,85
337,3,0:38.0,,Defensive rebound by D. Lillard,67,85
338,3,0:29.0,,N. Vonleh makes 2-pt jump shot from 12 ft (assist by M. Plumlee),67,87
339,3,0:05.0,I. Smith misses 2-pt jump shot from 13 ft,,67,87
340,3,0:02.0,,Defensive rebound by M. Plumlee,67,87
341,3,0:01.0,,N. Vonleh misses 2-pt jump shot from 15 ft,67,87
342,3,0:00.0,,Offensive rebound by Team,67,87
343,4,11:46.0,,A. Crabbe makes 2-pt jump shot from 15 ft (assist by M. Plumlee),67,89
344,4,11:27.0,J. Holiday makes 2-pt jump shot from 3 ft,,69,89
345,4,11:27.0,Shooting foul by C. McCollum (drawn by J. Holiday),,69,89
346,4,11:27.0,J. Holiday makes free throw 1 of 1,,70,89
347,4,11:07.0,,A. Crabbe misses 3-pt jump shot from 22 ft,70,89
348,4,11:06.0,Defensive rebound by A. Davis,,70,89
349,4,10:56.0,R. Anderson makes 2-pt jump shot from 17 ft (assist by E. Gordon),,72,89
350,4,10:38.0,,C. McCollum misses 3-pt jump shot from 25 ft,72,89
351,4,10:37.0,Defensive rebound by R. Anderson,,72,89
352,4,10:25.0,R. Anderson makes 2-pt jump shot from 20 ft,,74,89
353,4,10:04.0,,M. Plumlee makes 2-pt hook shot from 4 ft,74,91
354,4,9:50.0,J. Holiday makes 2-pt layup from 2 ft,,76,91
355,4,9:37.0,,M. Harkless makes 3-pt jump shot from 26 ft (assist by M. Plumlee),76,94
356,4,9:21.0,J. Holiday makes 3-pt jump shot from 22 ft,,79,94
357,4,9:10.0,,N. Vonleh misses 2-pt hook shot from 3 ft,79,94
358,4,9:09.0,Defensive rebound by Team,,79,94
359,4,9:09.0,,M. Leonard enters the game for N. Vonleh,79,94
360,4,9:09.0,,A. Aminu enters the game for A. Crabbe,79,94
361,4,8:54.0,J. Holiday misses 2-pt jump shot from 5 ft,,79,94
362,4,8:52.0,Offensive rebound by A. Davis,,79,94
363,4,8:42.0,D. Cunningham misses 3-pt jump shot from 24 ft,,79,94
364,4,8:41.0,Offensive rebound by Team,,79,94
365,4,8:41.0,Official timeout,,79,94
366,4,8:35.0,Turnover by R. Anderson (traveling),,79,94
367,4,8:25.0,,C. McCollum makes 2-pt jump shot from 16 ft,79,96
368,4,8:11.0,R. Anderson misses 3-pt jump shot from 26 ft,,79,96
369,4,8:10.0,,Defensive rebound by M. Plumlee,79,96
370,4,8:00.0,,Personal foul by E. Gordon (drawn by M. Leonard),79,96
371,4,8:00.0,,D. Lillard enters the game for M. Harkless,79,96
372,4,8:00.0,I. Smith enters the game for E. Gordon,,79,96
373,4,7:50.0,,D. Lillard misses 3-pt jump shot from 25 ft,79,96
374,4,7:50.0,Defensive rebound by D. Cunningham,,79,96
375,4,7:31.0,A. Davis makes 3-pt jump shot from 26 ft (assist by I. Smith),,82,96
376,4,7:13.0,,M. Leonard makes 2-pt jump shot from 18 ft (assist by D. Lillard),82,98
377,4,6:59.0,A. Davis makes 3-pt jump shot from 26 ft (assist by J. Holiday),,85,98
378,4,6:36.0,,D. Lillard misses 2-pt jump shot from 16 ft,85,98
379,4,6:34.0,Defensive rebound by D. Cunningham,,85,98
380,4,6:18.0,A. Davis makes 2-pt layup from 2 ft (assist by J. Holiday),,87,98
381,4,6:18.0,,Portland full timeout,87,98
382,4,6:18.0,,E. Davis enters the game for M. Plumlee,87,98
383,4,6:18.0,E. Gordon enters the game for J. Holiday,,87,98
384,4,6:02.0,,Shooting foul by I. Smith (drawn by D. Lillard),87,98
385,4,6:02.0,,D. Lillard makes free throw 1 of 2,87,99
