,QUARTER,TIME_REMAINING,BOSTON_ACTION,BROOKLYN_ACTION,BOSTON_SCORE,BROOKLYN_SCORE
77,1,2:51.0,A. Bradley makes 3-pt jump shot from 25 ft (assist by E. Turner),,17,19
78,1,2:33.0,,B. Lopez misses 2-pt hook shot from 7 ft,17,19
79,1,2:32.0,Defensive rebound by J. Sullinger,,17,19
80,1,2:21.0,A. Bradley misses 3-pt jump shot from 22 ft,,17,19
81,1,2:20.0,Offensive rebound by J. Sullinger,,17,19
82,1,2:06.0,J. Jerebko misses 2-pt layup at rim,,17,19
83,1,2:05.0,Offensive rebound by J. Sullinger,,17,19
84,1,2:00.0,Personal foul by T. Young (drawn by J. Jerebko),,17,19
85,1,2:00.0,,Brooklyn full timeout,17,19
86,1,2:00.0,,S. Larkin enters the game for J. Jack,17,19
87,1,2:00.0,,A. Bargnani enters the game for T. Young,17,19
88,1,2:00.0,D. Lee enters the game for J. Sullinger,,17,19
89,1,1:48.0,Turnover by E. Turner (bad pass; steal by R. Hollis-Jefferson),,17,19
90,1,1:34.0,,Turnover by B. Bogdanović (lost ball; steal by E. Turner),17,19
91,1,1:29.0,E. Turner makes 2-pt layup from 1 ft,,19,19
92,1,1:15.0,,S. Larkin makes 3-pt jump shot from 25 ft,19,22
93,1,0:59.0,K. Olynyk misses 2-pt jump shot from 10 ft,,19,22
94,1,0:58.0,,Defensive rebound by B. Lopez,19,22
95,1,0:47.0,,A. Bargnani misses 2-pt jump shot from 15 ft,19,22
96,1,0:46.0,Defensive rebound by J. Jerebko,,19,22
97,1,0:37.0,D. Lee misses 2-pt jump shot from 3 ft (block by R. Hollis-Jefferson),,19,22
98,1,0:36.0,Offensive rebound by Team,,19,22
99,1,0:30.0,K. Olynyk misses 2-pt jump shot from 9 ft,,19,22
100,1,0:29.0,,Defensive rebound by B. Lopez,19,22
101,1,0:06.0,,S. Larkin misses 2-pt jump shot from 3 ft,19,22
102,1,0:05.0,,Offensive rebound by R. Hollis-Jefferson,19,22
103,1,0:05.0,,R. Hollis-Jefferson makes 2-pt dunk at rim,19,24
104,1,0:01.0,A. Bradley misses 2-pt jump shot from 19 ft,,19,24
105,1,0:00.0,Offensive rebound by Team,,19,24
106,2,11:43.0,J. Jerebko misses 3-pt jump shot from 25 ft,,19,24
107,2,11:42.0,,Defensive rebound by R. Hollis-Jefferson,19,24
108,2,11:24.0,,B. Bogdanović misses 2-pt hook shot from 4 ft,19,24
109,2,11:23.0,Defensive rebound by K. Olynyk,,19,24
110,2,10:59.0,E. Turner misses 3-pt jump shot from 25 ft,,19,24
111,2,10:58.0,Offensive rebound by J. Jerebko,,19,24
112,2,10:50.0,T. Rozier misses 2-pt hook shot from 9 ft,,19,24
113,2,10:49.0,Offensive rebound by K. Olynyk,,19,24
114,2,10:44.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by K. Olynyk),,22,24
115,2,10:17.0,,A. Bargnani misses 2-pt jump shot from 13 ft,22,24
116,2,10:16.0,Defensive rebound by D. Lee,,22,24
117,2,10:02.0,J. Jerebko misses 3-pt jump shot from 24 ft,,22,24
118,2,10:01.0,,Defensive rebound by B. Bogdanović,22,24
119,2,9:50.0,,T. Robinson makes 2-pt jump shot from 7 ft (assist by S. Larkin),22,26
120,2,9:50.0,,Shooting foul by D. Lee (drawn by T. Robinson),22,26
121,2,9:50.0,,T. Robinson makes free throw 1 of 1,22,27
122,2,9:27.0,E. Turner makes 2-pt jump shot from 8 ft,,24,27
123,2,9:08.0,,A. Bargnani makes 2-pt jump shot from 13 ft,24,29
124,2,8:55.0,K. Olynyk makes 3-pt jump shot from 24 ft,,27,29
125,2,8:39.0,,Personal foul by K. Olynyk (drawn by S. Larkin),27,29
126,2,8:39.0,A. Johnson enters the game for K. Olynyk,,27,29
127,2,8:39.0,,J. Johnson enters the game for R. Hollis-Jefferson,27,29
128,2,8:24.0,,B. Bogdanović makes 3-pt jump shot from 27 ft,27,32
129,2,8:10.0,D. Lee misses 2-pt jump shot from 3 ft (block by T. Robinson),,27,32
130,2,8:09.0,Offensive rebound by D. Lee,,27,32
131,2,8:08.0,D. Lee misses 2-pt jump shot from 4 ft (block by A. Bargnani),,27,32
132,2,8:07.0,,Defensive rebound by J. Johnson,27,32
133,2,8:02.0,,Shooting foul by E. Turner (drawn by J. Johnson),27,32
134,2,8:02.0,,J. Johnson misses free throw 1 of 2,27,32
135,2,8:02.0,,Offensive rebound by Team,27,32
136,2,8:02.0,,S. Karasev enters the game for B. Bogdanović,27,32
137,2,8:02.0,,J. Johnson makes free throw 2 of 2,27,33
138,2,7:51.0,Turnover by J. Jerebko (offensive foul),,27,33
139,2,7:51.0,Offensive foul by J. Jerebko (drawn by S. Karasev),,27,33
140,2,7:51.0,Violation by Team (delay of game),,27,33
141,2,7:37.0,,S. Larkin makes 2-pt jump shot from 22 ft,27,35
142,2,7:23.0,Turnover by J. Jerebko (lost ball; steal by T. Robinson),,27,35
143,2,7:20.0,,T. Robinson makes 2-pt dunk at rim (assist by S. Larkin),27,37
144,2,7:04.0,Turnover by T. Rozier (bad pass; steal by J. Johnson),,27,37
145,2,6:58.0,,A. Bargnani makes 2-pt jump shot from 13 ft (assist by J. Johnson),27,39
146,2,6:58.0,Boston full timeout,,27,39
147,2,6:58.0,I. Thomas enters the game for J. Jerebko,,27,39
148,2,6:58.0,J. Crowder enters the game for D. Lee,,27,39
149,2,6:58.0,J. Sullinger enters the game for T. Rozier,,27,39
150,2,6:44.0,E. Turner makes 2-pt jump shot from 15 ft,,29,39
151,2,6:21.0,,J. Johnson makes 2-pt jump shot from 11 ft,29,41
152,2,6:07.0,Personal foul by A. Bargnani (drawn by A. Johnson),,29,41
153,2,5:55.0,J. Sullinger makes 2-pt jump shot from 12 ft (assist by J. Crowder),,31,41
154,2,5:40.0,,Turnover by J. Johnson (lost ball),31,41
155,2,5:30.0,I. Thomas makes 2-pt layup from 2 ft,,33,41
156,2,5:19.0,,S. Larkin misses 3-pt jump shot from 25 ft,33,41
157,2,5:17.0,,Offensive rebound by T. Robinson,33,41
158,2,5:16.0,,T. Robinson misses 2-pt layup from 2 ft,33,41
159,2,5:15.0,,Offensive rebound by T. Robinson,33,41
160,2,5:13.0,,T. Robinson misses 2-pt jump shot from 1 ft,33,41
161,2,5:12.0,Defensive rebound by J. Sullinger,,33,41
162,2,5:03.0,J. Crowder misses 3-pt jump shot from 24 ft,,33,41
163,2,5:02.0,,Defensive rebound by T. Robinson,33,41
164,2,4:52.0,,Personal foul by A. Johnson (drawn by A. Bargnani),33,41
165,2,4:42.0,,A. Bargnani makes 2-pt jump shot from 19 ft (assist by J. Johnson),33,43
166,2,4:24.0,I. Thomas misses 3-pt jump shot from 24 ft,,33,43
167,2,4:23.0,,Defensive rebound by A. Bargnani,33,43
168,2,4:05.0,,J. Johnson makes 3-pt jump shot from 25 ft,33,46
169,2,3:48.0,Offensive foul by J. Sullinger (drawn by S. Karasev),,33,46
170,2,3:48.0,Turnover by J. Sullinger (offensive foul),,33,46
171,2,3:48.0,A. Bradley enters the game for E. Turner,,33,46
172,2,3:35.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by S. Larkin),33,49
173,2,3:21.0,J. Sullinger misses 2-pt layup from 2 ft (block by T. Robinson),,33,49
174,2,3:19.0,,Defensive rebound by S. Karasev,33,49
175,2,3:15.0,,Brooklyn full timeout,33,49
176,2,3:15.0,K. Olynyk enters the game for A. Johnson,,33,49
177,2,3:01.0,,A. Bargnani makes 2-pt jump shot from 18 ft (assist by S. Larkin),33,51
178,2,2:45.0,A. Bradley makes 2-pt jump shot from 19 ft (assist by I. Thomas),,35,51
179,2,2:23.0,,T. Robinson misses 2-pt jump shot from 11 ft,35,51
180,2,2:22.0,Defensive rebound by J. Sullinger,,35,51
181,2,2:09.0,A. Bradley misses 3-pt jump shot from 23 ft,,35,51
182,2,2:08.0,,Defensive rebound by S. Karasev,35,51
183,2,1:55.0,,A. Bargnani makes 2-pt jump shot from 14 ft (assist by S. Larkin),35,53
184,2,1:44.0,Shooting foul by S. Larkin (drawn by I. Thomas),,35,53
185,2,1:44.0,I. Thomas makes free throw 1 of 2,,36,53
186,2,1:44.0,,B. Lopez enters the game for T. Robinson,36,53
187,2,1:44.0,,J. Jack enters the game for S. Larkin,36,53
188,2,1:44.0,I. Thomas makes free throw 2 of 2,,37,53
189,2,1:32.0,,Personal foul by J. Crowder (drawn by J. Johnson),37,53
190,2,1:32.0,,J. Johnson misses free throw 1 of 2,37,53
191,2,1:32.0,,Offensive rebound by Team,37,53
192,2,1:32.0,,J. Johnson makes free throw 2 of 2,37,54
193,2,1:26.0,Personal foul by A. Bargnani (drawn by I. Thomas),,37,54
194,2,1:26.0,I. Thomas makes free throw 1 of 2,,38,54
195,2,1:26.0,,R. Hollis-Jefferson enters the game for A. Bargnani,38,54
196,2,1:26.0,I. Thomas makes free throw 2 of 2,,39,54
197,2,1:09.0,,Shooting foul by J. Sullinger (drawn by B. Lopez),39,54
198,2,1:09.0,,B. Lopez misses free throw 1 of 2,39,54
199,2,1:09.0,,Offensive rebound by Team,39,54
200,2,1:09.0,,B. Lopez makes free throw 2 of 2,39,55
201,2,0:56.0,A. Bradley makes 3-pt jump shot from 24 ft (assist by J. Crowder),,42,55
202,2,0:47.0,,J. Johnson misses 3-pt jump shot from 22 ft,42,55
203,2,0:46.0,,Offensive rebound by B. Lopez,42,55
204,2,0:46.0,,B. Lopez makes 2-pt jump shot from 2 ft,42,57
205,2,0:43.0,Offensive foul by I. Thomas (drawn by R. Hollis-Jefferson),,42,57
206,2,0:43.0,Turnover by I. Thomas (offensive foul),,42,57
207,2,0:37.0,,Turnover by J. Jack (bad pass; steal by K. Olynyk),42,57
208,2,0:28.0,I. Thomas misses 3-pt jump shot from 25 ft,,42,57
209,2,0:27.0,,Defensive rebound by S. Karasev,42,57
210,2,0:07.0,,B. Lopez makes 2-pt hook shot from 8 ft (assist by R. Hollis-Jefferson),42,59
211,2,0:07.0,Boston full timeout,,42,59
212,2,0:07.0,R. Hunter enters the game for J. Sullinger,,42,59
213,2,0:07.0,,T. Robinson enters the game for B. Lopez,42,59
214,2,0:02.0,I. Thomas misses 2-pt jump shot from 3 ft,,42,59
215,2,0:01.0,,Defensive rebound by J. Jack,42,59
216,3,11:44.0,I. Thomas misses 3-pt jump shot from 25 ft,,42,59
217,3,11:43.0,,Defensive rebound by R. Hollis-Jefferson,42,59
218,3,11:27.0,,B. Lopez makes 2-pt hook shot from 10 ft (assist by J. Jack),42,61
219,3,11:08.0,J. Sullinger misses 2-pt jump shot from 15 ft,,42,61
220,3,11:07.0,,Defensive rebound by R. Hollis-Jefferson,42,61
221,3,11:03.0,,Shooting foul by J. Sullinger (drawn by T. Young),42,61
222,3,11:03.0,,T. Young makes free throw 1 of 2,42,62
223,3,11:03.0,,T. Young makes free throw 2 of 2,42,63
224,3,10:54.0,,Violation by B. Lopez (kicked ball),42,63
225,3,10:50.0,Personal foul by T. Young (drawn by I. Thomas),,42,63
226,3,10:43.0,I. Thomas makes 2-pt jump shot from 10 ft,,44,63
227,3,10:16.0,,B. Lopez makes 2-pt jump shot from 14 ft,44,65
228,3,10:04.0,Shooting foul by R. Hollis-Jefferson (drawn by I. Thomas),,44,65
229,3,10:04.0,I. Thomas makes free throw 1 of 2,,45,65
230,3,10:04.0,I. Thomas misses free throw 2 of 2,,45,65
231,3,10:03.0,,Defensive rebound by T. Young,45,65
232,3,9:48.0,,B. Lopez misses 2-pt hook shot from 11 ft,45,65
233,3,9:47.0,,Offensive rebound by R. Hollis-Jefferson,45,65
234,3,9:46.0,,Shooting foul by A. Bradley (drawn by T. Young),45,65
235,3,9:46.0,,R. Hollis-Jefferson makes free throw 1 of 2,45,66
236,3,9:46.0,,R. Hollis-Jefferson makes free throw 2 of 2,45,67
237,3,9:33.0,J. Sullinger makes 2-pt jump shot from 5 ft,,47,67
238,3,9:12.0,,Turnover by J. Johnson (bad pass; steal by I. Thomas),47,67
239,3,9:08.0,I. Thomas makes 2-pt layup from 1 ft,,49,67
240,3,8:59.0,Violation by I. Thomas (kicked ball),,49,67
241,3,8:50.0,,J. Johnson misses 3-pt jump shot from 24 ft,49,67
242,3,8:49.0,Defensive rebound by J. Crowder,,49,67
243,3,8:47.0,Turnover by J. Crowder (lost ball; steal by R. Hollis-Jefferson),,49,67
244,3,8:35.0,,Shooting foul by I. Thomas (drawn by R. Hollis-Jefferson),49,67
245,3,8:35.0,,R. Hollis-Jefferson makes free throw 1 of 2,49,68
246,3,8:35.0,E. Turner enters the game for J. Crowder,,49,68
247,3,8:35.0,,R. Hollis-Jefferson misses free throw 2 of 2,49,68
248,3,8:33.0,Defensive rebound by E. Turner,,49,68
249,3,8:22.0,I. Thomas makes 3-pt jump shot from 24 ft (assist by E. Turner),,52,68
250,3,8:06.0,,J. Jack makes 2-pt jump shot from 18 ft,52,70
251,3,7:50.0,E. Turner misses 3-pt jump shot from 25 ft,,52,70
252,3,7:49.0,,Defensive rebound by T. Young,52,70
253,3,7:42.0,,T. Young makes 2-pt hook shot from 4 ft,52,72
254,3,7:23.0,A. Bradley misses 3-pt jump shot from 24 ft,,52,72
255,3,7:22.0,Offensive rebound by J. Sullinger,,52,72
256,3,7:16.0,I. Thomas makes 3-pt jump shot from 24 ft (assist by J. Sullinger),,55,72
257,3,7:01.0,,Personal foul by E. Turner (drawn by T. Young),55,72
258,3,7:01.0,T. Zeller enters the game for A. Johnson,,55,72
259,3,6:51.0,,Shooting foul by E. Turner (drawn by J. Johnson),55,72
260,3,6:51.0,,J. Johnson makes free throw 1 of 2,55,73
261,3,6:51.0,,J. Johnson makes free throw 2 of 2,55,74
262,3,6:36.0,E. Turner makes 2-pt dunk at rim (assist by I. Thomas),,57,74
263,3,6:23.0,,Offensive foul by J. Johnson (drawn by E. Turner),57,74
264,3,6:23.0,,Turnover by J. Johnson (offensive foul),57,74
265,3,6:14.0,A. Bradley misses 3-pt jump shot from 24 ft,,57,74
266,3,6:13.0,,Defensive rebound by B. Lopez,57,74
267,3,5:57.0,,J. Jack misses 3-pt jump shot from 24 ft,57,74
268,3,5:56.0,Defensive rebound by E. Turner,,57,74
269,3,5:52.0,Shooting foul by B. Lopez (drawn by T. Zeller),,57,74
270,3,5:52.0,,Brooklyn full timeout,57,74
271,3,5:52.0,,A. Bargnani enters the game for T. Young,57,74
272,3,5:52.0,T. Zeller misses free throw 1 of 2,,57,74
273,3,5:52.0,Offensive rebound by Team,,57,74
274,3,5:52.0,T. Zeller makes free throw 2 of 2,,58,74
275,3,5:38.0,,Personal foul by I. Thomas (drawn by J. Jack),58,74
276,3,5:38.0,,J. Jack makes free throw 1 of 2,58,75
277,3,5:38.0,,J. Jack makes free throw 2 of 2,58,76
278,3,5:25.0,I. Thomas misses 3-pt jump shot from 24 ft,,58,76
279,3,5:23.0,,Defensive rebound by A. Bargnani,58,76
280,3,5:11.0,,B. Lopez makes 2-pt jump shot from 10 ft,58,78
281,3,4:56.0,T. Zeller makes 2-pt dunk at rim (assist by J. Sullinger),,60,78
282,3,4:41.0,,Personal foul by T. Zeller (drawn by B. Lopez),60,78
283,3,4:41.0,,B. Lopez makes free throw 1 of 2,60,79
284,3,4:41.0,,B. Lopez makes free throw 2 of 2,60,80
285,3,4:36.0,Personal foul by R. Hollis-Jefferson (drawn by I. Thomas),,60,80
286,3,4:27.0,E. Turner misses 3-pt jump shot from 24 ft,,60,80
287,3,4:25.0,Offensive rebound by T. Zeller,,60,80
288,3,4:21.0,A. Bradley makes 3-pt jump shot from 23 ft (assist by T. Zeller),,63,80
289,3,4:10.0,,A. Bargnani makes 2-pt jump shot from 16 ft (assist by J. Jack),63,82
290,3,4:00.0,Shooting foul by J. Johnson (drawn by I. Thomas),,63,82
291,3,4:00.0,I. Thomas makes free throw 1 of 2,,64,82
292,3,4:00.0,J. Jerebko enters the game for J. Sullinger,,64,82
293,3,4:00.0,,S. Larkin enters the game for R. Hollis-Jefferson,64,82
294,3,4:00.0,I. Thomas makes free throw 2 of 2,,65,82
295,3,3:42.0,,S. Larkin makes 2-pt layup from 2 ft,65,84
296,3,3:35.0,Personal foul by B. Lopez (drawn by I. Thomas),,65,84
297,3,3:35.0,I. Thomas makes free throw 1 of 2,,66,84
298,3,3:35.0,I. Thomas makes free throw 2 of 2,,67,84
299,3,3:20.0,,S. Larkin misses 2-pt layup from 2 ft (block by J. Jerebko),67,84
300,3,3:19.0,Defensive rebound by I. Thomas,,67,84
301,3,3:16.0,A. Bradley misses 2-pt layup from 2 ft,,67,84
302,3,3:15.0,Offensive rebound by E. Turner,,67,84
303,3,3:15.0,Shooting foul by J. Johnson (drawn by E. Turner),,67,84
304,3,3:15.0,E. Turner misses free throw 1 of 2,,67,84
305,3,3:15.0,Offensive rebound by Team,,67,84
306,3,3:15.0,,B. Bogdanović enters the game for J. Johnson,67,84
307,3,3:15.0,R. Hunter enters the game for I. Thomas,,67,84
308,3,3:15.0,E. Turner makes free throw 2 of 2,,68,84
309,3,2:52.0,,J. Jack misses 2-pt jump shot from 17 ft,68,84
310,3,2:51.0,,Offensive rebound by B. Lopez,68,84
311,3,2:46.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,68,84
312,3,2:45.0,Defensive rebound by A. Bradley,,68,84
313,3,2:36.0,E. Turner makes 2-pt jump shot from 13 ft,,70,84
314,3,2:19.0,,B. Lopez makes 2-pt jump shot from 13 ft (assist by J. Jack),70,86
315,3,1:58.0,A. Bradley makes 3-pt jump shot from 24 ft (assist by J. Jerebko),,73,86
316,3,1:46.0,,B. Lopez misses 2-pt jump shot from 6 ft,73,86
317,3,1:45.0,Defensive rebound by J. Jerebko,,73,86
318,3,1:30.0,Turnover by E. Turner (bad pass),,73,86
319,3,1:30.0,Boston full timeout,,73,86
320,3,1:30.0,,S. Karasev enters the game for J. Jack,73,86
321,3,1:20.0,,Turnover by A. Bargnani (bad pass; steal by R. Hunter),73,86
322,3,1:00.0,A. Bradley makes 3-pt jump shot from 24 ft,,76,86
323,3,0:40.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,76,86
324,3,0:39.0,,Offensive rebound by A. Bargnani,76,86
325,3,0:37.0,,A. Bargnani misses 2-pt jump shot from 6 ft,76,86
326,3,0:35.0,Defensive rebound by E. Turner,,76,86
327,3,0:17.0,T. Zeller makes 2-pt hook shot from 7 ft,,78,86
328,3,0:01.0,,S. Karasev misses 3-pt jump shot from 24 ft,78,86
329,3,0:00.0,Defensive rebound by J. Jerebko,,78,86
330,4,11:39.0,,T. Young makes 2-pt jump shot from 18 ft (assist by R. Hollis-Jefferson),78,88
331,4,11:24.0,A. Bradley misses 3-pt jump shot from 25 ft,,78,88
332,4,11:23.0,,Defensive rebound by B. Bogdanović,78,88
333,4,11:08.0,,Turnover by T. Young (lost ball),78,88
334,4,10:57.0,E. Turner makes 2-pt layup from 1 ft,,80,88
335,4,10:43.0,,Turnover by S. Larkin (lost ball; steal by R. Hunter),80,88
336,4,10:38.0,Turnover by R. Hunter (lost ball; steal by S. Larkin),,80,88
337,4,10:34.0,,Turnover by S. Larkin (bad pass; steal by A. Bradley),80,88
338,4,10:31.0,A. Bradley makes 2-pt layup from 1 ft,,82,88
339,4,10:28.0,,Brooklyn full timeout,82,88
340,4,10:28.0,,J. Jack enters the game for B. Bogdanović,82,88
341,4,10:28.0,,J. Johnson enters the game for S. Larkin,82,88
342,4,10:06.0,,J. Johnson makes 2-pt hook shot from 4 ft,82,90
343,4,9:45.0,J. Jerebko makes 2-pt jump shot from 20 ft (assist by A. Bradley),,84,90
344,4,9:27.0,,Personal foul by R. Hunter (drawn by R. Hollis-Jefferson),84,90
345,4,9:13.0,,J. Johnson misses 2-pt jump shot from 14 ft,84,90
346,4,9:12.0,Defensive rebound by A. Bradley,,84,90
347,4,9:01.0,Shooting foul by R. Hollis-Jefferson (drawn by K. Olynyk),,84,90
348,4,9:01.0,K. Olynyk makes free throw 1 of 2,,85,90
349,4,9:01.0,,B. Lopez enters the game for A. Bargnani,85,90
350,4,9:01.0,K. Olynyk makes free throw 2 of 2,,86,90
351,4,8:41.0,,B. Lopez misses 2-pt jump shot from 19 ft,86,90
352,4,8:40.0,Defensive rebound by E. Turner,,86,90
353,4,8:27.0,E. Turner misses 2-pt jump shot from 18 ft,,86,90
354,4,8:26.0,,Defensive rebound by R. Hollis-Jefferson,86,90
355,4,8:21.0,,Personal foul by K. Olynyk (drawn by B. Lopez),86,90
356,4,8:21.0,,Inbound foul by R. Hunter,86,90
357,4,8:21.0,,R. Hollis-Jefferson makes free throw 1 of 2,86,91
358,4,8:21.0,,R. Hollis-Jefferson makes free throw 2 of 2,86,92
359,4,8:01.0,J. Jerebko misses 2-pt jump shot from 19 ft,,86,92
360,4,8:00.0,,Defensive rebound by J. Jack,86,92
361,4,7:51.0,,J. Jack makes 2-pt jump shot from 7 ft,86,94
362,4,7:36.0,Personal foul by J. Jack (drawn by E. Turner),,86,94
363,4,7:36.0,I. Thomas enters the game for R. Hunter,,86,94
364,4,7:25.0,I. Thomas misses 2-pt jump shot from 15 ft,,86,94
365,4,7:24.0,,Defensive rebound by B. Lopez,86,94
366,4,7:15.0,,Shooting foul by I. Thomas (drawn by J. Jack),86,94
367,4,7:15.0,,J. Jack makes free throw 1 of 2,86,95
368,4,7:15.0,,J. Jack makes free throw 2 of 2,86,96
369,4,7:09.0,Personal foul by R. Hollis-Jefferson (drawn by A. Bradley),,86,96
370,4,7:09.0,,B. Bogdanović enters the game for R. Hollis-Jefferson,86,96
371,4,6:52.0,K. Olynyk makes 3-pt jump shot from 24 ft (assist by I. Thomas),,89,96
372,4,6:34.0,,J. Johnson misses 2-pt jump shot from 4 ft,89,96
373,4,6:33.0,,Offensive rebound by B. Lopez,89,96
374,4,6:31.0,,B. Lopez misses 2-pt layup from 2 ft,89,96
375,4,6:30.0,Defensive rebound by J. Jerebko,,89,96
376,4,6:27.0,Turnover by J. Jerebko (bad pass; steal by T. Young),,89,96
377,4,6:26.0,,Brooklyn full timeout,89,96
