,QUARTER,TIME_REMAINING,DALLAS_ACTION,GOLDEN STATE_ACTION,DALLAS_SCORE,GOLDEN STATE_SCORE
26,1,7:59.0,,Defensive rebound by S. Curry,11,12
27,1,7:54.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),11,15
28,1,7:53.0,Dallas full timeout,,11,15
29,1,7:37.0,D. Lee misses 2-pt jump shot from 15 ft,,11,15
30,1,7:36.0,,Defensive rebound by H. Barnes,11,15
31,1,7:22.0,,H. Barnes makes 2-pt hook shot from 7 ft (assist by D. Green),11,17
32,1,7:08.0,D. Lee makes 2-pt layup from 1 ft (assist by J. Barea),,13,17
33,1,6:54.0,,D. Green makes 3-pt jump shot from 26 ft (assist by H. Barnes),13,20
34,1,6:38.0,J. Barea makes 3-pt jump shot from 25 ft,,16,20
35,1,6:25.0,,D. Green makes 3-pt jump shot from 25 ft (assist by S. Curry),16,23
36,1,6:14.0,Shooting foul by H. Barnes (drawn by S. Mejri),,16,23
37,1,6:14.0,S. Mejri misses free throw 1 of 2,,16,23
38,1,6:14.0,Offensive rebound by Team,,16,23
39,1,6:14.0,J. Anderson enters the game for R. Felton,,16,23
40,1,6:14.0,S. Mejri makes free throw 2 of 2,,17,23
41,1,5:53.0,,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. Green),17,26
42,1,5:39.0,S. Mejri misses 2-pt jump shot from 3 ft (block by A. Bogut),,17,26
43,1,5:37.0,Offensive rebound by J. Anderson,,17,26
44,1,5:37.0,J. Anderson misses 2-pt hook shot from 4 ft,,17,26
45,1,5:33.0,,Defensive rebound by H. Barnes,17,26
46,1,5:24.0,,Turnover by S. Curry (bad pass),17,26
47,1,5:08.0,W. Matthews makes 2-pt jump shot from 19 ft (assist by D. Lee),,19,26
48,1,5:00.0,,Offensive foul by A. Bogut (drawn by J. Barea),19,26
49,1,5:00.0,,Turnover by A. Bogut (offensive foul),19,26
50,1,5:00.0,,L. Barbosa enters the game for K. Thompson,19,26
51,1,5:00.0,,A. Varejão enters the game for A. Bogut,19,26
52,1,5:00.0,D. Powell enters the game for S. Mejri,,19,26
53,1,4:48.0,J. Anderson misses 3-pt jump shot from 26 ft,,19,26
54,1,4:47.0,Offensive rebound by D. Lee,,19,26
55,1,4:33.0,D. Lee makes 2-pt jump shot from 4 ft (assist by D. Powell),,21,26
56,1,4:23.0,,D. Green misses 3-pt jump shot from 25 ft,21,26
57,1,4:22.0,Defensive rebound by D. Powell,,21,26
58,1,4:13.0,D. Powell misses 2-pt jump shot from 17 ft,,21,26
59,1,4:13.0,,Defensive rebound by A. Varejão,21,26
60,1,4:03.0,,S. Curry makes 3-pt jump shot from 28 ft,21,29
61,1,3:52.0,J. Barea makes 3-pt jump shot from 25 ft,,24,29
62,1,3:40.0,,S. Curry misses 3-pt jump shot from 22 ft,24,29
63,1,3:39.0,Defensive rebound by D. Lee,,24,29
64,1,3:29.0,Turnover by J. Barea (bad pass; steal by S. Curry),,24,29
65,1,3:21.0,,L. Barbosa misses 3-pt jump shot from 26 ft,24,29
66,1,3:21.0,Defensive rebound by W. Matthews,,24,29
67,1,3:12.0,J. Barea makes 3-pt jump shot from 25 ft (assist by W. Matthews),,27,29
68,1,3:05.0,,Golden State full timeout,27,29
69,1,3:05.0,R. Felton enters the game for J. Barea,,27,29
70,1,3:05.0,,S. Livingston enters the game for H. Barnes,27,29
71,1,2:50.0,,D. Green misses 3-pt jump shot from 27 ft,27,29
72,1,2:48.0,Defensive rebound by R. Felton,,27,29
73,1,2:33.0,W. Matthews misses 3-pt jump shot from 25 ft,,27,29
74,1,2:31.0,,Defensive rebound by S. Curry,27,29
75,1,2:24.0,,Shooting foul by D. Lee (drawn by S. Curry),27,29
76,1,2:24.0,,S. Curry makes free throw 1 of 2,27,30
77,1,2:24.0,C. Villanueva enters the game for W. Matthews,,27,30
78,1,2:24.0,,S. Curry makes free throw 2 of 2,27,31
79,1,2:09.0,C. Villanueva misses 2-pt jump shot from 5 ft (block by S. Livingston),,27,31
80,1,2:07.0,,Defensive rebound by D. Green,27,31
81,1,2:01.0,,D. Green makes 2-pt layup at rim (assist by S. Livingston),27,33
82,1,1:48.0,Turnover by D. Lee (bad pass; steal by D. Green),,27,33
83,1,1:42.0,,Personal foul by D. Powell,27,33
84,1,1:42.0,Z. Pachulia enters the game for D. Lee,,27,33
85,1,1:34.0,,S. Curry misses 2-pt layup from 2 ft,27,33
86,1,1:33.0,Defensive rebound by Z. Pachulia,,27,33
87,1,1:29.0,Shooting foul by D. Green (drawn by D. Powell),,27,33
88,1,1:29.0,D. Powell misses free throw 1 of 2,,27,33
89,1,1:29.0,Offensive rebound by Team,,27,33
90,1,1:29.0,D. Powell makes free throw 2 of 2,,28,33
91,1,1:09.0,,L. Barbosa makes 2-pt layup from 1 ft (assist by S. Livingston),28,35
92,1,0:59.0,R. Felton makes 3-pt jump shot from 26 ft,,31,35
93,1,0:46.0,,S. Curry makes 3-pt jump shot from 25 ft,31,38
94,1,0:35.0,D. Powell makes 2-pt jump shot from 18 ft (assist by R. Felton),,33,38
95,1,0:33.0,,Personal foul by R. Felton,33,38
96,1,0:33.0,,S. Curry makes free throw 1 of 2,33,39
97,1,0:33.0,,S. Curry makes free throw 2 of 2,33,40
98,1,0:15.0,D. Powell misses 2-pt jump shot from 9 ft (block by A. Varejão),,33,40
99,1,0:13.0,Offensive rebound by D. Powell,,33,40
100,1,0:12.0,D. Powell misses 2-pt jump shot from 4 ft,,33,40
101,1,0:10.0,,Defensive rebound by D. Green,33,40
102,1,0:07.0,,Turnover by D. Green (bad pass),33,40
103,1,0:02.0,R. Felton misses 3-pt jump shot from 30 ft,,33,40
104,1,0:00.0,Offensive rebound by Team,,33,40
105,2,11:40.0,Shooting foul by H. Barnes (drawn by Z. Pachulia),,33,40
106,2,11:40.0,Z. Pachulia makes free throw 1 of 2,,34,40
107,2,11:40.0,Z. Pachulia makes free throw 2 of 2,,35,40
108,2,11:22.0,,Turnover by S. Livingston (bad pass),35,40
109,2,11:11.0,D. Powell misses 2-pt jump shot from 4 ft (block by M. Speights),,35,40
110,2,11:09.0,Offensive rebound by Team,,35,40
111,2,11:01.0,R. Felton makes 2-pt jump shot from 19 ft,,37,40
112,2,10:46.0,,M. Speights misses 2-pt jump shot from 12 ft,37,40
113,2,10:45.0,Defensive rebound by D. Powell,,37,40
114,2,10:41.0,Personal foul by L. Barbosa,,37,40
115,2,10:28.0,C. Villanueva misses 2-pt layup from 2 ft,,37,40
116,2,10:27.0,,Defensive rebound by M. Speights,37,40
117,2,10:14.0,,M. Speights makes 3-pt jump shot from 25 ft (assist by B. Rush),37,43
118,2,10:00.0,R. Felton misses 2-pt jump shot from 3 ft,,37,43
119,2,10:00.0,Offensive rebound by Z. Pachulia,,37,43
120,2,9:58.0,Z. Pachulia misses 2-pt layup from 2 ft,,37,43
121,2,9:56.0,Offensive rebound by R. Felton,,37,43
122,2,9:51.0,J. Anderson misses 2-pt jump shot from 17 ft,,37,43
123,2,9:50.0,,Defensive rebound by M. Speights,37,43
124,2,9:35.0,,H. Barnes misses 2-pt jump shot from 10 ft,37,43
125,2,9:33.0,Defensive rebound by D. Powell,,37,43
126,2,9:14.0,J. Anderson misses 2-pt jump shot from 18 ft,,37,43
127,2,9:14.0,,Defensive rebound by S. Livingston,37,43
128,2,9:09.0,,S. Livingston makes 2-pt jump shot from 15 ft,37,45
129,2,9:01.0,Dallas full timeout,,37,45
130,2,9:01.0,,K. Thompson enters the game for L. Barbosa,37,45
131,2,8:45.0,J. Anderson makes 3-pt jump shot from 25 ft (assist by Z. Pachulia),,40,45
132,2,8:26.0,,K. Thompson makes 2-pt layup from 3 ft,40,47
133,2,8:05.0,C. Villanueva misses 2-pt jump shot from 5 ft,,40,47
134,2,8:04.0,Offensive rebound by Z. Pachulia,,40,47
135,2,8:04.0,Z. Pachulia makes 2-pt layup from 1 ft,,42,47
136,2,7:46.0,,H. Barnes misses 2-pt jump shot from 19 ft,42,47
137,2,7:46.0,Defensive rebound by Z. Pachulia,,42,47
138,2,7:25.0,Z. Pachulia makes 2-pt jump shot from 16 ft (assist by J. Anderson),,44,47
139,2,7:09.0,,M. Speights misses 3-pt jump shot from 25 ft,44,47
140,2,7:08.0,Defensive rebound by J. Anderson,,44,47
141,2,6:57.0,,Offensive charge foul by D. Powell (drawn by M. Speights),44,47
142,2,6:57.0,Turnover by D. Powell (offensive foul),,44,47
143,2,6:57.0,D. Lee enters the game for D. Powell,,44,47
144,2,6:57.0,J. Barea enters the game for J. Anderson,,44,47
145,2,6:57.0,W. Matthews enters the game for R. Felton,,44,47
146,2,6:47.0,,S. Livingston misses 2-pt layup from 1 ft,44,47
147,2,6:46.0,Defensive rebound by Z. Pachulia,,44,47
148,2,6:31.0,W. Matthews misses 3-pt jump shot from 23 ft,,44,47
149,2,6:31.0,,Defensive rebound by Team,44,47
150,2,6:19.0,,S. Livingston makes 2-pt jump shot from 10 ft,44,49
151,2,6:08.0,Z. Pachulia misses 2-pt jump shot from 16 ft,,44,49
152,2,6:08.0,Offensive rebound by J. Barea,,44,49
153,2,6:00.0,Turnover by Z. Pachulia (lost ball; steal by M. Speights),,44,49
154,2,5:55.0,,Personal foul by J. Barea,44,49
155,2,5:55.0,Official timeout,,44,49
156,2,5:55.0,R. Felton enters the game for Z. Pachulia,,44,49
157,2,5:55.0,,S. Curry enters the game for H. Barnes,44,49
158,2,5:55.0,,D. Green enters the game for S. Livingston,44,49
159,2,5:55.0,,M. Speights makes free throw 1 of 2,44,50
160,2,5:55.0,,M. Speights makes free throw 2 of 2,44,51
161,2,5:35.0,J. Barea makes 2-pt jump shot from 8 ft (assist by D. Lee),,46,51
162,2,5:21.0,,K. Thompson misses 2-pt jump shot from 18 ft,46,51
163,2,5:20.0,Defensive rebound by J. Barea,,46,51
164,2,5:13.0,R. Felton misses 2-pt layup from 2 ft,,46,51
165,2,5:12.0,,Defensive rebound by B. Rush,46,51
166,2,5:04.0,,Shooting foul by W. Matthews (drawn by K. Thompson),46,51
167,2,5:04.0,,K. Thompson makes free throw 1 of 2,46,52
168,2,5:04.0,,A. Bogut enters the game for M. Speights,46,52
169,2,5:04.0,J. Anderson enters the game for R. Felton,,46,52
170,2,5:04.0,,K. Thompson makes free throw 2 of 2,46,53
171,2,4:54.0,C. Villanueva misses 3-pt jump shot from 25 ft,,46,53
172,2,4:54.0,,Defensive rebound by B. Rush,46,53
173,2,4:47.0,,K. Thompson makes 2-pt jump shot from 13 ft (assist by S. Curry),46,55
174,2,4:46.0,Dallas full timeout,,46,55
175,2,4:46.0,S. Mejri enters the game for J. Anderson,,46,55
176,2,4:46.0,R. Felton enters the game for C. Villanueva,,46,55
177,2,4:35.0,J. Barea makes 3-pt jump shot from 24 ft (assist by D. Lee),,49,55
178,2,4:18.0,,Turnover by S. Curry (bad pass; steal by S. Mejri),49,55
179,2,4:10.0,J. Barea misses 3-pt jump shot from 24 ft,,49,55
180,2,4:10.0,,Defensive rebound by S. Curry,49,55
181,2,4:04.0,,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),49,57
182,2,3:51.0,D. Lee misses 2-pt jump shot from 4 ft (block by B. Rush),,49,57
183,2,3:49.0,,Defensive rebound by K. Thompson,49,57
184,2,3:44.0,,K. Thompson makes 3-pt jump shot from 27 ft,49,60
185,2,3:32.0,Turnover by J. Barea (bad pass; steal by D. Green),,49,60
186,2,3:24.0,,K. Thompson misses 3-pt jump shot from 26 ft,49,60
187,2,3:23.0,Defensive rebound by D. Lee,,49,60
188,2,3:03.0,D. Lee makes 2-pt hook shot from 6 ft (assist by R. Felton),,51,60
189,2,2:44.0,,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),51,62
190,2,2:36.0,J. Barea misses 2-pt layup from 1 ft,,51,62
191,2,2:35.0,,Defensive rebound by D. Green,51,62
192,2,2:27.0,,Golden State full timeout,51,62
193,2,2:27.0,,I. Clark enters the game for B. Rush,51,62
194,2,2:24.0,,Personal foul by S. Mejri,51,62
195,2,2:20.0,,Turnover by K. Thompson (bad pass; steal by D. Lee),51,62
196,2,2:07.0,Shooting foul by A. Bogut (drawn by R. Felton),,51,62
197,2,2:07.0,R. Felton makes free throw 1 of 2,,52,62
198,2,2:07.0,R. Felton makes free throw 2 of 2,,53,62
199,2,1:47.0,,I. Clark misses 3-pt jump shot from 23 ft,53,62
200,2,1:45.0,Defensive rebound by D. Lee,,53,62
201,2,1:35.0,Turnover by S. Mejri (traveling),,53,62
202,2,1:22.0,,I. Clark makes 3-pt jump shot from 24 ft (assist by D. Green),53,65
203,2,1:12.0,Personal foul by K. Thompson,,53,65
204,2,1:03.0,Personal foul by I. Clark,,53,65
205,2,1:03.0,D. Lee makes free throw 1 of 2,,54,65
206,2,1:03.0,D. Lee makes free throw 2 of 2,,55,65
207,2,0:57.0,,Shooting foul by W. Matthews (drawn by S. Curry),55,65
208,2,0:57.0,,S. Curry makes free throw 1 of 3,55,66
209,2,0:57.0,,S. Curry misses free throw 2 of 3,55,66
210,2,0:57.0,,Offensive rebound by Team,55,66
211,2,0:57.0,,J. McAdoo enters the game for A. Bogut,55,66
212,2,0:57.0,,S. Curry makes free throw 3 of 3,55,67
213,2,0:36.0,J. Barea misses 2-pt jump shot from 8 ft,,55,67
214,2,0:36.0,Offensive rebound by D. Lee,,55,67
215,2,0:36.0,D. Lee makes 2-pt layup from 2 ft,,57,67
216,2,0:36.0,Shooting foul by J. McAdoo (drawn by D. Lee),,57,67
217,2,0:36.0,D. Lee makes free throw 1 of 1,,58,67
218,2,0:28.0,,S. Curry makes 2-pt jump shot from 22 ft,58,69
219,2,0:09.0,J. Barea misses 2-pt jump shot from 10 ft,,58,69
220,2,0:08.0,,Defensive rebound by S. Curry,58,69
221,2,0:03.0,,S. Curry makes 3-pt jump shot from 33 ft,58,72
222,3,11:51.0,W. Matthews makes 2-pt jump shot from 19 ft (assist by J. Barea),,60,72
223,3,11:32.0,,K. Thompson misses 3-pt jump shot from 26 ft,60,72
224,3,11:31.0,Defensive rebound by D. Lee,,60,72
225,3,11:16.0,R. Felton misses 3-pt jump shot from 24 ft,,60,72
226,3,11:16.0,,Defensive rebound by H. Barnes,60,72
227,3,11:07.0,,Personal foul by D. Lee,60,72
228,3,11:00.0,,D. Green makes 3-pt jump shot from 25 ft (assist by A. Bogut),60,75
229,3,10:33.0,R. Felton misses 2-pt jump shot from 8 ft,,60,75
230,3,10:32.0,,Defensive rebound by D. Green,60,75
231,3,10:26.0,,S. Curry misses 3-pt jump shot from 26 ft,60,75
232,3,10:25.0,Defensive rebound by W. Matthews,,60,75
233,3,10:13.0,J. Barea makes 3-pt jump shot from 25 ft (assist by W. Matthews),,63,75
234,3,9:51.0,,Shooting foul by D. Lee (drawn by K. Thompson),63,75
235,3,9:51.0,,K. Thompson makes free throw 1 of 2,63,76
236,3,9:51.0,,K. Thompson makes free throw 2 of 2,63,77
237,3,9:41.0,Shooting foul by A. Bogut (drawn by D. Lee),,63,77
238,3,9:41.0,D. Lee makes free throw 1 of 2,,64,77
239,3,9:41.0,D. Lee misses free throw 2 of 2,,64,77
240,3,9:41.0,,Defensive rebound by D. Green,64,77
241,3,9:29.0,,D. Green makes 2-pt layup from 2 ft (assist by A. Bogut),64,79
242,3,9:13.0,Shooting foul by A. Bogut (drawn by D. Lee),,64,79
243,3,9:13.0,D. Lee misses free throw 1 of 2,,64,79
244,3,9:13.0,Offensive rebound by Team,,64,79
245,3,9:13.0,,B. Rush enters the game for A. Bogut,64,79
246,3,9:13.0,D. Lee misses free throw 2 of 2,,64,79
247,3,9:10.0,Offensive rebound by S. Mejri,,64,79
248,3,8:56.0,Shooting foul by H. Barnes (drawn by W. Matthews),,64,79
249,3,8:56.0,W. Matthews makes free throw 1 of 2,,65,79
250,3,8:56.0,W. Matthews makes free throw 2 of 2,,66,79
251,3,8:35.0,,K. Thompson misses 2-pt layup from 1 ft (block by R. Felton),66,79
252,3,8:34.0,,Offensive rebound by B. Rush,66,79
253,3,8:33.0,,B. Rush misses 3-pt jump shot from 23 ft,66,79
254,3,8:31.0,Defensive rebound by S. Mejri,,66,79
255,3,8:14.0,W. Matthews misses 3-pt jump shot from 25 ft,,66,79
256,3,8:12.0,Offensive rebound by S. Mejri,,66,79
257,3,8:02.0,Turnover by D. Lee (lost ball; steal by K. Thompson),,66,79
258,3,7:55.0,,H. Barnes makes 2-pt dunk at rim (assist by S. Curry),66,81
259,3,7:55.0,Dallas full timeout,,66,81
260,3,7:48.0,Offensive foul by S. Mejri (drawn by D. Green),,66,81
261,3,7:48.0,Turnover by S. Mejri (offensive foul),,66,81
262,3,7:48.0,D. Powell enters the game for S. Mejri,,66,81
263,3,7:30.0,,D. Green misses 2-pt jump shot from 6 ft,66,81
264,3,7:28.0,,Offensive rebound by H. Barnes,66,81
265,3,7:22.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by H. Barnes),66,84
266,3,6:59.0,W. Matthews makes 3-pt jump shot from 28 ft (assist by D. Powell),,69,84
267,3,6:46.0,,S. Curry misses 3-pt jump shot from 28 ft,69,84
268,3,6:44.0,Defensive rebound by D. Powell,,69,84
269,3,6:37.0,D. Lee misses 2-pt jump shot from 4 ft (block by D. Green),,69,84
270,3,6:36.0,,Defensive rebound by H. Barnes,69,84
271,3,6:30.0,,K. Thompson makes 2-pt hook shot from 7 ft (assist by S. Curry),69,86
272,3,6:13.0,W. Matthews makes 3-pt jump shot from 27 ft (assist by R. Felton),,72,86
273,3,5:48.0,,K. Thompson misses 2-pt jump shot from 8 ft,72,86
274,3,5:47.0,Defensive rebound by D. Lee,,72,86
275,3,5:33.0,D. Lee misses 2-pt jump shot from 3 ft,,72,86
276,3,5:33.0,,Defensive rebound by S. Curry,72,86
277,3,5:30.0,,Personal foul by W. Matthews,72,86
278,3,5:30.0,Z. Pachulia enters the game for D. Lee,,72,86
279,3,5:30.0,J. Anderson enters the game for R. Felton,,72,86
280,3,5:24.0,,D. Green makes 2-pt dunk at rim (assist by K. Thompson),72,88
281,3,5:08.0,W. Matthews misses 2-pt jump shot from 18 ft,,72,88
282,3,5:07.0,Offensive rebound by Z. Pachulia,,72,88
283,3,5:04.0,Turnover by Z. Pachulia (lost ball; steal by S. Curry),,72,88
284,3,5:01.0,,Personal foul by J. Barea,72,88
285,3,5:01.0,,S. Curry makes free throw 1 of 2,72,89
286,3,5:01.0,,A. Varejão enters the game for H. Barnes,72,89
287,3,5:01.0,,L. Barbosa enters the game for K. Thompson,72,89
288,3,5:01.0,,S. Curry makes free throw 2 of 2,72,90
289,3,4:46.0,J. Anderson makes 3-pt jump shot from 25 ft (assist by J. Barea),,75,90
290,3,4:32.0,,B. Rush misses 3-pt jump shot from 23 ft,75,90
291,3,4:31.0,,Offensive rebound by Team,75,90
292,3,4:31.0,,Personal foul by D. Powell,75,90
293,3,4:31.0,,D. Green makes free throw 1 of 2,75,91
294,3,4:31.0,,D. Green makes free throw 2 of 2,75,92
295,3,4:30.0,Personal foul by A. Varejão,,75,92
296,3,4:11.0,Shooting foul by L. Barbosa (drawn by W. Matthews),,75,92
297,3,4:11.0,W. Matthews makes free throw 1 of 2,,76,92
298,3,4:11.0,W. Matthews makes free throw 2 of 2,,77,92
299,3,3:51.0,,B. Rush misses 3-pt jump shot from 26 ft,77,92
300,3,3:50.0,,Offensive rebound by L. Barbosa,77,92
301,3,3:47.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by L. Barbosa),77,95
302,3,3:29.0,W. Matthews makes 3-pt jump shot from 26 ft (assist by Z. Pachulia),,80,95
303,3,3:04.0,,B. Rush misses 2-pt layup from 1 ft,80,95
304,3,3:04.0,Defensive rebound by Z. Pachulia,,80,95
305,3,2:55.0,W. Matthews makes 3-pt jump shot from 26 ft,,83,95
306,3,2:52.0,,Golden State full timeout,83,95
307,3,2:52.0,,S. Livingston enters the game for B. Rush,83,95
308,3,2:34.0,,L. Barbosa misses 3-pt jump shot from 24 ft,83,95
309,3,2:33.0,Defensive rebound by Z. Pachulia,,83,95
310,3,2:15.0,D. Powell makes 2-pt jump shot from 17 ft (assist by Z. Pachulia),,85,95
311,3,2:04.0,,Personal foul by D. Powell,85,95
312,3,2:04.0,,A. Varejão makes free throw 1 of 2,85,96
313,3,2:04.0,C. Villanueva enters the game for D. Powell,,85,96
314,3,2:04.0,,A. Varejão makes free throw 2 of 2,85,97
315,3,1:47.0,Z. Pachulia misses 2-pt jump shot from 4 ft (block by A. Varejão),,85,97
316,3,1:47.0,Offensive rebound by Team,,85,97
317,3,1:44.0,Turnover by C. Villanueva (lost ball; steal by S. Curry),,85,97
318,3,1:38.0,,S. Livingston makes 2-pt layup from 1 ft (assist by S. Curry),85,99
319,3,1:23.0,Z. Pachulia misses 2-pt jump shot from 16 ft,,85,99
320,3,1:22.0,,Defensive rebound by D. Green,85,99
321,3,1:15.0,,S. Livingston misses 2-pt jump shot from 8 ft,85,99
322,3,1:15.0,Defensive rebound by Z. Pachulia,,85,99
323,3,1:00.0,Z. Pachulia makes 2-pt jump shot from 11 ft (assist by W. Matthews),,87,99
324,3,0:46.0,,L. Barbosa makes 3-pt jump shot from 22 ft (assist by A. Varejão),87,102
325,3,0:36.0,J. Barea makes 2-pt layup from 1 ft,,89,102
326,3,0:27.0,,S. Curry misses 3-pt jump shot from 26 ft,89,102
327,3,0:26.0,Defensive rebound by W. Matthews,,89,102
328,3,0:05.0,J. Barea misses 3-pt jump shot from 25 ft,,89,102
329,3,0:04.0,Offensive rebound by Team,,89,102
330,3,0:04.0,Dallas full timeout,,89,102
331,3,0:03.0,Z. Pachulia misses 2-pt jump shot from 6 ft,,89,102
332,3,0:02.0,,Defensive rebound by A. Varejão,89,102
333,4,11:44.0,,S. Livingston misses 2-pt jump shot from 12 ft,89,102
334,4,11:43.0,Defensive rebound by C. Villanueva,,89,102
335,4,11:26.0,C. Villanueva makes 3-pt jump shot from 22 ft (assist by R. Felton),,92,102
336,4,11:03.0,,H. Barnes misses 2-pt layup from 2 ft,92,102
337,4,11:02.0,Defensive rebound by Z. Pachulia,,92,102
338,4,10:48.0,Personal foul by S. Livingston,,92,102
339,4,10:41.0,R. Felton makes 2-pt jump shot from 16 ft,,94,102
340,4,10:16.0,,H. Barnes misses 3-pt jump shot from 23 ft,94,102
341,4,10:16.0,Defensive rebound by J. Anderson,,94,102
342,4,10:01.0,C. Villanueva misses 3-pt jump shot from 27 ft,,94,102
343,4,10:00.0,,Defensive rebound by K. Thompson,94,102
344,4,9:51.0,,K. Thompson makes 3-pt jump shot from 30 ft,94,105
345,4,9:24.0,R. Felton misses 3-pt jump shot from 25 ft,,94,105
346,4,9:23.0,,Defensive rebound by Team,94,105
347,4,9:05.0,,M. Speights misses 2-pt jump shot from 17 ft,94,105
348,4,9:05.0,,Offensive rebound by H. Barnes,94,105
349,4,9:02.0,,H. Barnes misses 2-pt jump shot from 3 ft (block by C. Villanueva),94,105
350,4,9:00.0,Defensive rebound by R. Felton,,94,105
351,4,8:48.0,R. Felton misses 2-pt layup from 2 ft (block by L. Barbosa),,94,105
352,4,8:47.0,,Defensive rebound by M. Speights,94,105
353,4,8:42.0,,H. Barnes misses 2-pt layup from 2 ft (block by J. Anderson),94,105
354,4,8:41.0,Defensive rebound by D. Powell,,94,105
355,4,8:26.0,Z. Pachulia misses 2-pt jump shot from 6 ft,,94,105
356,4,8:26.0,Offensive rebound by C. Villanueva,,94,105
357,4,8:26.0,C. Villanueva makes 2-pt layup from 1 ft,,96,105
358,4,8:14.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Livingston),96,108
359,4,7:57.0,C. Villanueva makes 3-pt jump shot from 25 ft (assist by J. Anderson),,99,108
360,4,7:48.0,,K. Thompson makes 3-pt jump shot from 27 ft,99,111
361,4,7:27.0,Shooting foul by S. Livingston (drawn by J. Anderson),,99,111
362,4,7:27.0,J. Anderson makes free throw 1 of 2,,100,111
363,4,7:27.0,J. Anderson makes free throw 2 of 2,,101,111
364,4,7:09.0,,K. Thompson misses 3-pt jump shot from 26 ft (block by J. Anderson),101,111
365,4,7:08.0,Defensive rebound by Z. Pachulia,,101,111
366,4,6:56.0,D. Powell misses 3-pt jump shot from 26 ft,,101,111
367,4,6:56.0,,Defensive rebound by K. Thompson,101,111
368,4,6:48.0,,K. Thompson misses 3-pt jump shot from 27 ft,101,111
369,4,6:46.0,,Offensive rebound by H. Barnes,101,111
370,4,6:46.0,,A. Bogut enters the game for M. Speights,101,111
371,4,6:41.0,,Shooting foul by R. Felton (drawn by K. Thompson),101,111
372,4,6:41.0,,K. Thompson misses free throw 1 of 2,101,111
373,4,6:41.0,,Offensive rebound by Team,101,111
374,4,6:41.0,,K. Thompson makes free throw 2 of 2,101,112
375,4,6:27.0,,Violation by A. Bogut (def goaltending),101,112
376,4,6:27.0,J. Anderson makes 2-pt layup from 2 ft (assist by D. Powell),,103,112
377,4,6:12.0,,K. Thompson makes 2-pt layup from 1 ft (assist by S. Livingston),103,114
378,4,5:54.0,Z. Pachulia misses 2-pt jump shot from 16 ft,,103,114
379,4,5:53.0,Offensive rebound by D. Powell,,103,114
380,4,5:48.0,C. Villanueva makes 3-pt jump shot from 25 ft (assist by D. Powell),,106,114
381,4,5:36.0,,L. Barbosa misses 2-pt jump shot from 13 ft,106,114
382,4,5:36.0,Defensive rebound by Z. Pachulia,,106,114
383,4,5:16.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by J. Anderson),,108,114
384,4,5:16.0,,Golden State full timeout,108,114
385,4,5:16.0,,S. Curry enters the game for L. Barbosa,108,114
