,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DALLAS_ACTION,LA CLIPPERS_SCORE,DALLAS_SCORE
283,3,5:50.0,J. Crawford misses 2-pt jump shot from 5 ft,,65,73
284,3,5:49.0,,Defensive rebound by Z. Pachulia,65,73
285,3,5:34.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Powell),65,76
286,3,5:13.0,B. Griffin misses 2-pt jump shot from 19 ft,,65,76
287,3,5:12.0,,Defensive rebound by R. Felton,65,76
288,3,5:04.0,,D. Williams makes 2-pt jump shot from 13 ft,65,78
289,3,4:46.0,B. Griffin misses 2-pt layup from 1 ft,,65,78
290,3,4:46.0,Offensive rebound by D. Jordan,,65,78
291,3,4:46.0,D. Jordan makes 2-pt layup from 1 ft,,67,78
292,3,4:46.0,Shooting foul by Z. Pachulia (drawn by D. Jordan),,67,78
293,3,4:46.0,A. Rivers enters the game for L. Stephenson,,67,78
294,3,4:46.0,D. Jordan misses free throw 1 of 1,,67,78
295,3,4:45.0,,Defensive rebound by R. Felton,67,78
296,3,4:44.0,Technical foul by B. Griffin,,67,78
297,3,4:44.0,,D. Williams makes technical free throw,67,79
298,3,4:44.0,P. Pierce enters the game for D. Jordan,,67,79
299,3,4:36.0,,Turnover by D. Williams (bad pass),67,79
300,3,4:36.0,,D. Harris enters the game for W. Matthews,67,79
301,3,4:22.0,C. Paul misses 2-pt jump shot from 10 ft,,67,79
302,3,4:21.0,Offensive rebound by B. Griffin,,67,79
303,3,4:21.0,B. Griffin misses 2-pt layup from 1 ft,,67,79
304,3,4:20.0,Offensive rebound by B. Griffin,,67,79
305,3,4:20.0,B. Griffin misses 2-pt layup from 1 ft,,67,79
306,3,4:19.0,Offensive rebound by A. Rivers,,67,79
307,3,4:17.0,Offensive foul by J. Crawford (drawn by D. Harris),,67,79
308,3,4:17.0,Turnover by J. Crawford (offensive foul),,67,79
309,3,4:03.0,,D. Williams misses 2-pt jump shot from 5 ft,67,79
310,3,4:02.0,Defensive rebound by P. Pierce,,67,79
311,3,3:52.0,Personal block foul by D. Harris (drawn by C. Paul),,67,79
312,3,3:52.0,C. Paul misses free throw 1 of 2,,67,79
313,3,3:52.0,Offensive rebound by Team,,67,79
314,3,3:52.0,C. Paul makes free throw 2 of 2,,68,79
315,3,3:35.0,,Z. Pachulia makes 2-pt layup at rim (assist by D. Williams),68,81
316,3,3:15.0,P. Pierce misses 3-pt jump shot from 23 ft,,68,81
317,3,3:14.0,Offensive rebound by B. Griffin,,68,81
318,3,3:13.0,B. Griffin misses 2-pt layup from 1 ft,,68,81
319,3,3:12.0,Offensive rebound by B. Griffin,,68,81
320,3,3:12.0,Personal foul by Z. Pachulia (drawn by B. Griffin),,68,81
321,3,3:12.0,B. Griffin makes free throw 1 of 2,,69,81
322,3,3:12.0,,D. Nowitzki enters the game for Z. Pachulia,69,81
323,3,3:12.0,B. Griffin makes free throw 2 of 2,,70,81
324,3,2:51.0,,Dallas full timeout,70,81
325,3,2:51.0,J. Smith enters the game for B. Griffin,,70,81
326,3,2:46.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Williams),70,84
327,3,2:25.0,C. Paul misses 2-pt jump shot from 19 ft,,70,84
328,3,2:24.0,,Defensive rebound by D. Powell,70,84
329,3,2:01.0,,R. Felton misses 3-pt jump shot from 24 ft,70,84
330,3,2:00.0,Defensive rebound by C. Paul,,70,84
331,3,1:49.0,J. Smith misses 3-pt jump shot from 23 ft,,70,84
332,3,1:48.0,,Defensive rebound by D. Nowitzki,70,84
333,3,1:37.0,,Turnover by R. Felton (offensive foul),70,84
334,3,1:37.0,,Offensive foul by R. Felton (drawn by J. Smith),70,84
335,3,1:37.0,L. Mbah a Moute enters the game for C. Paul,,70,84
336,3,1:37.0,W. Johnson enters the game for J. Crawford,,70,84
337,3,1:37.0,,J. Barea enters the game for R. Felton,70,84
338,3,1:19.0,P. Pierce makes 2-pt jump shot from 14 ft,,72,84
339,3,0:55.0,,D. Williams misses 2-pt jump shot from 19 ft,72,84
340,3,0:54.0,Defensive rebound by L. Mbah a Moute,,72,84
341,3,0:46.0,Turnover by A. Rivers (bad pass; steal by D. Williams),,72,84
342,3,0:38.0,,Turnover by D. Nowitzki (bad pass; steal by L. Mbah a Moute),72,84
343,3,0:27.0,J. Smith makes 3-pt jump shot from 24 ft (assist by A. Rivers),,75,84
344,3,0:05.0,,D. Williams misses 3-pt jump shot from 25 ft,75,84
345,3,0:04.0,Defensive rebound by A. Rivers,,75,84
346,3,0:00.0,W. Johnson makes 3-pt jump shot from 23 ft (assist by A. Rivers),,78,84
347,4,11:45.0,A. Rivers makes 2-pt layup from 2 ft,,80,84
348,4,11:25.0,,Personal foul by L. Mbah a Moute (drawn by D. Nowitzki),80,84
349,4,11:20.0,,Turnover by J. Barea (lost ball; steal by A. Rivers),80,84
350,4,11:16.0,A. Rivers makes 2-pt layup from 1 ft (assist by W. Johnson),,82,84
351,4,10:58.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by J. Barea),82,87
352,4,10:36.0,J. Smith makes 3-pt jump shot from 24 ft (assist by P. Pierce),,85,87
353,4,10:09.0,,D. Harris makes 3-pt jump shot from 22 ft (assist by W. Matthews),85,90
354,4,9:51.0,A. Rivers misses 3-pt jump shot from 24 ft,,85,90
355,4,9:50.0,,Defensive rebound by D. Harris,85,90
356,4,9:41.0,,D. Harris misses 3-pt jump shot from 24 ft,85,90
357,4,9:40.0,,Offensive rebound by D. Nowitzki,85,90
358,4,9:38.0,,D. Nowitzki misses 2-pt hook shot from 2 ft,85,90
359,4,9:37.0,,Offensive rebound by D. Powell,85,90
360,4,9:37.0,,D. Powell makes 2-pt layup from 1 ft,85,92
361,4,9:29.0,J. Smith misses 3-pt jump shot from 24 ft,,85,92
362,4,9:28.0,,Defensive rebound by D. Powell,85,92
363,4,9:08.0,,Turnover by D. Nowitzki (bad pass),85,92
364,4,9:08.0,LA Clippers full timeout,,85,92
365,4,9:08.0,,J. Anderson enters the game for D. Nowitzki,85,92
366,4,9:00.0,Shooting foul by W. Matthews (drawn by P. Pierce),,85,92
367,4,9:00.0,P. Pierce makes free throw 1 of 2,,86,92
368,4,9:00.0,P. Pierce makes free throw 2 of 2,,87,92
369,4,8:47.0,,D. Harris misses 3-pt jump shot from 22 ft,87,92
370,4,8:46.0,Defensive rebound by P. Pierce,,87,92
371,4,8:40.0,B. Griffin enters the game for J. Smith,,87,92
372,4,8:29.0,B. Griffin makes 2-pt hook shot from 2 ft,,89,92
373,4,8:12.0,,J. Barea misses 2-pt jump shot from 11 ft,89,92
374,4,8:12.0,,Offensive rebound by D. Powell,89,92
375,4,8:12.0,,Personal foul by L. Mbah a Moute (drawn by D. Powell),89,92
376,4,8:04.0,,D. Powell makes 2-pt jump shot from 13 ft (assist by J. Barea),89,94
377,4,7:45.0,L. Mbah a Moute misses 2-pt layup from 2 ft,,89,94
378,4,7:44.0,Offensive rebound by Team,,89,94
379,4,7:44.0,J. Crawford enters the game for L. Mbah a Moute,,89,94
380,4,7:41.0,P. Pierce makes 3-pt jump shot from 24 ft (assist by A. Rivers),,92,94
381,4,7:29.0,,J. Barea misses 2-pt jump shot from 11 ft,92,94
382,4,7:28.0,Defensive rebound by P. Pierce,,92,94
383,4,7:15.0,A. Rivers makes 2-pt jump shot from 4 ft,,94,94
