,QUARTER,TIME_REMAINING,UTAH_ACTION,PHOENIX_ACTION,UTAH_SCORE,PHOENIX_SCORE
74,1,2:46.0,G. Hayward makes 2-pt dunk at rim (assist by R. Neto),,24,10
75,1,2:35.0,,A. Len misses 2-pt jump shot from 3 ft,24,10
76,1,2:35.0,,Offensive rebound by A. Len,24,10
77,1,2:35.0,,Personal foul by C. Johnson (drawn by A. Len),24,10
78,1,2:35.0,Utah full timeout,,24,10
79,1,2:35.0,J. Ingles enters the game for R. Neto,,24,10
80,1,2:22.0,,A. Len misses 2-pt jump shot from 4 ft,24,10
81,1,2:22.0,Defensive rebound by G. Hayward,,24,10
82,1,2:03.0,D. Favors misses 2-pt jump shot from 4 ft,,24,10
83,1,2:01.0,,Defensive rebound by S. Weems,24,10
84,1,1:49.0,,S. Weems misses 3-pt jump shot from 26 ft,24,10
85,1,1:49.0,Defensive rebound by T. Booker,,24,10
86,1,1:27.0,G. Hayward makes 2-pt jump shot from 6 ft,,26,10
87,1,1:14.0,,Personal foul by C. Johnson (drawn by J. McRae),26,10
88,1,1:14.0,,Technical foul by J. McRae,26,10
89,1,1:14.0,G. Hayward makes technical free throw,,27,10
90,1,1:14.0,E. Green enters the game for C. Johnson,,27,10
91,1,1:02.0,,J. McRae makes 2-pt layup from 2 ft,27,12
92,1,0:46.0,Shooting foul by J. McRae (drawn by J. Ingles),,27,12
93,1,0:46.0,J. Ingles makes free throw 1 of 2,,28,12
94,1,0:46.0,,D. Booker enters the game for J. McRae,28,12
95,1,0:46.0,,M. Morris enters the game for A. Len,28,12
96,1,0:46.0,J. Ingles makes free throw 2 of 2,,29,12
97,1,0:35.0,,D. Booker misses 2-pt jump shot from 21 ft,29,12
98,1,0:33.0,Defensive rebound by G. Hayward,,29,12
99,1,0:27.0,G. Hayward makes 2-pt jump shot from 6 ft,,31,12
100,1,0:06.0,,M. Morris misses 3-pt jump shot from 25 ft,31,12
101,1,0:06.0,Defensive rebound by G. Hayward,,31,12
102,1,0:00.0,T. Booker misses 3-pt jump shot from 27 ft,,31,12
103,1,0:00.0,Offensive rebound by Team,,31,12
104,2,11:44.0,,M. Morris makes 2-pt jump shot from 8 ft,31,14
105,2,11:21.0,Offensive foul by R. Hood (drawn by D. Booker),,31,14
106,2,11:21.0,Turnover by R. Hood (offensive foul),,31,14
107,2,10:56.0,,P. Tucker misses 2-pt jump shot from 19 ft,31,14
108,2,10:55.0,Defensive rebound by E. Green,,31,14
109,2,10:36.0,J. Ingles misses 3-pt jump shot from 23 ft,,31,14
110,2,10:36.0,,Defensive rebound by T. Chandler,31,14
111,2,10:26.0,,T. Chandler makes 2-pt layup from 1 ft (assist by M. Morris),31,16
112,2,10:04.0,E. Green misses 2-pt jump shot from 20 ft,,31,16
113,2,10:04.0,Offensive rebound by J. Ingles,,31,16
114,2,9:47.0,R. Hood makes 3-pt jump shot from 25 ft (assist by E. Green),,34,16
115,2,9:38.0,,Turnover by A. Goodwin (bad pass; steal by R. Hood),34,16
116,2,9:33.0,T. Booker makes 2-pt dunk at rim,,36,16
117,2,9:13.0,,M. Morris makes 3-pt jump shot from 24 ft (assist by A. Goodwin),36,19
118,2,8:55.0,Personal foul by D. Booker (drawn by R. Hood),,36,19
119,2,8:55.0,Official timeout,,36,19
120,2,8:55.0,T. Lyles enters the game for T. Booker,,36,19
121,2,8:45.0,R. Hood misses 3-pt jump shot from 24 ft,,36,19
122,2,8:45.0,,Defensive rebound by D. Booker,36,19
123,2,8:28.0,,M. Morris misses 2-pt layup from 1 ft,36,19
124,2,8:27.0,Defensive rebound by T. Lyles,,36,19
125,2,8:12.0,J. Ingles misses 2-pt jump shot from 21 ft,,36,19
126,2,8:12.0,,Defensive rebound by A. Goodwin,36,19
127,2,8:05.0,,M. Morris misses 2-pt dunk at rim,36,19
128,2,8:03.0,Defensive rebound by T. Lyles,,36,19
129,2,7:38.0,R. Hood misses 3-pt jump shot from 38 ft,,36,19
130,2,7:37.0,,Defensive rebound by P. Tucker,36,19
131,2,7:26.0,,Shooting foul by R. Gobert (drawn by A. Goodwin),36,19
132,2,7:26.0,,A. Goodwin makes free throw 1 of 2,36,20
133,2,7:26.0,C. Johnson enters the game for R. Gobert,,36,20
134,2,7:26.0,D. Favors enters the game for J. Ingles,,36,20
135,2,7:26.0,R. Neto enters the game for E. Green,,36,20
136,2,7:26.0,,A. Goodwin makes free throw 2 of 2,36,21
137,2,7:07.0,Turnover by R. Neto (bad pass),,36,21
138,2,6:54.0,,T. Chandler makes 2-pt dunk at rim (assist by D. Booker),36,23
139,2,6:31.0,R. Hood misses 2-pt layup at rim (block by T. Chandler),,36,23
140,2,6:30.0,Offensive rebound by D. Favors,,36,23
141,2,6:27.0,D. Favors misses 2-pt jump shot from 14 ft,,36,23
142,2,6:27.0,,Defensive rebound by Team,36,23
143,2,6:27.0,G. Hayward enters the game for C. Johnson,,36,23
144,2,6:27.0,R. Gobert enters the game for T. Lyles,,36,23
145,2,6:14.0,,Turnover by A. Goodwin (lost ball; steal by R. Gobert),36,23
146,2,6:06.0,R. Neto misses 3-pt jump shot from 24 ft,,36,23
147,2,6:05.0,,Defensive rebound by M. Morris,36,23
148,2,5:52.0,,Turnover by M. Morris (traveling),36,23
149,2,5:52.0,,Phoenix full timeout,36,23
150,2,5:52.0,C. Johnson enters the game for R. Hood,,36,23
151,2,5:30.0,R. Neto misses 2-pt jump shot from 3 ft,,36,23
152,2,5:29.0,,Defensive rebound by A. Goodwin,36,23
153,2,5:13.0,,M. Morris makes 2-pt layup from 2 ft,36,25
154,2,4:53.0,R. Gobert misses 2-pt jump shot from 8 ft,,36,25
155,2,4:53.0,,Defensive rebound by T. Chandler,36,25
156,2,4:40.0,,M. Morris misses 2-pt jump shot from 20 ft,36,25
157,2,4:40.0,Defensive rebound by R. Gobert,,36,25
158,2,4:28.0,D. Favors makes 2-pt jump shot from 5 ft,,38,25
159,2,4:11.0,,A. Goodwin misses 3-pt jump shot from 23 ft,38,25
160,2,4:11.0,Defensive rebound by D. Favors,,38,25
161,2,4:03.0,R. Gobert makes 2-pt dunk at rim (assist by R. Neto),,40,25
162,2,3:41.0,,Personal block foul by R. Gobert (drawn by D. Booker),40,25
163,2,3:41.0,T. Booker enters the game for R. Gobert,,40,25
164,2,3:41.0,,A. Len enters the game for T. Chandler,40,25
165,2,3:35.0,,Shooting foul by C. Johnson (drawn by D. Booker),40,25
166,2,3:35.0,,D. Booker makes free throw 1 of 2,40,26
167,2,3:35.0,R. Hood enters the game for C. Johnson,,40,26
168,2,3:35.0,,D. Booker makes free throw 2 of 2,40,27
169,2,3:24.0,Turnover by R. Neto (bad pass; steal by D. Booker),,40,27
170,2,3:20.0,,D. Booker makes 2-pt layup from 2 ft (assist by A. Len),40,29
171,2,3:05.0,,Violation by M. Morris (def goaltending),40,29
172,2,3:05.0,R. Hood makes 2-pt layup from 1 ft,,42,29
173,2,2:44.0,,Turnover by P. Tucker (bad pass; steal by D. Favors),42,29
174,2,2:35.0,G. Hayward misses 2-pt jump shot from 10 ft,,42,29
175,2,2:35.0,Offensive rebound by G. Hayward,,42,29
176,2,2:30.0,Shooting foul by P. Tucker (drawn by D. Favors),,42,29
177,2,2:30.0,,Technical foul by P. Tucker,42,29
178,2,2:30.0,Utah full timeout,,42,29
179,2,2:30.0,G. Hayward makes technical free throw,,43,29
180,2,2:30.0,D. Favors makes free throw 1 of 2,,44,29
181,2,2:30.0,D. Favors makes free throw 2 of 2,,45,29
182,2,2:14.0,,Shooting foul by D. Favors (drawn by A. Len),45,29
183,2,2:14.0,,A. Len makes free throw 1 of 2,45,30
184,2,2:14.0,,A. Len misses free throw 2 of 2,45,30
185,2,2:13.0,Defensive rebound by D. Favors,,45,30
186,2,1:58.0,R. Hood makes 3-pt jump shot from 24 ft (assist by T. Booker),,48,30
187,2,1:44.0,,Shooting block foul by R. Neto (drawn by A. Goodwin),48,30
188,2,1:44.0,,A. Goodwin misses free throw 1 of 2,48,30
189,2,1:44.0,,Offensive rebound by Team,48,30
190,2,1:44.0,,A. Goodwin makes free throw 2 of 2,48,31
191,2,1:32.0,Turnover by G. Hayward (bad pass; steal by M. Morris),,48,31
192,2,1:27.0,,A. Goodwin makes 2-pt dunk at rim (assist by M. Morris),48,33
193,2,1:18.0,Personal foul by D. Booker (drawn by R. Hood),,48,33
194,2,1:04.0,G. Hayward misses 3-pt jump shot from 25 ft,,48,33
195,2,1:03.0,,Defensive rebound by A. Goodwin,48,33
196,2,0:59.0,,A. Goodwin makes 2-pt layup from 1 ft,48,35
197,2,0:45.0,D. Favors makes 2-pt hook shot from 3 ft,,50,35
198,2,0:32.0,,P. Tucker misses 3-pt jump shot from 23 ft,50,35
199,2,0:31.0,Defensive rebound by T. Booker,,50,35
200,2,0:27.0,R. Hood misses 2-pt jump shot from 4 ft,,50,35
201,2,0:26.0,Offensive rebound by R. Hood,,50,35
202,2,0:26.0,R. Hood misses 2-pt layup at rim,,50,35
203,2,0:22.0,Offensive rebound by D. Favors,,50,35
204,2,0:04.0,R. Neto makes 3-pt jump shot from 25 ft (assist by G. Hayward),,53,35
205,2,0:01.0,,D. Booker misses 3-pt jump shot from 26 ft (block by G. Hayward),53,35
206,2,0:00.0,,Offensive rebound by Team,53,35
207,3,11:39.0,,M. Morris misses 2-pt jump shot from 14 ft,53,35
208,3,11:38.0,,Offensive rebound by M. Morris,53,35
209,3,11:35.0,,T. Chandler makes 2-pt dunk at rim (assist by M. Morris),53,37
210,3,11:09.0,R. Hood misses 3-pt jump shot from 25 ft,,53,37
211,3,11:08.0,,Defensive rebound by T. Chandler,53,37
212,3,10:54.0,,Personal foul by R. Hood (drawn by D. Booker),53,37
213,3,10:46.0,,Personal foul by D. Favors (drawn by A. Goodwin),53,37
214,3,10:40.0,,T. Chandler misses 2-pt jump shot from 16 ft,53,37
215,3,10:39.0,Defensive rebound by R. Gobert,,53,37
216,3,10:26.0,R. Neto makes 2-pt jump shot from 10 ft,,55,37
217,3,10:10.0,,A. Goodwin misses 2-pt layup from 2 ft,55,37
218,3,10:08.0,,Offensive rebound by T. Chandler,55,37
219,3,10:05.0,,P. Tucker misses 3-pt jump shot from 25 ft,55,37
220,3,10:05.0,Defensive rebound by R. Gobert,,55,37
221,3,9:46.0,G. Hayward misses 2-pt jump shot from 16 ft,,55,37
222,3,9:46.0,,Defensive rebound by T. Chandler,55,37
223,3,9:30.0,,M. Morris misses 2-pt jump shot from 10 ft,55,37
224,3,9:29.0,Defensive rebound by R. Gobert,,55,37
225,3,9:11.0,R. Gobert misses 2-pt jump shot from 19 ft,,55,37
226,3,9:11.0,,Defensive rebound by D. Booker,55,37
227,3,9:05.0,,D. Booker misses 2-pt layup from 1 ft,55,37
228,3,9:03.0,Defensive rebound by D. Favors,,55,37
229,3,8:53.0,R. Hood makes 2-pt jump shot from 7 ft,,57,37
230,3,8:53.0,Shooting foul by D. Booker (drawn by R. Hood),,57,37
231,3,8:53.0,R. Hood makes free throw 1 of 1,,58,37
232,3,8:37.0,,Personal foul by G. Hayward (drawn by A. Goodwin),58,37
233,3,8:29.0,,M. Morris misses 2-pt layup from 2 ft,58,37
234,3,8:28.0,,Offensive rebound by T. Chandler,58,37
235,3,8:28.0,,T. Chandler misses 2-pt layup at rim,58,37
236,3,8:26.0,,Offensive rebound by T. Chandler,58,37
237,3,8:22.0,,A. Goodwin makes 3-pt jump shot from 26 ft (assist by M. Morris),58,40
238,3,7:57.0,Shooting foul by D. Booker (drawn by R. Hood),,58,40
239,3,7:57.0,R. Hood makes free throw 1 of 2,,59,40
240,3,7:57.0,,O. Johnson enters the game for D. Booker,59,40
241,3,7:57.0,R. Hood makes free throw 2 of 2,,60,40
242,3,7:44.0,,M. Morris makes 2-pt jump shot from 18 ft (assist by P. Tucker),60,42
243,3,7:34.0,G. Hayward makes 3-pt jump shot from 23 ft (assist by R. Neto),,63,42
244,3,7:15.0,,M. Morris misses 3-pt jump shot from 23 ft,63,42
245,3,7:14.0,Defensive rebound by R. Gobert,,63,42
246,3,6:54.0,R. Hood makes 2-pt jump shot from 9 ft,,65,42
247,3,6:37.0,,O. Johnson misses 2-pt layup from 1 ft,65,42
248,3,6:36.0,Defensive rebound by R. Gobert,,65,42
249,3,6:33.0,,Offensive charge foul by G. Hayward (drawn by P. Tucker),65,42
250,3,6:33.0,Turnover by G. Hayward (offensive foul),,65,42
251,3,6:33.0,,M. Teletović enters the game for T. Chandler,65,42
252,3,6:33.0,T. Booker enters the game for R. Gobert,,65,42
253,3,6:16.0,,O. Johnson makes 3-pt jump shot from 23 ft (assist by M. Morris),65,45
254,3,5:58.0,G. Hayward makes 2-pt jump shot from 10 ft,,67,45
255,3,5:46.0,,Personal foul by R. Hood (drawn by M. Teletović),67,45
256,3,5:46.0,,Phoenix full timeout,67,45
257,3,5:46.0,C. Johnson enters the game for R. Hood,,67,45
258,3,5:38.0,,Shooting foul by T. Booker (drawn by M. Teletović),67,45
259,3,5:38.0,,M. Teletović misses free throw 1 of 2,67,45
260,3,5:38.0,,Offensive rebound by Team,67,45
261,3,5:38.0,,M. Teletović misses free throw 2 of 2,67,45
262,3,5:38.0,Defensive rebound by T. Booker,,67,45
263,3,5:21.0,Offensive foul by D. Favors (drawn by P. Tucker),,67,45
264,3,5:21.0,Turnover by D. Favors (offensive foul),,67,45
265,3,5:01.0,,O. Johnson misses 2-pt jump shot from 11 ft (block by C. Johnson),67,45
266,3,5:01.0,Defensive rebound by D. Favors,,67,45
267,3,4:44.0,D. Favors misses 2-pt jump shot from 13 ft,,67,45
268,3,4:43.0,,Defensive rebound by A. Goodwin,67,45
269,3,4:34.0,,M. Teletović makes 3-pt jump shot from 24 ft (assist by M. Morris),67,48
270,3,4:16.0,R. Neto misses 2-pt jump shot from 3 ft (block by A. Goodwin),,67,48
271,3,4:14.0,,Defensive rebound by A. Goodwin,67,48
272,3,4:09.0,,O. Johnson makes 2-pt layup from 2 ft (assist by M. Morris),67,50
273,3,3:52.0,Turnover by C. Johnson (lost ball),,67,50
274,3,3:52.0,T. Lyles enters the game for D. Favors,,67,50
275,3,3:42.0,,Turnover by A. Goodwin (bad pass; steal by C. Johnson),67,50
276,3,3:37.0,Personal foul by O. Johnson (drawn by G. Hayward),,67,50
277,3,3:37.0,J. Ingles enters the game for R. Neto,,67,50
278,3,3:37.0,E. Green enters the game for C. Johnson,,67,50
279,3,3:26.0,G. Hayward misses 2-pt jump shot from 20 ft,,67,50
280,3,3:25.0,,Defensive rebound by Team,67,50
281,3,3:11.0,,M. Teletović makes 2-pt jump shot from 9 ft (assist by M. Morris),67,52
282,3,2:53.0,Turnover by T. Booker (traveling),,67,52
283,3,2:53.0,Utah full timeout,,67,52
284,3,2:37.0,Offensive charge foul by M. Teletović (drawn by T. Booker),,67,52
285,3,2:37.0,,Turnover by M. Teletović (offensive foul),67,52
286,3,2:14.0,J. Ingles makes 2-pt layup from 1 ft,,69,52
287,3,1:57.0,,Personal foul by T. Lyles (drawn by M. Teletović),69,52
288,3,1:57.0,,M. Teletović makes free throw 1 of 2,69,53
289,3,1:57.0,,M. Teletović makes free throw 2 of 2,69,54
290,3,1:34.0,G. Hayward misses 2-pt jump shot from 5 ft,,69,54
291,3,1:33.0,,Defensive rebound by M. Teletović,69,54
292,3,1:26.0,,M. Teletović misses 2-pt layup from 2 ft,69,54
293,3,1:25.0,Defensive rebound by J. Ingles,,69,54
294,3,1:19.0,R. Gobert enters the game for T. Lyles,,69,54
295,3,1:11.0,J. Ingles misses 3-pt jump shot from 25 ft,,69,54
296,3,1:10.0,,Defensive rebound by M. Morris,69,54
297,3,1:08.0,,Personal block foul by J. Ingles (drawn by O. Johnson),69,54
298,3,1:08.0,,O. Johnson makes free throw 1 of 2,69,55
299,3,1:08.0,,O. Johnson makes free throw 2 of 2,69,56
300,3,0:55.0,E. Green misses 2-pt jump shot from 7 ft,,69,56
301,3,0:54.0,Offensive rebound by R. Gobert,,69,56
302,3,0:54.0,R. Gobert makes 2-pt layup at rim,,71,56
303,3,0:43.0,,M. Morris misses 2-pt layup from 1 ft,71,56
304,3,0:42.0,,Offensive rebound by M. Morris,71,56
305,3,0:40.0,,M. Morris misses 2-pt layup from 1 ft (block by G. Hayward),71,56
306,3,0:39.0,,Offensive rebound by M. Morris,71,56
307,3,0:39.0,,M. Morris misses 2-pt layup from 1 ft (block by R. Gobert),71,56
308,3,0:38.0,,Offensive rebound by Team,71,56
309,3,0:25.0,,M. Teletović misses 2-pt jump shot from 7 ft (block by R. Gobert),71,56
310,3,0:25.0,,Offensive rebound by Team,71,56
311,3,0:24.0,,Shooting foul by E. Green (drawn by A. Goodwin),71,56
312,3,0:24.0,,A. Goodwin makes free throw 1 of 2,71,57
313,3,0:24.0,,A. Goodwin makes free throw 2 of 2,71,58
314,3,0:04.0,G. Hayward misses 2-pt layup at rim,,71,58
315,3,0:04.0,Offensive rebound by E. Green,,71,58
316,3,0:00.0,Turnover by Team (shot clock),,71,58
317,4,11:41.0,D. Favors makes 2-pt jump shot from 16 ft (assist by R. Hood),,73,58
318,4,11:20.0,,A. Len makes 2-pt jump shot from 3 ft,73,60
319,4,11:06.0,J. Ingles makes 2-pt jump shot from 6 ft,,75,60
320,4,10:47.0,,M. Teletović makes 2-pt jump shot from 5 ft,75,62
321,4,10:32.0,,J. McRae enters the game for A. Goodwin,75,62
322,4,10:22.0,R. Hood misses 2-pt jump shot from 13 ft,,75,62
323,4,10:21.0,,Defensive rebound by A. Len,75,62
324,4,10:09.0,,M. Teletović makes 3-pt jump shot from 25 ft (assist by P. Tucker),75,65
325,4,9:54.0,Personal foul by A. Len (drawn by R. Gobert),,75,65
326,4,9:54.0,C. Johnson enters the game for J. Ingles,,75,65
327,4,9:54.0,,D. Booker enters the game for P. Tucker,75,65
328,4,9:44.0,R. Neto misses 2-pt layup from 1 ft (block by M. Teletović),,75,65
329,4,9:44.0,Offensive rebound by Team,,75,65
330,4,9:41.0,R. Gobert misses 2-pt jump shot from 6 ft,,75,65
331,4,9:40.0,,Defensive rebound by O. Johnson,75,65
332,4,9:30.0,,Personal foul by D. Favors (drawn by J. McRae),75,65
333,4,9:30.0,T. Booker enters the game for D. Favors,,75,65
334,4,9:21.0,,Turnover by D. Booker (bad pass; steal by T. Booker),75,65
335,4,9:02.0,R. Hood makes 2-pt jump shot from 10 ft,,77,65
336,4,8:42.0,,J. McRae misses 3-pt jump shot from 22 ft,77,65
337,4,8:42.0,Defensive rebound by R. Hood,,77,65
338,4,8:28.0,R. Hood makes 2-pt jump shot from 5 ft,,79,65
339,4,8:17.0,,M. Teletović makes 3-pt jump shot from 28 ft (assist by A. Len),79,68
340,4,8:00.0,R. Neto misses 2-pt layup from 1 ft,,79,68
341,4,7:59.0,Offensive rebound by R. Gobert,,79,68
342,4,7:59.0,R. Gobert misses 2-pt layup from 1 ft (block by A. Len),,79,68
343,4,7:59.0,Offensive rebound by Team,,79,68
344,4,7:59.0,Official timeout,,79,68
345,4,7:59.0,G. Hayward enters the game for C. Johnson,,79,68
346,4,7:50.0,T. Booker makes 2-pt dunk at rim (assist by R. Gobert),,81,68
347,4,7:31.0,,M. Teletović misses 3-pt jump shot from 25 ft,81,68
348,4,7:30.0,Defensive rebound by R. Hood,,81,68
349,4,7:13.0,R. Hood misses 3-pt jump shot from 25 ft,,81,68
350,4,7:11.0,Offensive rebound by T. Booker,,81,68
351,4,7:11.0,Turnover by T. Booker (bad pass; steal by O. Johnson),,81,68
352,4,7:06.0,,Shooting foul by R. Neto (drawn by J. McRae),81,68
353,4,7:06.0,,J. McRae misses free throw 1 of 2,81,68
354,4,7:06.0,,Offensive rebound by Team,81,68
355,4,7:06.0,,J. McRae makes free throw 2 of 2,81,69
356,4,6:48.0,T. Booker makes 2-pt hook shot from 1 ft (assist by R. Neto),,83,69
357,4,6:26.0,,D. Booker misses 3-pt jump shot from 24 ft,83,69
358,4,6:26.0,Defensive rebound by Team,,83,69
359,4,6:26.0,,Loose ball foul by A. Len (drawn by R. Gobert),83,69
360,4,6:01.0,Turnover by Team (shot clock),,83,69
361,4,5:38.0,,O. Johnson misses 2-pt jump shot from 18 ft,83,69
362,4,5:36.0,,Offensive rebound by A. Len,83,69
363,4,5:36.0,,A. Len misses 2-pt layup from 1 ft,83,69
364,4,5:36.0,Defensive rebound by R. Gobert,,83,69
365,4,5:25.0,R. Hood misses 2-pt jump shot from 19 ft,,83,69
366,4,5:24.0,Offensive rebound by Team,,83,69
367,4,5:24.0,,Phoenix full timeout,83,69
368,4,5:24.0,,T. Chandler enters the game for J. McRae,83,69
369,4,5:24.0,,M. Morris enters the game for A. Len,83,69
370,4,5:24.0,,A. Goodwin enters the game for M. Teletović,83,69
371,4,5:24.0,,P. Tucker enters the game for O. Johnson,83,69
372,4,5:09.0,R. Neto misses 2-pt jump shot from 18 ft,,83,69
373,4,5:08.0,,Defensive rebound by T. Chandler,83,69
374,4,4:51.0,,M. Morris makes 2-pt dunk at rim (assist by P. Tucker),83,71
375,4,4:28.0,Personal foul by P. Tucker (drawn by G. Hayward),,83,71
376,4,4:28.0,D. Favors enters the game for T. Booker,,83,71
377,4,4:18.0,G. Hayward misses 2-pt jump shot from 3 ft,,83,71
378,4,4:18.0,,Defensive rebound by T. Chandler,83,71
379,4,4:05.0,,D. Booker makes 2-pt layup at rim,83,73
380,4,3:51.0,Personal foul by M. Morris (drawn by R. Neto),,83,73
381,4,3:46.0,Shooting foul by M. Morris (drawn by R. Hood),,83,73
382,4,3:46.0,R. Hood misses free throw 1 of 2,,83,73
383,4,3:46.0,Offensive rebound by Team,,83,73
384,4,3:46.0,R. Hood makes free throw 2 of 2,,84,73
385,4,3:38.0,,Personal foul by D. Favors (drawn by T. Chandler),84,73
386,4,3:38.0,T. Booker enters the game for D. Favors,,84,73
387,4,3:30.0,,D. Booker makes 2-pt jump shot from 12 ft,84,75
388,4,3:13.0,Shooting foul by T. Chandler (drawn by R. Gobert),,84,75
389,4,3:13.0,R. Gobert misses free throw 1 of 2,,84,75
390,4,3:13.0,Offensive rebound by Team,,84,75
391,4,3:13.0,R. Gobert makes free throw 2 of 2,,85,75
392,4,3:05.0,,Turnover by A. Goodwin (bad pass; steal by G. Hayward),85,75
393,4,3:03.0,Personal foul by D. Booker (drawn by G. Hayward),,85,75
394,4,3:03.0,G. Hayward makes free throw 1 of 2,,86,75
395,4,3:03.0,G. Hayward makes free throw 2 of 2,,87,75
396,4,2:46.0,,D. Booker misses 3-pt jump shot from 23 ft,87,75
