,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SACRAMENTO_ACTION,PORTLAND_SCORE,SACRAMENTO_SCORE
393,4,4:09.0,D. Lillard makes 2-pt layup from 2 ft,,103,96
394,4,3:55.0,,D. Cousins misses 3-pt jump shot from 24 ft,103,96
395,4,3:55.0,Defensive rebound by M. Plumlee,,103,96
396,4,3:31.0,M. Harkless misses 3-pt jump shot from 25 ft,,103,96
397,4,3:30.0,Offensive rebound by C. McCollum,,103,96
398,4,3:12.0,D. Lillard misses 2-pt jump shot from 20 ft,,103,96
399,4,3:11.0,Offensive rebound by M. Plumlee,,103,96
400,4,3:11.0,M. Plumlee misses 2-pt layup from 2 ft,,103,96
401,4,3:10.0,Offensive rebound by M. Plumlee,,103,96
402,4,2:55.0,C. McCollum makes 3-pt jump shot from 24 ft (assist by D. Lillard),,106,96
403,4,2:54.0,,Sacramento full timeout,106,96
404,4,2:54.0,,B. McLemore enters the game for W. Cauley-Stein,106,96
405,4,2:46.0,,Shooting foul by M. Plumlee (drawn by D. Cousins),106,96
406,4,2:46.0,E. Davis enters the game for M. Plumlee,,106,96
407,4,2:46.0,,D. Cousins misses free throw 1 of 2,106,96
408,4,2:46.0,,Offensive rebound by Team,106,96
409,4,2:46.0,,D. Cousins makes free throw 2 of 2,106,97
410,4,2:29.0,Personal foul by R. Rondo,,106,97
411,4,2:20.0,C. McCollum misses 3-pt jump shot from 23 ft,,106,97
412,4,2:19.0,,Defensive rebound by B. McLemore,106,97
413,4,2:15.0,,Turnover by B. McLemore (lost ball; steal by M. Harkless),106,97
414,4,1:58.0,D. Lillard misses 3-pt jump shot from 25 ft,,106,97
415,4,1:57.0,,Defensive rebound by S. Curry,106,97
416,4,1:48.0,,Turnover by B. McLemore (bad pass; steal by G. Henderson),106,97
417,4,1:44.0,Turnover by D. Lillard (back court),,106,97
418,4,1:35.0,,Personal foul by E. Davis,106,97
419,4,1:35.0,,D. Cousins makes free throw 1 of 2,106,98
420,4,1:35.0,,D. Cousins makes free throw 2 of 2,106,99
421,4,1:14.0,C. McCollum makes 2-pt layup from 4 ft,,108,99
422,4,1:04.0,,S. Curry misses 2-pt jump shot from 22 ft,108,99
423,4,1:04.0,Defensive rebound by C. McCollum,,108,99
424,4,0:42.0,G. Henderson misses 2-pt jump shot from 15 ft,,108,99
425,4,0:41.0,,Defensive rebound by D. Cousins,108,99
426,4,0:35.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by R. Rondo),108,102
427,4,0:29.0,Personal foul by D. Cousins,,108,102
428,4,0:29.0,G. Henderson makes free throw 1 of 2,,109,102
429,4,0:29.0,G. Henderson makes free throw 2 of 2,,110,102
430,4,0:29.0,,Sacramento full timeout,110,102
431,4,0:17.0,,R. Rondo makes 3-pt jump shot from 23 ft (assist by S. Curry),110,105
432,4,0:17.0,Personal foul by J. Anderson,,110,105
433,4,0:17.0,G. Henderson misses free throw 1 of 2,,110,105
434,4,0:17.0,Offensive rebound by Team,,110,105
435,4,0:17.0,G. Henderson makes free throw 2 of 2,,111,105
436,4,0:17.0,,Sacramento full timeout,111,105
437,4,0:15.0,,J. Anderson makes 2-pt jump shot from 20 ft (assist by R. Rondo),111,107
438,4,0:14.0,Personal foul by S. Curry,,111,107
439,4,0:14.0,D. Lillard makes free throw 1 of 2,,112,107
440,4,0:14.0,D. Lillard makes free throw 2 of 2,,113,107
441,4,0:13.0,,Turnover by D. Cousins (bad pass; steal by M. Harkless),113,107
442,4,0:11.0,M. Harkless makes 2-pt dunk at rim,,115,107
443,4,0:04.0,,J. Anderson misses 3-pt jump shot from 27 ft,115,107
444,4,0:03.0,Defensive rebound by E. Davis,,115,107
