,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,INDIANA_ACTION,PHILADELPHIA_SCORE,INDIANA_SCORE
61,1,3:32.0,T. McConnell enters the game for I. Smith,,11,21
62,1,3:32.0,N. Noel enters the game for E. Brand,,11,21
63,1,3:32.0,,L. Allen enters the game for M. Turner,11,21
64,1,3:32.0,N. Stauskas makes free throw 2 of 2,,12,21
65,1,3:17.0,,P. George misses 2-pt jump shot from 17 ft,12,21
66,1,3:17.0,Defensive rebound by N. Noel,,12,21
67,1,3:06.0,Turnover by N. Stauskas (lost ball; steal by P. George),,12,21
68,1,3:00.0,,P. George misses 2-pt layup from 1 ft (block by N. Stauskas),12,21
69,1,2:59.0,Defensive rebound by C. Landry,,12,21
70,1,2:40.0,C. Landry makes 2-pt layup from 1 ft,,14,21
71,1,2:25.0,,Shooting foul by N. Noel (drawn by P. George),14,21
72,1,2:25.0,,P. George makes free throw 1 of 2,14,22
73,1,2:25.0,,T. Lawson enters the game for M. Ellis,14,22
74,1,2:25.0,,P. George makes free throw 2 of 2,14,23
75,1,2:16.0,S. Weems makes 2-pt jump shot from 9 ft (assist by T. McConnell),,16,23
76,1,2:02.0,,R. Stuckey misses 2-pt jump shot from 18 ft,16,23
77,1,2:02.0,Defensive rebound by S. Weems,,16,23
78,1,1:53.0,Offensive foul by N. Noel (drawn by R. Stuckey),,16,23
79,1,1:53.0,Turnover by N. Noel (offensive foul),,16,23
80,1,1:53.0,,J. Hill enters the game for I. Mahinmi,16,23
81,1,1:53.0,J. Grant enters the game for N. Noel,,16,23
82,1,1:32.0,,J. Hill makes 2-pt jump shot from 12 ft,16,25
83,1,1:14.0,C. Landry misses 2-pt jump shot from 17 ft,,16,25
84,1,1:13.0,,Defensive rebound by L. Allen,16,25
85,1,1:03.0,,J. Hill misses 2-pt jump shot from 12 ft (block by C. Landry),16,25
86,1,1:01.0,Defensive rebound by T. McConnell,,16,25
87,1,0:54.0,J. Grant misses 2-pt layup from 1 ft,,16,25
88,1,0:53.0,,Defensive rebound by J. Hill,16,25
89,1,0:33.0,,P. George misses 2-pt jump shot from 19 ft,16,25
90,1,0:31.0,Defensive rebound by S. Weems,,16,25
91,1,0:31.0,,Loose ball foul by L. Allen,16,25
92,1,0:19.0,S. Weems makes 2-pt layup at rim (assist by T. McConnell),,18,25
93,1,0:05.0,,Personal foul by T. McConnell,18,25
94,1,0:00.0,,R. Stuckey misses 2-pt jump shot from 17 ft,18,25
95,1,0:00.0,,Offensive rebound by Team,18,25
96,2,11:49.0,Turnover by T. McConnell (lost ball),,18,25
97,2,11:32.0,,R. Stuckey misses 3-pt jump shot from 25 ft,18,25
98,2,11:31.0,Defensive rebound by J. Grant,,18,25
99,2,11:13.0,N. Stauskas misses 2-pt layup at rim (block by L. Allen),,18,25
100,2,11:12.0,,Defensive rebound by L. Allen,18,25
101,2,11:05.0,,R. Stuckey misses 2-pt layup from 1 ft,18,25
102,2,11:04.0,Defensive rebound by T. McConnell,,18,25
103,2,10:57.0,J. Grant makes 2-pt dunk at rim (assist by T. McConnell),,20,25
104,2,10:47.0,,C. Miles misses 2-pt jump shot from 12 ft,20,25
105,2,10:45.0,Defensive rebound by Team,,20,25
106,2,10:27.0,J. Grant misses 2-pt jump shot from 16 ft,,20,25
107,2,10:27.0,,Defensive rebound by T. Lawson,20,25
108,2,10:17.0,,L. Allen misses 2-pt hook shot from 7 ft,20,25
109,2,10:16.0,Defensive rebound by C. Landry,,20,25
110,2,10:07.0,T. McConnell misses 2-pt jump shot from 13 ft,,20,25
111,2,10:07.0,,Defensive rebound by L. Allen,20,25
112,2,9:59.0,,T. Lawson makes 3-pt jump shot from 26 ft (assist by C. Miles),20,28
113,2,9:40.0,T. McConnell misses 3-pt jump shot from 26 ft,,20,28
114,2,9:38.0,,Defensive rebound by Team,20,28
115,2,9:38.0,H. Thompson enters the game for N. Stauskas,,20,28
116,2,9:38.0,N. Noel enters the game for C. Landry,,20,28
117,2,9:20.0,,Indiana full timeout,20,28
118,2,9:16.0,,R. Stuckey misses 2-pt jump shot from 10 ft,20,28
119,2,9:15.0,Defensive rebound by H. Thompson,,20,28
120,2,8:56.0,T. McConnell misses 2-pt layup from 1 ft,,20,28
121,2,8:55.0,,Defensive rebound by T. Lawson,20,28
122,2,8:39.0,,R. Stuckey makes 3-pt jump shot from 26 ft (assist by T. Lawson),20,31
123,2,8:22.0,N. Noel misses 2-pt jump shot from 17 ft,,20,31
124,2,8:21.0,Offensive rebound by J. Grant,,20,31
125,2,8:10.0,T. McConnell makes 2-pt jump shot from 18 ft,,22,31
126,2,8:03.0,,Turnover by T. Lawson (bad pass; steal by H. Thompson),22,31
127,2,7:51.0,J. Grant makes 2-pt layup from 1 ft,,24,31
128,2,7:44.0,,R. Stuckey misses 2-pt layup from 1 ft,24,31
129,2,7:43.0,,Offensive rebound by J. Hill,24,31
130,2,7:38.0,,L. Allen misses 2-pt jump shot from 19 ft,24,31
131,2,7:37.0,Defensive rebound by N. Noel,,24,31
132,2,7:19.0,H. Thompson makes 2-pt layup at rim (assist by N. Noel),,26,31
133,2,6:53.0,,R. Stuckey misses 3-pt jump shot from 25 ft,26,31
134,2,6:52.0,,Offensive rebound by Team,26,31
135,2,6:52.0,,Turnover by Team (shot clock),26,31
136,2,6:52.0,,G. Hill enters the game for R. Stuckey,26,31
137,2,6:52.0,,M. Ellis enters the game for L. Allen,26,31
138,2,6:52.0,,M. Turner enters the game for T. Lawson,26,31
139,2,6:52.0,I. Smith enters the game for S. Weems,,26,31
140,2,6:52.0,I. Canaan enters the game for T. McConnell,,26,31
141,2,6:40.0,I. Smith misses 2-pt jump shot from 6 ft,,26,31
142,2,6:40.0,,Defensive rebound by G. Hill,26,31
143,2,6:25.0,,C. Miles misses 3-pt jump shot from 25 ft,26,31
144,2,6:25.0,,Offensive rebound by J. Hill,26,31
145,2,6:22.0,,J. Hill makes 2-pt layup from 1 ft,26,33
146,2,6:22.0,Philadelphia full timeout,,26,33
147,2,6:22.0,E. Brand enters the game for J. Grant,,26,33
148,2,6:12.0,Personal block foul by M. Turner,,26,33
149,2,5:59.0,I. Smith misses 2-pt jump shot from 14 ft,,26,33
150,2,5:58.0,,Defensive rebound by C. Miles,26,33
151,2,5:53.0,,Shooting foul by I. Smith (drawn by J. Hill),26,33
152,2,5:53.0,,J. Hill makes free throw 1 of 2,26,34
153,2,5:53.0,,J. Hill makes free throw 2 of 2,26,35
154,2,5:37.0,E. Brand misses 2-pt jump shot from 10 ft,,26,35
155,2,5:34.0,,Defensive rebound by M. Turner,26,35
156,2,5:30.0,,Turnover by M. Ellis (bad pass),26,35
157,2,5:15.0,I. Canaan misses 3-pt jump shot from 23 ft,,26,35
158,2,5:15.0,,Defensive rebound by J. Hill,26,35
159,2,5:07.0,,C. Miles misses 2-pt dunk at rim,26,35
160,2,5:05.0,,Offensive rebound by M. Turner,26,35
161,2,5:05.0,,M. Turner makes 2-pt layup at rim,26,37
162,2,4:50.0,Shooting foul by C. Miles (drawn by H. Thompson),,26,37
163,2,4:50.0,H. Thompson makes free throw 1 of 2,,27,37
164,2,4:50.0,H. Thompson makes free throw 2 of 2,,28,37
165,2,4:33.0,,C. Miles makes 3-pt jump shot from 22 ft (assist by M. Ellis),28,40
166,2,4:14.0,Turnover by N. Noel (bad pass; steal by M. Turner),,28,40
167,2,4:10.0,,G. Hill makes 2-pt layup at rim,28,42
168,2,3:59.0,H. Thompson misses 3-pt jump shot from 26 ft,,28,42
169,2,3:58.0,,Defensive rebound by M. Ellis,28,42
170,2,3:52.0,,Turnover by M. Ellis (lost ball; steal by I. Smith),28,42
171,2,3:46.0,I. Canaan misses 3-pt jump shot from 26 ft,,28,42
172,2,3:44.0,Offensive rebound by I. Smith,,28,42
173,2,3:44.0,I. Smith misses 2-pt layup from 1 ft,,28,42
174,2,3:43.0,Offensive rebound by I. Smith,,28,42
175,2,3:41.0,I. Smith misses 2-pt layup at rim,,28,42
176,2,3:40.0,Offensive rebound by H. Thompson,,28,42
177,2,3:40.0,H. Thompson misses 2-pt layup at rim,,28,42
178,2,3:39.0,Offensive rebound by I. Canaan,,28,42
179,2,3:35.0,,Offensive charge foul by N. Noel (drawn by G. Hill),28,42
180,2,3:35.0,Turnover by N. Noel (offensive foul),,28,42
181,2,3:35.0,C. Landry enters the game for N. Noel,,28,42
182,2,3:35.0,,P. George enters the game for G. Hill,28,42
183,2,3:35.0,,I. Mahinmi enters the game for J. Hill,28,42
184,2,3:19.0,,C. Miles misses 3-pt jump shot from 25 ft,28,42
185,2,3:19.0,Defensive rebound by I. Smith,,28,42
186,2,3:10.0,E. Brand makes 2-pt jump shot from 14 ft (assist by I. Smith),,30,42
187,2,2:50.0,,M. Turner misses 3-pt jump shot from 25 ft,30,42
188,2,2:49.0,Defensive rebound by I. Smith,,30,42
189,2,2:42.0,Personal foul by P. George,,30,42
190,2,2:42.0,Official timeout,,30,42
191,2,2:42.0,J. Grant enters the game for E. Brand,,30,42
192,2,2:33.0,I. Smith misses 3-pt jump shot from 26 ft,,30,42
193,2,2:32.0,,Defensive rebound by P. George,30,42
194,2,2:24.0,,Turnover by I. Mahinmi (bad pass),30,42
195,2,2:14.0,H. Thompson makes 2-pt jump shot from 14 ft,,32,42
196,2,1:51.0,,P. George misses 2-pt jump shot from 16 ft,32,42
197,2,1:49.0,,Offensive rebound by I. Mahinmi,32,42
198,2,1:47.0,,I. Mahinmi misses 2-pt hook shot from 5 ft,32,42
199,2,1:47.0,Defensive rebound by I. Smith,,32,42
200,2,1:31.0,J. Grant misses 2-pt layup from 1 ft (block by M. Turner),,32,42
201,2,1:30.0,Offensive rebound by I. Canaan,,32,42
202,2,1:26.0,J. Grant makes 2-pt dunk at rim (assist by I. Smith),,34,42
203,2,1:09.0,,M. Ellis makes 2-pt jump shot from 18 ft,34,44
204,2,0:56.0,,Violation by C. Miles (kicked ball),34,44
205,2,0:56.0,,S. Hill enters the game for M. Turner,34,44
206,2,0:44.0,I. Canaan misses 2-pt jump shot from 10 ft,,34,44
207,2,0:43.0,Offensive rebound by C. Landry,,34,44
208,2,0:42.0,C. Landry makes 2-pt layup at rim,,36,44
209,2,0:32.0,,M. Ellis makes 3-pt jump shot from 24 ft,36,47
210,2,0:32.0,Philadelphia full timeout,,36,47
211,2,0:28.0,I. Smith misses 2-pt layup at rim,,36,47
212,2,0:28.0,,Defensive rebound by I. Mahinmi,36,47
213,2,0:06.0,,M. Ellis misses 2-pt jump shot from 19 ft,36,47
214,2,0:05.0,Defensive rebound by I. Canaan,,36,47
215,2,0:00.0,I. Smith misses 2-pt jump shot from 13 ft,,36,47
216,2,0:00.0,Offensive rebound by Team,,36,47
217,3,11:40.0,I. Canaan makes 2-pt jump shot from 8 ft,,38,47
218,3,11:12.0,,M. Ellis misses 3-pt jump shot from 28 ft,38,47
219,3,11:09.0,Defensive rebound by I. Canaan,,38,47
220,3,11:05.0,J. Grant makes 2-pt dunk at rim (assist by I. Smith),,40,47
221,3,10:45.0,,M. Ellis misses 3-pt jump shot from 24 ft,40,47
222,3,10:44.0,Defensive rebound by N. Noel,,40,47
223,3,10:29.0,I. Canaan makes 3-pt jump shot from 24 ft,,43,47
224,3,10:09.0,,G. Hill makes 2-pt jump shot from 16 ft (assist by M. Ellis),43,49
225,3,9:48.0,I. Smith misses 2-pt jump shot from 20 ft,,43,49
226,3,9:47.0,,Defensive rebound by I. Mahinmi,43,49
227,3,9:37.0,,I. Mahinmi makes 2-pt layup at rim (assist by M. Ellis),43,51
228,3,9:17.0,I. Canaan makes 3-pt jump shot from 26 ft (assist by N. Noel),,46,51
229,3,9:04.0,,P. George misses 3-pt jump shot from 27 ft,46,51
230,3,9:03.0,Defensive rebound by N. Noel,,46,51
231,3,8:46.0,Turnover by H. Thompson (bad pass; steal by M. Turner),,46,51
232,3,8:42.0,,P. George misses 2-pt layup from 1 ft (block by J. Grant),46,51
233,3,8:42.0,,Offensive rebound by Team,46,51
234,3,8:35.0,,Personal foul by H. Thompson,46,51
235,3,8:22.0,,M. Turner makes 2-pt jump shot from 15 ft (assist by P. George),46,53
236,3,8:08.0,N. Noel makes 2-pt dunk at rim (assist by J. Grant),,48,53
237,3,7:52.0,,M. Turner makes 2-pt jump shot from 19 ft (assist by G. Hill),48,55
238,3,7:37.0,H. Thompson makes 2-pt jump shot from 18 ft,,50,55
239,3,7:37.0,,Indiana full timeout,50,55
240,3,7:18.0,,P. George misses 2-pt jump shot from 17 ft,50,55
241,3,7:17.0,Defensive rebound by I. Smith,,50,55
242,3,7:06.0,I. Canaan makes 3-pt jump shot from 26 ft (assist by H. Thompson),,53,55
243,3,6:50.0,,G. Hill makes 2-pt jump shot from 20 ft,53,57
244,3,6:32.0,I. Canaan misses 2-pt jump shot from 6 ft (block by I. Mahinmi),,53,57
245,3,6:32.0,Offensive rebound by Team,,53,57
246,3,6:32.0,N. Stauskas enters the game for N. Noel,,53,57
247,3,6:32.0,C. Landry enters the game for H. Thompson,,53,57
248,3,6:23.0,Turnover by Team (shot clock),,53,57
249,3,6:13.0,,P. George misses 2-pt jump shot from 20 ft,53,57
250,3,6:12.0,Defensive rebound by I. Smith,,53,57
251,3,6:06.0,Personal foul by G. Hill,,53,57
252,3,6:06.0,T. McConnell enters the game for I. Smith,,53,57
253,3,5:53.0,J. Grant misses 2-pt layup from 1 ft (block by M. Turner),,53,57
254,3,5:52.0,,Defensive rebound by M. Turner,53,57
255,3,5:36.0,,Turnover by P. George (bad pass),53,57
256,3,5:23.0,Turnover by C. Landry (traveling),,53,57
257,3,5:11.0,,M. Ellis misses 2-pt jump shot from 20 ft,53,57
258,3,5:10.0,,Offensive rebound by I. Mahinmi,53,57
259,3,5:02.0,,Shooting foul by J. Grant (drawn by P. George),53,57
260,3,5:02.0,,P. George makes free throw 1 of 2,53,58
261,3,5:02.0,S. Weems enters the game for I. Canaan,,53,58
262,3,5:02.0,,P. George makes free throw 2 of 2,53,59
263,3,4:57.0,Personal foul by M. Ellis,,53,59
264,3,4:51.0,Offensive foul by J. Grant (drawn by G. Hill),,53,59
265,3,4:51.0,Turnover by J. Grant (offensive foul),,53,59
266,3,4:39.0,,Offensive foul by I. Mahinmi (drawn by S. Weems),53,59
267,3,4:39.0,,Turnover by I. Mahinmi (offensive foul),53,59
268,3,4:27.0,N. Stauskas misses 3-pt jump shot from 26 ft,,53,59
269,3,4:26.0,,Defensive rebound by I. Mahinmi,53,59
270,3,4:04.0,,P. George misses 2-pt layup from 1 ft (block by C. Landry),53,59
271,3,4:04.0,,Offensive rebound by Team,53,59
272,3,4:04.0,E. Brand enters the game for J. Grant,,53,59
273,3,4:01.0,,M. Turner misses 3-pt jump shot from 26 ft,53,59
274,3,4:01.0,,Offensive rebound by Team,53,59
275,3,4:01.0,,Turnover by Team (shot clock),53,59
276,3,3:46.0,C. Landry misses 2-pt jump shot from 19 ft,,53,59
277,3,3:45.0,,Defensive rebound by I. Mahinmi,53,59
278,3,3:35.0,,G. Hill makes 2-pt jump shot from 18 ft,53,61
279,3,3:34.0,Philadelphia full timeout,,53,61
280,3,3:34.0,,L. Allen enters the game for M. Turner,53,61
281,3,3:34.0,,R. Stuckey enters the game for G. Hill,53,61
282,3,3:22.0,C. Landry misses 2-pt jump shot from 21 ft,,53,61
283,3,3:21.0,,Defensive rebound by R. Stuckey,53,61
284,3,3:03.0,,Personal foul by C. Landry,53,61
285,3,2:47.0,,Turnover by Team (shot clock),53,61
286,3,2:27.0,N. Stauskas makes 2-pt layup from 1 ft (assist by S. Weems),,55,61
287,3,2:06.0,,Personal foul by S. Weems,55,61
288,3,2:06.0,,T. Lawson enters the game for M. Ellis,55,61
289,3,2:06.0,,J. Hill enters the game for I. Mahinmi,55,61
290,3,1:54.0,,R. Stuckey misses 2-pt jump shot from 4 ft,55,61
291,3,1:54.0,Defensive rebound by C. Landry,,55,61
292,3,1:48.0,Personal foul by R. Stuckey,,55,61
293,3,1:30.0,Turnover by N. Stauskas (lost ball; steal by R. Stuckey),,55,61
294,3,1:18.0,,J. Hill misses 2-pt hook shot from 5 ft,55,61
295,3,1:17.0,Defensive rebound by C. Landry,,55,61
296,3,1:08.0,Personal foul by P. George,,55,61
297,3,1:08.0,S. Weems makes free throw 1 of 2,,56,61
298,3,1:08.0,S. Weems misses free throw 2 of 2,,56,61
299,3,1:08.0,,Defensive rebound by J. Hill,56,61
300,3,0:52.0,,R. Stuckey misses 2-pt jump shot from 9 ft,56,61
301,3,0:51.0,,Offensive rebound by L. Allen,56,61
302,3,0:50.0,,Shooting foul by E. Brand (drawn by L. Allen),56,61
303,3,0:50.0,,L. Allen makes free throw 1 of 2,56,62
304,3,0:50.0,,L. Allen makes free throw 2 of 2,56,63
305,3,0:42.0,Turnover by N. Stauskas (dbl dribble),,56,63
306,3,0:27.0,,J. Hill misses 2-pt jump shot from 18 ft,56,63
307,3,0:26.0,Defensive rebound by T. McConnell,,56,63
308,3,0:05.0,N. Stauskas misses 3-pt jump shot from 25 ft,,56,63
309,3,0:04.0,,Defensive rebound by J. Hill,56,63
310,3,0:00.0,,T. Lawson makes 3-pt jump shot from 25 ft,56,66
311,4,11:39.0,,T. Lawson misses 2-pt jump shot from 19 ft,56,66
312,4,11:37.0,Defensive rebound by J. Grant,,56,66
313,4,11:24.0,Personal foul by T. Lawson,,56,66
314,4,11:11.0,I. Canaan misses 3-pt jump shot from 27 ft,,56,66
315,4,11:09.0,Offensive rebound by N. Noel,,56,66
316,4,11:07.0,Shooting foul by L. Allen (drawn by N. Noel),,56,66
317,4,11:07.0,N. Noel makes free throw 1 of 2,,57,66
318,4,11:07.0,N. Noel makes free throw 2 of 2,,58,66
319,4,10:43.0,,C. Miles makes 3-pt jump shot from 26 ft,58,69
320,4,10:29.0,H. Thompson misses 3-pt jump shot from 26 ft,,58,69
321,4,10:28.0,,Defensive rebound by L. Allen,58,69
322,4,10:21.0,,Turnover by R. Stuckey (lost ball),58,69
323,4,10:10.0,N. Noel misses 2-pt jump shot from 11 ft,,58,69
324,4,10:10.0,,Defensive rebound by R. Stuckey,58,69
325,4,9:59.0,,R. Stuckey makes 2-pt layup at rim (assist by T. Lawson),58,71
326,4,9:40.0,H. Thompson makes 2-pt jump shot from 4 ft,,60,71
327,4,9:20.0,,Turnover by J. Hill (lost ball; steal by I. Smith),60,71
328,4,9:18.0,Personal foul by T. Lawson,,60,71
329,4,9:05.0,Personal foul by C. Miles,,60,71
330,4,9:05.0,Philadelphia full timeout,,60,71
331,4,8:53.0,I. Smith makes 2-pt jump shot from 18 ft,,62,71
332,4,8:28.0,,Shooting foul by N. Noel (drawn by R. Stuckey),62,71
333,4,8:28.0,,R. Stuckey misses free throw 1 of 2,62,71
334,4,8:28.0,,Offensive rebound by Team,62,71
335,4,8:28.0,,R. Stuckey makes free throw 2 of 2,62,72
336,4,8:04.0,I. Canaan makes 2-pt layup from 1 ft,,64,72
337,4,7:42.0,,R. Stuckey makes 3-pt jump shot from 24 ft (assist by L. Allen),64,75
338,4,7:21.0,I. Smith misses 2-pt jump shot from 5 ft,,64,75
339,4,7:20.0,Offensive rebound by I. Smith,,64,75
340,4,7:15.0,I. Smith misses 2-pt layup from 1 ft,,64,75
341,4,7:15.0,Offensive rebound by N. Noel,,64,75
342,4,7:15.0,Shooting foul by L. Allen (drawn by N. Noel),,64,75
343,4,7:15.0,N. Noel misses free throw 1 of 2,,64,75
344,4,7:15.0,Offensive rebound by Team,,64,75
345,4,7:15.0,,P. George enters the game for R. Stuckey,64,75
346,4,7:15.0,,I. Mahinmi enters the game for J. Hill,64,75
347,4,7:15.0,C. Landry enters the game for J. Grant,,64,75
348,4,7:15.0,N. Noel misses free throw 2 of 2,,64,75
349,4,7:15.0,,Defensive rebound by I. Mahinmi,64,75
350,4,6:52.0,,I. Mahinmi makes 2-pt hook shot from 8 ft,64,77
351,4,6:35.0,Turnover by I. Smith (bad pass; steal by P. George),,64,77
352,4,6:35.0,Loose ball foul by I. Smith,,64,77
353,4,6:29.0,,Offensive foul by I. Mahinmi (drawn by I. Canaan),64,77
354,4,6:29.0,,Turnover by I. Mahinmi (offensive foul),64,77
355,4,6:29.0,T. McConnell enters the game for I. Smith,,64,77
356,4,6:29.0,,G. Hill enters the game for T. Lawson,64,77
357,4,6:29.0,,M. Ellis enters the game for C. Miles,64,77
358,4,6:19.0,T. McConnell makes 2-pt jump shot from 16 ft,,66,77
359,4,6:09.0,,G. Hill misses 3-pt jump shot from 25 ft,66,77
360,4,6:08.0,Defensive rebound by H. Thompson,,66,77
361,4,6:01.0,Turnover by I. Canaan (traveling),,66,77
362,4,5:43.0,Official timeout,,66,77
363,4,5:43.0,,M. Turner enters the game for L. Allen,66,77
364,4,5:40.0,,P. George makes 3-pt jump shot from 25 ft (assist by M. Ellis),66,80
365,4,5:13.0,H. Thompson makes 3-pt jump shot from 26 ft (assist by T. McConnell),,69,80
366,4,4:48.0,,M. Ellis misses 3-pt jump shot from 25 ft,69,80
367,4,4:47.0,Defensive rebound by C. Landry,,69,80
368,4,4:25.0,I. Canaan misses 3-pt jump shot from 24 ft,,69,80
369,4,4:24.0,,Defensive rebound by P. George,69,80
370,4,4:18.0,,M. Ellis makes 2-pt jump shot from 1 ft,69,82
371,4,4:17.0,Philadelphia full timeout,,69,82
372,4,4:17.0,J. Grant enters the game for N. Noel,,69,82
373,4,4:17.0,I. Smith enters the game for I. Canaan,,69,82
374,4,3:59.0,H. Thompson misses 2-pt layup from 1 ft (block by M. Turner),,69,82
375,4,3:58.0,,Defensive rebound by Team,69,82
376,4,3:36.0,,M. Turner misses 2-pt jump shot from 19 ft,69,82
377,4,3:36.0,Defensive rebound by H. Thompson,,69,82
378,4,3:25.0,I. Smith misses 2-pt jump shot from 11 ft,,69,82
379,4,3:24.0,,Defensive rebound by I. Mahinmi,69,82
380,4,3:01.0,,M. Ellis misses 2-pt jump shot from 20 ft,69,82
381,4,3:00.0,Defensive rebound by C. Landry,,69,82
382,4,2:52.0,Personal foul by M. Turner,,69,82
383,4,2:52.0,J. Grant makes free throw 1 of 2,,70,82
384,4,2:52.0,J. Grant misses free throw 2 of 2,,70,82
385,4,2:52.0,,Defensive rebound by Team,70,82
386,4,2:52.0,Loose ball foul by C. Landry,,70,82
387,4,2:44.0,,Personal foul by C. Landry,70,82
388,4,2:33.0,,Shooting foul by H. Thompson (drawn by P. George),70,82
389,4,2:33.0,,P. George makes free throw 1 of 2,70,83
390,4,2:33.0,,P. George makes free throw 2 of 2,70,84
391,4,2:33.0,Philadelphia full timeout,,70,84
392,4,2:33.0,I. Canaan enters the game for C. Landry,,70,84
393,4,2:24.0,J. Grant makes 2-pt layup from 2 ft (assist by I. Smith),,72,84
394,4,2:24.0,Shooting foul by P. George (drawn by J. Grant),,72,84
395,4,2:24.0,,S. Hill enters the game for M. Turner,72,84
396,4,2:24.0,J. Grant makes free throw 1 of 1,,73,84
397,4,2:18.0,,P. George makes 2-pt dunk at rim (assist by G. Hill),73,86
398,4,2:07.0,I. Smith makes 2-pt layup from 1 ft,,75,86
399,4,2:07.0,Away from play foul by G. Hill,,75,86
400,4,2:07.0,J. Grant misses free throw 1 of 1,,75,86
401,4,2:04.0,,Defensive rebound by M. Ellis,75,86
