,QUARTER,TIME_REMAINING,DALLAS_ACTION,PHOENIX_ACTION,DALLAS_SCORE,PHOENIX_SCORE
89,1,4:04.0,,Personal foul by J. Evans (drawn by T. Warren),17,12
90,1,4:00.0,,T. Warren makes 3-pt jump shot from 25 ft (assist by M. Teletović),17,15
91,1,3:45.0,Z. Pachulia misses 2-pt jump shot from 17 ft,,17,15
92,1,3:43.0,,Defensive rebound by B. Knight,17,15
93,1,3:40.0,,A. Len makes 2-pt dunk at rim (assist by B. Knight),17,17
94,1,3:39.0,Dallas full timeout,,17,17
95,1,3:39.0,D. Nowitzki enters the game for Z. Pachulia,,17,17
96,1,3:26.0,D. Powell misses 2-pt jump shot from 7 ft,,17,17
97,1,3:24.0,,Defensive rebound by M. Teletović,17,17
98,1,3:19.0,,Turnover by B. Knight (traveling),17,17
99,1,3:11.0,D. Powell misses 2-pt jump shot from 3 ft,,17,17
100,1,3:09.0,,Defensive rebound by A. Len,17,17
101,1,3:04.0,,M. Teletović misses 2-pt jump shot from 5 ft,17,17
102,1,3:02.0,Defensive rebound by D. Powell,,17,17
103,1,2:49.0,Shooting foul by A. Len (drawn by D. Powell),,17,17
104,1,2:49.0,D. Powell makes free throw 1 of 2,,18,17
105,1,2:49.0,W. Matthews enters the game for J. Evans,,18,17
106,1,2:49.0,D. Powell misses free throw 2 of 2,,18,17
107,1,2:48.0,,Defensive rebound by A. Len,18,17
108,1,2:31.0,,T. Warren misses 2-pt layup from 1 ft,18,17
109,1,2:29.0,,Offensive rebound by A. Len,18,17
110,1,2:29.0,,A. Len misses 2-pt dunk at rim,18,17
111,1,2:28.0,,Offensive rebound by A. Len,18,17
112,1,2:25.0,,Offensive foul by M. Teletović (drawn by J. Barea),18,17
113,1,2:25.0,,Turnover by M. Teletović (offensive foul),18,17
114,1,2:14.0,J. Barea makes 2-pt layup at rim (assist by D. Nowitzki),,20,17
115,1,2:00.0,,M. Teletović misses 3-pt jump shot from 24 ft,20,17
116,1,1:58.0,,Offensive rebound by A. Len,20,17
117,1,1:54.0,,M. Teletović misses 3-pt jump shot from 23 ft,20,17
118,1,1:52.0,,Offensive rebound by B. Knight,20,17
119,1,1:49.0,,S. Weems misses 3-pt jump shot from 25 ft,20,17
120,1,1:47.0,Defensive rebound by J. Barea,,20,17
121,1,1:35.0,D. Nowitzki makes 2-pt jump shot from 14 ft,,22,17
122,1,1:21.0,,T. Warren makes 2-pt jump shot from 18 ft,22,19
123,1,1:10.0,J. Barea misses 2-pt jump shot from 21 ft,,22,19
124,1,1:08.0,,Defensive rebound by A. Len,22,19
125,1,0:55.0,,Shooting foul by D. Powell (drawn by A. Len),22,19
126,1,0:55.0,,A. Len misses free throw 1 of 2,22,19
127,1,0:55.0,,Offensive rebound by Team,22,19
128,1,0:55.0,,A. Len makes free throw 2 of 2,22,20
129,1,0:35.0,Turnover by J. Barea (bad pass; steal by S. Weems),,22,20
130,1,0:29.0,,T. Warren misses 2-pt jump shot from 19 ft,22,20
131,1,0:26.0,Defensive rebound by D. Harris,,22,20
132,1,0:24.0,Shooting foul by S. Weems (drawn by D. Harris),,22,20
133,1,0:24.0,D. Harris makes free throw 1 of 2,,23,20
134,1,0:24.0,,J. Leuer enters the game for A. Len,23,20
135,1,0:24.0,J. Evans enters the game for D. Nowitzki,,23,20
136,1,0:24.0,D. Harris makes free throw 2 of 2,,24,20
137,1,0:00.0,,J. Leuer makes 2-pt jump shot from 15 ft (assist by B. Knight),24,22
138,2,11:39.0,,J. Leuer makes 2-pt jump shot from 15 ft,24,24
139,2,11:26.0,Offensive foul by D. Powell (drawn by S. Weems),,24,24
140,2,11:26.0,Turnover by D. Powell (offensive foul),,24,24
141,2,11:09.0,,Turnover by R. Price (bad pass; steal by D. Harris),24,24
142,2,11:02.0,W. Matthews misses 3-pt jump shot from 25 ft,,24,24
143,2,11:00.0,,Defensive rebound by J. Leuer,24,24
144,2,10:52.0,,J. Leuer makes 2-pt layup from 1 ft,24,26
145,2,10:52.0,,Shooting foul by D. Nowitzki (drawn by J. Leuer),24,26
146,2,10:52.0,J. Evans enters the game for D. Powell,,24,26
147,2,10:52.0,,J. Leuer misses free throw 1 of 1,24,26
148,2,10:52.0,,Offensive rebound by J. Leuer,24,26
149,2,10:50.0,,M. Teletović misses 2-pt jump shot from 12 ft,24,26
150,2,10:47.0,Defensive rebound by D. Nowitzki,,24,26
151,2,10:43.0,D. Harris misses 2-pt jump shot from 6 ft,,24,26
152,2,10:41.0,,Defensive rebound by Team,24,26
153,2,10:40.0,D. Williams enters the game for D. Harris,,24,26
154,2,10:27.0,,T. Warren misses 3-pt jump shot from 24 ft,24,26
155,2,10:25.0,Defensive rebound by J. Barea,,24,26
156,2,10:20.0,Shooting foul by J. Leuer (drawn by J. Barea),,24,26
157,2,10:20.0,J. Barea misses free throw 1 of 2,,24,26
158,2,10:20.0,Offensive rebound by Team,,24,26
159,2,10:20.0,,M. Morris enters the game for M. Teletović,24,26
160,2,10:20.0,J. Barea makes free throw 2 of 2,,25,26
161,2,10:05.0,,R. Price misses 3-pt jump shot from 25 ft,25,26
162,2,10:03.0,,Offensive rebound by J. Leuer,25,26
163,2,9:57.0,,M. Morris makes 2-pt jump shot from 9 ft,25,28
164,2,9:55.0,Personal foul by M. Morris (drawn by W. Matthews),,25,28
165,2,9:55.0,,T. Chandler enters the game for M. Morris,25,28
166,2,9:55.0,Z. Pachulia enters the game for J. Evans,,25,28
167,2,9:48.0,Personal foul by J. Leuer (drawn by D. Nowitzki),,25,28
168,2,9:33.0,D. Nowitzki misses 2-pt jump shot from 17 ft,,25,28
169,2,9:30.0,,Defensive rebound by S. Weems,25,28
170,2,9:26.0,,T. Warren misses 2-pt jump shot from 14 ft,25,28
171,2,9:20.0,,Offensive rebound by T. Chandler,25,28
172,2,9:20.0,,T. Chandler makes 2-pt layup from 1 ft,25,30
173,2,9:13.0,Z. Pachulia misses 2-pt layup at rim,,25,30
174,2,9:11.0,Offensive rebound by Z. Pachulia,,25,30
175,2,9:06.0,Z. Pachulia makes 2-pt layup at rim,,27,30
176,2,8:51.0,,J. Leuer misses 2-pt jump shot from 8 ft,27,30
177,2,8:50.0,Defensive rebound by D. Nowitzki,,27,30
178,2,8:45.0,Shooting foul by R. Price (drawn by J. Barea),,27,30
179,2,8:45.0,Official timeout,,27,30
180,2,8:45.0,,E. Bledsoe enters the game for T. Warren,27,30
181,2,8:45.0,C. Villanueva enters the game for D. Nowitzki,,27,30
182,2,8:45.0,J. Barea makes free throw 1 of 2,,28,30
183,2,8:45.0,J. Barea makes free throw 2 of 2,,29,30
184,2,8:27.0,,E. Bledsoe misses 2-pt jump shot from 21 ft,29,30
185,2,8:25.0,Defensive rebound by W. Matthews,,29,30
186,2,8:10.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Williams),,32,30
187,2,7:52.0,,S. Weems misses 2-pt jump shot from 21 ft,32,30
188,2,7:50.0,Defensive rebound by D. Williams,,32,30
189,2,7:48.0,,Offensive charge foul by J. Barea (drawn by R. Price),32,30
190,2,7:48.0,Turnover by J. Barea (offensive foul),,32,30
191,2,7:48.0,,A. Goodwin enters the game for S. Weems,32,30
192,2,7:48.0,R. Felton enters the game for J. Barea,,32,30
193,2,7:33.0,,Shooting foul by C. Villanueva (drawn by J. Leuer),32,30
194,2,7:33.0,,J. Leuer makes free throw 1 of 2,32,31
195,2,7:33.0,,D. Booker enters the game for R. Price,32,31
196,2,7:33.0,,J. Leuer makes free throw 2 of 2,32,32
197,2,7:22.0,Z. Pachulia makes 2-pt jump shot from 15 ft,,34,32
198,2,6:59.0,,E. Bledsoe misses 3-pt jump shot from 24 ft,34,32
199,2,6:57.0,,Offensive rebound by E. Bledsoe,34,32
200,2,6:56.0,,E. Bledsoe makes 2-pt layup from 2 ft,34,34
201,2,6:33.0,C. Villanueva makes 2-pt jump shot from 9 ft,,36,34
202,2,6:12.0,,Turnover by A. Goodwin (traveling),36,34
203,2,6:01.0,Z. Pachulia misses 2-pt hook shot from 5 ft,,36,34
204,2,5:58.0,,Defensive rebound by T. Chandler,36,34
205,2,5:45.0,,E. Bledsoe misses 2-pt jump shot from 19 ft,36,34
206,2,5:43.0,Defensive rebound by Z. Pachulia,,36,34
207,2,5:37.0,C. Villanueva makes 3-pt jump shot from 24 ft (assist by D. Williams),,39,34
208,2,5:23.0,,A. Goodwin makes 2-pt layup from 2 ft,39,36
209,2,5:12.0,R. Felton misses 2-pt jump shot from 19 ft,,39,36
210,2,5:10.0,,Defensive rebound by J. Leuer,39,36
211,2,5:01.0,,J. Leuer misses 3-pt jump shot from 24 ft,39,36
212,2,4:59.0,Defensive rebound by Z. Pachulia,,39,36
213,2,4:54.0,Dallas full timeout,,39,36
214,2,4:54.0,,M. Teletović enters the game for J. Leuer,39,36
215,2,4:54.0,,B. Knight enters the game for D. Booker,39,36
216,2,4:47.0,Shooting foul by T. Chandler (drawn by Z. Pachulia),,39,36
217,2,4:47.0,Z. Pachulia makes free throw 1 of 2,,40,36
218,2,4:47.0,,A. Len enters the game for T. Chandler,40,36
219,2,4:47.0,J. Evans enters the game for W. Matthews,,40,36
220,2,4:47.0,Z. Pachulia makes free throw 2 of 2,,41,36
221,2,4:36.0,,Shooting foul by Z. Pachulia (drawn by A. Goodwin),41,36
222,2,4:36.0,,A. Goodwin makes free throw 1 of 2,41,37
223,2,4:36.0,D. Powell enters the game for Z. Pachulia,,41,37
224,2,4:36.0,,A. Goodwin makes free throw 2 of 2,41,38
225,2,4:22.0,D. Williams misses 2-pt jump shot from 20 ft,,41,38
226,2,4:20.0,,Defensive rebound by A. Len,41,38
227,2,4:04.0,,A. Goodwin makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),41,41
228,2,3:47.0,D. Williams makes 2-pt jump shot from 8 ft (assist by R. Felton),,43,41
229,2,3:40.0,,M. Teletović misses 3-pt jump shot from 23 ft,43,41
230,2,3:37.0,Defensive rebound by J. Evans,,43,41
231,2,3:32.0,R. Felton makes 2-pt layup from 1 ft (assist by D. Williams),,45,41
232,2,3:08.0,,A. Len misses 2-pt jump shot from 11 ft,45,41
233,2,3:06.0,Defensive rebound by D. Powell,,45,41
234,2,2:59.0,D. Powell makes 2-pt layup from 1 ft (assist by R. Felton),,47,41
235,2,2:53.0,,Phoenix full timeout,47,41
236,2,2:53.0,D. Harris enters the game for D. Williams,,47,41
237,2,2:44.0,,Shooting foul by C. Villanueva (drawn by E. Bledsoe),47,41
238,2,2:44.0,,E. Bledsoe makes free throw 1 of 2,47,42
239,2,2:44.0,,E. Bledsoe makes free throw 2 of 2,47,43
240,2,2:29.0,C. Villanueva misses 3-pt jump shot from 24 ft,,47,43
241,2,2:26.0,,Defensive rebound by A. Goodwin,47,43
242,2,2:19.0,,B. Knight misses 3-pt jump shot from 25 ft,47,43
243,2,2:17.0,Defensive rebound by J. Evans,,47,43
244,2,2:02.0,D. Harris misses 3-pt jump shot from 24 ft,,47,43
245,2,2:00.0,,Defensive rebound by A. Goodwin,47,43
246,2,1:53.0,,M. Teletović misses 3-pt jump shot from 25 ft,47,43
247,2,1:51.0,Defensive rebound by D. Powell,,47,43
248,2,1:39.0,C. Villanueva makes 2-pt jump shot from 22 ft (assist by D. Powell),,49,43
249,2,1:25.0,,P. Tucker enters the game for M. Teletović,49,43
250,2,1:25.0,,Personal foul by D. Powell (drawn by B. Knight),49,43
251,2,1:25.0,,B. Knight makes free throw 1 of 2,49,44
252,2,1:25.0,Z. Pachulia enters the game for D. Powell,,49,44
253,2,1:25.0,,B. Knight makes free throw 2 of 2,49,45
254,2,1:06.0,C. Villanueva makes 3-pt jump shot from 25 ft (assist by D. Harris),,52,45
255,2,0:59.0,Offensive charge foul by B. Knight (drawn by D. Harris),,52,45
256,2,0:59.0,,Turnover by B. Knight (offensive foul),52,45
257,2,0:40.0,Personal foul by E. Bledsoe (drawn by D. Harris),,52,45
258,2,0:40.0,D. Harris makes free throw 1 of 2,,53,45
259,2,0:40.0,W. Matthews enters the game for C. Villanueva,,53,45
260,2,0:40.0,D. Harris makes free throw 2 of 2,,54,45
261,2,0:26.0,,A. Goodwin misses 2-pt jump shot from 5 ft (block by J. Evans),54,45
262,2,0:26.0,,Offensive rebound by Team,54,45
263,2,0:23.0,,Phoenix full timeout,54,45
264,2,0:17.0,,Turnover by A. Len (bad pass; steal by J. Evans),54,45
265,2,0:02.0,R. Felton misses 2-pt jump shot from 18 ft,,54,45
266,2,0:00.0,,Defensive rebound by B. Knight,54,45
267,3,11:44.0,,P. Tucker misses 2-pt layup from 1 ft (block by Z. Pachulia),54,45
268,3,11:43.0,,Offensive rebound by Team,54,45
269,3,11:40.0,,M. Morris misses 2-pt jump shot from 13 ft,54,45
270,3,11:38.0,,Offensive rebound by P. Tucker,54,45
271,3,11:35.0,,Shooting foul by D. Nowitzki (drawn by T. Chandler),54,45
272,3,11:35.0,,T. Chandler makes free throw 1 of 2,54,46
273,3,11:35.0,,T. Chandler misses free throw 2 of 2,54,46
274,3,11:34.0,Defensive rebound by Z. Pachulia,,54,46
275,3,11:21.0,D. Nowitzki makes 2-pt jump shot from 16 ft (assist by D. Williams),,56,46
276,3,11:11.0,,Shooting foul by D. Williams (drawn by E. Bledsoe),56,46
277,3,11:11.0,,E. Bledsoe misses free throw 1 of 2,56,46
278,3,11:11.0,,Offensive rebound by Team,56,46
279,3,11:11.0,,E. Bledsoe makes free throw 2 of 2,56,47
280,3,10:57.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Williams),,59,47
281,3,10:43.0,,M. Morris misses 2-pt layup from 2 ft,59,47
282,3,10:37.0,,Offensive rebound by T. Chandler,59,47
283,3,10:36.0,,T. Chandler misses 2-pt layup from 1 ft,59,47
284,3,10:35.0,Defensive rebound by D. Nowitzki,,59,47
285,3,10:34.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by R. Felton),,62,47
286,3,10:20.0,,B. Knight misses 2-pt jump shot from 20 ft,62,47
287,3,10:18.0,Defensive rebound by D. Nowitzki,,62,47
288,3,10:09.0,D. Nowitzki misses 2-pt jump shot from 20 ft,,62,47
289,3,10:08.0,Offensive rebound by Z. Pachulia,,62,47
290,3,10:06.0,D. Nowitzki makes 2-pt layup from 1 ft (assist by Z. Pachulia),,64,47
291,3,10:06.0,,Phoenix full timeout,64,47
292,3,9:51.0,,P. Tucker misses 3-pt jump shot from 25 ft,64,47
293,3,9:49.0,Defensive rebound by Z. Pachulia,,64,47
294,3,9:33.0,W. Matthews misses 2-pt jump shot from 21 ft,,64,47
295,3,9:32.0,,Defensive rebound by B. Knight,64,47
296,3,9:27.0,,B. Knight makes 2-pt layup at rim,64,49
297,3,9:07.0,D. Nowitzki makes 2-pt jump shot from 21 ft (assist by R. Felton),,66,49
298,3,8:59.0,,Shooting foul by W. Matthews (drawn by M. Morris),66,49
299,3,8:59.0,,M. Morris makes free throw 1 of 2,66,50
300,3,8:59.0,,M. Morris makes free throw 2 of 2,66,51
301,3,8:45.0,Z. Pachulia misses 2-pt hook shot from 5 ft,,66,51
302,3,8:44.0,,Defensive rebound by T. Chandler,66,51
303,3,8:40.0,,Shooting foul by W. Matthews (drawn by P. Tucker),66,51
304,3,8:40.0,,P. Tucker misses free throw 1 of 2,66,51
305,3,8:40.0,,Offensive rebound by Team,66,51
306,3,8:40.0,,P. Tucker misses free throw 2 of 2,66,51
307,3,8:40.0,Defensive rebound by D. Nowitzki,,66,51
308,3,8:29.0,W. Matthews makes 2-pt layup from 2 ft,,68,51
309,3,8:17.0,,Turnover by B. Knight (bad pass; steal by D. Nowitzki),68,51
310,3,8:13.0,R. Felton misses 2-pt layup at rim,,68,51
311,3,8:10.0,Offensive rebound by D. Nowitzki,,68,51
312,3,8:06.0,D. Williams makes 2-pt jump shot from 7 ft,,70,51
313,3,7:53.0,,E. Bledsoe misses 2-pt jump shot from 19 ft,70,51
314,3,7:51.0,Defensive rebound by R. Felton,,70,51
315,3,7:45.0,Personal foul by M. Morris (drawn by Z. Pachulia),,70,51
316,3,7:45.0,,T. Warren enters the game for P. Tucker,70,51
317,3,7:36.0,Dallas full timeout,,70,51
318,3,7:36.0,D. Harris enters the game for D. Williams,,70,51
319,3,7:34.0,Shooting foul by M. Morris (drawn by Z. Pachulia),,70,51
320,3,7:34.0,Z. Pachulia makes free throw 1 of 2,,71,51
321,3,7:34.0,,J. Leuer enters the game for M. Morris,71,51
322,3,7:34.0,Z. Pachulia makes free throw 2 of 2,,72,51
323,3,7:22.0,,Turnover by E. Bledsoe (lost ball; steal by W. Matthews),72,51
324,3,7:18.0,D. Harris makes 2-pt layup at rim (assist by R. Felton),,74,51
325,3,7:03.0,,T. Warren makes 2-pt jump shot from 14 ft (assist by J. Leuer),74,53
326,3,6:53.0,R. Felton makes 2-pt layup from 1 ft,,76,53
327,3,6:41.0,,D. Booker enters the game for E. Bledsoe,76,53
328,3,6:41.0,,A. Len enters the game for T. Chandler,76,53
329,3,6:41.0,J. Evans enters the game for W. Matthews,,76,53
330,3,6:39.0,,Turnover by A. Len (traveling),76,53
331,3,6:20.0,J. Evans makes 3-pt jump shot from 23 ft (assist by D. Nowitzki),,79,53
332,3,6:04.0,,T. Warren makes 2-pt jump shot from 7 ft,79,55
333,3,5:44.0,R. Felton makes 2-pt jump shot from 8 ft,,81,55
334,3,5:32.0,,Turnover by T. Warren (traveling),81,55
335,3,5:32.0,D. Powell enters the game for D. Nowitzki,,81,55
336,3,5:14.0,D. Powell misses 2-pt jump shot from 5 ft,,81,55
337,3,5:12.0,Offensive rebound by Z. Pachulia,,81,55
338,3,5:12.0,Z. Pachulia misses 2-pt layup from 1 ft,,81,55
339,3,5:12.0,,Defensive rebound by Team,81,55
340,3,5:12.0,Loose ball foul by D. Powell (drawn by A. Len),,81,55
341,3,5:12.0,,A. Len misses free throw 1 of 2,81,55
342,3,5:12.0,,Offensive rebound by Team,81,55
343,3,5:12.0,,A. Len makes free throw 2 of 2,81,56
344,3,4:59.0,D. Powell makes 2-pt dunk at rim (assist by Z. Pachulia),,83,56
345,3,4:40.0,,T. Warren misses 2-pt jump shot from 17 ft,83,56
346,3,4:38.0,Defensive rebound by Z. Pachulia,,83,56
347,3,4:32.0,D. Harris misses 2-pt layup from 2 ft,,83,56
348,3,4:31.0,,Defensive rebound by A. Len,83,56
349,3,4:23.0,,B. Knight makes 2-pt jump shot from 12 ft,83,58
350,3,4:22.0,Dallas full timeout,,83,58
351,3,4:22.0,C. Villanueva enters the game for R. Felton,,83,58
352,3,4:22.0,J. Barea enters the game for D. Powell,,83,58
353,3,4:22.0,,E. Bledsoe enters the game for B. Knight,83,58
354,3,4:11.0,Turnover by D. Harris (traveling),,83,58
355,3,3:58.0,,J. Leuer misses 2-pt layup at rim,83,58
356,3,3:55.0,Defensive rebound by J. Evans,,83,58
357,3,3:42.0,Shooting foul by E. Bledsoe (drawn by J. Barea),,83,58
358,3,3:42.0,,Technical foul by E. Bledsoe,83,58
359,3,3:42.0,D. Harris misses technical free throw,,83,58
360,3,3:42.0,Offensive rebound by Team,,83,58
361,3,3:42.0,J. Barea makes free throw 1 of 2,,84,58
362,3,3:42.0,J. Barea misses free throw 2 of 2,,84,58
363,3,3:39.0,,Defensive rebound by J. Leuer,84,58
364,3,3:21.0,,T. Warren misses 3-pt jump shot from 25 ft,84,58
365,3,3:19.0,Defensive rebound by C. Villanueva,,84,58
366,3,3:11.0,Z. Pachulia misses 2-pt jump shot from 18 ft,,84,58
367,3,3:09.0,,Defensive rebound by E. Bledsoe,84,58
368,3,2:57.0,Violation by C. Villanueva (kicked ball),,84,58
369,3,2:57.0,,B. Knight enters the game for A. Len,84,58
370,3,2:50.0,,D. Booker makes 2-pt jump shot from 14 ft (assist by E. Bledsoe),84,60
371,3,2:24.0,D. Harris misses 3-pt jump shot from 25 ft,,84,60
372,3,2:22.0,,Defensive rebound by D. Booker,84,60
373,3,2:16.0,,T. Warren misses 2-pt jump shot from 16 ft,84,60
374,3,2:13.0,Defensive rebound by J. Evans,,84,60
375,3,2:05.0,Turnover by Z. Pachulia (bad pass),,84,60
376,3,2:05.0,D. Williams enters the game for Z. Pachulia,,84,60
377,3,1:52.0,Offensive charge foul by E. Bledsoe (drawn by D. Harris),,84,60
378,3,1:52.0,,Turnover by E. Bledsoe (offensive foul),84,60
379,3,1:38.0,Personal block foul by D. Booker,,84,60
380,3,1:26.0,J. Barea misses 2-pt jump shot from 10 ft,,84,60
381,3,1:25.0,,Defensive rebound by T. Warren,84,60
382,3,1:16.0,,Turnover by B. Knight (bad pass; steal by D. Williams),84,60
383,3,1:12.0,J. Barea makes 2-pt layup from 2 ft (assist by D. Williams),,86,60
384,3,0:55.0,,J. Leuer makes 2-pt layup from 1 ft,86,62
385,3,0:55.0,,Shooting foul by C. Villanueva (drawn by J. Leuer),86,62
386,3,0:55.0,,J. Leuer makes free throw 1 of 1,86,63
387,3,0:35.0,D. Harris makes 2-pt layup from 2 ft (assist by D. Williams),,88,63
388,3,0:27.0,,D. Booker makes 3-pt jump shot from 22 ft (assist by J. Leuer),88,66
389,3,0:02.0,D. Williams misses 2-pt jump shot from 17 ft,,88,66
390,3,0:00.0,,Defensive rebound by J. Leuer,88,66
391,4,11:50.0,J. Evans makes 2-pt dunk at rim (assist by D. Harris),,90,66
