,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHICAGO_ACTION,WASHINGTON_SCORE,CHICAGO_SCORE
72,1,3:32.0,Shooting foul by T. Snell (drawn by B. Beal),,18,23
73,1,3:32.0,B. Beal makes free throw 1 of 2,,19,23
74,1,3:32.0,,B. Portis enters the game for T. Gibson,19,23
75,1,3:32.0,M. Morris enters the game for M. Gortat,,19,23
76,1,3:32.0,N. Hilário enters the game for J. Dudley,,19,23
77,1,3:32.0,,J. Holiday enters the game for T. Snell,19,23
78,1,3:32.0,B. Beal makes free throw 2 of 2,,20,23
79,1,3:18.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by P. Gasol),20,26
80,1,3:02.0,N. Hilário makes 2-pt jump shot from 18 ft (assist by R. Sessions),,22,26
81,1,2:55.0,,A. Brooks misses 2-pt layup from 1 ft,22,26
82,1,2:53.0,Defensive rebound by M. Morris,,22,26
83,1,2:49.0,B. Beal misses 3-pt jump shot from 25 ft,,22,26
84,1,2:48.0,,Defensive rebound by P. Gasol,22,26
85,1,2:44.0,,Turnover by B. Portis (step out of bounds),22,26
86,1,2:44.0,Washington full timeout,,22,26
87,1,2:27.0,N. Hilário misses 2-pt jump shot from 5 ft,,22,26
88,1,2:27.0,,Defensive rebound by Team,22,26
89,1,2:27.0,A. Anderson enters the game for O. Porter,,22,26
90,1,2:14.0,,J. Holiday misses 3-pt jump shot from 23 ft,22,26
91,1,2:12.0,Defensive rebound by M. Morris,,22,26
92,1,2:03.0,R. Sessions misses 2-pt jump shot from 4 ft,,22,26
93,1,2:02.0,,Defensive rebound by J. Holiday,22,26
94,1,1:50.0,,Turnover by J. Holiday (bad pass; steal by B. Beal),22,26
95,1,1:40.0,M. Morris misses 2-pt jump shot from 21 ft,,22,26
96,1,1:39.0,Offensive rebound by N. Hilário,,22,26
97,1,1:37.0,Shooting foul by J. Holiday (drawn by R. Sessions),,22,26
98,1,1:37.0,R. Sessions makes free throw 1 of 2,,23,26
99,1,1:37.0,R. Sessions makes free throw 2 of 2,,24,26
100,1,1:20.0,,A. Brooks makes 2-pt layup from 1 ft (assist by P. Gasol),24,28
101,1,1:13.0,Shooting foul by P. Gasol (drawn by N. Hilário),,24,28
102,1,1:13.0,N. Hilário makes free throw 1 of 2,,25,28
103,1,1:13.0,,C. Felício enters the game for P. Gasol,25,28
104,1,1:13.0,N. Hilário makes free throw 2 of 2,,26,28
105,1,1:01.0,,D. McDermott misses 3-pt jump shot from 22 ft,26,28
106,1,0:59.0,Defensive rebound by R. Sessions,,26,28
107,1,0:57.0,B. Beal makes 2-pt layup from 1 ft (assist by R. Sessions),,28,28
108,1,0:48.0,,A. Brooks misses 2-pt jump shot from 16 ft,28,28
109,1,0:46.0,Defensive rebound by A. Anderson,,28,28
110,1,0:30.0,M. Morris misses 2-pt jump shot from 15 ft,,28,28
111,1,0:30.0,,Defensive rebound by D. McDermott,28,28
112,1,0:30.0,,Personal foul by A. Anderson,28,28
113,1,0:06.0,,A. Brooks misses 3-pt jump shot from 25 ft,28,28
114,1,0:06.0,,Offensive rebound by Team,28,28
115,1,0:06.0,,Turnover by Team (shot clock),28,28
116,1,0:06.0,J. Wall enters the game for A. Anderson,,28,28
117,1,0:02.0,R. Sessions makes 3-pt jump shot from 24 ft (assist by J. Wall),,31,28
118,1,0:00.0,,A. Brooks misses 3-pt jump shot from 61 ft,31,28
119,1,0:00.0,,Offensive rebound by Team,31,28
120,2,11:49.0,,D. McDermott misses 2-pt layup from 2 ft,31,28
121,2,11:45.0,Defensive rebound by M. Morris,,31,28
122,2,11:45.0,R. Sessions makes 2-pt layup from 2 ft (assist by M. Morris),,33,28
123,2,11:45.0,Shooting foul by A. Brooks (drawn by R. Sessions),,33,28
124,2,11:45.0,R. Sessions makes free throw 1 of 1,,34,28
125,2,11:35.0,,A. Brooks makes 2-pt jump shot from 6 ft,34,30
126,2,11:10.0,Turnover by A. Anderson (bad pass; steal by C. Felício),,34,30
127,2,11:01.0,,Shooting foul by A. Anderson (drawn by B. Portis),34,30
128,2,11:01.0,,B. Portis misses free throw 1 of 2,34,30
129,2,11:01.0,,Offensive rebound by Team,34,30
130,2,11:01.0,,B. Portis makes free throw 2 of 2,34,31
131,2,10:39.0,B. Beal misses 3-pt jump shot from 23 ft,,34,31
132,2,10:37.0,,Defensive rebound by B. Portis,34,31
133,2,10:30.0,,B. Portis misses 2-pt jump shot from 3 ft (block by N. Hilário),34,31
134,2,10:30.0,,Offensive rebound by Team,34,31
135,2,10:15.0,,B. Portis misses 2-pt jump shot from 18 ft,34,31
136,2,10:14.0,Defensive rebound by N. Hilário,,34,31
137,2,10:01.0,M. Morris misses 2-pt jump shot from 16 ft,,34,31
138,2,9:58.0,,Defensive rebound by C. Felício,34,31
139,2,9:54.0,,E. Moore enters the game for A. Brooks,34,31
140,2,9:54.0,Loose ball foul by N. Hilário,,34,31
141,2,9:47.0,,B. Portis makes 2-pt layup from 1 ft (assist by D. McDermott),34,33
142,2,9:39.0,B. Beal misses 3-pt jump shot from 25 ft,,34,33
143,2,9:38.0,,Defensive rebound by D. McDermott,34,33
144,2,9:24.0,,C. Felício makes 2-pt dunk at rim (assist by J. Holiday),34,35
145,2,9:00.0,A. Anderson makes 2-pt layup from 3 ft,,36,35
146,2,9:00.0,Shooting foul by D. McDermott (drawn by A. Anderson),,36,35
147,2,9:00.0,J. Wall enters the game for R. Sessions,,36,35
148,2,9:00.0,A. Anderson makes free throw 1 of 1,,37,35
149,2,8:46.0,,E. Moore makes 2-pt jump shot from 7 ft,37,37
150,2,8:38.0,Shooting foul by B. Portis (drawn by M. Morris),,37,37
151,2,8:38.0,Washington full timeout,,37,37
152,2,8:38.0,,M. Dunleavy enters the game for J. Holiday,37,37
153,2,8:38.0,M. Morris makes free throw 1 of 2,,38,37
154,2,8:38.0,M. Morris makes free throw 2 of 2,,39,37
155,2,8:25.0,,E. Moore misses 2-pt jump shot from 21 ft,39,37
156,2,8:24.0,Defensive rebound by J. Wall,,39,37
157,2,8:23.0,Personal foul by D. McDermott,,39,37
158,2,8:08.0,M. Morris makes 2-pt jump shot from 11 ft (assist by J. Wall),,41,37
159,2,7:47.0,,Turnover by B. Portis (bad pass; steal by J. Wall),41,37
160,2,7:36.0,J. Wall misses 2-pt jump shot from 19 ft,,41,37
161,2,7:36.0,Offensive rebound by Team,,41,37
162,2,7:36.0,,Loose ball foul by M. Dunleavy,41,37
163,2,7:36.0,M. Morris makes free throw 1 of 2,,42,37
164,2,7:36.0,,T. Snell enters the game for D. McDermott,42,37
165,2,7:36.0,G. Temple enters the game for A. Anderson,,42,37
166,2,7:36.0,M. Morris misses free throw 2 of 2,,42,37
167,2,7:34.0,,Defensive rebound by C. Felício,42,37
168,2,7:17.0,,E. Moore misses 2-pt jump shot from 21 ft,42,37
169,2,7:16.0,Defensive rebound by B. Beal,,42,37
170,2,7:05.0,M. Morris misses 2-pt jump shot from 17 ft,,42,37
171,2,7:04.0,,Defensive rebound by T. Snell,42,37
172,2,6:51.0,,B. Portis misses 2-pt hook shot from 4 ft,42,37
173,2,6:50.0,Defensive rebound by M. Morris,,42,37
174,2,6:43.0,B. Beal misses 3-pt jump shot from 24 ft,,42,37
175,2,6:42.0,Offensive rebound by G. Temple,,42,37
176,2,6:34.0,Def 3 sec tech foul by C. Felício,,42,37
177,2,6:34.0,J. Wall makes technical free throw,,43,37
178,2,6:34.0,J. Dudley enters the game for B. Beal,,43,37
179,2,6:34.0,O. Porter enters the game for M. Morris,,43,37
180,2,6:34.0,,T. Gibson enters the game for B. Portis,43,37
181,2,6:34.0,,P. Gasol enters the game for C. Felício,43,37
182,2,6:28.0,G. Temple misses 3-pt jump shot from 24 ft,,43,37
183,2,6:27.0,,Defensive rebound by P. Gasol,43,37
184,2,6:18.0,,T. Gibson misses 2-pt jump shot from 5 ft,43,37
185,2,6:17.0,,Offensive rebound by T. Gibson,43,37
186,2,6:16.0,,T. Gibson makes 2-pt layup from 2 ft,43,39
187,2,6:16.0,,Shooting foul by G. Temple (drawn by T. Gibson),43,39
188,2,6:16.0,M. Gortat enters the game for N. Hilário,,43,39
189,2,6:16.0,,T. Gibson makes free throw 1 of 1,43,40
190,2,6:03.0,J. Dudley misses 3-pt jump shot from 24 ft,,43,40
191,2,6:01.0,,Defensive rebound by E. Moore,43,40
192,2,5:54.0,,Chicago full timeout,43,40
193,2,5:47.0,,Shooting foul by J. Dudley (drawn by T. Gibson),43,40
194,2,5:47.0,,T. Gibson makes free throw 1 of 2,43,41
195,2,5:47.0,,T. Gibson makes free throw 2 of 2,43,42
196,2,5:33.0,J. Wall makes 2-pt layup from 2 ft,,45,42
197,2,5:10.0,,P. Gasol makes 2-pt jump shot from 11 ft,45,44
198,2,4:48.0,G. Temple makes 2-pt jump shot from 11 ft,,47,44
199,2,4:27.0,,P. Gasol misses 2-pt jump shot from 21 ft,47,44
200,2,4:25.0,Defensive rebound by J. Dudley,,47,44
201,2,4:16.0,J. Wall misses 2-pt jump shot from 19 ft,,47,44
202,2,4:16.0,,Defensive rebound by M. Dunleavy,47,44
203,2,4:00.0,,M. Dunleavy misses 2-pt layup from 2 ft,47,44
204,2,3:59.0,Defensive rebound by J. Dudley,,47,44
205,2,3:51.0,M. Gortat misses 2-pt layup from 2 ft,,47,44
206,2,3:50.0,Offensive rebound by M. Gortat,,47,44
207,2,3:50.0,M. Gortat makes 2-pt layup from 2 ft,,49,44
208,2,3:36.0,,T. Gibson makes 2-pt dunk at rim (assist by T. Snell),49,46
209,2,3:36.0,,Shooting foul by M. Gortat (drawn by T. Gibson),49,46
210,2,3:36.0,B. Beal enters the game for O. Porter,,49,46
211,2,3:36.0,,T. Gibson makes free throw 1 of 1,49,47
212,2,3:26.0,Personal foul by E. Moore,,49,47
213,2,3:26.0,J. Wall makes free throw 1 of 2,,50,47
214,2,3:26.0,,A. Brooks enters the game for E. Moore,50,47
215,2,3:26.0,J. Wall misses free throw 2 of 2,,50,47
216,2,3:24.0,,Defensive rebound by P. Gasol,50,47
217,2,3:05.0,Offensive charge foul by P. Gasol (drawn by M. Gortat),,50,47
218,2,3:05.0,,Turnover by P. Gasol (offensive foul),50,47
219,2,2:45.0,J. Wall misses 3-pt jump shot from 24 ft,,50,47
220,2,2:44.0,Offensive rebound by M. Gortat,,50,47
221,2,2:44.0,M. Gortat makes 2-pt layup from 1 ft,,52,47
222,2,2:27.0,,T. Gibson makes 2-pt layup from 2 ft (assist by P. Gasol),52,49
223,2,2:27.0,,Shooting foul by J. Dudley (drawn by T. Gibson),52,49
224,2,2:27.0,Washington full timeout,,52,49
225,2,2:27.0,M. Morris enters the game for J. Dudley,,52,49
226,2,2:27.0,,T. Gibson makes free throw 1 of 1,52,50
227,2,2:09.0,B. Beal makes 2-pt layup from 2 ft,,54,50
228,2,1:49.0,,P. Gasol makes 2-pt layup from 1 ft (assist by T. Gibson),54,52
229,2,1:33.0,M. Morris misses 2-pt jump shot from 18 ft,,54,52
230,2,1:33.0,Offensive rebound by Team,,54,52
231,2,1:33.0,,Loose ball foul by M. Dunleavy,54,52
232,2,1:33.0,G. Temple misses free throw 1 of 2,,54,52
233,2,1:33.0,Offensive rebound by Team,,54,52
234,2,1:33.0,,D. McDermott enters the game for P. Gasol,54,52
235,2,1:33.0,,B. Portis enters the game for M. Dunleavy,54,52
236,2,1:33.0,G. Temple makes free throw 2 of 2,,55,52
237,2,1:22.0,,Shooting foul by G. Temple (drawn by A. Brooks),55,52
238,2,1:22.0,,A. Brooks misses free throw 1 of 2,55,52
239,2,1:22.0,,Offensive rebound by Team,55,52
240,2,1:22.0,,A. Brooks makes free throw 2 of 2,55,53
241,2,1:00.0,J. Wall misses 2-pt jump shot from 16 ft,,55,53
242,2,0:59.0,,Defensive rebound by B. Portis,55,53
243,2,0:51.0,,A. Brooks makes 2-pt jump shot from 20 ft,55,55
244,2,0:46.0,Turnover by J. Wall (bad pass; steal by T. Gibson),,55,55
245,2,0:34.0,,T. Snell misses 3-pt jump shot from 24 ft,55,55
246,2,0:33.0,Defensive rebound by M. Morris,,55,55
247,2,0:21.0,B. Beal misses 2-pt jump shot from 15 ft,,55,55
248,2,0:19.0,,Defensive rebound by B. Portis,55,55
249,2,0:01.0,,A. Brooks makes 2-pt layup from 3 ft,55,57
250,3,11:45.0,,M. Dunleavy makes 2-pt layup from 1 ft (assist by P. Gasol),55,59
251,3,11:21.0,J. Dudley misses 2-pt jump shot from 19 ft,,55,59
252,3,11:20.0,,Defensive rebound by P. Gasol,55,59
253,3,10:59.0,,T. Snell makes 2-pt layup from 1 ft (assist by T. Gibson),55,61
254,3,10:44.0,M. Gortat makes 2-pt layup at rim (assist by J. Dudley),,57,61
255,3,10:29.0,,E. Moore makes 2-pt layup from 1 ft,57,63
256,3,10:28.0,Washington full timeout,,57,63
257,3,10:03.0,J. Dudley makes 3-pt jump shot from 25 ft (assist by J. Wall),,60,63
258,3,9:46.0,,Turnover by P. Gasol (bad pass; steal by J. Dudley),60,63
259,3,9:42.0,G. Temple misses 2-pt layup at rim,,60,63
260,3,9:41.0,,Defensive rebound by T. Snell,60,63
261,3,9:35.0,,Personal foul by J. Dudley,60,63
262,3,9:35.0,M. Morris enters the game for J. Dudley,,60,63
263,3,9:21.0,,Turnover by T. Snell (lost ball; steal by J. Wall),60,63
264,3,9:15.0,J. Wall makes 2-pt dunk at rim,,62,63
265,3,8:57.0,,T. Snell makes 3-pt jump shot from 24 ft (assist by T. Gibson),62,66
266,3,8:40.0,M. Gortat misses 2-pt jump shot from 11 ft,,62,66
267,3,8:39.0,,Defensive rebound by P. Gasol,62,66
268,3,8:26.0,,M. Dunleavy makes 2-pt layup from 1 ft,62,68
269,3,8:14.0,Turnover by G. Temple (bad pass),,62,68
270,3,7:58.0,,E. Moore makes 3-pt jump shot from 24 ft (assist by T. Gibson),62,71
271,3,7:43.0,J. Wall misses 2-pt jump shot from 20 ft,,62,71
272,3,7:42.0,,Defensive rebound by P. Gasol,62,71
273,3,7:36.0,,M. Dunleavy makes 3-pt jump shot from 23 ft (assist by E. Moore),62,74
274,3,7:34.0,Washington full timeout,,62,74
275,3,7:34.0,B. Beal enters the game for O. Porter,,62,74
276,3,7:16.0,B. Beal misses 2-pt jump shot from 17 ft,,62,74
277,3,7:16.0,,Defensive rebound by Team,62,74
278,3,7:03.0,,Personal foul by G. Temple,62,74
279,3,6:58.0,,E. Moore makes 2-pt layup from 2 ft (assist by P. Gasol),62,76
280,3,6:40.0,G. Temple makes 3-pt jump shot from 22 ft (assist by B. Beal),,65,76
281,3,6:24.0,,Turnover by T. Gibson (3 sec),65,76
282,3,6:12.0,G. Temple misses 3-pt jump shot from 23 ft,,65,76
283,3,6:10.0,,Defensive rebound by T. Gibson,65,76
284,3,6:03.0,,E. Moore misses 2-pt jump shot from 23 ft,65,76
285,3,6:02.0,,Offensive rebound by T. Gibson,65,76
286,3,5:58.0,,Personal foul by J. Wall,65,76
287,3,5:49.0,,T. Snell misses 2-pt jump shot from 16 ft,65,76
288,3,5:49.0,Defensive rebound by Team,,65,76
289,3,5:49.0,,Loose ball foul by T. Gibson,65,76
290,3,5:49.0,,D. McDermott enters the game for M. Dunleavy,65,76
291,3,5:49.0,,B. Portis enters the game for T. Gibson,65,76
292,3,5:42.0,M. Gortat makes 2-pt layup from 3 ft (assist by J. Wall),,67,76
293,3,5:22.0,,E. Moore misses 2-pt jump shot from 5 ft,67,76
294,3,5:22.0,,Offensive rebound by Team,67,76
295,3,5:13.0,,Shooting foul by M. Gortat (drawn by P. Gasol),67,76
296,3,5:13.0,,P. Gasol makes free throw 1 of 2,67,77
297,3,5:13.0,,P. Gasol makes free throw 2 of 2,67,78
298,3,5:01.0,Turnover by B. Beal (bad pass; steal by E. Moore),,67,78
299,3,4:47.0,,T. Snell misses 2-pt layup from 3 ft,67,78
300,3,4:46.0,Defensive rebound by B. Beal,,67,78
301,3,4:31.0,M. Morris misses 2-pt jump shot from 17 ft,,67,78
302,3,4:30.0,,Defensive rebound by B. Portis,67,78
303,3,4:18.0,,D. McDermott misses 3-pt jump shot from 25 ft,67,78
304,3,4:17.0,,Offensive rebound by P. Gasol,67,78
305,3,4:14.0,,B. Portis misses 2-pt jump shot from 20 ft,67,78
306,3,4:13.0,Defensive rebound by J. Wall,,67,78
307,3,4:09.0,Shooting foul by T. Snell (drawn by J. Wall),,67,78
308,3,4:09.0,J. Wall makes free throw 1 of 2,,68,78
309,3,4:09.0,A. Anderson enters the game for G. Temple,,68,78
310,3,4:09.0,N. Hilário enters the game for M. Gortat,,68,78
311,3,4:09.0,,A. Brooks enters the game for E. Moore,68,78
312,3,4:09.0,J. Wall misses free throw 2 of 2,,68,78
313,3,4:07.0,,Defensive rebound by P. Gasol,68,78
314,3,3:51.0,,A. Brooks misses 2-pt jump shot from 14 ft (block by N. Hilário),68,78
315,3,3:50.0,Defensive rebound by M. Morris,,68,78
316,3,3:47.0,J. Wall misses 2-pt layup at rim,,68,78
317,3,3:46.0,,Defensive rebound by D. McDermott,68,78
318,3,3:40.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by D. McDermott),68,81
319,3,3:19.0,J. Wall misses 3-pt jump shot from 24 ft,,68,81
320,3,3:18.0,,Defensive rebound by T. Snell,68,81
321,3,3:06.0,,D. McDermott makes 2-pt dunk at rim (assist by A. Brooks),68,83
322,3,2:47.0,A. Anderson makes 3-pt jump shot from 23 ft (assist by J. Wall),,71,83
323,3,2:25.0,,A. Brooks makes 2-pt layup from 2 ft,71,85
324,3,2:19.0,,Violation by B. Portis (def goaltending),71,85
325,3,2:19.0,B. Beal makes 2-pt layup from 1 ft,,73,85
326,3,2:19.0,,Chicago full timeout,73,85
327,3,2:19.0,,C. Felício enters the game for P. Gasol,73,85
328,3,2:19.0,R. Sessions enters the game for J. Wall,,73,85
329,3,2:03.0,,D. McDermott misses 2-pt jump shot from 9 ft,73,85
330,3,2:02.0,Defensive rebound by N. Hilário,,73,85
331,3,1:50.0,Offensive foul by M. Morris (drawn by D. McDermott),,73,85
332,3,1:50.0,Turnover by M. Morris (offensive foul),,73,85
333,3,1:36.0,,D. McDermott makes 2-pt layup at rim,73,87
334,3,1:23.0,N. Hilário makes 2-pt jump shot from 17 ft,,75,87
335,3,1:03.0,,Turnover by D. McDermott (lost ball; steal by M. Morris),75,87
336,3,0:59.0,R. Sessions misses 2-pt layup from 2 ft,,75,87
337,3,0:55.0,,Defensive rebound by T. Snell,75,87
338,3,0:52.0,,A. Brooks misses 3-pt jump shot from 24 ft,75,87
339,3,0:51.0,Defensive rebound by M. Morris,,75,87
340,3,0:42.0,B. Beal makes 2-pt layup from 1 ft,,77,87
341,3,0:29.0,,B. Portis misses 3-pt jump shot from 25 ft,77,87
342,3,0:27.0,Defensive rebound by N. Hilário,,77,87
343,3,0:09.0,B. Beal makes 2-pt layup from 1 ft,,79,87
344,3,0:02.0,,A. Brooks misses 2-pt jump shot from 9 ft,79,87
345,3,0:01.0,,Offensive rebound by B. Portis,79,87
346,3,0:00.0,,B. Portis makes 2-pt layup from 1 ft,79,89
347,4,11:42.0,B. Beal misses 2-pt jump shot from 11 ft,,79,89
348,4,11:41.0,Offensive rebound by M. Morris,,79,89
349,4,11:36.0,R. Sessions misses 2-pt layup from 2 ft (block by C. Felício),,79,89
350,4,11:35.0,,Defensive rebound by C. Felício,79,89
351,4,11:20.0,,Turnover by A. Brooks (bad pass; steal by N. Hilário),79,89
352,4,11:16.0,R. Sessions makes 2-pt layup from 1 ft (assist by N. Hilário),,81,89
353,4,11:16.0,Shooting foul by A. Brooks (drawn by R. Sessions),,81,89
354,4,11:16.0,R. Sessions misses free throw 1 of 1,,81,89
355,4,11:14.0,,Defensive rebound by B. Portis,81,89
356,4,10:59.0,,Shooting foul by M. Morris (drawn by D. McDermott),81,89
357,4,10:59.0,,D. McDermott makes free throw 1 of 2,81,90
358,4,10:59.0,,D. McDermott makes free throw 2 of 2,81,91
359,4,10:37.0,Shooting foul by C. Felício (drawn by B. Beal),,81,91
360,4,10:37.0,B. Beal makes free throw 1 of 2,,82,91
361,4,10:37.0,B. Beal makes free throw 2 of 2,,83,91
362,4,10:23.0,,T. Snell misses 2-pt jump shot from 5 ft (block by M. Morris),83,91
363,4,10:21.0,Defensive rebound by R. Sessions,,83,91
364,4,10:14.0,A. Anderson misses 3-pt jump shot from 22 ft,,83,91
365,4,10:13.0,,Defensive rebound by B. Portis,83,91
366,4,10:01.0,,B. Portis misses 2-pt jump shot from 12 ft,83,91
367,4,10:00.0,Defensive rebound by A. Anderson,,83,91
368,4,9:46.0,R. Sessions makes 2-pt jump shot from 4 ft (assist by A. Anderson),,85,91
369,4,9:25.0,,A. Brooks misses 3-pt jump shot from 27 ft,85,91
370,4,9:24.0,,Offensive rebound by C. Felício,85,91
371,4,9:24.0,,Personal foul by R. Sessions,85,91
372,4,9:24.0,J. Dudley enters the game for M. Morris,,85,91
373,4,9:06.0,,Turnover by B. Portis (bad pass; steal by N. Hilário),85,91
374,4,8:54.0,N. Hilário misses 2-pt jump shot from 17 ft,,85,91
375,4,8:53.0,,Defensive rebound by D. McDermott,85,91
376,4,8:44.0,,Turnover by B. Portis (bad pass; steal by N. Hilário),85,91
377,4,8:37.0,A. Anderson makes 3-pt jump shot from 25 ft (assist by R. Sessions),,88,91
378,4,8:37.0,,Chicago full timeout,88,91
379,4,8:37.0,,T. Gibson enters the game for A. Brooks,88,91
380,4,8:37.0,,E. Moore enters the game for B. Portis,88,91
381,4,8:37.0,,M. Dunleavy enters the game for C. Felício,88,91
382,4,8:23.0,,E. Moore makes 2-pt jump shot from 8 ft,88,93
383,4,8:05.0,B. Beal makes 2-pt jump shot from 9 ft,,90,93
384,4,7:46.0,,E. Moore misses 2-pt layup from 1 ft,90,93
385,4,7:45.0,,Offensive rebound by M. Dunleavy,90,93
386,4,7:45.0,,M. Dunleavy makes 2-pt layup from 1 ft,90,95
387,4,7:29.0,B. Beal misses 2-pt jump shot from 14 ft,,90,95
388,4,7:28.0,,Defensive rebound by M. Dunleavy,90,95
389,4,7:06.0,,D. McDermott makes 2-pt jump shot from 15 ft (assist by M. Dunleavy),90,97
390,4,6:52.0,R. Sessions makes 2-pt layup from 1 ft (assist by N. Hilário),,92,97
391,4,6:32.0,,T. Gibson misses 2-pt jump shot from 15 ft,92,97
