,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,LA LAKERS_ACTION,LA CLIPPERS_SCORE,LA LAKERS_SCORE
387,4,3:15.0,Turnover by B. Griffin (discontinued dribble),,92,82
388,4,3:15.0,Violation by Team (delay of game),,92,82
389,4,3:15.0,,LA Lakers full timeout,92,82
390,4,3:04.0,,J. Randle misses 3-pt jump shot from 25 ft,92,82
391,4,3:03.0,Defensive rebound by C. Paul,,92,82
392,4,2:51.0,Turnover by W. Johnson (bad pass; steal by J. Randle),,92,82
393,4,2:43.0,,B. Bass makes 2-pt layup from 2 ft (assist by J. Randle),92,84
394,4,2:25.0,C. Paul misses 2-pt layup from 2 ft,,92,84
395,4,2:24.0,,Defensive rebound by J. Randle,92,84
396,4,2:09.0,,B. Bass misses 2-pt jump shot from 16 ft,92,84
397,4,2:09.0,Defensive rebound by B. Griffin,,92,84
398,4,2:01.0,J. Redick misses 3-pt jump shot from 24 ft,,92,84
399,4,2:01.0,,Defensive rebound by B. Bass,92,84
400,4,1:49.0,,J. Randle misses 2-pt layup from 1 ft,92,84
401,4,1:46.0,,Offensive rebound by D. Russell,92,84
402,4,1:44.0,,D. Russell misses 2-pt layup from 1 ft,92,84
403,4,1:43.0,Defensive rebound by D. Jordan,,92,84
404,4,1:43.0,Personal take foul by D. Russell (drawn by D. Jordan),,92,84
405,4,1:31.0,C. Paul makes 2-pt jump shot from 16 ft,,94,84
406,4,1:08.0,,D. Russell misses 3-pt jump shot from 24 ft,94,84
407,4,1:08.0,Defensive rebound by B. Griffin,,94,84
408,4,0:46.0,C. Paul misses 2-pt jump shot from 12 ft,,94,84
409,4,0:44.0,,Defensive rebound by J. Randle,94,84
410,4,0:42.0,,Personal foul by C. Paul (drawn by J. Randle),94,84
411,4,0:38.0,,Turnover by J. Randle (bad pass; steal by J. Redick),94,84
412,4,0:15.0,B. Griffin misses 3-pt jump shot from 26 ft,,94,84
413,4,0:15.0,,Defensive rebound by M. Huertas,94,84
414,4,0:04.0,,D. Russell misses 3-pt jump shot from 22 ft,94,84
415,4,0:01.0,Defensive rebound by W. Johnson,,94,84
