,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,OKLAHOMA CITY_ACTION,GOLDEN STATE_SCORE,OKLAHOMA CITY_SCORE
174,2,2:54.0,K. Thompson misses 3-pt jump shot from 24 ft,,42,47
175,2,2:54.0,,Defensive rebound by S. Ibaka,42,47
176,2,2:44.0,,R. Westbrook makes 2-pt jump shot from 4 ft,42,49
177,2,2:32.0,Offensive foul by A. Bogut (drawn by R. Westbrook),,42,49
178,2,2:32.0,Turnover by A. Bogut (offensive foul),,42,49
179,2,2:32.0,Official timeout,,42,49
180,2,2:19.0,,K. Durant makes 2-pt jump shot from 7 ft,42,51
181,2,2:02.0,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),,44,51
182,2,1:41.0,,K. Durant makes 2-pt jump shot from 16 ft (assist by R. Westbrook),44,53
183,2,1:25.0,S. Curry misses 2-pt jump shot from 22 ft,,44,53
184,2,1:25.0,Offensive rebound by D. Green,,44,53
185,2,1:19.0,K. Thompson misses 2-pt jump shot from 7 ft,,44,53
186,2,1:18.0,,Defensive rebound by R. Westbrook,44,53
187,2,1:12.0,,A. Roberson misses 3-pt jump shot from 22 ft,44,53
188,2,1:10.0,Defensive rebound by D. Green,,44,53
189,2,1:01.0,Turnover by D. Green (bad pass; steal by A. Roberson),,44,53
190,2,0:57.0,,R. Westbrook makes 2-pt layup at rim,44,55
191,2,0:50.0,S. Curry makes 2-pt layup from 1 ft,,46,55
192,2,0:36.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),46,57
193,2,0:30.0,S. Curry misses 2-pt jump shot from 15 ft (block by K. Durant),,46,57
194,2,0:29.0,,Defensive rebound by S. Ibaka,46,57
195,2,0:13.0,,Personal foul by D. Green (drawn by K. Durant),46,57
196,2,0:02.0,,K. Durant misses 2-pt jump shot from 14 ft,46,57
197,2,0:00.0,,Offensive rebound by S. Ibaka,46,57
198,2,0:00.0,,S. Ibaka misses 2-pt layup from 2 ft,46,57
199,2,0:00.0,,Offensive rebound by Team,46,57
200,3,11:45.0,K. Thompson makes 2-pt jump shot from 17 ft,,48,57
201,3,11:33.0,Offensive charge foul by S. Adams (drawn by D. Green),,48,57
202,3,11:33.0,,Turnover by S. Adams (offensive foul),48,57
203,3,11:25.0,K. Thompson makes 2-pt jump shot from 17 ft,,50,57
204,3,11:08.0,,K. Durant misses 2-pt jump shot from 11 ft (block by D. Green),50,57
205,3,11:07.0,Defensive rebound by D. Green,,50,57
206,3,10:58.0,Turnover by D. Green (bad pass),,50,57
207,3,10:44.0,,Turnover by K. Durant (bad pass; steal by S. Curry),50,57
208,3,10:36.0,H. Barnes makes 2-pt dunk at rim (assist by S. Curry),,52,57
209,3,10:29.0,,Shooting foul by H. Barnes (drawn by R. Westbrook),52,57
210,3,10:29.0,,R. Westbrook misses free throw 1 of 2,52,57
211,3,10:29.0,,Offensive rebound by Team,52,57
212,3,10:29.0,S. Livingston enters the game for S. Curry,,52,57
213,3,10:29.0,,R. Westbrook makes free throw 2 of 2,52,58
214,3,10:14.0,D. Green misses 3-pt jump shot from 23 ft,,52,58
215,3,10:14.0,,Defensive rebound by S. Adams,52,58
216,3,9:53.0,,Personal foul by H. Barnes (drawn by A. Roberson),52,58
217,3,9:47.0,,Turnover by R. Westbrook (bad pass; steal by K. Thompson),52,58
218,3,9:33.0,Turnover by S. Livingston (bad pass),,52,58
219,3,9:22.0,,K. Durant misses 2-pt jump shot from 15 ft,52,58
220,3,9:22.0,Defensive rebound by Team,,52,58
221,3,9:22.0,,Loose ball foul by S. Adams (drawn by A. Bogut),52,58
222,3,9:04.0,Shooting foul by K. Durant (drawn by K. Thompson),,52,58
223,3,9:04.0,,Oklahoma City full timeout,52,58
224,3,9:04.0,K. Thompson makes free throw 1 of 2,,53,58
225,3,9:04.0,K. Thompson makes free throw 2 of 2,,54,58
226,3,8:47.0,,R. Westbrook misses 3-pt jump shot from 24 ft,54,58
227,3,8:46.0,,Offensive rebound by S. Ibaka,54,58
228,3,8:43.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by A. Roberson),54,61
229,3,8:24.0,Shooting block foul by K. Durant (drawn by D. Green),,54,61
230,3,8:24.0,D. Green makes free throw 1 of 2,,55,61
231,3,8:24.0,D. Green misses free throw 2 of 2,,55,61
232,3,8:24.0,,Defensive rebound by Team,55,61
233,3,8:13.0,,A. Roberson makes 3-pt jump shot from 23 ft (assist by R. Westbrook),55,64
234,3,7:57.0,Turnover by A. Bogut (lost ball; steal by R. Westbrook),,55,64
235,3,7:54.0,,Personal foul by D. Green (drawn by R. Westbrook),55,64
236,3,7:48.0,,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),55,66
237,3,7:37.0,K. Thompson makes 2-pt layup at rim,,57,66
238,3,7:28.0,,Shooting foul by K. Thompson (drawn by S. Adams),57,66
239,3,7:28.0,,S. Adams misses free throw 1 of 2,57,66
240,3,7:28.0,,Offensive rebound by Team,57,66
241,3,7:28.0,M. Speights enters the game for A. Bogut,,57,66
242,3,7:28.0,,S. Adams makes free throw 2 of 2,57,67
243,3,7:16.0,K. Thompson makes 2-pt jump shot from 17 ft (assist by D. Green),,59,67
244,3,6:52.0,,S. Ibaka misses 3-pt jump shot from 25 ft,59,67
245,3,6:51.0,,Offensive rebound by S. Adams,59,67
246,3,6:41.0,,S. Ibaka misses 3-pt jump shot from 24 ft,59,67
247,3,6:39.0,Defensive rebound by S. Livingston,,59,67
248,3,6:28.0,M. Speights makes 2-pt jump shot from 18 ft (assist by S. Livingston),,61,67
249,3,6:11.0,,Turnover by S. Adams (lost ball),61,67
250,3,6:11.0,A. Iguodala enters the game for H. Barnes,,61,67
251,3,5:56.0,S. Livingston misses 2-pt layup at rim,,61,67
252,3,5:56.0,,Defensive rebound by R. Westbrook,61,67
253,3,5:52.0,,R. Westbrook makes 2-pt layup from 2 ft,61,69
254,3,5:52.0,,Shooting foul by A. Iguodala (drawn by R. Westbrook),61,69
255,3,5:52.0,,D. Waiters enters the game for K. Durant,61,69
256,3,5:52.0,,K. Singler enters the game for A. Roberson,61,69
257,3,5:52.0,,R. Westbrook makes free throw 1 of 1,61,70
258,3,5:40.0,D. Green misses 2-pt layup at rim (block by S. Ibaka),,61,70
259,3,5:39.0,,Defensive rebound by S. Adams,61,70
260,3,5:33.0,,R. Westbrook misses 2-pt jump shot from 17 ft,61,70
261,3,5:31.0,Defensive rebound by S. Livingston,,61,70
262,3,5:22.0,S. Livingston makes 2-pt jump shot from 13 ft,,63,70
263,3,5:10.0,,Shooting foul by M. Speights (drawn by R. Westbrook),63,70
264,3,5:10.0,,R. Westbrook misses free throw 1 of 2,63,70
265,3,5:10.0,,Offensive rebound by Team,63,70
266,3,5:10.0,S. Curry enters the game for S. Livingston,,63,70
267,3,5:10.0,,R. Westbrook makes free throw 2 of 2,63,71
268,3,4:52.0,M. Speights makes 2-pt jump shot from 17 ft (assist by D. Green),,65,71
269,3,4:40.0,,Turnover by R. Westbrook (bad pass; steal by S. Curry),65,71
270,3,4:30.0,K. Thompson misses 3-pt jump shot from 24 ft,,65,71
271,3,4:30.0,,Defensive rebound by S. Adams,65,71
272,3,4:17.0,,Turnover by R. Westbrook (traveling),65,71
273,3,4:17.0,,Violation by Team (delay of game),65,71
274,3,4:17.0,Golden State full timeout,,65,71
275,3,4:17.0,L. Barbosa enters the game for K. Thompson,,65,71
276,3,4:17.0,,E. Freedom enters the game for S. Adams,65,71
277,3,4:04.0,S. Curry makes 3-pt jump shot from 27 ft,,68,71
278,3,4:04.0,Away from play foul by K. Singler (drawn by D. Green),,68,71
279,3,4:04.0,D. Green misses free throw 1 of 1,,68,71
280,3,4:03.0,,Defensive rebound by S. Ibaka,68,71
281,3,3:50.0,,R. Westbrook misses 2-pt layup from 2 ft (block by D. Green),68,71
282,3,3:49.0,,Offensive rebound by K. Singler,68,71
283,3,3:42.0,,R. Westbrook misses 3-pt jump shot from 25 ft,68,71
284,3,3:41.0,Defensive rebound by D. Green,,68,71
285,3,3:35.0,M. Speights makes 2-pt layup from 1 ft (assist by S. Curry),,70,71
286,3,3:18.0,,D. Waiters makes 2-pt jump shot from 18 ft,70,73
287,3,3:10.0,Turnover by S. Curry (bad pass),,70,73
288,3,2:52.0,,D. Waiters makes 2-pt jump shot from 21 ft,70,75
289,3,2:41.0,S. Curry makes 3-pt jump shot from 24 ft,,73,75
290,3,2:30.0,,Turnover by E. Freedom (lost ball; steal by D. Green),73,75
291,3,2:27.0,Shooting foul by D. Waiters (drawn by S. Curry),,73,75
292,3,2:27.0,S. Curry makes free throw 1 of 2,,74,75
293,3,2:27.0,,K. Durant enters the game for R. Westbrook,74,75
294,3,2:27.0,S. Curry makes free throw 2 of 2,,75,75
295,3,2:22.0,,Personal foul by L. Barbosa (drawn by D. Waiters),75,75
296,3,2:22.0,,D. Waiters misses free throw 1 of 2,75,75
297,3,2:22.0,,Offensive rebound by Team,75,75
298,3,2:22.0,,D. Waiters makes free throw 2 of 2,75,76
299,3,2:16.0,L. Barbosa misses 2-pt jump shot from 22 ft,,75,76
300,3,2:15.0,,Defensive rebound by S. Ibaka,75,76
301,3,1:59.0,Loose ball foul by D. Green (drawn by S. Ibaka),,75,76
302,3,1:59.0,,S. Ibaka misses free throw 1 of 2,75,76
303,3,1:59.0,,Offensive rebound by Team,75,76
304,3,1:59.0,,S. Ibaka makes free throw 2 of 2,75,77
305,3,1:49.0,S. Curry misses 3-pt jump shot from 26 ft,,75,77
306,3,1:49.0,,Defensive rebound by K. Durant,75,77
307,3,1:43.0,,K. Durant misses 3-pt jump shot from 26 ft,75,77
308,3,1:42.0,Defensive rebound by A. Iguodala,,75,77
309,3,1:33.0,M. Speights misses 2-pt layup from 1 ft (block by S. Ibaka),,75,77
310,3,1:33.0,Offensive rebound by Team,,75,77
311,3,1:22.0,S. Curry makes 3-pt jump shot from 23 ft,,78,77
312,3,1:08.0,,Turnover by E. Freedom (lost ball; steal by D. Green),78,77
313,3,1:00.0,S. Curry misses 3-pt jump shot from 24 ft,,78,77
314,3,1:00.0,,Defensive rebound by K. Durant,78,77
315,3,0:54.0,,K. Durant makes 3-pt jump shot from 25 ft,78,80
316,3,0:35.0,M. Speights misses 2-pt jump shot from 18 ft,,78,80
317,3,0:34.0,,Defensive rebound by S. Ibaka,78,80
318,3,0:13.0,,K. Durant makes 3-pt jump shot from 25 ft,78,83
319,3,0:03.0,S. Curry misses 2-pt jump shot from 19 ft (block by K. Durant),,78,83
320,3,0:03.0,,Defensive rebound by S. Ibaka,78,83
321,3,0:00.0,,Turnover by S. Ibaka (bad pass; steal by D. Green),78,83
322,4,11:41.0,,K. Durant misses 3-pt jump shot from 25 ft,78,83
323,4,11:40.0,Defensive rebound by A. Iguodala,,78,83
324,4,11:32.0,L. Barbosa misses 3-pt jump shot from 23 ft,,78,83
325,4,11:31.0,,Defensive rebound by K. Singler,78,83
326,4,11:23.0,,Shooting foul by H. Barnes (drawn by E. Freedom),78,83
327,4,11:23.0,,E. Freedom misses free throw 1 of 2,78,83
328,4,11:23.0,,Offensive rebound by Team,78,83
329,4,11:23.0,,E. Freedom makes free throw 2 of 2,78,84
330,4,11:03.0,S. Curry misses 2-pt layup from 2 ft,,78,84
331,4,11:03.0,,Defensive rebound by K. Durant,78,84
332,4,10:56.0,,Turnover by D. Waiters (bad pass; steal by A. Varejão),78,84
333,4,10:51.0,H. Barnes misses 2-pt layup from 2 ft,,78,84
334,4,10:51.0,,Defensive rebound by K. Durant,78,84
335,4,10:42.0,,D. Waiters misses 3-pt jump shot from 22 ft,78,84
336,4,10:41.0,Defensive rebound by A. Varejão,,78,84
337,4,10:33.0,Personal foul by A. Roberson (drawn by A. Varejão),,78,84
338,4,10:24.0,A. Varejão misses 2-pt layup from 2 ft,,78,84
339,4,10:24.0,,Defensive rebound by E. Freedom,78,84
340,4,10:15.0,,E. Freedom makes 2-pt jump shot from 2 ft (assist by K. Durant),78,86
341,4,10:04.0,Personal foul by K. Durant (drawn by S. Curry),,78,86
342,4,10:04.0,,R. Westbrook enters the game for D. Waiters,78,86
343,4,10:04.0,Golden State full timeout,,78,86
344,4,9:58.0,Shooting foul by K. Singler (drawn by A. Varejão),,78,86
345,4,9:58.0,A. Varejão misses free throw 1 of 2,,78,86
346,4,9:58.0,Offensive rebound by Team,,78,86
347,4,9:58.0,K. Thompson enters the game for L. Barbosa,,78,86
348,4,9:58.0,S. Livingston enters the game for S. Curry,,78,86
349,4,9:58.0,A. Varejão misses free throw 2 of 2,,78,86
350,4,9:57.0,,Defensive rebound by E. Freedom,78,86
351,4,9:40.0,,K. Durant makes 2-pt jump shot from 16 ft,78,88
352,4,9:20.0,A. Iguodala misses 3-pt jump shot from 24 ft,,78,88
353,4,9:20.0,,Defensive rebound by A. Roberson,78,88
354,4,9:15.0,,Shooting foul by S. Livingston (drawn by E. Freedom),78,88
355,4,9:15.0,,E. Freedom makes free throw 1 of 2,78,89
356,4,9:15.0,D. Green enters the game for H. Barnes,,78,89
357,4,9:15.0,,E. Freedom makes free throw 2 of 2,78,90
358,4,8:56.0,S. Livingston makes 2-pt jump shot from 6 ft (assist by D. Green),,80,90
359,4,8:56.0,Shooting foul by A. Roberson (drawn by S. Livingston),,80,90
360,4,8:56.0,S. Livingston makes free throw 1 of 1,,81,90
361,4,8:46.0,,K. Durant misses 3-pt jump shot from 24 ft,81,90
362,4,8:45.0,Defensive rebound by D. Green,,81,90
363,4,8:30.0,K. Thompson makes 2-pt jump shot from 17 ft (assist by D. Green),,83,90
364,4,8:07.0,,A. Roberson misses 3-pt jump shot from 22 ft,83,90
365,4,8:06.0,,Offensive rebound by K. Singler,83,90
366,4,8:03.0,,K. Singler misses 2-pt jump shot from 3 ft,83,90
367,4,8:01.0,,Offensive rebound by E. Freedom,83,90
368,4,8:01.0,,E. Freedom makes 2-pt layup at rim,83,92
369,4,7:47.0,,S. Adams enters the game for E. Freedom,83,92
370,4,7:47.0,H. Barnes enters the game for A. Varejão,,83,92
371,4,7:39.0,K. Thompson misses 3-pt jump shot from 24 ft,,83,92
372,4,7:38.0,Offensive rebound by A. Iguodala,,83,92
373,4,7:34.0,H. Barnes makes 2-pt dunk at rim (assist by D. Green),,85,92
374,4,7:05.0,,Turnover by R. Westbrook (lost ball; steal by A. Iguodala),85,92
375,4,7:03.0,Turnover by A. Iguodala (bad pass; steal by K. Durant),,85,92
376,4,6:47.0,,K. Singler makes 2-pt layup from 1 ft,85,94
377,4,6:28.0,K. Thompson misses 3-pt jump shot from 22 ft,,85,94
378,4,6:28.0,,Defensive rebound by K. Durant,85,94
379,4,6:17.0,,R. Westbrook misses 2-pt jump shot from 11 ft (block by K. Thompson),85,94
380,4,6:16.0,,Offensive rebound by R. Westbrook,85,94
381,4,6:07.0,,S. Adams misses 2-pt dunk at rim (block by D. Green),85,94
382,4,6:07.0,Defensive rebound by Team,,85,94
383,4,6:07.0,,S. Ibaka enters the game for K. Durant,85,94
384,4,6:07.0,,D. Waiters enters the game for K. Singler,85,94
385,4,6:07.0,Golden State full timeout,,85,94
386,4,6:07.0,S. Curry enters the game for A. Iguodala,,85,94
387,4,5:52.0,H. Barnes misses 2-pt jump shot from 14 ft,,85,94
