,QUARTER,TIME_REMAINING,ATLANTA_ACTION,SAN ANTONIO_ACTION,ATLANTA_SCORE,SAN ANTONIO_SCORE
36,1,7:20.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by T. Duncan),3,11
37,1,7:20.0,,K. Leonard makes free throw 1 of 1,3,12
38,1,7:09.0,A. Horford makes 2-pt layup from 1 ft (assist by P. Millsap),,5,12
39,1,6:42.0,,T. Duncan misses 2-pt jump shot from 19 ft,5,12
40,1,6:41.0,,Offensive rebound by L. Aldridge,5,12
41,1,6:38.0,,L. Aldridge makes 2-pt jump shot from 7 ft,5,14
42,1,6:25.0,P. Millsap makes 2-pt jump shot from 14 ft (assist by J. Teague),,7,14
43,1,6:15.0,,Turnover by T. Duncan (bad pass; steal by P. Millsap),7,14
44,1,6:08.0,P. Millsap makes 2-pt jump shot from 10 ft (assist by J. Teague),,9,14
45,1,6:08.0,,San Antonio full timeout,9,14
46,1,6:08.0,M. Muscala enters the game for A. Horford,,9,14
47,1,6:08.0,K. Bazemore enters the game for T. Sefolosha,,9,14
48,1,5:53.0,,L. Aldridge misses 2-pt jump shot from 19 ft,9,14
49,1,5:52.0,Defensive rebound by K. Bazemore,,9,14
50,1,5:40.0,J. Teague makes 3-pt jump shot from 25 ft (assist by M. Muscala),,12,14
51,1,5:26.0,,Personal foul by J. Teague (drawn by T. Parker),12,14
52,1,5:19.0,,D. Green misses 2-pt dunk at rim,12,14
53,1,5:18.0,Defensive rebound by J. Teague,,12,14
54,1,5:05.0,J. Teague misses 3-pt jump shot from 24 ft,,12,14
55,1,5:04.0,,Defensive rebound by T. Duncan,12,14
56,1,4:50.0,,L. Aldridge misses 2-pt jump shot from 15 ft,12,14
57,1,4:49.0,Defensive rebound by K. Bazemore,,12,14
58,1,4:33.0,J. Teague misses 2-pt layup at rim (block by T. Parker),,12,14
59,1,4:30.0,Offensive rebound by J. Teague,,12,14
60,1,4:29.0,Turnover by J. Teague (bad pass; steal by L. Aldridge),,12,14
61,1,4:25.0,,D. Green makes 3-pt jump shot from 24 ft (assist by T. Parker),12,17
62,1,4:08.0,J. Teague misses 2-pt layup at rim (block by L. Aldridge),,12,17
63,1,4:07.0,,Defensive rebound by T. Duncan,12,17
64,1,3:58.0,,T. Parker misses 2-pt jump shot from 9 ft (block by K. Bazemore),12,17
65,1,3:58.0,,Offensive rebound by Team,12,17
66,1,3:58.0,,M. Ginóbili enters the game for K. Leonard,12,17
67,1,3:58.0,,P. Mills enters the game for T. Parker,12,17
68,1,3:58.0,,B. Diaw enters the game for T. Duncan,12,17
69,1,3:58.0,D. Schröder enters the game for J. Teague,,12,17
70,1,3:57.0,,Turnover by M. Ginóbili (lost ball),12,17
71,1,3:45.0,M. Muscala misses 2-pt jump shot from 18 ft,,12,17
72,1,3:44.0,,Defensive rebound by L. Aldridge,12,17
73,1,3:27.0,,Turnover by L. Aldridge (lost ball; steal by M. Muscala),12,17
74,1,3:17.0,Turnover by M. Muscala (bad pass),,12,17
75,1,2:57.0,,L. Aldridge misses 2-pt jump shot at rim,12,17
76,1,2:56.0,,Offensive rebound by L. Aldridge,12,17
77,1,2:56.0,,L. Aldridge makes 2-pt layup at rim,12,19
78,1,2:51.0,Atlanta full timeout,,12,19
79,1,2:51.0,L. Patterson enters the game for K. Korver,,12,19
80,1,2:38.0,M. Muscala misses 2-pt layup at rim,,12,19
81,1,2:37.0,,Defensive rebound by L. Aldridge,12,19
82,1,2:27.0,,Turnover by D. Green (bad pass),12,19
83,1,2:27.0,,K. Anderson enters the game for D. Green,12,19
84,1,2:17.0,P. Millsap makes 2-pt jump shot from 11 ft (assist by D. Schröder),,14,19
85,1,2:17.0,Shooting foul by P. Mills (drawn by P. Millsap),,14,19
86,1,2:17.0,P. Millsap misses free throw 1 of 1,,14,19
87,1,2:16.0,Offensive rebound by D. Schröder,,14,19
88,1,2:07.0,K. Bazemore makes 2-pt layup at rim (assist by D. Schröder),,16,19
89,1,1:49.0,,L. Aldridge misses 2-pt layup from 1 ft,16,19
90,1,1:48.0,Defensive rebound by P. Millsap,,16,19
91,1,1:44.0,Shooting foul by B. Diaw (drawn by P. Millsap),,16,19
92,1,1:44.0,P. Millsap makes free throw 1 of 2,,17,19
93,1,1:44.0,A. Horford enters the game for M. Muscala,,17,19
94,1,1:44.0,,D. West enters the game for L. Aldridge,17,19
95,1,1:44.0,,Technical foul by Team,17,19
96,1,1:44.0,D. Schröder makes technical free throw,,18,19
97,1,1:44.0,P. Millsap makes free throw 2 of 2,,19,19
98,1,1:30.0,,Shooting foul by L. Patterson (drawn by K. Anderson),19,19
99,1,1:30.0,,K. Anderson makes free throw 1 of 2,19,20
100,1,1:30.0,M. Muscala enters the game for P. Millsap,,19,20
101,1,1:30.0,,K. Anderson makes free throw 2 of 2,19,21
102,1,1:11.0,A. Horford makes 2-pt jump shot from 18 ft (assist by D. Schröder),,21,21
103,1,0:46.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,21,21
104,1,0:45.0,Defensive rebound by K. Bazemore,,21,21
105,1,0:40.0,K. Bazemore makes 2-pt jump shot from 18 ft,,23,21
106,1,0:33.0,,D. West makes 2-pt jump shot from 18 ft (assist by M. Ginóbili),23,23
107,1,0:14.0,D. Schröder makes 2-pt jump shot from 18 ft,,25,23
108,1,0:03.0,,D. West misses 2-pt jump shot from 4 ft,25,23
109,1,0:02.0,Defensive rebound by A. Horford,,25,23
110,1,0:00.0,L. Patterson misses 3-pt jump shot from 45 ft,,25,23
111,1,0:00.0,Offensive rebound by Team,,25,23
112,2,11:49.0,K. Bazemore makes 2-pt layup at rim (assist by A. Horford),,27,23
113,2,11:28.0,,B. Diaw makes 2-pt hook shot from 4 ft,27,25
114,2,11:10.0,L. Patterson makes 3-pt jump shot from 24 ft (assist by A. Horford),,30,25
115,2,10:56.0,,M. Ginóbili makes 2-pt jump shot from 22 ft (assist by K. Anderson),30,27
116,2,10:45.0,K. Bazemore misses 3-pt jump shot from 25 ft,,30,27
117,2,10:43.0,,Defensive rebound by K. Anderson,30,27
118,2,10:30.0,,Shooting foul by M. Muscala (drawn by M. Ginóbili),30,27
119,2,10:30.0,,M. Ginóbili makes free throw 1 of 2,30,28
120,2,10:30.0,,M. Ginóbili makes free throw 2 of 2,30,29
121,2,10:24.0,Turnover by L. Patterson (traveling),,30,29
122,2,10:20.0,,Turnover by M. Ginóbili (offensive foul),30,29
123,2,10:20.0,,Offensive foul by M. Ginóbili (drawn by K. Bazemore),30,29
124,2,10:07.0,D. Schröder misses 3-pt jump shot from 25 ft,,30,29
125,2,10:06.0,,Defensive rebound by K. Anderson,30,29
126,2,9:54.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by B. Diaw),30,32
127,2,9:34.0,Personal foul by P. Mills (drawn by M. Muscala),,30,32
128,2,9:22.0,Turnover by D. Schröder (bad pass; steal by P. Mills),,30,32
129,2,9:14.0,,P. Mills misses 3-pt jump shot from 23 ft,30,32
130,2,9:13.0,Defensive rebound by M. Muscala,,30,32
131,2,8:59.0,K. Bazemore misses 2-pt jump shot from 19 ft,,30,32
132,2,8:57.0,,Defensive rebound by P. Mills,30,32
133,2,8:53.0,,San Antonio full timeout,30,32
134,2,8:53.0,,T. Parker enters the game for P. Mills,30,32
135,2,8:53.0,,K. Leonard enters the game for K. Anderson,30,32
136,2,8:53.0,P. Millsap enters the game for M. Muscala,,30,32
137,2,8:53.0,T. Sefolosha enters the game for K. Bazemore,,30,32
138,2,8:53.0,J. Teague enters the game for D. Schröder,,30,32
139,2,8:42.0,,K. Leonard misses 2-pt jump shot from 18 ft,30,32
140,2,8:41.0,Defensive rebound by T. Sefolosha,,30,32
141,2,8:27.0,Turnover by P. Millsap (offensive foul),,30,32
142,2,8:27.0,Offensive foul by P. Millsap (drawn by M. Ginóbili),,30,32
143,2,8:27.0,,T. Duncan enters the game for B. Diaw,30,32
144,2,8:27.0,K. Korver enters the game for L. Patterson,,30,32
145,2,8:27.0,,L. Aldridge enters the game for D. West,30,32
146,2,8:15.0,,Shooting foul by P. Millsap (drawn by M. Ginóbili),30,32
147,2,8:15.0,,M. Ginóbili makes free throw 1 of 2,30,33
148,2,8:15.0,,M. Ginóbili makes free throw 2 of 2,30,34
149,2,7:55.0,K. Korver makes 2-pt jump shot from 20 ft,,32,34
150,2,7:42.0,,L. Aldridge makes 2-pt jump shot from 11 ft,32,36
151,2,7:42.0,,Shooting foul by A. Horford (drawn by L. Aldridge),32,36
152,2,7:42.0,,L. Aldridge makes free throw 1 of 1,32,37
153,2,7:31.0,P. Millsap misses 3-pt jump shot from 25 ft,,32,37
154,2,7:29.0,,Defensive rebound by T. Duncan,32,37
155,2,7:14.0,Violation by P. Millsap (def goaltending),,32,37
156,2,7:14.0,,T. Duncan makes 2-pt jump shot from 7 ft (assist by M. Ginóbili),32,39
157,2,7:04.0,P. Millsap misses 2-pt jump shot from 3 ft,,32,39
158,2,7:03.0,,Defensive rebound by T. Duncan,32,39
159,2,6:54.0,,Shooting block foul by T. Sefolosha (drawn by M. Ginóbili),32,39
160,2,6:54.0,,M. Ginóbili makes free throw 1 of 2,32,40
161,2,6:54.0,M. Muscala enters the game for A. Horford,,32,40
162,2,6:54.0,,M. Ginóbili makes free throw 2 of 2,32,41
163,2,6:42.0,T. Sefolosha misses 3-pt jump shot from 23 ft,,32,41
164,2,6:40.0,,Defensive rebound by M. Ginóbili,32,41
165,2,6:39.0,,Turnover by M. Ginóbili (bad pass; steal by K. Korver),32,41
166,2,6:37.0,Turnover by K. Korver (bad pass),,32,41
167,2,6:37.0,,D. Green enters the game for M. Ginóbili,32,41
168,2,6:12.0,,T. Duncan makes 2-pt jump shot from 7 ft (assist by T. Parker),32,43
169,2,6:02.0,Atlanta full timeout,,32,43
170,2,6:02.0,Turnover by T. Sefolosha (bad pass),,32,43
171,2,5:43.0,,D. Green misses 3-pt jump shot from 23 ft,32,43
172,2,5:42.0,Defensive rebound by M. Muscala,,32,43
173,2,5:38.0,K. Korver makes 2-pt layup at rim (assist by J. Teague),,34,43
174,2,5:27.0,,Turnover by L. Aldridge (3 sec),34,43
175,2,5:06.0,T. Sefolosha misses 3-pt jump shot from 23 ft,,34,43
176,2,5:05.0,Offensive rebound by P. Millsap,,34,43
177,2,4:49.0,M. Muscala makes 2-pt jump shot from 21 ft (assist by J. Teague),,36,43
178,2,4:26.0,,K. Leonard makes 3-pt jump shot from 25 ft (assist by T. Parker),36,46
179,2,4:09.0,K. Korver misses 3-pt jump shot from 24 ft,,36,46
180,2,4:08.0,,Defensive rebound by T. Parker,36,46
181,2,3:57.0,,L. Aldridge misses 2-pt jump shot from 17 ft,36,46
182,2,3:56.0,Defensive rebound by P. Millsap,,36,46
183,2,3:38.0,Shooting foul by L. Aldridge (drawn by J. Teague),,36,46
184,2,3:38.0,J. Teague makes free throw 1 of 2,,37,46
185,2,3:38.0,A. Horford enters the game for P. Millsap,,37,46
186,2,3:38.0,K. Bazemore enters the game for T. Sefolosha,,37,46
187,2,3:38.0,J. Teague misses free throw 2 of 2,,37,46
188,2,3:38.0,,Defensive rebound by K. Leonard,37,46
189,2,3:16.0,,L. Aldridge misses 2-pt jump shot from 14 ft,37,46
190,2,3:14.0,Defensive rebound by K. Bazemore,,37,46
191,2,2:57.0,K. Bazemore misses 2-pt jump shot from 20 ft,,37,46
192,2,2:56.0,,Defensive rebound by T. Duncan,37,46
193,2,2:49.0,,T. Parker misses 2-pt jump shot from 17 ft,37,46
194,2,2:48.0,Defensive rebound by K. Bazemore,,37,46
195,2,2:43.0,Personal foul by D. Green (drawn by J. Teague),,37,46
196,2,2:43.0,Official timeout,,37,46
197,2,2:43.0,,P. Mills enters the game for T. Parker,37,46
198,2,2:43.0,,D. West enters the game for L. Aldridge,37,46
199,2,2:43.0,P. Millsap enters the game for M. Muscala,,37,46
200,2,2:35.0,A. Horford misses 2-pt jump shot from 19 ft,,37,46
201,2,2:34.0,,Defensive rebound by K. Leonard,37,46
202,2,2:11.0,,K. Leonard misses 2-pt jump shot from 11 ft,37,46
203,2,2:10.0,Defensive rebound by K. Korver,,37,46
204,2,1:45.0,J. Teague misses 3-pt jump shot from 27 ft,,37,46
205,2,1:44.0,,Defensive rebound by T. Duncan,37,46
206,2,1:34.0,,Personal foul by K. Bazemore (drawn by K. Leonard),37,46
207,2,1:34.0,Technical foul by K. Bazemore,,37,46
208,2,1:34.0,,K. Leonard makes technical free throw,37,47
209,2,1:34.0,,K. Leonard makes free throw 1 of 2,37,48
210,2,1:34.0,,M. Ginóbili enters the game for D. Green,37,48
211,2,1:34.0,,K. Leonard makes free throw 2 of 2,37,49
212,2,1:20.0,Turnover by K. Bazemore (lost ball; steal by K. Leonard),,37,49
213,2,1:15.0,,K. Leonard makes 2-pt dunk at rim (assist by P. Mills),37,51
214,2,1:00.0,K. Bazemore misses 2-pt layup at rim,,37,51
215,2,0:59.0,,Defensive rebound by Team,37,51
216,2,0:39.0,,Shooting foul by K. Bazemore (drawn by K. Leonard),37,51
217,2,0:39.0,,K. Leonard makes free throw 1 of 3,37,52
218,2,0:39.0,,K. Leonard makes free throw 2 of 3,37,53
219,2,0:39.0,Atlanta full timeout,,37,53
220,2,0:39.0,,K. Leonard makes free throw 3 of 3,37,54
221,2,0:37.0,Personal foul by M. Ginóbili (drawn by K. Bazemore),,37,54
222,2,0:27.0,J. Teague misses 2-pt layup at rim,,37,54
223,2,0:26.0,,Defensive rebound by T. Duncan,37,54
224,2,0:02.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,37,54
225,2,0:00.0,,Offensive rebound by K. Leonard,37,54
226,2,0:00.0,,K. Leonard misses 2-pt jump shot from 8 ft,37,54
227,2,0:00.0,Defensive rebound by K. Bazemore,,37,54
228,3,11:41.0,A. Horford misses 2-pt jump shot from 15 ft,,37,54
229,3,11:40.0,,Defensive rebound by K. Leonard,37,54
230,3,11:23.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by T. Duncan),37,57
231,3,11:05.0,A. Horford misses 2-pt jump shot from 16 ft,,37,57
232,3,11:04.0,Offensive rebound by P. Millsap,,37,57
233,3,10:58.0,Shooting foul by T. Duncan (drawn by A. Horford),,37,57
234,3,10:58.0,A. Horford makes free throw 1 of 2,,38,57
235,3,10:58.0,A. Horford makes free throw 2 of 2,,39,57
236,3,10:45.0,,Turnover by D. Green (bad pass; steal by T. Sefolosha),39,57
237,3,10:40.0,T. Sefolosha makes 2-pt layup from 1 ft (assist by A. Horford),,41,57
238,3,10:23.0,,T. Duncan makes 2-pt jump shot from 9 ft (assist by T. Parker),41,59
239,3,10:07.0,Turnover by K. Korver (lost ball; steal by L. Aldridge),,41,59
240,3,9:58.0,,K. Leonard misses 2-pt jump shot from 12 ft,41,59
241,3,9:58.0,Defensive rebound by P. Millsap,,41,59
242,3,9:52.0,Shooting foul by D. Green (drawn by P. Millsap),,41,59
243,3,9:52.0,P. Millsap misses free throw 1 of 2,,41,59
244,3,9:52.0,Offensive rebound by Team,,41,59
245,3,9:52.0,P. Millsap misses free throw 2 of 2,,41,59
246,3,9:52.0,,Defensive rebound by K. Leonard,41,59
247,3,9:33.0,,L. Aldridge misses 2-pt jump shot from 13 ft,41,59
248,3,9:32.0,,Offensive rebound by T. Duncan,41,59
249,3,9:25.0,,Turnover by K. Leonard (lost ball; steal by P. Millsap),41,59
250,3,9:17.0,Turnover by J. Teague (lost ball; steal by T. Duncan),,41,59
251,3,9:11.0,,T. Parker makes 2-pt layup from 1 ft (assist by D. Green),41,61
252,3,9:04.0,A. Horford misses 2-pt layup at rim,,41,61
253,3,9:03.0,Offensive rebound by A. Horford,,41,61
254,3,9:03.0,A. Horford makes 2-pt layup at rim,,43,61
255,3,8:48.0,,T. Parker makes 2-pt jump shot from 8 ft (assist by K. Leonard),43,63
256,3,8:48.0,,Shooting foul by J. Teague (drawn by T. Parker),43,63
257,3,8:48.0,,T. Parker makes free throw 1 of 1,43,64
258,3,8:37.0,J. Teague makes 2-pt layup at rim,,45,64
259,3,8:27.0,,Personal foul by J. Teague (drawn by T. Parker),45,64
260,3,8:16.0,,K. Leonard makes 2-pt jump shot from 10 ft (assist by L. Aldridge),45,66
261,3,7:54.0,P. Millsap misses 2-pt jump shot from 5 ft,,45,66
262,3,7:53.0,,Defensive rebound by K. Leonard,45,66
263,3,7:53.0,,Personal foul by T. Sefolosha (drawn by L. Aldridge),45,66
264,3,7:37.0,,T. Parker makes 2-pt layup from 2 ft,45,68
265,3,7:14.0,J. Teague misses 2-pt jump shot from 8 ft,,45,68
266,3,7:13.0,,Defensive rebound by T. Duncan,45,68
267,3,7:10.0,,D. Green misses 2-pt layup from 3 ft (block by K. Korver),45,68
268,3,7:09.0,,Offensive rebound by D. Green,45,68
269,3,6:53.0,,T. Duncan misses 2-pt jump shot from 6 ft,45,68
270,3,6:51.0,,Offensive rebound by L. Aldridge,45,68
271,3,6:46.0,,L. Aldridge misses 2-pt jump shot from 15 ft,45,68
272,3,6:45.0,Defensive rebound by A. Horford,,45,68
273,3,6:31.0,A. Horford misses 2-pt jump shot from 5 ft (block by K. Leonard),,45,68
274,3,6:29.0,Offensive rebound by A. Horford,,45,68
275,3,6:26.0,T. Sefolosha makes 3-pt jump shot from 23 ft (assist by P. Millsap),,48,68
276,3,6:25.0,,San Antonio full timeout,48,68
277,3,6:25.0,M. Muscala enters the game for A. Horford,,48,68
278,3,6:25.0,D. Schröder enters the game for J. Teague,,48,68
279,3,6:07.0,,K. Leonard makes 2-pt jump shot from 10 ft,48,70
280,3,5:50.0,Turnover by M. Muscala (bad pass; steal by L. Aldridge),,48,70
281,3,5:40.0,,T. Parker makes 2-pt jump shot from 13 ft,48,72
282,3,5:21.0,P. Millsap misses 2-pt jump shot from 16 ft,,48,72
283,3,5:20.0,Offensive rebound by P. Millsap,,48,72
284,3,5:15.0,D. Schröder misses 3-pt jump shot from 26 ft,,48,72
285,3,5:14.0,,Defensive rebound by T. Duncan,48,72
286,3,4:56.0,,L. Aldridge makes 2-pt jump shot from 16 ft (assist by T. Duncan),48,74
287,3,4:46.0,M. Muscala misses 3-pt jump shot from 24 ft,,48,74
288,3,4:45.0,,Defensive rebound by T. Parker,48,74
289,3,4:28.0,,Turnover by T. Parker (bad pass; steal by D. Schröder),48,74
290,3,4:23.0,K. Korver makes 2-pt jump shot from 22 ft (assist by D. Schröder),,50,74
291,3,4:09.0,,Turnover by T. Parker (traveling),50,74
292,3,4:09.0,,P. Mills enters the game for T. Parker,50,74
293,3,4:09.0,,M. Ginóbili enters the game for D. Green,50,74
294,3,4:09.0,M. Scott enters the game for K. Korver,,50,74
295,3,4:09.0,K. Bazemore enters the game for T. Sefolosha,,50,74
296,3,4:09.0,L. Patterson enters the game for P. Millsap,,50,74
297,3,4:01.0,M. Muscala makes 2-pt jump shot from 16 ft (assist by D. Schröder),,52,74
298,3,3:44.0,,T. Duncan makes 2-pt jump shot from 6 ft,52,76
299,3,3:32.0,M. Muscala misses 2-pt jump shot from 18 ft,,52,76
300,3,3:31.0,,Defensive rebound by K. Leonard,52,76
301,3,3:27.0,,Turnover by K. Leonard (bad pass; steal by K. Bazemore),52,76
302,3,3:25.0,Personal foul by T. Duncan (drawn by L. Patterson),,52,76
303,3,3:25.0,,B. Diaw enters the game for L. Aldridge,52,76
304,3,3:25.0,,K. Anderson enters the game for K. Leonard,52,76
305,3,3:16.0,M. Scott makes 3-pt jump shot from 24 ft (assist by D. Schröder),,55,76
306,3,2:52.0,,B. Diaw makes 2-pt jump shot from 8 ft,55,78
307,3,2:41.0,Turnover by L. Patterson (bad pass),,55,78
308,3,2:41.0,Atlanta full timeout,,55,78
309,3,2:28.0,,Turnover by B. Diaw (bad pass),55,78
310,3,2:12.0,D. Schröder misses 2-pt jump shot from 7 ft (block by T. Duncan),,55,78
311,3,2:10.0,,Defensive rebound by K. Anderson,55,78
312,3,2:01.0,,B. Diaw misses 2-pt jump shot from 15 ft,55,78
313,3,2:00.0,,Offensive rebound by T. Duncan,55,78
314,3,2:00.0,,T. Duncan misses 2-pt layup from 2 ft,55,78
315,3,2:00.0,,Offensive rebound by T. Duncan,55,78
316,3,2:00.0,Loose ball foul by K. Bazemore (drawn by T. Duncan),,55,78
317,3,1:51.0,,K. Anderson misses 2-pt jump shot from 18 ft,55,78
318,3,1:50.0,,Offensive rebound by T. Duncan,55,78
319,3,1:32.0,,M. Ginóbili misses 2-pt layup from 3 ft,55,78
320,3,1:31.0,Defensive rebound by D. Schröder,,55,78
321,3,1:16.0,D. Schröder makes 2-pt layup from 3 ft,,57,78
322,3,1:02.0,,B. Diaw makes 2-pt jump shot from 7 ft,57,80
323,3,0:47.0,,Violation by B. Diaw (kicked ball),57,80
324,3,0:44.0,M. Scott misses 2-pt jump shot from 17 ft (block by T. Duncan),,57,80
325,3,0:42.0,,Defensive rebound by T. Duncan,57,80
326,3,0:36.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,57,80
327,3,0:32.0,Defensive rebound by L. Patterson,,57,80
328,3,0:27.0,K. Bazemore misses 3-pt jump shot from 25 ft,,57,80
329,3,0:26.0,,Defensive rebound by T. Duncan,57,80
330,3,0:06.0,,Turnover by M. Ginóbili (bad pass; steal by D. Schröder),57,80
331,3,0:02.0,D. Schröder makes 2-pt layup from 1 ft (assist by L. Patterson),,59,80
332,4,11:48.0,,M. Ginóbili makes 2-pt layup from 2 ft (assist by K. Leonard),59,82
333,4,11:35.0,K. Bazemore makes 2-pt jump shot from 4 ft (assist by T. Hardaway),,61,82
334,4,11:35.0,Shooting block foul by P. Mills (drawn by K. Bazemore),,61,82
335,4,11:35.0,K. Bazemore makes free throw 1 of 1,,62,82
336,4,11:26.0,,Personal foul by T. Sefolosha (drawn by K. Leonard),62,82
337,4,11:10.0,,P. Mills makes 2-pt jump shot from 8 ft,62,84
338,4,10:59.0,D. Schröder makes 2-pt layup from 2 ft (assist by M. Scott),,64,84
339,4,10:54.0,,Turnover by K. Anderson (bad pass; steal by D. Schröder),64,84
340,4,10:45.0,T. Sefolosha makes 2-pt jump shot from 20 ft (assist by M. Scott),,66,84
341,4,10:25.0,,K. Anderson makes 3-pt jump shot from 23 ft (assist by B. Diaw),66,87
342,4,10:13.0,Turnover by T. Hardaway (bad pass; steal by M. Ginóbili),,66,87
343,4,10:08.0,,M. Ginóbili makes 2-pt dunk at rim,66,89
344,4,9:52.0,K. Bazemore makes 2-pt layup from 1 ft,,68,89
345,4,9:39.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,68,89
346,4,9:38.0,Defensive rebound by K. Bazemore,,68,89
347,4,9:30.0,Turnover by K. Bazemore (lost ball; steal by B. Diaw),,68,89
348,4,9:21.0,,K. Anderson misses 2-pt jump shot from 4 ft,68,89
349,4,9:20.0,Defensive rebound by T. Sefolosha,,68,89
350,4,9:13.0,T. Hardaway misses 3-pt jump shot from 22 ft,,68,89
351,4,9:13.0,Offensive rebound by Team,,68,89
352,4,9:13.0,,Loose ball foul by B. Diaw (drawn by M. Scott),68,89
353,4,9:13.0,L. Patterson enters the game for K. Bazemore,,68,89
354,4,8:58.0,Turnover by L. Patterson (lost ball; steal by K. Anderson),,68,89
355,4,8:54.0,,P. Mills makes 2-pt layup at rim,68,91
356,4,8:29.0,M. Scott misses 2-pt layup from 2 ft,,68,91
357,4,8:28.0,,Defensive rebound by B. Diaw,68,91
358,4,8:18.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),68,94
359,4,8:16.0,Atlanta full timeout,,68,94
360,4,8:16.0,,J. Simmons enters the game for M. Ginóbili,68,94
361,4,8:16.0,,R. Butler enters the game for K. Leonard,68,94
362,4,8:16.0,J. Holiday enters the game for D. Schröder,,68,94
363,4,8:16.0,M. Muscala enters the game for L. Patterson,,68,94
364,4,8:16.0,S. Mack enters the game for M. Scott,,68,94
365,4,8:04.0,T. Hardaway misses 2-pt jump shot from 21 ft,,68,94
366,4,8:03.0,,Defensive rebound by K. Anderson,68,94
367,4,7:52.0,,B. Diaw misses 2-pt jump shot from 5 ft,68,94
368,4,7:51.0,Defensive rebound by M. Muscala,,68,94
369,4,7:31.0,J. Holiday misses 3-pt jump shot from 23 ft,,68,94
370,4,7:30.0,Offensive rebound by M. Muscala,,68,94
371,4,7:27.0,M. Muscala misses 2-pt layup from 2 ft (block by R. Butler),,68,94
372,4,7:26.0,,Defensive rebound by B. Diaw,68,94
373,4,7:21.0,,P. Mills makes 3-pt jump shot from 23 ft (assist by B. Diaw),68,97
374,4,7:10.0,Personal foul by J. Simmons (drawn by J. Holiday),,68,97
375,4,7:02.0,T. Hardaway makes 2-pt layup from 2 ft (assist by S. Mack),,70,97
376,4,6:38.0,,B. Diaw makes 3-pt jump shot from 25 ft (assist by J. Simmons),70,100
377,4,6:16.0,M. Muscala makes 2-pt jump shot from 6 ft,,72,100
378,4,6:16.0,,San Antonio full timeout,72,100
379,4,6:16.0,,B. Marjanović enters the game for B. Diaw,72,100
380,4,6:16.0,,D. Green enters the game for P. Mills,72,100
