,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,UTAH_ACTION,SACRAMENTO_SCORE,UTAH_SCORE
144,2,8:53.0,,R. Neto enters the game for R. Hood,32,16
145,2,8:39.0,D. Cousins misses 2-pt layup from 2 ft,,32,16
146,2,8:34.0,Offensive rebound by D. Cousins,,32,16
147,2,8:34.0,,Violation by T. Lyles (def goaltending),32,16
148,2,8:34.0,D. Cousins makes 2-pt layup from 1 ft,,34,16
149,2,8:21.0,,J. Ingles misses 2-pt jump shot from 3 ft,34,16
150,2,8:21.0,Defensive rebound by D. Collison,,34,16
151,2,8:18.0,Turnover by D. Collison (lost ball; steal by R. Neto),,34,16
152,2,8:14.0,,R. Neto misses 2-pt layup from 2 ft,34,16
153,2,8:14.0,,Offensive rebound by Team,34,16
154,2,8:10.0,,T. Burke misses 2-pt jump shot from 17 ft,34,16
155,2,8:10.0,,Offensive rebound by J. Ingles,34,16
156,2,8:08.0,,Turnover by J. Ingles (lost ball; steal by D. Collison),34,16
157,2,8:07.0,Shooting foul by T. Lyles (drawn by D. Collison),,34,16
158,2,8:07.0,D. Collison misses free throw 1 of 2,,34,16
159,2,8:07.0,Offensive rebound by Team,,34,16
160,2,8:07.0,D. Collison misses free throw 2 of 2,,34,16
161,2,8:06.0,Offensive rebound by K. Koufos,,34,16
162,2,8:02.0,M. Belinelli misses 3-pt jump shot from 24 ft,,34,16
163,2,8:02.0,,Defensive rebound by Team,34,16
164,2,8:02.0,Loose ball foul by D. Cousins (drawn by J. Withey),,34,16
165,2,8:02.0,,J. Withey makes free throw 1 of 2,34,17
166,2,8:02.0,,C. Johnson enters the game for J. Ingles,34,17
167,2,8:02.0,R. Gay enters the game for K. Koufos,,34,17
168,2,8:02.0,,J. Withey makes free throw 2 of 2,34,18
169,2,7:53.0,Personal foul by J. Withey (drawn by D. Cousins),,34,18
170,2,7:53.0,,R. Gobert enters the game for J. Withey,34,18
171,2,7:53.0,R. Rondo enters the game for O. Casspi,,34,18
172,2,7:46.0,Personal foul by R. Gobert (drawn by D. Cousins),,34,18
173,2,7:46.0,D. Cousins misses free throw 1 of 2,,34,18
174,2,7:46.0,Offensive rebound by Team,,34,18
175,2,7:46.0,D. Cousins makes free throw 2 of 2,,35,18
176,2,7:27.0,,T. Lyles makes 2-pt dunk at rim,35,20
177,2,7:16.0,D. Cousins makes 2-pt layup from 2 ft,,37,20
178,2,7:16.0,Shooting foul by R. Gobert (drawn by D. Cousins),,37,20
179,2,7:16.0,,G. Hayward enters the game for T. Burke,37,20
180,2,7:16.0,D. Cousins misses free throw 1 of 1,,37,20
181,2,7:15.0,,Defensive rebound by G. Hayward,37,20
182,2,7:04.0,,Personal foul by D. Collison (drawn by R. Neto),37,20
183,2,7:04.0,,R. Neto misses free throw 1 of 2,37,20
184,2,7:04.0,,Offensive rebound by Team,37,20
185,2,7:04.0,,R. Neto misses free throw 2 of 2,37,20
186,2,7:03.0,Defensive rebound by R. Gay,,37,20
187,2,6:56.0,Personal foul by C. Johnson (drawn by M. Belinelli),,37,20
188,2,6:56.0,M. Belinelli misses free throw 1 of 2,,37,20
189,2,6:56.0,Offensive rebound by Team,,37,20
190,2,6:56.0,,J. Ingles enters the game for C. Johnson,37,20
191,2,6:56.0,M. Belinelli makes free throw 2 of 2,,38,20
192,2,6:50.0,,R. Neto makes 2-pt layup from 1 ft,38,22
193,2,6:35.0,M. Belinelli makes 2-pt jump shot from 22 ft (assist by R. Rondo),,40,22
194,2,6:17.0,,G. Hayward misses 2-pt jump shot from 8 ft,40,22
195,2,6:17.0,Defensive rebound by R. Gay,,40,22
196,2,6:05.0,D. Cousins misses 2-pt jump shot from 10 ft,,40,22
197,2,6:05.0,,Defensive rebound by R. Gobert,40,22
198,2,5:56.0,,Turnover by R. Neto (bad pass; steal by R. Gay),40,22
199,2,5:52.0,,Utah full timeout,40,22
200,2,5:52.0,,T. Booker enters the game for R. Gobert,40,22
201,2,5:52.0,B. McLemore enters the game for D. Collison,,40,22
202,2,5:45.0,Turnover by M. Belinelli (3 sec),,40,22
203,2,5:28.0,,R. Neto makes 2-pt jump shot from 18 ft (assist by T. Booker),40,24
204,2,5:15.0,D. Cousins misses 2-pt hook shot from 4 ft,,40,24
205,2,5:14.0,,Defensive rebound by T. Booker,40,24
206,2,5:08.0,,T. Lyles makes 2-pt layup from 1 ft (assist by R. Neto),40,26
207,2,5:00.0,Personal foul by T. Booker (drawn by D. Cousins),,40,26
208,2,5:00.0,D. Cousins makes free throw 1 of 2,,41,26
209,2,5:00.0,O. Casspi enters the game for M. Belinelli,,41,26
210,2,5:00.0,,T. Burke enters the game for J. Ingles,41,26
211,2,5:00.0,D. Cousins makes free throw 2 of 2,,42,26
212,2,4:43.0,,T. Booker makes 2-pt dunk at rim (assist by R. Neto),42,28
213,2,4:29.0,R. Rondo makes 2-pt layup from 1 ft,,44,28
214,2,4:15.0,,Personal foul by B. McLemore (drawn by R. Neto),44,28
215,2,4:15.0,,R. Neto makes free throw 1 of 2,44,29
216,2,4:15.0,,R. Neto misses free throw 2 of 2,44,29
217,2,4:14.0,Defensive rebound by O. Casspi,,44,29
218,2,4:00.0,Turnover by R. Rondo (bad pass; steal by T. Lyles),,44,29
219,2,3:49.0,,T. Burke makes 2-pt jump shot from 6 ft,44,31
220,2,3:46.0,Personal foul by R. Neto (drawn by B. McLemore),,44,31
221,2,3:46.0,B. McLemore makes free throw 1 of 2,,45,31
222,2,3:46.0,,J. Ingles enters the game for R. Neto,45,31
223,2,3:46.0,B. McLemore makes free throw 2 of 2,,46,31
224,2,3:32.0,,G. Hayward misses 2-pt jump shot from 5 ft,46,31
225,2,3:31.0,Defensive rebound by D. Cousins,,46,31
226,2,3:21.0,O. Casspi misses 2-pt jump shot from 4 ft,,46,31
227,2,3:21.0,,Defensive rebound by T. Booker,46,31
228,2,3:10.0,,Shooting foul by B. McLemore (drawn by T. Burke),46,31
229,2,3:10.0,,T. Burke makes free throw 1 of 2,46,32
230,2,3:10.0,D. Collison enters the game for B. McLemore,,46,32
231,2,3:10.0,,T. Burke makes free throw 2 of 2,46,33
232,2,2:46.0,D. Cousins makes 2-pt layup from 2 ft (assist by R. Rondo),,48,33
233,2,2:31.0,,T. Lyles makes 2-pt dunk at rim (assist by G. Hayward),48,35
234,2,2:17.0,O. Casspi makes 2-pt layup from 1 ft (assist by R. Rondo),,50,35
235,2,2:17.0,Shooting foul by T. Booker (drawn by O. Casspi),,50,35
236,2,2:17.0,Sacramento full timeout,,50,35
237,2,2:17.0,O. Casspi makes free throw 1 of 1,,51,35
238,2,2:07.0,,Def 3 sec tech foul by D. Cousins,51,35
239,2,2:07.0,,G. Hayward makes technical free throw,51,36
240,2,1:51.0,,T. Burke makes 2-pt layup from 3 ft,51,38
241,2,1:36.0,D. Cousins misses 2-pt jump shot from 3 ft,,51,38
242,2,1:35.0,,Defensive rebound by G. Hayward,51,38
243,2,1:33.0,,Shooting foul by R. Gay (drawn by G. Hayward),51,38
244,2,1:33.0,,G. Hayward makes free throw 1 of 2,51,39
245,2,1:33.0,,G. Hayward makes free throw 2 of 2,51,40
246,2,1:21.0,Shooting foul by T. Burke (drawn by R. Gay),,51,40
247,2,1:21.0,R. Gay makes free throw 1 of 2,,52,40
248,2,1:21.0,R. Gay makes free throw 2 of 2,,53,40
249,2,1:07.0,,G. Hayward misses 3-pt jump shot from 24 ft,53,40
250,2,1:06.0,Defensive rebound by D. Cousins,,53,40
251,2,1:00.0,Shooting foul by J. Ingles (drawn by D. Cousins),,53,40
252,2,1:00.0,D. Cousins makes free throw 1 of 2,,54,40
253,2,1:00.0,D. Cousins misses free throw 2 of 2,,54,40
254,2,1:00.0,,Defensive rebound by G. Hayward,54,40
255,2,0:41.0,,T. Burke misses 3-pt jump shot from 24 ft,54,40
256,2,0:40.0,Defensive rebound by D. Cousins,,54,40
257,2,0:36.0,Turnover by R. Rondo (bad pass; steal by G. Hayward),,54,40
258,2,0:29.0,,J. Ingles makes 2-pt layup from 2 ft,54,42
259,2,0:29.0,,Shooting foul by D. Cousins (drawn by J. Ingles),54,42
260,2,0:29.0,,T. Pleiß enters the game for T. Booker,54,42
261,2,0:29.0,,J. Ingles makes free throw 1 of 1,54,43
262,2,0:08.0,O. Casspi misses 3-pt jump shot from 24 ft,,54,43
263,2,0:07.0,,Defensive rebound by G. Hayward,54,43
264,2,0:02.0,,J. Ingles makes 2-pt layup from 2 ft (assist by G. Hayward),54,45
265,2,0:00.0,D. Collison misses 2-pt layup from 1 ft,,54,45
266,2,0:00.0,Offensive rebound by D. Cousins,,54,45
267,2,0:00.0,D. Cousins makes 2-pt dunk at rim,,56,45
268,3,11:40.0,,G. Hayward makes 2-pt jump shot from 13 ft,56,47
269,3,11:20.0,D. Cousins makes 2-pt jump shot from 20 ft (assist by R. Rondo),,58,47
270,3,10:53.0,,Turnover by R. Neto (bad pass; steal by R. Rondo),58,47
271,3,10:46.0,Shooting foul by G. Hayward (drawn by W. Cauley-Stein),,58,47
272,3,10:46.0,W. Cauley-Stein makes free throw 1 of 2,,59,47
273,3,10:46.0,W. Cauley-Stein misses free throw 2 of 2,,59,47
274,3,10:44.0,,Defensive rebound by R. Gobert,59,47
275,3,10:33.0,,Turnover by T. Lyles (traveling),59,47
276,3,10:22.0,R. Gay makes 2-pt dunk at rim (assist by R. Rondo),,61,47
277,3,10:02.0,,T. Lyles makes 3-pt jump shot from 22 ft (assist by R. Neto),61,50
278,3,9:45.0,Turnover by D. Cousins (lost ball; steal by T. Lyles),,61,50
279,3,9:26.0,,G. Hayward misses 3-pt jump shot from 22 ft,61,50
280,3,9:25.0,Defensive rebound by W. Cauley-Stein,,61,50
281,3,9:18.0,B. McLemore misses 2-pt jump shot from 10 ft,,61,50
282,3,9:18.0,,Defensive rebound by R. Gobert,61,50
283,3,9:09.0,,T. Lyles misses 3-pt jump shot from 23 ft,61,50
284,3,9:08.0,Defensive rebound by R. Rondo,,61,50
285,3,8:58.0,D. Cousins makes 3-pt jump shot from 24 ft (assist by R. Rondo),,64,50
286,3,8:36.0,,R. Neto makes 3-pt jump shot from 25 ft (assist by T. Lyles),64,53
287,3,8:14.0,Shooting foul by R. Gobert (drawn by D. Cousins),,64,53
288,3,8:14.0,D. Cousins makes free throw 1 of 2,,65,53
289,3,8:14.0,,T. Booker enters the game for R. Gobert,65,53
290,3,8:14.0,D. Cousins makes free throw 2 of 2,,66,53
291,3,8:01.0,,G. Hayward misses 3-pt jump shot from 24 ft,66,53
292,3,8:00.0,Defensive rebound by W. Cauley-Stein,,66,53
293,3,7:44.0,R. Gay makes 2-pt jump shot from 7 ft,,68,53
294,3,7:29.0,,R. Hood makes 2-pt jump shot from 14 ft,68,55
295,3,7:05.0,Turnover by D. Cousins (bad pass),,68,55
296,3,6:40.0,,R. Neto misses 3-pt jump shot from 23 ft,68,55
297,3,6:39.0,Defensive rebound by R. Rondo,,68,55
298,3,6:33.0,R. Rondo misses 2-pt jump shot from 3 ft (block by G. Hayward),,68,55
299,3,6:31.0,,Defensive rebound by R. Neto,68,55
300,3,6:23.0,,T. Lyles misses 2-pt jump shot from 3 ft,68,55
301,3,6:23.0,Defensive rebound by R. Gay,,68,55
302,3,6:18.0,R. Gay makes 2-pt dunk at rim (assist by R. Rondo),,70,55
303,3,6:18.0,,Utah full timeout,70,55
304,3,6:18.0,,R. Gobert enters the game for T. Lyles,70,55
305,3,6:06.0,,R. Hood makes 3-pt jump shot from 23 ft,70,58
306,3,5:45.0,D. Cousins makes 2-pt layup from 1 ft,,72,58
307,3,5:33.0,,G. Hayward makes 2-pt jump shot from 18 ft,72,60
308,3,5:25.0,Shooting foul by R. Hood (drawn by D. Cousins),,72,60
309,3,5:25.0,D. Cousins misses free throw 1 of 2,,72,60
310,3,5:25.0,Offensive rebound by Team,,72,60
311,3,5:25.0,D. Cousins makes free throw 2 of 2,,73,60
312,3,5:10.0,,R. Neto misses 3-pt jump shot from 22 ft,73,60
313,3,5:10.0,Defensive rebound by D. Cousins,,73,60
314,3,5:03.0,Turnover by D. Cousins (traveling),,73,60
315,3,5:03.0,K. Koufos enters the game for W. Cauley-Stein,,73,60
316,3,5:03.0,,T. Burke enters the game for R. Neto,73,60
317,3,5:03.0,,Utah full timeout,73,60
318,3,5:03.0,,T. Lyles enters the game for T. Booker,73,60
319,3,5:03.0,,R. Neto enters the game for R. Hood,73,60
320,3,4:41.0,,T. Lyles makes 2-pt jump shot from 9 ft,73,62
321,3,4:27.0,R. Gay misses 2-pt jump shot from 4 ft,,73,62
322,3,4:27.0,,Defensive rebound by R. Gobert,73,62
323,3,4:22.0,M. Belinelli enters the game for B. McLemore,,73,62
324,3,4:14.0,,Turnover by G. Hayward (bad pass; steal by K. Koufos),73,62
325,3,4:03.0,Shooting foul by R. Neto (drawn by M. Belinelli),,73,62
326,3,4:03.0,M. Belinelli makes free throw 1 of 2,,74,62
327,3,4:03.0,O. Casspi enters the game for R. Gay,,74,62
328,3,4:03.0,,C. Johnson enters the game for R. Neto,74,62
329,3,4:03.0,M. Belinelli makes free throw 2 of 2,,75,62
330,3,3:46.0,,T. Burke misses 3-pt jump shot from 23 ft,75,62
331,3,3:46.0,Defensive rebound by K. Koufos,,75,62
332,3,3:32.0,D. Cousins misses 2-pt layup from 2 ft (block by R. Gobert),,75,62
333,3,3:31.0,,Defensive rebound by R. Gobert,75,62
334,3,3:18.0,,T. Burke makes 2-pt jump shot from 19 ft (assist by R. Gobert),75,64
335,3,3:00.0,R. Rondo misses 3-pt jump shot from 23 ft,,75,64
336,3,3:00.0,,Defensive rebound by R. Gobert,75,64
337,3,2:36.0,,T. Burke makes 2-pt layup from 3 ft,75,66
338,3,2:34.0,Sacramento full timeout,,75,66
339,3,2:34.0,D. Collison enters the game for R. Rondo,,75,66
340,3,2:34.0,,J. Ingles enters the game for T. Lyles,75,66
341,3,2:14.0,D. Cousins misses 2-pt jump shot from 16 ft,,75,66
342,3,2:14.0,,Defensive rebound by G. Hayward,75,66
343,3,2:03.0,,Shooting foul by O. Casspi (drawn by G. Hayward),75,66
344,3,2:03.0,,G. Hayward makes free throw 1 of 2,75,67
345,3,2:03.0,,G. Hayward makes free throw 2 of 2,75,68
346,3,1:51.0,M. Belinelli makes 2-pt jump shot from 22 ft (assist by D. Collison),,77,68
347,3,1:32.0,,G. Hayward misses 2-pt jump shot from 4 ft,77,68
348,3,1:32.0,Defensive rebound by M. Belinelli,,77,68
349,3,1:27.0,Turnover by M. Belinelli (bad pass; steal by J. Ingles),,77,68
350,3,1:27.0,,Personal foul by M. Belinelli (drawn by J. Ingles),77,68
351,3,1:27.0,R. Gay enters the game for D. Cousins,,77,68
352,3,1:16.0,,T. Burke misses 3-pt jump shot from 23 ft,77,68
353,3,1:15.0,Defensive rebound by O. Casspi,,77,68
354,3,1:04.0,R. Gay misses 3-pt jump shot from 23 ft,,77,68
355,3,1:03.0,,Defensive rebound by G. Hayward,77,68
356,3,0:57.0,,Shooting foul by D. Collison (drawn by G. Hayward),77,68
357,3,0:57.0,,G. Hayward misses free throw 1 of 2,77,68
358,3,0:57.0,,Offensive rebound by Team,77,68
359,3,0:57.0,,T. Lyles enters the game for R. Gobert,77,68
360,3,0:57.0,,G. Hayward makes free throw 2 of 2,77,69
361,3,0:37.0,D. Collison makes 3-pt jump shot from 24 ft (assist by M. Belinelli),,80,69
362,3,0:30.0,,J. Ingles misses 3-pt jump shot from 24 ft,80,69
363,3,0:30.0,Defensive rebound by D. Collison,,80,69
364,3,0:07.0,Shooting foul by C. Johnson (drawn by R. Gay),,80,69
365,3,0:07.0,R. Gay makes free throw 1 of 2,,81,69
366,3,0:07.0,R. Gay makes free throw 2 of 2,,82,69
367,3,0:00.0,,G. Hayward makes 2-pt jump shot from 12 ft,82,71
368,4,11:41.0,O. Casspi makes 3-pt jump shot from 24 ft (assist by M. Belinelli),,85,71
369,4,11:16.0,,R. Hood misses 3-pt jump shot from 22 ft,85,71
370,4,11:15.0,Defensive rebound by R. Gay,,85,71
371,4,11:03.0,D. Collison misses 2-pt jump shot from 18 ft,,85,71
372,4,11:03.0,,Defensive rebound by C. Johnson,85,71
373,4,10:53.0,,T. Burke misses 2-pt jump shot from 5 ft,85,71
374,4,10:52.0,Defensive rebound by K. Koufos,,85,71
375,4,10:43.0,Turnover by R. Gay (bad pass; steal by T. Burke),,85,71
376,4,10:41.0,,Personal foul by O. Casspi (drawn by J. Ingles),85,71
377,4,10:28.0,,Shooting foul by K. Koufos (drawn by T. Lyles),85,71
378,4,10:28.0,,T. Lyles makes free throw 1 of 2,85,72
379,4,10:28.0,,T. Lyles makes free throw 2 of 2,85,73
380,4,10:11.0,M. Belinelli misses 2-pt jump shot from 16 ft,,85,73
381,4,10:10.0,,Defensive rebound by T. Lyles,85,73
382,4,9:59.0,,C. Johnson misses 3-pt jump shot from 22 ft,85,73
383,4,9:58.0,,Offensive rebound by T. Lyles,85,73
384,4,9:48.0,,R. Hood makes 2-pt layup from 1 ft,85,75
385,4,9:41.0,D. Collison misses 2-pt jump shot from 15 ft,,85,75
386,4,9:39.0,Offensive rebound by K. Koufos,,85,75
387,4,9:39.0,K. Koufos misses 2-pt layup at rim,,85,75
388,4,9:37.0,Offensive rebound by K. Koufos,,85,75
389,4,9:30.0,M. Belinelli misses 2-pt jump shot from 19 ft,,85,75
390,4,9:27.0,,Defensive rebound by R. Hood,85,75
391,4,9:14.0,,T. Burke makes 2-pt jump shot from 4 ft,85,77
