,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,NEW ORLEANS_ACTION,MEMPHIS_SCORE,NEW ORLEANS_SCORE
43,1,5:51.0,,E. Gordon enters the game for T. Evans,13,20
44,1,5:33.0,,J. Holiday makes 2-pt layup from 1 ft (assist by A. Davis),13,22
45,1,5:16.0,Z. Randolph makes 2-pt jump shot from 5 ft,,15,22
46,1,5:13.0,,Personal foul by J. Green (drawn by A. Davis),15,22
47,1,5:08.0,,E. Gordon makes 2-pt layup from 2 ft (assist by J. Holiday),15,24
48,1,5:01.0,Personal foul by R. Anderson (drawn by Z. Randolph),,15,24
49,1,5:01.0,M. Chalmers enters the game for M. Conley,,15,24
50,1,5:01.0,,N. Cole enters the game for J. Holiday,15,24
51,1,4:50.0,Z. Randolph misses 2-pt jump shot from 14 ft,,15,24
52,1,4:49.0,Offensive rebound by Z. Randolph,,15,24
53,1,4:47.0,Z. Randolph makes 2-pt layup from 2 ft,,17,24
54,1,4:23.0,,N. Cole misses 2-pt jump shot from 17 ft,17,24
55,1,4:22.0,Defensive rebound by Z. Randolph,,17,24
56,1,4:12.0,J. Green makes 2-pt layup from 1 ft (assist by M. Barnes),,19,24
57,1,3:51.0,,A. Gee makes 2-pt dunk at rim (assist by N. Cole),19,26
58,1,3:39.0,M. Barnes misses 3-pt jump shot from 25 ft,,19,26
59,1,3:38.0,Offensive rebound by C. Lee,,19,26
60,1,3:37.0,Turnover by C. Lee (lost ball),,19,26
61,1,3:25.0,,Shooting foul by M. Barnes (drawn by R. Anderson),19,26
62,1,3:25.0,,R. Anderson makes free throw 1 of 2,19,27
63,1,3:25.0,,R. Anderson makes free throw 2 of 2,19,28
64,1,3:09.0,J. Green misses 2-pt layup from 2 ft (block by A. Davis),,19,28
65,1,3:09.0,Offensive rebound by Team,,19,28
66,1,3:01.0,J. Green misses 3-pt jump shot from 25 ft,,19,28
67,1,3:01.0,,Defensive rebound by A. Davis,19,28
68,1,2:52.0,,Shooting foul by J. Green (drawn by A. Davis),19,28
69,1,2:52.0,,New Orleans full timeout,19,28
70,1,2:52.0,M. Gasol enters the game for J. Green,,19,28
71,1,2:52.0,J. Green enters the game for Z. Randolph,,19,28
72,1,2:52.0,,D. Cunningham enters the game for A. Gee,19,28
73,1,2:52.0,,A. Davis misses free throw 1 of 2,19,28
74,1,2:52.0,,Offensive rebound by Team,19,28
75,1,2:52.0,,A. Davis makes free throw 2 of 2,19,29
76,1,2:37.0,C. Lee misses 2-pt jump shot from 16 ft,,19,29
77,1,2:36.0,,Defensive rebound by R. Anderson,19,29
78,1,2:16.0,,R. Anderson makes 3-pt jump shot from 24 ft (assist by E. Gordon),19,32
79,1,2:01.0,Shooting foul by D. Cunningham (drawn by M. Gasol),,19,32
80,1,2:01.0,M. Gasol makes free throw 1 of 2,,20,32
81,1,2:01.0,M. Gasol makes free throw 2 of 2,,21,32
82,1,1:48.0,,N. Cole makes 2-pt jump shot from 17 ft (assist by R. Anderson),21,34
83,1,1:38.0,M. Chalmers makes 2-pt layup from 1 ft,,23,34
84,1,1:26.0,,D. Cunningham misses 3-pt jump shot from 23 ft,23,34
85,1,1:23.0,Defensive rebound by M. Gasol,,23,34
86,1,1:10.0,C. Lee makes 2-pt layup from 1 ft,,25,34
87,1,0:58.0,,R. Anderson makes 2-pt jump shot from 6 ft (assist by E. Gordon),25,36
88,1,0:51.0,Shooting foul by N. Cole (drawn by M. Chalmers),,25,36
89,1,0:51.0,M. Chalmers makes free throw 1 of 2,,26,36
90,1,0:51.0,,I. Smith enters the game for A. Davis,26,36
91,1,0:51.0,M. Chalmers makes free throw 2 of 2,,27,36
92,1,0:36.0,,R. Anderson misses 3-pt jump shot from 24 ft,27,36
93,1,0:34.0,,Offensive rebound by D. Cunningham,27,36
94,1,0:18.0,,Shooting foul by M. Chalmers (drawn by I. Smith),27,36
95,1,0:18.0,,I. Smith makes free throw 1 of 2,27,37
96,1,0:18.0,,I. Smith makes free throw 2 of 2,27,38
97,1,0:01.0,M. Barnes misses 3-pt jump shot from 24 ft (block by E. Gordon),,27,38
98,1,0:00.0,Offensive rebound by C. Lee,,27,38
99,2,11:45.0,,N. Cole makes 3-pt jump shot from 24 ft (assist by E. Gordon),27,41
100,2,11:30.0,C. Lee makes 2-pt jump shot from 19 ft (assist by M. Gasol),,29,41
101,2,11:12.0,,D. Cunningham misses 2-pt jump shot from 3 ft (block by M. Gasol),29,41
102,2,11:11.0,Defensive rebound by M. Gasol,,29,41
103,2,11:10.0,Personal foul by D. Cunningham (drawn by M. Chalmers),,29,41
104,2,10:56.0,M. Gasol misses 2-pt hook shot from 2 ft,,29,41
105,2,10:55.0,Offensive rebound by J. Green,,29,41
106,2,10:55.0,J. Green misses 2-pt layup from 3 ft,,29,41
107,2,10:54.0,Offensive rebound by J. Green,,29,41
108,2,10:54.0,J. Green makes 2-pt layup from 3 ft,,31,41
109,2,10:43.0,,E. Gordon makes 2-pt jump shot from 18 ft (assist by I. Smith),31,43
110,2,10:23.0,C. Lee makes 2-pt jump shot from 16 ft,,33,43
111,2,10:07.0,,R. Anderson misses 2-pt jump shot from 16 ft,33,43
112,2,10:06.0,Defensive rebound by M. Gasol,,33,43
113,2,9:59.0,Offensive foul by M. Gasol (drawn by R. Anderson),,33,43
114,2,9:59.0,Turnover by M. Gasol (offensive foul),,33,43
115,2,9:49.0,,E. Gordon misses 3-pt jump shot from 24 ft,33,43
116,2,9:48.0,Defensive rebound by M. Barnes,,33,43
117,2,9:42.0,M. Gasol makes 2-pt layup from 1 ft (assist by M. Barnes),,35,43
118,2,9:29.0,,N. Cole misses 3-pt jump shot from 24 ft,35,43
119,2,9:28.0,Defensive rebound by M. Chalmers,,35,43
120,2,9:22.0,M. Barnes makes 2-pt layup from 2 ft (assist by M. Chalmers),,37,43
121,2,9:15.0,,New Orleans full timeout,37,43
122,2,9:15.0,,J. Holiday enters the game for R. Anderson,37,43
123,2,9:15.0,,A. Davis enters the game for N. Cole,37,43
124,2,9:15.0,,A. Ajinça enters the game for D. Cunningham,37,43
125,2,9:15.0,,T. Evans enters the game for I. Smith,37,43
126,2,9:15.0,,Violation by Team (delay of game),37,43
127,2,9:06.0,,Shooting foul by J. Green (drawn by E. Gordon),37,43
128,2,9:06.0,,E. Gordon makes free throw 1 of 2,37,44
129,2,9:06.0,,E. Gordon makes free throw 2 of 2,37,45
130,2,8:49.0,Personal foul by J. Holiday (drawn by M. Chalmers),,37,45
131,2,8:35.0,M. Barnes makes 3-pt jump shot from 25 ft (assist by M. Chalmers),,40,45
132,2,8:24.0,,J. Holiday misses 3-pt jump shot from 24 ft,40,45
133,2,8:23.0,Defensive rebound by J. Green,,40,45
134,2,8:14.0,M. Gasol makes 2-pt jump shot from 16 ft (assist by M. Barnes),,42,45
135,2,8:00.0,,A. Davis makes 2-pt dunk at rim (assist by T. Evans),42,47
136,2,7:39.0,Shooting foul by A. Ajinça (drawn by M. Gasol),,42,47
137,2,7:39.0,M. Gasol makes free throw 1 of 2,,43,47
138,2,7:39.0,,Ö. Aşık enters the game for A. Ajinça,43,47
139,2,7:39.0,V. Carter enters the game for J. Green,,43,47
140,2,7:39.0,M. Gasol makes free throw 2 of 2,,44,47
141,2,7:22.0,,J. Holiday misses 3-pt jump shot from 23 ft,44,47
142,2,7:21.0,,Offensive rebound by A. Davis,44,47
143,2,7:21.0,,Shooting foul by V. Carter (drawn by A. Davis),44,47
144,2,7:21.0,,A. Davis makes free throw 1 of 2,44,48
145,2,7:21.0,,A. Davis misses free throw 2 of 2,44,48
146,2,7:20.0,Defensive rebound by M. Gasol,,44,48
147,2,7:08.0,M. Gasol makes 2-pt jump shot from 17 ft (assist by M. Chalmers),,46,48
148,2,7:00.0,,Shooting foul by C. Lee (drawn by E. Gordon),46,48
149,2,7:00.0,,E. Gordon makes free throw 1 of 2,46,49
150,2,7:00.0,,E. Gordon makes free throw 2 of 2,46,50
151,2,6:46.0,M. Chalmers makes 2-pt jump shot from 11 ft,,48,50
152,2,6:28.0,,A. Davis makes 3-pt jump shot from 23 ft (assist by T. Evans),48,53
153,2,6:11.0,Shooting foul by Ö. Aşık (drawn by M. Gasol),,48,53
154,2,6:11.0,M. Gasol makes free throw 1 of 2,,49,53
155,2,6:11.0,,A. Gee enters the game for E. Gordon,49,53
156,2,6:11.0,M. Gasol makes free throw 2 of 2,,50,53
157,2,5:56.0,,Turnover by A. Davis (traveling),50,53
158,2,5:56.0,Official timeout,,50,53
159,2,5:46.0,M. Chalmers makes 2-pt layup from 2 ft (assist by M. Gasol),,52,53
160,2,5:19.0,,A. Davis misses 2-pt layup from 2 ft,52,53
161,2,5:17.0,Defensive rebound by V. Carter,,52,53
162,2,5:08.0,M. Gasol misses 2-pt jump shot from 15 ft,,52,53
163,2,5:07.0,Offensive rebound by V. Carter,,52,53
164,2,5:07.0,V. Carter makes 2-pt layup from 2 ft,,54,53
165,2,4:56.0,,Shooting foul by V. Carter (drawn by J. Holiday),54,53
166,2,4:56.0,,J. Holiday makes free throw 1 of 2,54,54
167,2,4:56.0,,J. Holiday makes free throw 2 of 2,54,55
168,2,4:46.0,Personal foul by A. Gee (drawn by M. Chalmers),,54,55
169,2,4:46.0,M. Chalmers misses free throw 1 of 2,,54,55
170,2,4:46.0,Offensive rebound by Team,,54,55
171,2,4:46.0,,R. Anderson enters the game for Ö. Aşık,54,55
172,2,4:46.0,M. Chalmers makes free throw 2 of 2,,55,55
173,2,4:32.0,,T. Evans misses 3-pt jump shot from 24 ft,55,55
174,2,4:31.0,Defensive rebound by V. Carter,,55,55
175,2,4:20.0,Def 3 sec tech foul by T. Evans,,55,55
176,2,4:20.0,C. Lee makes technical free throw,,56,55
177,2,4:20.0,J. Green enters the game for M. Barnes,,56,55
178,2,4:05.0,M. Gasol makes 2-pt jump shot from 10 ft (assist by C. Lee),,58,55
179,2,3:41.0,,A. Davis misses 2-pt jump shot from 12 ft,58,55
180,2,3:40.0,Defensive rebound by M. Gasol,,58,55
181,2,3:19.0,M. Gasol makes 2-pt jump shot from 15 ft (assist by V. Carter),,60,55
182,2,3:04.0,,A. Davis misses 2-pt jump shot from 13 ft,60,55
183,2,3:03.0,,Offensive rebound by R. Anderson,60,55
184,2,3:03.0,,R. Anderson misses 2-pt layup from 1 ft,60,55
185,2,3:02.0,Defensive rebound by M. Gasol,,60,55
186,2,2:58.0,C. Lee misses 2-pt layup from 1 ft,,60,55
187,2,2:57.0,,Defensive rebound by J. Holiday,60,55
188,2,2:41.0,,R. Anderson misses 2-pt jump shot from 11 ft,60,55
189,2,2:40.0,,Offensive rebound by T. Evans,60,55
190,2,2:39.0,,T. Evans makes 2-pt layup from 1 ft,60,57
191,2,2:32.0,Memphis full timeout,,60,57
192,2,2:32.0,,I. Smith enters the game for J. Holiday,60,57
193,2,2:32.0,M. Conley enters the game for M. Chalmers,,60,57
194,2,2:17.0,C. Lee makes 2-pt layup from 2 ft (assist by J. Green),,62,57
195,2,2:02.0,,R. Anderson makes 2-pt dunk at rim (assist by T. Evans),62,59
196,2,1:40.0,M. Gasol misses 2-pt jump shot from 18 ft,,62,59
197,2,1:39.0,,Defensive rebound by T. Evans,62,59
198,2,1:27.0,,T. Evans makes 2-pt layup from 2 ft,62,61
199,2,1:18.0,C. Lee misses 2-pt jump shot from 12 ft,,62,61
200,2,1:17.0,,Defensive rebound by A. Gee,62,61
201,2,1:09.0,,R. Anderson makes 3-pt jump shot from 24 ft (assist by T. Evans),62,64
202,2,0:50.0,M. Gasol misses 2-pt hook shot from 6 ft,,62,64
203,2,0:49.0,,Defensive rebound by R. Anderson,62,64
204,2,0:39.0,,R. Anderson misses 2-pt jump shot from 22 ft,62,64
205,2,0:38.0,Defensive rebound by J. Green,,62,64
206,2,0:31.0,J. Green misses 2-pt jump shot from 3 ft (block by A. Davis),,62,64
207,2,0:30.0,,Defensive rebound by A. Davis,62,64
208,2,0:24.0,,Personal foul by V. Carter (drawn by A. Davis),62,64
209,2,0:24.0,,A. Davis makes free throw 1 of 2,62,65
210,2,0:24.0,,A. Davis misses free throw 2 of 2,62,65
211,2,0:24.0,Defensive rebound by J. Green,,62,65
212,2,0:05.0,M. Conley makes 2-pt layup from 1 ft,,64,65
213,2,0:00.0,,T. Evans misses 3-pt jump shot from 41 ft,64,65
214,2,0:00.0,,Offensive rebound by Team,64,65
215,3,12:00.0,Violation by Team (delay of game),,64,65
216,3,11:45.0,,A. Davis misses 2-pt jump shot from 12 ft,64,65
217,3,11:44.0,Defensive rebound by M. Gasol,,64,65
218,3,11:26.0,Z. Randolph misses 2-pt jump shot from 5 ft (block by A. Davis),,64,65
219,3,11:24.0,Offensive rebound by T. Allen,,64,65
220,3,11:19.0,M. Gasol makes 2-pt jump shot from 19 ft (assist by T. Allen),,66,65
221,3,11:11.0,,Personal foul by T. Allen (drawn by T. Evans),66,65
222,3,10:58.0,,J. Holiday misses 2-pt jump shot from 21 ft,66,65
223,3,10:57.0,Defensive rebound by M. Gasol,,66,65
224,3,10:44.0,Z. Randolph misses 2-pt jump shot from 3 ft,,66,65
225,3,10:43.0,,Defensive rebound by A. Ajinça,66,65
226,3,10:25.0,,T. Evans makes 2-pt layup from 1 ft,66,67
227,3,10:07.0,M. Gasol misses 2-pt jump shot from 17 ft,,66,67
228,3,10:06.0,Offensive rebound by Team,,66,67
229,3,10:05.0,Z. Randolph misses 2-pt jump shot from 4 ft (block by A. Davis),,66,67
230,3,10:05.0,,Defensive rebound by Team,66,67
231,3,9:56.0,,Personal foul by T. Allen (drawn by T. Evans),66,67
232,3,9:51.0,,A. Ajinça misses 2-pt dunk at rim,66,67
233,3,9:50.0,,Offensive rebound by A. Davis,66,67
234,3,9:41.0,,A. Ajinça makes 2-pt dunk at rim (assist by T. Evans),66,69
235,3,9:21.0,Turnover by M. Gasol (lost ball),,66,69
236,3,9:08.0,,T. Evans misses 2-pt jump shot from 17 ft,66,69
237,3,9:07.0,Defensive rebound by J. Green,,66,69
238,3,8:58.0,M. Conley misses 2-pt jump shot from 19 ft,,66,69
239,3,8:56.0,Offensive rebound by Z. Randolph,,66,69
240,3,8:55.0,Z. Randolph misses 2-pt layup from 1 ft,,66,69
241,3,8:55.0,Offensive rebound by Z. Randolph,,66,69
242,3,8:54.0,Z. Randolph makes 2-pt layup from 1 ft,,68,69
243,3,8:39.0,,Turnover by J. Holiday (bad pass),68,69
244,3,8:21.0,T. Allen misses 3-pt jump shot from 23 ft,,68,69
245,3,8:20.0,,Defensive rebound by A. Ajinça,68,69
246,3,8:07.0,,A. Ajinça makes 2-pt jump shot from 16 ft (assist by J. Holiday),68,71
247,3,7:49.0,Turnover by M. Conley (bad pass; steal by A. Davis),,68,71
248,3,7:37.0,,A. Davis makes 2-pt jump shot from 14 ft,68,73
249,3,7:20.0,M. Gasol makes 2-pt jump shot from 17 ft (assist by M. Conley),,70,73
250,3,7:13.0,,Turnover by J. Holiday (lost ball),70,73
251,3,7:04.0,Personal foul by A. Gee (drawn by J. Green),,70,73
252,3,6:53.0,M. Conley misses 3-pt jump shot from 25 ft,,70,73
253,3,6:52.0,,Defensive rebound by A. Davis,70,73
254,3,6:44.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by T. Evans),70,76
255,3,6:33.0,Personal foul by A. Ajinça (drawn by M. Gasol),,70,76
256,3,6:33.0,,R. Anderson enters the game for A. Ajinça,70,76
257,3,6:33.0,,E. Gordon enters the game for J. Holiday,70,76
258,3,6:22.0,Shooting foul by E. Gordon (drawn by T. Allen),,70,76
259,3,6:22.0,T. Allen makes 2-pt layup from 1 ft (assist by M. Gasol),,72,76
260,3,6:22.0,T. Allen makes free throw 1 of 1,,73,76
261,3,6:04.0,,Turnover by E. Gordon (lost ball; steal by T. Allen),73,76
262,3,6:01.0,M. Conley misses 2-pt layup from 1 ft,,73,76
263,3,6:00.0,,Defensive rebound by A. Davis,73,76
264,3,5:53.0,,E. Gordon misses 3-pt jump shot from 23 ft,73,76
265,3,5:52.0,Defensive rebound by Team,,73,76
266,3,5:52.0,,New Orleans full timeout,73,76
267,3,5:52.0,,I. Smith enters the game for T. Evans,73,76
268,3,5:31.0,Z. Randolph misses 2-pt layup from 2 ft (block by A. Davis),,73,76
269,3,5:29.0,Offensive rebound by T. Allen,,73,76
270,3,5:16.0,J. Green misses 2-pt layup from 1 ft,,73,76
271,3,5:16.0,Offensive rebound by Z. Randolph,,73,76
272,3,5:16.0,Z. Randolph makes 2-pt layup from 2 ft,,75,76
273,3,5:16.0,Shooting foul by A. Davis (drawn by Z. Randolph),,75,76
274,3,5:16.0,Z. Randolph makes free throw 1 of 1,,76,76
275,3,4:54.0,,I. Smith makes 2-pt jump shot from 6 ft (assist by E. Gordon),76,78
276,3,4:40.0,,Violation by A. Davis (kicked ball),76,78
277,3,4:29.0,J. Green misses 3-pt jump shot from 25 ft,,76,78
278,3,4:29.0,,Defensive rebound by E. Gordon,76,78
279,3,4:23.0,,A. Gee misses 2-pt layup from 1 ft,76,78
280,3,4:22.0,Defensive rebound by M. Gasol,,76,78
281,3,4:17.0,M. Chalmers enters the game for M. Conley,,76,78
282,3,4:17.0,M. Barnes enters the game for J. Green,,76,78
283,3,4:07.0,Z. Randolph misses 2-pt hook shot from 5 ft,,76,78
284,3,4:06.0,Offensive rebound by M. Barnes,,76,78
285,3,4:06.0,,Violation by A. Davis (def goaltending),76,78
286,3,4:06.0,M. Barnes makes 2-pt layup from 1 ft,,78,78
287,3,3:47.0,,I. Smith misses 2-pt layup from 1 ft (block by M. Gasol),78,78
288,3,3:46.0,,Offensive rebound by R. Anderson,78,78
289,3,3:46.0,,R. Anderson makes 2-pt layup from 2 ft,78,80
290,3,3:39.0,M. Barnes makes 2-pt layup from 2 ft (assist by M. Chalmers),,80,80
291,3,3:32.0,,Turnover by I. Smith (bad pass),80,80
292,3,3:32.0,C. Lee enters the game for T. Allen,,80,80
293,3,3:07.0,C. Lee misses 2-pt jump shot from 14 ft,,80,80
294,3,3:06.0,,Defensive rebound by A. Davis,80,80
295,3,3:03.0,,Turnover by I. Smith (lost ball; steal by C. Lee),80,80
296,3,2:57.0,Shooting foul by I. Smith (drawn by M. Gasol),,80,80
297,3,2:57.0,Memphis full timeout,,80,80
298,3,2:57.0,,N. Cole enters the game for A. Gee,80,80
299,3,2:57.0,M. Gasol makes free throw 1 of 2,,81,80
300,3,2:57.0,M. Gasol makes free throw 2 of 2,,82,80
301,3,2:39.0,,N. Cole misses 3-pt jump shot from 25 ft,82,80
302,3,2:39.0,Defensive rebound by M. Chalmers,,82,80
303,3,2:25.0,M. Chalmers makes 2-pt jump shot from 6 ft,,84,80
304,3,2:12.0,,A. Davis misses 2-pt jump shot from 3 ft (block by M. Gasol),84,80
305,3,2:11.0,Defensive rebound by M. Barnes,,84,80
306,3,2:06.0,Shooting foul by N. Cole (drawn by M. Gasol),,84,80
307,3,2:06.0,M. Gasol makes free throw 1 of 2,,85,80
308,3,2:06.0,M. Gasol makes free throw 2 of 2,,86,80
309,3,1:51.0,,Shooting foul by M. Barnes (drawn by A. Davis),86,80
310,3,1:51.0,,A. Davis makes free throw 1 of 2,86,81
311,3,1:51.0,J. Green enters the game for M. Gasol,,86,81
312,3,1:51.0,,A. Davis makes free throw 2 of 2,86,82
313,3,1:30.0,M. Barnes misses 2-pt jump shot from 16 ft (block by A. Davis),,86,82
314,3,1:29.0,,Defensive rebound by Team,86,82
315,3,1:29.0,Loose ball foul by Z. Randolph (drawn by A. Davis),,86,82
316,3,1:29.0,,A. Davis makes free throw 1 of 2,86,83
317,3,1:29.0,,A. Davis makes free throw 2 of 2,86,84
318,3,1:09.0,C. Lee makes 2-pt layup from 2 ft,,88,84
319,3,1:04.0,,Personal block foul by C. Lee (drawn by N. Cole),88,84
320,3,1:04.0,,N. Cole makes free throw 1 of 2,88,85
321,3,1:04.0,,Ö. Aşık enters the game for A. Davis,88,85
322,3,1:04.0,,N. Cole misses free throw 2 of 2,88,85
323,3,1:03.0,Defensive rebound by J. Green,,88,85
324,3,0:47.0,Z. Randolph makes 2-pt layup from 1 ft,,90,85
325,3,0:47.0,Shooting foul by Ö. Aşık (drawn by Z. Randolph),,90,85
326,3,0:47.0,T. Allen enters the game for J. Green,,90,85
327,3,0:47.0,Z. Randolph makes free throw 1 of 1,,91,85
328,3,0:28.0,,N. Cole misses 2-pt jump shot from 20 ft,91,85
329,3,0:27.0,Defensive rebound by T. Allen,,91,85
330,3,0:14.0,,Violation by I. Smith (kicked ball),91,85
331,3,0:14.0,V. Carter enters the game for T. Allen,,91,85
332,3,0:01.0,Z. Randolph misses 2-pt jump shot from 14 ft,,91,85
333,3,0:00.0,Offensive rebound by M. Chalmers,,91,85
334,4,11:37.0,C. Lee misses 2-pt layup from 1 ft,,91,85
335,4,11:36.0,,Defensive rebound by R. Anderson,91,85
336,4,11:27.0,,R. Anderson misses 3-pt jump shot from 25 ft,91,85
337,4,11:26.0,Defensive rebound by Z. Randolph,,91,85
338,4,11:17.0,Shooting foul by E. Gordon (drawn by M. Barnes),,91,85
339,4,11:17.0,M. Barnes makes free throw 1 of 2,,92,85
340,4,11:17.0,M. Gasol enters the game for Z. Randolph,,92,85
341,4,11:17.0,J. Green enters the game for J. Green,,92,85
342,4,11:17.0,M. Barnes makes free throw 2 of 2,,93,85
343,4,10:52.0,,E. Gordon misses 3-pt jump shot from 24 ft,93,85
344,4,10:51.0,Defensive rebound by M. Barnes,,93,85
345,4,10:43.0,C. Lee makes 2-pt layup from 1 ft (assist by M. Gasol),,95,85
346,4,10:43.0,,New Orleans full timeout,95,85
347,4,10:43.0,,T. Evans enters the game for E. Gordon,95,85
348,4,10:43.0,,A. Davis enters the game for I. Smith,95,85
349,4,10:43.0,,J. Holiday enters the game for Ö. Aşık,95,85
350,4,10:28.0,,N. Cole misses 2-pt jump shot from 19 ft,95,85
351,4,10:27.0,,Offensive rebound by T. Evans,95,85
352,4,10:13.0,,T. Evans makes 2-pt layup from 1 ft,95,87
353,4,9:56.0,Turnover by M. Gasol (bad pass; steal by A. Davis),,95,87
354,4,9:56.0,,Personal foul by M. Chalmers (drawn by N. Cole),95,87
355,4,9:42.0,,A. Davis misses 2-pt layup from 2 ft,95,87
356,4,9:42.0,Defensive rebound by Team,,95,87
357,4,9:25.0,M. Gasol misses 2-pt jump shot from 12 ft (block by A. Davis),,95,87
358,4,9:23.0,,Defensive rebound by A. Davis,95,87
359,4,9:17.0,,R. Anderson misses 3-pt jump shot from 24 ft,95,87
360,4,9:16.0,Defensive rebound by M. Chalmers,,95,87
361,4,9:10.0,M. Barnes misses 2-pt layup from 1 ft (block by T. Evans),,95,87
362,4,9:09.0,,Defensive rebound by R. Anderson,95,87
363,4,9:06.0,,Shooting block foul by M. Chalmers (drawn by N. Cole),95,87
364,4,9:06.0,,N. Cole makes free throw 1 of 2,95,88
365,4,9:06.0,,N. Cole misses free throw 2 of 2,95,88
366,4,9:05.0,Defensive rebound by M. Gasol,,95,88
367,4,8:56.0,Personal foul by N. Cole (drawn by M. Chalmers),,95,88
368,4,8:50.0,Personal foul by N. Cole (drawn by M. Gasol),,95,88
369,4,8:39.0,J. Green misses 2-pt layup from 2 ft,,95,88
370,4,8:38.0,,Defensive rebound by R. Anderson,95,88
371,4,8:29.0,,Shooting foul by C. Lee (drawn by T. Evans),95,88
372,4,8:29.0,,T. Evans makes free throw 1 of 2,95,89
373,4,8:29.0,,T. Evans makes free throw 2 of 2,95,90
374,4,8:12.0,M. Gasol makes 2-pt hook shot from 6 ft,,97,90
375,4,8:01.0,,R. Anderson misses 2-pt layup from 2 ft (block by M. Gasol),97,90
376,4,8:01.0,,Offensive rebound by Team,97,90
377,4,8:01.0,,A. Gee enters the game for J. Holiday,97,90
378,4,7:59.0,,Turnover by A. Gee (bad pass; steal by J. Green),97,90
379,4,7:54.0,M. Barnes makes 2-pt layup from 1 ft,,99,90
380,4,7:36.0,,T. Evans misses 3-pt jump shot from 25 ft,99,90
381,4,7:35.0,Defensive rebound by M. Gasol,,99,90
382,4,7:18.0,J. Green misses 2-pt jump shot from 15 ft,,99,90
383,4,7:17.0,,Defensive rebound by A. Davis,99,90
384,4,7:11.0,,Shooting foul by M. Chalmers (drawn by N. Cole),99,90
385,4,7:11.0,,N. Cole misses free throw 1 of 2,99,90
386,4,7:11.0,,Offensive rebound by Team,99,90
387,4,7:11.0,,N. Cole makes free throw 2 of 2,99,91
388,4,7:09.0,Memphis full timeout,,99,91
389,4,7:09.0,M. Conley enters the game for M. Chalmers,,99,91
